tab offers the following 180
they become the central 258
they become the company 45
they become the concern 114
they become the content 135
they become the country 42
they become the criteria 81
they become the current 44
they become the default 68
they become the enemies 168
they become the essence 51
they become the experts 87
they become the familiar 89
they become the following 48
they become the friends 84
they become the general 95
they become the governing 62
they become the greatest 219
they become the grounds 58
they become the highest 109
they become the impulse 46
they become the language 53
they become the largest 73
they become the manuals 69
they become the masters 280
they become the material 278
they become the members 65
they become the natural 275
they become the nucleus 129
they become the nurslings 71
they become the objects 1189
they become the occasion 221
they become the official 96
they become the parents 330
they become the passive 68
they become the perfect 120
they become the present 62
they become the primary 609
they become the private 60
they become the problem 63
they become the product 44
they become the servile 75
they become the sources 139
they become the stronger 70
they become the subject 2696
they become the support 41
they become the supreme 72
they become the symbols 119
they become the targets 298
they become the teachers 105
they become the unwitting 42
they become the vehicle 175
they become the victims 1383
they become the visible 44
they begged the captain 124
they begged the emperor 181
they begged the jeweler 89
they begged the question 155
they begged to express 43
they begged to suggest 41
they behave as elastic 54
they behave as members 59
they behave as perfect 51
they behave in certain 720
they behave in exactly 289
they behave in general 113
they behave in relation 223
they behave in similar 147
they beheld an ancient 40
they beheld an immense 78
they beheld the advance 97
they beheld the british 57
they beheld the carnage 53
they beheld the emperor 188
they beheld the ensigns 61
they beheld the farmers 40
they beheld the genuine 77
they beheld the glorious 75
they beheld the grounds 47
they beheld the hapless 88
they beheld the increasing 69
they beheld the literal 90
they beheld the moorish 41
they beheld the objects 55
they beheld the smaller 87
they beheld the stranger 146
they beheld the wonders 59
they behold the marriage 59
they behold the secrets 52
they behold the terrors 48
they behold the thoughts 131
they bestow in observing 84
they bestow the greatest 80
they bestow the highest 51
they bestow the specious 47
they betray the secrets 140
they better be careful 117
they bewail the absence 129
they blamed the british 237
they blamed the deities 63
they blamed the failure 53
they blight the marriage 95
they boiled or roasted 49
they borrow of friends 63
they borrow the language 45
they borrow to finance 166
they bought an adjoining 44
they bought an annuity 44
they bought in america 58
they bought it because 81
they bought the adjoining 53
they bought the cheapest 62
they bought the company 217
they bought the cottage 64
they bought the largest 46
they bought the present 137
they bought the product 257
they bought the tickets 109
they braved the emperor 69
they braved the terrors 61
they broach the subject 319
they browse the network 61
they browse the seedlings 46
they bucked the current 58
they bumped up against 274
they buried the capsule 85
they buried the corpses 63
they buried the deceased 48
they buried the hatchet 891
they buried the remains 488
they buried the treasure 108
they buried the victims 45
they burned the bridges 85
they burned the buildings 116
they burned the capitol 166
they burned the letters 49
they burned the library 67
they burned the picture 53
they burned the remains 41
they burned the suburbs 61
they burned the temples 76
they burned the village 381
they burned the witches 44
they burned to achieve 71
they butted up against 58
they bypass the question 47
they called an attempt 50
they called an election 61
they called an optional 161
they called at several 52
they called in question 622
they called in wilkins 40
they called it america 41
they called it because 77
they called it suicide 42
they called me because 155
they called me traitor 72
they called my husband 58
they called my parents 90
they called on congress 72
they called on friends 44
they called on general 169
they called on members 80
they called on several 50
they called the african 108
they called the ancient 99
they called the balance 83
they called the beginning 85
they called the british 398
they called the canadian 43
they called the capital 99
they called the captain 109
they called the catholic 224
they called the central 153
they called the chinese 129
they called the college 43
they called the colonel 98
they called the company 178
they called the council 129
they called the country 903
they called the creature 71
they called the emperor 187
they called the enemies 43
they called the eternal 89
they called the european 144
they called the faithful 51
they called the federal 92
they called the freedom 206
they called the general 564
they called the germans 82
they called the goddess 138
they called the greatest 59
they called the heavenly 62
they called the highest 62
they called the islands 125
they called the kitchen 78
they called the language 80
they called the liberal 50
they called the liberty 113
they called the library 140
they called the manager 43
they called the marriage 42
they called the members 49
they called the mexican 104
they called the mystery 119
they called the national 836
they called the natives 83
they called the natural 79
they called the northern 189
they called the oratory 54
they called the orthodox 45
they called the pacific 108
they called the parents 514
they called the perfect 66
they called the persians 104
they called the present 107
they called the priests 51
they called the process 166
they called the product 48
they called the project 100
they called the provost 220
they called the pursuit 61
they called the russians 45
they called the science 42
they called the service 49
they called the sheriff 151
they called the society 100
they called the southern 318
they called the spanish 177
they called the spirits 132
they called the straits 49
they called the supreme 55
they called the treasury 75
they called the tyranny 116
they called the unknown 42
they called the village 153
they called the violation 125
they called the virginia 120
they called the western 246
they called the workers 49
they called the worship 67
they called the youngest 56
they called to account 45
they called to inquire 52
they called to witness 85
they called us brothers 111
they called us together 90
they calmed the madness 76
they caress or torment 44
they carved no hopeful 478
they carved or painted 66
they caught in greatest 69
they caught no glimpse 91
they caught on quickly 122
they caught the bastard 49
they caught the british 97
they caught the culprit 119
they caught the current 99
they caught the distant 93
they caught the germans 48
they caught the glimmer 77
they caught the glimpse 55
they caught the popular 72
they caused an immense 52
they caused an increase 108
they caused no scandal 41
they caused no trouble 409
they caused the british 159
they caused the butcher 72
they caused the company 50
they caused the divorce 152
they caused the elector 65
they caused the failure 49
they caused the following 192
they caused the greatest 184
they caused the illness 77
they caused the patient 41
they caused the problem 126
they caused to flicker 46
they caution us against 121
they chance to imagine 70
they chance to possess 112
they chance to quarter 60
they chance to receive 44
they chance to sojourn 42
they chance to stumble 83
they chance to survive 48
they changed so quickly 44
they changed so rapidly 67
they changed the ancient 55
they changed the balance 62
they changed the channel 89
they changed the climate 40
they changed the company 77
they changed the country 67
they changed the current 109
they changed the dressings 47
they changed the figures 43
they changed the formula 69
they changed the history 75
they changed the language 241
they changed the location 108
they changed the material 93
they changed the numbers 55
they changed the pattern 107
they changed the position 157
they changed the program 58
they changed the subject 2905
they charge the deserving 104
they charge the express 43
they charge the highest 86
they chased the buffalo 88
they chased the retreating 42
they chewed in silence 50
they choose an ancient 45
they choose as friends 105
they choose it because 102
they choose the behavior 47
they choose the cheapest 41
they choose the correct 144
they choose the following 120
they choose the highest 47
they choose the language 53
they choose the members 70
they choose the optimal 45
they choose to abandon 215
they choose to abstain 55
they choose to achieve 142
they choose to acquire 96
they choose to address 344
they choose to advance 60
they choose to analyze 56
they choose to appoint 150
they choose to ascribe 56
they choose to attempt 77
they choose to believe 1259
they choose to collect 101
they choose to combine 99
they choose to comment 61
they choose to compare 94
they choose to compete 226
they choose to conduct 166
they choose to confess 62
they choose to conform 83
they choose to connect 52
they choose to consult 141
they choose to consume 291
they choose to contest 45
they choose to control 135
they choose to convert 102
they choose to declare 96
they choose to deliver 103
they choose to destroy 70
they choose to develop 338
they choose to dictate 52
they choose to disavow 51
they choose to discuss 387
they choose to dismiss 52
they choose to disobey 125
they choose to display 174
they choose to dispose 65
they choose to educate 82
they choose to embrace 160
they choose to emulate 101
they choose to endorse 63
they choose to enforce 238
they choose to examine 204
they choose to exchange 47
they choose to exclude 132
they choose to execute 50
they choose to exhibit 155
they choose to explain 86
they choose to exploit 93
they choose to explore 256
they choose to express 820
they choose to finance 59
they choose to fulfill 49
they choose to function 104
they choose to imagine 85
they choose to imitate 249
they choose to improve 60
they choose to include 509
they choose to increase 86
they choose to indulge 155
they choose to inflict 113
they choose to inhabit 154
they choose to initiate 60
they choose to involve 73
they choose to isolate 60
they choose to migrate 97
they choose to neglect 53
they choose to observe 218
they choose to operate 431
they choose to partake 54
they choose to perform 387
they choose to persist 61
they choose to portray 111
they choose to prepare 59
they choose to present 1190
they choose to pretend 41
they choose to proceed 143
they choose to produce 378
they choose to project 64
they choose to promote 133
they choose to protect 159
they choose to provide 369
they choose to publish 212
they choose to quarrel 64
they choose to receive 367
they choose to reflect 51
they choose to research 159
they choose to resolve 69
they choose to respond 463
they choose to satisfy 80
they choose to sponsor 44
they choose to subject 41
they choose to support 573
they choose to suppose 90
they choose to undergo 112
they choose to utilize 163
they choose to withdraw 222
they choose to withhold 90
they choose to worship 404
they chosen to slumber 54
they cleaned the kitchen 149
they cleaned the streets 50
they cleaned up everything 54
they cleared the accused 51
they cleared the channel 136
they cleared the country 70
they cleared the doorway 84
they cleared the forests 350
they cleared the southern 44
they cleared the streets 128
they cleared the suburbs 51
they cleared the village 130
they closed in together 42
they closed the airport 95
they closed the banquet 44
they closed the bargain 41
they closed the bedroom 86
they closed the country 42
they closed the curtain 61
they closed the factory 91
they closed the hatches 46
they closed the kitchen 60
they closed the library 45
they closed the offices 45
they closed the schools 141
they closed the windows 249
they closed up together 106
they coexist in harmony 42
they coexist or succeed 59
they combed the streets 53
they commit an offense 185
they commit no hostile 71
they commit the fallacy 171
they commit the greatest 226
they commit the mistake 98
they commit the offense 75
they compel the adoption 66
they compel the loitering 111
they conceal the natural 85
they concur in rejecting 50
they concur to produce 62
they confer no benefit 114
they confer on mankind 124
they confer on society 47
they convey the desired 60
they convey the essence 93
they convey the general 96
they convey the message 547
they convey the picture 57
they copied the example 51
they copied the manners 57
they course on forever 44
they created an alliance 49
they created an ideology 41
they created an illusion 102
they created an immense 90
they created the climate 73
they created the concept 133
they created the european 109
they created the federal 175
they created the following 63
they created the general 140
they created the greatest 128
they created the illusion 287
they created the language 45
they created the largest 49
they created the national 443
they created the perfect 61
they created the position 128
they created the problem 97
they cruise the streets 90
they curled up together 250
they cursed or blessed 154
they cursed the british 46
they cursed the selfish 54
they damage or destroy 176
they danced in circles 133
they danced in couples 41
they danced in perfect 40
they danced in silence 188
they danced the spanish 46
they dashed on towards 59
they dashed the severed 68
they dashed up against 146
they debate the question 110
they decide in advance 119
they decide on matters 94
they decide the question 269
they decide to abandon 291
they decide to abstain 45
they decide to acquire 90
they decide to advance 64
they decide to attempt 93
they decide to believe 63
they decide to collect 61
they decide to combine 52
they decide to compete 58
they decide to conduct 80
they decide to consult 99
they decide to consume 75
they decide to contact 85
they decide to convert 78
they decide to declare 57
they decide to descend 59
they decide to destroy 82
they decide to develop 150
they decide to dismiss 65
they decide to dispose 45
they decide to divorce 450
they decide to examine 50
they decide to exchange 159
they decide to execute 60
they decide to exploit 49
they decide to explore 115
they decide to express 45
they decide to finance 45
they decide to furnish 80
they decide to improve 54
they decide to include 220
they decide to increase 205
they decide to initiate 67
they decide to migrate 139
they decide to operate 97
they decide to perform 131
they decide to prepare 52
they decide to present 102
they decide to proceed 349
they decide to produce 231
they decide to promote 46
they decide to protect 50
they decide to provide 111
they decide to publish 156
they decide to reenter 59
they decide to remarry 42
they decide to replace 59
they decide to respond 91
they decide to support 210
they decide to venture 84
they decide to withdraw 219
they decide to withhold 59
they deemed an affront 96
they deemed an attempt 41
they deemed it politic 461
they deemed it prudent 1120
they deemed it unworthy 382
they deemed it useless 103
they deemed so precious 61
they deemed the clearest 91
they deemed the courier 131
they deemed the fullest 50
they deemed the highest 51
they deemed the natural 68
they deemed the occasion 161
they deemed the subject 41
they defend it against 137
they defend the outside 150
they defend the position 47
they defend the present 54
they defied the british 103
they define as follows 231
they define it according 45
they define the beginning 44
they define the behavior 121
they define the concept 241
they define the content 160
they define the context 104
they define the desired 47
they define the essence 88
they define the following 44
they define the general 73
they define the maximum 51
they define the minimum 106
they define the overall 78
they define the position 104
they define the present 88
they define the primary 51
they define the problem 534
they define the process 85
they define the purpose 82
they define the quality 69
they define the relation 84
they define the subject 56
they define to include 46
they demand an account 45
they demand an advance 45
they demand an increase 102
they demand is liberty 68
they demand of society 43
they demand the adoption 40
they demand the careful 43
they demand the closest 70
they demand the freedom 114
they demand the greatest 77
they demand the highest 110
they demand the payment 41
they demand the removal 63
they denied or ignored 43
they denied the charges 179
they denied the helpful 57
they denied the orthodox 95
they denied the request 68
they denied the trinity 45
they denote or connote 44
they denote the absence 40
they denote the beginning 101
they denote the quality 60
they depend on certain 366
they depend on climate 51
they depend on complex 127
they depend on context 77
they depend on current 49
they depend on factors 216
they depend on foreign 147
they depend on general 89
they depend on imports 53
they depend on language 107
they depend on material 99
they depend on national 77
they depend on natural 138
they depend on organic 74
they depend on outside 309
they depend on parents 65
they depend on previous 94
they depend on private 80
they depend on rational 46
they depend on several 175
they depend on support 42
they depend on unknown 45
they depend on welfare 53
they depend so largely 135
they derange the natural 149
they derive no benefit 800
they derive no pleasure 165
they derive no profits 61
they derive no support 108
they derive the benefit 106
they derive the faculty 85
they derive the following 325
they derive the greatest 278
they derive the highest 82
they derive the material 55
they derive the maximum 107
they derive the richest 45
they desert the service 62
they design the persons 62
they design to destroy 57
they design to proceed 178
they desire in exchange 87
they desire or deserve 62
they desire or require 41
they desire the company 81
they desire the freedom 62
they desire the function 42
they desire the results 55
they desire the sincere 107
they desire the society 41
they desire the success 47
they desire the welfare 73
they desire to abolish 110
they desire to achieve 549
they desire to acquire 255
they desire to address 43
they desire to advance 101
they desire to animate 110
they desire to attract 130
they desire to believe 356
they desire to benefit 107
they desire to capture 41
they desire to collect 45
they desire to compare 98
they desire to compete 87
they desire to conduct 58
they desire to connect 45
they desire to consult 116
they desire to consume 207
they desire to control 251
they desire to convert 88
they desire to correct 43
they desire to deceive 49
they desire to deserve 45
they desire to destroy 258
they desire to develop 149
they desire to discuss 66
they desire to dispose 58
they desire to embrace 92
they desire to emulate 116
they desire to enforce 52
they desire to examine 86
they desire to exchange 112
they desire to exclude 88
they desire to explain 77
they desire to explore 54
they desire to express 806
they desire to imitate 403
they desire to impress 88
they desire to improve 243
they desire to include 75
they desire to increase 203
they desire to inflict 105
they desire to migrate 76
they desire to operate 92
they desire to partake 60
they desire to perform 245
they desire to possess 511
they desire to prepare 45
they desire to present 225
they desire to prevent 196
they desire to proceed 240
they desire to procure 89
they desire to produce 372
they desire to promote 228
they desire to protect 234
they desire to provide 134
they desire to publish 45
they desire to receive 474
they desire to recover 47
they desire to relieve 60
they desire to respect 41
they desire to restore 47
they desire to revisit 40
they desire to satisfy 138
they desire to succeed 97
they desire to support 122
they desire to sustain 46
they desire to utilize 50
they desire to withdraw 174
they desire to witness 58
they desire to worship 74
they detest at leisure 122
they devote an average 41
they devote the greatest 45
they devote to obtaining 42
they devote to research 94
they differ as between 63
they differ as follows 108
they differ as regards 450
they differ by exactly 48
they differ by several 52
they differ in ability 134
they differ in assessing 40
they differ in average 53
they differ in behavior 61
they differ in certain 1168
they differ in concept 42
they differ in content 972
they differ in customs 44
they differ in degrees 217
they differ in density 161
they differ in details 1045
they differ in duration 79
they differ in essence 187
they differ in everything 43
they differ in exactly 194
they differ in function 363
they differ in general 147
they differ in language 318
they differ in location 104
they differ in logical 43
they differ in material 63
they differ in matters 158
they differ in opinions 83
they differ in outward 48
they differ in overall 42
they differ in position 140
they differ in potency 104
they differ in purpose 325
they differ in quality 811
they differ in relation 138
they differ in religion 144
they differ in respect 1328
they differ in several 2235
they differ in species 241
they differ in subject 217
they differ in texture 105
they differ on certain 110
they differ on details 96
they differ on matters 62
they differ on several 141
they differ so sharply 58
they differ so strongly 41
they digest the organic 42
they digest the reproof 91
they direct it against 56
they direct the affairs 75
they direct the general 48
they direct the popular 47
they direct the student 52
they direct us rightly 48
they direct us towards 62
they divert the current 82
they divide as follows 61
they divide by mitosis 257
they divide it between 107
they divide it equally 100
they divide the country 127
they divide the message 61
they divide the produce 112
they divide the profits 225
they divide the remaining 40
they divide the surface 118
they divide the surplus 95
they divide to produce 104
they donned the uniform 107
they doomed to failure 57
they double or perhaps 40
they dreaded an increase 40
they dreaded the arrival 46
they dreaded the effects 63
they dreaded the tyranny 58
they dreaded the vengeance 104
they dreamed of extending 52
they dreamed of flowers 150
they dreamed of freedom 89
they dreamed of returning 73
they eastern or western 85
they effect an increase 46
they elicit the desired 97
they embody the concept 44
they embody the creative 49
they embody the essence 156
they embody the eternal 44
they embody the general 70
they embody the highest 156
they embody the history 66
they embody the national 42
they embody the results 186
they emerge as beetles 72
they emerge as perfect 119
they emerge in history 46
they emerge in relation 47
they emerge the following 51
they employ an average 108
they employ in pursuit 45
they employ the concept 126
they employ the following 272
they employ the language 151
they employ the science 46
they employ to achieve 490
they employ to advance 42
they employ to control 70
they employ to explain 53
they employ to express 224
they employ to justify 164
they employ to prevent 43
they employ to procure 90
they employ to produce 134
they employ to protect 69
they employ to provide 70
they employ to satisfy 48
they employ to support 52
they enable or disable 42
they enable the analyst 113
they enable the animals 45
they enable the company 126
they enable the country 128
they enable the engineer 64
they enable the manager 45
they enable the members 104
they enable the national 83
they enable the parties 114
they enable the patient 176
they enable the student 316
they enable the subject 105
they enable the workers 52
they endure at present 393
they endure in silence 41
they endure the penalty 109
they endure the torment 53
they engaged in athletic 53
they engaged in battles 59
they engaged in behavior 60
they engaged in certain 200
they engaged in conduct 48
they engaged in country 56
they engaged in debates 89
they engaged in dialogue 68
they engaged in endless 86
they engaged in foreign 54
they engaged in general 132
they engaged in illegal 180
they engaged in illicit 128
they engaged in intense 64
they engaged in leisure 46
they engaged in massive 47
they engaged in national 154
they engaged in pitched 42
they engaged in private 125
they engaged in regular 123
they engaged in related 193
they engaged in research 103
they engaged in routine 87
they engaged in several 163
they engaged in similar 142
they engaged in society 93
they engaged in strikes 64
they engaged in together 46
they engaged in violence 72
they engaged in warfare 122
they engaged no durable 42
they engaged the british 123
they engaged the germans 57
they engaged to approve 50
they engaged to deliver 118
they engaged to furnish 186
they engaged to perform 64
they engaged to present 41
they engaged to procure 96
they engaged to provide 80
they engaged to respect 59
they engaged to restore 83
they engaged to support 78
they enlist the support 136
they enough to justify 45
they enrich the quality 64
they enroll in college 385
they enroll in courses 42
they ensure the success 49
they entice by fleshly 48
they envied the fortune 105
they envied the freedom 51
they escape the adverse 52
they escape the attacks 45
they escape the control 115
they escape the effects 78
they escape the jealousy 52
they escape the penalty 62
they escape the problem 46
they escape the pursuit 44
they escape the ravages 51
they esteem the greatest 43
they esteem the highest 52
they evaded the command 72
they evaded the payment 50
they evaded the question 117
they evince the greatest 134
they evolve in relation 47
they exceed by several 65
they exceed in numbers 43
they exceed the ability 65
they exceed the amounts 94
they exceed the average 354
they exceed the capital 53
they exceed the current 63
they exceed the highest 42
they exceed the increase 49
they exceed the maximum 414
they exceed the minimum 346
they exceed the present 57
they excite no comment 86
they excite or inhibit 59
they excite the emotions 48
they excite the greatest 40
they excite the passions 56
they excite the sympathy 43
they excuse or condemn 67
they existing at present 56
they exited the airport 87
they exited the freeway 98
they exited the highway 72
they exited the kitchen 42
they exited the program 48
they exited the vehicle 130
they expand so rapidly 67
they expand to embrace 84
they expand to include 78
they expect an addition 47
they expect an increase 130
they expect in exchange 46
they expect no benefit 96
they expect no redress 119
they expect or require 52
they expect or witness 66
they expect the arrival 57
they expect the average 50
they expect the british 97
they expect the company 171
they expect the country 47
they expect the economy 90
they expect the federal 167
they expect the foreign 45
they expect the general 55
they expect the greatest 113
they expect the highest 132
they expect the imperial 77
they expect the members 48
they expect the muslims 50
they expect the outcome 41
they expect the patient 129
they expect the process 57
they expect the product 64
they expect the program 56
they expect the project 61
they expect the quality 40
they expect the question 97
they expect the results 82
they expect the rewards 40
they expect the schools 66
they expect the service 103
they expect the teachers 44
they expect to achieve 1522
they expect to acquire 247
they expect to advance 88
they expect to attract 106
they expect to benefit 600
they expect to capture 70
they expect to collect 150
they expect to command 47
they expect to compete 219
they expect to conduct 69
they expect to conquer 77
they expect to consume 68
they expect to control 162
they expect to convert 86
they expect to deliver 89
they expect to develop 244
they expect to dispose 215
they expect to extract 65
they expect to fulfill 102
they expect to gratify 47
they expect to harvest 126
they expect to improve 405
they expect to increase 329
they expect to inherit 165
they expect to observe 177
they expect to operate 179
they expect to perform 275
they expect to present 50
they expect to prevail 298
they expect to prevent 68
they expect to produce 423
they expect to promote 95
they expect to prosper 81
they expect to protect 85
they expect to provide 251
they expect to publish 56
they expect to receive 6791
they expect to recover 208
they expect to replace 52
they expect to require 53
they expect to restore 40
they expect to satisfy 79
they expect to succeed 611
they expect to support 142
they expect to survive 258
they expect to witness 62
they export to foreign 250
they expose the patient 144
they expose the weakness 48
they extend in advance 84
they extend the concept 128
they extend the dominion 106
they extend to include 78
they extend to persons 45
they extend to several 48
they failed as parents 65
they failed in achieving 56
they failed in attaining 49
they failed in effecting 86
they failed in obtaining 259
they failed in procuring 66
they failed in producing 166
they failed in respect 47
they failed of obtaining 77
they failed of passage 79
they failed of success 480
they failed of supplying 86
they failed on account 61
they failed or refused 234
they failed to abolish 81
they failed to account 770
they failed to achieve 5475
they failed to acquire 650
they failed to address 2531
they failed to advance 340
they failed to analyze 121
they failed to appoint 107
they failed to approve 158
they failed to attempt 55
they failed to attract 1566
they failed to balance 74
they failed to believe 210
they failed to benefit 128
they failed to capture 2017
they failed to clarify 139
they failed to collect 510
they failed to combine 147
they failed to command 200
they failed to comment 62
they failed to compare 71
they failed to compete 205
they failed to condemn 83
they failed to conduct 180
they failed to confess 101
they failed to confirm 248
they failed to conform 885
they failed to connect 372
they failed to conquer 426
they failed to consult 243
they failed to contact 157
they failed to contain 147
they failed to contest 50
they failed to control 701
they failed to convert 420
they failed to convict 185
they failed to correct 360
they failed to deceive 161
they failed to declare 124
they failed to deliver 1391
they failed to destroy 607
they failed to develop 2623
they failed to diagnose 127
they failed to discern 579
they failed to discuss 181
they failed to display 199
they failed to dispose 43
they failed to disrupt 50
they failed to disturb 90
they failed to educate 82
they failed to embrace 124
they failed to emulate 84
they failed to endorse 73
they failed to enforce 293
they failed to examine 332
they failed to exclude 71
they failed to execute 275
they failed to exhaust 93
they failed to exhibit 287
they failed to explain 899
they failed to explode 303
they failed to exploit 468
they failed to explore 178
they failed to express 449
they failed to extract 154
they failed to foresee 621
they failed to fulfill 800
they failed to function 393
they failed to furnish 257
they failed to grapple 68
they failed to imagine 48
they failed to imitate 118
they failed to impress 500
they failed to improve 642
they failed to include 994
they failed to increase 384
they failed to inflict 93
they failed to inhibit 61
they failed to initiate 113
they failed to inquire 96
they failed to inspire 277
they failed to install 47
they failed to involve 113
they failed to isolate 118
they failed to justify 155
they failed to monitor 163
they failed to observe 1859
they failed to operate 132
they failed to perform 1835
they failed to possess 61
they failed to predict 438
they failed to prepare 322
they failed to present 692
they failed to prevail 61
they failed to prevent 1805
they failed to proceed 50
they failed to procure 261
they failed to produce 4714
they failed to project 56
they failed to promote 250
they failed to propose 53
they failed to prosper 157
they failed to protect 934
they failed to protest 113
they failed to provide 5015
they failed to provoke 71
they failed to publish 123
they failed to qualify 418
they failed to question 290
they failed to reassure 51
they failed to receive 1851
they failed to recover 530
they failed to recruit 144
they failed to reelect 42
they failed to reflect 375
they failed to relieve 137
they failed to replace 135
they failed to request 53
they failed to require 130
they failed to resolve 522
they failed to respect 667
they failed to respond 3069
they failed to restore 263
they failed to reverse 93
they failed to satisfy 2082
they failed to signify 59
they failed to silence 116
they failed to specify 424
they failed to succeed 250
they failed to suggest 122
they failed to support 1316
they failed to survive 648
they failed to sustain 363
they failed to trigger 48
they failed to uncover 165
they failed to undergo 43
they failed to utilize 243
they failed to withdraw 96
they failed to worship 145
they family or friends 56
they feasted on venison 47
they felled the forests 76
they figure in history 58
they figure in several 40
they figure so largely 44
they filled so rapidly 40
they filled the baskets 48
they filled the bellies 114
they filled the chamber 91
they filled the coffers 51
they filled the country 159
they filled the express 53
they filled the glasses 46
they filled the gutters 42
they filled the highest 188
they filled the offices 72
they filled the position 54
they filled the prisons 73
they filled the spacious 44
they filled the stranger 41
they filled the streets 562
they filled the valleys 53
they filled the village 45
they filled the windows 65
they finish the journey 55
they finish the primary 46
they finish the program 128
they finish the project 49
they fitted me exactly 417
they fitted so exactly 40
they fitted the pattern 52
they flayed the headless 61
they folded the blanket 42
they follow an orderly 165
they follow as closely 68
they follow at present 110
they follow in general 91
they follow in regular 61
they follow it because 41
they follow my example 92
they follow no regular 47
they follow no secular 53
they follow or precede 159
they follow so closely 126
they follow the analogy 59
they follow the ancient 137
they follow the behavior 54
they follow the british 68
they follow the buffalo 107
they follow the central 42
they follow the chinese 96
they follow the classic 50
they follow the command 133
they follow the conduct 113
they follow the contour 256
they follow the correct 179
they follow the counsel 177
they follow the courses 41
they follow the criteria 49
they follow the current 222
they follow the customs 245
they follow the decision 65
they follow the example 2105
they follow the familiar 73
they follow the fashions 57
they follow the following 52
they follow the formula 45
they follow the general 1332
they follow the highway 69
they follow the impulse 74
they follow the islamic 81
they follow the national 72
they follow the natural 755
they follow the official 73
they follow the outline 180
they follow the parents 85
they follow the pattern 1418
they follow the present 52
they follow the primary 45
they follow the process 122
they follow the program 89
they follow the regular 130
they follow the religion 101
they follow the retreating 59
they follow the subject 46
they follow the surface 58
they follow the typical 77
they follow the valleys 53
they footed it briskly 43
they forced the british 535
they forced the chinese 238
they forced the company 55
they forced the emperor 95
they forced the engineer 43
they forced the farmers 46
they forced the germans 214
they forced the natives 146
they forced the passage 340
they forced the peasants 114
they forced the removal 76
they forced the russians 89
they forced the spanish 103
they forced the trojans 51
they forced the workers 42
they forged an alliance 163
they forget or forgive 41
they forget or neglect 158
they forget so quickly 63
they forget the details 79
they forget the dignity 62
they forget the element 56
they forget the lessons 105
they forget the position 51
they forget the present 130
they forget the purpose 103
they forget the stories 41
they forget to deliver 53
they forget to examine 44
they forget to explain 65
they forget to express 69
they forget to include 130
they forget to inquire 48
they forget to observe 96
they forget to portray 83
they forget to question 85
they forgot or ignored 86
they forgot the bottles 53
they forgot the dignity 40
they forgot the lessons 45
they forgot the present 150
they forgot the purpose 126
they forgot the relation 52
they forgot the respect 195
they forgot the violence 69
they forgot to applaud 93
they forgot to destroy 53
they forgot to examine 83
they forgot to include 254
they forgot to inquire 46
they forgot to observe 209
they forgot to perform 77
they forgot to provide 78
they forgot to relieve 102
they formed an alliance 2403
they formed an element 154
they formed an enclave 86
they formed an endless 84
they formed an immense 571
they formed an inferior 50
they formed an instant 49
they formed an official 58
they formed an orderly 43
they formed an organic 119
they formed in compact 87
they formed in echelon 56
they formed no picture 42
they formed no regular 56
they formed the advance 217
they formed the african 127
they formed the alliance 43
they formed the ballads 81
they formed the beginning 157
they formed the biggest 60
they formed the british 212
they formed the canadian 93
they formed the central 334
they formed the chinese 124
they formed the columbia 75
they formed the company 131
they formed the congress 79
they formed the council 247
they formed the earliest 55
they formed the essence 102
they formed the european 56
they formed the extreme 68
they formed the federal 109
they formed the following 289
they formed the general 389
they formed the greatest 197
they formed the highest 180
they formed the largest 941
they formed the letters 87
they formed the liberty 46
they formed the national 1961
they formed the natural 85
they formed the northern 166
they formed the nucleus 6327
they formed the perfect 67
they formed the present 183
they formed the primary 47
they formed the project 232
they formed the reserve 42
they formed the richest 49
they formed the society 296
they formed the southern 233
they formed the spearhead 101
they formed the specious 45
they formed the subject 1152
they formed the supreme 46
they formed the vanguard 278
they formed the village 91
they formed the western 119
they formed the workers 41
they formed up outside 48
they foster the illusion 93
they fought as bravely 254
they fought at marathon 107
they fought at salamis 262
they fought in alliance 45
they fought in battles 49
they fought in chariots 71
they fought in defense 123
they fought in silence 90
they fought in smaller 43
they fought in vietnam 101
they fought no battles 78
they fought on against 59
they fought on bravely 87
they fought on superior 71
they fought so bravely 286
they fought the battles 316
they fought the british 818
they fought the chinese 67
they fought the current 50
they fought the election 102
they fought the enemies 55
they fought the germans 326
they fought the greatest 85
they fought the persians 55
they fought the russians 134
they fought the savages 65
they fought the spanish 163
they fought the unknown 41
they fought to achieve 69
they fought to capture 51
they fought to conquer 70
they fought to control 175
they fought to destroy 146
they fought to improve 46
they fought to prevent 135
they fought to protect 418
they fought to recover 40
they fought to restore 79
they fought to survive 130
they framed the federal 230
they framed the problem 65
they framed the question 50
they further the process 41
they further the purpose 80
they gained an average 281
they gained an immense 76
they gained an increasing 41
they gained an insight 79
they gained in numbers 98
they gained in traffic 49
they gained no benefit 112
they gained the ability 146
they gained the battles 54
they gained the control 48
they gained the country 74
they gained the courage 51
they gained the desired 155
they gained the freedom 91
they gained the greatest 50
they gained the heights 130
they gained the highest 98
they gained the interior 84
they gained the mastery 146
they gained the parapet 76
they gained the position 74
they gained the respect 261
they gained the shelter 411
they gained the summits 75
they gained the support 790
they gained the sympathy 82
they gained the terrace 49
they gained the victory 922
they gained the village 67
they glided to leeward 45
they gobble up everything 42
they govern the affairs 76
they govern the behavior 56
they govern the country 209
they govern the effects 52
