tap hidden reserves of 43
they always bestrode the 299
they always combined as 95
they always complain of 65
they always conclude by 58
they always confined to 45
they always consider as 107
they always consider it 73
they always consider the 135
they always continue an 46
they always continue in 88
they always continue so 129
they always continue to 349
they always contrive to 393
they always conveyed to 41
they always declared to 51
they always declined to 77
they always defended the 41
they always deferred to 54
they always depended on 137
they always describe it 42
they always describe the 67
they always detested me 61
they always employed in 56
they always employed the 52
they always expected it 53
they always expected me 55
they always expected the 86
they always expected to 268
they always extended to 52
they always followed it 51
they always followed me 44
they always followed the 302
they always happened to 93
they always harangued the 65
they always hardened my 42
they always hastened to 61
they always included the 138
they always indicate the 151
they always indulged in 50
they always insisted on 891
they always insisted we 41
they always intended to 314
they always involved the 47
they always listened to 270
they always maintain the 213
they always mentioned the 87
they always observed the 123
they always obtained the 50
they always occupied the 129
they always occurred at 63
they always occurred in 168
they always operated in 75
they always preserve the 224
they always produced the 53
they always promised to 120
they always provided the 65
they always received an 61
they always received me 52
they always received the 237
they always received us 46
they always referred to 1344
they always regarded as 452
they always regarded it 136
they always regarded the 152
they always remained an 51
they always remained as 99
they always remained at 80
they always remained in 719
they always remained on 267
they always remained the 245
they always remember it 72
they always remember the 185
they always remember to 102
they always reminded me 410
they always required the 42
they always reserved to 87
they always resisted the 127
they always resorted to 225
they always resulted in 143
they always retained an 46
they always retained the 211
they always returned at 70
they always returned by 81
they always returned in 253
they always returned the 70
they always returned to 1569
they always reverted to 111
they always selected the 136
they always stressed the 100
they always suffered by 93
they always supposed to 54
they always threatened to 73
they always traveled in 282
they always welcomed me 78
they always welcomed the 47
they amount annually to 40
they answer directly to 47
they answer questions as 90
they answer questions in 145
they answer questions of 66
they answer questions on 114
they answer questions or 55
they arouse interest in 82
they arrive opposite the 63
they arrive opposite to 41
they assign students to 57
they assist children in 45
they assist students in 156
they assist students to 66
they assume everyone is 52
they assume positions in 56
they assume positions of 204
they attach directly to 140
they attain eminence in 59
they attain maturity in 64
they attain positions of 133
they attend lectures on 71
they attend properly to 42
they attend services at 84
they attend strictly to 103
they barely mentioned the 56
they barely sufficed to 180
they barely survived the 120
they basely renounce the 118
they became absorbed by 150
they became absorbed in 930
they became abundant in 51
they became accepted as 656
they became accepted by 92
they became addicted to 542
they became adjusted to 212
they became admirers of 50
they became affected by 114
they became ambitious of 69
they became ambitious to 73
they became amenable to 188
they became animated by 71
they became apparent in 147
they became apparent to 150
they became apprised of 89
they became apprized of 65
they became arbiters of 56
they became articles of 130
they became attached by 45
they became attached to 1493
they became auditors of 82
they became branches of 44
they became captives of 92
they became careless in 64
they became careless of 93
they became carriers of 94
they became champions of 186
they became children of 174
they became citizens in 78
they became citizens of 892
they became comrades in 113
they became confined to 103
they became confused as 119
they became confused by 68
they became confused in 163
they became conscious of 3596
they became consumed by 67
they became converts to 548
they became creatures of 55
they became critical of 265
they became critical to 46
they became dangerous to 221
they became denizens of 45
they became deprived of 78
they became desirous of 293
they became desirous to 146
they became devotees of 87
they became disabled or 64
they became disposed to 75
they became dominant in 223
they became elements in 50
they became elements of 104
they became elevated to 50
they became eligible to 394
they became embedded in 379
they became embodied in 127
they became employed in 68
they became enamored of 233
they became enclosed in 49
they became engrossed in 340
they became enmeshed in 503
they became enslaved by 58
they became enslaved to 55
they became ensnared by 43
they became ensnared in 96
they became entangled in 1641
they became entitled to 1336
they became entwined in 48
they became essential to 126
they became estranged as 42
they became examples of 73
they became examples to 70
they became fixtures in 48
they became founders of 131
they became frequent in 50
they became friendly to 45
they became guardians of 131
they became hardened to 66
they became imbedded in 71
they became immersed in 436
they became impotent to 42
they became incensed at 40
they became inclined to 135
they became indebted to 256
they became infected by 181
they became informed of 43
they became inspired by 70
they became integral to 107
they became invested in 52
they became involved as 152
they became involved at 57
they became involved in 11822
they became isolated in 84
they became justices of 40
they became literate in 66
they became luxurious to 43
they became managers of 77
they became manifest in 191
they became manifest to 65
they became modified by 74
they became notorious as 50
they became numerous in 130
they became obedient to 120
they became oblivious of 121
they became oblivious to 136
they became obnoxious to 244
they became obscured by 66
they became obsessed by 66
they became obsolete as 41
they became obsolete in 85
they became obsolete or 57
they became officers in 65
they became officers of 77
they became officials of 48
they became outcasts in 44
they became overbearing in 41
they became parallel to 48
they became partners in 731
they became partners of 45
they became powerful in 134
they became pregnant at 44
they became pregnant by 75
they became pregnant in 75
they became pregnant or 184
they became prepared to 52
they became probably the 71
they became refugees in 116
they became regarded as 281
they became regulars on 56
they became relevant to 123
they became renowned as 51
they became resigned to 229
they became resolved to 42
they became sensible of 687
they became servants of 201
they became servants or 40
they became servants to 240
they became settlers in 44
they became skillful in 51
they became soldiers of 78
they became somewhat of 62
they became standard in 58
they became stranded in 62
they became stranded on 57
they became strangers in 72
they became strangers to 156
they became students of 114
they became subjects of 1083
they became subjects to 157
they became symbolic of 153
they became terrible to 140
they became traitors to 68
they became vehicles of 73
they became worthless in 71
they become absorbed by 176
they become absorbed in 1002
they become abundant in 134
they become accepted as 785
they become accepted by 149
they become accepted in 59
they become addicted to 906
they become additions to 43
they become adequate to 51
they become adherent to 270
they become adjusted to 383
they become advanced in 62
they become affected by 257
they become affected in 42
they become agencies or 80
they become allergic to 106
they become ambitious of 52
they become amenable to 527
they become anchored in 75
they become anchored to 74
they become animated by 75
they become apostles of 45
they become apparent as 133
they become apparent at 54
they become apparent by 55
they become apparent in 414
they become apparent on 110
they become apparent to 368
they become arrested at 46
they become arrested in 140
they become arrogant on 172
they become articles of 100
they become attached by 173
they become attached in 52
they become attached to 3847
they become barriers to 162
they become beautiful by 90
they become beholden to 52
they become captives of 87
they become captured by 48
they become careless in 78
they become careless of 204
they become carriers of 129
they become champions of 76
they become channels of 50
they become childish as 43
they become children of 321
they become citizens in 57
they become citizens of 572
they become citizens or 46
they become confined to 94
they become confused as 178
they become confused by 183
they become confused in 147
they become confused or 178
they become conscious as 82
they become conscious in 60
they become conscious of 3925
they become consumed by 86
they become converts to 194
they become creatures of 147
they become critical in 57
they become critical of 253
they become critical to 68
they become dangerous as 102
they become dangerous if 45
they become dangerous in 80
they become dangerous or 47
they become dangerous to 531
they become denizens of 40
they become depleted of 80
they become deprived of 115
they become desirous of 63
they become detached as 94
they become detached by 60
they become detached in 46
they become disabled by 47
they become disabled or 127
they become disloyal to 44
they become disposed in 40
they become disposed to 66
they become distinct in 42
they become divested of 106
they become divorced or 54
they become dominant in 199
they become educated in 56
they become educated to 46
they become elements in 162
they become elements of 325
they become elevated in 66
they become elevated to 70
they become eligible at 42
they become eligible to 757
they become elongated in 63
they become embedded in 1228
they become embodied in 550
they become employed in 64
they become enamored of 122
they become enclosed by 97
they become enclosed in 257
they become encysted as 44
they become encysted by 40
they become encysted in 134
they become engrossed in 338
they become enlarged by 47
they become enlarged in 74
they become enmeshed in 1303
they become enriched in 66
they become enslaved to 128
they become ensnared in 68
they become entangled by 61
they become entangled in 1678
they become entitled to 1456
they become entwined in 84
they become equipped to 45
they become essential in 58
they become essential to 152
they become evidence of 77
they become examples of 162
they become explicit in 61
they become fastened to 41
they become fatigued or 76
they become fixtures is 70
they become fruitful in 57
they become functions of 95
they become globular on 43
they become grounded in 42
they become guardians of 80
they become habitual to 45
they become hardened by 96
they become hardened in 99
they become hardened to 175
they become helpless as 67
they become hostages to 42
they become ignorant of 74
they become imbedded in 242
they become immersed in 775
they become impacted in 188
they become impaired by 43
they become improved in 124
they become inactive in 54
they become inactive or 85
they become inclined to 176
they become included in 110
they become increased in 69
they become indebted to 258
they become infected by 322
they become infected in 63
they become infected or 244
they become inflamed or 271
they become injurious to 174
they become inspired to 63
they become integral to 157
they become invaders in 64
they become invested by 80
they become invested in 183
they become involved as 333
they become involved at 72
they become involved by 56
they become involved in 10272
they become isolated by 53
they become isolated in 88
they become literate in 82
they become managers of 71
they become manifest as 249
they become manifest in 825
they become manifest to 189
they become meaningless as 49
they become meaningless in 74
they become meaningless to 44
they become mentally or 49
they become modified by 121
they become modified in 317
they become narrower as 51
they become narrower in 47
they become negative in 58
they become numerous in 85
they become obedient to 112
they become oblivious of 153
they become oblivious to 316
they become obnoxious to 194
they become obscured by 114
they become obsessed by 86
they become obsolete in 86
they become obsolete or 203
they become occasions of 94
they become occupied by 57
they become officers of 67
they become oriented in 86
they become oriented to 129
they become palpable in 41
they become parallel to 261
they become partially or 144
they become partners in 677
they become partners of 40
they become patience in 58
they become patterns of 48
they become permeable to 118
they become pleasures of 44
they become poisoned by 51
they become positive in 53
they become powerful in 63
they become pregnant as 48
they become pregnant by 93
they become pregnant in 74
they become pregnant or 311
they become pregnant the 52
they become pregnant to 70
they become prepared to 97
they become problems in 59
they become problems of 66
they become problems to 57
they become products of 59
they become property of 72
they become purified by 50
they become questions of 50
they become realities to 57
they become reckless of 55
they become regarded as 181
they become relevant in 378
they become relevant to 1046
they become replaced by 192
they become resident in 56
they become resigned to 238
they become restless or 53
they become sensible of 463
they become servants of 212
they become servants to 65
they become situated in 48
they become skillful at 43
they become skillful in 114
they become sluggish in 59
they become softened by 40
they become soldiers or 122
they become stranded in 51
they become stranded on 67
they become strangers in 51
they become strangers to 265
they become stripped of 41
they become students of 107
they become subjects in 42
they become subjects of 784
they become symbolic in 63
they become symbolic of 202
they become symptoms of 54
they become thickened by 48
they become threatened by 62
they become tiresome to 58
they become tolerant of 102
they become tolerant to 92
they become traitors to 89
they become trustees of 43
they become unstable in 56
they become valuable as 65
they become valuable to 77
they become vehicles of 208
they behave contrary to 96
they behave properly in 41
they better describe the 51
they better equipped to 51
they boldly advanced to 199
they boldly attacked the 201
they boldly defended it 61
they boldly demanded the 128
they boldly embraced the 56
they boldly resolved to 171
they boldly ventured to 44
they boldly withstood the 44
they borrow somewhat of 67
they bought hundreds of 48
they bought property in 98
they bought property on 42
they bought thousands of 71
they bumped slightly on 54
they buried fourteen or 80
they burned effigies of 49
they called attention to 3196
they called goodness as 56
they calmly received the 92
they caught attempting to 128
they caught glimpses of 2031
they caught snatches of 59
they caused churches to 40
they caused confusion in 45
they caused thousands of 44
they center attention on 67
they changed direction to 99
they charge interest on 115
they choose respecting the 42
they clearly affected the 60
they clearly believed in 93
they clearly believed to 48
they clearly continue to 53
they clearly delineate the 81
they clearly describe the 142
they clearly differed in 73
they clearly dominate the 58
they clearly expected to 75
they clearly followed the 55
they clearly identify the 228
they clearly indicate an 141
they clearly indicate the 1266
they clearly intended to 376
they clearly manifest the 76
they clearly perceive the 131
they clearly referred to 63
they clearly regarded as 549
they clearly regarded the 60
they clearly rejected the 65
they clearly resemble the 51
they clearly separate the 40
they commit adultery or 51
they commit idolatry in 74
they compel attention to 51
they confer benefits on 116
they convey concerning the 46
they convey contempt on 44
they convey impulses to 51
they convey messages to 43
they convey respecting the 57
they copied monsters of 47
they created hundreds of 54
they created networks of 46
they created problems of 55
they darkly reminded me 44
they decide questions of 102
they decide suddenly to 82
they deemed acquired at 75
they deemed adequate to 42
they deemed contrary to 120
they deemed critical to 44
they deemed dangerous to 103
they deemed essential to 1088
they deemed inimical to 80
they deemed injurious to 55
they deemed relevant to 138
they deemed suitable to 233
they deeply affected the 191
they deeply believed in 328
they deeply believed to 85
they deeply resented it 57
they deeply resented the 691
they demand attention in 49
they demand attention to 77
they demand evidence of 62
they depend crucially on 246
they depend directly on 342
they depend directly or 57
they depend entirely on 1999
they depend somewhat on 75
they devote attention to 129
they differ concerning the 301
they differ crucially in 58
they differ entirely in 314
they differ inasmuch as 300
they differ likewise in 54
they differ markedly as 64
they differ markedly in 5093
they differ markedly on 107
they differ obviously in 52
they differ respecting the 74
they differ scarcely at 55
they differ slightly in 1212
they differ slightly on 386
they differ somewhat as 126
they differ somewhat in 2547
they differ somewhat on 81
they differ strikingly in 159
they direct attention to 1331
they direct students to 43
they divert attention to 43
they eagerly accepted the 387
they eagerly demanded to 49
they eagerly devoured the 115
they eagerly embraced it 71
they eagerly embraced the 354
they eagerly followed the 88
they eagerly listened to 251
they eagerly returned to 51
they eagerly welcomed the 101
they eddied silently by 45
they embody elements of 105
they emerge parallel to 104
they employ hundreds of 60
they employ servants to 93
they employ thousands of 158
they enable children to 328
they enable citizens to 109
they enable columbus to 59
they enable families to 40
they enable managers to 177
they enable patients to 85
they enable students to 664
they endure privation so 42
they engaged actively in 113
they engaged mutually to 50
they engaged students in 50
they escape detection by 128
they escape detection in 88
they evince interest in 40
they evoked memories of 89
they expect business to 43
they expect children to 492
they expect everyone to 253
they expect inflation to 177
they expect patients to 93
they expect promotion in 43
they expect students to 915
they expose children to 133
they expose students to 110
they extend downward to 44
they extend northward to 40
they extend parallel to 72
they extend southward to 77
they extend westward as 41
they extend westward to 54
they failed dismally in 52
they failed dismally to 55
they failed entirely in 81
they failed entirely to 496
they failed properly to 121
they failed seriously to 54
they failed signally in 73
they failed signally to 135
they fairly listened to 78
they firmly believed he 68
they firmly believed in 1617
they firmly believed it 191
they firmly believed the 351
they firmly believed to 556
they firmly declined to 130
they firmly intended to 84
they firmly rejected the 163
they firmly resisted the 115
they firmly resolved to 97
they firmly withstood the 52
they flatly declined to 156
they flatly rejected the 140
they follow patterns of 46
they follow strictly the 123
they fondly believed the 63
they fondly believed to 176
they fondly compared it 84
they fondly conceive the 149
they fondly expected the 138
they fondly expected to 59
they fondly imagined to 178
they fondly referred to 62
they fondly regarded as 59
they forbear expressing it 117
they forced everyone to 80
they forget entirely the 41
they forgot entirely the 51
they fought alongside the 414
they fought bitterly to 88
they fought doggedly on 45
they fought fiercely to 113
they fought furiously to 49
they fought shoulder to 277
they fought valiantly in 78
they fought valiantly to 94
they freely accepted the 83
they freely admitted the 98
they freely admitted to 98
they freely indulged in 299
they freely resorted to 48
they freely tendered to 204
they freely transmit the 54
they further diminish the 41
they further enhanced the 45
they further explored the 40
they further extended the 44
they further improved the 40
they further increased the 133
they further increased to 42
they further indicate the 62
they further insisted on 51
they further promised to 46
they further proposed to 44
they further required an 64
they further resemble in 123
they further resolved to 93
they further strengthen the 96
they gained admission to 306
they gained currency in 41
they gained entrance to 260
they gained momentum in 65
they gained positions of 45
they girded sackcloth on 68
they gladly accepted it 143
they gladly accepted of 43
they gladly accepted the 759
they gladly embraced the 159
they gladly listened to 84
they gladly promised to 54
they gladly received of 62
they gladly received the 247
they gladly returned to 93
they gladly welcomed the 157
they greatly affected the 163
they greatly assisted in 59
they greatly assisted the 103
they greatly differed in 41
they greatly diminish the 229
they greatly disliked the 52
they greatly enhanced the 204
they greatly enlarged the 136
they greatly enriched the 85
they greatly exceeded in 52
they greatly exceeded the 199
they greatly excelled in 54
they greatly excelled the 90
they greatly expanded the 228
they greatly extended the 235
they greatly harassed the 75
they greatly impaired the 106
they greatly improved the 301
they greatly increased in 237
they greatly increased the 956
they greatly lamented the 99
they greatly modified the 40
they greatly promoted the 46
they greatly rejoiced to 40
they greatly required at 65
they greatly resemble in 228
they greatly resemble the 724
they greatly resented the 100
they greatly restrict the 87
they greatly simplify the 357
they greatly strengthen the 111
they greatly wondered at 132
they halted helpless on 86
they handle problems of 45
they hardly admitted of 53
they hardly affected the 162
they hardly amounted to 201
they hardly anywhere in 139
they hardly believed in 41
they hardly believed it 43
they hardly conceive it 47
they hardly consider the 45
they hardly describe the 43
they hardly deserved the 154
they hardly deserved to 135
they hardly expected the 59
they hardly expected to 291
they hardly listened to 97
they hardly mentioned the 63
they hardly murmured at 104
they hardly resemble the 88
they hardly retained the 62
they hardly sufficed to 40
they hardly troubled to 124
they hardly ventured to 196
they heavily depended on 42
they helped convince the 70
they helped maintain the 229
they helped mightily to 55
they helped organize the 323
they helped overcome the 45
they helped persuade the 50
they helped preserve the 136
they helped strengthen the 82
they helped students to 54
they highly approved of 424
they highly approved the 43
they highly esteemed the 64
they highly extolled my 59
they hourly expected to 57
they humbly besought the 72
they humbly conceive it 135
they humbly conceive the 71
they humbly entreated the 51
they humbly implored my 352
they hurled anathemas at 44
they ignore entirely the 131
they ignore questions of 50
they impact directly on 157
they impinged directly on 104
they impose sanctions on 54
they impute whatever is 58
they induce currents in 68
they induce formation of 68
they invest directly in 42
they invite attention to 79
they invite catholics to 45
they invite children to 115
they invite everyone to 49
they invite students to 188
they invite visitors to 47
they joined hundreds of 144
they joined thousands of 160
they jokingly referred to 290
they judged contrary to 40
they judged essential to 51
they justly ascribed the 151
they justly ascribed to 42
they justly censured as 140
they justly complain of 62
they justly consider as 179
they justly consider so 84
they justly deserved the 88
they justly deserved to 82
they justly regarded as 1511
they justly regarded it 51
they justly resented the 60
they killed everyone in 96
they killed hundreds of 305
they killed thousands of 312
they lacked authority to 332
they lacked capacity to 47
they lacked education or 41
they lacked entirely the 59
they lacked evidence of 48
they lacked evidence to 70
they lacked exposure to 44
they lacked immunity to 79
they lacked interest in 361
they landed opposite the 57
they landed therefore at 75
they lavish attention on 46
they listen intently to 163
they listen politely to 48
they little expected it 127
they little expected to 207
they little imagined the 51
they little regarded it 165
they little regarded the 58
they little resemble the 41
they looked anxiously at 119
they looked anxiously to 111
they looked backward to 208
they looked beautiful to 72
they looked compared to 51
they looked curiously at 283
they looked directly at 444
they looked directly to 51
they looked dubiously at 66
they looked earnestly at 89
they looked entirely to 60
they looked enviously at 62
they looked fearfully at 60
they looked fiercely at 61
they looked gloomily at 50
they looked intently at 152
they looked searchingly at 42
they looked sideways at 82
they looked silently at 120
they looked splendid in 44
they looked squarely at 84
they looked straight at 423
they looked straight in 131
they looked straight up 64
they looked strangely at 45
they looked wretched in 58
they loudly clamored to 41
they loudly complain of 44
they loudly demanded the 278
they loudly demanded to 164
they loudly proclaim the 96
they loudly threatened to 54
they mainly depended on 159
they mainly referred to 44
they measure directly the 91
they meekly accepted the 87
they merely accepted it 59
they merely accepted the 96
they merely affected the 62
they merely asserted the 144
they merely complete the 44
they merely continue the 89
they merely continue to 93
they merely declined to 72
they merely describe it 64
they merely describe the 320
they merely examples of 40
they merely exchanged the 63
they merely extended the 100
they merely figments of 41
they merely followed the 569
they merely happened to 175
they merely identify the 44
they merely imitated the 84
they merely increased the 201
they merely indicate an 63
they merely indicate the 837
they merely intended to 479
they merely listened to 71
they merely maintain the 51
they merely objected to 111
they merely observed the 68
they merely postpone the 115
they merely promised to 56
they merely proposed to 86
they merely provided an 53
they merely provided the 99
they merely received the 44
they merely recorded the 61
they merely referred to 145
they merely regarded the 43
they merely register the 95
they merely regulate the 55
they merely rejected the 41
they merely relations or 52
they merely rendered it 44
they merely replaced the 101
they merely reported the 47
they merely required the 41
they merely restrict the 60
they merely resulted in 93
they merely retreated to 48
they merely returned to 103
they merely reverted to 57
they merely supplied the 47
they merely suppress the 44
they merely transfer the 92
they merely verified the 43
they missed entirely the 99
they mostly depended on 100
they mostly followed the 63
they mostly frequent the 66
they mostly involved the 61
they mostly referred to 59
they mostly remained in 52
they mostly returned to 62
they needed education to 52
they needed evidence to 49
they needed guidance in 110
they needed guidance on 41
they needed hundreds of 49
they needed practice in 73
they needed somebody in 63
they needed somebody to 651
they needed thousands of 44
they needed urgently to 50
they neither accepted the 66
they neither approved of 121
they neither believed in 219
they neither believed the 86
they neither comprise or 40
they neither consider the 41
they neither expected the 59
they neither intended to 47
they neither listened to 47
they neither pillaged the 53
they neither received the 44
they neither separate the 55
they neither ventured to 57
they number hundreds of 83
they obtain admission as 47
they obtain admission to 45
they obtain glimpses of 264
they obtain remission of 94
they obtain supplies of 51
they occupy positions at 54
they occupy positions in 273
they occupy positions of 799
they occupy positions on 49
they occupy relative to 110
they opened branches in 90
they openly admitted it 42
they openly admitted to 62
they openly attacked the 182
they openly challenge the 46
they openly declared it 49
they openly declared the 49
they openly declared to 99
they openly demanded the 56
they openly espoused the 132
they openly exhorted the 50
they openly murmured at 42
they openly referred to 55
they openly rejected the 73
they openly resisted the 67
they openly returned to 41
they openly threatened to 87
they partly resemble the 52
they passed directly by 54
they passed directly in 58
they passed directly to 81
they passed hundreds of 123
they passed judgment on 361
they passed sentence of 255
they passed sentence on 137
they passed thousands of 62
they passed underneath the 89
they passed westward of 64
they permit analysis of 100
they permit children to 144
they permit managers to 51
they permit students to 153
they piously rejected the 159
they placed emphasis on 326
they placed garlands on 53
they placed pressure on 60
they played baseball in 95
they played baseball on 44
they played checkers or 43
they played football in 135
they played football on 62
they played football or 40
they poured contempt on 46
they poured gasoline on 142
they poured kerosene on 90
they poured libations of 72
they poured libations to 55
they prayed earnestly to 60
they prefer darkness to 176
they prefer idleness to 48
they proper subjects of 40
they proved adequate to 74
they proved amenable to 64
they proved essential to 43
they proved valuable in 60
they proved valuable to 65
they pulled alongside the 225
they pursue personal or 64
they pursue policies of 46
they pushed westward to 88
they raised powdered the 298
they raised problems of 43
they raised questions as 50
they raised questions in 49
they raised questions of 171
they raised thousands of 66
they rarely achieved the 76
they rarely admitted it 52
they rarely amounted to 89
they rarely approach the 108
they rarely ascended to 70
they rarely attacked the 92
they rarely attended the 76
they rarely challenge the 102
they rarely complain of 171
they rarely consider the 302
they rarely dominate the 49
they rarely employed the 56
they rarely exercise it 48
they rarely hesitate to 106
they rarely indicate the 80
they rarely indulged in 70
they rarely listened to 48
they rarely mentioned it 99
they rarely mentioned the 149
they rarely objected to 50
they rarely occurred in 68
they rarely received the 154
they rarely referred to 203
they rarely remained in 48
they rarely resorted to 105
they rarely resulted in 123
they rarely returned to 122
they rarely ventured to 296
they reached adulthood in 47
they reached adulthood or 57
they reached decisions on 41
they reached maturity at 44
they reached maturity in 91
they reached positions of 116
they reached washington in 85
they reacted violently to 109
they readily accepted as 59
they readily accepted it 118
they readily accepted the 1068
they readily acquired the 58
they readily admitted the 102
they readily admitted to 94
they readily answered in 73
they readily ascribed the 40
they readily assented to 287
they readily believed the 109
they readily conceded the 42
they readily disposed of 56
they readily dissolve in 231
they readily embraced the 111
they readily followed the 71
they readily identify the 50
they readily listened to 231
they readily occurred to 151
they readily perceive the 69
they readily promised to 206
they readily received the 67
they readily resorted to 43
they recall memories of 63
they reduce nitrates to 59
they reduce pressure on 41
they refuse admission to 57
they regard attempts to 40
they regard children as 186
they regard education as 194
they regard iniquity in 60
they regard politics as 112
they reject outright the 46
they reject whatever is 106
they relate concerning the 48
they relate directly or 82
they relate directly to 3594
they relate entirely to 155
they relate sexually to 40
they relate specially to 68
they relied entirely on 620
they remain absorbed in 105
they remain addicted to 70
they remain adherent to 105
they remain amenable to 42
they remain anchored in 104
they remain anchored to 63
they remain attached at 57
they remain attached by 154
they remain attached in 65
they remain attached to 2670
they remain besotted in 51
they remain carriers of 45
they remain children of 48
they remain citizens of 113
they remain concealed in 236
they remain confined in 51
they remain confined to 665
they remain conscious of 220
they remain constant as 68
they remain constant at 107
they remain constant in 589
they remain constant or 91
they remain constant to 81
they remain creatures of 64
they remain critical of 107
they remain critical to 45
they remain deprived of 147
they remain distinct as 40
they remain distinct in 404
they remain dominant in 67
they remain embedded in 393
they remain employed by 69
they remain employed the 86
they remain enclosed in 127
they remain enmeshed in 71
they remain entangled in 107
they remain entirely in 60
they remain entitled to 118
they remain essential to 164
they remain examples of 56
they remain extended or 86
they remain external to 164
they remain governed by 49
they remain grounded in 114
they remain ignorant of 1354
they remain ignorant or 50
they remain imbedded in 55
they remain immersed in 142
they remain implicit in 79
they remain inactive in 101
they remain indebted to 82
they remain innocent of 45
they remain integral to 74
they remain invested in 41
they remain involved in 184
they remain isolated in 113
they remain marginal in 54
they remain marginal to 151
they remain obedient to 188
they remain oblivious of 203
they remain oblivious to 271
they remain parallel to 206
they remain partially in 50
they remain positive in 52
they remain relevant in 54
they remain relevant to 270
they remain secluded in 76
they remain separate as 45
they remain separate in 144
they remain separate or 74
they remain separate to 52
they remain servants of 50
they remain shrouded in 107
they remain steadfast in 250
they remain strangers in 51
they remain strangers to 378
they remain subjects of 88
they remain unchanged as 214
they remain unchanged at 52
they remain unchanged by 89
they remain unchanged in 534
they remain unchanged or 71
they remain unshaken as 48
they remain unshaken in 66
they remain valuable as 49
they render possible the 181
they render services in 53
they render services to 227
they report annually to 49
they report concerning the 43
they report directly to 789
they resent attempts to 55
they resist attempts to 231
they resist reduction to 49
they rested directly on 59
they rested securely the 69
they retain elements of 156
they retain memories of 41
they retain remnants of 49
they retain security of 42
they retain somewhat of 75
they retain vestiges of 53
they retire sullenly to 44
they return annually to 44
they return directly to 96
they return straight to 45
they revive memories of 53
they richly deserved it 239
they richly deserved the 125
they richly deserved to 128
they risked alienating the 65
they risked destroying the 41
they rushed furiously to 74
they rushed straight at 75
they rushed straight to 41
they rushed upstairs to 74
they safely returned to 44
they sailed directly to 240
they sailed northward in 71
they sailed northward to 67
they sailed southward to 91
they sailed straight to 68
they sailed westward to 91
they scarce ventured to 41
they seemed absorbed in 117
they seemed actively to 134
they seemed actually to 588
they seemed actuated by 57
they seemed addicted to 51
they seemed animated by 57
they seemed attached to 89
they seemed beautiful to 113
they seemed compared to 54
they seemed confused by 47
they seemed conscious of 95
they seemed contrary to 98
they seemed designed to 266
they seemed desirous of 456
they seemed desirous to 409
they seemed destined by 89
they seemed destined to 1000
they seemed directly to 54
they seemed dismayed at 46
they seemed disposed to 1795
they seemed engrossed in 48
they seemed entirely to 193
they seemed entitled to 65
they seemed essential to 151
they seemed helpless to 60
they seemed hesitant to 72
they seemed ignorant of 126
they seemed impelled by 115
they seemed inclined to 2177
they seemed inspired by 54
they seemed intended to 116
they seemed miracles of 70
they seemed mutually to 124
they seemed oblivious of 214
they seemed oblivious to 659
they seemed otherwise to 44
they seemed polished of 52
they seemed prepared to 721
they seemed relevant to 172
they seemed relieved to 138
they seemed resigned to 225
they seemed resolute to 69
they seemed resolved on 46
they seemed resolved to 738
they seemed scarcely to 697
they seemed silently to 48
they seemed solemnly to 40
they seemed somewhat to 40
they seemed strangers to 40
they seemed suddenly to 410
they seemed symbolic of 43
they seemed threatened by 64
they seemed unlikely to 335
they seized thousands of 42
they seldom amounted to 73
they seldom approach the 115
they seldom assemble to 57
they seldom attended the 40
they seldom challenge the 43
they seldom complain of 96
they seldom consider the 149
they seldom continue in 82
they seldom continue to 64
they seldom exceeded the 42
they seldom exercise it 268
they seldom frequent the 68
they seldom hesitate to 131
they seldom indulged in 101
they seldom mentioned it 65
they seldom mentioned the 72
they seldom molested the 45
they seldom received the 68
they seldom referred to 202
they seldom remained in 58
they seldom resorted to 142
they seldom resulted in 63
they seldom returned to 97
they seldom troubled to 81
they seldom ventured to 231
they served alongside the 44
they shared memories of 169
they should acquaint me 43
they should acquaint the 115
they should actually be 1140
they should actually do 175
they should admonish the 61
they should advocate it 52
they should advocate the 119
they should alienate the 60
they should allocate the 79
they should allocate to 98
they should announce the 128
they should announce to 71
they should approach it 185
they should approach me 134
they should approach or 41
they should approach the 1989
they should approach to 89
they should approach us 69
they should arrogate to 80
they should assemble at 384
they should assemble in 834
they should assemble on 154
they should assemble the 145
they should assemble to 162
they should associate in 471
they should associate the 196
they should authorize the 125
they should challenge the 239
they should classify the 54
they should coincide in 57
they should colonize the 72
they should commence an 48
they should commence at 93
they should commence by 60
they should commence the 319
they should commence to 112
they should commonly be 64
they should complain of 254
they should complain to 271
they should complete it 55
they should complete the 875
they should comprise in 56
they should comprise the 77
they should conceive it 89
they should conceive of 150
they should conceive the 197
they should conceive to 60
they should conclude an 65
they should conclude on 49
they should conclude the 113
they should conclude to 130
they should confound the 51
they should confront the 203
they should conserve the 71
they should consider an 108
they should consider as 628
they should consider if 64
they should consider in 429
they should consider it 1351
they should consider me 94
they should consider my 74
they should consider of 142
they should consider the 6330
they should consider to 100
they should conspire to 111
they should construe the 50
they should continue as 1012
they should continue at 180
they should continue in 5628
they should continue it 101
they should continue my 41
they should continue on 1152
they should continue or 282
they should continue so 538
they should continue the 1756
they should continue to 22325
they should contract an 92
they should contract the 192
they should contract to 41
they should contrast the 44
they should contrive to 305
they should converge on 53
they should converge to 75
they should converse in 52
