tack ship several times 52
throw into radical doubt 58
throw into sharper focus 158
throw into stronger light 48
throw much welcome light 117
throw only limited light 41
throw some general light 45
throw some helpful light 53
throw some welcome light 86
throw their remarks about 46
throw these liquors about 77
throw your artists quite 145
throw your ballots until 88
tied into bundles which 58
tied like girdles round 63
tied their exchange rates 55
tied very tightly round 210
tier were arranged false 54
ties upon mankind which 77
till five minutes after 126
till four hundred seamen 45
till great britain shall 44
till many decades later 43
till many minutes after 73
till many thousand grand 43
till more peaceful times 64
till more settled times 64
till other factions rally 52
till penn himself could 51
till poor calvert ended 41
till some decades later 41
till some distant period 69
till some eminent roman 103
till some measures could 71
till some minutes after 227
till some minutes later 49
till some moments after 49
till some moments later 45
till some radical change 144
till some seconds after 85
till such decision shall 47
till their bravest leader 120
till their brethren could 70
till their cordage crack 113
till their friends could 99
till their present plots 65
till their several forms 46
till their slavery under 54
till their summits shine 73
till these fellows could 80
till these present times 47
till those seventy breaths 60
till three vessels which 92
till your arrival added 120
till your conduct gives 78
till your husband comes 166
time along similar lines 58
time among wandering arabs 49
time been brought about 66
time been brought under 162
time been brought within 59
time been favored above 55
time been worried about 89
time came shortly after 48
time during problem solving 45
time during regular working 91
time during several hours 42
time during several months 98
time during several weeks 100
time five hundred acres 63
time five thousand acres 65
time five thousand people 45
time four thousand balls 41
time from october until 42
time from several hours 146
time from several months 93
time from several weeks 145
time from shortly after 61
time from symptom onset 1309
time great britain could 79
time great britain would 119
time have arranged under 43
time have brought about 686
time have elapsed after 43
time have elapsed since 404
time have shallow parts 46
time have written about 49
time having elapsed after 78
time having elapsed since 1295
time held himself aloof 48
time held similar views 64
time into smaller units 118
time knit together under 104
time lags between cause 87
time lies outside space 301
time like frosted leaves 71
time like stephen hawking 74
time made matters worse 44
time make general rules 155
time making himself known 41
time most farmers still 48
time other parties began 66
time over matters which 65
time over objects which 43
time over several hours 101
time over several months 271
time over several weeks 430
time pass quickly until 51
time past against poetic 47
time past certain black 69
time some threatening words 51
time span between first 125
time such adverse action 130
time such license shall 122
time such poultry comes 43
time such servant might 48
time such tenancy shall 131
time such vacancy shall 43
time their freight rates 75
time their friends would 47
time their official books 50
time their parents spend 55
time their supreme judge 73
time their youngest child 125
time there appeared jesus 128
time there appeared reason 59
time these glories faded 75
time these manners ceased 91
time these studies began 44
time those measures which 47
time three hundred yards 65
time three thousand bombs 52
time upon studies which 41
time very shortly after 102
time were brought about 45
time were brought under 142
time were worried about 59
time when america could 104
time when america needs 88
time when america seems 61
time when america still 41
time when america would 170
time when animals began 42
time when animals could 140
time when animals spoke 51
time when anxiety about 45
time when anybody could 151
time when britain could 129
time when britain faced 72
time when britain still 60
time when britain stood 92
time when britain would 114
time when british naval 53
time when british power 84
time when british trade 132
time when captain scott 42
time when censure shall 71
time when central banks 47
time when central italy 60
time when certain forms 42
time when certain people 74
time when chaucer wrote 68
time when climate change 46
time when concern about 220
time when congress began 48
time when congress could 64
time when congress shall 56
time when congress would 127
time when country music 77
time when country people 46
time when debates about 60
time when dickens wrote 47
time when divorce rates 76
time when european trade 47
time when european women 55
time when everything about 63
time when everything began 54
time when everything comes 76
time when everything cried 50
time when everything ought 40
time when everything seems 683
time when everything which 57
time when everything would 142
time when exchange rates 86
time when farmers could 49
time when federal funding 56
time when federal funds 76
time when federal taxes 40
time when foreign trade 160
time when francis bacon 69
time when freight rates 67
time when general grant 135
time when germany could 71
time when germany still 70
time when germany would 179
time when granada shall 101
time when history began 69
time when history first 170
time when history seems 42
time when infants begin 71
time when ireland shall 49
time when jackson began 52
time when jehovah would 81
time when johnson wrote 65
time when jurists began 68
time when justice shall 44
time when justice would 67
time when mankind first 53
time when mankind lived 60
time when mankind seems 67
time when mankind would 96
time when marianne would 128
time when marriage might 158
time when married women 227
time when medical costs 51
time when national feeling 119
time when national pride 68
time when national unity 868
time when parents begin 79
time when parents could 45
time when parents would 42
time when patrick henry 85
time when payment would 60
time when popular feeling 78
time when popular music 86
time when popular taste 79
time when printed books 51
time when religion shall 49
time when richard nixon 93
time when science shall 120
time when science would 70
time when several large 50
time when several people 56
time when sigmund freud 61
time when skilled labor 44
time when slavery shall 140
time when slavery still 50
time when slavery would 103
time when society could 54
time when society needs 58
time when society seems 43
time when society would 71
time when spenser wrote 48
time when tacitus wrote 219
time when teachers could 40
time when typhoid fever 62
time when virginia woolf 41
time when workers would 45
time when writers could 45
time will average about 43
time will perhaps never 42
time will usually reveal 60
time your arrival about 48
time your husband comes 45
time your majesty shall 132
tiny reed dwellings built 50
tiny west african nation 117
told five hundred times 40
told good stories about 103
told great stories about 175
told many stories about 1426
told many stories which 65
told more stories about 134
told other stories about 114
told some friends about 200
told some stories about 464
told some stories which 73
told such pleasant tales 43
told such stories about 87
told tall stories about 111
told their doctors about 52
told their friends about 971
told their parents about 794
told their parents where 51
told their stories about 285
told their stories again 125
told their stories round 125
told these stories about 100
told those present about 41
told three hundred pound 44
told three stories about 62
told true stories about 59
told wild stories about 159
told your friends about 155
told your husband about 225
told your parents about 433
told your partner about 55
told your pitiful story 209
tone must surpass every 99
tone their language raise 41
took arms against henry 95
took birth control pills 539
took down several books 182
took even stronger action 46
took five curtain calls 48
took five hundred acres 52
took five minutes longer 62
took four curtain calls 44
took great liberty after 104
took great trouble about 101
took into account either 51
took into account every 256
took into account first 46
took into account human 255
took into account local 273
took into account people 65
took into account social 193
took into account where 51
took into account which 46
took into account women 61
took many diverse forms 74
took more decided steps 70
took more drastic action 425
took more drastic steps 159
took more extreme forms 45
took more radical steps 54
took more trouble about 71
took much trouble about 176
took only fifteen months 56
took only limited action 58
took only limited steps 75
took only several hours 50
took only several months 43
took other measures which 71
took over command after 81
took over control after 43
took over several banks 46
took over several large 48
took over several small 123
took over several towns 40
took over shortly after 110
took over supreme power 118
took part against essex 105
took part several times 68
took some drastic action 66
took some drastic steps 57
took some limited steps 40
took some measures which 54
took some radical steps 43
took some spanish ships 52
took some trouble about 72
took some unusual turns 40
took such drastic action 170
took such drastic steps 67
took such extreme forms 52
took such immense pains 51
took their curtain calls 256
took their natural place 85
took their persons under 53
took their pleasure sadly 94
took their pleasure where 56
took their position under 40
took their position within 75
took their present forms 73
took their present shape 511
took their regular turns 43
took their several lines 49
took their several posts 163
took their several sides 41
took their stations under 83
took their stations within 70
took their youngest child 58
took these remarks rather 69
took those measures which 80
took three careful steps 49
took three curtain calls 69
took three general forms 68
took three hundred ships 137
took three primary forms 48
took three spanish ships 86
took three tottering steps 41
took unto himself seven 62
took upon himself after 68
took upon himself again 48
took upon himself alone 130
took upon himself every 71
took upon himself flesh 341
took upon himself human 1294
took very careful notes 82
took very decided steps 49
tore their quivering flesh 52
torn down because people 89
torn down several times 46
torn down shortly after 244
torn heart swelled within 47
toss their remains about 58
towing other vessels shall 45
town five hundred miles 140
town four hundred miles 94
town from distant parts 45
town from earliest times 41
town from hampton court 71
town grew rapidly after 97
town just outside paris 61
town like raymond could 43
town only fifteen miles 51
town some fifteen miles 1030
town some hundred miles 271
town some seventy miles 107
town some sixteen miles 190
town some thirteen miles 51
town three hundred miles 201
town were painted alike 187
town were several small 53
tread those streets again 41
treat more complex cases 165
treat their workers badly 50
tree from natural decay 87
tree some hundred yards 157
tree will produce about 109
tree will produce fruit 99
tree will provide shade 109
trial wave function which 163
trip took several hours 139
trip took several months 52
trip took several weeks 54
trip took sixteen hours 41
trip went smoothly until 42
true bill against thomas 54
true south african style 50
true those beliefs which 85
true wife forever after 90
truth more blessed still 46
truth will perhaps never 61
tube bent several times 64
tune those spheres above 90
turf wars between rival 158
turn back several pages 142
turn back several times 141
turn back shortly after 44
turn from average cases 42
turn from following after 141
turn have brought about 122
turn into country where 61
turn left following signs 58
turn lies crushed beneath 74
turn onto floured board 106
turn over several pages 50
turn over several times 604
turn their animals loose 41
turn their thoughts again 46
turn were brought about 43
turn your thoughts first 130
