tag and bobtail element 42
that they express exactly 70
that they express opinions 41
that they express thoughts 43
that they falsely believe 66
that they ferment lactose 41
that they finally adopted 68
that they finally arrived 179
that they finally brought 115
that they finally crossed 46
that they finally decided 538
that they finally entered 53
that they finally escaped 45
that they finally managed 83
that they finally present 124
that they finally realized 133
that they finally refused 77
that they finally secured 50
that they finally settled 186
that they finally started 42
that they finally stopped 89
that they finally withdrew 86
that they finally yielded 134
that they flocked together 44
that they forbade marriage 41
that they forthwith granted 49
that they frankly confess 42
that they fulfill certain 103
that they function according 113
that they function smoothly 107
that they function together 327
that they furnish precise 84
that they gathered together 439
that they grouped together 71
that they guarded against 95
that they hastily retired 51
that they hastily withdrew 44
that they heartily despise 68
that they huddled together 123
that they incline towards 111
that they include certain 100
that they include everything 261
that they include material 93
that they include measures 41
that they include members 52
that they include persons 40
that they include several 173
that they increase rapidly 121
that they increase steadily 56
that they inspire courage 43
that they involve beliefs 43
that they involve certain 81
that they involve chiefly 55
that they involve complex 95
that they involve matters 77
that they involve several 91
that they involve similar 79
that they jointly produce 86
that they knocked against 88
that they largely consist 63
that they largely control 110
that they largely ignored 132
that they largely reflect 112
that they laughed heartily 72
that they laughed together 122
that they lunched together 52
that they managed somehow 40
that they marched against 50
that they marched towards 65
that they married because 175
that they mistake fortune 46
that they nurture infidel 91
that they observe between 52
that they observe certain 138
that they offered prayers 45
that they offered rewards 45
that they offered willingly 260
that they operate according 325
that they operate against 95
that they operate between 54
that they operate largely 66
that they operate outside 414
that they operate smoothly 115
that they operate together 242
that they opposed slavery 48
that they perform according 88
that they perform certain 291
that they perform equally 80
that they perform exactly 44
that they perform several 53
that they perform similar 107
that they perhaps deserve 47
that they persist because 230
that they persist despite 49
that they petition congress 59
that they plainly refused 66
that they plotted against 215
that they plotted together 102
that they pointed towards 137
that they possess certain 1023
that they possess content 87
that they possess eternal 51
that they possess everything 83
that they possess exactly 41
that they possess features 69
that they possess genuine 95
that they possess limited 42
that they possess magical 43
that they possess natural 61
that they possess peculiar 127
that they possess several 94
that they possess similar 188
that they possess superior 219
that they possess unusual 71
that they preached against 86
that they present certain 230
that they present features 40
that they present similar 90
that they pressed against 114
that they pressed forward 96
that they proceed according 146
that they proceed against 79
that they produce between 52
that they produce certain 178
that they produce effects 216
that they produce exactly 66
that they produce flowers 45
that they produce maximum 57
that they produce offspring 56
that they produce pleasure 56
that they produce results 709
that they produce several 54
that they produce similar 224
that they produce together 47
that they protect against 361
that they protest against 283
that they provide against 44
that they provide answers 125
that they provide certain 129
that they provide criteria 58
that they provide general 109
that they provide grounds 77
that they provide insight 252
that they provide limited 68
that they provide material 273
that they provide maximum 312
that they provide meaningful 90
that they provide medical 56
that they provide members 41
that they provide minimal 45
that they provide natural 56
that they provide optimum 51
that they provide precise 42
that they provide quality 193
that they provide regarding 82
that they provide regular 45
that they provide reliable 178
that they provide service 76
that they provide several 53
that they provide shelter 63
that they provide similar 114
that they provide superior 55
that they provide support 709
that they provide tangible 61
that they provide teachers 77
that they provide written 47
that they pursued science 43
that they quickly adopted 50
that they quickly develop 53
that they quickly dropped 50
that they quickly realized 50
that they rapidly develop 43
that they rapidly increase 127
that they receive certain 88
that they receive everything 44
that they receive exactly 43
that they receive justice 97
that they receive maximum 80
that they receive medical 344
that they receive payment 125
that they receive priority 43
that they receive quality 129
that they receive regular 177
that they receive signals 41
that they receive similar 57
that they receive support 523
that they reflect certain 158
that they reflect current 311
that they reflect general 62
that they reflect genuine 57
that they reflect national 47
that they reflect popular 42
that they reflect similar 44
that they refused because 167
that they refused quarter 118
that they reigned supreme 43
that they require careful 398
that they require certain 167
that they require complex 68
that they require control 51
that they require medical 125
that they require minimal 118
that they require minimum 44
that they require periodic 58
that they require precise 43
that they require regular 95
that they require several 161
that they require similar 65
that they require skilled 47
that they require smaller 41
that they require support 206
that they require surgery 49
that they require variety 96
that they resided together 56
that they respect certain 44
that they respect religion 98
that they respond quickly 184
that they retired because 83
that they retired towards 66
that they revolve together 47
that they rightly deserve 81
that they satisfy certain 419
that they satisfy equation 49
that they shouted because 87
that they smelled alcohol 40
that they somehow belonged 55
that they somehow deserve 117
that they somehow managed 182
that they somehow reflect 53
that they started exactly 62
that they started together 136
that they stepped forward 40
that they stopped attending 50
that they stopped because 76
that they stopped several 40
that they strongly advised 55
that they strongly believe 168
that they strongly desired 54
that they strongly dislike 43
that they strongly favored 114
that they strongly opposed 456
that they strongly suggest 150
that they strongly support 237
that they studied together 357
that they subsist chiefly 48
that they succeed because 163
that they suggest certain 49
that they support certain 55
that they survive because 116
that they tallied exactly 52
that they testify against 125
that they totally ignored 113
that they totally neglect 106
that they totally refused 40
that they undergo atrophy 87
that they undergo similar 41
that they usually acquire 42
that they usually arrived 54
that they usually attempt 48
that they usually avoided 56
that they usually brought 46
that they usually carried 86
that they usually consist 295
that they usually contain 782
that they usually develop 111
that they usually display 70
that they usually enjoyed 66
that they usually exhibit 100
that they usually express 109
that they usually function 47
that they usually include 250
that they usually increase 71
that they usually involve 557
that they usually operate 147
that they usually perform 84
that they usually possess 148
that they usually present 314
that they usually produce 258
that they usually provide 250
that they usually receive 196
that they usually reflect 113
that they usually require 648
that they usually respond 49
that they usually revived 58
that they usually started 60
that they usually succeed 108
that they usually support 50
that they uttered against 61
that they utterly contemn 94
that they utterly destroy 60
that they utterly ignored 42
that they utterly mistake 48
that they utterly neglect 54
that they utterly refused 235
that they violated article 133
that they violated federal 70
that they visited several 46
that they wavered between 49
that they willingly allowed 153
that they willingly deliver 52
that they willingly offered 40
that they withdrew because 98
that they worship jehovah 91
that things existed outside 84
that things hitherto unknown 56
that things started happening 133
that this ability becomes 47
that this ability depends 185
that this ability evolved 46
that this account applies 113
that this account assumes 43
that this account differs 192
that this account implies 98
that this account relates 48
that this alleged reptile 66
that this alliance between 239
that this analogy applies 46
that this analogy between 289
that this ancient capital 58
that this ancient chinese 56
that this ancient country 45
that this ancient culture 64
that this ancient descent 44
that this ancient division 61
that this ancient egyptian 42
that this ancient language 84
that this ancient pattern 46
that this ancient religion 78
that this ancient reptile 63
that this ancient science 40
that this anomaly results 43
that this apostle preached 40
that this applied equally 141
that this applies equally 835
that this article appeared 404
that this article applies 324
that this article focuses 62
that this article relates 49
that this averaging process 62
that this balance between 281
that this balance depends 52
that this balancing process 133
that this baptism carries 43
that this barrier against 58
that this barrier between 44
that this becomes evident 74
that this behavior becomes 135
that this behavior depends 63
that this behavior differs 83
that this behavior evolved 42
that this behavior follows 43
that this behavior pattern 312
that this behavior results 180
that this beloved country 50
that this british officer 60
that this broader concept 46
that this captain mcgowan 43
that this central concept 108
that this central control 60
that this central element 51
that this central gallows 118
that this central nucleus 40
that this central position 92
that this central problem 78
that this central process 46
that this central question 74
that this chapter affords 68
that this chapter applies 99
that this chapter assumes 202
that this chapter differs 45
that this chapter focuses 1474
that this chapter follows 94
that this chapter intends 99
that this chapter relates 75
that this chapter reports 95
that this chapter reviews 123
that this charter secured 60
that this cleavage between 53
that this comment applies 91
that this complex pattern 99
that this complex problem 140
that this complex process 280
that this complex question 46
that this complex subject 110
that this concept applies 363
that this concept becomes 81
that this concept carries 47
that this concept differs 67
that this concept emerged 43
that this concept entails 70
that this concept implied 40
that this concept implies 402
that this concept remains 47
that this concern applies 50
that this concern stemmed 96
that this conduct excited 58
that this conduct towards 50
that this conduct violated 279
that this conduct violates 68
that this congress approve 43
that this contact between 146
that this contest between 135
that this control function 48
that this country abounds 119
that this country affords 587
that this country becomes 77
that this country belonged 130
that this country depends 55
that this country desires 884
that this country enjoyed 83
that this country entered 71
that this country imports 147
that this country offered 144
that this country remains 152
that this country started 46
that this country suffers 68
that this creative faculty 71
that this creative impulse 42
that this creative process 351
that this crusade against 71
that this current density 62
that this current depends 60
that this decided anomaly 42
that this decision affects 47
that this decision affirms 63
that this decision applied 71
that this decision applies 151
that this decision brought 48
that this decision depends 80
that this decision entails 50
that this decision implied 83
that this decision implies 78
that this decision problem 86
that this decision process 106
that this decision settled 42
that this decision violated 91
that this decrease results 122
that this defense applies 49
that this deficit financing 43
that this degrading process 42
that this density function 107
that this depends largely 144
that this devoted servant 88
that this dialogue between 176
that this dispute between 304
that this diurnal variation 69
that this division according 46
that this division applies 41
that this division between 565
that this divorce between 127
that this dreadful destiny 50
that this dreadful scourge 154
that this dualism between 50
that this duality between 43
that this dynamic process 163
that this element becomes 74
that this element entered 44
that this element existed 40
that this elevating process 47
that this elusive quality 45
that this eminent prelate 43
that this eminent scholar 201
that this eminent servant 40
that this equally applies 85
that this equation applies 1132
that this equation assumes 353
that this equation becomes 359
that this equation between 76
that this equation defines 203
that this equation depends 56
that this equation differs 198
that this equation follows 115
that this equation implies 262
that this equation reduces 598
that this equation relates 139
that this equation remains 52
that this erratic behavior 45
that this eternal purpose 61
that this exalted position 58
that this example assumes 249
that this example differs 55
that this example relates 42
that this exchange between 165
that this exchange process 62
that this extreme penalty 63
that this extreme position 181
that this extreme tenuity 70
that this extreme variety 45
that this extreme violence 124
that this failure results 75
that this failure stemmed 54
that this faithful creature 46
that this faithful servant 174
that this familiar pattern 47
that this federal program 47
that this federal statute 80
that this filtering process 73
that this fishery existed 64
that this fitzroy simpson 97
that this follows because 44
that this foreign capital 73
that this foreign element 163
that this foreign exchange 123
that this foreign language 59
that this foreign material 58
that this foreign produce 54
that this formula applied 49
that this formula applies 344
that this formula assumes 128
that this formula becomes 64
that this formula defines 60
that this formula differs 92
that this formula implies 123
that this formula reduces 83
that this formula remains 41
that this fraction depends 70
that this freedom entails 87
that this freedom implies 46
that this friction between 64
that this function applies 47
that this function assumes 74
that this function becomes 237
that this function depends 383
that this function differs 47
that this function implies 60
that this function reduces 41
that this function remains 46
that this function resides 56
that this function returns 858
that this gallant brigade 41
that this gallant officer 330
that this gallant soldier 95
that this general ability 51
that this general account 100
that this general ambition 59
that this general average 115
that this general aversion 60
that this general concept 128
that this general consent 51
that this general decline 51
that this general election 57
that this general equation 73
that this general formula 80
that this general function 109
that this general history 106
that this general increase 58
that this general inquest 113
that this general language 70
that this general outline 63
that this general pattern 436
that this general picture 214
that this general position 103
that this general problem 286
that this general process 109
that this general question 81
that this general relation 69
that this general solution 57
that this general subject 49
that this general welfare 54
that this genetic material 93
that this genetic variation 52
that this glorious country 71
that this glorious creature 96
that this glorious machine 100
that this glorious triumph 143
that this gorgeous creature 55
that this gracious promise 69
that this gradual decline 50
that this gradual increase 132
that this gradual process 144
that this happens because 3824
that this happens despite 109
that this hardening process 51
that this harmony between 111
that this hellish society 70
that this highest species 154
that this hitherto unknown 96
that this idyllic picture 86
that this immense country 46
that this immense fortune 40
that this immense increase 84
that this implies regarding 78
that this impulse towards 50
that this increase amounts 103
that this increase depends 60
that this increase implies 47
that this increase results 150
that this increasing concern 42
that this induced current 238
that this induced voltage 54
that this inverse relation 133
that this inverse variation 68
that this journal aspired 102
that this judicial function 42
that this language applies 83
that this language barrier 50
that this language implies 131
that this language permits 109
that this largely depends 64
that this liberty extends 50
that this license applies 127
that this limited program 40
that this limited success 41
that this linkage between 189
that this lunatic conceals 51
that this luscious account 45
that this marriage between 121
that this massive increase 72
that this massive project 59
that this material becomes 105
that this material belonged 50
that this material culture 53
that this material derives 75
that this material differs 47
that this material remains 42
that this medical episode 51
that this mutation affects 54
that this mutation results 66
that this national council 105
that this national culture 45
that this national treasure 49
that this natural ability 53
that this natural anxiety 55
that this natural fitness 41
that this natural function 47
that this natural history 58
that this natural impulse 81
that this natural language 51
that this natural liberty 43
that this natural process 735
that this natural product 64
that this natural relation 58
that this natural religion 78
that this natural science 61
that this naughty creature 116
that this neutral position 44
that this notation differs 44
that this notation implies 41
that this offense against 44
that this optical illusion 44
that this optimal solution 77
that this organic material 53
that this outcome depends 84
that this outcome results 94
that this overall decline 40
that this overall pattern 106
that this overall picture 60
that this overlap between 52
that this painful process 45
that this passage affords 125
that this passage alludes 216
that this passage applies 147
that this passage conveys 119
that this passage derives 64
that this passage follows 96
that this passage implies 272
that this passage recalls 45
that this passage relates 223
that this passage touches 92
that this pathetic fallacy 76
that this patient creature 43
that this patient suffers 63
that this pattern appeared 48
that this pattern applies 149
that this pattern becomes 148
that this pattern differs 86
that this pattern emerged 53
that this pattern emerges 73
that this pattern existed 78
that this pattern extends 157
that this pattern follows 48
that this pattern remains 64
that this pattern results 214
that this peaceful country 45
that this peaceful village 44
that this peculiar behavior 115
that this peculiar country 144
that this peculiar pattern 48
that this peculiar position 48
that this peculiar quality 113
that this peculiar relation 78
that this peculiar species 99
that this perfidy excited 74
that this picture applies 60
that this picture depicts 113
that this picture differs 41
that this picture remains 107
that this pitiful creature 177
that this pleasure depends 64
that this pompous command 57
that this popular culture 67
that this popular support 60
that this position affords 93
that this position applies 42
that this position assumes 50
that this position becomes 52
that this position carries 45
that this position depends 55
that this position differs 57
that this position enabled 45
that this position enables 40
that this position entails 149
that this position ignores 48
that this position implied 57
that this position implies 299
that this position offered 48
that this position remains 64
that this preacher uttered 212
that this precept applies 55
that this precious deposit 84
that this precious material 42
that this precious treasure 58
that this precise question 191
that this present chapter 86
that this primary function 47
that this primary purpose 58
that this problem affects 127
that this problem applies 107
that this problem becomes 259
that this problem demands 53
that this problem depends 42
that this problem differs 105
that this problem existed 245
that this problem extends 63
that this problem reduces 72
that this problem relates 83
that this problem remains 165
that this problem results 69
that this process affects 108
that this process affords 45
that this process allowed 61
that this process amounts 93
that this process applies 140
that this process assumes 73
that this process becomes 303
that this process brought 86
that this process demands 175
that this process depends 786
that this process differs 211
that this process enables 197
that this process ensures 40
that this process entails 641
that this process extends 104
that this process follows 148
that this process happens 211
that this process implies 188
that this process permits 66
that this process reduces 96
that this process remains 87
that this process removes 62
that this process repeated 49
that this process results 653
that this process started 241
that this process unfolds 40
that this process usually 241
that this process whereby 41
that this program violated 41
that this project offered 42
that this project started 57
that this promise extends 48
that this promising beginning 42
that this protein complex 41
that this protein fraction 64
that this protest against 175
that this quality depends 77
that this quarrel between 166
that this question affects 51
that this question applies 83
that this question assumes 97
that this question becomes 131
that this question belonged 47
that this question demands 170
that this question depends 131
that this question implies 177
that this question regards 75
that this question related 43
that this question relates 197
that this question remains 225
that this question touched 53
that this question touches 66
that this railway company 44
that this rampant quality 147
that this rapidly expanding 77
that this rapidly increasing 55
that this redoubt existed 41
that this refusal violated 59
that this relapse affects 46
that this relation altered 160
that this relation applies 177
that this relation assumes 65
that this relation becomes 112
that this relation between 3620
that this relation depends 144
that this relation differs 63
that this relation existed 73
that this relation follows 62
that this relation implies 141
that this relation obtains 115
that this relation remains 154
that this religion approving 96
that this remoter quarter 59
that this research focused 43
that this research focuses 98
that this research program 209
that this research project 629
that this research question 52
that this reserve becomes 44
that this results because 71
that this rhythmic relation 44
that this rivalry between 79
that this scenario applies 45
that this scenario assumes 48
that this scenario implies 40
that this science amounts 62
that this screening process 114
that this seasonal pattern 48
that this seasonal variation 81
that this seemingly endless 76
that this service depends 67
that this slavery element 56
that this slavery question 194
that this society existed 46
that this softening process 96
that this solution applies 83
that this solution assumes 72
that this solution becomes 49
that this solution depends 79
that this solution differs 55
that this solution ensures 43
that this solution implies 63
that this solution remains 47
that this solution results 46
that this species appeared 139
that this species arrives 46
that this species attacks 108
that this species attains 94
that this species becomes 62
that this species belonged 44
that this species differs 473
that this species evolved 70
that this species existed 72
that this species extends 70
that this species prefers 525
that this species remains 56
that this species usually 109
that this species winters 48
that this spelled trouble 47
that this statute altered 69
that this statute applied 138
that this statute applies 246
that this statute confers 56
that this statute differs 74
that this statute extends 98
that this statute imposes 55
that this statute results 73
that this statute violated 270
that this statute violates 106
that this steadily increasing 80
that this subject becomes 48
that this subject demands 200
that this subject remains 48
that this success depends 56
that this summary account 49
that this summary process 63
that this superior officer 59
that this superior position 47
that this superior quality 40
that this surface becomes 79
that this surplus product 41
that this symptom complex 237
that this threatening position 42
that this treasure belonged 41
that this treasury decision 149
that this twofold division 70
that this uncanny process 43
that this unequal contest 48
that this unequal division 57
that this unhappy country 112
that this unhappy creature 111
that this unhappy question 88
that this uniform federal 73
that this unshorn stranger 45
that this unusual behavior 111
that this unusual pattern 54
that this usually happens 188
that this usually pleasant 51
that this usually results 96
that this utility function 244
that this variable affects 62
that this variable measures 78
that this variation between 50
that this variation depends 98
that this variation differs 71
that this variation follows 55
that this variation results 89
that this variety depends 46
that this vaunted liberty 42
that this villain escaped 52
that this violated article 144
that this violence against 62
that this virtual machine 60
that this vivifying charity 73
that this weakness extends 50
that this western country 214
that this written language 50
that thou wouldst appoint 186
that thou wouldst correct 93
that thou wouldst deliver 82
that thou wouldst destroy 105
that thou wouldst forgive 157
that thou wouldst receive 89
that thou wouldst restore 50
that thou wouldst willingly 49
that thus existed between 61
that thus threatens persons 42
that tie everything together 203
that too evident descent 53
that two british vessels 90
that two cabinet members 44
that two catholic priests 92
that two certain animals 82
that two certain persons 49
that two closely related 1230
that two competing species 99
that two complex numbers 181
that two control systems 108
that two eminent persons 68
that two european parents 44
that two exactly similar 200
that two factions existed 43
that two factors account 367
that two factors control 45
that two factors emerged 82
that two factors explain 153
that two factors operate 193
that two faculty members 192
that two figures partaking 119
that two general classes 193
that two general factors 158
that two hundred dollars 2096
that two hundred members 224
that two hundred millions 484
that two hundred persons 603
that two hundred priests 55
that two hundred thousand 8064
that two hundred vessels 45
that two hundred warriors 91
that two letters written 63
that two married couples 135
that two married persons 59
that two material objects 160
that two parties existed 141
that two persons desired 77
that two primary factors 116
that two quantum numbers 42
that two rational numbers 43
that two related factors 125
that two related species 125
that two similar objects 138
that two similar species 145
that two similar triangles 100
that two spanish vessels 63
that two thousand dollars 1550
that two thousand persons 785
that two thousand priests 40
that two thousand savages 55
that two unequal weights 41
that two unknown persons 40
that two vessels answering 45
that two visible objects 282
that use creative outlets 72
that use extreme language 69
that use natural language 107
that use natural uranium 61
that using violence against 43
that war against britain 85
that war against germany 519
that war between america 261
that war between britain 857
that war between germany 964
that war existed between 1657
that was abraham lincoln 167
that was acutely painful 91
that was adduced against 140
that was adopted because 83
that was adopted following 96
that was adopted towards 57
that was advancing against 175
that was advancing rapidly 55
that was advancing towards 260
that was against everything 57
that was alleged against 1086
that was alright because 128
that was ancient history 1282
that was applied against 160
that was aroused against 65
that was arranged according 56
that was arranged between 251
that was arrayed against 625
that was because congress 41
that was because everything 66
that was beginning between 119
that was between himself 133
that was briefly popular 61
that was briefly touched 64
that was broadly similar 229
that was brought against 4616
that was brought forward 2013
that was brought together 680
that was carried forward 1006
that was certain forfeit 42
that was charged against 1012
that was charles dickens 46
that was chiefly because 356
that was clamped between 117
that was closely aligned 295
that was closely guarded 161
that was closely modeled 91
that was closely related 3028
that was closely similar 121
that was closely studied 86
that was closely watched 215
that was cobbled together 217
that was crushed against 81
that was decided against 136
that was decreed against 95
that was delayed because 171
that was densely covered 140
that was devoted chiefly 44
that was devoted largely 127
that was divided against 108
that was divided between 1668
that was divided equally 130
that was dropped because 107
that was enacted between 44
that was entered against 80
that was equally certain 105
that was equally divided 213
that was equally opposed 103
that was equally popular 62
that was equally present 131
that was equally useless 90
that was erected between 76
that was evident between 286
that was exactly similar 86
that was exceeding dreadful 94
that was excited against 126
that was expanding rapidly 464
that was faintly familiar 135
that was faintly visible 82
that was fifteen hundred 106
that was fifteen minutes 350
that was finally adopted 5232
that was finally arranged 45
that was finally arrived 141
that was finally awarded 41
that was finally beginning 193
that was finally brought 313
that was finally carried 123
that was finally decided 697
that was finally drafted 51
that was finally enacted 370
that was finally erected 48
that was finally evolved 211
that was finally granted 185
that was finally imposed 43
that was finally printed 40
that was finally realized 308
that was finally released 124
that was finally removed 86
that was finally revealed 93
that was finally secured 43
that was finally settled 781
that was finally stopped 42
that was finally written 71
that was foolish because 44
that was freshly painted 115
that was gathered outside 55
that was gathered together 547
that was general sherman 42
that was guarded against 59
that was halfway between 2099
that was happening because 185
that was happening between 868
that was happening outside 804
that was hatched against 41
that was helpful because 43
that was hitherto obscure 63
that was hitherto unknown 1041
that was hostile towards 151
that was hurried forward 40
that was illegal because 72
that was impending between 51
that was impending overhead 44
that was imposed against 41
that was increasing rapidly 133
that was increasing steadily 87
that was insured against 101
that was invalid because 269
that was invited refused 80
that was invoked against 159
that was kindled against 120
that was largely adopted 115
that was largely because 2238
that was largely brought 83
that was largely catholic 50
that was largely covered 42
that was largely defined 197
that was largely derived 158
that was largely devoted 107
that was largely foreign 130
that was largely hostile 134
that was largely ignored 1447
that was largely limited 113
that was largely outside 185
that was largely unknown 537
that was largely written 54
that was leveled against 670
that was linearly related 91
that was locally incised 61
that was located between 715
that was located outside 425
that was located several 98
that was matched against 100
that was morally neutral 133
that was morally superior 109
that was mounted against 336
that was natural because 181
that was nestled against 142
that was nestled between 108
that was neutral between 89
that was occurring because 84
that was occurring between 412
that was occurring outside 109
that was offered against 93
that was operating against 146
that was outside himself 97
that was overtly hostile 59
that was patched together 135
that was perfect because 132
that was perhaps because 1214
that was perhaps natural 202
that was perhaps related 106
that was perhaps typical 89
that was plainly audible 132
that was plainly evident 159
that was plainly visible 702
that was planned against 158
that was plotted against 222
that was popular because 95
that was popular between 77
that was popular several 60
that was preparing against 115
that was present between 189
that was pressed against 1127
that was propped against 1276
that was quickly adapted 90
that was quickly adopted 627
that was quickly brought 105
that was quickly crushed 66
that was quickly dropped 76
that was quickly drowned 124
that was quickly quelled 43
that was quickly removed 40
that was quickly settled 136
that was quickly swamped 49
that was rapidly acquiring 118
that was rapidly adopted 73
that was rapidly advancing 258
that was rapidly consuming 104
that was rapidly declining 105
that was rapidly expanding 683
that was rapidly increasing 414
that was rapidly replacing 129
that was rapidly shrinking 82
that was rapidly unfolding 61
that was rapidly vanishing 188
that was rebelling against 175
that was removed because 142
that was repeated several 506
that was roughly similar 75
that was settled against 42
that was settled between 134
that was several decades 87
that was several degrees 132
that was several hundred 676
that was several thousand 212
that was sharply defined 45
that was sharply divided 288
that was sharply opposed 103
that was similar between 87
that was sixteen hundred 46
that was somehow familiar 709
that was somehow reassuring 57
that was somehow related 344
that was soundly defeated 52
that was stacked against 346
that was started against 116
that was started several 43
that was steadily increasing 284
that was straining against 118
that was strongly against 48
that was strongly excited 200
that was strongly opposed 1087
that was strongly related 176
that was suspect because 46
that was tightly wrapped 54
that was totally against 219
that was totally devoted 63
that was totally foreign 1208
that was totally ignored 219
that was totally opposed 310
that was totally outside 223
that was totally removed 51
that was totally unknown 569
that was totally useless 229
that was trained against 85
that was trapped between 232
that was unfolding between 74
that was unusual because 268
that was useless against 115
that was useless because 54
that was usually adopted 91
that was usually applied 152
that was usually because 116
that was usually brought 128
that was usually carried 81
that was usually covered 247
that was usually granted 99
that was usually ignored 112
that was usually limited 82
that was usually located 97
that was usually offered 112
that was usually present 154
that was usually printed 68
that was uttered against 113
that was utterly familiar 42
that was utterly foreign 692
that was utterly opposed 118
that was utterly unknown 346
that was utterly useless 149
that was vaguely defined 40
that was vaguely familiar 1420
that was visible between 292
that was wielded against 136
that was willingly offered 142
that was wrapped tightly 203
that was written against 765
that was written because 47
that was written between 448
that was written several 88
that was written shortly 73
that way anymore because 67
that way largely because 48
that way wherein victory 89
that with admiral knowles 42
that with careful control 149
that with careful patient 118
that with certain cautions 52
that with certain classes 129
that with certain natures 67
that with certain notable 57
that with certain persons 64
that with certain species 260
that with fifteen hundred 171
that with increasing acidity 41
that with increasing amounts 493
that with increasing contact 40
that with increasing content 116
that with increasing current 272
that with increasing degrees 84
that with increasing density 273
that with increasing dilution 250
that with increasing duration 239
that with increasing fatigue 81
that with increasing incomes 45
that with increasing numbers 722
that with increasing returns 236
that with increasing surface 44
that with increasing voltage 123
that with olympian justice 49
that with perfect capital 216
that with perfect justice 151
that with perfect success 43
that with several hundred 116
that with similar results 40
that year congress amended 61
that year congress enacted 245
that year federal customs 105
that year several hundred 138
that you believe because 57
that you believe certain 77
that you believe everything 334
that you believe require 70
that you believe slavery 141
that you believe strongly 85
that you believe support 153
that you brought forward 93
that you closely examine 48
that you closely monitor 74
that you command respect 42
that you conduct research 42
that you decided against 44
that you deserve everything 135
that you deserve respect 197
that you deserve success 85
that you explain everything 42
that you finally decided 138
that you finally realized 40
that you forthwith deliver 86
that you forthwith prepare 193
that you forthwith signify 84
that you include everything 101
that you install windows 180
that you observe between 64
that you observe certain 48
that you observe closely 51
that you observe everything 44
that you perform certain 70
that you possess certain 128
that you possess unusual 48
that you proceed according 163
that you proceed against 141
that you proceed forthwith 119
that you produce similar 107
that you provide support 48
that you quickly develop 40
that you receive because 111
that you receive everything 47
that you receive letters 80
that you receive payment 69
that you receive pleasure 144
that you receive regular 57
that you receive written 49
that you respond quickly 49
that you restart windows 85
that you somehow managed 77
that you specify exactly 51
that you strongly believe 160
that you strongly support 47
that you strongly suspect 68
that you usually perform 82
that you worship besides 62
thee and worthily magnify 243
thee how beatrice praised 51
thee one precious instant 83
thee sad stories chanced 89
thee that saladin desires 76
thee with amorous agonies 79
them all against himself 40
them all believe together 128
them all brought together 121
them all closely together 55
them all crowded together 261
them all equally capable 64
them all equally genuine 43
them all gathered together 268
them all grouped together 84
them all heartily welcome 40
them all huddled together 257
them all jumbled together 71
them all settled overseas 55
them all tightly together 42
them all together against 72
them all together because 140
them all together exactly 66
them and allowed herself 40
them and allowed himself 78
them and briefly discuss 70
them and briefly explain 54
them and certain persons 41
them and certain princes 46
them and decided against 40
them and declare herself 41
them and devoted himself 73
them and dickens derided 45
them and discuss matters 52
them and excused herself 40
them and excused himself 100
them and explain everything 69
them and explain matters 40
them and finally brought 55
them and finally decided 65
them and finally settled 59
them and himself against 43
them and himself together 61
them and hurried forward 44
them and inferior mammals 42
them and perhaps because 41
them and pressed against 52
them and pressed forward 54
them and proceed against 59
them and produce results 41
them and protect himself 43
them and protest against 40
them and provide support 119
them and providing support 48
them and quietly suffers 101
them and receive payment 44
them and recover damages 68
them and satisfy himself 54
them and settled himself 44
them and several hundred 54
them and somehow managed 47
them and started forward 42
them and started towards 43
them and stepped forward 82
them and stepped outside 166
them and testify against 42
them and totally defeated 50
them and utterly destroy 426
them and worthily deserve 104
them and wounded several 170
them any material service 65
them are applied against 43
them are arranged according 69
them are brought forward 41
them are brought together 411
them are bundled together 51
them are closely related 2485
them are closely similar 52
them are crowded together 177
them are divided between 72
them are equally capable 44
them are equally diverse 40
them are equally exposed 41
them are exactly similar 46
them are factory workers 82
them are gathered together 476
them are grouped together 407
them are happily married 98
them are huddled together 49
them are largely matters 53
them are largely unknown 60
them are located between 56
them are located outside 155
them are migrant workers 78
them are natural objects 44
them are perfect circles 69
them are plainly visible 48
them are present together 85
them are rapidly increasing 43
them are rapidly retreating 44
them are repeated several 42
them are several hundred 198
them are several species 131
them are several thousand 41
them are skilled workers 92
them are strongly opposed 111
them are tightly bottled 40
them are totally unknown 83
them are twisted together 52
them are usually blessed 112
them are usually present 130
them are utterly useless 40
them bear witness against 132
them being between certain 62
them being brought together 64
them being chained together 99
them being closely related 41
them being gathered together 92
them being grouped together 67
them both clasped together 74
them bring charges against 75
them but decided against 92
them can prevail against 57
them did everything together 44
them for college studies 59
them for defense against 133
them for deserting british 44
them for dethroning charles 40
them for faithful service 93
them for fifteen dollars 141
them for fifteen hundred 118
them for fifteen minutes 1044
them for fifteen seconds 73
them for fifteen shillings 65
them for fifteen thousand 54
them for foreign exchange 96
them for foreign markets 59
them for foreign service 85
them for general adoption 61
them for general service 45
them for granted because 509
them for judicial decision 586
them for maximum benefit 121
them for medical research 91
them for national affairs 76
them for national defense 82
them for national service 57
them for quality control 50
them for rebelling against 87
them for recoiling against 57
them for restoring stephen 55
them for selfish motives 61
them for service against 63
them for several decades 389
them for several hundred 961
them for several minutes 2954
them for several moments 640
them for several seconds 857
them for several thousand 145
them for shelter against 99
them for support against 172
them for ulterior motives 88
