tab contains three options 40
they received much praise 48
they received only enough 48
they received only modest 46
they received some damage 45
they received some measure 44
they received some relief 62
they received some training 75
they received their annual 49
they received their answer 99
they received their arrears 116
they received their awards 76
they received their charge 52
they received their checks 69
they received their copies 86
they received their crowns 47
they received their degree 182
they received their formal 82
they received their grants 63
they received their guests 203
they received their higher 48
they received their horses 40
they received their income 101
they received their initial 138
they received their marching 119
they received their medals 87
they received their mission 52
they received their monthly 109
they received their office 68
they received their orders 1050
they received their origin 49
they received their papers 46
they received their pardon 44
they received their patent 45
they received their portion 100
they received their powers 50
they received their prizes 58
they received their proper 48
they received their rations 197
they received their reward 371
they received their salary 95
they received their second 86
they received their shares 83
they received their supply 46
they received their titles 45
they received their training 924
they received their visions 42
they received their weapons 44
they received their weekly 49
they received their wounds 136
they received these orders 60
they received those orders 44
they received very little 1144
they received were evaded 60
they received your letter 100
they recorded their findings 46
they recorded their opinion 88
they recouped their losses 69
they redeemed their pledge 100
they redeemed their safety 78
they redouble their shouts 48
they referred their doubts 62
they referred their models 58
they regained their former 386
they regained their normal 103
they regained their senses 307
they regained their strength 469
they regarded their fellow 111
they regarded their former 48
they regulate their actions 65
they regulate their course 59
they rejected their messiah 95
they relieved their feelings 149
they reloaded their weapons 60
they remained high enough 46
they remained like cattle 52
they remained much higher 101
they remained only another 43
they remained over sunday 44
they remained there through 67
they remained there without 72
they remained three nights 40
they remained till another 46
they remained till august 66
they remained well hidden 42
they remember from school 45
they remember most clearly 45
they remember their creator 156
they remember their fathers 50
they remember their former 105
they remember their mothers 76
they remember their native 62
they remember their school 41
they remember very little 126
they reminded their readers 235
they rendered their homage 46
they rendered their report 48
they renounce their errors 119
they renounce their rights 52
they reported high levels 115
they reported their findings 533
they reported their opinion 103
they repudiate their origin 42
they required from abroad 71
they required from europe 76
they required from rudolf 49
they required more effort 48
they required such speedy 43
they required very little 231
they resemble other conies 72
they resemble their fathers 110
they resemble those arabian 216
they reserved their opinion 44
they reserved their rights 52
they resigned their actions 216
they resigned their office 69
they resigned their places 56
they resisted their feeble 40
they resolved upon another 106
they resolved upon carrying 43
they restrict free egress 57
they restrict their intake 40
they restrict your travel 75
they resulted from changes 62
they retained some degree 55
they retained their belief 124
they retained their earlier 90
they retained their english 41
they retained their family 42
they retained their former 683
they retained their german 67
they retained their hatred 68
they retained their jewish 43
they retained their native 404
they retained their normal 61
they retained their places 102
they retained their powers 107
they retained their proper 47
they retained their rights 159
they retained their secret 42
they retained their special 64
they retained their status 174
they retained their strength 68
they retained their titles 185
they retained their tribal 117
they retained very little 58
they retraced their course 410
they retraced their tracks 56
they retreated back across 58
they retreated from before 45
they retreated from kuwait 42
they retrieve from memory 47
they returned back without 76
they returned down stairs 148
they returned from abroad 168
they returned from africa 40
they returned from another 41
they returned from battle 149
they returned from canada 41
they returned from church 740
they returned from combat 49
they returned from dinner 188
they returned from england 177
they returned from europe 369
they returned from fighting 46
they returned from france 271
they returned from london 113
they returned from market 75
they returned from mexico 82
they returned from moscow 56
they returned from patrol 47
they returned from prison 57
they returned from pursuing 73
they returned from school 1935
they returned from searching 194
they returned from shopping 135
they returned from visiting 102
they returned from whence 53
they returned home before 116
they returned home loaded 41
they returned home safely 124
they returned home through 155
they returned home without 584
they returned into england 140
they returned just before 47
they returned more slowly 56
they returned their answer 109
they returned well pleased 47
they reversed their course 137
they reversed their earlier 59
they reversed their former 43
they reversed their policy 117
they revolted from england 90
they scarcely ever adhere 47
they scarcely ever exceed 42
they scarcely ever failed 161
they scarcely ever looked 43
they scarcely knew whether 288
they scarcely knew whither 273
they scarcely know whether 63
they scarcely took notice 41
they scourged their fellow 134
they scuttled away through 91
they securely pass through 43
they selected from amongst 41
they separate from around 58
they separate from christ 41
they separate into groups 77
they separate into layers 49
they separate more widely 43
they strengthen from strange 118
they stressed their desire 46
they strolled along through 82
they strolled back across 55
they strolled back through 86
they strolled back toward 232
they stumbled along through 42
they stumbled upon another 47
they suddenly break through 60
they suddenly came across 196
they suddenly come across 41
they suddenly fall asleep 59
they suddenly fall silent 41
they suddenly fell silent 132
they suddenly heard divine 40
they suddenly heard voices 96
they suddenly took another 93
they suddenly took fright 41
they suffered even greater 109
they suffered from another 48
they suffered from disease 243
they suffered from famine 236
they suffered from feelings 56
they suffered from malaria 74
they suffered from mental 112
they suffered from scurvy 170
they suffered from serious 150
they suffered from severe 258
they suffered from sexual 51
they suffered from various 165
they suffered great damage 61
they suffered great losses 362
they suffered great misery 85
they suffered heavy losses 1547
they suffered huge losses 86
they suffered many defeats 74
they suffered many losses 63
they suffered more heavily 58
they suffered some losses 85
they suffered such severe 67
they suffered their second 48
they suffered very heavily 92
they suffered very little 194
they suppress their feelings 92
they surprise when asleep 57
they surveyed their canaan 56
they survived only through 47
they tendered their shares 100
they therefore call loudly 60
they therefore have little 365
they therefore have standing 98
they therefore very boldly 69
they tottered along floors 125
they transfer their assets 57
they transfer their energy 160
they transfer their rights 64
they traveled back through 51
they traveled more slowly 61
they traveled north through 62
they traveled very slowly 60
they traverse those stages 68
they unfurled their banner 70
they unjustly held through 40
they unloaded their cargoes 104
they unrolled their sleeping 155
they unsheathed their swords 186
they uplifted their voices 47
they vanished away toward 88
they vanished from saigon 51
they vanished like ghosts 50
they vanished like watery 40
they ventured into public 107
they ventured upon actions 80
they wandered back through 66
they wandered back toward 65
they wandered from island 50
they wandered into another 40
they wandered over europe 47
they wandered over tracts 78
they welcomed their friend 45
they welcomed their guests 56
they whitened into marble 109
thin branches were tossed 52
things commonly grow larger 91
things concerning their office 48
things contingent must always 52
things discover great better 88
things distinct from actual 121
things distinct from myself 92
things followed their normal 44
things happened last winter 88
things imported from abroad 64
things possessing more reality 57
things produced from nature 49
things provided came without 58
things received very little 47
things separate from matter 143
things situated when prince 43
things terrible even beyond 76
things transmit their images 49
thin straight line across 51
this abstract kind turner 48
this abundant food source 58
this abundant food supply 155
this acquired wealth flowed 55
this acquires some degree 70
this activity even covert 112
this activity there should 50
this activity will become 126
this activity will depend 163
this activity will result 121
this admission will greatly 86
this affinity more striking 49
this algorithm will always 66
this analysis also allows 48
this analysis also reveals 72
this analysis also showed 46
this analysis even further 320
this analysis have already 134
this analysis much further 228
this analysis were chosen 102
this analysis will assume 43
this analysis will become 88
this analysis will depend 83
this analysis will enable 103
this analysis will follow 56
this analysis will result 57
this apotheosis went further 44
this apparent good always 70
this approach also allows 416
this approach also appears 52
this approach also avoids 49
this approach also creates 70
this approach also failed 68
this approach also offers 102
this approach also proved 47
this approach also raises 96
this approach also serves 55
this approach also yields 51
this approach even further 625
this approach from without 41
this approach have already 495
this approach have argued 212
this approach have become 245
this approach have failed 70
this approach have proved 44
this approach have sought 42
this approach have tended 164
this approach have varied 47
this approach more appealing 54
this approach more clearly 60
this approach more readily 46
this approach more useful 76
this approach more widely 89
this approach most clearly 60
this approach most likely 82
this approach much further 189
this approach soon became 167
this approach very useful 122
this approach were already 64
this approach were becoming 52
this approach were clearly 56
this approach were obvious 44
this approach when studying 53
this approach will affect 45
this approach will almost 86
this approach will always 254
this approach will assist 81
this approach will become 887
this approach will better 83
this approach will clearly 46
this approach will depend 560
this approach will enable 563
this approach will ensure 149
this approach will further 44
this approach will greatly 75
this approach will likely 468
this approach will permit 122
this approach will reduce 255
this approach will remain 127
this approach will remove 40
this approach will result 624
this approach will simply 51
this argument even further 1294
this argument from another 63
this argument from design 244
this argument from nature 44
this argument have already 103
this argument more clearly 155
this argument most clearly 74
this argument much further 394
this argument must assume 52
this argument must depend 63
this argument must remain 40
this argument only proves 91
this argument very clearly 77
this argument very little 72
this argument will always 54
this argument will become 139
this argument will depend 153
this argument will hardly 136
this assembly were called 41
this assertion full credit 138
this assertion were needed 43
this assertion will become 186
this attitude have already 83
this attitude more clearly 141
this attitude most clearly 112
this attitude soon changed 143
this attitude very clearly 143
this attitude will affect 46
this attitude will become 112
this attitude will remain 46
this attitude will result 40
this audacious plan simply 47
this beautiful blue planet 69
this beautiful land better 42
this beautiful snow should 42
this beautiful wild flower 43
this beautiful young person 61
this beautiful young prince 144
this birmingham iron church 40
this bitterly cold winter 48
this boundary have already 103
this boundary line should 71
this brilliant book without 88
this brilliant young writer 66
this business were likely 42
this business will depend 49
this campaign must render 56
this campaign some bright 41
this capacity also enjoys 56
this capacity will depend 56
this category also belongs 437
this category have already 183
this category have become 71
this category have little 88
this category vary greatly 67
this category vary widely 59
this category were almost 40
this category were already 95
this category were called 57
this category were engaged 55
this category were listed 43
this category were mainly 64
this category were mostly 48
this category were placed 201
this category were treated 49
this category will become 85
this category will depend 97
this category will remain 58
this cathedral says something 111
this challenge will become 56
this challenge will depend 121
this cheapness only lasted 42
this cheerful room itself 44
this childish task around 118
this circular flow diagram 93
this commonly held belief 361
this commonly held opinion 81
this condition also exists 60
this condition also occurs 90
this condition even before 50
this condition from simple 66
this condition have already 190
this condition have become 44
this condition have normal 108
this condition more clearly 45
this condition more readily 48
this condition most likely 41
this condition must always 174
this condition must result 42
this condition only exists 41
this condition only occurs 64
this condition soon passes 40
this condition there appears 47
this condition there exists 49
this condition there occurs 47
this condition very clearly 49
this condition were treated 56
this condition will affect 84
this condition will almost 47
this condition will always 464
this condition will become 241
this condition will depend 270
this condition will likely 46
this condition will obtain 113
this condition will rarely 57
this condition will remain 267
this condition will result 322
this conflict more clearly 57
this conflict most clearly 40
this conflict will affect 41
this conflict will always 42
this conflict will become 79
this conflict will depend 77
this conflict will result 41
this confusion have arisen 43
this confusion runs through 80
this conquest over nature 52
this conquest will prompt 52
this constant will depend 40
this contains much useful 54
this contains very little 58
this contract into effect 61
this contract were mutual 120
this contract will become 51
this contract will remain 72
this contract will result 48
this contrast into relief 49
this contrast more clearly 50
this contrast more striking 58
this criterion will result 41
this critical shear stress 98
this critical time should 42
this critique even further 42
this critique will answer 61
this dangerous isle without 65
this dangerous side effect 58
this darkness there shines 49
this depended upon whether 100
this detested name roused 57
this diagnosis less likely 136
this diagnosis more likely 45
this diagnosis must always 60
this direction came through 43
this direction during recent 130
this direction even before 205
this direction have almost 40
this direction have already 5443
this direction have always 116
this direction have become 123
this direction have failed 391
this direction have indeed 48
this direction have proved 209
this direction have tended 60
this direction into effect 54
this direction must depend 91
this direction well before 41
this direction were almost 58
this direction were already 232
this direction were always 70
this direction were doomed 81
this direction were futile 64
this direction were greatly 59
this direction were highly 52
this direction were indeed 51
this direction were merely 72
this direction were mostly 41
this direction will always 68
this direction will become 93
this direction will depend 370
this direction will enable 114
this direction will greatly 56
this direction will likely 42
this direction will remain 62
this direction will result 183
this direction will surely 47
this disaster soon reached 92
this discount rate should 49
this disorder also suffer 44
this disorder been fairly 202
this disorder have normal 117
this disorder have severe 50
this disorder show little 54
this distance from england 62
this distance from events 55
this distance from london 172
this distance from someone 46
this distance once chosen 48
this distance will become 46
this distance will depend 74
this district have already 61
this district have always 62
this district have become 45
this district there appears 67
this district were called 139
this district were formed 82
this district were worked 46
this district will become 72
this doctrine even further 106
this doctrine from another 42
this doctrine have already 53
this doctrine have always 49
this doctrine have stated 42
this doctrine high enough 52
this doctrine into effect 65
this doctrine more clearly 80
this doctrine most clearly 53
this doctrine sunk deeply 46
this doctrine very clearly 80
this doctrine were called 80
this doctrine will become 129
this doctrine will enable 52
this document also serves 68
this document have already 53
this document into english 46
this document will assist 49
this document will become 91
this document will enable 56
this document will remain 60
this education will depend 44
this egoistic life remain 52
this enormous book proves 48
this enormous wrong should 45
this entrance into another 54
this entrance there appears 79
this essential fact without 46
this estimate will depend 73
this evidence also points 86
this evidence will depend 51
this exception only proves 59
this exclusion from public 47
this excursion into tongues 45
this exemption from common 47
this exercise very slowly 87
this exercise will become 118
this exercise will depend 134
this exercise will enable 116
this exercise will result 70
this expansion will depend 80
this explains very little 52
this facility will become 42
this felicity were secret 153
this hallowed cake should 45
this handbook will assist 48
this handbook will enable 69
this handsome young couple 54
this handsome young fellow 765
this handsome young prince 55
this handsome young signor 64
this happened even before 133
this happened just before 765
this happened much earlier 57
this happened once before 353
this happened only rarely 198
this happened some twenty 40
this happened very rarely 297
this happened very seldom 171
this happened very slowly 51
this happened well before 70
this happened years before 85
this highland young fellow 84
this identity must depend 59
this imitation took seemed 104
this immunity from attack 98
this immunity from unjust 43
this incensed some twenty 64
this incident also belongs 44
this incident from becoming 76
this incident only served 42
this incident pass without 47
this incident were graver 44
this increased food supply 49
this industry have become 45
this industry went through 42
this industry will always 44
this industry will become 94
this industry will depend 102
this industry will expand 47
this innocent holy person 41
this innocent soul escape 49
this insolent young fellow 122
this instance more severe 43
this instance there appears 79
this instance there seemed 49
this instance there should 57
this instance very little 66
this instance went beyond 41
this integral must vanish 52
this intention into effect 899
this interest must always 57
this interest must attach 63
this interest rate effect 78
this interest rate policy 71
this interest will always 84
this interest will become 43
this interval have gotten 43
this interval will depend 68
this intruder from hudson 164
this invention into effect 57
this involves some degree 122
this involves very little 68
this judgment into effect 40
this judgment will affect 49
this judgment will depend 67
this juncture there appears 64
this laborious work without 44
this landlord kept martin 68
this latitude were called 58
this majority must become 81
this mattered very little 228
this messenger very kindly 57
this metaphor even further 88
this miniature golf course 63
this minority will become 74
this mountain wall occurs 75
this movement also failed 40
this movement have already 112
this movement have become 49
this movement having reached 42
this movement soon became 41
this movement went beyond 40
this movement were already 99
this movement were called 121
this movement were mostly 55
this movement were william 44
this movement will affect 42
this movement will become 221
this movement will depend 135
this movement will extend 74
this movement will result 114
this negative side effect 76
this nobility even genius 48
this nonsense ends safely 81
this objection will depend 74
this objection will vanish 262
this occurred even before 99
this occurred just before 208
this occurred much earlier 70
this occurred only rarely 96
this occurred very rarely 67
this occurred very seldom 71
this occurred well before 95
this occurred years before 48
this operation care should 115
this operation have already 97
this operation into effect 57
this operation must always 66
this operation will always 48
this operation will become 96
this operation will depend 302
this operation will result 160
this opposite into itself 42
this organism have failed 48
this organism kept evolving 51
this original free agency 52
this otherwise very useful 75
this parallel less striking 62
this physical type endure 54
this platform were placed 43
this portable form through 83
this possible side effect 236
this potential fifth column 43
this potential food source 43
this potential health hazard 111
this potential into actual 156
this potential into reality 264
this potential risk factor 43
this potential side effect 348
this potential will depend 195
this potential will remain 54
this practice been proved 68
this practice even further 97
this practice have already 90
this practice into effect 40
this practice into england 49
this practice soon became 149
this practice were called 41
this practice will always 68
this practice will become 342
this practice will depend 60
this practice will enable 72
this practice will ensure 55
this practice will extend 43
this practice will greatly 53
this practice will likely 117
this practice will reduce 63
this practice will render 40
this practice will result 233
this presents many points 58
this presents some singular 46
this pressure drop occurs 40
this pressure from without 268
this pressure wave reaches 40
this pressure will depend 149
this pressure will result 43
this primrose bank whereon 53
this probably made little 80
this probably means simply 43
this probably meant little 98
this probably only occurs 43
this produced very little 109
this progress from savage 123
this progress from simple 54
this progress there become 44
this progress will depend 43
this property also belongs 46
this property were called 58
this property will always 60
this property will become 100
this property will remain 41
this property will return 120
this proposal also failed 81
this proposal came before 82
this proposal fell through 171
this proposal have already 46
this proposal into effect 362
this proposal will affect 65
this proposal will become 73
this proposal will enable 59
this proposal will result 62
this proposal your blessing 48
this proposal your earnest 58
this protocol have agreed 42
this provided some relief 60
this provides some degree 54
this provides some measure 69
this provides some relief 41
this provides very little 52
this province have always 130
this province have raised 82
this provision also covers 46
this provision into effect 799
this provision must notify 191
this provision soon became 48
this provision took effect 48
this provision were deemed 81
this provision will affect 54
this provision will become 124
this provision will depend 108
this provision will enable 75
this provision will ensure 78
this provision will reduce 83
this provision will render 60
this provision will result 189
this quantity must always 51
this quantity will always 46
this quantity will become 43
this quantity will depend 66
this quotation from another 40
this quotation from cicero 42
this quotation from hamlet 96
this quotation from horace 98
this quotation from robert 54
this quotation from william 72
this quotation must realize 62
this reduction when deciding 122
this reduction will affect 46
this reduction will depend 99
this reflects great credit 66
this reflects their greater 48
this regiment were raised 62
this remained true through 48
this reproach some clever 81
this republic from turret 76
this republic their fathers 48
this republic will endure 92
this required very little 59
this requires great caution 80
this requires great effort 73
this requires more effort 154
this requires more energy 179
this requires much effort 66
this requires much greater 46
this requires much thought 42
this requires some degree 148
this requires some effort 138
this requires some further 233
this requires some little 41
this requires some measure 47
this requires some planning 87
this requires some special 67
this requires some thought 210
this requires very little 211
this requires very special 40
this resource also failed 51
this resource soon failed 52
this resource will become 70
this response will become 52
this response will depend 68
this resulted from changes 63
this rhetoric into reality 60
this sanctity will attach 58
this scarcely ever occurs 89
this scramble among dollar 111
this security from remark 41
this seminary have always 57
this sensible young maiden 65
this sentence from memory 46
this sentence having reached 62
this sentence into effect 226
this sentence into english 129
this sentence means something 45
this sentence nothing occurs 63
this sentence were always 40
this sequence must desist 46
this sequence will become 46
this sequence will result 60
this shortage will become 53
this situation also creates 48
this situation also exists 110
this situation also occurs 78
this situation even before 55
this situation even further 283
this situation from another 148
this situation from becoming 92
this situation have already 276
this situation have arisen 78
this situation have become 100
this situation have failed 52
this situation into canals 45
this situation into something 58
this situation more clearly 238
this situation more deeply 43
this situation more likely 41
this situation more readily 51
this situation most likely 90
this situation much better 151
this situation must always 42
this situation must remain 45
this situation must surely 55
this situation once before 67
this situation only arises 52
this situation only lasted 46
this situation only occurs 78
this situation soon became 45
this situation soon changed 164
this situation there appears 80
this situation there arises 111
this situation there exists 93
this situation there seemed 59
this situation there should 110
this situation very clearly 201
this situation very little 63
this situation very nicely 45
this situation were already 40
this situation were better 178
this situation were clearly 69
this situation were obvious 50
this situation what should 51
this situation will affect 131
this situation will almost 93
this situation will always 155
this situation will become 480
this situation will choose 44
this situation will depend 284
this situation will enable 50
this situation will endure 57
this situation will evolve 40
this situation will greatly 42
this situation will likely 290
this situation will obtain 106
this situation will rarely 61
this situation will remain 401
this situation will result 250
this situation will surely 53
this situation will worsen 126
this somewhat more clearly 44
this somewhat rare disease 59
this spectrum will depend 54
this standard will become 64
this standard will result 52
this straight line passes 77
this straight line portion 68
this straight line should 61
this straight line through 56
this strategy also allows 66
this strategy also failed 97
this strategy even further 50
this strategy have already 64
this strategy into effect 160
this strategy will always 61
this strategy will become 124
this strategy will depend 255
this strategy will enable 75
this strategy will ensure 60
this strategy will likely 40
this strategy will reduce 98
this strategy will result 226
this struggle will affect 73
this struggle will always 48
this struggle will become 45
this struggle will decide 43
this struggle will depend 106
this suburban high school 47
this suggests some degree 77
this sunlight once before 103
this surprising fact belongs 45
this syndrome have normal 65
this talented young artist 77
this tendency even further 330
this tendency have already 45
this tendency made itself 47
this tendency more clearly 150
this tendency more marked 156
this tendency more obvious 46
this tendency most clearly 106
this tendency must always 48
this tendency very clearly 165
this tendency will affect 61
this tendency will always 40
this tendency will become 294
this tendency will depend 46
this tendency will result 52
this terrible beast rushed 47
this terrible fact before 46
this terrible news reached 99
this terrible time neither 43
this tradition from christ 53
this tradition have always 45
this tradition have argued 99
this tradition have become 40
this tradition have sought 50
this tradition have tended 107
this transfer were likely 60
this treatment will become 45
this treatment will depend 83
this treatment will effect 42
this treatment will reduce 71
this treatment will remove 62
this treatment will result 122
this tribunal bore traces 46
this tropical rain forest 158
this universe were framed 54
this unwanted side effect 134
this vagabond life admits 105
this valuable work before 95
this valuable work desire 47
this valuable work should 63
this vicinity were better 185
this villainy upon warren 104
this virtuous young virgin 82
this wretched mass should 45
this wretched young fellow 44
thou backward dost return 129
thus acquired from mexico 69
thus attained their object 73
thus attracting some little 44
thus awakened from torpor 47
thus complete their voyage 42
thus concealed from public 97
thus confirming their status 41
thus continuing their course 40
thus converting their entire 40
thus diminish their number 61
thus dispersing their troops 71
thus effected their escape 107
thus estranged from thyself 86
thus excluded from direct 41
thus excluded from further 193
thus excluded from income 52
thus excluded from office 43
thus excluded from public 105
thus excluded their equals 53
thus exempted from feudal 93
thus expressing their feelings 40
thus extended well beyond 66
thus imported from abroad 42
thus impressing your readers 46
thus indicating some degree 70
thus indicating their desire 45
thus inducted into office 45
thus obtained from direct 50
thus obtained from france 40
thus obtained have proved 53
thus obtained into greased 46
thus obtained must depend 52
thus obtained were called 48
thus obtained were further 159
thus obtained were placed 128
thus obtained were stored 42
thus obtained were tested 91
thus obtained were treated 61
thus obtained were washed 63
thus obtained will always 84
thus obtained will depend 80
thus obtained will differ 53
thus obtained will enable 118
thus overheard some almost 49
thus possible only through 46
thus prepared were placed 90
thus prevails over strength 86
thus preventing more serious 43
thus preventing soil erosion 48
thus preventing their becoming 111
thus preventing their escape 103
thus preventing their further 70
thus preventing their return 96
thus produced will affect 51
thus produced will depend 66
thus publicly plead guilty 54
thus received only goaded 71
thus remained sole master 40
thus rendered into english 1146
thus rendered into states 73
thus rendered less fitted 43
thus rendered less likely 58
thus rendered less secure 68
thus rendered more secure 123
thus rendered more striking 116
thus rendered more useful 48
thus repressing their native 75
thus requires some degree 43
thus requires very little 45
thus separating these waters 50
thus signifying their desire 47
thus strained upon vacant 56
thus suddenly left without 40
thus withdrawn from active 43
thus withdrawn from common 83
thus withdrawn from public 90
tie cherries upon sticks 101
tin reflecting oven before 42
tip relative mach number 229
too detached from reality 122
too divorced from reality 167
too minutely into detail 60
too perilous from savage 83
too suffered heavy losses 91
top managers have become 51
top positions were filled 135
top students from around 93
two accounts also differ 47
two adjacent data points 191
two adjacent grid points 197
two adjacent time periods 97
two adjacent time points 61
two adjacent wave crests 230
two africans were killed 79
two agencies have become 47
two agencies have worked 61
two agencies were created 66
two agencies were merged 89
two ambitious young forest 61
two american book awards 66
two american task forces 217
two american young ladies 72
two aromatic side chains 46
two attempts have failed 44
two beautiful young ladies 718
two boroughs were created 90
two branches have become 45
two branches just before 41
two branches were formed 43
two branches were opened 59
two branches were united 119
two brigades from porter 58
two brigades were formed 106
two brigades were placed 61
two brigades were posted 41
two business days before 1032
two captains went ashore 55
two captains were killed 100
two captured from ernest 44
two carbines from another 44
two carriages just without 47
two chambers have passed 46
two champions were chosen 41
two chapters from another 71
two chapters have already 111
two chapters have argued 81
two chapters have looked 73
two chapters have sought 62
two chapters have traced 69
two chapters will review 57
two charters were issued 41
two children aged eleven 65
two children aged twelve 123
two children born anyhow 60
two children born before 90
two children died before 102
two children fell asleep 85
two children from another 179
two children from drowning 63
two children from school 60
two children have already 42
two children have become 71
two children just entering 47
two children left behind 155
two children take refuge 41
two children took refuge 49
two children went through 52
two children were afraid 51
two children were almost 81
two children were already 542
two children were always 150
two children were asleep 323
two children were babies 67
two children were buried 194
two children were burned 107
two children were called 77
two children were caught 46
two children were engaged 42
two children were enough 322
two children were fighting 72
two children were forced 97
two children were inside 42
two children were killed 1403
two children were laughing 41
two children were little 90
two children were placed 313
two children were raised 133
two children were sleeping 209
two children were standing 240
two children were taught 63
two children were tested 43
two children were treated 60
two children were twelve 43
two children were unable 54
two children were visiting 93
two children were watching 62
two children were william 74
two churches were burned 70
two churches were formed 77
two churches were united 155
two circular flat stones 78
two citizens from london 85
two citizens were killed 122
two civilians were killed 595
two coalesce into another 80
two colleges were opened 40
two colleges were united 68
two colonies were joined 43
two colonies were merged 60
two colonies were united 383
two commonly used agents 44
two commonly used methods 1670
two commonly used models 105
two commonly used scales 61
two commonly used styles 51
two comrades were killed 91
two concepts have become 151
two concepts were linked 69
two concepts will become 54
two concerns were merged 46
two consorts were burned 115
two converging bank fences 62
two councils were created 45
two councils were formed 59
two creatures more unlike 105
two cultures were already 41
two currents flow through 58
two currents from france 53
two cysteine side chains 130
two decisions were handed 66
two decisions were reached 82
two delicate arms dangled 68
two deputies came through 52
two deputies were killed 61
two discrete time periods 75
two distinct body regions 67
two distinct cell groups 46
two distinct cell layers 364
two distinct land masses 56
two distinct length scales 67
two distinct size groups 139
two distinct time frames 114
two distinct time periods 524
two distinct time points 93
two distinct time scales 465
two divisions from france 86
two divisions were already 75
two divisions were called 60
two divisions were created 50
two divisions were engaged 45
two divisions were formed 167
two divisions were merged 41
two divisions were placed 103
two divisions were tinted 40
two divisions were united 89
two economic time series 49
two electors were chosen 59
two electron rest masses 93
two electron spin states 189
two elements have always 61
two elements have become 167
two elements must always 83
two elements must coexist 158
two elements must concur 78
two elements were always 58
two elements were crucial 40
two elements were joined 51
two elements were linked 43
two elements were needed 41
two elements were united 102
two elements will always 51
two elements will result 90
two eligible young ladies 49
two emperors were buried 52
two emperors were called 131
two enormous land masses 44
two epithelial cell layers 107
two equations were solved 54
two equations will result 49
two europeans were killed 99
two examples from actual 44
two examples from africa 45
two examples from english 127
two examples from europe 70
two examples from modern 52
two examples from recent 234
two examples have already 58
two examples just quoted 120
two examples show clearly 159
two examples were chosen 135
two exempted from pardon 83
two external hard drives 49
two extremes there exists 212
two extremes there should 50
two families even closer 46
two families have agreed 40
two families have already 54
two families have always 87
two families have become 77
two families soon became 87
two families were allied 45
two families were almost 51
two families were already 286
two families were always 107
two families were fighting 75
two families were joined 99
two families were linked 109
two families were united 637
two finished high school 47
two frigates ready manned 41
two frigates well manned 51
two frigates were moored 42
two functions have become 65
two functions were united 171
two generals were almost 51
two generals were killed 77
two handsome young ladies 112
two handsome young squaws 50
two harpoons were struck 52
two heretics were burned 48
two horsemen riding abreast 403
two hostages were killed 82
two hydrogen bond donors 60
two infinite flat plates 64
two interest rate series 59
two isotopes having atomic 46
two japanese task forces 53
two japanese were killed 118
two languages were spoken 478
two languages were taught 64
two languages will permit 148
two locations were chosen 67
two magnetic pole pieces 41
two magnetic tape drives 184
two marginal cost curves 413
two mexicans were killed 142
two narrower side aisles 80
two nutrient agar plates 58
two occasions been singular 46
two occasions even reached 52
two occasions just before 46
two officers kept silent 52
two officers went through 73
two officers were already 102
two officers were buried 54
two officers were chosen 48
two officers were engaged 44
two officers were hurrying 48
two officers were killed 702
two officers were placed 47
two officers were standing 206
two officials were clearly 55
two operands from memory 59
two opposite ones closer 47
two ordinary city blocks 41
two parallel cuts through 40
two parallel flat plates 521
two parallel paths through 227
two parallel slip planes 59
two parishes were joined 43
two parishes were united 195
two partners have agreed 65
two passages from cicero 56
two passages from dryden 43
two passages from matthew 74
two passages just quoted 637
two passages last quoted 99
two passages very minute 90
two patients were placed 41
two patients were treated 724
two physical hard drives 87
two pictures were bought 67
two pictures were placed 137
two pleasures will induce 42
two positions were filled 51
two possible firing orders 108
two possible next states 106
two possible paths through 112
two possible spin states 1352
two possible spin values 44
two possible truth values 642
two possible ways around 89
two possible word orders 89
two powerful steam engines 49
two privates were killed 376
two problems have already 41
two problems have arisen 117
two problems have become 63
two problems were linked 60
two problems were solved 340
two products were formed 93
two programs have become 46
two programs were merged 47
two projects were funded 109
two purposes were served 126
two questions came before 70
two questions have already 78
two questions have arisen 165
two questions have become 85
two questions just raised 73
two questions must always 78
two questions were linked 42
two questions were raised 432
two questions will become 41
two questions will depend 69
two questions will occupy 64
two questions will remain 45
two railways from london 247
two refugees were killed 41
two relations will assist 77
two religions have become 44
two religions were placed 49
two scholars have argued 50
two senators from hawaii 44
two sentries were placed 78
two sentries were posted 150
two sentries were standing 74
two separate audio tracks 104
two separate data streams 52
two separate disk drives 149
two separate hard drives 89
two separate land masses 102
two separate paths through 53
two separate root canals 81
two separate task forces 213
two separate time frames 108
two separate time periods 432
two separate time points 45
two separate time scales 139
two separate time series 75
two sergeants were killed 43
two servants were killed 73
two services were merged 58
two settlers were killed 131
two smallest size groups 85
two soldiers were buried 50
two soldiers were carrying 47
two soldiers were killed 1237
two soldiers were placed 60
two soldiers were readily 62
two soldiers were standing 183
two solutions just before 68
two spaniards were killed 154
two specific time periods 77
two statutes were passed 309
two straight back chairs 114
two straight pins through 159
two strangers from another 62
two strangers from england 61
two strangers were standing 48
two strikers were killed 328
two students were chosen 52
two students were killed 569
two subjects have become 44
two subjects were chosen 52
two subjects were placed 52
two subjects were taught 91
two subjects were tested 145
two subjects were treated 54
two symbolic tent cities 71
two teaspoons baking powder 200
two thousands years before 69
two treatment means differ 204
two trenches were opened 63
two troopers were killed 76
