tag securely attached to 92
they demanded admission to 76
they demanded equality of 65
they depended directly on 78
they depended entirely on 996
they describe patterns of 45
they devoutly believed in 91
they devoutly imitated the 116
they differed concerning the 80
they differed entirely in 88
they differed markedly in 641
they differed markedly on 63
they differed respecting the 87
they differed slightly in 228
they differed somewhat in 610
they differed somewhat on 66
they differed strangely at 49
they differed strikingly in 51
they diminish property to 101
they directed attention to 396
they directly affected the 446
they directly attacked the 65
they directly challenge the 139
they directly confront the 101
they directly involved in 78
they directly involved the 42
they directly perceive the 116
they directly referred to 58
they directly threatened the 78
they disagree concerning the 131
they disappear entirely as 43
they disappear entirely in 161
they disappear underneath the 40
they discover buffaloes in 54
they discover evidence of 68
they discover somewhat of 40
they discover symptoms of 70
they earnestly besought the 116
they earnestly entreated the 97
they employed hundreds of 77
they employed involved no 314
they employed thousands of 108
they encamped opposite the 69
they encamped opposite to 51
they entirely approved of 148
they entirely depended on 124
they entirely disappear in 111
they entirely ignorant of 86
they entirely overlook the 192
they entirely rejected the 78
they entirely resemble the 47
they esteemed dangerous to 70
they examined narrowly the 43
they exchanged comments on 71
they exchanged memories of 54
they exercise authority in 68
they exercise functions of 97
they exhorted catiline to 77
they expected children to 117
they expected everyone to 148
they expected inflation to 49
they expected students to 224
they extended likewise to 52
they fiercely attacked the 147
they fiercely resented the 77
they fiercely resisted the 113
they finished breakfast the 42
they finished discussing the 65
they followed strictly the 47
they forcibly diverted the 173
they forcibly reminded me 90
they forcibly resisted the 63
they formally accepted the 167
they formally approved the 56
they formally declared the 76
they formally notified the 52
they formally rejected the 51
they formerly banished it 47
they formerly believed in 125
they formerly bestowed on 66
they formerly employed in 41
they formerly occupied as 59
they formerly occupied in 265
they formerly occupied is 66
they formerly occupied on 43
they formerly occupied the 131
they formerly occurred in 40
they formerly received as 108
they formerly received in 69
they formerly regarded as 197
they furiously assailed the 47
they furiously attacked the 194
they grappled fiercely at 158
they greedily devoured the 111
they grudgingly accepted the 145
they happened likewise to 66
they hastened therefore to 107
they honestly believed in 184
they honestly believed it 236
they honestly believed the 170
they honestly believed to 528
they honestly consider to 47
they honestly intended to 74
they honestly regarded as 115
they imagined possible in 78
they imitated humanity so 2360
they imported hundreds of 61
they imported thousands of 59
they included elements of 74
they included thousands of 57
they increased mightily in 82
they increased pressure on 43
they increased slightly in 103
they initially intended to 123
they initially regarded as 84
they initially rejected the 41
they initially resisted the 68
they initially welcomed the 45
they inquired concerning the 45
they inquired curiously of 41
they instruct children in 50
they intently listened to 41
they invested directly in 62
they involved attempts to 53
they involved questions of 177
they involved thousands of 42
they involved violations of 45
they joyfully accepted the 42
they joyfully prepared to 47
they joyfully received the 69
they joyfully resorted to 80
they joyfully returned to 129
they joyously affirmed the 47
they laughingly referred to 80
they lavished attention on 99
they likewise afforded to 64
they likewise attacked the 47
they likewise deserted the 46
they likewise increased so 43
they likewise indicate the 61
they likewise observed in 70
they likewise produced in 149
they likewise promised us 194
they likewise resemble the 85
they likewise returned to 55
they listened greedily to 42
they listened intently as 429
they listened intently to 658
they listened politely to 115
they listened seriously to 41
they maintain relations of 89
they manifest symptoms of 82
they mightily misplace the 115
they migrated southward to 77
they migrated westward to 52
they minister directly to 80
they motivate children to 58
they motivate students to 112
they murdered hundreds of 57
they murdered thousands of 75
they mutually conspire to 52
they mutually embraced in 49
they mutually promised to 155
they mutually resolved to 146
they nominate cromwell to 41
they normally continue to 50
they normally referred to 57
they normally repudiate if 51
they numbered hundreds of 77
they objected bitterly to 41
they objected violently to 56
they observed evidence of 51
they observed increases in 53
they observed likewise in 86
they observed thousands of 45
they obtained admission to 127
they obtained authority to 79
they obtained entrance by 86
they obtained evidence of 107
they obtained glimpses of 109
they obtained positions of 43
they obtained remission of 66
they obtained supplies of 107
they obviously expected to 76
they obviously intended to 218
they obviously regarded as 344
they occupied positions in 116
they occupied positions of 460
they occupied positions on 61
they otherwise resemble in 63
they otherwise resemble the 57
they overlook entirely the 49
they perceive continue to 67
they politely admitted the 100
they politely declined the 64
they politely declined to 52
they practice medicine in 43
they preserve tradition of 59
they preserve whatever is 57
they probably accepted the 60
they probably acquired the 50
they probably admitted the 53
they probably affected the 46
they probably amounted to 277
they probably antedate the 41
they probably believed in 91
they probably believed it 67
they probably believed to 59
they probably borrowed the 82
they probably comprise the 61
they probably continue to 150
they probably depended on 83
they probably deserved it 136
they probably deserved to 68
they probably exceeded the 43
they probably expected it 45
they probably expected the 65
they probably expected to 218
they probably extended to 45
they probably followed the 312
they probably hastened the 57
they probably included the 145
they probably increased the 65
they probably indicate the 254
they probably intended to 519
they probably invented the 43
they probably migrated to 55
they probably numbered in 40
they probably numbered no 72
they probably obtained the 46
they probably occupied the 155
they probably occurred in 197
they probably preserve the 40
they probably provided the 73
they probably received the 133
they probably referred to 155
they probably regarded as 758
they probably regarded it 72
they probably regarded the 73
they probably remained in 85
they probably repented of 44
they probably resemble the 68
they probably resented the 41
they probably resorted to 51
they probably retreated to 40
they probably returned to 106
they probably supplied the 49
they probably welcomed the 61
they produced evidence of 122
they produced evidence to 75
they produced hundreds of 135
they produced thousands of 87
they promised speedily to 300
they promoted idolatry or 54
they promptly accepted the 94
they promptly attacked the 43
they promptly rejected the 42
they promptly returned to 195
they properly describe the 52
they properly estimate the 49
they properly regarded as 74
they properly supplied the 59
they proposed therefore to 62
they provided evidence of 395
they provided evidence to 64
they provided examples of 180
they provided feedback to 45
they provided guidance in 50
they provided services in 42
they provided services to 214
they provided solutions to 51
they provided thousands of 46
they provoked quarrels by 83
they publicly embraced in 50
they purchase products or 40
they randomly assigned the 41
they recalled memories of 89
they received accounts of 146
they received amounted to 53
they received attention in 41
they received authority to 143
they received compared to 91
they received concerning the 130
they received depended on 101
they received deposits of 50
they received feedback on 98
they received hundreds of 175
they received interest on 62
they received messages of 60
they received payments in 61
they received presents of 173
they received promises of 143
they received relative to 46
they received salaries of 47
they received sentence of 207
they received supplies of 175
they received thousands of 116
they received treatment in 41
they recently resolved to 79
they redirect hundreds of 40
they referred directly to 119
they referred patients to 119
they referred probably to 86
they regarded children as 199
they regarded cromwell as 56
they regarded education as 315
they regarded fidelity to 51
they regarded iniquity in 52
they regarded politics as 149
they rejected attempts to 40
they rejected entirely the 55
they rejected outright the 92
they remained absorbed in 56
they remained apathetic or 53
they remained attached to 1109
they remained beholden to 60
they remained children of 54
they remained citizens of 70
they remained concealed in 470
they remained confined in 52
they remained confined to 550
they remained conscious of 188
they remained constant ab 46
they remained constant in 188
they remained constant to 64
they remained critical of 154
they remained deprived of 81
they remained distinct in 98
they remained dominant in 83
they remained embedded in 131
they remained encamped at 75
they remained encamped in 69
they remained encamped on 86
they remained entangled in 63
they remained entitled to 48
they remained friendly to 168
they remained ignorant of 707
they remained immersed in 79
they remained inactive at 40
they remained inactive in 110
they remained indebted to 75
they remained involved in 124
they remained isolated in 147
they remained marginal in 45
they remained marginal to 113
they remained obedient to 175
they remained oblivious of 54
they remained oblivious to 254
they remained powerful in 58
they remained prepared to 45
they remained resolute in 53
they remained secluded in 53
they remained separate in 51
they remained steadfast in 614
they remained steadfast to 150
they remained strangers in 69
they remained strangers to 186
they remained strictly on 56
they remained subjects of 143
they remained unchanged in 238
they remained unshaken in 92
they reminded everyone of 43
they rendered possible the 70
they rendered services of 61
they rendered services to 104
they reported directly to 601
they reported evidence of 44
they reported increases in 53
they reported minutely to 76
they required approval by 42
they required evidence of 62
they required students to 178
they required subjects to 89
they resemble cartoons by 44
they resemble children in 81
they resemble concepts in 40
they resemble somewhat in 95
they resemble somewhat the 355
they resented attempts to 59
they resented bitterly the 135
they reserved judgment on 44
they resisted attempts by 92
they resisted attempts to 244
they resolved hereafter to 45
they resolved promptly to 60
they resolved speedily to 49
they resolved therefore to 100
they restrict attention to 67
they retained elements of 122
they retained vestiges of 41
they returned directly to 210
they returned docilely to 78
they returned honestly to 70
they returned joyfully to 93
they returned secretly to 45
they returned speedily to 40
they savagely attacked the 54
they scarcely affected the 123
they scarcely amounted to 168
they scarcely believed it 90
they scarcely consider as 233
they scarcely consider it 46
they scarcely deserved the 113
they scarcely deserved to 51
they scarcely exceeded the 78
they scarcely expected to 108
they scarcely imparted the 73
they scarcely listened to 80
they scarcely mentioned the 40
they scarcely resemble the 40
they scarcely supposed to 66
they scarcely troubled to 91
they scarcely ventured to 300
they secretly despised the 121
they secretly intended to 40
they secretly observed the 44
they secretly rejoiced in 141
they secretly resolved to 125
they seriously affected the 146
they seriously believed in 94
they seriously believed the 48
they seriously challenge the 82
they seriously consider the 290
they seriously expected to 61
they seriously impaired the 89
they seriously intended to 174
they seriously objected to 63
they seriously proposed to 66
they seriously restrict the 45
they seriously threatened the 150
they severely censured the 53
they severely punished the 53
they severely restrict the 212
they silently followed the 66
they silently listened to 48
they silently resolved to 54
they silently returned to 54
they slightly exceeded the 64
they slightly increased the 44
they slightly resemble the 43
they solemnly declared the 42
they solemnly promised to 323
they solemnly reversed the 67
they somewhat exceeded in 59
they somewhat resemble an 48
they somewhat resemble in 541
they somewhat resemble the 1091
they speedily acquired the 66
they speedily followed the 45
they speedily overtook the 51
they speedily returned to 183
they strictly enforced the 91
they strictly followed the 157
they strictly observed the 281
they strikingly resemble the 156
they struggle mightily to 54
they suddenly acquired the 66
they suddenly advanced to 59
they suddenly attacked the 288
they suddenly disappear at 40
they suddenly discover the 61
they suddenly elevated the 48
they suddenly increased to 69
they suddenly reappeared in 47
they suddenly received an 43
they suddenly received the 62
they suddenly resolved to 109
they suddenly returned to 108
they suddenly switched to 45
they suffered contrary to 51
they suffered reverses in 48
they suffered severely at 94
they suffered severely by 158
they suffered severely in 468
they suffered terribly at 46
they suffered terribly in 102
they thereafter inquired to 50
they therefore accepted the 79
they therefore believed in 43
they therefore consider it 89
they therefore consider the 50
they therefore continue to 142
they therefore declined to 105
they therefore demanded the 65
they therefore departed to 46
they therefore deserved to 51
they therefore hastened to 72
they therefore indicate the 41
they therefore inquired of 83
they therefore insisted on 102
they therefore intended to 70
they therefore objected to 43
they therefore prepared to 57
they therefore proposed to 194
they therefore received the 60
they therefore regarded as 121
they therefore regarded it 57
they therefore regarded the 115
they therefore rejected the 119
they therefore remained in 87
they therefore required to 50
they therefore resemble the 50
they therefore resolved on 49
they therefore resolved to 980
they therefore resorted to 160
they therefore returned to 220
they therefore welcomed the 64
they tolerate idolatry as 59
they transact business in 137
they transmit impulses to 82
they traveled hundreds of 114
they traveled overland by 50
they traveled overland to 216
they traveled southward to 58
they traveled thousands of 133
they traveled westward to 45
they uniquely identify the 60
they valiantly assailed by 71
they variously describe as 223
they violently attacked the 77
they violently espoused or 66
they wandered outcasts in 41
thin basement membrane is 190
thin basement membrane of 91
thin basement membrane on 54
thin filament consists of 128
thin filament relative to 73
things actually happened in 144
things actually happened to 91
things commonly believed by 49
things commonly diminish as 357
things commonly regarded as 420
things directly contrary to 220
things directly opposite to 60
things directly relevant to 43
things entirely contrary to 57
things foretold concerning the 61
things formerly regarded as 103
things happened contrary to 58
things happened somewhat in 52
things normally regarded as 55
things properly attended to 187
thin membrane attached to 174
thin membrane composed of 228
thin membrane consisting of 164
thin membrane permeable to 44
thin membrane separating the 368
thin partition separating the 128
this abnormal activity is 56
this abnormal condition in 49
this abnormal condition is 185
this abnormal condition of 411
this abnormal condition the 50
this abnormal response is 80
this abnormal response to 64
this abnormal situation by 49
this abnormal situation in 96
this abnormal situation is 76
this abnormal situation of 51
this abolition doctrine of 149
this absolute authority is 101
this absolute authority of 93
this absolute authority the 85
this absolute darkness he 114
this absolute equality in 44
this absolute equality is 71
this absolute equality of 150
this absolute exclusion of 42
this absolute greatness or 63
this absolute identity is 43
this absolute identity of 178
this absolute isolation of 71
this absolute morality is 44
this absolute negative of 174
this absolute reception of 44
this absolute rejection of 63
this absolute reversal of 51
this absolute standard of 86
this abstract analysis of 69
this abstract approach is 43
this abstract approach to 76
this abstract identity is 45
this abstract treatment of 73
this abundant evidence of 43
this academic interest in 53
this accepted standard of 49
this accident happened at 97
this accident happened in 184
this accident happened is 41
this accident happened on 103
this accident happened to 337
this accident occurred at 75
this accident occurred in 174
this accident occurred on 82
this accident occurred to 124
this accident resulted in 55
this accounting identity is 62
this accounting practice is 63
this accounting treatment is 137
this accurate analysis of 46
this accurate deduction it 158
this accurate observer of 53
this accursed mountain of 132
this accursed practice of 67
this acquired hardness of 42
this acquired immunity is 79
this activity amounted to 140
this activity centered in 91
this activity centered on 75
this activity compared to 59
this activity confined to 134
this activity consists in 342
this activity consists of 330
this activity continue to 43
this activity depended on 70
this activity included the 64
this activity includes the 109
this activity increased in 67
this activity increased the 65
this activity increases the 115
this activity involved the 90
this activity involves the 308
this activity occurred at 71
this activity occurred in 610
this activity preceded the 44
this activity proceeds at 56
this activity provided the 50
this activity provides an 100
this activity provides the 120
this activity reflects the 122
this activity relative to 66
this activity requires an 43
this activity requires the 180
this activity resulted in 1011
this actually amounted to 99
this actually consists of 48
this actually deprives the 114
this actually happened at 167
this actually happened in 1951
this actually happened is 238
this actually happened on 59
this actually happened or 148
this actually happened to 588
this actually improves the 54
this actually increased the 56
this actually increases the 100
this actually occurred at 45
this actually occurred in 746
this actually occurred is 123
this actually occurred on 117
this actually reflects the 79
this actually resulted in 104
this adaptive capacity is 43
this adaptive response is 163
this adaptive response to 96
this additive approach to 42
this additive property of 56
this adiabatic expansion is 47
this admission destroys the 43
this advanced condition of 138
this affected clemency to 141
this affection consists in 280
this affection consists of 51
this affection deepened as 42
this affection operates in 44
this agitation increased as 134
this agitation resulted in 74
this agreeable interval my 227
this algorithm attempts to 47
this algorithm compared to 53
this algorithm computes the 175
this algorithm consists in 42
this algorithm consists of 215
this algorithm produces the 103
this algorithm provides an 42
this algorithm provides the 45
this algorithm requires an 42
this algorithm requires the 141
this american approach to 82
this american emphasis on 62
this american historian an 52
this american interest in 77
this american standard of 49
this american tendency to 124
this american tradition of 130
this analysis attempts to 339
this analysis captures the 86
this analysis compared to 45
this analysis compares the 53
this analysis concerning the 125
this analysis concerns the 509
this analysis confirms the 229
this analysis consists in 147
this analysis consists of 632
this analysis contains the 44
this analysis disposes of 330
this analysis examines the 237
this analysis excludes the 62
this analysis explains the 112
this analysis explores the 65
this analysis followed the 44
this analysis included the 176
this analysis includes the 218
this analysis indicate the 98
this analysis involved the 61
this analysis involves an 50
this analysis involves the 281
this analysis neglects the 130
this analysis pertains to 110
this analysis predicts the 47
this analysis presents the 43
this analysis provided the 87
this analysis provides an 238
this analysis provides no 69
this analysis provides the 232
this analysis provides us 57
this analysis reflects the 134
this analysis requires an 67
this analysis requires the 156
this analysis resulted in 347
this analysis stresses the 50
this analysis suggests an 64
this analysis suggests is 461
this analysis suggests the 225
this analysis supports the 399
this analytic approach is 178
this analytic approach to 152
this analytic strategy is 71
this anecdote concerning the 42
this anthology attempts to 56
this anthology consists of 45
this anthology explores the 44
this anthology reflects the 50
this antibody response is 56
this apparent assertion of 41
this apparent betrayal of 120
this apparent breakdown in 55
this apparent breakdown of 81
this apparent cessation of 58
this apparent challenge to 81
this apparent collapse of 83
this apparent condition of 49
this apparent conflict be 47
this apparent conflict by 152
this apparent conflict in 247
this apparent conflict is 375
this apparent conflict of 627
this apparent confusion in 135
this apparent confusion is 294
this apparent confusion of 270
this apparent confusion the 44
this apparent contempt of 58
this apparent contrast is 45
this apparent desertion of 126
this apparent distrust of 79
this apparent emphasis on 141
this apparent equality in 49
this apparent equality is 43
this apparent equality of 43
this apparent evidence of 303
this apparent exception is 225
this apparent exception to 488
this apparent expansion is 43
this apparent expansion of 76
this apparent extension of 102
this apparent identity of 112
this apparent immunity to 52
this apparent instance of 46
this apparent intention to 50
this apparent interest in 170
this apparent intrusion of 45
this apparent inversion of 139
this apparent isolation of 44
this apparent kindness of 149
this apparent movement is 116
this apparent movement of 177
this apparent obstacle to 65
this apparent progress in 49
this apparent progress is 115
this apparent readiness to 47
this apparent recovery of 73
this apparent reduction in 226
this apparent reduction of 100
this apparent rejection of 290
this apparent reversal in 105
this apparent reversal is 42
this apparent reversal of 672
this apparent reversion to 65
this apparent scarcity of 59
this apparent shortage of 61
this apparent tendency of 75
this apparent tendency to 93
this apparent transfer of 63
this appendix attempts to 57
this appendix consists of 135
this appendix contains the 127
this appendix describe the 46
this appendix examines the 48
this appendix explains the 46
this appendix includes the 42
this appendix presents the 154
this appendix provides an 115
this appendix provides the 60
this approach achieves the 58
this approach amounted to 96
this approach analyzes the 48
this approach attempts to 1257
this approach broadens the 61
this approach bypasses the 70
this approach captures the 155
this approach combines the 188
this approach compared to 591
this approach compares the 90
this approach concerning the 40
this approach concerns the 522
this approach confirms the 50
this approach conforms to 50
this approach consider the 135
this approach consists in 606
this approach consists of 843
this approach contains the 63
this approach continue to 124
this approach decreases the 112
this approach depended on 223
this approach deserves to 45
this approach directly to 47
this approach distorts the 53
this approach embodies the 52
this approach embraces the 43
this approach emphasis is 63
this approach enhances the 136
this approach examines the 179
this approach excludes the 75
this approach explains the 160
this approach exploits the 54
this approach improved the 60
this approach improves the 224
this approach inasmuch as 136
this approach included the 181
this approach includes the 329
this approach increased the 82
this approach increases the 679
this approach involved an 50
this approach involved the 182
this approach involves an 183
this approach involves no 46
this approach involves the 1220
this approach neglects the 408
this approach obscures the 169
this approach occurred in 167
this approach outweigh the 88
this approach presents an 50
this approach presents the 165
this approach prevents the 140
this approach probably is 55
this approach produces an 99
this approach produces the 197
this approach promised to 40
this approach promises to 245
this approach promotes the 65
this approach proposed by 40
this approach provided an 70
this approach provided the 184
this approach provides an 813
this approach provides no 274
this approach provides the 981
this approach provides us 153
this approach questions the 59
this approach referred to 53
this approach reflects an 63
this approach reflects the 463
this approach relative to 245
this approach replaces the 77
this approach required the 98
this approach requires an 521
this approach requires is 75
this approach requires no 119
this approach requires the 1738
this approach requires us 120
this approach resolves the 56
this approach respects the 45
this approach responds to 52
this approach resulted in 2293
this approach reverses the 44
this approach stressed the 77
this approach stresses the 423
this approach succeeds in 122
this approach suggests an 40
this approach suggests is 65
this approach suggests the 152
this approach supports the 139
this approach therefore is 44
this approach utilizes the 68
this aptitude consists in 64
this argument advanced by 145
this argument advances to 52
this argument amounted to 60
this argument attempts to 112
this argument concerning the 475
this argument concerns the 300
this argument conducts us 79
this argument confined to 72
this argument confirms the 43
this argument confuses the 223
this argument consider the 44
this argument consists in 535
this argument consists of 114
this argument contains an 73
this argument contains the 140
this argument depended on 162
this argument deserves to 49
this argument directly to 49
this argument explains the 64
this argument explicit in 42
this argument includes the 44
this argument involves an 72
this argument involves the 288
this argument neglects the 296
this argument obscures the 44
this argument overlook the 85
this argument pertains to 58
this argument presumes he 92
this argument proceeds is 75
this argument proceeds on 235
this argument provides an 59
this argument provides no 94
this argument provides the 55
this argument purports to 75
this argument questions the 52
this argument reflects the 116
this argument requires an 98
this argument requires the 103
this argument requires us 51
this argument respecting the 45
this argument stresses the 59
this argument succeeds in 61
this argument suggests is 118
this argument suggests the 69
this argument supports the 171
this argument supposes the 136
this armament produced no 64
this armament rendered it 48
this arrogant attitude of 45
this artistic activity is 46
this assembly composed of 103
this assembly concerning the 43
this assembly consists of 120
this assembly overawes the 95
this asserted interest is 58
this assertion concerning the 141
this assertion concerns the 48
this assertion consists in 48
this assertion contains an 119
this assertion involves the 43
this assertion requires to 90
this assertion respecting the 86
this associate received the 41
this atrocious offender as 67
this atrocious treatment of 55
this attention resulted in 40
this attitude affected the 126
this attitude amounted to 68
this attitude concerning the 57
this attitude confined to 304
this attitude consists in 80
this attitude explains the 106
this attitude extended to 154
this attitude involves the 45
this attitude occurred in 219
this attitude permeates the 81
this attitude persists in 117
this attitude persists to 58
this attitude pervades the 55
this attitude prevails in 125
this attitude reflects an 45
this attitude reflects the 358
this attitude resulted in 718
this audacious instance of 60
this audience consists of 60
this authority extended to 117
this authority included the 49
this authority includes the 78
this awakened interest in 235
this backward direction is 55
this backward extension of 47
this backward movement is 93
this backward movement of 194
this bacterial infection is 56
this balanced approach is 53
this balanced approach to 180
this balanced attitude of 78
this balanced condition is 70
this bargaining strategy is 53
this baseline landward of 89
this basement membrane is 169
this beautiful daughter of 194
this beautiful doctrine of 47
this beautiful fragment of 51
this beautiful instance of 100
this beautiful invention of 49
this beautiful monument of 164
this beautiful monument to 59
this beautiful ornament of 91
this beautiful portrait is 45
this beautiful portrait of 123
this beautiful property of 54
this beautiful prospect to 65
this beautiful province of 54
this beautiful provision of 89
this beautiful specimen of 695
this benumbed condition by 47
this biblical doctrine of 45
this blissful condition of 61
this blissful delirium of 94
this borrowed likeness of 132
this boundary condition as 123
this boundary condition at 72
this boundary condition by 42
this boundary condition in 178
this boundary condition is 1166
this boundary condition on 93
this boundary condition the 136
this boundary condition to 133
this boundary condition we 83
this brilliant analysis of 134
this brilliant campaign of 50
this brilliant exponent of 41
this brilliant specimen of 147
this buddhist doctrine of 65
this business activity is 110
this business amounted to 101
this business concerning the 94
this business consists in 111
this business consists of 74
this business entirely to 43
this business requires us 55
this business strategy is 78
this business troubles me 59
this calamity happened in 53
this calamity happened to 59
this campaign amounted to 77
this campaign included the 72
this campaign involved the 52
this campaign occurred in 75
this campaign occurred the 42
this campaign resulted in 448
this capacity attended the 52
this capacity summoned to 48
this cardinal doctrine of 381
this careless treatment of 59
this category amounted to 296
this category attempts to 42
this category compared to 274
this category concerns the 103
this category consists of 801
this category contains the 138
this category continue to 78
this category describe the 49
this category followed by 72
this category included the 375
this category includes the 1176
this category increased by 188
this category increased to 88
this category involved the 62
this category involves the 139
this category occurred in 98
this category pertains to 57
this category provided the 48
this category provides the 45
this category referred to 148
this category reflects the 177
this category relative to 87
this category requires the 49
this cavalier approach to 88
this cavalier attitude to 126
this cavalier opposite to 76
this cavalier treatment of 545
this ceaseless activity of 114
this ceaseless movement of 87
this ceaseless sequence of 53
this ceaseless struggle to 50
this ceaseless tendency to 120
this celestial mistress of 66
this cellular activity is 46
this cellular response is 47
this cellular response to 41
this cemetery suggests the 84
this ceremony consists in 63
this ceremony expected to 54
this challenge involves the 64
this challenge requires an 50
this challenge requires the 83
this challenge resulted in 56
this chemical activity is 55
this chemical compound is 98
this chemical potential is 45
this childish business of 53
this childish condition of 41
this childish register of 46
this christian doctrine is 49
this christian doctrine of 291
this christian estimate of 41
this christian meekness in 54
this christian tradition of 67
this circular argument is 41
this circular movement as 112
this circular movement in 56
this circular movement is 146
this circular movement of 180
this circular movement the 41
this clinical approach is 67
this clinical approach to 84
this clinical condition is 99
this clinical diagnosis is 48
this clinical situation is 277
this clinical situation the 81
this clinical syndrome in 49
this clinical syndrome is 222
this cloister deserves to 61
this coalition consists of 41
this coalition included the 55
this collision occurred in 53
this colossal emporium of 76
this colossal monument of 63
this colossal specimen of 57
this colossal universe of 80
this combined activity is 49
this combined approach in 86
this combined approach is 319
this combined approach of 65
this combined approach to 232
this combined movement of 129
this combined operation is 90
this combined operation of 57
this combined pressure the 57
this combined treatment is 91
this commanding eminence he 47
this commerce amounted to 40
this commonly consists of 47
this communal approach to 70
this communal dimension of 80
this compelling evidence of 51
this compelling interest in 46
this complete adequacy of 248
this complete betrayal of 66
this complete breakdown of 77
this complete cessation of 75
this complete collapse of 94
this complete confusion of 45
this complete exclusion of 98
this complete exposure of 68
this complete identity of 72
this complete immersion in 49
this complete inversion of 159
this complete isolation of 61
this complete overthrow of 88
this complete rejection of 111
this complete reversal in 96
this complete reversal of 782
this complete sequence of 54
this complete transfer of 63
this compound clustering is 83
this compound compared to 58
this compound consists of 377
this compound contains the 62
this compound functions as 59
this compound increases the 79
this compound inhibits the 115
this compound involves the 56
this compound provides the 48
this compound relative to 61
this compound resulted in 150
this compound sentence is 49
this concluding sentence is 65
this concluding sentence of 107
this concrete evidence of 240
this concrete instance of 45
this condition affected the 74
this condition attached to 112
this condition compared to 82
this condition complain of 139
this condition confined to 69
this condition consists in 587
this condition consists of 824
this condition continue to 71
this condition develops in 136
this condition excludes the 42
this condition explains the 41
this condition includes the 106
this condition increases the 192
this condition involved the 42
this condition involves an 47
this condition involves the 355
this condition obtained in 135
this condition occurred in 355
this condition persists in 127
this condition persists it 49
this condition persists the 54
this condition persists to 45
this condition pertains to 41
this condition presents as 156
this condition presents no 70
this condition presents the 46
this condition prevails at 51
this condition prevails in 290
this condition prevails is 64
this condition prevails it 76
this condition prevails the 201
this condition prevents the 111
this condition probably is 43
this condition produces an 41
this condition produces the 94
this condition provided the 78
this condition provides an 46
this condition provides the 116
this condition received the 48
this condition referred to 72
this condition reflects the 139
this condition relative to 94
this condition reported by 41
this condition reported the 43
this condition requires an 82
this condition requires no 79
this condition requires the 457
this condition responds to 90
this condition resulted in 310
this condition suggests the 60
this condition whenever the 43
this conflict affected the 46
this conflict centered on 55
this conflict concerning the 51
this conflict concerns the 54
this conflict consists in 52
this conflict depended the 46
this conflict inherent in 43
this conflict involved the 63
this conflict involves the 55
this conflict occurred in 144
this conflict produces an 64
this conflict provides the 42
this conflict reflects the 86
this conflict resulted in 230
this conflict situation is 57
this conflict threatened to 46
this confused condition of 78
this confused situation by 40
this confused situation in 78
this confused situation is 65
this confused situation the 124
this confused twilight of 53
this confusion concerning the 93
this confusion extended to 45
this confusion resulted in 46
this congested condition of 63
this connects directly to 49
this conscious survival of 59
this consists entirely of 147
this constant activity is 47
this constant activity of 159
this constant agitation of 59
this constant assertion of 59
this constant attention is 63
this constant attention to 329
this constant attitude of 73
this constant challenge to 42
this constant collision of 40
this constant companion of 110
this constant condition of 70
this constant direction of 60
this constant elevation of 48
this constant emphasis on 201
this constant exercise of 144
this constant expansion of 47
this constant exposure is 49
this constant exposure to 399
this constant formation of 72
this constant interest in 67
this constant intrusion of 88
this constant liability to 51
this constant monitoring of 44
this constant movement in 66
this constant movement is 45
this constant movement of 287
this constant obtrusion of 40
this constant outpouring of 47
this constant practice of 119
this constant presence of 338
this constant pressure is 54
this constant pressure of 209
this constant pressure on 105
this constant pressure the 47
this constant pressure to 214
this constant quantity of 54
this constant questioning of 58
this constant recourse to 105
this constant reminder of 365
this constant shortage of 40
this constant struggle in 40
this constant struggle of 102
this constant struggle to 179
this constant tendency of 92
this constant tendency to 474
this constant turnover of 47
this constant velocity is 49
this constant velocity of 66
this contingent liability is 74
this continuing education is 43
this continuing emphasis on 75
this continuing evolution of 40
this continuing interest in 232
this continuing presence of 65
this continuing struggle to 74
this continuing tradition of 70
this contract afforded by 43
this contract amounted to 47
this contract consists of 64
this contract contains the 61
this contract includes the 55
this contract provision if 43
this contract pursuant to 164
this contract remained in 42
this contract requires the 53
this contract resulted in 41
this contrast confined to 46
this contrast provides the 40
this contrast reflects the 69
this convincing evidence of 202
this convincing instance of 40
this criminal activity is 100
this criterion involves the 63
this criterion provides the 56
this criterion reflects the 47
this criterion requires the 93
this criterion resulted in 207
this critical activity is 94
this critical analysis is 129
this critical analysis of 550
this critical analysis to 50
this critical approach in 62
this critical approach is 178
this critical approach to 536
this critical attention to 46
this critical attitude in 139
this critical attitude is 283
this critical attitude of 196
this critical attitude on 41
this critical attitude to 165
this critical condition is 159
this critical condition of 285
this critical condition the 71
this critical conflict of 46
this critical dimension is 49
this critical dimension of 281
this critical distance is 161
this critical emphasis on 40
this critical estimate of 76
this critical incident in 47
this critical interest in 56
this critical interval is 50
this critical judgment is 115
this critical judgment of 45
this critical juncture an 128
this critical juncture as 205
this critical juncture be 102
this critical juncture by 213
this critical juncture he 490
this critical juncture in 4530
this critical juncture is 424
this critical juncture it 332
this critical juncture my 43
this critical juncture of 2656
this critical juncture on 71
this critical juncture the 2418
this critical juncture to 797
this critical juncture we 170
this critical movement in 47
this critical operation at 44
this critical practice is 43
this critical pressure is 106
this critical pressure the 46
this critical resource is 41
this critical response to 73
this critical shortage of 71
this critical situation by 114
this critical situation he 175
this critical situation in 158
this critical situation is 210
