tan a verse which 82
that a rocking chair 133
that a rocking motion 47
that a rogue could 56
that a rogue hanged 142
that a rogue might 46
that a rogue nation 45
that a rogue state 281
that a rolling stone 1640
that a rolls royce 160
that a roman author 42
that a roman could 306
that a roman fleet 187
that a roman force 141
that a roman guard 53
that a roman legion 124
that a roman might 321
that a roman noble 56
that a roman reader 43
that a roman villa 183
that a roman woman 89
that a roman would 220
that a rough draft 545
that a rough guide 51
that a rough stone 54
that a round dozen 57
that a round house 124
that a round robin 77
that a round shape 49
that a round stone 183
that a round table 1437
that a round tower 47
that a route could 169
that a route might 145
that a route which 84
that a route would 45
that a routing table 63
that a royal child 126
that a royal court 85
that a royal edict 231
that a royal flush 134
that a royal grant 125
that a royal judge 45
that a royal order 1279
that a royal party 43
that a royal visit 124
that a royal wedding 56
that a royal yacht 63
that a ruled grating 47
that a ruler could 1151
that a ruler might 430
that a ruler named 49
that a ruler needs 206
that a ruler ought 118
that a ruler whose 55
that a ruler would 552
that a rumor about 119
that a rumor began 75
that a rumor spread 223
that a running fight 144
that a running horse 223
that a running stream 365
that a running total 105
that a rural child 58
that a rural setting 63
that a rural woman 97
that a rushing stream 58
that a rusty piece 176
that a safer method 44
that a safer place 110
that a safer route 44
that a saint could 301
that a saint might 241
that a saint would 172
that a sales agent 251
that a sales clerk 123
that a sales force 466
that a sales order 183
that a sales pitch 149
that a sales price 64
that a sally might 72
that a santa claus 72
that a savings could 82
that a savior would 253
that a scale based 118
that a scale change 55
that a scale could 118
that a scale drawing 208
that a scale might 214
that a scale model 404
that a scale score 193
that a scale value 68
that a scale which 130
that a scale would 64
that a scamp named 44
that a scene could 102
that a scene might 179
that a scene showing 61
that a scene takes 54
that a scene which 235
that a scene would 146
that a score above 187
that a score based 72
that a score below 107
that a score could 78
that a score falls 77
that a score which 137
that a score would 67
that a scout would 85
that a scream would 85
that a screw would 48
that a scuba diver 64
that a sealed trash 104
that a seaman alone 48
that a seaman could 324
that a seaman loves 48
that a seaman might 82
that a seaman named 77
that a seaman needs 113
that a seaman shall 49
that a seaman would 98
that a search after 125
that a search based 62
that a search began 86
that a search could 453
that a search engine 1893
that a search might 331
that a search party 1369
that a search plane 57
that a search under 127
that a search which 314
that a search would 2130
that a sedan chair 80
that a selling agent 42
that a selling point 42
that a selling price 470
that a senior civil 341
that a senior class 67
that a senior judge 50
that a senior leader 66
that a senior staff 246
that a senior state 122
that a sense datum 341
that a sense organ 361
that a serial search 46
that a serial story 51
that a serum could 44
that a serum level 73
that a serum which 110
that a setting which 68
that a seven months 106
that a shall build 123
that a shape change 97
that a shape which 68
that a share issue 102
that a share price 272
that a share shall 83
that a share which 106
that a shark could 100
that a shark might 154
that a shark which 41
that a shark would 167
that a sharp blade 78
that a sharp change 814
that a sharp crack 61
that a sharp curve 49
that a sharp cutting 97
that a sharp fight 64
that a sharp focus 117
that a sharp frost 97
that a sharp image 1305
that a sharp knife 691
that a sharp point 352
that a sharp price 95
that a sharp shift 57
that a sharp smart 50
that a sharp stone 82
that a sharp sword 163
that a sharp taste 68
that a sharp tongue 137
that a sharp watch 97
that a shearing force 190
that a sheep could 409
that a sheep might 41
that a sheep which 78
that a sheep would 145
that a sheet metal 120
that a sheet might 59
that a shell burst 198
that a shell could 144
that a shell fired 84
that a shell might 178
that a shell shall 43
that a shell which 71
that a shell would 251
that a shift could 47
that a shift takes 89
that a shift would 109
that a shining dress 88
that a shining social 131
that a shock could 86
that a shock front 157
that a shock might 117
that a shock which 66
that a shock would 278
that a short burst 123
that a short canal 103
that a short child 40
that a short cycle 89
that a short delay 987
that a short drive 55
that a short essay 63
that a short first 109
that a short meeting 52
that a short paper 204
that a short pause 253
that a short period 4728
that a short piece 692
that a short pulse 266
that a short region 54
that a short route 96
that a short season 74
that a short sharp 187
that a short skirt 48
that a short space 219
that a short spell 192
that a short story 3212
that a short study 153
that a short train 40
that a short truce 152
that a short visit 623
that a short vowel 617
that a short while 3094
that a shout would 56
that a shunt motor 385
that a sibling would 47
that a siege could 78
that a siege train 48
that a siege would 472
that a sight draft 322
that a sight which 80
that a silly woman 118
that a sitting judge 111
that a skill which 49
that a skull found 83
that a slave child 53
that a slave could 2291
that a slave freed 57
that a slave might 1679
that a slave mother 43
that a slave named 332
that a slave nation 68
that a slave ought 56
that a slave owner 710
that a slave party 63
that a slave power 117
that a slave shall 215
that a slave state 456
that a slave taken 239
that a slave trade 143
that a slave under 49
that a slave woman 479
that a slave would 1378
that a sliding motion 56
that a sliding scale 1119
that a slope faces 140
that a slump would 138
that a small action 60
that a small apple 48
that a small armed 142
that a small basin 48
that a small batch 149
that a small black 882
that a small block 274
that a small blood 202
that a small board 280
that a small bowel 93
that a small brain 110
that a small brass 70
that a small breach 89
that a small bribe 52
that a small brick 75
that a small brook 103
that a small brown 255
that a small bunch 211
that a small cabal 65
that a small cadre 473
that a small canal 130
that a small cause 207
that a small change 13190
that a small check 85
that a small child 7383
that a small chunk 49
that a small class 1009
that a small cloud 232
that a small comet 77
that a small corps 239
that a small crack 345
that a small craft 123
that a small creek 100
that a small cross 336
that a small crowd 704
that a small cuban 70
that a small daily 465
that a small delay 125
that a small drink 41
that a small dutch 64
that a small elite 1096
that a small enemy 72
that a small engine 86
that a small error 3099
that a small event 167
that a small extra 173
that a small fault 62
that a small field 393
that a small fishing 206
that a small fixed 200
that a small flame 305
that a small fleet 363
that a small flock 232
that a small focus 59
that a small force 7840
that a small glass 626
that a small globe 48
that a small grain 231
that a small grant 119
that a small greek 146
that a small green 247
that a small group 41744
that a small growth 66
that a small guard 249
that a small holding 180
that a small horse 152
that a small hotel 60
that a small house 1237
that a small human 142
that a small image 92
that a small indian 213
that a small inner 163
that a small input 253
that a small issue 41
that a small joint 125
that a small kingdom 78
that a small knife 70
that a small landing 50
that a small lesion 586
that a small level 161
that a small light 475
that a small local 704
that a small meeting 73
that a small metal 337
that a small model 112
that a small motion 171
that a small motor 268
that a small mound 127
that a small mouse 66
that a small nation 2317
that a small naval 140
that a small nerve 109
that a small noise 48
that a small opening 812
that a small order 63
that a small organ 184
that a small owner 44
that a small panel 86
that a small paper 195
that a small party 6666
that a small patch 1005
that a small penis 93
that a small people 282
that a small phase 94
that a small piece 5995
that a small pilot 131
that a small pinch 85
that a small place 204
that a small plane 776
that a small plant 343
that a small plate 176
that a small point 334
that a small power 792
that a small press 175
that a small price 991
that a small probe 140
that a small pupil 44
that a small raiding 106
that a small region 862
that a small right 41
that a small river 195
that a small roman 40
that a small round 359
that a small rural 120
that a small sailing 89
that a small scale 669
that a small share 572
that a small sheet 47
that a small shell 84
that a small shift 833
that a small shock 129
that a small sized 41
that a small slice 100
that a small sloop 84
that a small smile 64
that a small snake 60
that a small social 71
that a small solid 40
that a small sound 44
that a small space 1168
that a small spark 467
that a small speck 47
that a small squad 47
that a small staff 432
that a small stand 112
that a small start 103
that a small state 3156
that a small steel 168
that a small stick 92
that a small stock 174
that a small stone 716
that a small store 309
that a small stream 1044
that a small strip 440
that a small study 171
that a small table 529
that a small taste 79
that a small theater 42
that a small token 50
that a small trace 150
that a small tract 138
that a small trade 128
that a small trading 198
that a small train 85
that a small tribe 530
that a small troop 237
that a small truck 47
that a small tumor 294
that a small ulcer 93
that a small upper 141
that a small urban 53
that a small value 1467
that a small voice 252
that a small waist 114
that a small water 205
that a small wedge 46
that a small wheel 50
that a small white 851
that a small woman 329
that a small working 423
that a small world 128
that a small wound 99
that a small yacht 70
that a smart woman 163
that a smile beamed 209
that a smile could 324
that a smile crept 46
that a smile might 88
that a smile never 87
that a smile shone 167
that a smile would 194
that a smoke alarm 53
that a smooth curve 730
that a smooth layer 44
that a smooth space 69
that a smooth wheel 75
that a smooth working 102
that a snail could 154
that a snail would 42
that a snake bites 135
that a snake could 387
that a snake crept 138
that a snake might 194
that a snake never 100
that a snake sheds 112
that a snake which 90
that a snake would 304
that a snare might 53
that a social action 103
that a social actor 163
that a social agent 75
that a social audit 61
that a social basis 45
that a social cause 58
that a social change 685
that a social class 1503
that a social event 235
that a social field 111
that a social force 111
that a social group 3707
that a social guest 181
that a social issue 85
that a social learning 294
that a social model 141
that a social order 4306
that a social sense 40
that a social setting 46
that a social state 202
that a social study 87
that a social value 143
that a social whole 109
that a social world 389
that a solar flare 154
that a solar power 47
that a solid basis 369
that a solid black 112
that a solid block 166
that a solid brick 40
that a solid crust 362
that a solid floor 108
that a solid front 304
that a solid layer 41
that a solid melts 51
that a solid metal 142
that a solid might 54
that a solid organ 111
that a solid phase 395
that a solid piece 228
that a solid plate 40
that a solid sense 92
that a solid shell 40
that a solid state 241
that a solid steel 61
that a solid tumor 129
that a solid waste 179
that a solid which 89
that a sorry farce 43
that a sound banking 116
that a sound basic 84
that a sound basis 1030
that a sound brain 40
that a sound change 351
that a sound comes 103
that a sound could 193
that a sound creed 44
that a sound grasp 53
that a sound horse 89
that a sound human 53
that a sound legal 153
that a sound level 100
that a sound method 119
that a sound might 127
that a sound moral 162
that a sound price 231
that a sound pulse 44
that a sound reason 85
that a sound sleep 63
that a sound social 151
that a sound state 123
that a sound track 108
that a sound which 489
that a sound working 166
that a sound would 109
that a space about 69
that a space could 293
that a space equal 86
that a space large 58
that a space might 57
that a space probe 217
that a space shall 43
that a space which 215
that a space would 68
that a spade could 49
that a spark could 471
that a spark falling 41
that a spark jumps 265
that a spark might 467
that a spark which 46
that a spark would 512
that a speed limit 462
that a spell would 44
that a sperm count 47
that a sperm donor 132
that a sperm whale 233
that a split could 101
that a split might 110
that a split within 109
that a split would 340
that a spoon could 68
that a spoon would 184
that a sport which 41
that a squad leader 47
that a staff group 73
that a staff meeting 311
that a staff nurse 175
that a staff study 49
that a staff which 51
that a stage coach 113
that a stage comes 105
that a stage could 76
that a stage might 94
that a stage model 93
that a stage ought 64
that a stage setting 193
that a stage which 111
that a stage would 319
that a stain could 68
that a stake might 75
that a stand could 113
that a stand might 125
that a stand would 318
that a start could 666
that a start might 187
that a start treaty 50
that a start would 257
that a state action 426
that a state actor 124
that a state adopt 65
that a state agent 53
that a state based 303
that a state board 931
that a state built 63
that a state cause 85
that a state change 310
that a state civil 50
that a state claim 145
that a state comes 82
that a state could 37960
that a state court 13567
that a state either 189
that a state faces 53
that a state fails 67
that a state finds 42
that a state gives 91
that a state grant 365
that a state holds 108
that a state judge 370
that a state lacks 218
that a state level 77
that a state loses 102
that a state makes 191
that a state might 11472
that a state needs 453
that a state never 62
that a state order 40
that a state ought 703
that a state owned 50
that a state paper 57
that a state party 5619
that a state power 84
that a state right 104
that a state ruled 72
that a state sales 101
that a state seeking 100
that a state seeks 57
that a state sends 54
that a state shall 1087
that a state space 115
that a state table 57
that a state takes 75
that a state trading 69
that a state under 177
that a state visit 124
that a state wants 40
that a state where 264
that a state which 15234
that a state whose 641
that a state wishing 66
that a state within 70
that a state would 6074
that a steady drift 92
that a steady flame 69
that a steady force 58
that a steady growth 572
that a steady level 233
that a steady light 141
that a steady motion 70
that a steady price 110
that a steady river 54
that a steady state 10028
that a steady stream 4392
that a steel cable 77
that a steel frame 117
that a steel knife 66
that a steel plant 231
that a steel plate 196
that a steel which 183
that a steel works 40
that a steep slope 345
that a stern chase 124
that a stern sense 134
that a stern warning 78
that a stick could 134
that a stick might 55
that a stick thrust 116
that a stick which 90
that a stick would 143
that a stiff drink 151
that a stiff fight 50
that a stiff upper 82
that a still finer 129
that a still image 40
that a still later 174
that a still longer 445
that a still lower 447
that a still newer 60
that a still older 239
that a still small 152
that a still tongue 223
that a still wider 414
that a still worse 253
that a stock bonus 197
that a stock could 67
that a stock index 61
that a stock issue 68
that a stock might 49
that a stock option 787
that a stock price 946
that a stock selling 238
that a stock sells 50
that a stock split 670
that a stock trading 43
that a stock which 193
that a stock whose 55
that a stock would 96
that a stone arrow 42
that a stone could 846
that a stone cross 133
that a stone falling 184
that a stone falls 1348
that a stone found 78
that a stone heated 42
that a stone house 201
that a stone image 75
that a stone might 794
that a stone moves 46
that a stone sinks 108
that a stone stops 231
that a stone thrown 1912
that a stone vault 75
that a stone which 847
that a stone would 574
that a stool pigeon 53
that a store clerk 137
that a store could 116
that a store might 72
that a store owner 226
that a store selling 100
that a store sells 99
that a store which 263
that a store would 119
that a stork would 59
that a storm arose 320
that a storm broke 196
that a storm cloud 89
that a storm could 421
that a storm front 81
that a storm might 576
that a storm raged 46
that a storm surge 86
that a storm which 152
that a storm would 1825
that a story about 2952
that a story based 100
that a story could 969
that a story gains 115
that a story given 43
that a story loses 43
that a story makes 42
that a story might 585
that a story needs 242
that a story never 85
that a story often 45
that a story ought 91
that a story seems 110
that a story takes 62
that a story which 1760
that a story would 670
that a stout healthy 87
that a straw might 46
that a straw would 68
that a stray paper 47
that a stray shell 127
that a stray spark 91
that a stream could 115
that a stream flowing 161
that a stream flows 151
that a stream running 46
that a stream which 308
that a stream would 57
that a strip search 264
that a strong appeal 172
that a strong basis 60
that a strong black 123
that a strong blast 82
that a strong board 62
that a strong bonding 41
that a strong brand 481
that a strong chain 173
that a strong chief 111
that a strong china 454
that a strong civil 740
that a strong claim 163
that a strong class 134
that a strong corps 123
that a strong cross 55
that a strong draft 60
that a strong drive 133
that a strong enemy 607
that a strong ethnic 280
that a strong father 46
that a strong feeling 3386
that a strong field 292
that a strong fight 64
that a strong first 73
that a strong fleet 390
that a strong focus 319
that a strong force 6602
that a strong glare 57
that a strong group 608
that a strong growth 138
that a strong guard 939
that a strong healthy 120
that a strong horse 114
that a strong house 64
that a strong human 199
that a strong image 125
that a strong indian 89
that a strong inner 94
that a strong israel 257
that a strong japan 137
that a strong joint 60
that a strong kingdom 41
that a strong labor 412
that a strong leader 1215
that a strong league 55
that a strong legal 105
that a strong light 1530
that a strong linear 234
that a strong lobby 61
that a strong local 679
that a strong mayor 87
that a strong moral 252
that a strong mother 254
that a strong nation 1181
that a strong naval 289
that a strong netting 59
that a strong notion 71
that a strong party 4850
that a strong people 239
that a strong point 378
that a strong power 589
that a strong press 45
that a strong proof 79
that a strong racial 51
that a strong reason 245
that a strong rebel 43
that a strong right 113
that a strong roman 111
that a strong ruler 198
that a strong russia 94
that a strong sales 40
that a strong sense 5288
that a strong shock 267
that a strong showing 525
that a strong smell 259
that a strong social 759
that a strong spark 68
that a strong stand 966
that a strong state 3261
that a strong stock 44
that a strong streak 47
that a strong stream 103
that a strong thrust 48
that a strong trade 359
that a strong trend 293
that a strong under 98
that a strong value 88
that a strong voice 155
that a strong vomit 61
that a strong warning 82
that a strong woman 635
that a strong women 55
that a strong working 195
that a strong world 97
that a studio could 42
that a studio would 87
that a study based 509
that a study could 267
that a study found 238
that a study group 571
that a study guide 166
that a study might 198
that a study period 56
that a study shows 151
that a study which 1431
that a study would 413
that a style could 51
that a style sheet 153
that a style which 627
that a style whose 48
that a sudra could 50
that a sudra woman 43
that a super power 83
that a surging crowd 68
that a sweet child 125
that a sweet juice 46
that a sweet smile 47
that a sweet taste 133
that a sweet voice 158
that a swift change 46
that a swift horse 56
that a swiss court 69
that a swiss talking 58
that a sword could 136
that a sword which 50
that a sword would 491
that a synod could 40
that a synod might 53
that a synod would 44
that a table could 221
that a table might 78
that a table named 42
that a table showing 87
that a table which 176
that a table would 148
that a takings claim 283
that a taste which 109
that a teaching method 110
that a teaching staff 102
that a teaching style 42
that a teaching which 121
that a texas court 132
that a texas ranger 90
that a texas state 78
that a theater could 141
that a theater group 47
that a theater owner 68
that a theater would 71
that a theorem which 91
that a thesis about 52
that a thesis could 40
that a thesis which 103
that a thinking which 106
that a thriving trade 87
that a throne would 64
that a thrown stone 51
that a thrust fault 49
that a tidal power 53
that a tiger could 125
that a tiger might 136
that a tiger which 65
that a tiger would 599
that a tight joint 270
that a tight labor 116
that a tight money 467
that a timid child 54
that a tipping point 113
that a tired child 56
that a title could 154
that a title might 96
that a title search 207
that a title under 74
that a title which 215
that a title would 329
that a token force 286
that a tongue which 42
that a topic which 92
that a total breach 160
that a total change 2506
that a total count 96
that a total daily 124
that a total defeat 232
that a total denial 148
that a total force 137
that a total order 102
that a total period 66
that a total phase 45
that a total power 57
that a total repeal 162
that a total score 813
that a total social 44
that a total solar 259
that a total state 69
that a total value 48
that a touch could 131
that a touch might 131
that a touch would 755
that a tough stand 54
that a tower could 81
that a tower would 54
that a toxic action 92
that a toxic agent 170
that a toxic waste 60
that a toxin might 42
that a track could 45
that a track which 151
that a tract which 57
that a trade board 77
that a trade could 106
that a trade dress 88
that a trade might 150
that a trade paper 49
that a trade route 197
that a trade treaty 137
that a trade usage 147
that a trade which 278
that a trade would 112
that a trading house 41
that a trading nation 155
that a trading people 50
that a trail could 78
that a train could 921
that a train leaves 106
that a train makes 94
that a train might 247
that a train moves 42
that a train passing 65
that a train running 140
that a train shall 56
that a train which 202
that a train would 2209
that a train wreck 110
that a trait could 60
that a trait which 171
that a tramp would 46
that a treaty alone 42
that a treaty banning 78
that a treaty based 60
that a treaty binding 49
that a treaty binds 57
that a treaty ceases 82
that a treaty could 1234
that a treaty gives 65
that a treaty might 937
that a treaty ought 129
that a treaty right 134
that a treaty shall 349
that a treaty which 952
that a treaty would 3180
that a trend change 60
that a trend which 52
that a trend would 41
that a tribe could 366
that a tribe known 42
that a tribe might 197
that a tribe which 272
that a tribe would 176
that a troop train 283
that a trout could 115
that a trout might 126
that a trout stream 43
that a trout would 76
that a truce could 326
that a truce might 276
that a truce would 540
that a truck could 511
that a truck might 54
that a truck which 80
that a truck would 307
that a truly brave 54
that a truly equal 43
that a truly godly 54
that a truly happy 146
that a truly healthy 138
that a truly human 352
that a truly large 62
that a truly major 59
that a truly moral 295
that a truly noble 369
that a truly social 94
that a truly strong 106
that a truly valid 47
that a truly viable 59
that a truly vital 52
that a trust could 325
that a trust might 143
that a trust shall 479
that a trust under 72
that a trust which 465
that a trust whose 52
that a trust would 330
that a tumor arising 56
that a tumor could 93
that a tumor might 77
that a tumor which 157
that a tumor would 64
that a turning point 5331
that a tutor could 121
that a tutor might 109
that a tutor would 107
that a twist drill 54
that a unity could 111
that a unity which 89
that a urine which 77
that a usage which 89
that a vague feeling 267
that a vague notion 124
that a vague sense 219
that a valet seeks 50
that a valid award 46
that a valid basis 109
that a valid cause 254
that a valid claim 519
that a valid entry 71
that a valid forum 54
that a valid grant 59
that a valid inter 130
that a valid legal 73
that a valid method 78
that a valid model 107
that a valid moral 197
that a valid offer 53
that a valid order 98
that a valid point 112
that a valid proof 175
that a valid reason 336
that a valid search 97
that a valid social 45
that a valid state 105
that a valid study 47
that a valid title 358
that a valid treaty 63
that a valid trust 1026
that a valid value 59
that a value above 62
that a value added 410
that a value below 53
that a value change 48
that a value close 167
that a value could 119
that a value equal 81
that a value falls 68
that a value lower 89
that a value which 214
that a value within 127
that a value would 83
that a valve which 48
that a vapor phase 69
that a verse which 68
that a vesting order 83
that a viable child 96
that a viable fetus 1245
that a viable model 69
that a viable option 123
that a viable social 82
that a viable state 57
that a viable world 122
that a vicar might 97
that a villa could 95
that a viral agent 222
that a virus could 553
that a virus might 341
that a virus which 325
that a virus would 121
that a vision could 62
that a vision which 173
that a vision would 70
that a visit could 124
that a visit might 362
that a visit which 88
that a visit would 1739
that a vital change 174
that a vital force 691
that a vital issue 107
that a vital organ 100
that a vital piece 150
that a vital point 87
that a vital sense 46
that a vital spark 45
that a vivid flash 41
that a vivid image 178
that a vivid sense 195
that a vocal group 43
that a voice calls 119
that a voice comes 54
that a voice could 430
that a voice cried 217
that a voice might 104
that a voice speaking 86
that a voice spoke 952
that a voice which 459
that a voice within 108
that a voice would 193
that a voter could 479
that a voter might 115
that a voter shall 130
that a voter votes 76
that a voter would 345
that a vowel sound 336
that a vowel which 147
that a wages board 57
that a wagon could 404
that a wagon drawn 95
that a wagon might 82
that a wagon train 341
that a wagon wheel 51
that a wagon would 419
that a waiting period 1074
that a walking stick 179
that a warming trend 421
that a warning about 112
that a warning could 84
that a warning given 120
that a warning label 187
that a warning light 168
that a warning might 101
that a warning voice 81
that a warning would 626
that a watch could 199
that a watch might 138
that a watch shall 43
that a watch which 164
that a watch would 140
that a water could 42
that a water heater 117
that a water layer 63
that a water level 167
that a water power 76
that a water right 830
that a water route 190
that a water spray 41
that a water table 199
that a water tower 67
that a water wheel 161
that a water which 236
that a waxen image 62
that a weaker force 50
that a weaker nation 43
that a weaker party 53
that a weaker power 709
that a weaker state 55
that a wealthy class 108
that a wealthy minor 71
that a wealthy nation 209
that a wealthy roman 61
that a wealthy uncle 80
that a wealthy white 65
that a wealthy widow 74
that a wealthy woman 471
that a weapon could 130
that a weapon might 98
that a weapon which 158
that a weapon would 130
that a weasel could 46
that a weather front 97
that a weather plane 100
that a weaver could 129
that a wedding could 53
that a wedding dress 119
that a wedding might 63
that a wedding party 312
that a wedding would 238
that a wedge could 121
that a welsh shaft 52
that a wetting agent 67
that a wetting would 47
that a whale could 529
that a whale might 81
that a whale would 114
that a wheel chair 101
that a wheel could 61
that a wheel might 57
that a wheel turns 133
that a wheel which 76
that a wheel would 81
that a while after 139
that a while later 133
that a while longer 226
that a while since 234
that a white actor 159
that a white blood 181
that a white child 712
that a white cloud 88
that a white color 85
that a white could 177
that a white cross 66
that a white crown 41
that a white crust 40
that a white dress 164
that a white dwarf 484
that a white feather 85
that a white horse 2118
that a white house 1416
that a white judge 47
that a white layer 50
that a white leader 40
that a white light 653
that a white linen 208
that a white mother 89
that a white nation 112
that a white noise 178
that a white paper 1176
that a white patch 53
that a white people 113
that a white pigeon 124
that a white raven 46
that a white sheet 299
that a white shirt 126
that a white smoke 106
that a white snake 42
that a white solid 128
that a white stone 141
that a white streak 94
that a white witch 43
that a white woman 7507
that a white would 206
that a whole array 747
that a whole batch 231
that a whole block 191
that a whole brood 81
that a whole bunch 1193
that a whole cargo 58
that a whole chain 484
that a whole class 3363
that a whole corps 172
that a whole covey 146
that a whole crowd 492
that a whole cycle 303
that a whole epoch 146
that a whole evening 442
that a whole field 208
that a whole fleet 398
that a whole flock 253
that a whole flood 81
that a whole floor 59
that a whole gamut 338
that a whole genre 64
that a whole group 3593
that a whole heaven 43
that a whole house 200
that a whole human 248
that a whole issue 52
that a whole kingdom 118
that a whole layer 53
that a whole league 65
that a whole legion 215
that a whole morning 55
that a whole nation 7615
that a whole night 179
that a whole novel 83
that a whole order 71
that a whole party 171
that a whole people 6322
that a whole period 147
that a whole piece 114
that a whole plant 128
that a whole region 203
that a whole scale 83
that a whole scene 102
that a whole season 199
that a whole sheet 64
that a whole social 390
that a whole squad 40
that a whole state 96
that a whole story 259
that a whole stream 52
that a whole style 44
that a whole suite 51
that a whole swarm 115
that a whole train 512
that a whole tribe 855
that a whole troop 282
that a whole which 77
that a whole world 3192
that a wider array 316
that a wider basis 82
that a wider class 160
that a wider cross 95
that a wider field 890
that a wider gauge 53
that a wider group 323
that a wider scope 247
that a wider search 66
that a wider sense 77
that a wider social 88
that a wider space 61
that a wider spacing 46
that a wider spread 237
that a wider study 107
that a wider vision 47
that a wider world 162
that a widow could 1621
that a widow marry 63
that a widow might 309
that a widow named 84
that a widow never 69
that a widow ought 107
that a widow shall 481
that a widow whose 64
that a widow woman 98
that a widow would 789
that a willing buyer 2527
that a winning party 75
that a winning smile 42
that a witch could 752
that a witch lived 64
that a witch might 165
that a witch would 277
that a woman about 174
that a woman above 53
that a woman acted 177
that a woman after 813
that a woman alone 1517
that a woman asked 157
that a woman author 70
that a woman avoid 51
that a woman began 43
that a woman calling 84
that a woman calls 202
that a woman cares 89
that a woman ceases 166
that a woman comes 695
that a woman could 57768
that a woman cover 40
that a woman dared 57
that a woman driving 105
that a woman drove 69
that a woman earned 60
that a woman either 206
that a woman faced 77
that a woman faces 339
that a woman fails 58
that a woman falls 92
that a woman feels 2090
that a woman finds 501
that a woman first 382
that a woman fitting 43
that a woman found 219
that a woman gains 388
that a woman given 108
that a woman gives 1213
that a woman grows 48
that a woman guest 115
that a woman hates 128
that a woman headed 40
that a woman holding 89
that a woman holds 761
that a woman judge 62
that a woman keeps 101
that a woman known 148
that a woman knows 1171
that a woman lacks 555
that a woman leader 79
that a woman learns 158
that a woman leaves 263
that a woman liked 52
that a woman likes 547
that a woman lived 257
that a woman lives 598
that a woman looking 81
that a woman looks 354
that a woman loses 858
that a woman loved 167
that a woman loves 1303
that a woman makes 603
that a woman marry 100
that a woman meets 41
that a woman might 18189
that a woman moves 57
that a woman named 5315
that a woman nearly 40
that a woman needs 4979
that a woman never 1360
that a woman often 726
that a woman ought 2603
that a woman owned 99
that a woman passing 100
that a woman playing 43
that a woman plays 315
that a woman raped 42
that a woman rather 43
that a woman reader 64
that a woman really 400
that a woman reared 83
that a woman risks 110
that a woman ruled 201
that a woman ruler 98
that a woman rules 110
that a woman running 76
that a woman saved 40
that a woman seeking 912
that a woman seeks 131
that a woman seems 101
that a woman shall 3559
that a woman shows 186
that a woman sitting 126
that a woman slave 55
that a woman slept 87
that a woman speaking 107
that a woman speaks 206
that a woman spent 81
that a woman spoke 179
that a woman stays 134
that a woman still 180
that a woman stood 244
that a woman taken 122
that a woman takes 711
that a woman talks 118
that a woman tells 52
that a woman tends 167
that a woman thinks 205
that a woman today 84
that a woman tried 57
that a woman turns 186
that a woman under 378
that a woman walking 315
that a woman walks 59
that a woman wanting 45
that a woman wants 1861
that a woman which 116
that a woman while 58
that a woman whose 5293
that a woman wishing 47
that a woman working 366
that a woman works 729
that a woman would 27277
that a woman writing 402
that a woman wrote 487
that a women could 86
that a women might 43
that a women would 93
that a working child 87
that a working class 1892
that a working draft 58
that a working drawing 151
that a working force 135
that a working group 3039
that a working model 322
that a working mother 803
that a working paper 68
that a working party 1836
that a working woman 1325
that a world based 111
that a world class 147
that a world could 688
that a world court 182
that a world given 43
that a world leader 92
that a world might 169
that a world order 523
that a world power 371
that a world ruled 126
that a world ruler 133
that a world shows 65
that a world state 1266
that a world still 65
that a world trade 78
that a world where 457
that a world which 3129
that a world whose 108
that a world would 143
that a worse could 56
that a worse place 77
that a worse state 60
that a worthy cause 70
that a worthy woman 51
that a wound could 78
that a wound which 163
that a wound would 120
that a wreck would 42
that a wrist watch 74
that a write cycle 71
that a writing class 57
that a writing might 58
that a writing under 52
that a writing which 191
that a writing would 49
that a yacht could 54
that a yacht which 54
that a yacht would 55
that a yawning chasm 40
that a yearly meeting 59
that a yearly visit 97
that a yield curve 149
that b cells could 138
that b would never 51
that e would occur 142
that i acted badly 43
that i acted quite 121
that i acted right 129
that i acted under 249
that i again began 117
that i again found 169
that i again repeat 50
that i again shall 59
that i again spoke 43
that i again stood 55
that i again write 67
that i agree about 49
that i agree either 147
that i agree fully 107
that i aimed blows 44
that i alone could 3021
that i alone exist 180
that i alone might 174
that i alone shall 180
that i alone would 1007
that i asked about 1522
that i asked after 72
that i asked could 48
that i asked every 40
that i asked jesus 47
that i asked people 42
that i asked where 88
that i avoid state 54
that i began again 241
that i began calling 66
that i began dimly 46
that i began feeling 264
that i began finding 44
that i began first 98
that i began fully 213
that i began getting 116
that i began keeping 78
that i began learning 93
that i began looking 235
that i began playing 85
that i began putting 71
that i began really 250
that i began running 61
that i began speaking 49
that i began talking 191
that i began teaching 297
that i began telling 81
that i began thinking 589
that i began treating 43
that i began walking 51
that i began working 835
that i began writing 1942
that i begin again 49
that i begin every 40
that i begin never 48
that i begin writing 72
that i breathe freer 41
that i broke loose 776
that i cared about 7196
that i cared anything 87
that i carry about 406
that i carry within 259
that i catch sight 108
that i ceased playing 48
that i change seven 154
that i chose rather 1133
that i cited above 491
that i claim under 60
that i corps would 66
that i could abide 81
that i could about 2240
that i could adapt 643
that i could admit 506
that i could adopt 633
that i could after 72
that i could again 1223
that i could agree 1537
that i could allay 47
that i could allow 2266
that i could alone 67
that i could alter 271
that i could amass 48
that i could amend 53
that i could amuse 381
that i could appeal 413
that i could appear 431
that i could apply 3988
