tea and birthday cake 44
to and attending such 62
to and because there 60
to and becomes part 210
to and believe what 84
to and benefit from 2945
to and between other 58
to and between these 143
to and between those 47
to and borrowing from 264
to and borrows from 108
to and brought back 169
to and brought from 187
to and brought into 274
to and carried away 181
to and carried from 65
to and carried into 160
to and collect from 132
to and command over 348
to and comment upon 278
to and concern over 54
to and confers upon 68
to and consent from 67
to and consume their 60
to and contain such 60
to and control over 25582
to and control their 81
to and control these 41
to and decided upon 277
to and deduced from 57
to and deleted from 773
to and deletion from 58
to and demands from 50
to and demands upon 48
to and departing from 691
to and departs from 156
to and depending upon 269
to and depends upon 474
to and derived from 2497
to and derives from 326
to and descend from 143
to and descent from 368
to and detaching from 86
to and detract from 263
to and develop their 81
to and develop those 47
to and deviance from 103
to and deviated from 43
to and deviates from 92
to and deviation from 278
to and devolve upon 83
to and differing from 132
to and differs from 382
to and discuss their 90
to and discuss these 65
to and dissent from 302
to and distant from 981
to and diverge from 85
to and diverging from 63
to and divided among 137
to and divorce from 298
to and dominion over 90
to and drained from 63
to and dropped from 118
to and effects upon 149
to and emanate from 99
to and emanating from 188
to and emerged from 51
to and emerges from 121
to and enhance their 55
to and entered into 222
to and entered upon 177
to and evolved from 55
to and exactly what 44
to and exchange ideas 52
to and executing these 186
to and exhaust from 62
to and expanding upon 47
to and expands upon 82
to and expects from 49
to and explain what 63
to and exports from 751
to and express their 175
to and express your 40
to and extending from 177
to and extending into 57
to and extract from 40
to and farthest away 90
to and farthest from 623
to and fetched from 41
to and focused upon 215
to and following birth 118
to and following from 214
to and following such 66
to and following their 291
to and following these 94
to and following upon 109
to and following your 77
to and follows from 96
to and founded upon 317
to and freedom from 269
to and furthest from 178
to and implies their 60
to and importing from 153
to and imports from 5418
to and imposed upon 1746
to and impress upon 87
to and improve their 102
to and improve upon 336
to and improve your 46
to and include only 99
to and include such 69
to and include those 47
to and including adam 45
to and including bach 44
to and including birth 46
to and including book 41
to and including date 326
to and including early 103
to and including even 196
to and including firing 51
to and including five 797
to and including four 844
to and including full 283
to and including giving 42
to and including half 59
to and including heavy 56
to and including high 394
to and including india 90
to and including iron 260
to and including john 176
to and including july 926
to and including june 2471
to and including kant 287
to and including last 114
to and including life 337
to and including line 286
to and including lord 54
to and including loss 78
to and including making 45
to and including many 56
to and including marx 46
to and including mass 44
to and including month 52
to and including most 402
to and including much 71
to and including nine 249
to and including page 118
to and including part 492
to and including rape 40
to and including rome 44
to and including said 48
to and including self 87
to and including size 226
to and including some 327
to and including step 542
to and including such 574
to and including tail 122
to and including taking 55
to and including their 887
to and including these 88
to and including third 235
to and including those 2404
to and including three 930
to and including time 2272
to and including trial 246
to and including very 63
to and including what 294
to and including when 90
to and including your 254
to and including zero 232
to and increase their 88
to and inherit from 70
to and insight into 218
to and insists upon 44
to and justify their 43
to and letters from 54
to and mastery over 100
to and nourish their 102
to and observe their 56
to and observe those 56
to and observe what 62
to and observe your 63
to and observing other 55
to and observing their 55
to and occurring during 59
to and operate from 41
to and operate upon 54
to and outflow from 267
to and outputs from 1729
to and outward from 63
to and perform their 120
to and perform well 41
to and perhaps also 51
to and perhaps during 42
to and perhaps even 2096
to and perhaps more 273
to and pressed upon 237
to and prevail over 41
to and proceed from 69
to and profiting from 111
to and profits from 78
to and promote their 46
to and protect their 50
to and realized what 76
to and receded from 42
to and recedes from 126
to and receive data 658
to and receive from 2217
to and receive help 239
to and receive mail 101
to and receive their 498
to and receiving data 161
to and receiving from 1049
to and receiving help 67
to and recover from 885
to and reflect their 61
to and reflect upon 722
to and refrain from 63
to and released from 410
to and releases from 81
to and reliance upon 547
to and removal from 647
to and removed from 2935
to and replies from 69
to and reports from 205
to and respect other 79
to and respect their 292
to and respect those 50
to and respect what 162
to and respect your 133
to and resulting from 893
to and results from 285
to and retreating from 62
to and retreats from 72
to and returning from 46941
to and returns from 457
to and rewards from 75
to and settled down 320
to and settled upon 368
to and shipped from 67
to and suffering from 86
to and suffers from 43
to and support from 486
to and support other 55
to and support such 72
to and support their 193
to and support these 90
to and support those 74
to and support your 119
to and supreme over 205
to and touched their 56
to and triumph over 74
to and victory over 87
to and visible from 167
to and watched over 233
to and withdraw from 117
to and withheld from 93
to and written down 385
to and written from 54
to any account over 67
to any address free 143
to any address from 45
to any address post 151
to any address upon 1543
to any adjoining land 61
to any advance from 64
to any advance into 70
to any advance made 110
to any aesthetic theory 46
to any against whom 134
to any aliquot part 47
to any alleged fact 45
to any alleged oral 126
to any amounts paid 169
to any ancient card 88
to any ancient town 89
to any ancient work 69
to any applied load 135
to any article coming 135
to any article made 68
to any article other 42
to any article sold 159
to any article upon 87
to any assault upon 73
to any attacks from 71
to any attacks made 73
to any attacks upon 102
to any attempt from 101
to any attempt made 211
to any attempt upon 326
to any beholding mind 42
to any benefit from 765
to any besides those 45
to any borrowing from 42
to any british laws 73
to any british port 393
to any british ship 486
to any brought from 108
to any byelaws made 45
to any calumny upon 96
to any capital city 51
to any capital gain 154
to any capital loss 383
to any capturing ship 46
to any central bank 133
to any central body 177
to any central theme 52
to any certain date 47
to any certain form 197
to any certain laws 59
to any certain part 76
to any certain rule 753
to any certain spot 66
to any certain time 119
to any charges made 124
to any chinese port 42
to any citizen over 68
to any citizen such 167
to any citizen upon 66
to any command from 104
to any command over 40
to any company from 47
to any company having 65
to any company other 66
to any concern over 47
to any control from 205
to any control other 40
to any control over 400
to any country club 55
to any country during 55
to any country even 43
to any country from 184
to any country having 94
to any country must 83
to any country other 928
to any country save 232
to any country south 60
to any country town 49
to any country upon 139
to any country what 134
to any country when 65
to any country will 61
to any creative work 149
to any creature from 41
to any creature living 672
to any creature other 40
to any creature whom 43
to any customs duty 207
to any decided case 142
to any decided line 41
to any decision made 434
to any decision making 394
to any decision more 96
to any decision must 50
to any decision till 473
to any decision upon 705
to any decision when 68
to any demands from 109
to any demands made 516
to any demands upon 87
to any deposit made 65
to any derived from 41
to any desired angle 1849
to any desired base 71
to any desired date 49
to any desired depth 1360
to any desired form 476
to any desired heading 58
to any desired length 3547
to any desired line 60
to any desired part 323
to any desired range 197
to any desired rate 122
to any desired ratio 93
to any desired reading 87
to any desired size 1646
to any desired spot 407
to any desired time 357
to any desired tint 122
to any desired tone 46
to any desired unit 60
to any desired wave 55
to any desired width 616
to any deviation from 1937
to any dispute over 106
to any distant land 45
to any distant part 206
to any division into 132
to any dominion over 81
to any editors save 50
to any effects from 40
to any effects upon 49
to any efforts made 221
to any elected body 135
to any election held 204
to any election made 58
to any election till 46
to any element from 44
to any element other 53
to any european army 72
to any european city 185
to any european form 45
to any european port 575
to any european race 45
to any exalted form 48
to any exchange rate 93
to any exposed part 52
to any exposed skin 85
to any express term 103
to any extreme form 41
to any extreme view 42
to any factors other 68
to any factory ship 74
to any feasible plan 63
to any federal body 59
to any federal land 107
to any federal role 53
to any foreign ally 183
to any foreign army 47
to any foreign bank 219
to any foreign body 494
to any foreign firm 86
to any foreign land 243
to any foreign part 84
to any foreign port 5120
to any foreign rule 124
to any foreign ship 277
to any foreign soil 155
to any foreign wars 93
to any foreign will 41
to any foreign yoke 120
to any forward move 117
to any general body 42
to any general fact 78
to any general form 46
to any general fund 52
to any general heads 84
to any general ideas 80
to any general lack 53
to any general laws 288
to any general name 268
to any general plan 614
to any general rule 2787
to any general save 51
to any general theory 571
to any general truth 60
to any general view 214
to any governing body 217
to any heavenly body 129
to any history book 41
to any hostile theory 46
to any illegal acts 48
to any impulse from 51
to any increase over 47
to any inmates whom 49
to any inquiring mind 158
to any inquiry from 86
to any inquiry held 60
to any inquiry into 1153
to any inquiry made 382
to any insight into 349
to any integer type 52
to any invader from 70
to any invasion from 74
to any judicial body 82
to any language fixing 46
to any language from 47
to any language other 141
to any language used 44
to any lexical item 92
to any liberal arts 42
to any limited part 71
to any limited time 69
to any location along 80
to any location from 67
to any location other 74
to any logical mind 112
to any logical plan 45
to any machine tool 61
to any malayan race 61
to any managed care 51
to any mandate from 56
to any marketing plan 55
to any material body 90
to any material fact 17880
to any material form 54
to any material from 44
to any material other 47
to any material part 111
to any material used 148
to any matters other 78
to any meaningful form 75
to any measures having 46
to any medical care 199
to any medical test 54
to any members upon 93
to any message from 164
to any message sent 68
to any minimum wage 56
to any monarch living 416
to any motives save 87
to any musical note 56
to any national bank 291
to any national body 52
to any national health 72
to any national park 175
to any national plan 62
to any national union 99
to any national unit 40
to any natural fact 46
to any natural laws 69
to any neutral flag 148
to any neutral port 574
to any numeric type 147
to any occasion when 139
to any officer acting 57
to any officer duly 44
to any officer having 164
to any officer making 54
to any officer other 63
to any officer whom 209
to any official body 161
to any official duty 57
to any official post 106
to any opinions upon 80
to any ordered pair 78
to any outlook item 59
to any outside body 308
to any outside help 73
to any outside threat 59
to any outward form 156
to any outward means 149
to any outward show 46
to any outward sore 141
to any overall plan 214
to any painful trial 50
to any parties other 72
to any patient during 43
to any payment from 150
to any payment made 651
to any peculiar form 117
to any peculiar gift 53
to any peculiar mode 171
to any penalty other 81
to any persons from 72
to any persons having 121
to any persons here 44
to any persons living 320
to any persons making 41
to any persons other 1005
to any persons taking 74
to any persons whom 233
to any petition from 42
to any pointer type 80
to any popular body 48
to any popular vote 40
to any position along 427
to any position from 171
to any position other 164
to any position over 75
to any precise date 111
to any precise form 122
to any precise line 80
to any precise meaning 57
to any precise rule 168
to any precise time 165
to any previous case 59
to any previous form 101
to any previous ones 80
to any previous part 58
to any previous step 85
to any previous theory 52
to any previous time 58
to any previous work 178
to any primary care 45
to any printed copy 45
to any printed page 43
to any priority date 91
to any priority over 91
to any private bill 98
to any private body 52
to any private club 45
to any private firm 97
to any private land 132
to any problem areas 93
to any problem lies 71
to any problem must 93
to any problem will 133
to any process other 76
to any process used 42
to any product made 65
to any product sold 72
to any profits from 106
to any profits made 84
to any promise made 208
to any protest from 47
to any purpose from 50
to any purpose knew 56
to any purpose less 71
to any purpose more 41
to any purpose must 98
to any purpose other 1201
to any purpose save 160
to any purpose south 47
to any purpose think 50
to any purpose till 78
to any purpose what 40
to any purpose when 117
to any purpose will 65
to any quarter will 47
to any queries from 56
to any question from 149
to any question must 70
to any question upon 96
to any question will 87
to any rational mind 1113
to any rational plan 171
to any rational theory 135
to any rational view 50
to any reduced rate 44
to any regular form 209
to any regular line 124
to any regular plan 226
to any regular work 171
to any reliance upon 75
to any religion other 167
to any religion will 63
to any remaining hope 99
to any remarks made 101
to any remarks upon 47
to any request from 894
to any request made 497
to any research into 102
to any reserve fund 87
to any results from 56
to any revenue from 65
to any senator during 71
to any service from 69
to any service other 56
to any servile toil 76
to any settled form 83
to any settled pace 51
to any settled plan 111
to any settled rule 67
to any several sect 44
to any shallow fine 79
to any signals from 54
to any similar body 84
to any similar case 147
to any similar form 48
to any similar hope 43
to any similar term 49
to any similar type 67
to any similar work 347
to any simpler form 51
to any simpler word 94
to any smaller size 85
to any society having 73
to any society into 52
to any soluble salt 104
to any solution other 60
to any southeast asian 52
to any spanish port 67
to any species other 90
to any stranger seen 64
to any stranger whom 81
to any stronger ones 239
to any student from 66
to any subject from 67
to any subject less 134
to any subject must 57
to any subject other 121
to any subject upon 531
to any subject will 40
to any success worth 116
to any summons from 80
to any superior beings 167
to any superior body 49
to any superior lord 53
to any superior rank 77
to any support from 222
to any surface upon 129
to any surplus over 66
to any sympathy from 151
to any tangible item 46
to any tenable theory 81
to any transit duty 91
to any trouble over 108
to any trouble spot 444
to any unbiased mind 197
to any uniform line 67
to any uniform plan 113
to any uniform rule 46
to any unworthy means 46
to any useless tears 60
to any variation from 183
to any variety among 52
to any vehicle coming 71
to any vehicle upon 44
to any vehicle used 71
to any visible body 44
to any visitor from 175
to any western union 123
to any windows user 43
to any wounded soul 62
to any written code 77
to any written text 102
to any written work 111
to ape european ways 59
to area depending upon 192
to are derived from 115
to are divided into 78
to are usually those 47
to arm against such 86
to arm against their 115
to arm himself when 80
to art classes like 42
to ask against whom 61
to ask anybody else 784
to ask anybody what 167
to ask because there 103
to ask blessings from 74
to ask briefly what 42
to ask captain poke 45
to ask certain other 48
to ask charity from 84
to ask charles what 107
to ask charlie what 56
to ask clients what 451
to ask counsel from 231
to ask everything from 64
to ask exactly what 1819
to ask exactly when 105
to ask friends what 44
to ask general gage 44
to ask general knox 49
to ask general webb 55
to ask herbert what 102
to ask herself just 59
to ask herself some 172
to ask herself such 127
to ask herself these 176
to ask herself what 4363
to ask herself when 73
to ask himself four 42
to ask himself from 75
to ask himself just 212
to ask himself many 114
to ask himself more 230
to ask himself once 69
to ask himself over 42
to ask himself some 441
to ask himself soon 42
to ask himself such 846
to ask himself these 490
to ask himself three 90
to ask himself what 13761
to ask himself when 207
to ask include these 54
to ask johnson what 104
to ask justice from 73
to ask oneself some 49
to ask oneself such 155
to ask oneself what 3520
to ask oneself when 124
to ask parents what 327
to ask payment from 68
to ask redress from 57
to ask richard what 109
to ask several more 186
to ask several other 265
to ask shelter from 139
to ask support from 157
to ask teachers what 172
to ask wherein lies 65
to bad decision making 312
to bad effects from 42
to ban alcohol from 139
to ban british beef 48
to ban cameras from 81
to ban imports from 192
to ban private cars 58
to ban religion from 54
to ban slavery from 419
to ban totally nude 41
to ban traffic from 45
to bar chinese from 64
to bar congress from 114
to bar estates tail 415
to bar germany from 46
to bar himself from 122
to bar imports from 48
to bar inquiry into 51
to bar members from 71
to bar persons from 91
to bar slavery from 759
to bear against other 60
to bear against some 68
to bear against such 596
to bear against their 485
to bear against these 312
to bear against those 691
to bear against what 80
to bear against your 77
to bear because there 195
to bear bravely what 42
to bear chiefly upon 140
to bear closely upon 70
to bear depends upon 50
to bear dominion over 48
to bear equally upon 270
to bear everything from 182
to bear exactly upon 82
to bear hardest upon 115
to bear harshly upon 173
to bear himself among 116
to bear himself from 41
to bear himself like 555
to bear himself more 59
to bear himself well 173
to bear insults from 90
to bear letters from 68
to bear lightly upon 64
to bear lightly what 396
to bear present evil 45
to bear removal from 68
to bear strongly upon 167
to bear suffering when 44
to bear towards their 61
to bear towards those 47
to bear witness also 57
to bear witness among 91
to bear witness even 78
to bear witness from 199
to bear witness here 64
to bear witness more 218
to bear witness only 86
to bear witness there 95
to bear witness unto 1642
to bear witness what 186
to bear witness when 127
to beat against their 79
to beat chiefly upon 209
to bed anytime soon 98
to bed because there 161
to bed between clean 102
to bed between nine 352
to bed between warm 54
to bed expecting glad 86
to bed suffering from 170
to bed together once 69
to bed together soon 40
to bed together went 71
to bed together when 55
to bed wondering what 562
to bee brought from 72
to bee brought into 203
to bee brought unto 130
to bee carried into 51
to bee removed from 63
to beg charity from 45
to beg quarter from 51
to beg shelter from 75
to beg support from 60
to being adopted into 58
to being allowed into 67
to being brought back 121
to being brought down 173
to being brought into 641
to being bullied into 44
to being bundled into 56
to being carried along 131
to being carried away 994
to being carried into 97
to being carried over 126
to being charged into 44
to being classed among 163
to being counted among 104
to being covered over 106
to being crammed into 42
to being crowded into 57
to being decoyed away 42
to being derived from 242
to being distant from 41
to being divided into 371
to being drafted into 348
to being dragged along 197
to being dragged away 40
to being dragged down 100
to being dragged from 53
to being dragged into 302
to being dressed down 45
to being dropped from 155
to being dropped into 60
to being ejected from 100
to being entered into 104
to being evicted from 100
to being exactly what 70
to being excused from 68
to being grouped into 50
to being handled from 53
to being handled like 41
to being handled when 42
to being handled will 55
to being ignored when 41
to being immured like 191
to being imposed upon 195
to being invited into 74
to being knocked down 507
to being knocked over 200
to being leveled down 45
to being lowered into 99
to being morally wrong 47
to being obliged were 71
to being present during 81
to being present only 43
to being present when 184
to being pressed into 229
to being realized when 50
to being released from 458
to being released into 143
to being removed from 930
to being rescued from 110
to being seduced into 69
to being severed from 55
to being shifted from 69
to being shipped back 58
to being shocked when 62
to being slapped down 41
to being studied like 50
to being tracked down 54
to being trapped into 42
to being tricked into 46
to being trodden upon 44
to being ushered into 81
to being weighed down 99
to being wrecked upon 42
to being written down 374
to bet against their 68
to bet against your 61
to bias resulting from 104
to bid against other 249
to bid against their 68
to bid charity flow 57
to bid defiance even 101
to bid workers away 108
to both benefit from 122
to both decision making 102
to both develop their 62
to both differs only 50
to both enhance their 55
to both equally well 47
to both exchange rate 73
to both express their 94
to both improve their 109
to both increase their 97
to both medical care 79
to both opinions said 155
to both parents during 73
to both parents were 151
to both parents when 104
to both parents will 64
to both parties during 171
to both parties even 149
to both parties from 542
to both parties have 136
to both parties having 57
to both parties must 137
to both parties only 143
to both parties over 96
to both parties prior 90
to both parties their 93
to both parties there 109
to both parties were 359
to both parties what 192
to both parties when 550
to both parties will 279
to both patient care 72
to both primary care 65
to both protect their 78
to both protect your 72
to both spouses from 55
to both stimuli were 44
to both surveys were 85
to bow himself down 241
to box himself into 65
to bring absalom back 142
to bring absalom home 57
to bring affairs into 87
to bring against lord 55
to bring against some 52
to bring against such 131
to bring against their 192
to bring against these 110
to bring against those 91
to bring against your 150
to bring alcohol into 184
to bring america back 476
to bring america down 153
to bring america into 1644
to bring angelica into 42
to bring animals back 84
to bring animals into 279
to bring anybody back 81
to bring anybody else 197
to bring anybody here 51
to bring anybody home 65
to bring artists from 152
to bring artists into 97
to bring balance back 235
to bring balance into 474
to bring behavior into 145
to bring blessings into 52
to bring blessings upon 198
to bring britain back 118
to bring britain down 53
to bring britain into 826
to bring british rule 138
to bring buildings into 43
to bring bulgaria into 281
to bring cambodia into 47
to bring cameras into 115
to bring capital back 44
to bring capital into 378
to bring censure upon 158
to bring central asian 48
to bring certain areas 60
to bring certain ideas 69
to bring certain other 41
to bring certain ruin 43
to bring charles back 100
to bring charles from 42
to bring charles into 51
to bring clarity into 408
to bring clients into 87
to bring cocaine into 73
to bring comfort into 113
to bring concord into 67
to bring congress back 98
to bring congress into 344
to bring content into 51
to bring control back 58
to bring control into 102
to bring control over 114
to bring creative ideas 48
to bring culture back 57
to bring culture into 223
to bring decision making 308
to bring denmark into 70
to bring derision upon 60
to bring details into 52
to bring deviants back 48
to bring discord among 59
to bring discord into 295
to bring division into 79
to bring doctors from 50
to bring dollars into 50
to bring dreyfus back 46
to bring emotions into 83
to bring enemies into 43
to bring eternal life 670
to bring eternal peace 89
to bring everything back 2159
to bring everything down 1364
to bring everything else 138
to bring everything from 197
to bring everything here 43
to bring everything home 73
to bring everything into 1812
to bring everything over 50
to bring experts from 109
to bring experts into 72
to bring farmers from 41
to bring farmers into 118
to bring females into 82
to bring finland into 85
to bring firearms into 106
to bring flowers from 131
to bring flowers home 41
to bring flowers into 83
to bring forward along 62
to bring forward also 63
to bring forward during 62
to bring forward even 115
to bring forward from 356
to bring forward good 64
to bring forward great 110
to bring forward here 341
to bring forward ideas 292
to bring forward into 569
to bring forward lord 49
to bring forward many 489
to bring forward more 1418
to bring forward much 348
to bring forward next 42
to bring forward nothing 110
to bring forward once 120
to bring forward only 713
to bring forward other 714
to bring forward some 3546
to bring forward such 3086
to bring forward their 4399
to bring forward these 998
to bring forward those 1047
to bring forward three 196
to bring forward upon 79
to bring forward very 152
to bring forward were 51
to bring forward what 843
to bring forward when 86
to bring forward will 119
to bring forward young 167
to bring forward your 259
to bring francis back 50
to bring freedom from 328
to bring freedom into 181
to bring freight from 73
to bring friends along 192
to bring friends back 46
to bring friends from 61
to bring friends home 2672
to bring friends into 218
to bring friends over 186
to bring general good 50
to bring general meade 62
to bring general peace 45
to bring genuine peace 40
to bring germany back 659
to bring germany down 119
to bring germany into 940
to bring glucose into 63
to bring granite from 48
to bring gravity into 76
to bring greetings from 377
to bring harmony among 238
to bring harmony back 123
to bring harmony from 47
to bring harmony into 984
to bring herself back 2052
to bring herself down 423
to bring herself even 76
to bring herself into 753
to bring herself more 96
to bring himself back 4165
to bring himself down 1524
to bring himself even 162
to bring himself face 151
to bring himself from 48
to bring himself home 295
to bring himself into 5037
to bring himself more 271
to bring himself once 58
to bring himself upon 45
to bring himself very 162
to bring history back 118
to bring history into 311
to bring hunters into 69
to bring ideology into 47
to bring illness upon 57
to bring imports into 66
to bring insight into 178
to bring ireland into 405
to bring jackson down 89
to bring jackson into 46
to bring johnson into 57
to bring judaism into 220
to bring justice back 104
to bring justice home 208
to bring justice into 428
to bring justice upon 80
to bring kashmir into 58
to bring language back 94
to bring language into 107
to bring lawyers into 57
to bring lazarus back 109
to bring lebanon into 59
to bring letters from 444
to bring lightning from 85
to bring malaysia into 64
to bring mankind back 793
to bring mankind from 120
to bring mankind into 382
to bring markets into 45
to bring marriage into 82
to bring marxism into 51
to bring marxist theory 54
to bring material from 260
to bring material help 42
to bring material into 130
to bring matters back 289
to bring matters down 101
to bring matters into 413
to bring matters more 193
to bring matters soon 40
to bring medical care 458
to bring medical help 133
to bring members into 232
to bring millions into 51
to bring minerva from 43
to bring muffins into 47
to bring muslims back 45
to bring muslims into 112
to bring napoleon back 125
to bring national laws 119
to bring natives into 59
to bring neglect upon 158
to bring novelty into 48
to bring numbers into 56
to bring objects from 135
to bring objects into 550
to bring obloquy upon 477
to bring offspring into 114
to bring oneself back 73
to bring oneself into 425
to bring parents into 512
to bring parties into 131
to bring patrons into 40
to bring peasants into 117
to bring perhaps from 126
to bring persons from 81
to bring persons into 236
to bring physics into 44
to bring plagues upon 69
to bring plastic bags 64
to bring pleasure into 191
to bring potatoes into 40
to bring primary health 63
to bring produce from 169
to bring produce into 69
to bring profits back 55
to bring promising young 89
to bring purpose into 47
to bring quality into 70
to bring records from 43
to bring religion back 289
to bring religion down 167
to bring religion from 53
to bring religion home 86
to bring religion into 2641
to bring religion more 105
to bring renewed life 105
to bring research into 77
to bring results from 64
to bring results into 96
to bring revenue into 133
to bring rhodesia back 62
to bring richard back 60
to bring romance back 69
to bring romance into 155
to bring royalty into 52
to bring samples back 48
to bring samples from 54
to bring scandal upon 268
to bring schools into 109
to bring science back 117
to bring science down 136
to bring science into 625
to bring several more 113
to bring several other 73
to bring sharply into 143
to bring signals from 44
to bring singapore into 60
to bring sinners back 345
to bring sinners into 167
to bring sinners unto 143
to bring slavery back 62
to bring slavery into 123
to bring society back 274
to bring society into 510
to bring spirits into 68
to bring stories from 57
to bring success from 68
to bring suffering into 70
to bring suffering upon 225
to bring support from 58
to bring tariffs down 52
to bring teachers from 132
to bring teachers into 184
to bring tenants into 46
to bring thailand into 40
to bring thoughts into 117
to bring tobacco from 42
to bring tobacco into 59
to bring together arab 44
to bring together areas 92
to bring together asian 46
to bring together body 111
to bring together boys 46
to bring together city 89
to bring together data 1451
to bring together during 80
to bring together early 85
to bring together even 108
to bring together faith 53
to bring together five 144
to bring together four 387
to bring together from 1001
to bring together good 72
to bring together great 153
to bring together health 166
to bring together here 822
to bring together high 148
to bring together ideas 560
to bring together india 45
to bring together into 4189
to bring together jews 80
to bring together just 53
to bring together lamb 422
to bring together land 155
to bring together leading 1148
to bring together life 118
to bring together like 632
to bring together many 2428
to bring together marx 54
to bring together mind 89
to bring together more 1572
to bring together most 822
to bring together much 966
to bring together once 420
to bring together only 675
to bring together other 317
to bring together over 107
to bring together past 144
to bring together poems 45
to bring together poets 54
to bring together rich 51
to bring together some 5819
to bring together south 57
to bring together such 2269
to bring together teams 88
to bring together their 1500
to bring together theory 247
to bring together there 146
to bring together these 4735
to bring together those 5023
to bring together three 704
to bring together union 40
to bring together upon 62
to bring together very 303
to bring together well 109
to bring together were 59
to bring together west 141
to bring together what 2904
to bring together work 529
to bring together young 551
to bring together your 182
to bring together youth 73
to bring traffic from 100
to bring traffic into 128
to bring tragedy into 57
to bring treasure into 107
to bring tribute from 40
to bring trouble down 133
to bring trouble into 199
to bring trouble upon 955
to bring tyranny into 48
to bring variety into 335
to bring vengeance upon 146
to bring vessels into 98
to bring victory back 41
to bring victory over 162
to bring vietnam into 101
to bring viewers back 99
to bring viewers into 50
to bring violence into 67
to bring virginia back 44
to bring virginia into 78
to bring virgins into 44
to bring vividly home 51
to bring western ideas 46
to bring workers back 94
to bring workers from 334
to bring workers into 450
to bring workmen from 57
to bring workmen into 46
to bring writers into 50
to but because their 94
to but because there 101
to but differing from 137
to but differs from 113
to but distant from 52
to but perhaps more 89
to but removed from 64
to but usually more 66
to buy adjoining land 68
to buy against their 72
to buy alcohol from 133
to buy animals from 109
to buy athletic shoes 54
to buy bananas from 166
to buy because their 58
to buy because there 193
to buy bottled beer 54
to buy bottled milk 67
to buy british arms 48
to buy british cloth 60
to buy british coal 74
to buy british heavy 49
to buy canadian wheat 131
to buy certain land 236
to buy certain other 81
to buy chicken feed 74
to buy chinese food 62
to buy chinese silk 88
to buy cocaine from 146
to buy condoms from 59
to buy control over 86
to buy credits from 129
to buy current from 56
to buy depends upon 163
to buy diamonds from 129
to buy dollars from 243
to buy dollars when 62
to buy eternal life 63
to buy everything back 55
to buy everything else 436
to buy everything from 1373
to buy everything here 48
to buy everything ready 81
to buy exactly what 308
to buy exports from 78
to buy federal land 43
to buy firearms from 46
to buy florida from 78
to buy flowers from 189
to buy foreign cars 126
to buy foreign cloth 247
to buy foreign food 45
to buy foreign gold 51
to buy foreign wheat 41
to buy freedom from 292
to buy herself bread 63
to buy herself free 50
to buy herself good 81
to buy herself into 53
to buy herself more 125
to buy herself some 958
to buy herself time 145
to buy himself back 353
to buy himself bread 112
to buy himself food 130
to buy himself free 644
to buy himself from 92
to buy himself into 309
to buy himself more 274
to buy himself some 1488
to buy himself time 357
to buy imports from 282
to buy jewelry from 51
to buy largely from 83
to buy laundry soap 50
to buy liberty from 121
to buy locally made 199
to buy loyalty from 61
to buy machine guns 114
to buy material from 168
to buy medical care 264
to buy network time 56
to buy organic food 309
to buy paintings from 159
to buy passage back 83
to buy passage from 54
to buy passage home 76
to buy permits from 170
to buy potatoes from 122
to buy precious time 140
to buy private cars 45
to buy private health 265
to buy private land 180
to buy produce from 377
to buy product from 100
to buy prussic acid 357
to buy receiving sets 45
to buy records from 48
to buy service from 131
to buy several more 387
to buy several other 104
to buy several sets 75
to buy silence from 105
to buy smaller cars 175
to buy smaller ones 42
to buy staples like 61
to buy staples such 56
to buy stories from 41
to buy support among 44
to buy support from 336
to buy surplus farm 57
to buy surplus food 53
to buy surplus wheat 46
to buy swedish bread 54
to buy tickets early 46
to buy tickets from 538
to buy tickets home 53
to buy tickets over 46
to buy tickets well 47
to buy tickets were 54
to buy tickets when 120
to buy tobacco from 238
to buy tobacco will 142
to buy tomatoes from 51
to buy uranium from 523
to buy vessels from 43
to buy western arms 40
to buy western land 110
to buy whiskey from 59
to buy widgets from 151
to cling together like 59
to cling together more 204
to cling together when 129
to cnn headline news 119
to con himself into 45
to cry because crying 43
to cry because their 55
to cry because there 182
to cry because your 41
to cry quietly into 69
to cut asunder their 59
to cut asunder these 41
to cut billions from 45
to cut circles from 138
to cut corners during 43
to cut corners here 135
to cut corners when 414
to cut designs into 46
to cut everything down 282
to cut everything else 107
to cut everything from 47
to cut everything into 57
to cut flowers from 107
to cut germany into 62
to cut grooves into 117
to cut helical gears 64
to cut herself away 92
to cut herself free 557
to cut herself some 48
to cut himself away 254
to cut himself clear 66
to cut himself down 479
to cut himself free 2201
to cut himself from 110
to cut himself into 95
to cut himself open 140
to cut himself some 114
to cut himself when 52
to cut imports from 188
to cut material from 74
to cut millions from 44
to cut notches into 49
to cut oneself away 69
to cut oneself free 63
to cut perhaps only 51
to cut plastic pipe 53
to cut quality will 75
to cut samples from 60
to cut sections from 207
to cut sharply into 185
to cut tobacco upon 119
to cut windows into 57
to day affairs were 44
to day becomes more 172
to day control over 208
to day decision making 714
to day depending upon 243
to day depends upon 53
to day routine work 92
to deal against such 186
to deal briefly here 65
to deal equally well 177
to deal harshly even 173
to death against their 100
to death against those 45
to death because some 64
to death because their 703
to death because there 497
to death because when 40
to death because your 73
to death between hope 49
to death between huge 163
to death depends upon 43
to death fifteen years 54
to death resulting from 231
to death several days 40
to death several years 101
to death several young 73
to death sixteen other 81
to die against their 58
to die agonizing deaths 43
