abject shame which had 49
authors whose works and 50
authors whose works are 3683
authors whose works can 58
authors whose works had 411
authors whose works may 92
authors whose works she 156
authors whose works they 423
authors whose works you 112
authors working within this 44
authors would agree that 1712
authors would agree with 413
authors would argue that 1208
authors would claim that 247
authors would point out 61
authors write books for 136
authors writing about them 40
authors writing about this 90
autumn roses which are 55
autumn would carry her 97
avenue named after him 84
avenue which could lead 43
avenue which fanny had 114
avenue which might lead 143
avenue which would lead 63
aviation after world war 127
aviation since world war 51
avoiding anything which may 40
avoiding fatty foods and 60
avoiding harms rather than 55
avoiding salty foods and 56
avoids talking about her 55
avoids talking about his 229
awaiting trials which may 85
awaits every human being 143
awaken every morning and 47
awaken every morning with 69
awards under title vii 134
awhile every morning and 174
