able army officer who 40
away from trenton and 48
away from trouble and 598
away from trouble than 50
away from trouble with 114
away from turmoil and 68
away from tyranny and 91
away from victoria and 71
away from victory and 50
away from vietnam and 182
away from vietnam for 53
away from village and 214
away from vincent and 42
away from violence and 1061
away from violence for 111
away from virginia and 293
away from virginia for 78
away from visible things 91
away from wallace and 48
away from warfare and 71
away from weakness and 120
away from welfare and 126
away from western and 57
away from whiskey and 56
away from windows and 1382
away from windows that 148
away from workers and 303
away from workers who 60
away from worldly things 366
away from worries and 63
away from worship and 112
away from wrongdoing and 48
away full fraught with 195
away into babylon are 452
away into central asia 62
away into corners and 111
away into deserts and 97
away into dimness and 74
away into distant and 159
away into oblivion and 154
away into oblivion with 91
away into silence and 400
away into slavery all 54
away into slavery and 101
away into unknown seas 45
away just because one 45
away just because she 279
away just because they 471
away just because you 1080
away less rapidly than 102
away like lightning with 63
away many bridges and 50
away more closely than 58
away more puzzled than 60
away more quickly and 162
away more quickly than 1199
away more quickly with 54
away more rapidly and 104
away more rapidly than 2032
away more rapidly with 56
away more revenue than 54
away more swiftly than 123
away much quicker than 57
away much wherein they 70
away only because she 45
away only because they 65
away such thoughts and 81
away their anchors and 89
away their baggage and 87
away their banners and 43
away their belongings and 271
away their bridges and 87
away their brushes and 63
away their burdens and 46
away their cameras and 119
away their careers for 46
away their chances for 185
away their charter and 51
away their corsets and 53
away their country and 207
away their courage and 129
away their courage too 124
away their despair and 41
away their dignity and 190
away their enemies and 93
away their estates and 221
away their firearms and 41
away their freedom and 646
away their freedom for 122
away their friends and 106
away their glasses and 110
away their helmets and 99
away their jackets and 87
away their language and 97
away their liberty and 158
away their liberty for 70
away their luggage and 46
away their muskets and 527
away their pencils and 59
away their persons and 183
away their pistols and 86
away their position and 140
away their position with 43
away their religion and 72
away their shields and 605
away their sorrows and 44
away their talents and 88
away their thoughts and 128
away their thoughts with 142
away their torches and 65
away their watches and 94
away their worries and 58
away their wounded and 312
away these thoughts and 116
away these worldly things 76
away those thoughts and 86
away three hundred and 143
away very largely with 61
away very quickly and 311
away very quickly with 70
away very quietly and 66
away very rapidly and 239
away very rapidly with 91
away were covered with 44
away wild animals and 136
away your freedom and 132
away your liberty and 44
away your position and 58
away your talents and 41
away your thoughts and 41
away your thoughts with 126
away your worries and 66
awed into respect and 94
awed into silence all 227
awed into silence and 367
axes were aligned with 81
axial flow turbine and 96
axial flow turbine with 42
axis more rapidly than 133
axis more swiftly than 99
axis much shorter than 49
axis three hundred and 40
axis wind turbine with 64
