able in several instances 66
among the remaining workforce 42
among the research community 483
among the research libraries 57
among the results presented 49
among the retired population 260
among the richest americans 58
among the richest countries 705
among the richest merchants 175
among the richest provinces 55
among the richest resources 52
among the richest specimens 63
among the riparian countries 264
among the romanian population 110
among the rumpled bedclothes 49
among the russians themselves 398
among the sampled population 100
among the samples collected 74
among the savages themselves 152
among the schools themselves 67
among the science community 84
among the secular population 54
among the seemingly disparate 55
among the semites generally 84
among the semitic population 47
among the service personnel 150
among the service providers 815
among the servile population 211
among the settled population 487
among the settled resources 55
among the settler community 149
among the settler population 235
among the seventy disciples 154
among the several available 223
among the several battalions 119
among the several claimants 673
among the several companies 451
among the several component 136
among the several conditions 62
among the several contingents 70
among the several contracting 209
among the several countries 575
among the several creditors 140
among the several different 360
among the several dimensions 109
among the several districts 1423
among the several documents 96
among the several executive 92
among the several faculties 41
among the several functional 53
among the several geographic 43
among the several hypotheses 115
among the several important 99
among the several industrial 63
among the several instances 65
among the several interests 114
among the several ministers 45
among the several movements 56
among the several phenomena 47
among the several political 356
among the several principal 93
among the several processes 80
among the several producers 95
among the several provinces 661
among the several railroads 40
among the several regiments 119
among the several societies 127
among the several sovereign 48
among the several taxpayers 72
among the several townships 217
among the several varieties 267
among the simpler organisms 88
among the simpler societies 118
among the sixteen countries 84
among the skilled craftsmen 261
among the slovaks themselves 53
among the smaller companies 426
among the smaller countries 584
among the smaller districts 48
among the smaller employers 45
among the smaller fragments 52
among the smaller merchants 74
among the smaller operators 76
among the smaller particles 69
among the smaller political 41
among the smaller producers 93
among the smaller provinces 55
among the smaller societies 43
among the smaller specimens 61
among the smaller tradesmen 63
among the smaller varieties 68
among the socially prominent 227
among the society islanders 151
among the solomon islanders 388
among the soluble sulphates 40
among the solvent molecules 152
among the sources available 68
among the sources consulted 59
among the southern barbarians 64
among the southern buddhists 55
among the southern california 327
among the southern cheyennes 255
among the southern countries 162
among the southern delegates 171
among the southern democrats 281
among the southern mountains 100
among the southern population 296
among the southern provinces 161
among the southern republics 77
among the southern statesmen 50
among the spanish americans 508
among the spanish cavaliers 170
among the spanish christians 73
among the spanish colonists 667
among the spanish explorers 72
among the spanish guerillas 43
among the spanish historians 61
among the spanish humanists 57
among the spanish merchants 74
among the spanish mountains 147
among the spanish population 449
among the spanish prisoners 166
among the spanish provinces 79
among the spanish residents 146
among the spanish themselves 53
among the speakers themselves 57
among the species concerned 49
among the species described 96
among the species previously 67
among the species themselves 88
among the spirits themselves 50
among the starred traceries 83
among the staunch adherents 40
among the sterile mountains 51
among the stimuli presented 47
among the stories collected 59
among the student activists 134
among the student community 622
among the student generation 74
among the student population 3610
among the studied population 88
among the studies themselves 57
among the subject christians 45
among the subject population 656
among the suffering population 116
among the supplying countries 86
among the surplus population 74
among the surviving documents 51
among the surviving fragments 144
among the surviving monuments 56
among the surviving population 188
among the surviving relatives 155
among the swedish americans 128
among the swedish population 278
among the swinish multitude 112
among the symbols themselves 47
among the tallest mountains 45
among the teachers concerned 50
among the teachers themselves 749
among the teenage population 200
among the tenants themselves 214
among the thirteen countries 91
among the tibetan buddhists 57
among the tibetan community 61
among the tibetan population 79
among the tobacco companies 54
among the traders themselves 171
among the trembling mountains 53
among the tumbled bedclothes 77
among the tumbled fragments 64
among the turkish community 134
among the turkish population 511
among the turkish prisoners 98
among the unhappy sufferers 44
among the unknown aspirants 43
among the unthinking multitude 66
among the utility companies 68
among the valence electrons 257
among the venetian patricians 71
among the veteran population 73
among the victims themselves 118
among the victors themselves 101
among the village community 476
among the village litigants 126
among the village population 1366
among the village residents 107
among the virginia colonists 109
among the virginia delegates 147
among the virtues themselves 292
among the warlike mountains 65
among the warmest advocates 145
among the warmest defenders 42
among the warmest partisans 62
among the wasatch mountains 41
among the wealthier countries 83
among the wealthier merchants 94
among the welcoming committee 44
among the welfare population 123
among the western barbarians 180
among the western cherokees 188
among the western christians 104
among the western community 48
among the western countries 1356
among the western delegates 55
among the western developed 47
among the western diplomats 50
among the western economies 70
among the western highlands 59
among the western industrial 359
among the western islanders 63
among the western mountains 394
among the western provinces 136
among the wildest mountains 90
among the workers concerned 139
among the workers continued 45
among the workers generally 51
among the workers themselves 2792
among the workers throughout 122
among the workmen themselves 368
among the worthies consigned 51
among the wounded prisoners 74
among the writers associated 85
among the writers discussed 100
among the writers themselves 226
among the youngest generation 490
among the youngest mountains 55
among the youngest teenagers 60
among the youthful population 136
among the zionists themselves 71
among thy brethren crusaders 61
anal or urethral sphincter 110
angel is rapidly multiplying 40
angel of limited existence 122
angel to destroy jerusalem 69
anger in certain situations 48
anger is usually expressed 47
anger of african americans 75
angle in degrees subtended 53
angle is measured clockwise 562
angle is strongly dependent 44
angle is totally reflected 91
angle is usually expressed 74
angle of arrival estimation 99
angle of maximum intensity 183
angle of maximum reflection 61
angle of maximum stability 188
angle of radiation incidence 166
angle of regular reflection 50
angle of rotation necessary 88
angle of vanishing stability 344
angry in certain situations 62
angry or rejecting responses 60
angry to appoint ministers 46
arch is usually associated 52
arcs of circles described 276
areas as national monuments 54
areas as natural resources 80
areas as southern california 52
areas at regular intervals 271
areas at similar latitudes 88
areas in african countries 62
areas in central california 87
areas in central wisconsin 56
areas in european countries 49
areas in foreign countries 130
areas in northern california 380
areas in northern latitudes 79
areas in northern minnesota 70
areas in northern wisconsin 106
areas in private ownership 97
areas in several countries 124
areas in several different 66
areas in similar latitudes 40
areas in southern california 2316
areas in southern wisconsin 69
areas in western countries 63
areas is briefly described 41
areas is briefly discussed 73
areas is closely associated 43
areas is closely connected 56
areas is equally important 109
areas is largely dependent 77
areas is vitally important 44
areas of adjoining districts 174
areas of african countries 84
areas of african territory 61
areas of alluvial deposition 45
areas of anxiety disorders 63
areas of applied chemistry 56
areas of applied economics 225
areas of applied knowledge 58
areas of applied linguistics 948
areas of aquatic vegetation 60
areas of assured irrigation 222
areas of british influence 205
areas of calcium carbonate 109
areas of calcium deposition 66
areas of central california 140
areas of central wisconsin 48
areas of certain countries 68
areas of charged pigmented 58
areas of chinese territory 256
areas of chronic irritation 94
areas of chronic myocardial 185
areas of chronic ulceration 46
areas of civilian population 67
areas of coastal california 68
areas of colonial domination 76
areas of company operations 941
areas of complex structure 113
areas of concern addressed 120
areas of concern associated 118
areas of concern discussed 108
areas of concern expressed 205
areas of concern surrounding 42
areas of concern throughout 47
areas of conduct protected 219
areas of content knowledge 70
areas of creative expression 140
areas of declining population 325
areas of decreasing population 61
areas of defense production 43
areas of densely populated 219
areas of densest population 420
areas of denuded epithelium 70
areas of dispute resolution 99
areas of european community 120
areas of european countries 46
areas of european influence 75
areas of european occupation 72
areas of expanding population 193
areas of faculty expertise 55
areas of federal protection 50
areas of federal regulation 209
areas of foreign countries 75
areas of foreign operations 58
areas of general agreement 889
areas of general consensus 76
areas of general knowledge 155
areas of genetic diversity 80
areas of greatest abundance 125
areas of greatest commercial 45
areas of greatest contention 41
areas of greatest diversity 81
areas of greatest expertise 83
areas of greatest frequency 45
areas of greatest industrial 61
areas of greatest influence 63
areas of greatest intensity 99
areas of greatest political 55
areas of greatest population 641
areas of greatest production 201
areas of greatest relevance 64
areas of greatest strategic 89
areas of heaviest population 68
areas of heaviest production 65
areas of highest fertility 48
areas of highest incidence 238
areas of highest mortality 55
areas of highest population 305
areas of highest production 67
areas of increasing population 132
areas of inquiry suggested 41
areas of intense industrial 51
areas of islamic influence 46
areas of judicial discretion 43
areas of judicial expertise 74
areas of language knowledge 253
areas of language structure 118
areas of largest production 41
areas of library automation 71
areas of library operations 150
areas of limited armaments 85
areas of limited population 45
areas of limited resources 83
areas of material production 120
areas of maximum agreement 43
areas of maximum intensity 136
areas of maximum production 81
areas of medical expertise 51
areas of medical knowledge 189
areas of mexican territory 58
areas of mineral extraction 52
areas of mineral production 80
areas of mineral resources 91
areas of musical expression 68
areas of musical knowledge 46
areas of national economies 76
areas of national territory 135
areas of natural disasters 102
areas of natural discharge 64
areas of natural grassland 253
areas of natural landscape 110
areas of natural phenomena 78
areas of natural resources 683
areas of natural vegetation 1040
areas of northern argentina 71
areas of northern california 1245
areas of northern minnesota 160
areas of northern wisconsin 193
areas of organic chemistry 360
areas of pigment epithelium 109
areas of polymer chemistry 76
areas of poverty alleviation 220
areas of previous infarction 56
areas of previous irradiation 95
areas of primary prevention 93
areas of primary production 318
areas of private ownership 99
areas of product innovation 55
areas of product knowledge 65
areas of program evaluation 171
areas of psychic phenomena 46
areas of quality assurance 306
areas of quantum mechanics 56
areas of radiation protection 44
areas of regular inscribed 72
areas of remnant vegetation 88
areas of research addressed 50
areas of research associated 44
areas of research concerned 205
areas of research conducted 86
areas of research currently 96
areas of research described 56
areas of research discussed 116
areas of research expertise 148
areas of research interests 249
areas of research suggested 81
areas of research supported 68
areas of retinal capillary 304
areas of revenue collection 43
areas of revenue generation 49
areas of secular knowledge 44
areas of sensory epithelium 63
areas of sensory perception 131
areas of several countries 134
areas of several different 68
areas of shallow ulceration 53
areas of similar appearance 45
areas of similar character 150
areas of similar geological 52
areas of similar population 71
areas of similar structure 50
areas of similar vegetation 57
areas of smaller population 69
areas of southern appalachia 119
areas of southern california 4785
areas of southern minnesota 40
areas of southern wisconsin 94
areas of spanish influence 61
areas of sparser population 57
areas of strongly contrasting 44
areas of student personnel 114
areas of subject expertise 49
areas of subject knowledge 100
areas of subject leadership 97
areas of surface chemistry 46
areas of surplus population 53
areas of surplus production 278
areas of tertiary sediments 65
areas of textile production 143
areas of tobacco production 61
areas of tourist attraction 60
areas of tussock grassland 60
areas of uniform vegetation 47
areas of western countries 48
areas of written expression 85
areas or between different 68
areas or foreign countries 92
areas the natural vegetation 76
areas to densely populated 55
areas to increase production 57
areas to protect themselves 61
areas to provide additional 116
areas to provide protection 53
arid or semiarid conditions 669
arid to semiarid conditions 138
arming of african americans 96
arms at regular intervals 92
arms by previous disasters 41
arms in foreign countries 140
arms of foreign mercenary 63
arms on certain conditions 40
arms or providing protection 48
arms the ancient provinces 68
arms to african countries 45
arms to certain countries 73
arms to deliver ourselves 41
arms to enforce obedience 307
arms to foreign countries 238
arms to isolate ourselves 53
arms to protect ourselves 180
arms to protect themselves 1330
army by repeated instances 58
army in foreign countries 44
army in foreign territory 48
army in hostile territory 80
army is largely recruited 46
army is totally destroyed 49
army of charles separated 45
army of devoted adherents 71
army of devoted crusaders 63
army of devoted followers 196
army of emperor maximilian 65
army of federal employees 130
army of general beauregard 112
army of general francisco 50
army of general mcclellan 355
army of general rosecrans 138
army of invasion consisted 97
army of napoleon bonaparte 227
army of napoleon stretched 42
army of national liberation 500
army of northern barbarians 43
army of railway employees 72
army of skilled craftsmen 91
army of skilled mechanics 58
army of support personnel 50
army of surplus population 77
army of trained personnel 60
army of western christians 55
army on certain conditions 42
army or surplus population 88
army to besiege jerusalem 99
army to destroy jerusalem 81
army to enforce obedience 159
army to possess themselves 56
army to prepare themselves 69
army to protect themselves 83
arts in foreign countries 61
arts in southern california 99
arts of egyptian sorcerers 40
arts of foreign countries 75
arts of heretic statesmen 59
arts of interior decoration 63
arts of material production 48
arts of popular eloquence 59
arts of primary necessity 52
arts of prudent integrity 94
arts of rendering themselves 93
arts of studied eloquence 57
arts of underling tradesmen 494
arts to fortify themselves 97
asking or receiving permission 123
asking the british parliament 85
asking the central committee 97
asking the colonial secretary 61
asking the european commission 46
asking the foreign secretary 61
asking the imperial parliament 59
asking the private secretary 50
asking the question uppermost 43
asks the following pertinent 67
atom in organic compounds 50
atom in quantum mechanics 111
atom of material substance 43
atom to attract electrons 1378
atop an armored personnel 49
atop the highest mountains 61
aura of mystery surrounding 2112
aura of mystery surrounds 667
aura of official procedure 52
aura of romance surrounding 64
aura of scandal surrounding 47
aura of secrecy surrounding 390
aura of secrecy surrounds 40
aura of success surrounding 80
away as southern california 72
away at chinese territory 43
away at comical anecdotes 68
away at regular intervals 320
away by foreign merchants 55
away by natural evacuation 65
away by natural processes 43
away by specious arguments 62
away in distant countries 53
away in diverse directions 40
away in endless succession 84
away in foreign countries 174
away in frantic desolation 124
away in northern envelopes 53
away in several different 43
away in several directions 246
away in southern california 104
away of natural resources 44
away the ancient landmarks 108
away the calcium carbonate 59
away the egyptian prisoners 41
away the following afternoon 49
away the general impression 55
away the greatest advantage 101
away the grosser qualities 51
away the immense advantage 56
away the imperial ornaments 93
away the largest component 73
away the largest proportion 83
away the lighter particles 280
away the limited resources 43
away the mystery surrounding 64
away the national character 43
away the national patrimony 49
away the national resources 79
away the natural resources 75
away the natural vegetation 68
away the offending substance 52
away the painful impression 53
away the peaceful foreigner 55
away the peculiar doctrines 53
away the present generation 138
away the previous afternoon 50
away the remaining obstacles 52
away the remaining particles 52
away the rubbish collected 66
away the rubbish occasioned 247
away the smaller particles 55
away the surplus population 178
away the unearned increment 67
away to distant countries 145
away to distant mountains 87
away to distant relatives 72
away to foreign countries 736
away to immense distances 104
away to private companies 97
away to private interests 125
away to protect themselves 99
away to refresh themselves 52
awed the hostile cherokees 43
axes at unequal distances 166
axes of rotation intersect 146
axiom of quantum mechanics 89
axis at regular intervals 110
axis is brought precisely 42
axis of maximum principal 354
axis of rotation coincides 1090
axis of rotation describes 284
axis of twofold rotational 107
