ab and ac represent 43
as does the population 387
as does the portrayal 61
as does the possession 274
as does the potassium 92
as does the practical 181
as does the president 1071
as does the previously 139
as does the primitive 172
as does the principal 456
as does the principle 600
as does the procedure 290
as does the production 661
as does the profession 67
as does the professor 72
as does the projected 43
as does the prominent 51
as does the proportion 1084
as does the protection 70
as does the proverbial 57
as does the proximity 64
as does the psychotic 41
as does the published 107
as does the publisher 64
as does the pulmonary 127
as does the purchaser 40
as does the realization 113
as does the reference 964
as does the reflection 44
as does the regression 52
as does the regulation 49
as does the relevance 46
as does the remainder 407
as does the repetition 436
as does the researcher 60
as does the resolution 48
as does the resultant 112
as does the revelation 51
as does the revolution 55
as does the rorschach 50
as does the sacrifice 87
as does the scientist 565
as does the sculpture 53
as does the secondary 118
as does the secretary 216
as does the selective 47
as does the sensitive 70
as does the separation 316
as does the similarly 75
as does the specialist 115
as does the spectacle 177
as does the spectator 52
as does the spiritual 211
as does the stability 59
as does the statement 732
as does the statesman 53
as does the structure 888
as does the subaltern 44
as does the substance 79
as does the substrate 157
as does the succession 44
as does the suggestion 478
as does the surrounding 386
as does the technical 82
as does the technique 213
as does the telegraph 44
as does the telephone 252
as does the telescope 123
as does the television 50
as does the tennessee 44
as does the testimony 239
as does the theological 55
as does the theoretical 144
as does the thoroughly 52
as does the transition 119
as does the transport 48
as does the universal 401
as does the vegetable 68
as does the vegetation 71
as does the viscosity 266
as does the westerner 70
as does the widespread 134
as does the willingness 295
as does the withdrawal 77
as does the wonderful 52
as doing an excellent 117
as doing an injustice 74
as doing an outstanding 44
as doing is concerned 55
as doing the housework 79
as doing the necessary 43
as dos is concerned 483
as doth the nightingale 55
as dry as gunpowder 56
as dry as parchment 1119
as dry as sandpaper 504
as due to absorption 344
as due to accidents 57
as due to adaptation 74
as due to additional 49
as due to adsorption 156
as due to alteration 60
as due to association 123
as due to attraction 106
as due to biological 139
as due to cirrhosis 50
as due to collisions 51
as due to conditions 171
as due to congenital 125
as due to cowardice 52
as due to defective 352
as due to deficient 77
as due to deposition 129
as due to different 1580
as due to dilatation 51
as due to disturbed 48
as due to electrons 72
as due to excessive 634
as due to excitation 71
as due to exhaustion 209
as due to functional 162
as due to ignorance 1270
as due to imperfect 312
as due to inability 55
as due to infections 44
as due to influence 254
as due to influenza 65
as due to inherited 205
as due to inhibition 301
as due to irregular 41
as due to irritation 284
as due to localized 65
as due to malignant 73
as due to molecular 394
as due to movements 72
as due to necessity 50
as due to ourselves 276
as due to paralysis 140
as due to particles 121
as due to political 286
as due to possession 390
as due to prejudice 133
as due to premature 117
as due to processes 129
as due to pulmonary 91
as due to reflection 202
as due to resonance 168
as due to secondary 508
as due to selective 266
as due to spiritual 52
as due to starvation 68
as due to suggestion 334
as due to technical 172
as due to temporary 270
as due to themselves 376
as due to traditions 66
as due to vibrations 172
as due to voluntary 51
as dying an expression 53
as dying an obstinate 127
as dying is concerned 56
as each in succession 261
as each is associated 49
as each is completed 352
as each is concerned 199
as each is connected 48
as each is dependent 84
as each is described 77
as each is developed 50
as each is different 101
as each is discussed 200
as each is presented 96
as each is regulated 49
as each is satisfied 40
as each is subjected 75
as each thing possesses 119
as earl of cambridge 408
as earl of clarendon 178
as earl of greenwich 41
as earl of lancaster 142
as earl of leicester 1345
as earl of liverpool 261
as earl of mansfield 54
as earl of salisbury 415
as earth is concerned 517
as ease in appearance 215
as ease of collection 82
as ease of navigation 78
as ease of production 84
as ease of programming 123
as ease of transport 43
as easing the transition 58
as easy an undertaking 44
as easy as configuring 44
as easy as determining 145
as easy as downloading 139
as easy as everybody 46
as easy as identifying 187
as easy as multiplying 66
as easy as programming 61
as easy as recognizing 100
as easy as remembering 180
as easy of reference 468
as easy or automatic 53
as easy or difficult 1404
as easy to appreciate 164
as easy to ascertain 502
as easy to attribute 126
as easy to calculate 1270
as easy to configure 130
as easy to construct 1104
as easy to criticize 155
as easy to cultivate 534
as easy to customize 59
as easy to determine 2922
as easy to distinguish 1986
as easy to duplicate 51
as easy to eliminate 306
as easy to enumerate 53
as easy to eradicate 115
as easy to establish 1510
as easy to fabricate 101
as easy to formulate 294
as easy to hypnotize 44
as easy to implement 1776
as easy to influence 47
as easy to integrate 63
as easy to interpret 2028
as easy to introduce 260
as easy to overstate 54
as easy to penetrate 166
as easy to pronounce 464
as easy to propagate 188
as easy to recognize 2452
as easy to reconcile 344
as easy to replicate 47
as easy to represent 284
as easy to reproduce 133
as easy to summarize 106
as easy to themselves 41
as easy to transform 122
as easy to translate 276
as easy to transport 364
as easy to underrate 55
as easy to undertake 47
as easy to visualize 624
as eating is concerned 651
as end in themselves 72
as far as abilities 116
as far as absorption 503
as far as abundance 63
as far as academics 158
as far as accidents 161
as far as acoustics 52
as far as activation 43
as far as adaptation 177
as far as additional 187
as far as adherence 69
as far as admiralty 208
as far as admiration 50
as far as admissions 42
as far as adsorption 124
as far as advantage 94
as far as adventure 47
as far as advertising 879
as far as advisable 194
as far as affective 81
as far as aggregate 303
as far as aggression 89
as far as agreement 330
as far as alcoholic 77
as far as alexander 534
as far as alexandra 51
as far as alexandria 2408
as far as alignment 102
as far as allahabad 614
as far as allocation 127
as far as allowable 87
as far as alteration 49
as far as alternating 180
as far as amenities 70
as far as americans 642
as far as ammunition 94
as far as amplitude 120
as far as amsterdam 475
as far as amusement 96
as far as anarchism 61
as far as anchorage 116
as far as annabelle 45
as far as annapolis 890
as far as annexation 45
as far as antiquity 314
as far as apparatus 47
as far as appearance 2240
as far as approaching 61
as far as aquitaine 194
as far as argentina 477
as far as arguments 114
as far as aristotle 1944
as far as arithmetic 442
as far as armaments 78
as far as artificial 195
as far as artillery 90
as far as association 177
as far as astrakhan 587
as far as astronomy 199
as far as attempted 41
as far as attitudes 535
as far as attraction 88
as far as attributing 110
as far as audiences 156
as far as augustine 764
as far as auschwitz 142
as far as australian 202
as far as authorized 54
as far as authorship 104
as far as automatic 82
as far as automation 70
as far as available 2742
as far as awareness 101
as far as baltimore 2581
as far as bangladesh 107
as far as barcelona 716
as far as behavioral 119
as far as believers 114
as far as bilateral 118
as far as biological 409
as far as blackburn 152
as far as blackmail 42
as far as blackwell 46
as far as blasphemy 97
as far as bloodshed 77
as far as bonaparte 60
as far as bookkeeping 104
as far as botanical 46
as far as boulevard 58
as far as broadways 53
as far as brunswick 852
as far as brutality 59
as far as bucharest 435
as far as budgetary 93
as far as byzantine 40
as far as byzantium 1372
as far as calculating 144
as far as california 7274
as far as cambridge 817
as far as causality 104
as far as cavendish 93
as far as ceremonial 45
as far as certainty 254
as far as cervantes 41
as far as champagne 197
as far as chantilly 153
as far as character 961
as far as charlotte 573
as far as chemicals 47
as far as chemistry 249
as far as chesapeake 998
as far as chihuahua 386
as far as childbearing 113
as far as childhood 217
as far as chittagong 257
as far as christians 420
as far as christina 88
as far as christine 50
as far as christmas 291
as far as churchill 393
as far as circulating 64
as far as civilized 135
as far as clarendon 62
as far as classical 709
as far as classifying 60
as far as classroom 220
as far as clemenceau 46
as far as cleveland 1465
as far as cognitive 613
as far as coherence 52
as far as coleridge 295
as far as collected 70
as far as collection 121
as far as collisions 46
as far as coloration 41
as far as combustion 256
as far as commercial 1236
as far as committee 62
as far as commodity 239
as far as communism 239
as far as communist 404
as far as community 599
as far as companies 173
as far as complaining 49
as far as completed 1559
as far as completion 75
as far as complexion 82
as far as compliance 135
as far as component 101
as far as comported 247
as far as compounds 41
as far as compulsion 60
as far as computers 235
as far as concepcion 83
as far as conception 318
as far as concerned 12470
as far as concerted 46
as far as conditioning 100
as far as conditions 1796
as far as conduction 70
as far as confession 73
as far as conflicting 41
as far as conflicts 50
as far as confronting 43
as far as confucius 64
as far as congenital 47
as far as connected 397
as far as connection 50
as far as consensus 57
as far as considering 503
as far as consisted 80
as far as consonant 42
as far as constance 198
as far as consumers 400
as far as contained 57
as far as continued 164
as far as contracting 130
as far as contracts 229
as far as controlling 701
as far as convention 82
as far as conversion 227
as far as conviction 91
as far as copyright 508
as far as coronation 133
as far as corporate 380
as far as corruption 197
as far as cosmology 57
as far as countries 217
as far as creativity 213
as far as creditors 176
as far as criminals 53
as far as criticism 460
as far as criticizing 57
as far as ctesiphon 579
as far as currently 91
as far as curricula 45
as far as curvature 40
as far as customary 73
as far as customers 298
as far as daughters 48
as far as davenport 185
as far as decoration 129
as far as deductions 44
as far as defendant 103
as far as defensive 49
as far as definition 181
as far as deflection 46
as far as democracy 480
as far as democrats 48
as far as dentistry 59
as far as dependent 203
as far as depression 56
as far as derivation 80
as far as descartes 787
as far as described 119
as far as designating 55
as far as desirable 593
as far as determining 845
as far as developed 758
as far as dexterity 41
as far as diagnostic 89
as far as different 476
as far as diligence 73
as far as dimensions 233
as far as diplomacy 228
as far as directions 185
as far as directors 61
as far as disbelief 77
as far as discharge 43
as far as discourse 160
as far as discovering 173
as far as discovery 195
as far as discretion 296
as far as discussion 213
as far as dismantling 44
as far as dismissal 55
as far as dispersion 52
as far as distances 94
as far as distortion 115
as far as diversity 136
as far as dividends 112
as far as doctrinal 104
as far as doctrines 64
as far as documents 184
as far as dostoevsky 63
as far as dubrovnik 77
as far as earthquakes 114
as far as economics 721
as far as economies 66
as far as edinburgh 3992
as far as educators 60
as far as effective 632
as far as efficient 139
as far as eighteenth 66
as far as electoral 147
as far as electrons 87
as far as eliminating 158
as far as eloquence 92
as far as elsewhere 62
as far as emergency 66
as far as emigration 118
as far as emphasizing 57
as far as empirical 562
as far as employees 334
as far as employers 251
as far as encouraging 366
as far as endurance 97
as far as englishmen 383
as far as enjoyment 253
as far as equatorial 45
as far as equipment 1845
as far as esmeralda 98
as far as essentials 297
as far as estimates 72
as far as estimation 203
as far as etiquette 128
as far as etymology 87
as far as euphrates 258
as far as euripides 49
as far as evacuation 64
as far as evaluation 211
as far as everybody 369
as far as excavated 134
as far as excavation 67
as far as excessive 42
as far as executive 312
as far as exercised 43
as far as existence 293
as far as expedient 135
as far as expressed 212
as far as expression 511
as far as extensive 82
as far as externals 1187
as far as extinction 80
as far as extraction 159
as far as factories 92
as far as fairbanks 115
as far as feminists 48
as far as ferdinand 59
as far as fertility 359
as far as fieldwork 49
as far as fisheries 143
as far as flagstaff 229
as far as forecasting 153
as far as foresight 77
as far as formulating 137
as far as fourpence 49
as far as fourteenth 252
as far as franchise 56
as far as frankfort 1722
as far as frankfurt 403
as far as frederick 375
as far as frenchman 75
as far as frequency 520
as far as freshness 89
as far as functional 280
as far as furnishings 51
as far as furniture 228
as far as gallantry 116
as far as galveston 275
as far as generally 74
as far as generation 125
as far as gentlemen 807
as far as geographic 115
as far as geological 161
as far as geologists 57
as far as georgetown 566
as far as gibraltar 2466
as far as gladstone 150
as far as gorbachev 71
as far as graduation 54
as far as gratitude 166
as far as greenland 3053
as far as greenwich 861
as far as greenwood 123
as far as guadalupe 45
as far as guatemala 725
as far as guayaquil 601
as far as hampshire 124
as far as happiness 569
as far as heidegger 178
as far as heliopolis 407
as far as helmholtz 41
as far as henderson 146
as far as henrietta 104
as far as herodotus 155
as far as hindustan 168
as far as hiroshima 65
as far as hispaniola 84
as far as historians 341
as far as hollywood 513
as far as hospitals 115
as far as hostility 41
as far as household 702
as far as housework 98
as far as humankind 130
as far as hyderabad 303
as far as hypotheses 85
as far as hypothesis 43
as far as identifying 627
as far as ignorance 118
as far as immigrant 98
as far as imperfect 62
as far as important 221
as far as inanimate 100
as far as incentive 51
as far as incidence 153
as far as incidents 70
as far as indicated 881
as far as indochina 104
as far as indonesian 82
as far as inductive 55
as far as industrial 1652
as far as infectious 62
as far as inference 110
as far as influence 656
as far as influencing 396
as far as ingredients 42
as far as inherited 84
as far as inhibition 43
as far as initiative 59
as far as innocence 202
as far as innovation 187
as far as innsbruck 577
as far as inorganic 65
as far as inspection 100
as far as instituting 46
as far as instructing 54
as far as insulation 167
as far as insurance 320
as far as integrating 67
as far as integrity 127
as far as intellect 922
as far as intensity 358
as far as intentions 199
as far as interesting 62
as far as interests 200
as far as interfering 63
as far as intervals 48
as far as intonation 118
as far as intrinsic 153
as far as introducing 252
as far as inventory 103
as far as investors 175
as far as irrigation 474
as far as islamabad 65
as far as jamestown 362
as far as jefferson 602
as far as jerusalem 2753
as far as judgments 70
as far as juveniles 90
as far as kalamazoo 117
as far as kamchatka 390
as far as karakorum 84
as far as kimberley 237
as far as kitchener 60
as far as knowledge 2880
as far as knoxville 318
as far as lafayette 326
as far as lancaster 1108
as far as landlords 52
as far as landscape 153
as far as latitudes 47
as far as leadership 428
as far as leavenworth 212
as far as leicester 1153
as far as leviticus 63
as far as liberation 73
as far as librarians 41
as far as libraries 220
as far as lifestyle 48
as far as limestone 206
as far as limitation 76
as far as linguistics 175
as far as liquidity 66
as far as listeners 48
as far as litigation 84
as far as liverpool 2066
as far as livestock 292
as far as livingstone 76
as far as locomotion 83
as far as logically 50
as far as logistics 119
as far as lucretius 105
as far as luxemburg 81
as far as machinery 213
as far as mackenzie 165
as far as magdalena 171
as far as magnitude 219
as far as maidenhead 441
as far as mainstream 557
as far as maintaining 564
as far as managerial 90
as far as manhattan 148
as far as mansfield 390
as far as maracaibo 47
as far as margarita 51
as far as marijuana 47
as far as marrakesh 58
as far as marseille 375
as far as martyrdom 199
as far as matrimony 100
as far as mauritania 145
as far as mauritius 205
as far as mcclellan 47
as far as measurable 146
as far as mechanics 217
as far as mechanism 69
as far as medication 47
as far as medicines 58
as far as meditation 81
as far as melbourne 263
as far as mentality 98
as far as merchants 99
as far as microsoft 67
as far as middleton 161
as far as milwaukee 639
as far as ministers 160
as far as minnesota 537
as far as missionary 256
as far as modernity 51
as far as mogadishu 57
as far as molecular 204
as far as montaigne 113
as far as monterrey 151
as far as montevideo 152
as far as montezuma 55
as far as monuments 55
as far as mortality 294
as far as motherhood 62
as far as motivation 308
as far as mountains 74
as far as movements 139
as far as municipal 239
as far as murchison 61
as far as mussolini 91
as far as mysticism 45
as far as nantucket 246
as far as narrative 433
as far as nashville 715
as far as navigable 613
as far as navigation 588
as far as necessary 15132
as far as necessity 468
as far as negotiation 102
as far as neighboring 196
as far as newcastle 3557
as far as newspaper 299
as far as nicaragua 444
as far as nicholson 41
as far as nietzsche 658
as far as nineteenth 133
as far as normative 101
as far as notoriety 66
as far as numerical 408
as far as nuremberg 596
as far as nutrients 97
as far as nutritive 128
as far as obedience 303
as far as objective 686
as far as observers 102
as far as occasional 53
as far as occupants 42
as far as occupation 235
as far as offensive 76
as far as officially 74
as far as operations 470
as far as operative 102
as far as opposition 223
as far as organized 336
as far as ourselves 214
as far as outsiders 434
as far as ownership 618
as far as palestine 3498
as far as paperwork 132
as far as paragraph 97
as far as parliament 822
as far as parnassus 43
as far as particles 81
as far as passengers 204
as far as patriotism 71
as far as patronage 157
as far as patterson 66
as far as pensacola 209
as far as perceived 60
as far as perception 476
as far as perfection 179
as far as permanent 384
as far as permission 61
as far as permitted 923
as far as personnel 636
as far as persuasion 66
as far as pertinent 121
as far as petitioner 55
as far as petroleum 205
as far as phenomena 140
as far as philology 70
as far as phonology 211
as far as physicians 64
as far as physiology 135
as far as placement 101
as far as plaintiff 79
as far as planetary 66
as far as plantation 43
as far as platonism 101
as far as political 4748
as far as population 2155
as far as porcelain 51
as far as portsmouth 1916
as far as possession 140
as far as posterity 315
as far as postulating 65
as far as practical 6838
as far as pragmatic 59
as far as precedent 75
as far as predicted 46
as far as prediction 212
as far as pregnancy 132
as far as prejudice 75
as far as prescribing 73
as far as presently 119
as far as preserved 683
as far as president 961
as far as prevention 291
as far as previously 150
as far as primitive 143
as far as princeton 215
as far as principal 129
as far as principle 532
as far as priorities 113
as far as priscilla 41
as far as prisoners 78
as far as procedure 216
as far as proceedings 69
as far as processes 137
as far as proclaiming 121
as far as procreation 81
as far as producers 159
as far as production 5037
as far as profession 66
as far as professor 426
as far as prognosis 177
as far as programming 510
as far as prohibiting 128
as far as promotions 164
as far as pronouncing 75
as far as proportion 122
as far as proposals 71
as far as propriety 374
as far as propulsion 52
as far as prosecuting 46
as far as prospects 116
as far as protection 832
as far as provincial 117
as far as provisions 356
as far as proximity 59
as far as prudently 58
as far as psychiatry 74
as far as publicity 428
as far as published 1048
as far as purchases 100
as far as pythagoras 108
as far as quadratic 430
as far as qualified 48
as far as qualities 80
as far as quintilian 96
as far as railroads 135
as far as reactivity 45
as far as realization 62
as far as reasonable 659
as far as reasonably 2814
as far as recognizing 306
as far as redemption 74
as far as reference 279
as far as reflected 52
as far as reflection 209
as far as registering 48
as far as regression 40
as far as regulated 48
as far as regulation 221
as far as rehearsals 43
as far as relatives 75
as far as relaxation 115
as far as relevance 83
as far as remembering 93
as far as reparation 311
as far as repayment 75
as far as reporters 73
as far as repression 78
as far as reproducing 61
as far as reputation 293
as far as requested 46
as far as requisite 254
as far as researches 91
as far as residence 234
as far as residents 83
as far as resolution 202
as far as resources 1104
as far as respected 2722
as far as responses 68
as far as restraint 51
as far as restricting 66
as far as retailers 43
as far as retrieval 54
as far as revelation 182
as far as revolution 93
as far as reykjavik 41
as far as richelieu 49
as far as riverside 202
as far as robertson 110
as far as rochester 724
as far as roosevelt 369
as far as rotterdam 774
as far as sacrifice 86
as far as sacrificing 63
as far as salisbury 1831
as far as samarkand 383
as far as sanitation 190
as far as saragossa 387
as far as saskatoon 99
as far as satellite 102
as far as saturation 91
as far as scheduled 50
as far as schedules 51
as far as schoenberg 49
as far as scholarly 75
as far as scripture 997
as far as sculpture 245
as far as seamanship 49
as far as secondary 625
as far as secretary 98
as far as selective 46
as far as semantics 129
as far as sentences 113
as far as sentiment 177
as far as separated 168
as far as separation 197
as far as september 132
as far as seventeen 311
as far as sexuality 258
as far as sheerness 170
as far as sheffield 457
as far as shipments 41
as far as sightseeing 96
as far as simulation 108
as far as sincerity 64
as far as smoothness 82
as far as societies 68
as far as somewhere 77
as far as sophocles 53
as far as sovereign 54
as far as specimens 40
as far as speculating 44
as far as spiritual 788
as far as springfield 1952
as far as stability 633
as far as standards 289
as far as statement 49
as far as statutory 160
as far as stevenson 243
as far as stiffness 97
as far as stimulating 114
as far as stockholm 278
as far as stonehenge 129
as far as strategic 304
as far as strengthening 159
as far as structure 1212
as far as stuttgart 405
as far as stylistic 105
as far as sublimity 62
as far as submarine 49
as far as subsidies 60
as far as substance 337
as far as succession 143
as far as suggested 191
as far as suppliers 56
as far as suppressing 48
as far as suspension 51
as far as sustained 51
as far as sutherland 193
as far as swaziland 90
as far as symbolism 88
as far as sympathizing 112
as far as syntactic 161
as far as tanganyika 207
as far as taxpayers 43
as far as technical 1394
as far as technique 817
as far as teenagers 45
as far as telegraph 57
as far as telephone 95
as far as telephoning 50
as far as television 622
as far as temporary 108
as far as tennessee 498
as far as terminals 46
as far as territory 203
as far as terrorism 158
as far as testimony 179
as far as textbooks 71
as far as themselves 581
as far as theological 170
as far as theoretical 568
as far as thermopylae 1258
as far as thucydides 176
as far as tidewater 116
as far as tipperary 93
as far as tolerance 128
as far as toleration 126
as far as traditions 43
as far as trafalgar 102
as far as transfers 52
as far as transition 62
as far as translating 161
as far as transport 1306
as far as trondheim 183
as far as tsitsihar 99
as far as turkestan 811
as far as undertaking 42
as far as universal 258
as far as unskilled 106
as far as valentine 101
as far as vancouver 1527
as far as varieties 43
as far as vegetable 65
as far as vegetation 483
as far as venezuela 256
as far as vicksburg 1256
as far as villagers 69
as far as viscosity 77
as far as vocational 248
as far as voluntary 283
as far as warranted 115
as far as waterbury 48
as far as waterford 417
as far as wednesday 64
as far as westphalia 91
as far as whitehall 803
as far as wholesale 82
as far as widespread 55
as far as willingness 72
as far as wimbledon 171
as far as wisconsin 465
as far as withdrawal 55
as far as witnesses 73
as far as woodstock 813
as far as worcester 2393
as far as wordsworth 323
as far as worldwide 44
as far as yaroslavl 45
as far as yesterday 146
as far as yorkshire 1362
as far as youngstown 116
as far as ypsilanti 227
as far as yugoslavia 274
as far in determining 85
as far in proportion 47
as far in servility 103
as far the uncertain 45
as far to establish 62
as far to reposition 58
as far to starboard 56
as far to transcend 43
as fat as plentiful 47
as fat is concerned 192
as fat is deposited 174
as fear is concerned 205
as fear of castration 143
as fear of communism 66
as fear of criticism 84
as fear of discovery 44
as fear of pregnancy 192
as fear of reprisals 55
as fear of retaliation 186
as fear of separation 69
as fear of zeppelins 43
as fear or depression 64
as fear or happiness 41
as few as necessary 373
as few as seventeen 137
as few in proportion 130
as fit to determine 394
as fit to prescribe 50
as fit to represent 139
as fit to undertake 170
as for an abdominal 384
as for an additional 189
as for an afternoon 125
as for an amplifier 103
as for an arbitrary 219
as for an architect 85
as for an effective 97
as for an efficient 59
as for an emergency 212
as for an engagement 43
as for an englishman 244
as for an evaluation 79
as for an excellent 134
as for an executive 43
as for an exhibition 47
as for an expedition 144
as for an expression 40
as for an extensive 106
as for an honorable 40
as for an identical 50
as for an important 147
as for an indication 48
as for an industrial 90
as for an injunction 79
as for an inspection 40
as for an interesting 70
as for an interview 89
as for an isothermal 146
as for an isotropic 223
as for an objective 49
as for an occasional 120
as for an occupation 42
as for an offensive 56
as for an orchestra 54
as for an originating 89
as for an unwelcome 94
as for my character 143
as for my colleagues 77
as for my companions 41
as for my daughters 47
as for my household 49
as for my knowledge 58
as for my reputation 44
as for st augustine 73
as for the abdominal 127
as for the absorption 469
as for the absurdity 45
as for the abundance 163
as for the accusation 153
as for the activation 85
as for the additional 451
as for the adjective 56
as for the admirable 105
as for the admiralty 91
as for the admiration 61
as for the adornment 115
as for the adsorption 75
as for the advantage 817
as for the adventure 43
as for the advertising 45
as for the advocates 50
as for the affections 130
as for the aforesaid 221
as for the afternoon 84
as for the aggravating 48
as for the aggregate 486
as for the agreement 186
as for the alcoholic 82
as for the allegation 55
as for the alleviation 90
as for the allocation 279
as for the allowance 67
as for the alternate 67
as for the alternating 47
as for the amendment 57
as for the americans 711
as for the amorphous 43
as for the amplifier 98
as for the amplitude 163
as for the amusement 509
as for the analogous 289
as for the ancestors 41
as for the annoyance 63
as for the anonymous 55
as for the antarctic 47
as for the antiquity 71
as for the apostolic 56
as for the apparatus 71
as for the appearance 445
as for the appraisal 137
as for the arbitrary 45
as for the architect 151
as for the arguments 149
as for the arithmetic 193
as for the artificial 106
as for the artillery 176
as for the associated 394
as for the association 195
as for the assumption 116
as for the assurance 164
as for the astonishing 64
as for the attitudes 70
as for the attraction 76
as for the audiences 52
as for the austerity 60
as for the australian 292
as for the automatic 123
as for the available 44
as for the avoidance 155
as for the barbarians 63
as for the behavioral 78
as for the believers 107
as for the benchmark 106
as for the benefices 51
as for the beneficial 60
as for the bilateral 41
as for the biological 156
as for the boatswain 355
as for the boltzmann 114
as for the brightest 108
as for the brilliance 89
as for the brilliancy 265
as for the buddhists 60
as for the byzantine 94
as for the california 193
as for the calvinist 100
as for the cambridge 86
as for the candidate 118
as for the canonical 72
as for the capacitor 121
as for the capillary 100
as for the carpenter 79
as for the celebrity 129
as for the centuries 46
as for the certainty 105
as for the chaffinch 44
as for the character 807
as for the christians 461
as for the christmas 243
as for the civilized 133
as for the classical 1190
as for the classroom 98
as for the clergyman 47
as for the cognitive 147
as for the collection 831
as for the collector 96
as for the colonists 105
as for the combustion 101
as for the commander 66
as for the commercial 496
as for the commission 295
as for the committee 64
as for the commodity 150
as for the commonest 154
as for the communist 407
as for the community 1744
as for the companies 149
as for the complaint 85
as for the completed 298
as for the completion 226
as for the component 317
as for the composite 395
as for the compounds 63
as for the conception 153
as for the conclusion 235
as for the condemned 77
as for the conditions 354
as for the conduction 192
as for the conductor 48
as for the congenital 60
as for the connection 284
as for the conquered 153
as for the consumers 135
as for the contention 111
as for the continent 114
as for the continual 85
as for the continued 612
as for the continuum 75
as for the convention 107
as for the conversion 508
as for the conviction 164
as for the coronation 59
as for the corporate 155
as for the correction 229
as for the corruption 55
as for the counselor 91
as for the countless 79
as for the countries 245
as for the courtiers 42
as for the craftsman 40
as for the criticism 120
as for the customary 93
as for the customers 95
as for the daughters 219
as for the decoration 301
as for the dedication 87
as for the defective 44
as for the defendant 198
as for the defenders 48
as for the defensive 174
as for the definition 340
as for the deflection 41
as for the delegates 93
as for the democrats 142
as for the departure 67
as for the dependent 122
as for the deposition 96
as for the depression 48
as for the derivation 322
as for the desperate 46
as for the developed 291
as for the developer 51
as for the diagnostic 53
as for the different 1005
as for the difficult 79
as for the dignified 50
as for the dimensions 77
as for the directions 43
as for the directors 75
as for the discharge 348
as for the disciples 263
as for the discovery 566
as for the discussion 307
as for the disgraces 134
as for the dismissal 45
as for the dispersion 101
as for the diversity 209
as for the doctrines 140
as for the documents 98
as for the dominican 56
as for the dramatist 88
as for the dynamical 42
as for the economics 43
as for the economies 49
as for the economist 73
as for the effective 279
as for the efficient 179
as for the eighteenth 234
as for the elaborate 173
as for the electoral 69
as for the electrons 154
as for the eloquence 89
as for the emergence 229
as for the emergency 54
as for the emigration 40
as for the empirical 121
as for the employees 282
as for the employers 145
as for the enactment 43
as for the endowment 56
as for the engagement 43
as for the englishman 136
as for the englishmen 235
as for the enjoyment 440
as for the epicureans 60
as for the equipment 278
as for the estimated 182
as for the estimates 77
as for the estimation 427
as for the evacuation 89
as for the evaluation 795
as for the exaltation 46
as for the excellent 1107
as for the exceptions 60
as for the excessive 118
as for the excitation 211
as for the exclusive 108
as for the executive 461
as for the exercises 77
as for the exhibition 134
as for the existence 784
as for the expedition 109
as for the exposition 95
as for the expression 1443
as for the exquisite 202
as for the extensive 151
as for the extinction 67
as for the extraction 354
as for the extremely 62
as for the factories 43
as for the fertility 109
as for the festivals 45
as for the filipinos 41
as for the fisheries 41
as for the fisherman 47
as for the followers 164
as for the footsteps 121
as for the foreigner 117
as for the forenamed 48
as for the fortunate 45
as for the foundation 275
as for the fourteenth 54
as for the fractional 41
as for the franchise 59
as for the frenchman 42
as for the frenchmen 56
as for the frequency 319
as for the freshness 48
as for the functional 303
as for the furniture 213
as for the generally 65
as for the generation 799
as for the generator 156
as for the gentleman 285
as for the gentlemen 276
as for the geographer 52
as for the graphical 40
as for the guarantee 65
as for the happiness 576
as for the harmonious 63
as for the helmholtz 43
as for the hexagonal 64
as for the hierarchy 40
as for the histogram 50
as for the historians 96
as for the honorable 79
as for the hospitals 50
as for the household 475
as for the housewife 49
as for the humiliation 69
as for the hydraulic 97
as for the hypothesis 99
as for the identical 74
as for the ignorance 65
as for the imaginary 75
as for the immigrant 125
as for the imperfect 121
as for the important 733
as for the imposition 103
as for the impression 235
as for the inability 41
as for the inanimate 108
as for the incidence 51
as for the incidents 93
as for the increasingly 49
as for the indication 75
as for the inductive 67
as for the industrial 461
as for the inference 48
as for the influence 623
as for the informers 191
as for the inhibition 47
as for the initiative 42
as for the inorganic 96
as for the inspection 116
as for the instances 52
as for the institute 59
as for the insurance 120
as for the integrity 209
as for the intellect 215
as for the intensity 211
as for the intensive 71
as for the interesting 183
as for the interests 1017
as for the interface 119
as for the intervals 48
as for the interview 94
as for the intimation 44
as for the intrinsic 800
as for the inventory 60
as for the investors 49
as for the invitation 64
as for the irrigation 246
as for the isothermal 200
as for the isotropic 247
as for the judgments 41
as for the knowledge 801
as for the landlords 41
as for the landscape 93
as for the leadership 76
as for the legendary 62
as for the liberation 201
as for the liberties 79
as for the libraries 57
as for the limitation 82
as for the listeners 56
as for the machinery 143
as for the magnitude 175
as for the mainstream 76
as for the managerial 40
as for the masculine 216
as for the maxillary 286
as for the mechanics 75
as for the mechanism 112
as for the medicinal 83
as for the merchants 248
as for the methodists 55
as for the microwave 95
as for the ministers 306
as for the miserable 88
as for the missionary 244
as for the moderation 54
as for the molecular 105
as for the molecules 89
as for the monastery 45
as for the monstrous 46
as for the monuments 45
as for the mosquitoes 52
as for the mountains 112
as for the movements 213
as for the multitude 1350
as for the municipal 167
as for the murderous 50
as for the mysteries 89
as for the mysterious 118
as for the nakedness 125
as for the narrations 136
