a bachelor relative who 44
a parental affection for 186
a parental attitude that 162
a parental fondness for 95
a parental instinct that 176
a partially coherent beam 84
a partially crippled man 58
a partially digested meal 46
a partially disabled man 154
a partially educated man 43
a partially enclosed area 125
a partially excluded area 1197
a partially overcast sky 47
a partially purified and 49
a partially worthless bad 119
a particle collides with 526
a particle compared with 45
a particle decreases with 102
a particle detector and 160
a particle increases its 68
a particle increases with 225
a particle situated near 47
a partisan advocate and 44
a partisan advocate for 75
a partisan argument for 49
a partisan attitude and 110
a partisan democrat and 58
a partisan democrat who 54
a partisan struggle for 48
a partition separating them 68
a partition separating two 181
a passable condition for 64
a passenger aircraft and 56
a passenger collided with 189
a passenger elevator and 97
a passenger terminal and 73
a passenger terminal for 49
a passport certifying that 101
a passport describing him 56
a passport indicating that 43
a passport permitting him 78
a pastoral approach that 137
a pastoral ministry and 51
a pastoral ministry that 145
a pastoral practice that 97
a pastoral security and 52
a pastoral tradition that 119
a pastrami sandwich and 195
a pastrami sandwich for 48
a patented invention and 271
a patented invention are 79
a patented invention can 186
a patented invention does 77
a patented invention for 441
a patented invention has 124
a patented invention may 231
a patented invention that 573
a patented invention was 93
a patented invention with 63
a paternal affection and 44
a paternal affection for 602
a paternal ancestor had 104
a paternal ancestor who 46
a paternal authority and 48
a paternal authority that 100
a paternal fondness for 109
a paternal interest and 56
a patrician contempt for 67
a patriotic affection for 75
a patriotic american and 321
a patriotic american who 279
a patriotic american with 63
a patriotic enthusiasm for 78
a patriotic enthusiasm that 154
a patriotic movement and 74
a patriotic movement for 76
a patriotic movement that 160
a patriotic struggle for 171
a peasantry struggling for 99
a peculating governor and 49
a pecuniary interest and 144
a pecuniary interest that 52
a pecuniary interest was 75
a pecuniary provision for 277
a pedantic obsession with 48
a pedestal provided with 46
a pediatric hospital and 72
a pediatric hospital for 59
a pediment enriched with 67
a pendulum backward and 48
a pendulum provided with 42
a pentagon contains and 42
a perennial challenge for 138
a perennial favorite and 133
a perennial favorite for 434
a perennial favorite that 50
a perennial favorite with 676
a perennial fountain may 58
a perennial fountain that 108
a perennial interest and 52
a perennial interest for 156
a perennial reminder that 40
a perennial struggle for 178
a perennial struggle with 163
a perilous associate for 58
a perilous business and 54
a perilous business for 109
a perilous condition and 47
a perilous condition for 93
a perilous conflict with 74
a perilous situation and 266
a perilous situation for 253
a perilous situation that 156
a perilous struggle for 93
a perilous struggle with 71
a perilous tendency for 44
a permeable boundary that 94
a permeable membrane and 176
a permeable membrane for 45
a permeable membrane that 381
a permeable membrane with 65
a peroxide catalyst and 79
a peroxide initiator and 51
a perplexing situation and 72
a perplexing situation for 199
a perplexing situation that 58
a perplexing situation with 46
a persisting tendency for 67
a personal activity and 103
a personal activity that 114
a personal advocate for 46
a personal affection and 147
a personal affection for 1579
a personal affinity for 283
a personal affinity with 253
a personal analysis and 259
a personal analysis for 60
a personal analysis was 57
a personal analysis with 164
a personal anecdote and 64
a personal anecdote may 67
a personal anecdote that 295
a personal antipathy for 187
a personal approach and 328
a personal approach for 53
a personal approach that 274
a personal approach was 84
a personal approach with 127
a personal aptitude for 45
a personal argument with 111
a personal attitude and 205
a personal attitude but 49
a personal attitude that 250
a personal audience and 100
a personal audience for 41
a personal audience with 2186
a personal authority and 86
a personal authority that 244
a personal autonomy and 60
a personal autonomy that 86
a personal betrayal and 111
a personal biography and 113
a personal biography that 110
a personal business and 83
a personal calamity and 51
a personal calamity for 47
a personal calendar and 95
a personal calendar for 53
a personal calendar that 41
a personal campaign for 406
a personal campaign that 90
a personal capacity and 1509
a personal capacity but 173
a personal capacity can 159
a personal capacity for 373
a personal capacity that 44
a personal catharsis for 44
a personal challenge and 753
a personal challenge for 372
a personal challenge that 247
a personal charisma that 171
a personal christian god 50
a personal collision with 144
a personal commerce with 71
a personal communion with 755
a personal companion and 65
a personal computer and 9570
a personal computer are 504
a personal computer but 262
a personal computer can 1716
a personal computer does 123
a personal computer for 3066
a personal computer had 80
a personal computer has 534
a personal computer may 477
a personal computer now 50
a personal computer than 110
a personal computer that 2350
a personal computer using 1090
a personal computer was 579
a personal computer with 4829
a personal computer you 123
a personal conflict and 139
a personal conflict for 86
a personal conflict that 270
a personal conflict was 43
a personal conflict with 1310
a personal contempt for 76
a personal contract and 314
a personal contract can 69
a personal contract for 180
a personal contract that 139
a personal contract with 601
a personal covenant and 205
a personal covenant for 101
a personal covenant not 83
a personal covenant with 320
a personal curiosity and 43
a personal database and 51
a personal database for 59
a personal database that 103
a personal deduction for 128
a personal dimension and 99
a personal dimension for 117
a personal dimension that 316
a personal direction and 52
a personal disaster and 69
a personal disaster for 595
a personal disaster that 116
a personal disciple and 45
a personal disgrace and 60
a personal distaste for 837
a personal document and 205
a personal document that 223
a personal enthusiasm and 43
a personal enthusiasm for 274
a personal evolution that 113
a personal exemption and 269
a personal exemption for 999
a personal favorite and 136
a personal favorite for 90
a personal favorite that 122
a personal favorite with 173
a personal firewall and 118
a personal firewall for 47
a personal firewall that 135
a personal fondness for 478
a personal guaranty for 57
a personal hardship for 65
a personal identity and 1329
a personal identity are 47
a personal identity but 72
a personal identity can 68
a personal identity for 149
a personal identity has 59
a personal identity may 40
a personal identity that 940
a personal identity was 50
a personal identity with 313
a personal incident that 368
a personal interest and 2600
a personal interest are 76
a personal interest but 81
a personal interest for 866
a personal interest may 45
a personal interest not 133
a personal interest than 44
a personal interest that 665
a personal interest was 178
a personal interest with 147
a personal intimacy and 150
a personal intimacy that 91
a personal intimacy with 573
a personal judgment and 265
a personal judgment can 193
a personal judgment for 941
a personal judgment has 75
a personal judgment may 219
a personal judgment that 251
a personal judgment was 122
a personal kindness for 129
a personal liability and 139
a personal liability for 784
a personal liability that 55
a personal liability was 41
a personal metaphor for 136
a personal morality and 88
a personal morality that 276
a personal mythology and 78
a personal mythology that 283
a personal nostalgia for 45
a personal obsession and 49
a personal obsession for 60
a personal obsession that 41
a personal obsession with 218
a personal penchant for 96
a personal physician and 326
a personal physician for 98
a personal physician who 340
a personal physician with 41
a personal platform for 46
a personal portfolio and 61
a personal portfolio that 106
a personal practice that 128
a personal presence and 193
a personal presence that 264
a personal prestige that 50
a personal property and 102
a personal property tax 11128
a personal property that 53
a personal rationale for 84
a personal redeemer and 56
a personal rejection and 216
a personal rejection but 41
a personal reminder that 162
a personal resource and 65
a personal resource for 107
a personal resource that 182
a personal response and 264
a personal response for 43
a personal response that 291
a personal salvation and 112
a personal salvation that 103
a personal schedule for 53
a personal schedule that 104
a personal security and 46
a personal security for 102
a personal security that 93
a personal selection and 102
a personal shorthand that 40
a personal situation and 163
a personal situation for 60
a personal situation may 44
a personal situation that 255
a personal skirmish with 41
a personal squabble with 110
a personal standard and 154
a personal standard for 244
a personal standard that 224
a personal strategy and 49
a personal strategy for 468
a personal strategy that 176
a personal struggle and 150
a personal struggle for 712
a personal struggle that 167
a personal struggle with 871
a personal survival kit 105
a personal synthesis and 46
a personal vendetta and 219
a personal vendetta but 71
a personal vendetta for 120
a personal vendetta than 64
a personal vendetta that 208
a personal vendetta was 42
a personal vendetta with 269
a perverse affection for 127
a perverse appetite for 55
a perverse fondness for 185
a perverse instinct for 77
a perverse obsession with 51
a perverse penchant for 44
a petitioning creditor and 58
a petitioning creditor can 53
a petitioning creditor may 98
a petitioning creditor who 60
a pharyngeal infection with 73
a phenolic compound and 82
a phenolic compound that 175
a phenolic compound with 59
a phoenician princess and 57
a phoenician princess who 59
a phonetic alphabet and 495
a phonetic alphabet for 320
a phonetic alphabet may 45
a phonetic alphabet that 263
a phonetic alphabet was 134
a phonetic alphabet with 45
a physical accident that 190
a physical activity and 848
a physical activity but 166
a physical activity can 114
a physical activity for 298
a physical activity has 92
a physical activity that 1858
a physical activity with 240
a physical activity you 198
a physical addiction and 92
a physical affinity with 200
a physical analogue for 158
a physical appetite and 125
a physical appetite for 48
a physical approach and 126
a physical argument for 200
a physical argument that 206
a physical argument was 148
a physical artifact and 47
a physical artifact that 119
a physical boundary and 194
a physical boundary but 98
a physical boundary for 108
a physical boundary that 574
a physical breakdown and 430
a physical breakdown that 310
a physical capacity for 304
a physical challenge and 246
a physical challenge for 206
a physical challenge that 532
a physical collapse and 278
a physical collapse that 228
a physical communion with 53
a physical condition and 988
a physical condition but 316
a physical condition can 120
a physical condition for 274
a physical condition has 86
a physical condition may 230
a physical condition not 116
a physical condition that 5008
a physical condition with 248
a physical conflict with 206
a physical constant and 216
a physical constant for 358
a physical constant that 606
a physical criterion for 136
a physical database that 226
a physical diagnosis and 82
a physical dimension and 176
a physical dimension but 52
a physical dimension that 270
a physical director and 170
a physical director for 112
a physical director who 120
a physical disorder and 424
a physical disorder but 294
a physical disorder can 102
a physical disorder for 208
a physical disorder may 188
a physical disorder that 1576
a physical disorder with 182
a physical distance and 116
a physical distance that 206
a physical distaste for 101
a physical education and 850
a physical education that 282
a physical educator and 128
a physical educator who 110
a physical educator with 45
a physical exercise and 204
a physical exercise but 124
a physical exercise for 108
a physical exercise that 324
a physical facility and 70
a physical facility for 114
a physical facility that 209
a physical handicap and 443
a physical handicap are 57
a physical handicap but 74
a physical handicap can 119
a physical handicap does 64
a physical handicap for 45
a physical handicap has 47
a physical handicap may 264
a physical handicap that 413
a physical handicap was 53
a physical handicap who 46
a physical identity and 88
a physical identity that 82
a physical intimacy that 175
a physical intimacy with 59
a physical intrusion and 50
a physical likeness but 44
a physical medicine and 754
a physical metaphor for 696
a physical movement and 206
a physical movement that 380
a physical obstacle and 100
a physical obstacle that 104
a physical operation and 102
a physical operation that 240
a physical organism and 644
a physical organism but 158
a physical organism can 104
a physical organism that 310
a physical organism with 198
a physical parallel that 53
a physical pendulum and 94
a physical pendulum may 61
a physical pendulum with 105
a physical presence and 1808
a physical presence but 400
a physical presence can 86
a physical presence for 360
a physical presence near 84
a physical presence than 98
a physical presence that 1766
a physical presence was 142
a physical presence with 328
a physical property and 660
a physical property but 216
a physical property can 162
a physical property for 176
a physical property has 90
a physical property may 152
a physical property that 1700
a physical property with 148
a physical quantity and 962
a physical quantity are 428
a physical quantity but 168
a physical quantity can 604
a physical quantity for 162
a physical quantity has 382
a physical quantity may 230
a physical quantity that 1988
a physical quantity with 656
a physical rationale for 88
a physical reminder that 876
a physical repulsion for 49
a physical resource and 124
a physical resource for 110
a physical resource that 384
a physical response and 254
a physical response that 546
a physical revulsion for 73
a physical security for 80
a physical security that 244
a physical sensation and 394
a physical sensation but 98
a physical sensation that 1888
a physical sensation with 86
a physical situation and 390
a physical situation are 130
a physical situation can 210
a physical situation for 82
a physical situation qua 50
a physical situation that 574
a physical situation with 208
a physical standard and 90
a physical standard for 168
a physical standard that 90
a physical stimulus and 602
a physical stimulus can 80
a physical stimulus for 49
a physical stimulus that 517
a physical struggle and 188
a physical struggle for 602
a physical struggle that 196
a physical struggle with 776
a physical template for 47
a physical terminal and 108
a physical therapist and 2048
a physical therapist are 180
a physical therapist but 70
a physical therapist can 496
a physical therapist does 60
a physical therapist for 1254
a physical therapist had 69
a physical therapist has 84
a physical therapist may 640
a physical therapist that 66
a physical therapist was 132
a physical therapist who 1610
a physical therapist with 412
a physical topology and 47
a physical treatment for 106
a physical trespass and 134
a physical universe and 264
a physical universe that 654
a physical universe with 146
a physician attended her 133
a physician believes that 517
a physician declared that 45
a physician declares that 48
a physician diagnoses and 45
a physician examined him 54
a physician indicating that 117
a physician involved with 46
a physician practice and 46
a physician referral and 40
a physician renowned for 45
a physician reported that 174
a physician requests that 46
a physician requires that 119
a physician shortage area 67
a physician suggests that 136
a physician suspects that 379
a pictorial metaphor for 135
a pictorial tradition that 222
a piecemeal approach and 183
a piecemeal approach can 40
a piecemeal approach has 67
a piecemeal approach may 82
a piecemeal approach that 443
a piecemeal approach was 94
a piecemeal approach with 55
a pillared verandah and 78
a pillared verandah with 71
a pinprick compared with 43
a pitiless struggle for 151
a pittance compared with 722
a placidly convincing air 105
a platelet receptor for 108
a platform designed for 112
a platform elevated and 51
a platform elevated two 49
a platform equipped with 111
a platform intended for 44
a platform prepared for 109
a platform projecting out 87
a platform provided for 60
a platform provided with 86
a platform reserved for 87
a platform suitable for 99
a platinum catalyst and 185
a platinum catalyst was 62
a platinum catalyst with 47
a platinum compound that 41
a platinum crucible and 3107
a platinum crucible can 44
a platinum crucible for 481
a platinum crucible has 69
a platinum crucible may 139
a platinum crucible was 70
a platinum crucible with 2190
a platinum filament and 41
a platinum filament was 45
a platonic affection being 71
a platonic affection for 305
a playroom equipped with 111
a plumbago crucible with 62
a poignant affection for 44
a poignant contrast with 194
a poignant metaphor for 213
a poignant nostalgia for 109
a poignant reminder for 50
a poignant reminder that 1315
a poisoned umbrella tip 41
a polarity opposite that 169
a polished courtier and 130
a polished elegance and 57
a polished mahogany bar 81
a polished mahogany box 109
a populist campaign that 157
a populist movement and 54
a populist movement that 422
a populist movement with 78
a populist platform that 211
a populist rhetoric and 46
a populist rhetoric that 204
a populous district and 61
a populous district with 55
a portable circular saw 978
a portable computer and 787
a portable computer can 106
a portable computer for 195
a portable computer that 619
a portable computer with 571
a portable darkroom and 42
a portable electric fan 84
a portable electric saw 264
a portable infrared gas 67
a portable platform for 65
a portable receiver and 98
a portable recorder and 86
a portable terminal and 66
a portable terminal for 45
a portable terminal that 51
a portable terminal with 59
a portable wireless set 241
a portfolio approach and 59
a portfolio approach for 51
a portfolio containing all 144
a portfolio containing both 110
a portfolio containing one 142
a portfolio containing two 79
a portfolio designed for 47
a portfolio strategy for 41
a portfolio strategy that 334
a portrait executed with 41
a portrait intended for 72
a portrait sculptor and 48
a positioning strategy and 48
a positioning strategy can 50
a positioning strategy for 217
a positioning strategy that 364
a positive absolute idea 117
a positive activity and 97
a positive activity for 106
a positive activity that 192
a positive activity with 41
a positive addiction for 41
a positive affection for 401
a positive affinity for 195
a positive affinity with 52
a positive analysis and 43
a positive antidote for 51
a positive antipathy for 163
a positive appetite for 145
a positive approach and 1312
a positive approach are 86
a positive approach but 41
a positive approach can 166
a positive approach for 307
a positive approach has 80
a positive approach may 80
a positive approach that 559
a positive approach was 133
a positive approach with 249
a positive argument and 73
a positive argument for 1113
a positive argument that 410
a positive assertion and 117
a positive assertion that 1021
a positive attitude all 101
a positive attitude and 12067
a positive attitude are 776
a positive attitude both 73
a positive attitude but 164
a positive attitude can 1341
a positive attitude does 166
a positive attitude for 666
a positive attitude goes 47
a positive attitude had 61
a positive attitude has 195
a positive attitude may 236
a positive attitude than 154
a positive attitude that 1481
a positive attitude was 410
a positive attitude who 85
a positive attitude with 620
a positive attitude you 190
a positive backdrop for 44
a positive campaign and 96
a positive campaign for 154
a positive capacity for 133
a positive catalyst for 272
a positive challenge and 123
a positive challenge for 130
a positive challenge that 46
a positive complete idea 221
a positive condition and 99
a positive condition for 226
a positive condition that 223
a positive constant and 2163
a positive constant does 56
a positive constant for 334
a positive constant not 55
a positive constant that 660
a positive constant with 138
a positive contempt for 304
a positive contrast with 64
a positive criterion for 261
a positive cultural and 118
a positive definite and 190
a positive definite real 139
a positive diagnosis and 370
a positive diagnosis are 51
a positive diagnosis being 45
a positive diagnosis but 43
a positive diagnosis can 2407
a positive diagnosis for 293
a positive diagnosis has 379
a positive diagnosis may 572
a positive diagnosis that 69
a positive diagnosis was 289
a positive dimension that 47
a positive direction and 1861
a positive direction are 100
a positive direction but 136
a positive direction can 139
a positive direction for 1451
a positive direction has 67
a positive direction may 71
a positive direction than 143
a positive direction that 260
a positive direction was 92
a positive direction with 692
a positive distaste for 1286
a positive doctrine and 100
a positive doctrine that 102
a positive dogmatic way 78
a positive economic and 474
a positive effector for 100
a positive electron and 276
a positive electron that 298
a positive electron was 40
a positive electron with 123
a positive emotional and 107
a positive enthusiasm for 370
a positive estimate for 97
a positive evidence for 90
a positive evidence that 351
a positive exercise ecg 1006
a positive expected net 363
a positive exponent and 134
a positive feedback and 284
a positive feedback can 54
a positive feedback for 249
a positive feedback may 49
a positive feedback path 134
a positive feedback that 471
a positive feedback with 112
a positive fondness for 45
a positive fracture with 44
a positive gradient and 69
a positive handicap for 50
a positive identity and 791
a positive identity can 49
a positive identity for 735
a positive identity that 324
a positive identity with 177
a positive indirect van 155
a positive instance and 133
a positive instinct for 74
a positive intention and 70
a positive intention for 82
a positive intention not 75
a positive interest and 136
a positive interest for 55
a positive judgment and 94
a positive judgment can 41
a positive judgment that 330
a positive marginal tax 286
a positive metaphor for 115
a positive momentum for 68
a positive morality and 44
a positive movement and 55
a positive movement for 141
a positive movement was 44
a positive nitrogen and 58
a positive nostalgia for 43
a positive nuisance and 87
a positive obsession and 44
a positive obsession with 209
a positive overbite and 44
a positive paradigm for 57
a positive particle and 67
a positive particle with 112
a positive personal and 170
a positive physical and 294
a positive platform for 95
a positive polarity and 135
a positive polarity with 50
a positive potential and 623
a positive potential for 308
a positive potential that 214
a positive potential was 110
a positive potential with 2426
a positive presence and 64
a positive pressure air 230
a positive pressure and 612
a positive pressure area 96
a positive pressure can 178
a positive pressure for 162
a positive pressure head 150
a positive pressure may 108
a positive pressure that 520
a positive pressure was 148
a positive pressure with 342
a positive proposal for 152
a positive prospect for 58
a positive provision for 232
a positive provision that 107
a positive quantity and 964
a positive quantity but 46
a positive quantity for 431
a positive quantity that 263
a positive quantity with 54
a positive rationale for 290
a positive reception and 58
a positive reception for 175
a positive religious and 52
a positive reminder that 138
a positive repulsion for 50
a positive resource and 55
a positive resource for 569
a positive resource that 113
a positive response and 1977
a positive response are 178
a positive response being 57
a positive response bias 175
a positive response both 52
a positive response but 150
a positive response can 297
a positive response does 106
a positive response for 865
a positive response had 74
a positive response has 193
a positive response may 245
a positive response not 59
a positive response set 181
a positive response than 212
a positive response that 474
a positive response was 1028
a positive response with 494
a positive selection bias 48
a positive selection for 361
a positive sensation that 60
a positive sentence and 94
a positive serology and 58
a positive serology for 171
a positive situation and 64
a positive situation for 199
a positive situation that 49
a positive specific heat 106
a positive standard for 144
a positive stimulus and 174
a positive stimulus for 430
a positive stimulus that 141
a positive straight leg 586
a positive strategy and 42
a positive strategy for 468
a positive strategy that 111
a positive struggle for 117
a positive tendency for 108
a positive terminal and 115
a positive valuation and 43
a positive valuation for 70
a positive velocity and 165
a positron collides with 171
a positron combines with 61
a possible activity for 62
a possible affinity with 135
a possible algorithm for 82
a possible allegory for 46
a possible analogue for 121
a possible analysis for 84
a possible ancestor for 135
a possible ancestry for 66
a possible antidote for 134
a possible approach and 56
a possible approach for 744
a possible approach that 234
a possible argument for 355
a possible argument that 345
a possible attitude for 76
a possible audience for 129
a possible breakdown this 51
a possible business deal 68
a possible campaign for 106
a possible capacity for 54
a possible catalyst for 299
a possible category for 58
a possible challenge for 60
a possible claimant for 98
a possible clinical use 41
a possible coalition with 183
a possible collision with 359
a possible communion with 45
a possible companion for 107
a possible condition for 294
a possible condition that 44
a possible conflict and 75
a possible conflict may 99
a possible conflict that 88
a possible conflict with 2082
a possible confusion that 90
a possible confusion with 429
a possible contract for 91
a possible contract with 79
a possible contrast with 58
a possible criminal act 65
a possible criterion for 542
a possible customer and 45
a possible customer for 131
a possible customer was 54
a possible deduction for 47
a possible diagnosis and 146
a possible diagnosis for 154
a possible direction and 52
a possible direction for 1027
a possible direction that 68
a possible director for 192
a possible downward bias 58
a possible economic and 104
a possible entrance for 54
a possible estimate for 46
a possible evidence for 81
a possible evolution for 56
a possible exception and 69
a possible exception being 457
a possible exception but 60
a possible exception for 510
a possible exception may 92
a possible exception see 128
a possible exception that 101
a possible exception was 44
a possible extension for 355
a possible fracture and 42
a possible homeland for 50
a possible homicide and 65
a possible identity for 121
a possible identity with 51
a possible infection and 50
a possible infection with 77
a possible liability for 153
a possible loophole for 117
a possible messenger for 86
a possible metaphor for 239
a possible migration path 55
a possible military use 82
a possible objection and 71
a possible objection that 536
a possible operation for 52
a possible opponent for 68
a possible original for 78
a possible original than 169
a possible paradigm for 328
a possible parallel for 126
a possible parallel with 381
a possible platform for 167
a possible potential for 108
a possible promotion for 42
a possible proposal for 59
a possible prospect for 176
a possible protocol for 50
a possible provision for 99
a possible purchase for 58
a possible rationale for 868
a possible receptor for 87
a possible recession and 52
a possible recourse for 47
a possible referent for 121
a possible referral for 58
a possible reformer and 42
a possible resource and 54
a possible resource for 445
a possible response and 53
a possible response bias 82
a possible response for 89
a possible response set 85
a possible response that 128
a possible salvation for 207
a possible schedule for 158
a possible security leak 68
a possible selection bias 396
a possible selection for 78
a possible sensation for 51
a possible sentence for 66
a possible sequence for 196
a possible sequence that 43
a possible showdown with 214
a possible situation and 75
a possible situation for 129
a possible situation that 220
a possible somebody who 51
a possible standard for 394
a possible stimulus for 246
a possible strategy and 44
a possible strategy for 1808
a possible strategy that 179
a possible struggle for 122
a possible struggle with 161
a possible suspicion that 196
a possible synthetic use 89
a possible template for 167
a possible tendency for 360
a possible terminus for 85
a possible threshold for 51
a possible treatment for 2082
a possibly dangerous man 77
a possibly fruitful area 40
a possibly infinite set 510
a possibly innocent man 264
a possibly prolonged and 56
a postcard announcing that 41
a postcard reminder was 78
a posterior approach and 237
a posterior approach can 72
a posterior approach for 203
a posterior approach has 55
a posterior approach may 100
a posterior approach using 45
a posterior approach was 81
a posterior approach with 324
a posterior capsular tear 82
a posterior direction and 394
a posterior direction with 84
a postilion harnessing his 52
a potential accident and 48
a potential allergen and 43
a potential ancestor for 40
a potential antidote for 46
a potential approach for 326
a potential argument for 109
a potential argument that 137
a potential assassin and 46
a potential attacker and 85
a potential attacker can 94
a potential attacker that 194
a potential attacker with 83
a potential audience and 136
a potential audience for 694
a potential audience that 235
a potential borrower and 61
a potential borrower has 74
a potential borrower may 47
a potential business deal 68
a potential capacity for 635
a potential catalyst for 724
a potential challenge for 131
a potential claimant for 47
a potential claimant has 66
a potential claimant who 52
a potential clinical use 41
a potential collision with 89
a potential companion for 42
a potential condition for 64
a potential conflict and 243
a potential conflict area 59
a potential conflict can 58
a potential conflict for 146
a potential conflict may 154
a potential conflict that 303
a potential conflict was 90
a potential conflict with 1653
a potential consumer and 92
a potential criminal and 138
a potential criminal who 46
a potential criterion for 83
a potential customer and 748
a potential customer but 42
a potential customer can 251
a potential customer does 63
a potential customer for 1427
a potential customer had 75
a potential customer has 258
a potential customer may 215
a potential customer than 48
a potential customer that 368
a potential customer was 133
a potential customer who 613
a potential customer with 239
a potential dictator and 52
a potential dictator who 64
a potential direction for 158
a potential disaster and 129
a potential disaster area 134
a potential disaster for 619
a potential disaster that 217
a potential disaster was 121
a potential downside for 50
a potential drawback for 62
a potential economic and 316
a potential employee and 310
a potential employee can 170
a potential employee for 122
a potential employee has 270
a potential employee may 118
a potential employee who 248
a potential employee with 102
a potential employer and 537
a potential employer can 205
a potential employer does 56
a potential employer for 129
a potential employer has 109
a potential employer may 247
a potential employer than 80
a potential employer that 1202
a potential employer who 250
a potential employer with 228
a potential employer you 51
a potential equality with 48
a potential goldmine for 95
a potential gradient and 210
a potential gradient can 55
a potential gradient that 123
a potential handicap for 41
a potential ingredient for 45
a potential interest and 56
a potential interest for 72
a potential intruder and 46
a potential intruder can 85
a potential investor and 142
a potential investor can 120
a potential investor for 229
a potential investor has 80
a potential investor may 88
a potential investor that 112
a potential investor was 47
a potential investor who 215
a potential investor with 78
a potential liability and 90
a potential liability for 594
a potential liability that 571
a potential licensee has 61
a potential licensee may 57
a potential loophole for 64
a potential loophole that 42
a potential majority for 62
a potential metaphor for 75
a potential military and 104
a potential military use 140
a potential murderer and 136
a potential murderer was 40
a potential murderer who 41
a potential negative with 108
a potential objection does 70
a potential obstacle and 77
a potential obstacle for 163
a potential opponent and 68
a potential opponent for 57
a potential paradigm for 87
a potential paradise for 53
a potential platform for 272
a potential positive with 136
a potential predator and 108
a potential predator that 104
a potential producer and 55
a potential prospect for 72
a potential rationale for 208
a potential receptor for 60
a potential resource and 158
a potential resource for 2075
a potential resource that 280
a potential scaffold for 63
a potential selection bias 165
a potential showcase for 76
a potential showdown with 48
a potential situation for 81
a potential situation that 134
a potential standard for 182
a potential stimulus for 229
a potential strategy for 703
a potential struggle for 64
a potential suitable for 70
a potential supplier and 82
a potential supplier for 86
a potential supplier that 44
a potential template for 85
a potential treatment for 2176
a potential universe for 67
a potential windfall for 111
a powerful activity for 54
a powerful activity that 113
a powerful advocate and 241
a powerful advocate for 1681
a powerful advocate with 113
a powerful affection for 111
a powerful affinity for 1555
a powerful affinity with 150
a powerful agitation for 108
a powerful agitation was 103
a powerful algorithm for 118
a powerful algorithm that 103
a powerful allegory for 78
a powerful analysis and 94
a powerful antidote and 56
a powerful antidote for 566
a powerful appetite for 199
a powerful approach and 75
a powerful approach for 1491
a powerful approach that 541
a powerful argument and 389
a powerful argument but 51
a powerful argument can 252
a powerful argument for 12719
a powerful argument has 50
a powerful argument not 61
a powerful argument that 2560
a powerful argument with 412
a powerful armament and 129
a powerful armament for 167
a powerful armament had 80
a powerful armament was 335
a powerful assertion that 44
a powerful astringent and 296
a powerful authority and 63
a powerful authority for 54
a powerful authority that 41
a powerful auxiliary for 178
a powerful backdrop for 120
a powerful backlash that 93
a powerful business and 82
a powerful business man 48
a powerful buttress for 64
a powerful campaign for 444
a powerful campaign was 150
a powerful capacity and 53
a powerful capacity for 628
a powerful catalyst and 87
a powerful catalyst for 2579
a powerful catalyst that 194
a powerful cathartic and 73
a powerful challenge and 46
a powerful challenge for 97
a powerful chemical and 82
a powerful chemical that 205
a powerful coalition and 67
a powerful coalition for 90
a powerful coalition that 534
a powerful coalition was 193
a powerful coalition with 123
a powerful colleague and 49
a powerful computer and 335
a powerful computer can 68
a powerful computer for 105
a powerful computer that 582
a powerful computer with 294
a powerful contempt for 55
a powerful contrast with 311
a powerful criterion for 128
a powerful critique and 76
a powerful critique not 51
a powerful cultural and 470
a powerful cultural myth 75
a powerful curiosity and 41
a powerful database for 47
a powerful database that 135
a powerful dictator who 40
a powerful distaste for 93
a powerful diuretic and 256
a powerful diuretic that 52
a powerful diversion for 86
a powerful diversion had 50
a powerful diversion was 77
a powerful divinity who 58
a powerful document and 56
a powerful document that 169
a powerful earthquake and 46
a powerful earthquake hit 70
a powerful earthquake that 234
a powerful economic and 2212
a powerful electric arc 1562
a powerful electric fan 117
a powerful electron beam 75
a powerful emotional and 412
a powerful employer and 62
a powerful enthusiasm for 88
a powerful evidence for 46
a powerful evidence that 105
a powerful exercise and 48
a powerful exercise for 160
a powerful exercise that 198
a powerful explosion and 80
a powerful explosion that 239
a powerful facility for 278
a powerful facility that 86
a powerful financial and 214
a powerful football team 144
a powerful fortress and 134
a powerful fortress with 62
a powerful fungicide and 42
a powerful garrison and 127
a powerful governor and 51
a powerful graceful cat 59
a powerful hypnotic and 47
a powerful identity and 62
a powerful identity for 63
a powerful industry and 235
a powerful industry that 142
a powerful industry with 131
a powerful ingredient for 69
a powerful instinct and 61
a powerful instinct for 386
a powerful instinct that 132
a powerful interest and 67
a powerful interest for 140
a powerful interest that 56
a powerful interest was 44
a powerful interest with 125
a powerful intuition that 180
a powerful ironclad ram 58
a powerful irritant and 486
a powerful irritant that 143
a powerful landlord and 69
a powerful laxative and 49
a powerful laxative that 43
a powerful leverage for 131
a powerful literary and 109
a powerful majority and 60
a powerful medicine and 240
a powerful medicine for 468
a powerful medicine man 1696
a powerful medicine that 660
a powerful merchant and 71
a powerful metaphor and 128
a powerful metaphor for 4484
a powerful metaphor that 428
a powerful metaphor with 49
a powerful military and 1788
a powerful military arm 86
a powerful military man 88
a powerful minister and 132
a powerful minister who 91
a powerful ministry and 50
a powerful minority and 102
a powerful minority had 50
a powerful minority that 235
a powerful minority was 108
a powerful minority who 106
a powerful modality for 89
a powerful momentum and 44
a powerful momentum for 139
a powerful momentum that 245
a powerful monarchy and 224
a powerful monarchy had 86
a powerful monarchy was 92
a powerful motivating and 78
a powerful movement and 169
a powerful movement for 1211
