sable sorrowfully clad 195
social development leading 187
social development leads 317
social development left 50
social development less 92
social development lies 340
social development like 145
social development made 248
social development make 294
social development many 60
social development means 414
social development meant 58
social development more 757
social development most 144
social development much 96
social development must 1729
social development need 398
social development only 569
social development other 44
social development over 842
social development plan 2356
social development prior 83
social development role 98
social development seem 135
social development sets 54
social development show 47
social development side 49
social development some 55
social development such 1207
social development take 141
social development taking 118
social development tend 102
social development theory 722
social development there 1000
social development these 151
social development took 183
social development unit 141
social development upon 169
social development very 94
social development well 43
social development went 140
social development were 2483
social development when 980
social development will 3076
social development work 1318
social differences along 55
social differences also 123
social differences among 2948
social differences even 59
social differences from 375
social differences have 699
social differences into 317
social differences like 44
social differences made 40
social differences make 66
social differences more 116
social differences must 159
social differences need 42
social differences play 45
social differences seem 74
social differences such 380
social differences tend 57
social differences there 160
social differences were 1902
social differences when 83
social differences will 308
social disapproval from 383
social disapproval have 45
social disapproval upon 41
social disapproval were 55
social disapproval when 68
social disapproval will 112
social disciplines from 55
social disciplines have 254
social disciplines such 63
social disciplines were 125
social disciplines will 47
social dislocations among 72
social dislocations during 57
social dislocations from 45
social dislocations have 122
social dislocations such 119
social dislocations were 121
social dislocations will 51
social disparities among 216
social disparities have 114
social disparities were 87
social disparities will 58
social distinctions along 41
social distinctions also 94
social distinctions among 1724
social distinctions even 124
social distinctions from 138
social distinctions have 761
social distinctions here 69
social distinctions into 135
social distinctions like 67
social distinctions made 297
social distinctions make 44
social distinctions more 302
social distinctions must 120
social distinctions only 154
social distinctions seem 124
social distinctions such 284
social distinctions tend 53
social distinctions there 180
social distinctions upon 94
social distinctions were 3943
social distinctions when 97
social distinctions will 213
social distractions were 52
social distribution among 48
social disturbance there 45
social disturbance were 62
social disturbance will 42
social documentary film 93
social documentary work 67
social emancipation from 355
social emancipation have 42
social emancipation must 68
social emancipation were 73
social emancipation will 80
social empowerment among 81
social empowerment over 54
social encyclicals from 90
social encyclicals have 152
social encyclicals were 76
social enterprises have 311
social enterprises must 56
social enterprises such 109
social enterprises were 107
social enterprises will 60
social environment acting 50
social environment acts 276
social environment along 55
social environment also 1033
social environment among 157
social environment bears 57
social environment been 68
social environment brings 62
social environment came 56
social environment come 67
social environment during 638
social environment even 139
social environment facing 46
social environment free 87
social environment from 1969
social environment gave 65
social environment have 1492
social environment having 68
social environment help 116
social environment here 86
social environment into 1630
social environment just 106
social environment leads 182
social environment less 136
social environment like 188
social environment made 298
social environment make 137
social environment many 47
social environment means 185
social environment more 1432
social environment most 255
social environment much 150
social environment must 1206
social environment need 236
social environment only 372
social environment over 676
social environment play 479
social environment puts 58
social environment seem 115
social environment sets 200
social environment such 1577
social environment take 43
social environment tend 100
social environment there 640
social environment these 80
social environment those 42
social environment upon 1045
social environment very 145
social environment were 1074
social environment what 107
social environment when 455
social environment will 2050
social epidemiology have 48
social equilibrium among 100
social equilibrium have 41
social equilibrium theory 62
social equilibrium were 85
social equilibrium when 80
social equilibrium will 182
social estrangement from 104
social evolutionary ideas 94
social evolutionary theory 1121
social evolutionary view 42
social expectations also 101
social expectations among 187
social expectations during 68
social expectations even 41
social expectations from 267
social expectations have 410
social expectations held 97
social expectations into 106
social expectations make 42
social expectations more 44
social expectations must 45
social expectations play 64
social expectations such 64
social expectations upon 45
social expectations vary 47
social expectations were 380
social expectations when 115
social expectations will 139
social expenditure also 53
social expenditure cuts 201
social expenditure data 200
social expenditure during 133
social expenditure fell 76
social expenditure from 183
social expenditure grew 125
social expenditure have 171
social expenditure more 55
social expenditure must 48
social expenditure over 112
social expenditure ratio 280
social expenditure rose 143
social expenditure such 74
social expenditure were 200
social expenditure will 197
social experiences also 121
social experiences among 96
social experiences during 423
social experiences from 295
social experiences have 451
social experiences help 49
social experiences into 193
social experiences like 42
social experiences more 123
social experiences must 87
social experiences over 60
social experiences play 91
social experiences such 290
social experiences tend 49
social experiences were 400
social experiences when 96
social experiences will 272
social experiments during 47
social experiments ever 409
social experiments from 75
social experiments have 613
social experiments like 171
social experiments made 61
social experiments must 63
social experiments such 482
social experiments were 479
social experiments will 113
social explanations have 121
social explanations must 73
social explanations only 40
social explanations were 80
social facilitation among 69
social facilitation from 146
social facilitation have 102
social facilitation theory 640
social facilitation will 104
social festivities were 174
social gerontology from 66
social gerontology have 176
social gerontology were 56
social gerontology will 51
social hierarchies also 55
social hierarchies among 249
social hierarchies during 49
social hierarchies even 40
social hierarchies from 116
social hierarchies have 227
social hierarchies into 140
social hierarchies such 137
social hierarchies were 933
social hierarchies when 41
social hierarchies will 85
social homogeneity among 182
social homogeneity will 51
social imperatives have 80
social imperatives were 81
social implications also 86
social implications even 66
social implications from 302
social implications have 371
social implications here 53
social implications into 62
social implications more 43
social implications must 150
social implications need 44
social implications such 296
social implications were 815
social implications when 144
social implications will 250
social improvement among 195
social improvement even 56
social improvement from 180
social improvement have 173
social improvement into 52
social improvement lies 81
social improvement made 61
social improvement must 301
social improvement only 43
social improvement over 58
social improvement upon 56
social improvement were 491
social improvement when 48
social improvement will 272
social inclinations were 44
social individuals from 54
social individuals have 41
social inheritance from 280
social inheritance were 65
social inheritance will 62
social instability among 80
social instability during 103
social instability from 86
social instability have 116
social instability such 47
social instability were 88
social instability when 54
social instability will 154
social institutions able 41
social institutions along 233
social institutions also 919
social institutions amid 44
social institutions among 494
social institutions back 68
social institutions been 68
social institutions best 103
social institutions came 205
social institutions cease 47
social institutions come 280
social institutions dealing 119
social institutions during 482
social institutions even 147
social institutions ever 97
social institutions face 43
social institutions fail 280
social institutions find 55
social institutions form 240
social institutions free 42
social institutions from 2415
social institutions gave 88
social institutions give 222
social institutions grew 68
social institutions grow 128
social institutions have 8794
social institutions having 131
social institutions help 175
social institutions here 44
social institutions into 1094
social institutions just 94
social institutions keep 42
social institutions kept 56
social institutions leads 68
social institutions left 58
social institutions less 43
social institutions lies 81
social institutions like 9371
social institutions look 46
social institutions lose 60
social institutions made 223
social institutions make 406
social institutions means 229
social institutions meant 46
social institutions meet 95
social institutions mold 49
social institutions more 1250
social institutions most 561
social institutions much 91
social institutions must 2770
social institutions need 371
social institutions once 54
social institutions only 231
social institutions open 40
social institutions other 439
social institutions over 571
social institutions play 541
social institutions prior 40
social institutions ranging 108
social institutions rest 326
social institutions seek 61
social institutions seem 382
social institutions show 43
social institutions such 25750
social institutions take 261
social institutions tend 494
social institutions their 112
social institutions there 578
social institutions took 124
social institutions treat 83
social institutions upon 828
social institutions used 76
social institutions vary 78
social institutions very 66
social institutions were 7442
social institutions when 302
social institutions will 2883
social institutions work 413
social interactions along 53
social interactions also 311
social interactions among 5293
social interactions come 41
social interactions during 1065
social interactions even 86
social interactions form 67
social interactions from 610
social interactions give 67
social interactions have 1063
social interactions help 100
social interactions into 382
social interactions leading 76
social interactions like 328
social interactions made 74
social interactions make 63
social interactions more 682
social interactions much 98
social interactions must 190
social interactions need 50
social interactions only 110
social interactions other 47
social interactions over 367
social interactions play 236
social interactions ranging 43
social interactions seem 107
social interactions such 876
social interactions take 613
social interactions taking 214
social interactions tend 210
social interactions there 167
social interactions took 74
social interactions upon 78
social interactions vary 49
social interactions were 1816
social interactions when 377
social interactions will 801
social interactions work 43
social interactive play 45
social intercourse also 131
social intercourse among 4938
social intercourse brings 47
social intercourse came 56
social intercourse during 333
social intercourse even 203
social intercourse ever 55
social intercourse free 42
social intercourse from 367
social intercourse gave 53
social intercourse have 503
social intercourse here 93
social intercourse into 365
social intercourse leads 43
social intercourse less 81
social intercourse like 71
social intercourse lose 53
social intercourse made 138
social intercourse make 52
social intercourse many 46
social intercourse meant 50
social intercourse more 708
social intercourse most 133
social intercourse much 272
social intercourse must 373
social intercourse only 305
social intercourse other 43
social intercourse over 231
social intercourse save 92
social intercourse seem 50
social intercourse such 364
social intercourse tend 46
social intercourse there 846
social intercourse those 62
social intercourse took 219
social intercourse upon 167
social intercourse very 99
social intercourse went 60
social intercourse were 1654
social intercourse what 84
social intercourse when 371
social intercourse will 745
social intervention from 61
social intervention have 80
social intervention into 148
social intervention must 100
social intervention such 49
social intervention were 84
social intervention when 47
social intervention will 111
social investments have 95
social investments made 121
social investments such 152
social investments were 118
social investments will 62
social involvement also 55
social involvement among 130
social involvement during 67
social involvement from 72
social involvement have 100
social involvement into 46
social involvement must 50
social involvement were 151
social involvement when 50
social involvement will 108
social manipulation among 53
social marginality among 48
social mobilization also 46
social mobilization among 200
social mobilization brings 62
social mobilization during 143
social mobilization from 135
social mobilization have 188
social mobilization into 76
social mobilization leads 50
social mobilization must 65
social mobilization over 55
social mobilization theory 129
social mobilization were 180
social mobilization will 212
social necessities among 51
social necessities have 61
social necessities such 66
social necessities will 68
social observances must 65
social observations were 65
social opportunity cost 17839
social opportunity must 41
social opportunity will 43
social organization able 63
social organization aiming 41
social organization along 352
social organization also 891
social organization among 5149
social organization bears 72
social organization been 55
social organization best 286
social organization brings 109
social organization came 368
social organization come 113
social organization dealt 42
social organization during 972
social organization even 314
social organization ever 169
social organization find 41
social organization form 73
social organization free 58
social organization from 3673
social organization gave 190
social organization give 58
social organization grew 122
social organization grow 43
social organization have 3954
social organization having 241
social organization held 58
social organization help 52
social organization here 159
social organization into 1613
social organization just 135
social organization leading 44
social organization leads 182
social organization left 47
social organization less 169
social organization lies 171
social organization like 630
social organization made 687
social organization make 449
social organization many 42
social organization means 519
social organization meant 63
social organization more 1436
social organization most 464
social organization much 179
social organization must 3093
social organization need 269
social organization once 128
social organization only 711
social organization onto 61
social organization open 40
social organization other 219
social organization over 1089
social organization play 186
social organization prior 132
social organization ranging 45
social organization runs 45
social organization seem 286
social organization seen 82
social organization sets 113
social organization show 145
social organization some 123
social organization such 4008
social organization take 91
social organization taking 57
social organization tend 274
social organization theory 269
social organization there 2126
social organization these 136
social organization took 212
social organization upon 617
social organization used 95
social organization vary 117
social organization very 164
social organization well 149
social organization went 66
social organization were 3840
social organization what 212
social organization when 517
social organization will 2750
social organization work 233
social orientations were 63
social partnership among 86
social partnership from 64
social partnership have 110
social partnership were 80
social partnership will 74
social pathologists have 53
social performance among 63
social performance data 86
social performance during 51
social performance from 102
social performance have 108
social performance must 60
social performance over 60
social performance were 123
social performance when 58
social performance will 142
social personality from 72
social personality into 48
social personality must 75
social personality type 142
social perspective also 71
social perspective from 176
social perspective have 46
social perspective into 102
social perspective must 53
social perspective taking 6520
social perspective there 111
social perspective were 40
social perspective when 56
social perspective will 71
social philosopher eric 42
social philosopher from 87
social philosopher john 214
social philosopher karl 188
social philosopher like 50
social philosopher must 159
social philosopher will 89
social pleasantries were 60
social polarization along 43
social polarization among 61
social polarization have 54
social polarization into 40
social polarization were 40
social preeminence like 40
social preferences among 75
social preferences from 119
social preferences have 90
social preferences into 76
social preferences must 102
social preferences over 120
social preferences were 113
social preferences will 97
social prohibitions were 43
social proprieties were 71
social readjustment rating 11384
social readjustment will 47
social regeneration from 73
social regeneration have 76
social regeneration must 189
social regeneration were 191
social regeneration will 172
social relationship acts 91
social relationship also 82
social relationship among 1019
social relationship during 46
social relationship from 297
social relationship have 150
social relationship into 214
social relationship like 61
social relationship more 106
social relationship must 154
social relationship only 112
social relationship over 64
social relationship such 159
social relationship there 213
social relationship upon 67
social relationship were 164
social relationship when 110
social relationship will 2116
social reproduction also 96
social reproduction among 138
social reproduction from 280
social reproduction have 286
social reproduction into 103
social reproduction more 256
social reproduction must 179
social reproduction onto 53
social reproduction over 84
social reproduction such 89
social reproduction theory 751
social reproduction were 261
social reproduction when 42
social reproduction will 174
social reproduction work 89
social restrictions from 51
social restrictions have 147
social restrictions such 146
social restrictions upon 363
social restrictions were 315
social restrictions will 53
social restructuring will 49
social satisfaction among 154
social satisfaction from 343
social selfishness must 43
social sensitivity among 57
social sensitivity test 94
social sensitivity were 67
social sensitivity will 58
social settlements have 236
social settlements like 41
social settlements were 233
social speculations took 96
social speculations were 55
social statistical data 168
social transactions among 123
social transactions from 67
social transactions have 47
social transactions such 69
social transactions take 57
social transactions were 107
social transmission from 53
social understanding also 42
social understanding among 80
social understanding during 49
social understanding from 74
social understanding have 63
social understanding must 79
social understanding were 74
social understanding will 85
soever distinguished from 46
solar astronomers have 98
solar atmospheric tide 99
solar corpuscular flux 107
solar distillation unit 185
solar electricity from 95
solar electricity will 119
solar illumination angle 161
solar illumination from 44
solar observations during 58
solar observations from 166
solar observations have 86
solar observations made 329
solar observations were 363
solar observations will 122
solar oscillations from 78
solar oscillations have 61
solar photosphere from 59
solar prominences during 49
solar prominences have 79
solar prominences were 91
solid carbonaceous fuel 72
solid commitments from 83
solid comparative data 54
solid construction were 92
solid continental mass 48
solid contribution from 64
solid contribution made 75
solid crystalline acid 54
solid crystalline body 501
solid crystalline form 376
solid crystalline mass 498
solid crystalline rock 136
solid crystalline salt 81
solid cylindrical body 117
solid cylindrical core 141
solid cylindrical disk 49
solid cylindrical drum 57
solid cylindrical mass 296
solid cylindrical plug 50
solid cylindrical rods 89
solid cylindrical wire 57
solid dielectrics have 55
solid dielectrics such 47
solid disputations were 40
solid documentary base 47
solid electrolyte cell 365
solid electrolyte fuel 566
solid electrolyte must 53
solid electrolyte such 41
solid electrolyte tube 112
solid electrolyte type 46
solid electrolyte used 52
solid endorsement from 70
solid equilibrium line 69
solid experiential base 47
solid friendships among 46
solid friendships were 47
solid improvement from 101
solid improvement over 68
solid introduction into 43
solid legislative base 41
solid manufacturing base 328
solid mathematical base 68
solid particulate form 45
solid performance from 90
solid performance over 46
solid precipitate from 92
solid preparations made 70
solid preparatory work 93
solid professional base 60
solid professional work 49
solid propellants have 91
solid propellants used 85
solid propellants were 125
solid propellants will 50
solid satisfaction from 288
solid sedimentary rock 307
solid statistical base 122
solid statistical data 162
solid transmission media 56
solid transparent body 63
solid transparent mass 45
solid transparent media 51
solid underground stem 53
solve mathematical word 132
solving groundwater flow 80
solving mathematical word 308
soothing applications such 41
sorry antediluvian make 128
sorry merchandise bold 40
sorting individuals into 264
sorts individuals into 103
souls alternately into 47
souls disentangled from 118
souls emancipated from 64
souls transformed into 94
sound astonishingly like 52
sound civilization must 46
sound combinations from 99
sound combinations have 155
sound combinations such 147
sound combinations used 58
sound combinations were 103
sound combinations will 42
sound compensation plan 185
sound conceivable must 76
sound constitution will 51
sound construction will 71
sound deceptively like 43
sound development from 128
sound development must 103
sound development plan 382
sound development will 84
sound differently from 576
sound differently when 285
sound distressingly like 222
sound distribution from 55
sound environment will 44
sound frequencies from 588
sound frequencies have 94
sound frequencies into 145
sound frequencies ranging 117
sound frequencies used 176
sound frequencies were 106
sound frequencies will 50
sound inseparable from 52
sound intelligent when 150
sound intensities from 191
sound intensities over 188
sound intensities were 131
sound interrupted their 47
sound localization cues 488
sound localization during 65
sound localization have 145
sound localization task 106
sound localization were 61
sound manufacturing base 82
sound mathematical theory 315
sound measurements were 135
sound observations upon 43
sound occasionally heard 50
sound organization plan 56
sound paradoxical when 156
sound pedagogical theory 193
sound perspective from 40
sound philosopher will 129
sound preparatory work 88
sound professional base 49
sound professional work 94
sound progressive laws 44
sound relationship among 64
sound reproduction from 611
sound reproduction have 224
sound reproduction were 125
sound reproduction will 79
sound reverberating from 581
sound sociological theory 219
sound statistical base 134
sound statistical data 440
sound statistical theory 285
sound strategical plan 60
sound suspiciously like 12816
sound transformed into 130
sound transmission along 161
sound transmission data 53
sound transmission from 1825
sound transmission have 133
sound transmission into 577
sound transmission loss 7747
sound transmission over 292
sound transmission paths 362
sound transmission were 108
sound transmission when 106
sound transmission will 232
sound transmitted from 622
sound transmitted into 171
sound transmitted over 43
sound understanding from 80
sound understanding more 233
sound understanding must 229
sound understanding will 124
sound unnaturally loud 384
sound unpleasantly like 139
sound wonderfully like 103
sound wonderfully well 40
sowed disaffection among 50
space applications have 325
space applications must 45
space applications such 706
space applications were 61
space applications will 290
space colonization will 138
space constraints have 666
space constraints here 60
space constraints made 117
space constraints make 112
space constraints only 180
space constraints were 108
space constraints will 195
space constructed during 42
space constructed from 305
space coordinates from 117
space coordinates have 152
space coordinates into 273
space coordinates must 42
space coordinates only 1186
space coordinates used 103
space coordinates were 119
space coordinates will 139
space development will 224
space differently from 282
space distinguished from 59
space distribution from 45
space distribution will 111
space environment data 75
space environment during 168
space environment from 170
space environment have 197
space environment must 190
space environment over 46
space environment such 58
space environment upon 42
space environment were 137
space environment will 612
space equidistant from 929
space experiments have 330
space experiments were 162
space experiments will 74
space explorations have 374
space illuminated only 44
space independent from 134
space inseparable from 118
space interrupted only 65
space measurements were 107
space necessarily left 55
space observations have 221
space observations will 47
space requirement will 211
space restrictions have 127
space restrictions make 117
space restrictions only 124
space restrictions will 87
space settlements will 200
space temperature during 119
space temperature will 119
space transformed into 189
space transmission loss 540
spacing measurements were 145
spake comfortably unto 101
spare detachments from 47
spark controversy among 145
speaking alternately from 40
speaking backgrounds have 126
speaking backgrounds were 255
speaking communities along 152
speaking communities also 45
speaking communities during 119
speaking communities from 365
speaking communities have 898
speaking communities into 112
speaking communities living 179
speaking communities such 161
speaking communities there 42
speaking communities were 970
speaking communities will 116
speaking congregations have 46
speaking congregations were 285
speaking democracies have 142
speaking democracies look 259
speaking democracies were 47
speaking differently from 181
speaking environment will 162
speaking individuals from 228
speaking individuals were 132
speaking inhabitants from 167
speaking inhabitants have 124
speaking inhabitants were 716
speaking missionaries from 134
speaking missionaries have 100
speaking missionaries were 148
speaking protestants from 321
speaking protestants were 207
speaking respondents were 470
speaking settlements were 46
speaking sudetenland from 83
speaking switzerland have 110
speaking switzerland were 148
speaking territories from 133
speaking territories have 88
speaking territories into 102
speaking territories such 41
speaking territories were 280
speaks confidently from 41
speaks differently from 615
speaks differently when 65
spears frightfully into 69
speed applications like 58
speed applications such 934
speed centrifugal fans 119
speed centrifugal pump 1292
speed centrifugal type 54
speed centrifuges have 45
speed development time 136
speed differences among 106
speed differences were 149
speed distribution over 112
speed improvement from 43
speed improvement over 762
speed improvement when 104
speed interactive data 43
speed measurements from 302
speed measurements have 128
speed measurements made 200
speed measurements over 115
speed measurements were 630
speed measurements will 43
speed performance from 54
speed performance when 84
speed performance will 45
speed peripherals such 317
speed peristaltic pump 794
speed photographs have 52
speed photographs show 119
speed photographs were 60
speed photography have 203
speed reciprocating pump 55
speed reciprocating steam 105
speed restrictions have 68
speed restrictions over 42
speed restrictions were 372
speed supernatant from 176
speed synchronous data 226
speed transmission from 181
speed transmission line 378
speed transmission link 43
speed transmission media 349
speed transmission over 631
speed transmission unit 62
speed transmission used 172
speed transmission were 120
speed transmission will 111
spend attentively will 82
spend extravagant sums 68
spend practically nothing 175
spend practically their 219
spend significant sums 528
spend significant time 3342
spend unnecessary time 814
spent desperately trying 60
spent differently from 95
spent electrolyte from 572
spent exclusively among 74
spent exclusively upon 59
spent extravagant sums 196
spent fermentation broth 137
spent innumerable days 63
spent practically half 42
spent practically nothing 322
spent practically their 190
spent principally upon 58
spent significant sums 508
spent significant time 4718
spent unnecessary time 68
sperm contributes only 53
sperm transferred during 102
spies infiltrated into 49
split applications were 64
split arbitrarily into 168
split christendom into 328
split christianity into 222
split harmoniously when 49
split infinitives were 56
split infinitives when 68
split irrevocably into 85
split irrevocably over 53
split jurisdiction over 116
split permanently into 134
split personality from 139
split personality like 106
split personality when 455
split politically along 40
split politically into 86
spoke confidently into 42
spoke differently from 714
spoke differently when 55
spoke excellently well 162
spoke frantically into 55
spoke occasionally during 45
spoke unadvisedly some 40
spoke wonderfully well 94
spoon differently from 101
spore assemblages from 382
sport competitions were 66
sport degenerated into 43
sport degenerates into 51
sport sociologists have 156
spots distributed along 51
spots distributed over 673
sprang exclusively from 186
sprang impatiently from 67
sprang incessantly from 105
sprang necessarily from 227
sprang organically from 60
sprang principally from 293
sprang undoubtedly from 87
spray applications have 52
spray applications were 455
spray applications will 45
spray polyurethane foam 66
spread apprehension among 98
spread christianity along 59
spread christianity among 3520
spread christianity from 67
spread christianity into 99
spread christianity over 157
spread christianity there 212
spread christianity were 55
spread civilization among 171
spread civilization over 516
spread comfortably over 67
spread contagiously from 88
spread controversy among 146
spread despondency among 126
spread development more 61
spread disaffection among 1670
spread effectively over 76
spread efficiently from 53
spread enlightened ideas 66
spread extensively along 150
spread extensively among 272
spread extensively during 161
spread extensively from 89
spread extensively into 195
spread extensively over 1006
spread haphazardly over 241
spread investments over 51
spread irregularly into 44
spread irregularly over 1622
spread northeastward from 49
spread perturbation among 73
spread plentifully over 40
spread practically over 136
spread progressive ideas 280
spread renaissance ideas 62
spread southeastward into 47
spread transiently over 79
spread universally among 317
spread universally over 585
spread victoriously over 227
springing alternately from 97
springing capriciously from 61
springing exclusively from 161
springing necessarily from 141
springing organically from 141
springing principally from 61
springs continually from 40
springs exclusively from 570
springs necessarily from 616
springs occasionally from 40
springs organically from 266
springs principally from 428
springs undoubtedly from 59
sprung exclusively from 98
sprung organically from 47
sprung principally from 220
stack temperature will 94
staff appointment from 52
staff arrangements were 227
staff assignments during 67
staff assignments have 47
staff assignments were 137
staff assignments will 49
staff conferences during 121
staff conferences have 59
staff conferences held 190
staff conferences were 682
staff conferences when 86
staff contributed their 53
staff departments have 512
staff departments like 128
staff departments must 90
staff departments such 1124
staff departments were 834
staff departments will 160
staff development also 224
staff development among 115
staff development days 1686
staff development during 316
staff development from 525
staff development fund 53
staff development goal 134
staff development have 768
staff development ideas 50
staff development into 279
staff development means 264
staff development more 306
staff development must 1399
staff development need 400
staff development over 188
staff development plan 3567
staff development role 459
staff development such 45
staff development teams 187
staff development there 85
staff development time 1409
staff development tool 233
staff development unit 1047
staff development were 704
staff development when 213
staff development will 1975
staff development work 1918
staff established their 71
staff exclusively from 109
staff headquarters during 42
staff headquarters were 133
staff interpreted their 42
staff interviewed during 54
staff interviewed felt 79
staff interviewed more 46
staff interviewed said 72
staff interviewed were 185
staff involvement from 89
staff involvement will 141
staff organization have 124
staff organization must 261
staff organization plan 77
staff organization were 181
staff organization will 243
staff performance data 43
staff performance during 136
staff performance will 194
staff recruitment from 120
staff respondents were 162
staff responsible only 87
staff transferred from 920
staff transformed into 40
staff understands what 228
staff understands your 65
staff volunteered their 63
stage accessories were 72
stage arrangements have 84
stage arrangements help 49
stage arrangements were 356
stage centrifugal pump 6183
stage centrifugal type 235
stage compressors have 62
stage construction will 54
stage construction work 182
stage descriptions have 41
stage development from 340
stage development plan 203
stage development theory 426
stage development will 44
stage development work 58
stage differences were 152
stage disarmament plan 116
stage distillation unit 163
stage experiments were 51
stage generalized least 165
stage individuals have 160
stage measurements were 42
stage performance during 105
stage performance from 200
stage performance into 62
stage performance like 81
stage performance only 40
stage performance took 84
stage performance were 154
stage performance when 101
stage performance will 136
stage practically free 57
stage presentation were 90
stage temperature rise 948
stage transformed into 378
stage transitional cell 298
stain differently from 1196
stamp legislative body 52
stand alternately upon 169
stand confinement well 179
stand conspicuous among 211
stand continually open 62
stand continually upon 381
stand development over 54
stand differently from 189
stand differently when 83
stand distinguished from 1401
stand equidistant from 547
stand excellently well 45
stand exclusively upon 148
stand improvement work 1241
stand independent from 556
stand innumerable along 83
stand interdicted from 56
stand irregularly along 40
stand permanently open 42
stand practically upon 117
stand principally upon 42
stand prominently among 53
stand prominently forth 936
stand replacement fire 193
stand transformed into 113
stand transplanting very 58
stand transplanting well 174
stand unconcerned till 61
stand undisguised upon 50
stand undisturbed till 96
stand unprotected from 85
stare sightlessly into 42
stare thoughtfully into 81
stare unflinchingly into 56
staring contentedly into 49
staring desperately into 71
staring expectantly into 41
staring impassively ahead 88
staring impassively down 121
staring impassively into 70
staring sightlessly ahead 169
staring sightlessly down 158
staring sightlessly into 457
staring suspiciously into 45
staring thoughtfully ahead 46
staring thoughtfully down 147
staring thoughtfully into 713
staring unflinchingly into 51
stark differences among 128
stark differences from 58
stars astronomers have 89
stars continually rise 45
stars distributed among 49
stars distributed over 467
stars embroidered upon 40
stars equidistant from 62
stars forevermore have 61
start applications from 177
start brainstorming ideas 63
start communicating more 106
start concentrating more 112
start construction during 84
start construction from 79
start construction next 212
start construction when 84
start construction work 1260
start development from 110
start development there 124
start development work 267
start exclusively from 156
start fluorescent lamp 541
start incorporating some 48
start incorporating these 42
start independent life 109
start independent work 43
start investigating other 43
start investigating some 46
start investigating their 61
start investigating these 78
start investigating what 318
start investigating your 70
start manufacturing some 49
start manufacturing their 94
start manufacturing these 88
start participating more 40
start practically from 682
start preliminary work 148
start preparatory work 156
start transmission only 52
start understanding their 47
start understanding what 488
start understanding your 40
state abbreviations used 64
state accountancy laws 205
state achievement test 745
state acknowledge their 116
state apparatuses also 43
state apparatuses from 70
state apparatuses have 450
state apparatuses like 197
state apparatuses must 56
state apparatuses such 712
state apparatuses were 536
state appropriation bill 48
state appropriation from 70
state arrangements have 71
state arrangements were 51
state assemblyman from 519
state assemblymen from 131
state assemblymen were 132
state assessments have 132
state assessments were 240
state assessments will 53
state biographical data 204
state calculations have 156
state calculations were 168
state categorical aids 56
state championship during 41
state championship four 87
state championship game 6606
state championship high 66
state championship last 203
state championship meet 197
state championship teams 517
state championship three 162
state championship when 86
state citizenship from 218
state citizenship only 85
state citizenship upon 86
state citizenship were 338
state citizenship will 42
state colonization laws 63
state compensation acts 1774
state compensation fund 583
state compensation laws 2023
state comptroller from 56
state condominium laws 132
state conferences have 83
state conferences held 40
state conferences were 269
state confidently what 149
state confiscated their 70
state conservation areas 177
state conservation laws 1452
state constituted like 84
state constituted only 103
state constitutes only 47
state constitutes such 45
state constitutes what 113
state constitution also 945
state constitution bars 58
state constitution came 93
state constitution dealing 50
state constitution deals 94
state constitution during 71
state constitution even 141
state constitution ever 41
state constitution from 761
state constitution gave 704
state constitution giving 242
state constitution have 202
state constitution into 231
state constitution made 354
state constitution making 1112
state constitution means 40
state constitution meant 40
state constitution more 135
state constitution must 806
state constitution only 282
state constitution over 40
state constitution reads 66
state constitution said 92
state constitution says 192
state constitution sets 116
state constitution some 51
state constitution there 166
state constitution took 285
state constitution upon 90
state constitution went 329
state constitution were 1341
state constitution when 614
state constitution will 609
state constructed from 301
state constructed upon 64
state construction were 44
state construction work 193
state contributed more 266
state contributed nothing 51
state contributed only 79
state contributes more 135
state contributes nothing 50
state contributes only 191
state contribution from 126
state contribution rate 408
state controversy over 224
state cooperative bank 1600
state cooperative health 107
state cooperative laws 198
state corporations from 320
state corporations have 580
state corporations into 123
state corporations like 328
state corporations must 81
state corporations such 321
state corporations were 1202
state corporations will 95
state corresponds only 40
state degenerated into 82
state degenerates into 136
state departments also 132
state departments dealing 189
state departments during 117
state departments from 141
state departments have 2178
state departments having 58
state departments into 73
state departments like 147
state departments must 113
state departments such 610
state departments were 1170
state departments will 147
state descriptions from 45
state descriptions have 99
state descriptions must 44
state development among 58
state development bank 2462
state development during 113
state development from 147
state development fund 76
state development have 256
state development plan 806
state development were 204
state development will 94
state differences among 133
state differences over 46
state differences were 221
state differently from 293
state dignitaries were 104
state directories will 57
state distinctions must 230
state distinguished from 324
state distributed among 58
state distribution among 45
state distribution from 390
state distribution must 43
state distribution over 71
state distribution ratio 149
state distribution when 50
state distribution will 212
state electricity grid 117
state electronics have 372
state electronics made 60
state electronics were 61
state emancipated from 115
state emergencies such 102
state encountered during 62
state enforcement acts 141
state enforcement laws 95
state enforcement will 95
state enterprises along 95
state enterprises also 938
state enterprises came 263
state enterprises during 832
state enterprises even 332
state enterprises face 194
state enterprises fell 276
state enterprises from 2201
state enterprises grew 289
state enterprises have 9410
state enterprises having 107
state enterprises held 86
state enterprises into 3814
state enterprises like 1034
state enterprises lost 65
state enterprises made 302
state enterprises make 193
state enterprises making 130
state enterprises means 86
state enterprises more 1438
state enterprises must 1115
state enterprises need 244
state enterprises only 660
state enterprises other 48
state enterprises over 423
state enterprises paid 201
state enterprises play 169
state enterprises prior 138
state enterprises rose 322
state enterprises seem 88
state enterprises sold 88
