sable clouds involves 47
soils heavily infested 53
soils render immortal 76
soils retain moisture 205
soils should therefore 114
soils through chemical 95
soils without adequate 53
solar access easements 229
solar angular momentum 184
solar angular velocity 170
solar arrays attached 42
solar arrays deployed 68
solar corona consists 48
solar corona observed 72
solar corona obtained 62
solar design concepts 48
solar dynamo operates 45
solar energy absorbed 2886
solar energy absorber 139
solar energy activity 47
solar energy actually 145
solar energy annually 81
solar energy business 229
solar energy captured 856
solar energy collecting 353
solar energy compared 75
solar energy concepts 59
solar energy converting 64
solar energy decreases 59
solar energy directly 1681
solar energy engineering 191
solar energy facility 73
solar energy hardware 47
solar energy harvesting 267
solar energy incident 1670
solar energy includes 71
solar energy increases 336
solar energy industry 1539
solar energy involved 50
solar energy involves 135
solar energy materials 128
solar energy obtained 61
solar energy potential 742
solar energy probably 60
solar energy produced 133
solar energy produces 123
solar energy products 278
solar energy programs 340
solar energy projects 849
solar energy property 432
solar energy provided 104
solar energy provides 210
solar energy receipts 65
solar energy received 4075
solar energy required 222
solar energy requires 267
solar energy resource 469
solar energy spectrum 385
solar energy supplied 183
solar energy supplies 242
solar energy transfer 67
solar energy utilized 109
solar energy variations 46
solar escape velocity 154
solar flares observed 184
solar flares occurred 91
solar forces expended 79
solar masses probably 46
solar nebula probably 45
solar panels attached 143
solar panels deployed 182
solar panels extended 198
solar panels generate 86
solar panels provided 71
solar panels unfolded 42
solar plexus reflexes 63
solar proton spectrum 60
solar system actually 145
solar system advanced 52
solar system attracts 134
solar system combined 194
solar system compared 107
solar system complete 120
solar system composed 166
solar system comprising 112
solar system consisting 260
solar system consists 1528
solar system containing 171
solar system contains 894
solar system decreases 50
solar system designed 65
solar system develops 40
solar system directly 61
solar system displays 45
solar system dynamics 579
solar system entirely 269
solar system entities 64
solar system evolution 318
solar system exhibits 194
solar system explains 46
solar system followed 40
solar system formation 1930
solar system functions 127
solar system hereunto 47
solar system included 55
solar system includes 554
solar system indicate 211
solar system involves 144
solar system magnetic 62
solar system materials 451
solar system mutually 118
solar system occupied 127
solar system occupies 533
solar system occurred 118
solar system operates 101
solar system operation 54
solar system presents 548
solar system probably 306
solar system problems 55
solar system proceeds 42
solar system produces 53
solar system proposed 88
solar system provided 133
solar system provides 276
solar system relative 425
solar system remained 146
solar system replaced 56
solar system required 88
solar system requires 234
solar system resulted 100
solar system revolved 165
solar system revolves 485
solar system suddenly 45
solar system suggests 172
solar system supplies 195
solar system therefore 70
solar thermal electric 2359
soled canvas slippers 129
solid active ingredient 58
solid arrows indicate 1953
solid arrows indicating 52
solid backup strategy 59
solid barium chloride 171
solid barium sulphate 211
solid blocks indicate 46
solid bodies composed 46
solid bodies containing 63
solid bodies dissolve 55
solid bodies immersed 234
solid bodies produced 45
solid bodies rendered 69
solid building materials 195
solid carbon formation 50
solid carbon monoxide 432
solid cesium chloride 50
solid changes directly 251
solid copper cylinder 170
solid copper sulphate 163
solid cupric chloride 67
solid curves describe 55
solid curves indicate 531
solid english breakfast 51
solid english education 233
solid enough evidence 61
solid enough financial 47
solid family business 57
solid family tradition 82
solid ferric chloride 144
solid figure obtained 53
solid finite elements 285
solid fission products 518
solid formal education 89
solid gender identity 60
solid german burghers 42
solid german citizens 46
solid ground anywhere 140
solid ground provided 43
solid ground underneath 530
solid ground whatever 105
solid higher education 44
solid jewish education 121
solid jewish majority 96
solid lifter camshaft 75
solid lithium chloride 71
solid lithium fluoride 305
solid little chimneys 50
solid market positions 45
solid masses composed 52
solid matrix containing 108
solid matter actually 64
solid matter annually 253
solid matter collects 52
solid matter composed 45
solid matter consisting 108
solid matter consists 312
solid matter containing 65
solid matter contains 127
solid matter conveyed 54
solid matter excreted 128
solid matter increases 93
solid matter obtained 165
solid matter possessing 131
solid matter produced 116
solid matter retained 49
solid matter somewhat 48
solid matter whatever 99
solid medium composed 58
solid medium consisting 110
solid medium containing 1321
solid medium contains 41
solid medium prepared 45
solid modeling approach 106
solid modeling commands 326
solid modeling functions 67
solid modeling packages 79
solid modeling programs 95
solid modeling software 484
solid muslim majority 45
solid object immersed 46
solid ovarian neoplasms 124
solid passes directly 163
solid phases containing 136
solid phases increases 45
solid phases involved 147
solid phases obtained 73
solid phases possible 41
solid phases produced 57
solid phases separate 158
solid phases separating 74
solid pieces immersed 40
solid points indicate 135
solid porous materials 45
solid portion consists 135
solid poured concrete 141
solid public relations 201
solid radium compound 92
solid reaction products 702
solid refuse disposal 44
solid rocket boosters 5682
solid rubber stoppers 136
solid sample analysis 350
solid sample containing 90
solid sample enclosed 60
solid should dissolve 162
solid silver articles 80
solid silver chloride 1547
solid silver communion 107
solid silver curiously 40
solid silver flatware 114
solid silver sulphate 49
solid silver teaspoons 57
solid sodium chloride 3503
solid sodium fluoride 418
solid sodium hydrogen 251
solid sodium peroxide 181
solid sodium silicate 70
solid sodium sulphate 378
solid source materials 57
solid starting materials 120
solid tissue pressure 309
solid tissue replaces 59
solid training programs 52
solid tumors compared 47
solid tumors composed 70
solid tumors containing 65
solid tumors received 49
solid tumors requires 42
solid tumors undergoing 67
solid volume fractions 648
solid wastes annually 42
solid wastes consisting 44
solid wastes containing 314
solid wastes directly 57
solid wastes disposal 475
solid wastes disposed 107
solid wastes produced 712
solid wastes treatment 50
solid weathering products 65
solid wooden cylinder 103
solid wooden partition 165
solid wooden platform 79
solid wooden shutters 668
solve access problems 82
solve actual problems 755
solve agency problems 157
solve baffling problems 47
solve bigger problems 171
solve border disputes 87
solve border problems 94
solve budget problems 88
solve building problems 72
solve career problems 114
solve client problems 325
solve common business 86
solve common economic 84
solve common problems 6847
solve counting problems 157
solve credit problems 54
solve crucial problems 209
solve deeper problems 54
solve design problems 1600
solve detour problems 56
solve domain problems 62
solve earlier problems 84
solve emerging problems 309
solve energy problems 361
solve enough problems 55
solve ethical dilemmas 366
solve ethical problems 603
solve ethical questions 41
solve existing problems 1781
solve family disputes 65
solve family problems 1102
solve fiscal problems 108
solve flooding problems 64
solve formal problems 120
solve further problems 143
solve future problems 1408
solve global economic 44
solve global problems 1569
solve harder problems 151
solve jewish problems 45
solve knotty problems 344
solve larger problems 689
solve layout problems 48
solve lighting problems 63
solve little problems 157
solve market failures 129
solve market problems 56
solve matching problems 47
solve matrix equations 250
solve matrix problems 48
solve memory problems 59
solve mental problems 244
solve mighty problems 47
solve modern economic 59
solve modern problems 493
solve mutual problems 1259
solve number problems 327
solve obvious problems 58
solve oddity problems 60
solve partial problems 54
solve planning problems 385
solve policy problems 401
solve pressing domestic 41
solve pressing economic 226
solve pressing problems 1389
solve printing problems 91
solve public problems 1156
solve public relations 78
solve puzzling problems 62
solve puzzling questions 52
solve reasoning problems 285
solve safety problems 160
solve sample problems 62
solve school problems 494
solve serious economic 104
solve serious problems 709
solve severe problems 40
solve sexual problems 225
solve shared problems 371
solve simple equations 663
solve simple problems 3590
solve spatial problems 561
solve special problems 1228
solve spelling problems 60
solve staffing problems 120
solve static problems 45
solve sticky problems 43
solve supply problems 122
solve system problems 162
solve training problems 75
solve tricky problems 134
solve trivial problems 44
solve unique problems 324
solve urgent economic 48
solve urgent problems 713
solve useful problems 74
solve various business 147
solve various economic 59
solve various engineering 69
solve various problems 3631
solve various questions 80
solve verbal problems 838
solve visual problems 160
solve weight problems 55
solving access problems 47
solving actual problems 777
solving agency problems 101
solving always involves 130
solving bigger problems 56
solving boolean equations 72
solving border disputes 46
solving border problems 65
solving budget problems 45
solving career problems 88
solving client problems 259
solving common problems 2500
solving convex programs 118
solving counting problems 69
solving credit problems 59
solving crucial problems 123
solving design problems 2526
solving direct problems 62
solving domain problems 46
solving earlier problems 56
solving emerging problems 77
solving energy problems 242
solving ethical dilemmas 888
solving ethical problems 512
solving existing problems 1370
solving family disputes 79
solving family problems 903
solving fiscal problems 79
solving formal problems 114
solving further problems 89
solving future problems 907
solving global problems 1327
solving harder problems 48
solving highly nonlinear 63
solving knotty problems 322
solving larger problems 367
solving layout problems 66
solving little problems 146
solving market failures 74
solving matching problems 59
solving matrix equations 473
solving matrix problems 42
solving memory problems 53
solving mental problems 158
solving methods employed 54
solving modern problems 257
solving murder problems 41
solving mutual problems 580
solving normal equations 227
solving number problems 156
solving partial problems 69
solving planning problems 352
solving policy problems 677
solving pressing economic 82
solving pressing problems 384
solving public problems 1593
solving public relations 96
solving puzzling problems 43
solving reasoning problems 191
solving safety problems 117
solving sample problems 62
solving school problems 568
solving serious problems 238
solving sexual problems 170
solving shared problems 155
solving simple equations 466
solving simple problems 1421
solving skills acquired 132
solving skills deficits 137
solving skills essential 182
solving skills improved 48
solving skills increased 46
solving skills involved 117
solving skills required 720
solving skills requires 44
solving skills students 92
solving spatial problems 554
solving special problems 657
solving spelling problems 47
solving static problems 57
solving stress problems 59
solving supply problems 58
solving system problems 168
solving therapy approach 658
solving through computer 246
solving torsion problems 88
solving training involves 90
solving training problems 139
solving training programs 243
solving tricky problems 53
solving unique problems 134
solving urgent economic 53
solving urgent problems 494
solving various economic 41
solving various engineering 62
solving various problems 2346
solving various questions 56
solving vector problems 62
solving verbal problems 1109
solving visual problems 161
solving wicked problems 74
sonar signal processing 2787
sonar system operates 46
soothe vanity outraged 49
soothing effect produced 165
soothing images diffused 45
soothing syrups containing 153
sores became infected 57
sores become infected 356
sores exhale contagion 40
sorry chance bewailed 40
sorry figure compared 91
sorry little gunboats 49
sorting through evidence 63
sorting through hundreds 275
sorting through memories 58
sorting through multiple 52
sorting through numerous 55
sorting through personal 80
sorting through pictures 78
sorting through possible 100
sorting through problems 45
sorting through thousands 196
sorts already mentioned 63
sorts before mentioned 94
sorts through hundreds 41
souls aspire celestial 51
souls awaiting judgment 48
souls become embodied 43
souls become entangled 93
souls become immortal 46
souls issued therefrom 356
souls sought salvation 72
souls therein detained 360
souls through eternity 51
souls wholly separate 57
souls without exception 78
sound advice concerning 344
sound advice tendered 110
sound advice whenever 40
sound almost cheerful 47
sound almost convincing 91
sound almost entirely 100
sound almost metallic 133
sound almost mystical 95
sound already mentioned 223
sound already referred 106
sound always foretold 61
sound always reminded 41
sound another flourish 59
sound asleep upstairs 554
sound backup strategy 59
sound became apparent 159
sound before attempting 100
sound before mentioned 45
sound bodily condition 255
sound bubbling felicity 50
sound budget practice 41
sound building materials 227
sound building practice 163
sound called phonemes 63
sound career decisions 261
sound changes abruptly 45
sound changes affected 83
sound changes involved 125
sound changes occurred 94
sound church doctrine 97
sound credit analysis 142
sound credit decisions 257
sound credit judgment 214
sound credit policies 385
sound credit practice 106
sound deadening materials 398
sound dental practice 132
sound design approach 45
sound design concepts 71
sound design decisions 92
sound design practice 191
sound effect produced 99
sound enamel surfaces 320
sound energy absorbed 1092
sound energy decreases 63
sound energy directly 69
sound energy incident 793
sound energy increases 141
sound energy policies 94
sound energy produced 230
sound energy received 206
sound energy services 150
sound english doctrine 85
sound english education 1081
sound english tradition 60
sound enough argument 130
sound enough condition 95
sound enough financial 136
sound enough instinct 105
sound enough judgment 252
sound ethical decisions 595
sound ethical doctrine 113
sound ethical judgment 448
sound ethical practice 378
sound family relations 63
sound fields produced 117
sound fiscal condition 169
sound fiscal policies 3332
sound fiscal positions 65
sound fiscal practice 222
sound fiscal situation 128
sound forest policies 47
sound forest practice 96
sound formal education 217
sound higher education 99
sound highly informed 82
sound issued therefrom 99
sound jewish education 137
sound levels exceeded 105
sound levels obtained 70
sound levels produced 472
sound levels recorded 115
sound little business 70
sound little prevails 151
sound market analysis 171
sound market strategy 42
sound mental activity 86
sound mental attitude 79
sound mental capacity 168
sound mental condition 467
sound modern education 455
sound mucous membrane 408
sound notions concerning 57
sound opinion respecting 56
sound organs functioning 57
sound overly ambitious 90
sound overly critical 160
sound overly dramatic 726
sound overly negative 83
sound planning decisions 168
sound planning practice 47
sound planning requires 59
sound policy analysis 508
sound policy concerning 45
sound policy consists 40
sound policy decisions 1476
sound policy demanded 163
sound policy dictated 534
sound policy dictates 1008
sound policy enjoined 52
sound policy formation 149
sound policy guidance 44
sound policy judgment 167
sound policy observed 69
sound policy required 675
sound policy requires 3678
sound policy suggests 111
sound policy therefore 43
sound pretty cheerful 41
sound pretty convincing 325
sound pretty harmless 89
sound pretty hopeless 118
sound public education 397
sound public finances 3372
sound public financial 131
sound public interest 193
sound public judgment 56
sound public morality 154
sound public policies 6555
sound public relations 4660
sound reasoning concerning 77
sound reasoning requires 46
sound reasons supporting 54
sound reasons underlying 65
sound safety programs 46
sound salary schedule 42
sound school education 83
sound seemed suddenly 43
sound sexual morality 100
sound shadow produced 45
sound should continue 86
sound signal processing 116
sound signal produced 68
sound source consists 50
sound source decreases 44
sound source direction 380
sound source directly 142
sound source distance 313
sound source elevation 322
sound source increases 304
sound source locations 302
sound source movement 273
sound source positions 350
sound source produced 51
sound source produces 256
sound source relative 215
sound source requires 52
sound source vibrates 354
sound system consisting 65
sound system consists 112
sound system controls 121
sound system crackled 52
sound system designed 107
sound system employed 47
sound system includes 90
sound system operator 223
sound system produces 42
sound system provided 85
sound system provides 93
sound system requires 50
sound teacher education 243
sound thereby produced 120
sound thought conveyed 93
sound through earphones 103
sound through vibration 132
sound tracks recorded 202
sound training programs 158
sound unduly alarmist 89
sound varies directly 113
sound varies somewhat 126
sound weight reduction 83
sound wholly convincing 123
sound without actually 169
sound without dispersing 46
sound without distorting 50
sound without disturbing 103
sound without exception 43
sound without pictures 97
sound without vibration 44
space across multiple 79
space agency launched 59
space agency officials 422
space allows children 42
space almost directly 61
space almost entirely 233
space already containing 57
space already contains 62
space already mentioned 325
space already occupied 1923
space already prepared 138
space already provided 50
space already referred 41
space always contains 74
space always involves 72
space angular velocity 227
space around electric 49
space around elements 65
space around graphics 73
space around headlines 48
space around machines 76
space around yourself 75
space became apparent 120
space became critical 63
space became possible 88
space become apparent 92
space before actually 47
space before attempting 78
space before committing 41
space before continuing 113
space before installing 59
space before mentioned 116
space before occupied 140
space before performing 51
space before proceeding 98
space called orbitals 70
space charge adjacent 137
space charge broadening 75
space charge capacity 156
space charge condition 86
space charge consists 120
space charge currents 63
space charge cylinder 311
space charge decreases 129
space charge depletion 94
space charge develops 166
space charge distorts 97
space charge electric 971
space charge equations 804
space charge expansion 80
space charge formation 683
space charge increases 1195
space charge injected 105
space charge injection 279
space charge modifies 48
space charge potential 3574
space charge prevents 66
space charge problems 489
space charge produced 940
space charge produces 143
space charge reduction 250
space charge repulsion 1562
space charge required 59
space defining elements 128
space flight activity 69
space flight engineering 44
space flight hardware 284
space flight involves 91
space flight operation 45
space flight possible 138
space flight problems 270
space flight programs 803
space flight projects 1442
space flight requires 61
space flight vehicles 237
space forbid detailed 46
space greatly increases 91
space groups consists 79
space groups containing 196
space inside brackets 55
space inside yourself 169
space itself contains 47
space itself remained 43
space lately occupied 83
space launch business 92
space launch capacity 91
space launch facility 223
space launch industry 411
space launch programs 108
space launch services 352
space launch vehicles 4675
space limits preclude 123
space matrix elements 215
space mission launched 65
space mission planners 49
space modeling approach 144
space object launched 606
space object presents 66
space partly enclosed 41
space partly occupied 55
space planning problems 278
space planning services 155
space plasma membrane 185
space policy decisions 54
space probes designed 105
space probes indicate 70
space probes launched 599
space raises questions 47
space remain constant 120
space remain unchanged 95
space rocket launched 45
space scales involved 221
space seemed suddenly 59
space should consider 94
space should continue 75
space should normally 48
space should separate 268
space should surround 41
space should therefore 238
space solely occupied 48
space something occupies 88
space station assembly 167
space station concepts 225
space station consists 52
space station designed 220
space station elements 90
space station hardware 110
space station launched 467
space station operation 59
space station partners 108
space station programs 458
space station projects 73
space station proposal 203
space station proposed 59
space station requires 50
space syntax analysis 674
space through infinite 52
space through movement 191
space through multiple 68
space through physical 63
space tracking facility 126
space travel improves 86
space travel industry 55
space travel involves 109
space travel possible 594
space travel projects 41
space travel requires 112
space travel seriously 43
space unless otherwise 68
space varies directly 47
space volume elements 154
space volume increases 161
space volume occupied 396
space without actually 206
space without adequate 81
space without apparent 143
space without boundary 89
space without collision 43
space without conceiving 41
space without conflict 55
space without destroying 226
space without detracting 40
space without dimension 68
space without direction 49
space without disorder 63
space without displacing 52
space without disrupting 69
space without distorting 45
space without disturbing 357
space without endangering 70
space without evidence 68
space without exception 45
space without external 51
space without generating 59
space without internal 122
space without movement 52
space without physical 107
space without recourse 121
space without solidity 438
space without undergoing 64
spacing should therefore 53
spake before concerning 650
spake divers christian 42
spans across multiple 264
spare before breakfast 108
spare carrying capacity 52
spare engines required 79
spare enough attention 41
spare horses followed 41
spare little attention 217
spare mental capacity 888
spare muscle glycogen 1448
spare neither artifice 42
spare neither promises 112
spare printing capacity 61
spare refining capacity 166
spare without distress 64
spare without endangering 62
sparing muscle glycogen 427
sparing myself whatever 46
sparing neither children 154
sparing neither churches 197
spark energy required 367
spark enough interest 229
spark erosion machines 111
spark further interest 221
spark greater interest 236
spark public interest 315
spars thickly clustering 70
speaking across cultures 133
speaking allied languages 68
speaking almost directly 52
speaking almost entirely 418
speaking almost fiercely 42
speaking almost normally 45
speaking always involves 47
speaking another syllable 139
speaking arabic fluently 163
speaking before business 113
speaking before hundreds 98
speaking before strangers 125
speaking before students 43
speaking before thousands 82
speaking celtic languages 99
speaking demand attention 48
speaking divers languages 143
speaking eastern caribbean 300
speaking eighty languages 70
speaking english fluently 1477
speaking english properly 103
speaking english whenever 80
speaking fellow citizens 594
speaking fluent japanese 220
speaking former colonies 197
speaking french fluently 977
speaking french officers 88
speaking german fluently 151
speaking german officers 96
speaking german soldiers 282
speaking groups migrated 45
speaking hardly concerning 108
speaking heavily accented 579
speaking iranian languages 90
speaking italian fluently 54
speaking jewish children 90
speaking jewish christian 750
speaking jewish refugees 191
speaking jewish scholars 92
speaking latino students 108
speaking modern languages 43
speaking muslim migrants 45
speaking muslim minority 149
speaking native american 444
speaking native languages 289
speaking navaho children 129
speaking neither columbus 49
speaking peoples inhabiting 155
speaking peoples migrated 304
speaking peoples occupied 494
speaking peoples probably 147
speaking peoples remained 124
speaking police officers 221
speaking public servants 203
speaking quebec province 171
speaking russian fluently 107
speaking school children 732
speaking slavic languages 116
speaking soviet citizens 92
speaking strange languages 459
speaking through clenched 1319
speaking through inspired 40
speaking through marshall 97
speaking through prophets 113
speaking through socrates 198
speaking tribal languages 79
speaking tribes inhabiting 47
speaking tribes migrated 40
speaking tribes occupied 81
speaking turkic languages 137
speaking twenty languages 335
speaking varied languages 46
speaking various languages 1515
speaking without authority 707
speaking without disguise 121
speaking without emphasis 45
speaking without external 49
speaking without judgment 181
speaking without metaphor 89
speaking without stuttering 103
speaks across languages 44
speaks almost directly 45
speaks almost entirely 350
speaks arabic fluently 226
speaks eleven languages 92
speaks english brokenly 45
speaks english fluently 6133
speaks fluent japanese 612
speaks fluent mandarin 348
speaks french fluently 2959
speaks french prettily 50
speaks german fluently 438
speaks heavily accented 47
speaks hebrew fluently 66
speaks italian fluently 182
speaks mighty earnestly 54
speaks persian fluently 47
speaks russian fluently 581
speaks through clenched 158
speaks through immortal 49
speaks through prophets 165
speaks through socrates 41
speaks twelve languages 102
speaks various languages 90
speaks without apparent 41
speaks without authority 190
speaks without directly 70
speaks without disguise 125
speaks without enthusiasm 61
speaks without reflecting 55
speaks without stammering 64
spearing fallen horseman 131
speed access networks 111
speed access services 141
speed already attained 55
speed already mentioned 44
speed always increases 55
speed analog circuits 145
speed analog computer 111
speed became apparent 119
speed became possible 67
speed before attempting 165
speed before collision 77
speed brakes extended 188
speed buffer memories 150
speed changes abruptly 108
speed changes slightly 86
speed combat aircraft 56
speed cruise missiles 43
speed direct injection 204
speed double reduction 107
speed drilling machines 156
speed dynamo electric 1090
speed equals distance 111
speed fairly constant 65
speed flight condition 55
speed flight vehicles 68
speed further increases 296
speed greatly increased 92
speed greatly increases 171
speed grinding machines 57
speed ground vehicles 66
speed highly unbecoming 45
speed impact printers 300
speed knitting machines 96
speed manual gearboxes 142
speed marine vehicles 99
speed memory capacity 97
speed memory locations 245
speed mobile internet 163
speed mobile networks 48
speed muscle recovery 48
speed neural impulses 102
speed packet networks 180
speed packet processing 56
speed packet switched 202
speed packet switches 287
speed police pursuits 243
speed printing machines 183
speed rarely exceeded 58
speed record attempts 1030
speed remain constant 222
speed remain unchanged 93
speed rotary machines 150
speed rotating machines 210
speed rotating magnetic 53
speed seldom exceeded 63
speed should therefore 95
speed signal processing 4305
speed spinning machines 43
speed steels containing 432
speed steels produced 127
speed switch scheduling 47
speed through macedonia 61
speed through practice 145
speed through villages 88
speed values obtained 146
speed varies directly 324
speed varies slightly 95
speed varies somewhat 76
speed versus accuracy 1265
speed versus altitude 45
speed versus distance 526
speed versus pressure 235
speed without accuracy 92
speed without actually 107
speed without adequate 46
speed without confusion 52
speed without disturbing 87
speed without external 61
speed without overheating 105
speed without vibration 84
spell checking programs 128
spell checking software 64
spell leland stanford 82
spell seemed secretly 64
spend another eighteen 60
spend another lifetime 46
spend another saturday 84
spend another semester 62
spend entire weekends 186
spend itself entirely 60
spend larger fractions 40
spend public revenues 76
spend school holidays 120
spend seizes everyone 54
spend summer holidays 229
spend summer vacations 487
spend summer weekends 296
spend winter vacations 40
spend without consulting 65
spend without suspicion 179
spent almost eighteen 145
spent almost entirely 9056
spent almost fourteen 112
spent animal charcoal 59
spent another eighteen 94
spent another fourteen 52
spent another restless 302
spent another solitary 67
spent another wretched 63
spent entire weekends 289
spent evenings discussing 97
spent family holidays 46
spent flower clusters 178
spent gathering firewood 96
spent itself entirely 80
spent itself somewhat 60
spent liquor containing 97
spent liquor contains 122
spent liquor recovery 103
spent medium containing 60
spent mostly outdoors 67
spent nuclear materials 76
spent pickling solutions 188
spent school holidays 350
spent school vacations 129
spent studying japanese 90
spent studying medicine 68
spent summer holidays 1040
spent summer vacations 1972
spent summer weekends 569
spent untold thousands 80
spent watching football 68
spent watching programs 47
spent winter vacations 152
spent without adequate 90
spent without authority 165
spent without children 69
spent without consulting 61
sperm before treatment 74
sperm nuclear envelope 521
sperm nuclear proteins 65
sperm plasma membrane 15426
sperm whales stranded 131
spewing carbon monoxide 168
spicy italian sausages 94
spike trains parallel 99
spike trains produced 97
spike trains recorded 469
spiking neural networks 730
spine appears straight 149
spine arched backward 161
spine became affected 83
spine curves slightly 48
spine inguinal ligament 1561
spine injury patients 64
spine pointing downward 42
spine ramrod straight 679
spine without fracture 260
split across multiple 3150
split almost entirely 42
split bamboo platform 52
split became apparent 187
split became complete 72
split became manifest 72
split income provision 136
split object relations 666
split russian socialism 43
split sample analysis 170
split sample approach 154
split screen displays 334
split second accuracy 120
split second decisions 1060
split second everyone 171
split second precision 104
split second required 252
split second wondered 47
split seemed imminent 55
split window algorithm 145
split window channels 163
spoke almost abruptly 98
spoke almost absently 136
spoke almost bitterly 126
spoke almost brutally 46
spoke almost casually 180
spoke almost defiantly 94
spoke almost directly 62
spoke almost entirely 490
spoke almost fiercely 183
spoke almost flawless 62
spoke almost savagely 67
spoke almost solemnly 46
spoke almost tearfully 50
spoke almost tenderly 135
spoke another sentence 42
spoke arabic fluently 1732
spoke before hundreds 48
spoke before numerous 91
spoke before thousands 86
spoke celtic languages 141
spoke danish fluently 41
spoke divers christian 49
spoke eleven languages 150
spoke english brokenly 190
spoke english fluently 16771
spoke english passably 104
spoke english somewhat 135
spoke english strangely 104
spoke except slightly 66
spoke fairly fluently 42
spoke fluent american 129
spoke fluent japanese 1348
spoke fluent mandarin 396
spoke fluent norwegian 45
spoke freely concerning 115
spoke french fluently 12843
spoke french passably 229
spoke german fluently 4874
spoke heavily accented 546
spoke hebrew fluently 184
spoke iranian languages 55
spoke italian fluently 904
spoke little japanese 135
spoke native languages 147
spoke persian fluently 146
spoke polish fluently 229
spoke pretty brutally 69
spoke russian fluently 2418
spoke slavic languages 87
spoke strange languages 268
spoke strength unabated 300
spoke through chattering 120
spoke through clenched 5672
spoke through clinched 43
spoke through prophets 260
spoke turkic languages 131
spoke twelve languages 213
spoke twenty languages 45
spoke unless directly 96
spoke various languages 611
spoke without acrimony 73
spoke without animation 82
spoke without apparent 204
spoke without applause 91
spoke without artifice 44
spoke without attempting 46
spoke without auditors 122
spoke without authority 306
spoke without commanding 53
spoke without consulting 148
spoke without disguise 207
spoke without emphasis 256
spoke without enthusiasm 612
spoke without gestures 158
spoke without hesitating 64
spoke without interest 112
spoke without performing 42
spoke without severity 54
spoke without surprise 40
sponge rubber mattress 180
sponge rubber products 93
spongy mucous membrane 85
spongy tissue consisting 81
spongy tissue containing 172
sport bumper stickers 357
sport coaching behaviors 65
sport creates goodwill 50
sport except baseball 55
sport except football 67
sport should continue 45
spots almost entirely 48
spots already mentioned 129
spots became apparent 51
spots become apparent 63
spots become elevated 42
spots become elongated 100
spots become necrotic 46
spots become numerous 149
spots become slightly 49
spots before mentioned 44
spots called freckles 59
spots called sunspots 65
spots remain discrete 44
spots should disappear 41
sprang almost entirely 160
sprang another surprise 328
sprang seemed embodied 47
spray bottle containing 317
spray liquid nitrogen 101
spray nozzle assembly 77
spray nozzle attached 113
spray nozzle particle 58
spray nozzle pressure 127
spray painting graffiti 738
spray painting machines 105
spray painting operation 136
spread abroad concerning 2675
spread abroad respecting 373
spread abroad sinister 40
spread across adjacent 51
spread across american 420
spread across australia 410
spread across campuses 43
spread across colorado 85
spread across cultures 158
spread across elizabeth 94
spread across fourteen 70
spread across hundreds 687
spread across indonesia 125
spread across industry 119
spread across kentucky 87
spread across mainland 40
spread across multiple 12718
spread across networks 172
spread across nineteen 54
spread across numerous 652
spread across pakistan 95
spread across scotland 274
spread across separate 146
spread across thousands 701
spread across washington 103
spread almost entirely 658
spread amongst children 44
spread around washington 367
spread around wherever 67
spread athwart celestial 50
spread beyond academic 125
spread beyond isolated 63
spread disease wherever 60
spread english education 190
spread farther westward 241
spread female education 156
spread further confusion 63
spread further eastwards 49
spread further southward 95
spread further westward 116
spread higher education 165
spread itself directly 42
spread itself northward 50
spread itself outwards 114
spread itself suddenly 165
spread itself unbroken 151
spread itself westward 58
spread itself wherever 84
spread misery wherever 55
spread modern education 117
spread public attention 128
spread public education 149
spread public interest 341
spread rumors concerning 160
spread sleeping sickness 586
spread slowly downward 42
spread slowly northward 166
spread slowly outwards 316
spread slowly southward 305
spread slowly westward 249
spread terror wherever 1121
spread through academic 41
spread through adjacent 148
spread through airborne 754
spread through american 1674
spread through australia 148
spread through brussels 111
spread through business 54
spread through channels 103
spread through christian 334
spread through churches 44
spread through commerce 135
spread through computer 102
spread through conquest 428
spread through contacts 41
spread through contagion 408
spread through cultural 219
spread through diffusion 267
spread through droplets 276
spread through education 346
spread through exposure 171
spread through families 242
spread through flanders 56
spread through florence 269
spread through fourteen 72
spread through hamilton 84
spread through hundreds 134
spread through imitation 427
spread through indonesia 156
spread through industry 288
spread through infected 2496
spread through infection 111
spread through infinite 300
spread through informal 258
spread through intimate 330
spread through japanese 101
spread through kentucky 143
spread through literary 47
spread through lombardy 398
spread through medieval 64
spread through migration 205
spread through military 137
spread through mosquito 138
spread through multiple 273
spread through networks 305
spread through normandy 232
spread through numerous 381
spread through ordinary 84
spread through personal 394
spread through physical 168
spread through polluted 142
spread through portugal 111
spread through provence 43
spread through religious 97
spread through scotland 202
spread through thousands 149
spread through tropical 196
spread through villages 398
spread through washington 637
spread widely wherever 45
spread without confusion 147
spread without extension 347
spread without miracles 129
springs almost entirely 378
springs already mentioned 98
springs another surprise 115
springs before breakfast 40
springs before mentioned 129
sprung almost entirely 75
sprung another surprise 87
spurs became entangled 69
spurs becoming entangled 69
spurs heavily timbered 41
squad leaders reported 57
squad police officers 46
squad proper consists 41
squat little monsters 80
squaw already mentioned 165
squaw through pneumonia 47
stack barrel velocity 57
stack buffer overflow 342
stack carbon monoxide 270
stack decoding algorithm 167
stack height increases 324
stack height required 159
stack without actually 73
stack without disturbing 69
staff agency directly 99
staff almost entirely 261
staff already employed 606
staff already included 68
staff already involved 53
