sachems near providence 45
sterile and repressive 117
sterile and ridiculous 83
sterile and simplistic 56
sterile and stereotyped 202
sterile and superficial 133
sterile and ultimately 102
sterile and unfriendly 69
sterile and unfruitful 314
sterile and uninspired 43
sterile and unrealistic 109
sterile and unsatisfying 218
sterile and unsuitable 43
sterile for cultivation 275
sterner and apparently 279
sternly and accurately 55
sternly and decisively 78
sternly and forcefully 44
sternly and heroically 51
sternly and impartially 61
sternly and implacably 55
sternly and inexorably 96
sternly and inflexibly 77
sternly and pitilessly 100
sternly and resolutely 323
sternly and rigorously 49
sternly and scornfully 245
sternly and stubbornly 97
sternly and unwaveringly 60
sternly and vigorously 99
sternum and cartilages 1562
sternum and compresses 166
steroid that suppresses 74
steroid was determined 99
steroid with androgenic 100
steward and accountant 102
steward and attendants 58
steward and bookkeeper 137
steward and chancellor 108
steward and instructor 613
steward and management 64
steward and stewardess 3168
steward and supervisor 134
steward had disappeared 76
steward was discharged 53
steward was immediately 41
steward was instructed 103
steward who represents 58
steward who supervised 46
sticker that proclaimed 111
stiffen and straighten 340
stiffen her resistance 90
stiffen his resistance 601
stiffen its resistance 177
stiffen our resistance 72
stiffen with incredible 78
stiffen with indignation 70
stiffen with resentment 48
stiffen with resistance 96
stiffer and straighter 479
stiffly and disappeared 45
stiffly and hesitatingly 45
stiffly and positively 45
stiffly and stubbornly 131
stiffly but profoundly 100
stiffly but tolerantly 64
stifled all resistance 107
stifled and confidence 83
stifled and controlled 163
stifled and eventually 102
stifled and extinguished 470
stifled and frustrated 1056
stifled and imprisoned 59
stifled and restricted 90
stifled and stultified 85
stifled and suffocated 1242
stifled and suppressed 4220
stifled and ultimately 50
stifled any inclination 48
stifled her conscience 47
stifled her impatience 66
stifled her resentment 119
stifled his complaints 51
stifled his conscience 260
stifled his convictions 120
stifled his countryman 47
stifled his imagination 78
stifled his impatience 141
stifled his indignation 154
stifled his resentment 390
stifled his tenderness 173
stifled with indignation 42
stifled with resentment 60
stifles and extinguishes 52
stifles and suffocates 91
stifles and suppresses 220
stifles his conscience 72
stifles his convictions 66
stigmas and prejudices 122
stigmas and stereotypes 816
stigmas are pollinated 104
stilled her conscience 47
stilled his conscience 78
stilled that particular 92
stilted and cumbersome 58
stilted and formalized 109
stilted and impersonal 104
stilted and mechanical 298
stilted and monotonous 121
stilted and pretentious 345
stilted and repetitive 74
stilted and restrained 46
stilted and rhetorical 177
stilted and ridiculous 81
stilted and stereotyped 148
stilted and superficial 73
stilted and unconvincing 401
stilted and unidiomatic 58
stilted and uninspired 42
stilted and unrealistic 78
stimuli and accompanying 47
stimuli and activities 677
stimuli and appropriate 330
stimuli and associations 355
stimuli and background 146
stimuli and categories 49
stimuli and conditioned 1117
stimuli and consequent 330
stimuli and contextual 67
stimuli and controlled 87
stimuli and coordinate 85
stimuli and determines 99
stimuli and deterrents 41
stimuli and discharges 94
stimuli and electrical 76
stimuli and endogenous 69
stimuli and eventually 179
stimuli and experience 1214
stimuli and facilitate 111
stimuli and facilities 45
stimuli and frequently 65
stimuli and habituation 81
stimuli and impressions 555
stimuli and incentives 619
stimuli and individual 291
stimuli and influences 1101
stimuli and information 2484
stimuli and inhibitions 152
stimuli and inhibitors 338
stimuli and inspiration 85
stimuli and instructed 57
stimuli and interaction 99
stimuli and maintained 101
stimuli and manifested 149
stimuli and measurement 89
stimuli and mechanical 88
stimuli and mechanisms 580
stimuli and motivations 152
stimuli and negatively 125
stimuli and observable 341
stimuli and particular 255
stimuli and perceptions 434
stimuli and perceptual 666
stimuli and presumably 97
stimuli and procedures 950
stimuli and projections 47
stimuli and relatively 70
stimuli and resistance 69
stimuli and restraints 201
stimuli and situational 103
stimuli and spontaneous 157
stimuli and stimulation 149
stimuli and subjective 300
stimuli and subsequent 420
stimuli and substitute 234
stimuli and suggestions 182
stimuli and techniques 105
stimuli and transmitting 127
stimuli and ultimately 44
stimuli are accurately 40
stimuli are alternated 84
stimuli are apparently 157
stimuli are appreciated 109
stimuli are approached 44
stimuli are appropriate 109
stimuli are attenuated 132
stimuli are attractive 43
stimuli are attributed 45
stimuli are classified 303
stimuli are comparable 85
stimuli are completely 165
stimuli are conditioned 544
stimuli are consciously 65
stimuli are considered 579
stimuli are consistent 141
stimuli are constantly 357
stimuli are contiguous 72
stimuli are continuous 93
stimuli are controlled 209
stimuli are correlated 180
stimuli are designated 132
stimuli are determined 355
stimuli are diminished 124
stimuli are discharged 55
stimuli are dissimilar 78
stimuli are elaborated 80
stimuli are eliminated 229
stimuli are emotionally 44
stimuli are emphasized 55
stimuli are equivalent 467
stimuli are essentially 256
stimuli are everywhere 41
stimuli are extinguished 73
stimuli are frequently 407
stimuli are identified 486
stimuli are immediately 81
stimuli are inadequate 81
stimuli are influenced 131
stimuli are inherently 226
stimuli are integrated 371
stimuli are introduced 903
stimuli are irrelevant 98
stimuli are maintained 139
stimuli are mechanical 66
stimuli are ordinarily 94
stimuli are overwhelming 95
stimuli are physically 220
stimuli are positively 40
stimuli are potentially 101
stimuli are presumably 72
stimuli are propagated 84
stimuli are recognized 418
stimuli are registered 538
stimuli are reinforced 152
stimuli are relatively 580
stimuli are remembered 91
stimuli are reproduced 49
stimuli are restricted 106
stimuli are structured 49
stimuli are sufficient 310
stimuli are summarized 64
stimuli are suppressed 101
stimuli are synthesized 54
stimuli are temporally 106
stimuli are terminated 43
stimuli are translated 314
stimuli are ultimately 44
stimuli are unaffected 49
stimuli are understood 61
stimuli can contribute 82
stimuli can facilitate 70
stimuli for aggressive 113
stimuli for appropriate 111
stimuli for comparison 82
stimuli for conditioned 161
stimuli for contraction 238
stimuli for establishing 47
stimuli for experiment 334
stimuli for imagination 51
stimuli for individual 117
stimuli for information 45
stimuli for investment 90
stimuli for orientation 149
stimuli for particular 103
stimuli for perceptual 122
stimuli for punishment 126
stimuli for recognition 87
stimuli for respiration 45
stimuli for scientific 55
stimuli for subsequent 393
stimuli may constitute 113
stimuli may contribute 211
stimuli may eventually 61
stimuli may facilitate 131
stimuli that constantly 594
stimuli that constitute 575
stimuli that contribute 242
stimuli that controlled 322
stimuli that correspond 271
stimuli that determines 183
stimuli that encouraged 83
stimuli that eventually 218
stimuli that exacerbate 49
stimuli that facilitate 104
stimuli that frequently 56
stimuli that immediately 181
stimuli that influenced 68
stimuli that ordinarily 1036
stimuli that originally 692
stimuli that potentially 132
stimuli that presumably 184
stimuli that ultimately 123
stimuli they experience 226
stimuli was considered 147
stimuli was controlled 107
stimuli was determined 308
stimuli was diminished 42
stimuli was introduced 91
stimuli was maintained 89
stimuli was randomized 203
stimuli was reinforced 42
stimuli was relatively 41
stimuli with appropriate 364
stimuli with particular 496
stimuli with relatively 230
stimuli with subsequent 89
stipend and allowances 116
stipend and emoluments 61
stipend for attendance 59
stipend was sufficient 45
stirred and bewildered 50
stirred and complained 42
stirred and encouraged 136
stirred and evaporated 118
stirred and fascinated 161
stirred and frightened 128
stirred and immediately 89
stirred and influenced 132
stirred and interested 312
stirred and maintained 263
stirred and pulverized 57
stirred and stimulated 483
stirred and strengthened 404
stirred her conscience 57
stirred her imagination 898
stirred her indignation 40
stirred her profoundly 157
stirred her resentment 45
stirred him emotionally 47
stirred him physically 43
stirred him profoundly 670
stirred his congregation 45
stirred his conscience 323
stirred his countrymen 174
stirred his imagination 4041
stirred his indignation 339
stirred his resentment 141
stirred his supporters 49
stirred men everywhere 109
stirred our imagination 194
stirred them profoundly 82
stirred them vigorously 44
stirred too frequently 43
stirred too vigorously 71
stirred with aspirations 41
stirred with difficulty 87
stirred with excitement 559
stirred with expectation 44
stirred with impatience 63
stirred with indignation 571
stirred with mechanical 50
stirred with resentment 63
stirred with sufficient 57
stirrer and maintained 92
stirrer and thermometer 2284
stirrer was introduced 41
stirrings and aspirations 114
stirrings and tendencies 75
stirrup was introduced 79
stitching and embroidering 260
stitching and embroidery 878
stitching and ornamental 40
stocked and accessible 60
stocked and advertised 40
stocked and attractive 133
stocked and cultivated 751
stocked and maintained 343
stocked and productive 45
stocked and prosperous 44
stocked and provisioned 208
stocked with alligators 57
stocked with appropriate 508
stocked with attractive 164
stocked with characters 69
stocked with cigarettes 235
stocked with contraband 96
stocked with cottonwood 63
stocked with crocodiles 273
stocked with delicacies 219
stocked with educational 40
stocked with evergreens 59
stocked with expressions 51
stocked with falsehoods 83
stocked with foodstuffs 335
stocked with freshwater 160
stocked with historical 223
stocked with hollyhocks 95
stocked with implements 299
stocked with indigenous 145
stocked with individual 89
stocked with information 1052
stocked with literature 334
stocked with newspapers 484
stocked with ornamental 184
stocked with paperbacks 120
stocked with particular 110
stocked with periodicals 178
stocked with quantities 79
stocked with references 89
stocked with sandwiches 78
stocked with scientific 157
stocked with sufficient 496
stocked with toiletries 192
stocked with traditional 194
stocked with vegetables 1627
stockings and brassieres 70
stockings and cigarettes 93
stockings and comforters 52
stockings and compression 56
stockings and pantaloons 146
stockings and petticoats 756
stockings and suspenders 825
stockings and underclothing 288
stockings and underpants 99
stockings and waistcoats 114
stockings are frequently 76
stockings are preferable 55
stockings are prescribed 51
stockings was considered 43
stockings was introduced 46
stoical and fatalistic 65
stoical old voluptuary 42
stokers and pulverized 165
stomach and administer 205
stomach and alimentary 6766
stomach and apparently 107
stomach and bloodstream 130
stomach and circulation 157
stomach and complained 85
stomach and completely 48
stomach and conscience 61
stomach and consequent 326
stomach and considered 42
stomach and contiguous 53
stomach and continuous 44
stomach and contraction 41
stomach and contribute 44
stomach and difficulty 70
stomach and diminishes 45
stomach and disappeared 228
stomach and discovered 54
stomach and eructations 72
stomach and eventually 501
stomach and facilitate 59
stomach and flatulence 243
stomach and frequently 110
stomach and immediately 373
stomach and indigestion 618
stomach and interferes 93
stomach and intestinal 70641
stomach and intestines 356843
stomach and neutralize 69
stomach and obstruction 81
stomach and peritoneum 247
stomach and pocketbook 41
stomach and prescribed 82
stomach and presumably 48
stomach and remembered 74
stomach and rheumatism 49
stomach and stimulates 248
stomach and stimulation 43
stomach and subsequent 183
stomach and tenderness 42
stomach and terminates 61
stomach and transverse 5526
stomach and ultimately 94
stomach are classified 64
stomach are completely 63
stomach are considered 255
stomach are constantly 73
stomach are continuous 51
stomach are controlled 68
stomach are diminished 109
stomach are discharged 76
stomach are frequently 348
stomach are implicated 87
stomach are influenced 43
stomach are relatively 141
stomach are remarkably 54
stomach are stimulated 113
stomach are sufficient 50
stomach are summarized 42
stomach being overloaded 85
stomach can accomplish 40
stomach can assimilate 121
stomach for compromise 40
stomach for examination 62
stomach for resistance 53
stomach had completely 40
stomach had contracted 113
stomach had disappeared 162
stomach has apparently 56
stomach has completely 84
stomach has disappeared 55
stomach may contribute 67
stomach may eventually 46
stomach nor intestines 51
stomach that stimulates 170
stomach was absolutely 64
stomach was accustomed 45
stomach was apparently 371
stomach was completely 1315
stomach was considered 185
stomach was constantly 172
stomach was contracted 221
stomach was definitely 84
stomach was determined 209
stomach was discovered 133
stomach was disordered 302
stomach was distinctly 66
stomach was enormously 141
stomach was extirpated 56
stomach was frequently 60
stomach was immediately 87
stomach was introduced 64
stomach was moderately 88
stomach was overloaded 95
stomach was perforated 184
stomach was relatively 68
stomach was remarkably 66
stomach was stimulated 67
stomach was unaffected 61
stomach with consequent 71
stomach with difficulty 46
stomach with excitement 40
stomach with flatulence 40
stomach with metastases 181
stomach with metastasis 103
stomach with perforation 56
stomach with subsequent 203
stomach with sufficient 103
stomata are completely 111
stomata are controlled 42
stomata are frequently 53
stomata are relatively 73
stomata are restricted 121
stomata are surrounded 371
stooges and sycophants 48
stooped and approached 75
stooped and disappeared 79
stooped and reverently 56
stooped and unfastened 307
stooped with difficulty 137
stopped all activities 243
stopped all assistance 68
stopped all circulation 47
stopped all deliveries 143
stopped all government 111
stopped all immigration 179
stopped all medications 79
stopped all negotiations 110
stopped all resistance 43
stopped and admonished 48
stopped and apologized 290
stopped and apparently 109
stopped and approached 310
stopped and appropriate 118
stopped and bivouacked 84
stopped and breakfasted 158
stopped and calculated 47
stopped and complained 74
stopped and completely 68
stopped and confronted 419
stopped and considered 4121
stopped and controlled 435
stopped and deciphered 44
stopped and determined 40
stopped and disappeared 189
stopped and discharged 152
stopped and discovered 117
stopped and dismantled 45
stopped and dismounted 1806
stopped and eventually 175
stopped and extinguished 90
stopped and heroically 48
stopped and identified 135
stopped and immediately 352
stopped and imprisoned 126
stopped and instructed 97
stopped and interwoven 135
stopped and intrenched 111
stopped and introduced 605
stopped and negotiations 71
stopped and overhauled 106
stopped and overturned 97
stopped and proclaimed 46
stopped and prohibited 145
stopped and prostrated 74
stopped and recognized 92
stopped and redirected 177
stopped and remembered 251
stopped and reorganized 47
stopped and restrained 56
stopped and supportive 44
stopped and suppressed 158
stopped and surrounded 643
stopped and telephoned 82
stopped and translated 76
stopped and ultimately 86
stopped and unbuttoned 41
stopped and undermined 96
stopped and ventilated 53
stopped being aggressive 60
stopped being astonished 56
stopped being completely 41
stopped being considered 122
stopped being fascinated 45
stopped being fashionable 63
stopped being frightened 501
stopped being interested 1350
stopped being physically 65
stopped being productive 108
stopped being profitable 64
stopped doing interviews 53
stopped eating completely 113
stopped for adjustment 81
stopped for autographs 69
stopped for cigarettes 132
stopped for examination 181
stopped for hamburgers 208
stopped for information 99
stopped for observation 59
stopped for pedestrians 56
stopped for sandwiches 168
stopped her activities 69
stopped her automobile 50
stopped her completely 50
stopped her explanation 73
stopped her immediately 140
stopped her medications 41
stopped her needlework 49
stopped him completely 84
stopped him frequently 46
stopped him immediately 296
stopped his activities 198
stopped his automobile 314
stopped his cheekbones 113
stopped his complaints 54
stopped his compulsive 52
stopped his examination 103
stopped his explanation 101
stopped his exploration 57
stopped his locomotive 41
stopped his medications 40
stopped his motorcycle 176
stopped his wheelchair 150
stopped its activities 404
stopped its circulation 85
stopped its publication 467
stopped our activities 53
stopped singing immediately 53
stopped that immediately 45
stopped that particular 83
stopped them completely 152
stopped them immediately 114
stopped this experiment 40
stopped this melancholy 96
stopped this particular 118
stopped too frequently 153
stopped using pesticides 66
stopped with difficulty 291
stopped with remarkable 42
stopped with suddenness 51
stopped you ungraciously 113
stopper and centrifuge 117
stopper and immediately 99
stopper and thermometer 225
stopper and vigorously 46
stopper his conscience 44
storage and abstraction 86
storage and acquisition 151
storage and analytical 172
storage and application 1202
storage and appropriate 121
storage and arrangement 177
storage and assessment 50
storage and associative 71
storage and calculation 246
storage and circulation 1068
storage and comparison 249
storage and compilation 99
storage and complexity 52
storage and compression 387
storage and computation 3849
storage and concealment 70
storage and consequent 113
storage and consumption 925
storage and containers 59
storage and continuous 112
storage and controlled 544
storage and convenient 83
storage and conveyance 2430
storage and correlation 69
storage and cultivation 79
storage and degradation 311
storage and dehydration 151
storage and deployment 210
storage and depreciation 69
storage and destruction 666
storage and disclosure 135
storage and disposition 527
storage and dissipation 1118
storage and distributing 390
storage and duplication 92
storage and efficiency 177
storage and electrical 211
storage and electronic 215
storage and elimination 433
storage and evaporation 434
storage and eventually 191
storage and examination 105
storage and fabrication 75
storage and facilities 149
storage and germination 492
storage and housekeeping 204
storage and immediately 79
storage and inadequate 70
storage and incidental 59
storage and individual 53
storage and information 2374
storage and instruction 125
storage and integrated 49
storage and integration 254
storage and interaction 51
storage and interchange 409
storage and investment 226
storage and laboratory 363
storage and maintained 52
storage and management 7769
storage and measurement 137
storage and mechanical 308
storage and metabolism 1181
storage and nutritional 50
storage and operational 286
storage and percolation 157
storage and peripheral 415
storage and preparation 5195
storage and procedures 44
storage and processors 55
storage and propagation 333
storage and protective 73
storage and publication 136
storage and reassembled 48
storage and reclamation 130
storage and recognition 159
storage and recreational 54
storage and refineries 59
storage and relatively 84
storage and replication 275
storage and reprocessing 676
storage and reshipment 69
storage and resistance 67
storage and restoration 280
storage and safeguarding 60
storage and segregation 46
storage and settlement 49
storage and speculation 45
storage and structural 301
storage and subsequent 2293
storage and sufficient 74
storage and supervision 74
storage and technology 75
storage and transaction 140
storage and transferring 111
storage and transfusion 395
storage and translation 100
storage and transmitting 92
storage and transporting 468
storage and ultimately 100
storage and undirected 70
storage and uniformity 46
storage and utilization 3253
storage and vegetative 104
storage and ventilation 50
storage and warehouses 178
storage area accessible 72
storage area designated 174
storage area immediately 161
storage area maintained 66
storage are calculated 46
storage are considered 302
storage are controlled 70
storage are determined 92
storage are eliminated 82
storage are essentially 44
storage are frequently 76
storage are inadequate 58
storage are maintained 43
storage are negligible 52
storage are relatively 127
storage are summarized 90
storage can contribute 54
storage for application 75
storage for consumption 140
storage for electrical 45
storage for electronic 51
storage for foodstuffs 70
storage for frequently 131
storage for indefinite 77
storage for individual 160
storage for information 486
storage for parameters 90
storage for particular 49
storage for perishable 162
storage for radioactive 55
storage for relatively 115
storage for subsequent 478
storage for successive 99
storage for toiletries 47
storage for transfusion 85
storage for vegetables 108
storage has advantages 63
storage may contribute 53
storage may eventually 55
storage was calculated 140
storage was considered 170
storage was determined 165
storage was inadequate 99
storage was introduced 218
storage was originally 64
storage was relatively 63
storage was sufficient 67
storage was undertaken 56
storage with information 47
storage with particular 54
storage with relatively 50
storage with subsequent 63
stories and acceptance 65
stories and accompanying 443
stories and accusations 180
stories and activities 1341
stories and adaptations 197
stories and admonitions 83
stories and adventures 1770
stories and allegations 143
stories and allegories 1392
stories and anthologies 188
stories and apartments 63
stories and apparently 58
stories and approaches 63
stories and appropriate 97
stories and archetypes 44
stories and aspirations 70
stories and associations 205
stories and assumptions 55
stories and attractive 41
stories and attributed 50
stories and attributes 209
stories and background 190
stories and biographies 2460
stories and broadcasts 203
stories and ceremonies 588
stories and characters 6500
stories and chronicles 627
stories and circulated 44
stories and classified 45
stories and collections 324
stories and collective 130
stories and commentary 425
stories and commercials 100
stories and complaints 356
stories and completely 60
stories and conceptions 108
stories and conclusions 42
stories and confessions 170
stories and connections 98
stories and considered 67
stories and constantly 53
stories and constructing 79
stories and contribute 68
stories and contributing 62
stories and conundrums 52
stories and conventions 51
stories and criticisms 132
stories and criticized 50
stories and delightful 156
stories and description 49
stories and determined 48
stories and digressions 69
stories and discourses 734
stories and discovered 100
stories and discussions 733
stories and educational 111
stories and embellishing 42
stories and encounters 164
stories and encouraged 269
stories and encourages 48
stories and entertaining 480
stories and establishing 48
stories and eventually 355
stories and excitement 60
stories and experience 896
stories and expository 199
stories and expressions 234
stories and eyewitness 63
stories and fabricated 47
stories and falsehoods 107
stories and frequently 199
stories and friendship 43
stories and genealogies 298
stories and government 154
stories and grievances 46
stories and hereditary 125
stories and highlighting 43
stories and highlights 58
stories and historical 1738
stories and identified 73
stories and identifies 45
stories and identities 564
stories and illustrate 301
stories and illustrating 118
stories and imagination 87
stories and immediately 54
stories and impressions 419
stories and impressive 55
stories and improbable 50
stories and incredible 54
stories and individual 238
stories and information 6439
stories and inspiration 58
stories and instruction 76
stories and interpreting 66
stories and interviewing 42
stories and interviews 1392
stories and introduced 105
stories and introduces 52
stories and journalism 201
stories and landscapes 43
stories and literature 522
stories and meditations 104
stories and melodramas 96
stories and memorabilia 133
stories and miraculous 45
stories and monologues 115
stories and mythologies 240
stories and narratives 6881
stories and newspapers 160
stories and nightmares 47
stories and novelettes 4006
stories and obituaries 88
stories and paragraphs 181
stories and particular 105
stories and perceptions 203
stories and personages 125
stories and philosophy 129
stories and portrayals 57
stories and predictions 86
stories and principles 178
stories and propaganda 99
stories and prophecies 338
stories and recitations 142
stories and recognized 44
stories and references 394
stories and reflections 1949
stories and reflective 47
stories and remarkable 45
stories and remembered 102
stories and reminisced 71
stories and revelations 99
stories and ridiculous 97
stories and sacrifices 133
stories and scientific 251
stories and scriptures 111
stories and sensational 150
stories and sentiments 122
stories and spectacles 105
stories and speculation 126
stories and statements 676
stories and statistics 694
stories and stereotypes 235
stories and storytelling 4524
stories and strategies 407
stories and structures 106
stories and subsequent 117
stories and suggestions 406
stories and surmounted 41
stories and syndicated 54
stories and techniques 208
stories and traditional 411
stories and translated 201
stories and ultimately 112
stories and understand 228
stories and understood 86
stories and unfinished 80
stories and viewpoints 287
stories and vocabulary 65
stories and wisecracks 53
stories and witticisms 539
stories and worldviews 104
stories are absolutely 394
stories are acceptable 156
stories are accessible 114
stories are adaptations 59
stories are admittedly 69
stories are allegories 168
stories are apocryphal 357
stories are apparently 216
stories are appreciated 63
stories are approached 45
stories are appropriate 314
stories are attractive 69
stories are attributed 249
stories are beautifully 258
stories are believable 83
stories are brilliantly 63
stories are calculated 64
stories are celebrated 43
stories are chronicled 80
stories are circulated 721
stories are classified 278
stories are comparable 142
stories are compatible 70
stories are completely 479
stories are composites 179
stories are compressed 60
stories are considered 1237
stories are consistent 321
stories are constantly 389
stories are contrasted 45
stories are controlled 99
stories are culturally 136
stories are definitely 195
stories are delightful 327
stories are determined 118
stories are distinctly 149
stories are documented 143
stories are dramatized 200
stories are duplicated 71
stories are elaborated 106
stories are eliminated 49
stories are emblematic 43
stories are emotionally 43
stories are emphasized 50
stories are encouraged 42
stories are enormously 45
stories are entertaining 904
stories are equivalent 42
stories are essentially 999
stories are eventually 47
stories are everywhere 304
stories are exceptional 103
stories are explicitly 117
stories are expressions 74
stories are fabricated 169
stories are fragmented 143
stories are frequently 1552
stories are gracefully 88
stories are guaranteed 73
stories are historical 329
stories are identified 260
stories are illuminating 107
stories are immediately 107
stories are implicitly 54
stories are impossible 130
stories are impressive 77
stories are improbable 82
stories are inaccurate 87
stories are incomplete 194
stories are incredible 163
stories are incredibly 69
stories are indicative 131
stories are individual 63
stories are inevitable 44
stories are inevitably 169
stories are infinitely 87
stories are influenced 183
stories are inherently 321
stories are integrated 273
stories are interlaced 51
stories are internally 104
stories are interwoven 1392
stories are intimately 166
stories are introduced 723
stories are invaluable 81
stories are irrelevant 126
stories are juxtaposed 121
stories are legitimate 103
stories are literature 94
stories are manifestly 63
stories are modernized 42
stories are monologues 50
stories are narratives 335
stories are nonetheless 116
stories are notoriously 61
stories are ordinarily 45
stories are originally 49
stories are ornamented 64
stories are ostensibly 104
stories are paralleled 53
stories are particular 45
stories are positively 57
stories are potentially 58
stories are powerfully 41
stories are predicated 76
stories are preferable 62
stories are preoccupied 98
stories are presumably 57
stories are privileged 115
stories are profoundly 103
stories are propagated 44
stories are punctuated 121
stories are recognized 151
stories are reflections 96
stories are reinforced 65
stories are relatively 497
stories are remarkable 525
stories are remarkably 476
stories are remembered 436
stories are reproduced 270
stories are restricted 58
stories are ridiculous 119
stories are simplified 52
stories are skillfully 81
stories are structured 1702
stories are subjective 62
stories are successful 135
stories are sufficient 120
stories are suggestive 90
stories are summarized 186
stories are superficial 56
stories are supposedly 95
stories are suppressed 98
stories are surprisingly 115
stories are surrounded 66
stories are traditional 255
stories are translated 453
stories are ubiquitous 55
stories are ultimately 252
stories are understood 256
stories are unfinished 54
stories are unspeakably 52
stories are unsuitable 41
stories being circulated 400
stories being considered 54
stories can contribute 92
stories can illuminate 53
stories can illustrate 79
stories end tragically 64
stories for anthologies 47
stories for broadcasting 48
stories for comparison 46
stories for elementary 76
stories for generations 101
stories for individual 61
stories for information 96
stories for inspiration 92
stories for instruction 51
stories for newspapers 758
stories for particular 105
stories for periodicals 196
stories for propaganda 41
stories for publication 2107
stories for schoolboys 43
stories for storytelling 54
stories for translation 95
stories had circulated 345
stories had disappeared 51
stories had originally 127
stories had originated 71
stories her grandfather 159
stories her grandmother 388
stories his characters 49
stories his grandfather 769
stories his grandmother 319
stories his imagination 46
stories may illustrate 112
stories may ultimately 48
stories now circulated 112
stories par excellence 48
stories see narratives 51
stories set everywhere 90
stories she remembered 200
stories that accurately 56
stories that apparently 84
stories that articulate 276
stories that attributed 48
stories that captivated 72
stories that celebrated 194
stories that characters 53
stories that chronicled 73
stories that circulated 3694
stories that complement 59
stories that constantly 82
stories that constitute 1037
stories that contradict 193
stories that contribute 223
stories that correspond 132
stories that criticized 79
stories that dramatized 56
stories that economists 57
stories that emphasized 424
stories that encouraged 100
stories that eventually 418
stories that explicitly 135
stories that fascinated 327
stories that fitzgerald 79
stories that flourished 58
stories that foreground 106
stories that frequently 168
stories that frightened 137
stories that identified 73
stories that illuminate 458
stories that illustrate 3719
stories that immediately 137
stories that implicitly 43
stories that individual 85
stories that inevitably 124
stories that influenced 116
stories that interested 735
stories that intertwine 48
stories that introduced 86
stories that legitimate 47
stories that newspapers 103
stories that originally 231
stories that originated 328
stories that paralleled 81
stories that perpetuate 99
stories that reinforced 111
stories that scientists 131
stories that shakespeare 96
stories that stimulated 48
stories that supposedly 101
stories that surrounded 227
stories that ultimately 172
stories that underscore 68
stories they considered 57
stories they experience 117
stories they illustrate 133
stories they remembered 131
stories was apparently 43
stories was attributed 51
stories was considered 128
stories was determined 63
stories was originally 96
stories was translated 101
stories was undertaken 58
stories with accompanying 367
stories with aggressive 56
stories with apparently 54
stories with appropriate 123
stories with believable 40
stories with characters 688
stories with classmates 125
stories with confidence 59
stories with controlled 57
stories with excitement 43
stories with fascination 41
stories with heightened 43
stories with historical 311
stories with individual 78
stories with information 113
stories with inimitable 51
stories with paragraphs 48
stories with particular 167
stories with references 118
stories with relatively 43
stories with remarkable 75
stories with repetitive 84
stories with scientific 53
stories with sensational 42
stories with sufficient 49
stories with traditional 102
stories with unexpected 64
stories you circulated 41
stormed and blasphemed 113
stormed and demolished 596
stormed and devastated 113
stormed and dismantled 535
stormed and garrisoned 41
stormed and recaptured 220
stormed its strongholds 41
stormed with indignation 44
stouter and straighter 102
stoutly and cheerfully 46
stoutly and constantly 63
stoutly and positively 40
stoutly and resolutely 160
stoutly and steadfastly 117
stoutly and stubbornly 204
stoutly and vigorously 55
stowage and deployment 79
stowage and segregation 83
straining and consequent 40
straining and contraction 49
straining and difficulty 192
straining and discomfort 61
straining and evaporation 53
straining and excitement 94
straining and subsequent 69
straining for profundity 46
straining for recognition 67
straining his conscience 85
straining his imagination 160
straining our friendship 47
straining our imagination 65
straining with excitement 79
straining with impatience 52
strains and chemically 64
strains and competition 112
strains and concussions 53
strains and consequent 107
strains and contortions 120
strains and cultivation 148
strains and curvatures 993
strains and deflections 1944
strains and deformation 91
strains and destruction 46
strains and determined 42
strains and disruptions 146
strains and dissensions 40
strains and distortions 369
strains and distresses 95
strains and eventually 125
strains and expressions 148
strains and grievances 48
strains and humiliations 59
strains and identified 40
strains and imbalances 200
strains and individual 91
strains and influences 244
strains and irritations 107
strains and laboratory 108
strains and limitations 231
strains and mechanical 65
strains and modulations 112
strains and populations 90
strains and relatively 51
strains and relaxations 56
strains and repressions 47
strains and resistance 103
strains and resolutions 49
strains and rheumatism 50
strains and sacrifices 326
strains and structural 73
strains and subsequent 160
strains and subspecies 192
strains and techniques 64
strains and temptations 117
strains and tendencies 279
strains and tendinitis 152
strains and transverse 60
strains and ultimately 60
strains are apparently 371
strains are attenuated 117
strains are calculated 726
strains are classified 353
strains are comparable 83
strains are compatible 190
strains are completely 319
strains are considered 961
strains are consistent 85
strains are constantly 154
strains are continuous 92
strains are controlled 60
strains are cultivated 268
strains are definitely 47
strains are designated 423
strains are determined 588
strains are eliminated 172
strains are equivalent 55
strains are essentially 154
strains are frequently 537
strains are homogeneous 57
strains are homozygous 201
strains are identified 359
strains are inevitable 104
strains are influenced 54
strains are inherently 44
strains are inoculated 389
strains are introduced 1093
strains are maintained 411
strains are manifested 46
strains are moderately 62
strains are multiplied 102
strains are negligible 374
strains are penicillin 307
strains are potentially 84
strains are propagated 134
strains are recognized 212
strains are relatively 699
strains are remarkably 63
strains are restricted 82
strains are reversible 59
strains are sufficient 121
strains are summarized 226
strains are suppressed 48
strains are surrounded 44
strains are unaffected 86
strains for comparison 173
strains for cultivation 43
strains for inoculation 63
strains for particular 87
strains for propagation 41
strains for resistance 116
strains his imagination 346
strains may accumulate 45
strains may contribute 80
strains may eventually 68
strains now translates 61
strains our imagination 180
strains that accumulate 95
strains that constitute 76
