um were fabricated 200
us were impossible 82
us were imprisoned 220
us were incredibly 45
us were infinitely 43
us were influenced 227
us were instructed 201
us were interested 2338
us were introduced 484
us were invaluable 43
us were optimistic 86
us were originally 273
us were overwhelming 203
us were personally 74
us were physically 165
us were preoccupied 107
us were privileged 636
us were profoundly 124
us were programmed 75
us were recognized 53
us were registered 45
us were relatively 107
us were remarkable 51
us were remarkably 81
us were resolutely 49
us were restricted 106
us were speechless 120
us were successful 251
us were sufficient 89
us were surrounded 158
us were sympathetic 60
us were tremendous 67
us were ultimately 45
us were unemployed 76
us were unprepared 55
us were vegetarians 68
us were volunteers 81
us what activities 99
us what advantages 90
us what arrangement 44
us what assistance 171
us what assumptions 43
us what attributes 101
us what categories 50
us what characters 92
us what combination 59
us what components 44
us what conclusions 180
us what confidence 49
us what conscience 70
us what conventions 169
us what department 40
us what determines 228
us what difference 203
us what disposition 89
us what experience 167
us what friendship 50
us what generations 47
us what government 106
us what historical 74
us what importance 66
us what individual 215
us what inferences 103
us what influences 40
us what information 1985
us what literature 113
us what nationality 103
us what particular 1699
us what percentage 912
us what philosophy 160
us what principles 116
us what procedures 41
us what properties 205
us what proportions 55
us what proposition 96
us what punishment 72
us what quantities 116
us what sacrifices 55
us what scientific 58
us what scientists 61
us what shakespeare 205
us what strategies 50
us what structures 49
us what substances 202
us what transpired 277
us what tremendous 61
us what ultimately 71
us when appropriate 41
us when confronted 387
us when considered 98
us when contrasted 42
us when prosperity 60
us when scientific 43
us will accomplish 122
us will cheerfully 72
us will completely 44
us will compromise 78
us will constantly 40
us will constitute 97
us will contribute 351
us will definitely 76
us will eventually 1049
us will experience 2040
us will frequently 57
us will illustrate 138
us will immediately 227
us will inevitably 393
us will infallibly 44
us will ultimately 393
us will understand 556
us will vigorously 135
us word immediately 84
us work diligently 69
us wrong information 167
us your acceptance 46
us your adventures 312
us your application 68
us your appreciation 44
us your assessment 191
us your assistance 960
us your background 50
us your benediction 128
us your complaints 47
us your conclusions 88
us your confidence 249
us your considered 54
us your cooperation 124
us your credentials 176
us your criticisms 51
us your description 62
us your desiderata 277
us your educational 73
us your examination 121
us your experience 377
us your explanation 73
us your friendship 111
us your generosity 319
us your impressions 410
us your information 107
us your manuscript 133
us your petitioners 91
us your philosophy 72
us your photograph 125
us your references 44
us your reflections 45
us your remittance 204
us your resignation 51
us your sentiments 138
us your suggestions 422
us your whereabouts 60
