he and john the baptist 142
he may have to develop 125
he may have to discard 45
he may have to dispose 62
he may have to emulate 55
he may have to enforce 81
he may have to examine 82
he may have to explain 156
he may have to express 74
he may have to himself 89
he may have to include 55
he may have to increase 88
he may have to justify 90
he may have to observe 58
he may have to operate 96
he may have to perform 448
he may have to prepare 84
he may have to present 69
he may have to proceed 47
he may have to produce 77
he may have to provide 216
he may have to receive 75
he may have to recover 73
he may have to replace 42
he may have to respond 49
he may have to retrace 71
he may have to satisfy 60
he may have to suggest 46
he may have to support 142
he may have to sustain 46
he may have to undergo 263
he may have to withdraw 65
he may help the patient 111
he may hold it against 55
he may hold the primacy 68
he may hope to achieve 166
he may hope to acquire 45
he may hope to possess 41
he may hope to produce 45
he may hope to receive 196
he may hope to recover 77
he may join in rewarding 62
he may keep to himself 73
he may know in advance 49
he may know or believe 44
he may know the grounds 42
he may know the shudder 56
he may lack the ability 114
he may learn the greatest 82
he may learn to control 90
he may learn to improve 221
he may learn to respond 51
he may leave the country 109
he may like or dislike 206
he may like to pretend 57
he may live in harmony 55
he may lose the ability 92
he may lose the benefit 90
he may lose the election 43
he may lose the support 50
he may make an apology 52
he may make an attempt 81
he may make an official 72
he may make it payable 41
he may make no attempt 49
he may make no mistake 97
he may make no request 79
he may make of himself 115
he may make the attempt 61
he may make the blessed 44
he may make the decision 69
he may make the following 42
he may make the greatest 76
he may make the journey 46
he may make the mistake 99
he may make the payment 46
he may move to dismiss 68
he may need no outward 112
he may need the damages 42
he may need the support 40
he may need to consult 101
he may need to develop 65
he may need to examine 65
he may need to perform 61
he may note the gradual 42
he may obey or disobey 48
he may open an account 55
he may plead the general 306
he may reach the distant 55
he may reach the highest 94
he may save to himself 51
he may seek to achieve 40
he may seek to increase 43
he may seek to recover 66
he may seem to deserve 61
he may seem to forsake 43
he may seem to himself 279
he may seem to possess 116
he may sell or dispose 120
he may soon be married 97
he may soon be obliged 46
he may speak of himself 70
he may speak the language 63
he may take in relation 64
he may take the benefit 192
he may take the following 171
he may take the liberty 100
he may take the position 80
he may take the trouble 73
he may take to himself 162
he may talk of himself 63
he may talk to himself 71
he may tell the patient 61
he may tend to withdraw 57
he may think it prudent 47
he may think of himself 558
he may think to himself 99
he may turn to account 53
he may want to consult 56
he may want to discuss 138
he may want to examine 79
he may want to explore 73
he may want to express 72
he may want to include 60
he may want to increase 70
he may want to perform 43
he may want to protect 50
he may want to provide 49
he may want to specify 41
he may well be accused 49
he may well be allowed 66
he may well be ashamed 47
he may well be capable 45
he may well be content 190
he may well be correct 266
he may well be counted 74
he may well be excused 416
he may well be puzzled 78
he may well be referring 114
he may well be reputed 43
he may well be tempted 155
he may well be thankful 62
he may well be trusted 72
he may well be unaware 62
he may wish to achieve 62
he may wish to acquire 122
he may wish to appoint 56
he may wish to believe 47
he may wish to benefit 51
he may wish to compare 121
he may wish to consult 246
he may wish to develop 97
he may wish to discuss 135
he may wish to examine 207
he may wish to explain 49
he may wish to explore 113
he may wish to express 124
he may wish to improve 45
he may wish to include 126
he may wish to increase 85
he may wish to indulge 42
he may wish to perform 54
he may wish to possess 60
he may wish to present 153
he may wish to produce 124
he may wish to propose 108
he may wish to protect 63
he may wish to provide 103
he may wish to receive 75
he may wish to reserve 58
he may wish to suggest 47
he may wish to withdraw 44
he met when he arrived 49
he met when he visited 68
he not able to support 66
he not able to swallow 227
he not been so certain 45
he not been so closely 46
he not been so utterly 40
he not caring to resolve 49
he not come in contact 40
he not come to deliver 137
he not done it himself 41
he not from the beginning 116
he not have the benefit 43
he not have the courage 97
he not leave the country 46
he not made the mistake 146
he not root in himself 958
he not said to himself 53
he not seen it himself 53
he not take an eternal 44
he now came in contact 77
he now came to believe 82
he now felt at liberty 48
he now gave an account 126
he now gave in marriage 75
he now held so lightly 54
he now made no attempt 71
he now made the mistake 40
he now owed the company 45
he now said to himself 200
he now sent up colonel 72
he owe nothing to himself 48
he put away the treasure 84
he put down the following 43
he put down the glasses 72
he put down the lantern 45
he put down the luncheon 53
he put down the private 56
he put forth the concept 42
he put forth the following 386
he put into the company 47
he put into the picture 47
he put into the project 58
he put into the venture 45
he put more of himself 84
he put most of himself 73
he put much of himself 92
he put upon us lighter 56
he ran along the streets 74
he ran along the veranda 57
he ran away at sixteen 48
he ran away to america 136
he ran down the hallway 232
he ran down the passage 87
he ran down the streets 47
he ran from the kitchen 53
he ran from the village 49
he rang down the curtain 95
he ran into the bathroom 222
he ran into the bedroom 191
he ran into the british 142
he ran into the chamber 42
he ran into the cottage 91
he ran into the hallway 52
he ran into the kitchen 652
he ran into the problem 80
he ran into the streets 83
he ran into the village 96
he ran over the beauties 41
he read from the prophet 53
he read nothing to confirm 126
he rings down the curtain 54
he sat among the lawyers 42
he sat among the pillars 45
he sat down as desired 40
he sat down as orderly 41
he sat down by himself 151
he sat down he glanced 62
he sat down he noticed 104
he sat down in despair 171
he sat down in silence 335
he sat down to address 53
he sat down to analyze 43
he sat down to besiege 146
he sat down to collect 79
he sat down to compose 1113
he sat down to dictate 49
he sat down to discuss 94
he sat down to examine 106
he sat down to explain 58
he sat down to luncheon 44
he sat down to observe 46
he sat down to partake 54
he sat down to perform 76
he sat down to prepare 236
he sat down to produce 94
he sat down to recover 150
he sat down to recreate 104
he sat down to reflect 126
he sat lost in tobacco 85
he sat musing by himself 142
he sat there by himself 80
he sat there he noticed 56
he sat there in silence 330
he sat upon the treasury 97
he saw from the beginning 305
he saw from the carriage 54
he saw from the hilltop 43
he saw from the windows 173
he saw half the crowned 46
he saw into the kitchen 48
he saw more of captain 124
he saw much of himself 41
he saw much to condemn 45
he saw nothing to condemn 47
he saw nothing to confirm 42
he saw nothing to disturb 40
he saw nothing to justify 86
he saw nothing to prevent 204
he saw nothing to suggest 79
he saw only the present 53
he saw only the shadows 41
he saw only the surface 117
he saw what he assumed 41
he saw what he desired 50
he saw what the problem 53
he saw what the trouble 84
he saw when he arrived 317
he saw when he entered 422
he saw when he finally 42
he saw when he stepped 93
he saw when he visited 378
he say when he returns 157
he set down an account 49
he set down the details 40
he set down the following 364
he set down the lantern 94
he set down the results 62
he set fire to everything 51
he set fire to himself 143
he set fire to several 89
he set foot in america 187
he set foot in britain 58
he set foot in germany 43
he set foot in ireland 103
he set foot on african 60
he set foot on british 128
he set foot on chinese 52
he set foot on spanish 89
he set forth as follows 53
he set forth in pursuit 77
he set forth in several 42
he set forth the concept 48
he set forth the details 61
he set forth the following 479
he set forth the general 101
he set forth the grounds 44
he set forth the history 69
he set forth the justice 61
he set forth the motives 52
he set forth the position 49
he set forth the private 77
he set forth the problem 55
he set forth the results 105
he set forth to conquer 138
he set forth to explore 66
he set over the workmen 42
he set sail in command 41
he set sail in pursuit 96
he set such an example 78
he set upon the consuls 70
he that bare the scepter 41
he that bore the crosier 72
he that dealt the fateful 79
he that made the outside 152
he that made the promise 95
he that reads is himself 44
he that told the village 102
he that will be greatest 41
he that will in private 45
he then adds the following 47
he then came in contact 50
he then came to america 44
he then gave an account 81
he then gave an unasked 72
he then love the rhythmic 266
he then made an apology 47
he then made an attempt 41
he then made the following 249
he then made the mistake 66
he then said to gabriel 51
he then said to himself 133
he then says to himself 368
he then took the liberty 45
he then used to justify 41
he thus came in contact 47
he too came to believe 67
he too must be faithful 55
he was able at moments 40
he was able of himself 132
he was able on occasion 107
he was able or obliged 52
he was able to abandon 451
he was able to abolish 166
he was able to abstain 87
he was able to account 790
he was able to achieve 7882
he was able to acquire 3896
he was able to address 1002
he was able to advance 1489
he was able to amplify 102
he was able to analyze 583
he was able to animate 43
he was able to appoint 579
he was able to approve 109
he was able to ascribe 75
he was able to assuage 97
he was able to attempt 204
he was able to attract 2211
he was able to augment 139
he was able to average 206
he was able to balance 455
he was able to baptize 233
he was able to bargain 88
he was able to believe 643
he was able to benefit 458
he was able to besiege 46
he was able to bolster 77
he was able to bombard 45
he was able to broaden 186
he was able to capture 2297
he was able to certify 87
he was able to champion 43
he was able to channel 303
he was able to charter 117
he was able to clamber 95
he was able to clarify 354
he was able to closely 62
he was able to collate 43
he was able to collect 5396
he was able to combine 2928
he was able to comfort 261
he was able to command 3121
he was able to commend 92
he was able to comment 329
he was able to commune 73
he was able to compare 1347
he was able to compass 65
he was able to compete 406
he was able to compile 469
he was able to compose 1532
he was able to compute 446
he was able to concede 64
he was able to concoct 73
he was able to condemn 114
he was able to conduct 3215
he was able to confess 183
he was able to confide 204
he was able to confine 130
he was able to confirm 2266
he was able to conform 85
he was able to confuse 64
he was able to conjure 323
he was able to connect 737
he was able to conquer 1164
he was able to console 406
he was able to consult 760
he was able to consume 175
he was able to contact 1531
he was able to contain 400
he was able to contend 186
he was able to content 48
he was able to contest 75
he was able to control 10126
he was able to convene 70
he was able to convert 1148
he was able to convict 53
he was able to correct 2473
he was able to counsel 56
he was able to counter 419
he was able to culture 69
he was able to curtail 57
he was able to deceive 449
he was able to declare 1382
he was able to decline 96
he was able to decrease 119
he was able to deflect 213
he was able to delight 181
he was able to deliver 2227
he was able to deposit 150
he was able to deprive 66
he was able to descend 225
he was able to despise 46
he was able to destroy 939
he was able to develop 5160
he was able to diagnose 377
he was able to dictate 909
he was able to diffuse 55
he was able to discard 385
he was able to discern 2637
he was able to discuss 1699
he was able to dismiss 637
he was able to display 880
he was able to dispose 960
he was able to dispute 85
he was able to dissect 129
he was able to distill 93
he was able to divorce 204
he was able to educate 224
he was able to elevate 173
he was able to embrace 336
he was able to enclose 66
he was able to enforce 692
he was able to engender 55
he was able to engineer 148
he was able to enhance 162
he was able to enlarge 399
he was able to enliven 63
he was able to entrust 92
he was able to envision 168
he was able to examine 1756
he was able to exchange 1032
he was able to exclaim 137
he was able to exclude 192
he was able to execute 1003
he was able to exhaust 52
he was able to exhibit 487
he was able to explain 4041
he was able to explode 53
he was able to exploit 1428
he was able to explore 1058
he was able to expound 288
he was able to express 11547
he was able to extract 2164
he was able to finally 226
he was able to finance 600
he was able to flatter 88
he was able to foresee 754
he was able to forgive 465
he was able to fortify 98
he was able to forward 401
he was able to fulfill 910
he was able to function 2100
he was able to furnish 1259
he was able to glimpse 200
he was able to grapple 137
he was able to gratify 923
he was able to harness 278
he was able to harvest 330
he was able to imagine 923
he was able to imitate 490
he was able to immerse 134
he was able to implant 65
he was able to impress 919
he was able to imprint 40
he was able to improve 1247
he was able to include 995
he was able to increase 2141
he was able to indulge 2347
he was able to inflict 525
he was able to ingratiate 127
he was able to inherit 63
he was able to inhibit 63
he was able to initiate 560
he was able to inquire 62
he was able to inspect 356
he was able to inspire 1445
he was able to install 278
he was able to instill 258
he was able to involve 147
he was able to isolate 1680
he was able to journey 107
he was able to justify 813
he was able to lecture 461
he was able to lighten 96
he was able to marshal 637
he was able to monitor 276
he was able to narrate 55
he was able to nurture 75
he was able to observe 6641
he was able to operate 827
he was able to outline 262
he was able to overawe 81
he was able to overhear 167
he was able to overrun 68
he was able to oversee 128
he was able to partake 117
he was able to perfect 375
he was able to perform 6042
he was able to persist 102
he was able to picture 452
he was able to placate 116
he was able to plunder 116
he was able to portray 620
he was able to position 115
he was able to possess 144
he was able to predict 1897
he was able to prepare 1697
he was able to present 10127
he was able to preside 171
he was able to pretend 134
he was able to prevail 570
he was able to prevent 2203
he was able to proceed 2271
he was able to process 357
he was able to procure 3129
he was able to produce 12060
he was able to profess 77
he was able to project 1687
he was able to promise 534
he was able to promote 578
he was able to propose 478
he was able to prosper 51
he was able to protect 1066
he was able to protest 70
he was able to provide 6370
he was able to provoke 146
he was able to publish 3050
he was able to qualify 216
he was able to question 493
he was able to quickly 416
he was able to readjust 48
he was able to reaffirm 48
he was able to rearrange 56
he was able to reassert 119
he was able to reassure 772
he was able to rebuild 344
he was able to receive 2470
he was able to reclaim 207
he was able to recline 61
he was able to recount 266
he was able to recover 2631
he was able to recreate 272
he was able to recross 41
he was able to recruit 2465
he was able to rectify 102
he was able to reenter 99
he was able to reflect 719
he was able to refocus 52
he was able to refrain 173
he was able to refresh 87
he was able to regroup 83
he was able to rehearse 63
he was able to rejoice 288
he was able to relieve 821
he was able to remount 99
he was able to reorient 47
he was able to replace 715
he was able to repress 172
he was able to repulse 201
he was able to request 53
he was able to require 42
he was able to research 40
he was able to reserve 77
he was able to reshape 59
he was able to resolve 991
he was able to respect 156
he was able to respond 1381
he was able to restart 52
he was able to restore 1694
he was able to retrace 121
he was able to reunite 115
he was able to reverse 400
he was able to revisit 163
he was able to rewrite 73
he was able to salvage 1133
he was able to satisfy 2338
he was able to scatter 57
he was able to scratch 87
he was able to scrounge 59
he was able to sharpen 44
he was able to shelter 156
he was able to shorten 77
he was able to shuffle 77
he was able to signify 67
he was able to silence 264
he was able to situate 42
he was able to smuggle 333
he was able to solicit 126
he was able to specify 232
he was able to sponsor 49
he was able to squeeze 555
he was able to stagger 230
he was able to stammer 97
he was able to stretch 383
he was able to stumble 98
he was able to subject 310
he was able to subsist 124
he was able to succeed 758
he was able to suggest 1203
he was able to support 3409
he was able to surface 122
he was able to surmise 95
he was able to surpass 141
he was able to survive 1617
he was able to suspend 111
he was able to sustain 1548
he was able to swallow 870
he was able to testify 304
he was able to tighten 74
he was able to trample 64
he was able to triumph 213
he was able to uncover 316
he was able to undergo 225
he was able to unravel 190
he was able to upgrade 60
he was able to urinate 86
he was able to utilize 917
he was able to venture 249
he was able to welcome 395
he was able to wheedle 59
he was able to whisper 266
he was able to whistle 70
he was able to whittle 47
he was able to withdraw 860
he was able to withhold 115
he was able to witness 892
he was able to wrestle 70
he was able to wriggle 137
he was acting as adviser 42
he was acting as counsel 93
he was acting as general 40
he was acting as mediator 65
he was acting as private 111
he was acting as steward 42
he was acting as trustee 75
he was acting in concert 766
he was acting in defense 98
he was acting in defiance 147
he was acting in harmony 109
he was acting in perfect 57
he was acting in support 46
he was acting in violation 128
he was acting on impulse 70
he was acting to prevent 56
he was acting to protect 154
he was adding to himself 40
he was ahead of himself 47
he was aide to general 82
he was aiming at supreme 40
he was aiming at tyranny 45
he was aiming to achieve 62
he was aiming to produce 51
he was also an adjunct 55
he was also an admirer 381
he was also an adviser 64
he was also an amateur 828
he was also an apostle 104
he was also an ascetic 40
he was also an elected 43
he was also an elegant 47
he was also an eminent 270
he was also an engineer 184
he was also an engraver 94
he was also an erudite 45
he was also an example 122
he was also an extreme 58
he was also an idealist 178
he was also an inspiring 119
he was also an intense 43
he was also an officer 429
he was also an official 218
he was also an upright 57
he was also at liberty 117
he was also in command 120
he was also in contact 287
he was also in control 65
he was also in receipt 69
he was also in sympathy 58
he was also in trouble 105
he was also no stranger 55
he was also the biggest 104
he was also the builder 86
he was also the captain 50
he was also the champion 114
he was also the closest 51
he was also the country 53
he was also the emperor 42
he was also the epitome 43
he was also the founder 982
he was also the general 156
he was also the greatest 628
he was also the guardian 159
he was also the highest 110
he was also the husband 110
he was also the kindest 40
he was also the largest 97
he was also the manager 130
he was also the national 44
he was also the natural 50
he was also the official 258
he was also the perfect 110
he was also the primary 64
he was also the printer 47
he was also the private 57
he was also the product 142
he was also the prophet 86
he was also the richest 64
he was also the servant 46
he was also the subject 538
he was also the superior 42
he was also the supreme 193
he was also the village 88
he was also the visible 55
he was also the youngest 323
he was also to furnish 60
he was also to preside 46
he was also to provide 63
he was also to receive 333
he was among the artists 96
he was among the bishops 48
he was among the blessed 48
he was among the bravest 140
he was among the buffalo 85
he was among the company 59
he was among the deepest 50
he was among the drowned 95
he was among the earliest 1153
he was among the greatest 481
he was among the handful 98
he was among the highest 97
he was among the islands 135
he was among the largest 70
he was among the loudest 42
he was among the members 193
he was among the neutral 70
he was among the persons 87
he was among the pioneers 229
he was among the richest 93
he was among the signers 125
he was among the spanish 42
he was among the speakers 65
he was among the tallest 42
he was among the truants 95
he was among the victims 134
he was among the warmest 46
he was among the wounded 68
he was among the youngest 221
he was angry at himself 941
he was angry or excited 313
he was asking the question 458
he was away at college 1033
he was away in america 135
he was away in college 53
he was away in germany 62
he was away in ireland 69
he was away on holiday 637
he was away on location 52
he was away on official 80
he was away on vacation 377
he was back at college 48
he was back at harvard 97
he was back in america 695
he was back in antwerp 259
he was back in atlanta 65
he was back in bristol 81
he was back in britain 222
he was back in chicago 457
he was back in civilian 72
he was back in college 155
he was back in command 179
he was back in concord 110
he was back in congress 84
he was back in control 644
he was back in custody 53
he was back in detroit 93
he was back in dresden 46
he was back in familiar 69
he was back in florida 88
he was back in germany 428
he was back in glasgow 90
he was back in hamburg 57
he was back in harness 220
he was back in holland 160
he was back in houston 58
he was back in ireland 298
he was back in leipzig 47
he was back in memphis 78
he was back in montana 46
he was back in montreal 153
he was back in newport 42
he was back in position 74
he was back in private 48
he was back in service 121
he was back in shanghai 92
he was back in toronto 108
he was back in trouble 48
he was back in uniform 442
he was back in victoria 46
he was back in vietnam 401
he was back in virginia 221
he was back on familiar 74
he was back the following 159
he was back to himself 86
he was bent on achieving 65
he was bent on defending 70
he was bent on effecting 95
he was bent on excluding 96
he was bent on following 69
he was bent on obtaining 57
he was bent on relieving 40
he was bent on rendering 43
he was bent on restoring 54
he was bent on returning 62
he was born at algiers 60
he was born at antwerp 106
he was born at bologna 42
he was born at bristol 68
he was born at glasgow 50
he was born at monmouth 41
he was born at nazareth 220
he was born at norwich 130
he was born at plymouth 48
he was born at seville 78
he was born at windsor 47
he was born he weighed 53
he was born in alabama 112
he was born in america 760
he was born in antwerp 174
he was born in arizona 58
he was born in atlanta 60
he was born in augusta 48
he was born in babylon 100
he was born in baghdad 55
he was born in belfast 121
he was born in belgium 88
he was born in bermuda 75
he was born in bologna 57
he was born in bordeaux 41
he was born in bristol 207
he was born in britain 228
he was born in buffalo 55
he was born in carthage 95
he was born in chester 77
he was born in chicago 771
he was born in cologne 47
he was born in cordoba 48
he was born in corsica 65
he was born in dalmatia 50
he was born in denmark 68
he was born in detroit 292
he was born in finland 47
he was born in florida 105
he was born in germany 1075
he was born in glasgow 183
he was born in halifax 56
he was born in hamburg 99
he was born in hanover 62
he was born in holland 272
he was born in ireland 1609
he was born in jackson 44
he was born in jamaica 145
he was born in january 237
he was born in lebanon 68
he was born in leipzig 54
he was born in lincoln 44
he was born in lithuania 52
he was born in montreal 186
he was born in nazareth 275
he was born in newport 48
he was born in norfolk 89
he was born in northern 216
he was born in norwich 177
he was born in october 237
he was born in palermo 43
he was born in poverty 184
he was born in seville 156
he was born in shanghai 61
he was born in singapore 47
he was born in slavery 186
he was born in southern 134
he was born in toronto 163
he was born in tuscany 65
he was born in vermont 203
he was born in virginia 839
he was born in wedlock 749
he was born in western 61
he was born is unknown 65
he was born of parents 204
he was born on january 942
he was born on october 838
he was born on purpose 73
he was born to achieve 77
he was born to command 761
he was born to conquer 97
he was born to inherit 294
he was born to parents 77
he was born to perform 61
he was born to possess 53
he was born to poverty 56
he was born to produce 44
he was born to redress 62
he was born to succeed 57
he was born to torture 50
he was bred to letters 63
he was bringing on himself 185
he was bringing to fruition 41
he was busy in preparing 105
he was busy in providing 48
he was cast in damages 115
he was clear he shouted 91
he was cold or unhappy 51
he was come on purpose 120
he was come to conduct 82
he was come to deliver 217
he was come to destroy 56
he was come to execute 142
he was come to himself 247
he was come to inquire 42
he was come to prepare 48
he was come to propose 45
he was come to question 53
he was come to receive 54
he was come to restore 72
he was come to solicit 57
he was come to upbraid 53
he was coming in contact 95
he was coming the following 79
he was coming to america 259
he was coming to barnard 92
he was coming to believe 597
he was coming to chicago 98
he was coming to collect 81
he was coming to consult 48
he was coming to deliver 60
he was coming to destroy 52
he was coming to discuss 60
he was coming to dislike 43
he was coming to execute 49
he was coming to himself 133
he was coming to inspect 72
he was coming to ireland 61
he was coming to plunder 45
he was coming to restore 42
he was coming to suspect 101
he was coming to uncover 55
he was coming up against 92
he was coming up towards 118
he was crying to himself 50
he was deep in slumber 63
he was dining in company 79
he was done he stepped 40
he was down in florida 76
he was down on himself 40
he was dull in company 278
he was during the previous 57
he was eager in everything 41
he was eager in pursuit 43
he was eager to abandon 45
he was eager to achieve 60
he was eager to acquire 145
he was eager to advance 61
he was eager to attempt 49
he was eager to believe 103
he was eager to collect 64
he was eager to convert 64
he was eager to correct 42
he was eager to declare 50
he was eager to deliver 62
he was eager to destroy 44
he was eager to develop 109
he was eager to discuss 248
he was eager to display 102
he was eager to embrace 71
he was eager to examine 65
he was eager to exchange 65
he was eager to exhibit 46
he was eager to explain 178
he was eager to exploit 100
he was eager to explore 310
he was eager to express 119
he was eager to grapple 44
he was eager to impress 152
he was eager to improve 169
he was eager to include 59
he was eager to increase 124
he was eager to justify 41
he was eager to observe 50
he was eager to perform 102
he was eager to possess 72
he was eager to present 112
he was eager to prevent 96
he was eager to proceed 184
he was eager to produce 50
he was eager to promote 164
he was eager to protect 46
he was eager to provide 105
he was eager to publish 143
he was eager to receive 164
he was eager to respond 63
he was eager to restore 78
he was eager to satisfy 68
he was eager to support 58
he was eager to welcome 41
he was earning an average 42
he was even in advance 54
he was even the subject 45
he was ever an admirer 41
he was ever at variance 60
he was ever in pursuit 51
he was ever in scrapes 62
he was ever in trouble 155
he was ever the champion 75
he was ever the subject 165
he was ever to achieve 165
he was ever to address 118
he was ever to command 44
he was ever to deliver 101
he was ever to produce 72
he was ever to publish 50
he was ever to receive 368
he was ever to succeed 77
he was ever to witness 52
he was facing the greatest 67
he was facing the problem 70
he was fain to abandon 50
he was fain to attempt 42
he was fain to believe 579
he was fain to comfort 178
he was fain to confess 330
he was fain to consent 42
he was fain to content 461
he was fain to develop 61
he was fain to dismiss 67
he was fain to express 43
he was fain to stretch 120
he was fain to swallow 85
he was fifth in descent 55
he was firm of purpose 50
he was flying to chicago 63
he was fond of animals 209
he was fond of archery 89
he was fond of asserting 66
he was fond of athletic 104
he was fond of attending 74
he was fond of barbara 53
he was fond of company 181
he was fond of comparing 319
he was fond of composing 57
he was fond of country 56
he was fond of declaring 221
he was fond of display 61
he was fond of disputing 78
he was fond of employing 113
he was fond of examining 50
he was fond of exploring 42
he was fond of extolling 66
he was fond of flowers 92
he was fond of gardening 208
he was fond of history 53
he was fond of indulging 290
he was fond of insisting 114
he was fond of letters 78
he was fond of listening 132
he was fond of mentioning 64
he was fond of mimicking 46
he was fond of narrating 117
he was fond of natural 40
he was fond of observing 99
he was fond of outdoor 112
he was fond of paradox 48
he was fond of pleasure 364
he was fond of recalling 334
he was fond of recurring 86
he was fond of referring 279
he was fond of regarding 44
he was fond of remarking 277
he was fond of reminding 249
he was fond of retracing 66
he was fond of roasted 48
he was fond of science 54
he was fond of sketching 72
he was fond of society 456
he was fond of strolling 54
he was fond of variety 78
he was fond of wandering 78
he was free of everything 45
he was free to abandon 81
he was free to advance 68
he was free to appoint 51
he was free to attempt 45
he was free to believe 139
he was free to command 69
he was free to compose 56
he was free to conduct 67
he was free to confess 650
he was free to consult 139
he was free to declare 111
he was free to decline 58
he was free to develop 310
he was free to discuss 133
he was free to dispose 339
he was free to examine 61
he was free to exploit 40
he was free to explore 355
he was free to express 835
he was free to gratify 80
he was free to imagine 52
he was free to indulge 453
he was free to observe 70
he was free to operate 69
he was free to perform 55
he was free to present 82
he was free to proceed 203
he was free to produce 47
he was free to publish 142
he was free to receive 173
he was free to reflect 41
he was free to remarry 127
he was free to withdraw 105
he was from the beginning 4734
he was from the british 123
he was from the capital 40
he was from the country 369
he was from the distant 45
he was from the earliest 61
he was from the journey 198
he was from the midwest 314
he was from the northern 43
he was from the outside 106
he was from the position 101
he was from the southern 47
he was from the village 168
he was from the western 48
he was full of ambition 279
he was full of anxiety 450
he was full of baloney 52
he was full of charity 155
he was full of cocaine 89
he was full of conceit 48
he was full of concern 126
he was full of courage 322
he was full of delight 80
he was full of despair 117
he was full of dignity 51
he was full of excuses 74
he was full of genuine 55
he was full of himself 328
he was full of national 57
he was full of natural 82
he was full of nervous 104
he was full of pleasant 52
he was full of pleasure 49
he was full of praises 55
he was full of promise 146
he was full of purpose 55
he was full of regrets 97
he was full of remorse 446
he was full of respect 155
he was full of sadness 75
he was full of schemes 226
he was full of spirits 121
he was full of stories 469
he was full of sympathy 473
he was full of thoughts 112
he was full of trouble 121
he was full of unusual 75
he was full of vengeance 68
he was full of youthful 92
he was giving an account 302
he was giving an address 56
he was giving an example 80
he was giving me lessons 49
he was giving of himself 82
he was giving the baggage 84
he was giving the captain 43
he was giving the finishing 206
he was giving the following 169
he was giving the history 43
he was giving the subject 54
he was giving up everything 196
he was glad the parents 58
he was glad the question 42
he was glad to abandon 210
he was glad to believe 240
he was glad to dispose 63
he was glad to embrace 45
he was glad to exchange 440
he was glad to explain 48
he was glad to finally 110
he was glad to improve 50
he was glad to observe 245
he was glad to present 46
he was glad to procure 53
he was glad to provide 51
he was glad to receive 725
he was glad to relieve 59
he was glad to shelter 77
he was glad to support 50
he was glad to welcome 779
he was glad to withdraw 150
he was gone as quickly 157
he was gone so quickly 50
he was gone the captain 49
he was gone the colonel 47
he was gone the youngest 53
he was gone to germany 47
he was gone to prepare 46
he was good at everything 396
he was good at figures 98
he was good at listening 41
he was half in charity 76
he was half so sincere 68
he was hard on himself 169
he was hard to control 48
he was hard to satisfy 74
he was having an absorbing 56
he was having an anxiety 65
he was having an illicit 113
he was having an intense 48
he was having in obtaining 43
he was having no problem 40
he was having no success 166
he was having no trouble 146
he was having the greatest 117
he was having to contend 54
he was having to explain 44
he was heard in silence 86
he was heard to address 63
he was heard to comment 106
he was heard to declare 969
he was heard to exclaim 2145
he was heard to express 426
he was heard to grumble 55
he was heard to inquire 70
he was heard to observe 279
he was heard to whisper 372
he was heaving an immense 52
he was held as hostage 45
he was held by certain 43
he was held by charles 55
he was held by foreign 108
he was held by general 40
he was held by members 77
he was held by persons 48
he was held in bondage 116
he was held in custody 699
he was held in durance 68
he was held in general 125
he was held in highest 137
he was held in reserve 60
he was held in respect 211
he was held in slavery 67
he was held in thraldom 61
he was held in virginia 70
he was held on account 93
he was held the greatest 71
he was held to account 91
he was held to possess 49
he was held to service 109
he was here by himself 43
he was here in america 92
he was here in october 78
he was here on vacation 47
he was here to collect 66
he was here to discuss 74
he was here to implant 49
he was here to observe 43
he was here to perform 126
he was here to protect 149
he was hers to command 121
he was high on cocaine 61
he was home on holiday 81
he was home on vacation 216
he was hoping to achieve 296
he was hoping to acquire 108
he was hoping to attract 43
he was hoping to convert 47
he was hoping to develop 43
he was hoping to impress 79
he was hoping to provoke 45
he was hoping to publish 94
he was hoping to receive 231
he was hoping to recover 42
he was hoping to succeed 45
he was john the baptist 1812
he was just an amateur 92
he was just an asshole 107
he was just an average 803
he was just an engineer 48
he was just as adamant 91
he was just as bashful 79
he was just as capable 360
he was just as careful 128
he was just as certain 387
he was just as content 86
he was just as devoted 83
he was just as excited 553
he was just as faithful 67
he was just as familiar 48
he was just as foolish 67
he was just as nervous 239
he was just as opposed 76
he was just as plainly 99
he was just as pleasant 51
he was just as popular 68
he was just as puzzled 104
he was just as quickly 61
he was just as ruthless 50
he was just as shocked 232
he was just as sincere 52
he was just as strongly 83
he was just as thrilled 41
he was just as unhappy 46
he was just as welcome 44
he was just as worried 151
he was just so excited 53
he was just the greatest 50
he was just the reverse 290
he was keen as mustard 129
he was keen to develop 87
he was keen to discuss 40
he was keen to exploit 50
he was keen to explore 81
he was keen to impress 53
he was keen to improve 54
he was keen to observe 41
he was keen to promote 127
he was kept in custody 623
he was kept in durance 153
he was kept in fetters 43
he was kept in slavery 97
he was kept in studied 57
he was kept in virtual 57
he was kind of nervous 77
he was kind of worried 46
he was kind to animals 102
he was last in america 61
he was late in beginning 97
he was late in returning 227
he was laying up trouble 85
he was leading an assault 43
he was leading an invasion 46
he was leading the animals 53
he was leading the country 280
he was leading the prayers 45
he was leaning up against 222
he was least in sympathy 53
he was leaving he noticed 123
he was leaving on vacation 56
he was leaving the bedroom 51
he was leaving the capital 73
he was leaving the capitol 65
