he all along takes for 65
he was less tired and 51
he was less willing than 113
he was less winning than 45
he was like others who 65
he was living above his 53
he was living alone and 136
he was living alone with 95
he was living proof that 666
he was living under his 94
he was living within his 49
he was lord privy seal 299
he was losing favor with 49
he was losing money and 136
he was losing rather than 47
he was losing touch with 648
he was made agent for 89
he was made aware that 2226
he was made blind and 54
he was made canon and 50
he was made civil and 51
he was made deacon and 73
he was made first earl 44
he was made flesh and 212
he was made liable for 46
he was made lower than 115
he was made major and 64
he was made needy for 45
he was making about his 49
he was making after his 109
he was making merry with 74
he was making money and 169
he was making money for 82
he was making money off 104
he was making money out 173
he was making money with 53
he was making notes and 46
he was making notes for 196
he was making plans for 1034
he was making terms with 51
he was mire mingled with 44
he was more acute than 72
he was more adept than 97
he was more agile than 78
he was more alert and 122
he was more alert than 145
he was more alive than 284
he was more alone than 213
he was more amusing than 57
he was more awake than 94
he was more aware than 561
he was more bored than 62
he was more brave than 167
he was more cruel and 69
he was more cruel than 166
he was more cunning than 139
he was more drunk than 194
he was more false than 49
he was more feared and 56
he was more feared than 398
he was more frank and 49
he was more grave and 46
he was more greek than 77
he was more gross than 54
he was more happy and 71
he was more happy than 171
he was more hated than 154
he was more human and 65
he was more human than 209
he was more hungry for 104
he was more hungry than 105
he was more indian than 78
he was more irish than 72
he was more known for 53
he was more liked than 55
he was more loved than 80
he was more loyal than 105
he was more lucky than 148
he was more manly and 48
he was more moved and 45
he was more moved than 100
he was more naive than 53
he was more noble than 69
he was more noted for 227
he was more often out 52
he was more often than 759
he was more proud than 153
he was more quiet and 98
he was more quiet than 121
he was more right than 440
he was more roman than 49
he was more showy than 43
he was more sober than 119
he was more social than 44
he was more sorry for 129
he was more sorry than 113
he was more taken with 208
he was more timid than 71
he was more tired than 627
he was more uneasy than 92
he was more upset than 741
he was more upset that 94
he was more upset with 71
he was more vexed than 50
he was more white than 85
he was more willing than 322
he was more worthy than 102
he was most civil and 47
he was most genial and 88
he was most happy and 90
he was most happy that 58
he was most happy with 53
he was most known for 88
he was most noted for 182
he was most proud and 45
he was most proud was 210
he was most sorry for 40
he was most taken with 109
he was most tired and 46
he was most unfit for 94
he was most willing and 60
he was most working for 48
he was moving about with 106
he was moving heaven and 269
he was much bound for 130
he was much feared and 59
he was much hated and 62
he was much later than 82
he was much liked and 218
he was much loved and 463
he was much loved for 57
he was much mixed that 125
he was much moved and 87
he was much nearer than 53
he was much nicer than 87
he was much older and 399
he was much older now 51
he was much older than 3024
he was much older that 47
he was much taken with 1013
he was much upset and 67
he was much weaker and 67
he was much weaker than 144
he was much wiser than 100
he was much worse and 194
he was much worse off 166
he was much worse than 285
he was nearing fifty and 50
he was nearing sixty and 46
he was nice looking and 73
he was nine months old 1310
he was nine weeks old 43
he was nothing worse than 92
he was nuts about her 73
he was once again all 43
he was once again being 212
he was once again going 106
he was once again his 135
he was once again not 47
he was once again out 93
he was once again put 50
he was once again that 413
he was once again using 47
he was once again with 96
he was once asked how 128
he was once asked why 145
he was once fined for 73
he was once right too 54
he was once sitting with 45
he was once taken for 53
he was once walking with 170
he was only about one 46
he was only about six 472
he was only about ten 712
he was only about two 435
he was only after her 72
he was only after one 49
he was only armed with 81
he was only asked for 46
he was only aware that 196
he was only calling for 46
he was only changing his 52
he was only eight and 163
he was only feeling his 85
he was only flesh and 105
he was only forty and 46
he was only gauging her 62
he was only getting his 85
he was only given one 100
he was only helping her 65
he was only helping out 41
he was only holding her 70
he was only holding his 40
he was only human and 223
he was only keeping his 68
he was only kidding and 82
he was only liable for 186
he was only looking for 799
he was only looking out 288
he was only obeying his 159
he was only playing for 172
he was only playing with 491
he was only pleading for 40
he was only putting off 71
he was only reaching for 88
he was only seven and 157
he was only showing his 75
he was only showing off 120
he was only sorry for 84
he was only sorry that 495
he was only speaking for 114
he was only staying for 58
he was only talking for 145
he was only telling her 91
he was only telling them 62
he was only testing her 92
he was only thinking how 41
he was only thirty and 54
he was only tired and 58
he was only uneasy that 56
he was only venting his 41
he was only waiting for 3321
he was only waiting his 124
he was only wasting his 312
he was only working for 136
he was open about his 187
he was over fifty and 263
he was over fifty year 73
he was over forty and 225
he was over sixty and 213
he was over thirty and 99
he was paid extra for 92
he was pale under his 40
he was part indian and 103
he was part owner and 249
he was past fifty and 78
he was past forty and 118
he was past forty that 136
he was past human aid 42
he was past praying for 68
he was past sixty and 152
he was past thirty and 80
he was paying dearly for 136
he was reading about all 71
he was ready again for 114
he was safe after all 44
he was safe within his 72
he was saving money and 44
he was saving money for 142
he was saying about her 124
he was saying about his 171
he was saying about them 68
he was saying about you 57
he was saying again and 63
he was saying anything new 43
he was saying anything out 107
he was saying anything that 46
he was saying could not 165
he was saying rather than 83
he was saying under his 92
he was seeing could not 84
he was seeing every day 97
he was seen after his 68
he was seen again and 88
he was seen alive was 80
he was seen drawing one 50
he was seen every day 53
he was seen playing with 47
he was seen setting off 117
he was seen shaving with 51
he was seen talking with 68
he was seen walking and 60
he was seen walking with 85
he was seen wending his 61
he was sent about his 205
he was sent after being 49
he was sent after his 108
he was sent again with 56
he was sent thither with 48
he was shed naked and 56
he was shot after being 45
he was shot again and 68
he was shot twice and 44
he was shot where his 48
he was sick again and 53
he was sold under sin 91
he was sole owner and 98
he was some months ago 50
he was some weeks ago 43
he was soon about his 50
he was soon after his 51
he was soon after put 124
he was soon after set 53
he was soon aware that 629
he was soon bored and 43
he was soon bored with 51
he was soon faced with 252
he was soon found and 91
he was soon found out 96
he was soon freed and 43
he was soon known for 48
he was soon looking for 94
he was soon noted for 50
he was soon seated with 132
he was soon singled out 107
he was soon sorry for 40
he was soon taken and 79
he was soon taken ill 91
he was soon taken off 53
he was soon telling her 49
he was soon telling his 47
he was soon thrown out 58
he was soon turning out 56
he was soon within two 86
he was soon working with 41
he was sunk beneath seas 187
he was sure about his 67
he was sure about one 109
he was sure about that 327
he was sure about this 71
he was sure about was 230
he was sure could not 422
he was sure every one 53
he was sure would bring 156
he was sure would end 83
he was sure would get 87
he was sure would lead 173
he was sure would not 749
he was sure would one 47
he was sure would pay 100
he was sure would win 45
he was swung round and 48
he was taking issue with 116
he was taking longer than 69
he was taking money out 176
he was taking notes and 56
he was taking notes for 47
he was taking sides with 67
he was taking steps for 104
he was their chief and 76
he was their enemy and 43
he was their father and 235
he was their guest and 62
he was their leader and 255
he was their slave and 40
he was there after all 89
he was there after you 61
he was there again and 92
he was there again for 44
he was there again with 133
he was there alone and 136
he was there alone with 113
he was there every day 275
he was there first and 84
he was there looking for 113
he was there nearly all 42
he was there right now 70
he was there taken ill 68
he was there until his 65
he was there until she 127
he was there until they 42
he was there waiting for 589
he was three months ago 311
he was three months old 2342
he was three score and 74
he was three times her 79
he was three weeks ago 88
he was three weeks old 679
he was told about her 81
he was told about his 269
he was told about them 148
he was told about this 171
he was told again and 149
he was told again that 103
he was told could not 52
he was told later that 230
he was torn hither and 71
he was town clerk and 115
he was upon would earn 52
he was vain about his 216
he was very agile and 69
he was very alert and 104
he was very amusing and 62
he was very aware that 462
he was very badly hit 41
he was very badly off 212
he was very black and 50
he was very brave and 473
he was very broad and 50
he was very civil and 242
he was very close and 219
he was very close now 47
he was very close with 70
he was very cross and 99
he was very cross with 113
he was very cruel and 75
he was very cunning and 73
he was very dirty and 86
he was very drunk and 427
he was very exact and 76
he was very faint and 52
he was very frail and 103
he was very frank and 131
he was very frank with 47
he was very funny and 155
he was very genial and 97
he was very grave and 244
he was very gross and 123
he was very handy with 76
he was very happy and 1259
he was very happy for 277
he was very happy now 66
he was very happy that 1818
he was very happy with 1292
he was very harsh and 46
he was very healthy and 142
he was very hearty and 44
he was very human and 115
he was very hungry and 860
he was very hungry for 40
he was very jolly and 86
he was very jovial and 42
he was very knowing and 60
he was very large and 174
he was very loyal and 92
he was very lucky and 71
he was very lucky not 66
he was very lucky that 274
he was very merry and 162
he was very moody and 56
he was very moved and 62
he was very nearly all 80
he was very nearly being 91
he was very nearly dying 42
he was very noisy and 40
he was very plain and 180
he was very plain with 54
he was very pleasing and 89
he was very proud and 849
he was very proud that 649
he was very quick and 324
he was very quiet and 1292
he was very quiet for 89
he was very rough and 49
he was very rough with 91
he was very sharp and 113
he was very sharp with 40
he was very short and 244
he was very short with 162
he was very small and 614
he was very small for 116
he was very small fry 44
he was very small his 55
he was very smart and 290
he was very sober and 43
he was very social and 78
he was very sorry and 496
he was very sorry but 867
he was very sorry for 3992
he was very sorry his 106
he was very sorry not 284
he was very sorry she 100
he was very sorry that 5210
he was very sorry they 185
he was very sorry too 120
he was very sparing with 57
he was very steady and 42
he was very stern and 90
he was very stern with 86
he was very stiff and 266
he was very still and 80
he was very stout and 105
he was very strong and 1086
he was very strong for 117
he was very sulky and 40
he was very sweet and 301
he was very taken with 386
he was very tense and 74
he was very tight with 77
he was very timid and 108
he was very tired and 2532
he was very tired but 65
he was very tired now 44
he was very tired with 95
he was very tough and 93
he was very uneasy and 132
he was very unfit for 106
he was very upset and 622
he was very upset that 635
he was very upset with 318
he was very vague and 70
he was very vexed with 42
he was very wealthy and 247
he was very white and 130
he was very willing and 133
he was very willing that 166
he was very willing they 40
he was very witty and 148
he was wearing beneath his 56
he was wearing boots and 75
he was wearing round his 169
he was wearing socks that 41
he was wearing under his 347
he was wearing would not 52
he was weaving about her 64
he was well again and 303
he was well armed and 174
he was well armed for 44
he was well armed with 98
he was well aware and 101
he was well aware both 83
he was well aware had 92
he was well aware his 84
he was well aware how 1075
he was well aware she 115
he was well aware that 57754
he was well aware they 86
he was well aware was 199
he was well aware who 69
he was well aware with 46
he was well beaten and 45
he was well built and 276
he was well cared for 1236
he was well grown and 62
he was well known all 93
he was well known and 2782
he was well known both 98
he was well known for 2940
he was well known not 69
he was well liked and 852
he was well liked for 95
he was well loved and 59
he was well under way 238
he was well within his 697
he was what would now 171
he was when working for 73
he was wide awake all 69
he was wide awake and 1344
he was wide awake now 425
he was wild about her 76
he was worth bagging for 50
he was worth waiting for 198
he was wrong about her 617
he was wrong about his 334
he was wrong about how 62
he was wrong about its 76
he was wrong about one 158
he was wrong about that 2165
he was wrong about them 66
he was wrong about this 465
he was wrong about you 102
he was wrong after all 140
he was years older than 173
he was young again and 93
he was your father and 93
he was your father too 115
he who best knows how 263
he who best knows our 112
he who best knows you 122
he who best works out 71
he who brings order out 43
he who came after him 152
he who made heaven and 144
he who made lakes and 40
he who most feels that 133
he who must prove that 101
he who only knows his 58
he who only knows one 43
he who runs badly does 42
he who runs could read 48
he who runs might read 317
he who sees takes off 664
he who sows shall reap 98
he who told every man 52
he who went about doing 40
he who will build his 57
he who will fight for 190
he with many others was 77
he with some others had 47
he won high favor with 47
he won more games than 58
he won more often than 107
he won more votes than 129
he won their hearts and 58
he won their trust and 49
he won three times and 45
hoe and work until she 41
