he abolish the fair long 47
he started at hearing his 62
he started at once for 776
he started at once with 106
he started by saying that 373
he started in life for 106
he started in life was 40
he started in life with 146
he started it away off 43
he started on foot and 40
he started on foot for 385
he started on what was 70
he started the fire and 90
he started the game with 40
he started the jeep and 49
he started the next day 111
he started the work with 54
he started to back off 75
he started to back out 300
he started to call her 110
he started to call out 362
he started to come out 402
he started to doze off 359
he started to drag her 106
he started to drag his 43
he started to draw and 47
he started to draw her 67
he started to draw his 184
he started to fall and 50
he started to feel bad 51
he started to feel his 108
he started to feel ill 57
he started to feel that 349
he started to fill his 53
he started to fill out 93
he started to find him 44
he started to find his 87
he started to fuck her 46
he started to give her 83
he started to give his 139
he started to give them 50
he started to have his 46
he started to help her 89
he started to help his 49
he started to hunt for 91
he started to join his 79
he started to jump out 42
he started to keep his 50
he started to kiss her 588
he started to learn how 44
he started to leave and 67
he started to leave but 44
he started to leave for 57
he started to leave her 57
he started to leave his 78
he started to lift her 106
he started to lift his 130
he started to live with 54
he started to look for 955
he started to lose his 366
he started to make fun 40
he started to make his 1003
he started to make out 56
he started to meet him 45
he started to meet his 73
he started to moan and 58
he started to move and 85
he started to move his 388
he started to move off 126
he started to move out 166
he started to move with 42
he started to open his 219
he started to pack his 88
he started to pass out 108
he started to peel off 46
he started to pick his 51
he started to plan his 82
he started to play and 74
he started to play his 113
he started to play with 352
he started to pray and 41
he started to pray for 61
he started to pull her 192
he started to pull his 207
he started to pull off 134
he started to pull out 440
he started to push her 77
he started to push his 124
he started to reach for 633
he started to reach out 137
he started to rise and 85
he started to sell his 40
he started to show his 59
he started to speak and 196
he started to speak but 129
he started to speak his 62
he started to speak she 41
he started to speak with 45
he started to step out 131
he started to sweat and 77
he started to take her 141
he started to take his 306
he started to take off 774
he started to take out 96
he started to talk and 137
he started to talk with 121
he started to teach his 54
he started to tell her 586
he started to tell him 94
he started to tell his 182
he started to tell them 181
he started to think and 53
he started to think that 540
he started to throw his 57
he started to turn and 133
he started to turn his 205
he started to undo his 75
he started to walk and 85
he started to walk off 476
he started to walk out 852
he started to walk with 80
he started to wash his 55
he started to wave his 72
he started to weep and 65
he started to work and 122
he started to work for 1004
he started to work his 173
he started to work out 423
he started to work with 627
he started to yell and 52
he started up from his 779
he started up like one 43
he started up upon his 142
he steered the boat with 44
he stepped on deck and 79
he stepped the mast and 54
he stirred no more than 65
he stirred the fire and 50
he stirred the fire with 84
he stomped the snow off 42
he stooped or rose with 48
he stooped so much that 138
he stooped to give her 44
he stooped to help her 73
he stooped to kiss her 1085
he stooped to kiss him 62
he stooped to kiss his 240
he stooped to lift her 89
he stooped to pick her 63
he stooped to pick them 378
he stooped to take her 40
he stooped to wash his 50
he stopped at home and 40
he stopped at last and 72
he stopped at once and 135
he stopped me from going 54
he stopped my mouth with 70
he stopped the boat and 82
he stopped the cart and 58
he stopped the game and 55
he stopped the jeep and 62
he stopped the open end 42
he stopped the show with 45
he stopped the tape and 56
he stopped to blow his 75
he stopped to chat for 46
he stopped to chat with 667
he stopped to clear his 105
he stopped to dine with 77
he stopped to face her 48
he stopped to fill his 77
he stopped to find out 47
he stopped to give her 41
he stopped to give his 113
he stopped to give them 44
he stopped to hand her 104
he stopped to have his 144
he stopped to help her 61
he stopped to help him 44
he stopped to kiss her 106
he stopped to kiss his 45
he stopped to look and 109
he stopped to look for 114
he stopped to look out 221
he stopped to pick them 80
he stopped to play with 45
he stopped to rest and 449
he stopped to rest for 132
he stopped to rest his 244
he stopped to rest near 43
he stopped to speak with 236
he stopped to take his 103
he stopped to take off 99
he stopped to take out 43
he stopped to talk with 1527
he stopped to tell his 45
he stopped to think for 77
he stopped to think that 205
he stopped to wait for 435
he stopped to wash his 52
he stopped to wipe his 174
he stormed the city and 64
he strikes it down with 55
he strikes it just and 66
he strikes the rock and 65
he strives to gain his 80
he strives to keep his 152
he strives to make him 50
he strives to make his 247
he strives to make out 97
he strives to make them 76
he strives to make this 48
he strives to reach his 45
he strives to rend them 45
he strives to show that 401
he stroked my body and 41
he stroked my face and 41
he stroked my hair and 207
he stroked the soft fur 41
he studied at home and 88
he studied at home with 65
he studied at rome and 82
he studied at yale and 81
he studied in rome and 165
he studied it over and 90
he studied no less than 41
he studied so hard and 46
he studied so hard that 62
he studied the arts and 63
he studied the game and 43
he studied the life and 49
he studied the maps and 53
he studied the other man 71
he studied the piano and 98
he studied the piano with 323
he studied the theory and 52
he studied the young man 209
he studied to find her 40
he studied to give him 41
he studied to make his 42
he stuffed it into his 830
he submits to more than 48
he succeed in making his 127
he succeed in saving his 45
he suffers the lash for 70
he threatens the lady with 111
he threatens to have her 44
he threatens to kill her 276
he threatens to kill him 43
he threatens to kill his 84
he threatens to leave her 116
he threatens to sell him 49
he threatens to take her 42
he threatens to take his 91
he threatens to take off 47
he threatens to throw her 50
he touched my face and 70
he touched my face with 51
he touched my hair and 40
he touched my hand and 109
he touched my hand with 40
he touched my mouth and 329
he touched my mouth with 380
he touched the bell and 60
he touched the door with 59
he touched the nail with 40
he touched the soft and 52
he touched the young man 98
he touches the ball with 42
he touches the great and 41
he touches the heart and 79
he tracked me down and 71
he trailed it here and 53
he trusted me more than 52
he trusted to find his 47
he trusted to luck and 59
he trusted to make out 66
he trusted to time and 59
he twisted the knob and 183
he unlocks the door and 141
he upholds the view that 195
he ushered me into his 435
he ushered us into his 198
he uttered no more than 115
he uttered no word and 44
he uttered the hope that 42
he uttered the last few 112
he uttered the last two 54
he uttered the wish that 106
he uttered the word pang 188
he uttered the word than 42
he uttered the word that 155
he uttered the word with 45
he venture to give any 56
he venture to leave his 51
he venture to show his 56
he violates the laws and 48
he visited at least one 41
he visited it during his 47
he visited no less than 64
he visited the camp and 71
he visited the city and 113
he visited the city for 67
he visited the next day 61
he visited the pomp and 130
he visited the poor and 50
he visited the sick and 415
he visited the site and 90
he visited the site with 46
he visited the south and 56
he visited the spot and 52
he visited the town and 80
he watched in vain for 69
he watched it from day 53
he watched me from his 42
he watched the coming and 46
he watched the fire and 45
he watched the game with 61
he watched the girl and 53
he watched the moon and 57
he watched the news and 54
he watched the other man 661
he watched the other men 72
he watched the other two 100
he watched the play and 64
he watched the rise and 172
he watched the rising sun 111
he watched the road and 46
he watched the tall man 49
he watched the three men 149
he watched the young man 602
he watched the young men 99
he weighed at least two 112
he weighed me down with 40
he weighed no more than 733
he weighed the pros and 367
he wheeled to face her 48
he whirled to face her 182
he whirled to face his 55
he whirled to face them 43
he wielded so vast and 41
he wielded the cane with 137
he wielded to cast him 59
he windows or eyes for 65
he withdrew it from her 61
he withdrew it from his 142
he withdrew it there was 41
he withdrew the next day 54
he withdrew to take his 58
he wonders if there are 60
he worried so much that 41
he wrested it from his 75
he yielded at last and 44
he yielded to those who 42
he yielded to what was 55
