he and another young man 639
he was tossed from one 89
he was towering over her 230
he was treated during his 115
he was treated like any 130
he was treated like one 444
he was treated there was 108
he was treated well and 124
he was tripping over his 91
he was tucked into bed 90
he was tucked into his 60
he was turned away and 79
he was turned away with 124
he was turned back and 85
he was turned down and 131
he was turned down for 992
he was turned down with 41
he was turned from his 177
he was turned from this 45
he was turned over and 45
he was turned over for 40
he was twelve days old 62
he was twelve days with 59
he was twelve when his 59
he was twelve years ago 190
he was twelve years her 81
he was twelve years old 23271
he was twenty years ago 2818
he was twenty years and 48
he was twenty years her 192
he was twenty years his 63
he was twenty years old 11772
he was twenty years too 59
he was unable even for 68
he was unique among his 98
he was unlike other men 155
he was unsure just how 45
he was unsure what was 45
he was upside down and 86
he was vastly more than 47
he was waited upon and 89
he was waited upon one 49
he was waited upon with 67
he was wanted there for 53
he was warmly clad and 68
he was watching from his 92
he was watching made this 54
he was watching over her 234
he was watching over his 96
he was watching over them 99
he was watching what was 59
he was without food and 65
he was without food for 66
he was without means and 85
he was without pain and 47
he was without work and 72
he was without work for 44
he was yanked from his 56
he who always tears our 86
he who dances must pay 51
he who enters into and 63
he who places over you 269
he who should have had 64
he who sleeps here may 42
he who spends more than 124
he who spreads among them 103
he who talked much with 53
he who writes upon him 46
