facetious and witty in 90
fortunes are based on 158
fortunes are bound to 56
fortunes are bound up 662
fortunes are built on 127
fortunes are built up 141
fortunes are liable to 58
fortunes are piled up 51
fortunes are spent in 48
fortunes are spent on 54
fortunes are still in 113
fortunes can change in 42
fortunes can still be 76
fortunes for obeying the 56
fortunes had begun to 493
fortunes had risen to 95
fortunes had taken an 78
fortunes now began to 71
fortunes that could be 391
fortunes that makes my 56
fortunes that might be 150
fortunes that would be 96
fortunes was still at 67
fortunes with which the 49
fortunes with which to 109
forwarding for honor the 111
forwarding his views in 52
forwarding raw goods of 41
forwarding this paper to 43
forwards and asked if 49
forwards and began to 256
forwards and joins the 52
forwards and round the 47
forwards and spoke to 43
forwards and which is 56
forwards its views to 70
forwards our views to 45
fostered all kinds of 112
fostered all sorts of 91
fostered and aided by 198
fostered and built up 433
fostered and fixed in 354
fostered and spread by 128
fostered and where the 54
fostered his image as 130
fostered his sense of 115
fostered its growth by 42
fostered new forms of 248
fostered new kinds of 71
fostered new modes of 42
fostered new types of 81
fostered that sense of 50
fostered this feeling of 43
fostered this image of 61
fostered this sense of 153
fostered this state of 61
fostered this taste in 53
foulness with which to 45
founders and heroes of 142
founders and later the 48
founders and staff of 75
founders are known to 49
founders had begun to 44
founders had hoped it 78
founders had hoped to 136
founders had tried to 51
founders who sleep in 68
fountain and author of 250
fountain and basin in 62
fountain and began to 169
fountain and cause of 382
fountain and father of 66
fountain and giver of 98
fountain and river of 60
fountain and spray of 197
fountain and stream of 70
fountain and tried to 65
fountain and under the 41
fountain and watch the 81
fountain had ceased to 100
fountain had dried up 54
fountain has dried up 51
fountain may prove the 60
fountain may still be 51
fountain near which we 51
fountain pen could be 42
fountain pen which he 125
fountain pen which is 57
fountain pen while the 42
fountain pen would be 47
fountain that cools the 67
fountain that marks the 45
fountain that springs up 151
fountain that stood in 308
fountain that throws up 85
fountain was added in 43
fountain was added to 57
fountain was built by 97
fountain was built in 290
fountain was dried up 121
fountain was found in 44
fountain was given to 55
fountain was moved to 111
fountain was playing in 313
fourteen age group in 42
fourteen and about to 62
fourteen and again at 58
fourteen and began to 112
fourteen and girls at 82
fourteen and girls of 127
fourteen and moved to 45
fourteen and sixty at 45
fourteen and still at 45
fourteen and still in 92
fourteen and under in 41
fourteen and under the 81
fourteen and would be 49
fourteen are found in 114
fourteen are known to 72
fourteen are still in 96
fourteen men sitting on 44
fourteen men under the 66
fourteen men would be 55
fourteen she began to 207
fourteen who lived in 54
fourteen year period of 70
fractions are added or 63
fractions are added to 152
fractions are based on 249
fractions are close to 114
fractions are easier to 96
fractions are equal if 62
fractions are equal to 633
fractions are found by 72
fractions are found in 444
fractions are found to 97
fractions are given as 86
fractions are given by 348
fractions are given in 1147
fractions are given to 43
fractions are known as 123
fractions are known to 87
fractions are parts of 76
fractions are shown as 153
fractions are shown by 66
fractions are shown in 2909
fractions are shown on 91
fractions are taken as 105
fractions are taken to 53
fractions can easily be 110
fractions can often be 65
fractions for which the 317
fractions that appear in 108
fractions that appear to 41
fractions that could be 204
fractions that occur in 70
fractions that would be 134
fractions was based on 63
fractions was found in 49
fractions was found to 246
fractions was shown to 58
fractions with which the 57
fracture and hence the 43
fracture and sliding of 44
fracture and watch the 64
fracture are based on 123
fracture are given in 56
fracture are shown in 256
fracture can cause the 40
fracture can easily be 124
fracture can occur as 130
fracture can occur at 461
fracture can occur by 56
fracture can occur if 46
fracture can occur in 350
fracture can often be 395
fracture does occur in 52
fracture each again in 45
fracture for which the 97
fracture has healed in 99
fracture may appear to 68
fracture may cause the 46
fracture may easily be 43
fracture may occur as 329
fracture may occur at 432
fracture may occur by 53
fracture may occur if 61
fracture may occur in 1566
fracture may occur on 54
fracture may often be 59
fracture may still be 53
fracture that could be 80
fracture that fails to 60
fracture was found at 57
fracture was found in 413
fracture was found to 570
fracture was noted in 82
fracturing his skull in 236
fragment and weaken the 124
fragment are given in 50
fragment are shown in 174
fragment can easily be 90
fragment can often be 99
fragment can still be 42
fragment for which the 61
fragment ions could be 52
fragment may belong to 104
fragment may serve as 42
fragment may serve to 43
fragment may still be 68
fragment now known as 41
fragment that binds to 131
fragment that could be 303
fragment that forms the 56
fragment that might be 98
fragment that needs to 49
fragment that seems to 155
fragment that shows the 45
fragment that spans the 128
fragment that would be 72
fragment this power is 48
fragment too small to 58
fragment was added to 112
fragment was found at 490
fragment was found by 229
fragment was found in 4095
fragment was found of 54
fragment was found on 245
fragment was found to 633
fragment was fused to 52
fragment was given to 49
fragment was shown to 233
fragment with parts of 84
fragment with which it 53
fragment with which the 99
fragment with which we 90
fragrant and appear in 77
fragrant and begin to 46
fragrant and bloom in 53
fragrant and borne in 111
fragrant and fresh as 45
fragrant and sweet as 100
fragrant and white as 48
fragrant than odors of 58
fragrant that bloom in 66
fragrant with odors of 43
fragrant with scent of 62
freckled with spots of 105
freedman was bound to 78
freedmen and others of 41
freedmen and women in 163
freedmen and women of 81
freedmen and women to 108
freedmen had begun to 64
freedoms and forms of 42
freedoms and right to 48
freedoms are based on 107
freedoms are given to 46
freedoms for which he 72
freedoms for which it 72
freedoms for which the 471
freedoms for which we 324
freedoms for women in 73
freedoms may still be 46
freedoms that belong to 66
freedoms that could be 63
freedoms that exist in 434
freedoms that might be 56
freedoms that ought to 66
freedoms that people in 54
freedoms that would be 122
freedoms they enjoy in 64
freedoms with which it 81
freedoms with which the 44
freehold and right of 82
freehold was still in 55
freights and earnings of 83
freights and fares as 49
freights and fares by 45
freights and fares of 78
freights and fares on 112
freights and fares to 72
freights and saves on 56
frenzied and light as 52
frenzied with grief as 52
frequent air raids on 67
frequent all kinds of 56
frequent all parts of 244
frequent all sorts of 118
frequent and appear to 84
frequent and awful in 62
frequent and began to 86
frequent and breed in 44
frequent and could be 132
frequent and easier to 119
frequent and exact in 144
frequent and fatal in 255
frequent and fatal of 88
frequent and hence the 42
frequent and large in 87
frequent and longer in 155
frequent and longer the 77
frequent and occur at 93
frequent and occur in 496
frequent and often an 56
frequent and often of 118
frequent and often so 56
frequent and often the 291
frequent and rapid in 101
frequent and seems to 71
frequent and sharp in 84
frequent and small in 67
frequent and strong in 123
frequent and tends to 113
frequent and vivid in 71
frequent and where the 154
frequent any place of 298
frequent are cases in 106
frequent are cases of 90
frequent day trips to 67
frequent long trips to 44
frequent low doses of 88
frequent our lakes in 84
frequent than after the 96
frequent than cases of 120
frequent than could be 186
frequent than either of 298
frequent than either the 85
frequent than might at 40
frequent than might be 915
frequent than motion of 50
frequent than others in 95
frequent than under the 82
frequent than usual in 111
frequent than usual to 51
frequent than would be 905
frequent they might be 45
frequent this coast in 43
frequent this place in 200
frequent this place of 49
frequent use after the 52
frequent use either in 62
frequent use seems to 56
frequent use since the 87
frequent use tends to 66
frequent use today is 41
frequent use under the 80
frequent use until the 117
frequent use which he 87
frequent use which is 97
frequent use which the 78
frequent use would be 96
frequent was drawn in 46
frequent with verbs of 42
freshman who wants to 82
freshman year would be 116
freshmen and again as 59
freshmen are asked to 40
freshmen who enter the 57
frictions are bound to 100
frictions that arise in 87
frictions that exist in 66
friendly air about it 40
friendly and acted as 46
friendly and appear to 43
friendly and asked if 50
friendly and asked me 203
friendly and asked us 63
friendly and based on 89
friendly and began to 133
friendly and civil to 95
friendly and close to 174
friendly and could be 165
friendly and easier to 260
friendly and genial to 41
friendly and happy as 80
friendly and happy to 340
friendly and liked to 137
friendly and likes to 86
friendly and loved to 48
friendly and loves to 52
friendly and loyal co 41
friendly and loyal to 327
friendly and proud of 118
friendly and quick to 143
friendly and seems to 104
friendly and social in 49
friendly and social to 45
friendly and spoke of 49
friendly and spoke to 47
friendly and sweet as 48
friendly and sweet to 44
friendly and tried to 330
friendly and tries to 84
friendly and wanting to 73
friendly and wants to 94
friendly and willing the 53
friendly and willing to 2306
friendly and worthy in 46
friendly and would be 62
friendly than others to 40
friendly they might be 368
friendly things about the 57
friendly way about my 55
friendly way about the 246
friendly way which is 64
friendly with either of 49
friendly with others of 42
friendly with people at 47
friendly with people he 58
friendly with people in 226
friendly with people of 125
frigates and ships of 833
frigates being built in 51
frighten and annoy the 60
frighten and charm the 57
frighten and coerce the 52
frighten and drive the 75
frighten and repel the 41
frighten her about the 41
frighten him about the 40
frighten his mother by 47
frighten sir henry to 89
frighten you about the 47
frontier and about the 54
frontier and after the 44
frontier and began the 60
frontier and began to 182
frontier and carry the 81
frontier and close to 50
frontier and could be 50
frontier and enter the 82
frontier and guard the 41
frontier and later in 80
frontier and march to 65
frontier and might be 64
frontier and thence to 89
frontier and tried to 91
frontier and under the 85
frontier and which is 41
frontier and within the 87
frontier and would be 71
frontier area known as 41
frontier area where the 85
frontier can never be 63
frontier can outdo me 58
frontier for which the 104
frontier had begun to 160
frontier had ceased to 298
frontier had ended as 45
frontier had moved on 228
frontier had moved to 53
frontier had taken the 75
frontier has moved on 119
frontier long after the 47
frontier that could be 141
frontier that might be 42
frontier that would be 133
frontier they appear to 41
frontier they would be 85
frontier was about to 169
frontier was based on 125
frontier was bound to 85
frontier was ceded to 44
frontier was close at 81
frontier was closing in 53
frontier was drawing to 52
frontier was drawn at 53
frontier was drawn by 45
frontier was drawn in 89
frontier was drawn up 49
frontier was fixed at 417
frontier was fixed by 124
frontier was fixed in 75
frontier was fixed on 71
frontier was found in 119
frontier was given to 67
frontier was moved to 40
frontier was still an 40
frontier was still at 62
frontier was still in 160
frontier was still so 43
frontier was still the 65
frontier was under the 51
frontier with china in 79
frontier with china is 76
frontier with russia in 65
frontier with which the 48
fructify and bless the 131
fructose are found in 96
fructose are shown in 93
fructose was added to 59
fructose was found to 73
frugally cut short by 91
frugally who lives by 198
fruitful and happy in 42
fruitful and worthy of 54
fruitful earth under the 71
fruitful long after the 47
fruitful new lines of 86
fruitful than either of 45
fruitful than either the 52
fruitful than might be 43
fruitful than others in 86
fruitful than would be 42
fugitive and exile in 88
fugitive and gleaming as 61
fugitive had found an 43
fugitive had tried to 56
fugitive mob swept by 44
fugitive ran opens to 44
fugitive sun would be 75
fugitive was about to 42
fugitive was found in 227
fugitive was liable to 60
fugitive was still in 40
fulfilling all kinds of 105
fulfilling all sorts of 95
fulfilling her dreams of 70
fulfilling her roles as 56
fulfilling her share of 52
fulfilling his dreams of 127
fulfilling his roles as 43
fulfilling his sense of 55
fulfilling his share of 102
fulfilling his vision of 114
fulfilling its claim to 48
fulfilling its share of 83
fulfilling our roles as 58
fulfilling that which he 45
fulfilling that which is 185
fullness and beauty of 478
fullness and breadth of 178
fullness and force of 240
fullness and glory of 240
fullness and grace of 64
fullness and power in 41
fullness and power of 469
fullness and unity in 57
fullness and unity of 160
fullness and vigor of 77
fullness and warmth of 317
fullness can never be 67
fullness for which he 40
fullness with which he 895
fullness with which it 290
fullness with which the 1153
fullness with which we 143
functioning and about the 173
functioning and begin to 57
functioning and change in 191
functioning and change of 197
functioning and could be 66
functioning and goals of 46
functioning and growth of 1528
functioning and hence the 106
functioning and learning to 142
functioning and level of 410
functioning and modes of 49
functioning and needs of 184
functioning and sense of 409
functioning and state of 124
functioning and thinking in 93
functioning and value of 126
functioning and which is 129
functioning and working of 195
functioning are based on 252
functioning are found in 95
functioning are given in 50
functioning are known to 40
functioning are shown in 139
functioning both within the 44
functioning can easily be 73
functioning can never be 61
functioning can occur in 51
functioning can often be 190
functioning can serve as 158
functioning far below the 81
functioning for which the 70
functioning long after the 170
functioning may occur in 159
functioning may still be 99
functioning than would be 136
functioning that appear to 193
functioning that could be 303
functioning that might be 437
functioning that occur in 83
functioning that seems to 70
functioning that would be 246
functioning was based on 258
functioning was found in 123
functioning was found to 321
functioning was within the 45
functioning with which the 60
functioning with which we 46
functions and about the 428
functions and acted as 125
functions and action of 44
functions and adapt to 44
functions and allow the 107
functions and appear to 60
functions and apply the 64
functions and asked to 46
functions and based on 117
functions and began to 134
functions and begin to 153
functions and belong to 46
functions and carry on 112
functions and cause the 63
functions and change the 72
functions and costs of 191
functions and could be 495
functions and create the 53
functions and engage in 164
functions and engaging in 42
functions and enjoy the 160
functions and fails to 41
functions and field of 69
functions and finding the 53
functions and flows of 43
functions and focus on 268
functions and forms as 44
functions and forms in 74
functions and forms of 2821
functions and forms the 43
functions and funding of 54
functions and funds to 49
functions and given the 62
functions and gives the 163
functions and goals in 62
functions and goals is 41
functions and goals of 1977
functions and growth of 199
functions and helps to 67
functions and hence is 88
functions and hence it 65
functions and hence of 84
functions and hence the 390
functions and hence to 93
functions and ideals of 102
functions and keeping the 52
functions and kinds of 137
functions and level of 140
functions and lines of 218
functions and makes it 145
functions and makes the 58
functions and meanings in 193
functions and meanings of 1509
functions and meanings to 51
functions and meeting the 47
functions and method of 152
functions and might be 67
functions and modes of 1457
functions and names of 133
functions and needs of 581
functions and needs to 62
functions and norms of 58
functions and occur in 66
functions and order of 137
functions and others as 50
functions and others in 98
functions and parts of 436
functions and people in 52
functions and place in 125
functions and place of 109
functions and plays an 52
functions and power as 40
functions and power in 103
functions and power of 760
functions and power to 167
functions and rates of 115
functions and risks of 85
functions and roles as 141
functions and roles in 592
functions and roles is 74
functions and roles of 4686
functions and roles to 187
functions and rules of 292
functions and scale of 57
functions and scope of 879
functions and seeks to 121
functions and seems to 59
functions and serve as 457
functions and serve the 69
functions and serve to 79
functions and serving as 117
functions and setting up 124
functions and shall be 198
functions and shows the 69
functions and signs of 59
functions and since the 73
functions and sites of 47
functions and sizes of 65
functions and solve the 68
functions and solving the 42
functions and staff of 194
functions and staff to 44
functions and state of 51
functions and still be 64
functions and style of 55
functions and taken on 53
functions and takes the 103
functions and tasks as 229
functions and tasks in 359
functions and tasks of 1253
functions and tasks the 47
functions and tasks to 261
functions and tends to 76
functions and terms of 347
functions and tests of 80
functions and title of 120
functions and tools of 76
functions and tried to 243
functions and tries to 135
functions and types of 910
functions and under the 79
functions and units of 90
functions and unity of 49
functions and usage of 67
functions and value of 446
functions and where it 184
functions and where the 479
functions and which do 48
functions and which is 439
functions and which it 97
functions and within the 283
functions and working of 338
functions and works in 120
functions and would be 257
functions and write the 85
functions and zones of 47
functions are about the 90
functions are about to 63
functions are added as 107
functions are added in 177
functions are added on 42
functions are added or 46
functions are added to 1294
functions are aided by 65
functions are aimed at 157
functions are alike in 58
functions are based in 79
functions are based on 6541
functions are basic in 42
functions are basic to 262
functions are bound by 44
functions are bound to 327
functions are bound up 171
functions are built in 315
functions are built on 309
functions are built up 416
functions are close to 278
functions are coded by 54
functions are coded in 87
functions are dense in 97
functions are drawn as 64
functions are drawn in 184
functions are drawn on 93
functions are easier to 465
functions are either to 46
functions are equal at 95
functions are equal if 107
functions are equal in 97
functions are equal to 660
functions are first to 55
functions are fixed by 76
functions are forms of 49
functions are found as 148
functions are found at 85
functions are found by 343
functions are found in 3777
functions are found on 208
functions are found to 725
functions are fused in 69
functions are geared to 75
functions are given as 1160
functions are given at 78
functions are given by 5433
functions are given in 10888
functions are given on 82
functions are given the 132
functions are given to 428
functions are headed by 49
functions are known as 2664
functions are known at 67
functions are known by 65
functions are known in 208
functions are known or 84
functions are known the 40
functions are known to 970
functions are liable to 264
functions are linear in 631
functions are linear or 131
functions are local to 58
functions are mixed in 439
functions are moved to 120
functions are nearly the 107
functions are noted in 84
functions are often in 172
functions are often of 46
functions are often so 56
functions are often the 186
functions are parts of 78
functions are ratios of 92
functions are really the 72
functions are shown as 751
functions are shown at 108
functions are shown by 292
functions are shown in 10422
functions are shown on 285
functions are shown to 332
functions are small in 44
functions are split up 66
functions are still in 208
functions are still the 108
functions are still to 105
functions are taken as 747
functions are taken at 42
functions are taken by 52
functions are taken in 173
functions are taken on 122
functions are taken to 586
functions are taken up 184
functions are under the 887
functions are valid in 51
functions are vital to 324
functions are where the 136
functions are within the 288
functions are working in 62
functions are worthy of 81
functions being added to 40
functions being given by 45
functions being given to 70
functions both within the 259
functions but avoid the 47
functions but rather as 149
functions but rather in 45
functions but rather the 129
functions but rather to 88
functions but would be 44
functions can again be 87
functions can alter the 95
functions can appear as 91
functions can appear in 127
functions can apply to 74
functions can begin to 51
functions can change the 100
functions can easily be 1153
functions can either be 345
functions can exist in 59
functions can never be 385
functions can occur at 48
functions can occur in 198
functions can often be 657
functions can refer to 93
functions can serve as 455
functions can share the 66
functions can still be 750
functions for angles of 45
functions for changing the 249
functions for creating the 52
functions for either the 46
functions for finding the 240
functions for getting the 132
functions for money in 116
functions for pairs of 87
functions for parts of 53
functions for people in 111
functions for setting the 153
functions for setting up 167
functions for solving the 63
functions for testing the 48
functions for types of 73
functions for users to 46
functions for which an 228
functions for which he 1419
functions for which in 118
functions for which is 60
functions for which it 11306
functions for which no 1193
functions for which the 14914
functions for which we 813
functions for women as 124
functions for women in 113
functions for writing to 45
functions had begun to 72
functions had ceased to 70
functions has begun to 43
functions lie within the 147
functions long after the 258
functions may again be 47
functions may alter the 44
functions may appear in 171
functions may appear to 183
functions may belong to 42
functions may cause the 56
functions may change in 48
functions may easily be 105
functions may either be 86
functions may exist in 95
functions may never be 62
functions may occur at 52
functions may occur in 180
functions may often be 202
functions may prove to 88
functions may refer to 72
functions may serve as 270
functions may serve to 115
functions may still be 344
functions not found in 369
functions not shown in 47
functions not under the 85
functions not within the 119
functions now known as 42
functions one after the 45
functions one needs to 46
functions than could be 47
functions than might be 52
functions than would be 116
functions that allow an 88
functions that allow it 101
functions that allow the 1157
functions that allow to 55
functions that allow us 408
functions that alter the 100
functions that appear as 149
functions that appear in 1942
functions that appear on 97
functions that appear to 539
functions that apply to 688
functions that arise as 102
functions that arise in 323
functions that belong in 56
functions that belong to 1933
functions that build the 44
functions that cause the 97
functions that change the 221
functions that check the 61
functions that could be 3535
functions that cover the 45
functions that create the 170
functions that drive the 122
functions that enter the 77
functions that exist at 57
functions that exist in 777
functions that focus on 224
functions that gives the 57
functions that guide the 84
functions that impinge on 43
functions that limit the 56
functions that makes it 111
functions that makes the 72
functions that match the 117
functions that might be 2286
functions that mimic the 43
functions that model the 328
functions that needs to 60
functions that occur as 46
functions that occur at 158
functions that occur in 838
functions that occur on 50
functions that ought to 273
functions that refer to 226
functions that serve as 622
functions that serve the 355
functions that serve to 343
functions that share the 113
functions that solve the 77
functions that touch the 51
functions that would be 2186
functions that write to 78
functions that yield the 149
functions they appear to 107
functions they might be 162
functions they ought to 114
functions they serve as 42
functions they serve in 1550
functions they serve is 42
functions they serve or 101
functions they serve to 100
functions they shall be 120
functions they would be 193
functions was based on 216
functions was bound to 55
functions was found in 88
functions was found to 168
functions was given by 125
functions was given in 103
functions was given to 45
functions was shown by 53
functions was shown to 85
functions was taken by 44
functions with which he 946
functions with which it 1857
functions with which the 3109
functions with which to 318
functions with which we 1045
furiously and began to 114
furiously and foaming at 73
furiously and tried to 211
furiously any horse or 76
furiously for about an 55
furiously she began to 53
furlough was given to 201
furnaces and began to 44
furnaces and heated to 40
furnaces and mills at 69
furnaces and mills in 127
furnaces and mills of 115
furnaces are based on 52
furnaces are blown by 42
furnaces are built in 343
furnaces are built of 201
furnaces are built on 145
furnaces are built to 116
furnaces are built up 226
furnaces are fired by 119
furnaces are found in 110
furnaces are given in 184
furnaces are heated by 245
furnaces are known as 84
furnaces are known to 71
furnaces are shown in 343
furnaces are still in 127
furnaces are still to 57
furnaces being built in 40
furnaces can still be 58
furnaces for burning the 92
furnaces for melting the 183
furnaces had begun to 47
furnaces may still be 55
furnaces one after the 104
furnaces that could be 50
furnaces that heated the 177
furnishing all kinds of 104
furnishing all sorts of 99
furnishing and decor of 49
furnishing and fitting of 118
furnishing and fitting up 415
furnishing and keeping in 57
furnishing and placing of 138
furnishing and placing the 118
furnishing and putting in 74
furnishing and setting of 156
furnishing and setting up 53
furnishing any proof of 72
furnishing her quota of 97
furnishing his house in 79
furnishing its quota of 215
furnishing its share of 78
furnishing our house in 113
furrowed her brows as 45
furrowed her brows in 66
furrowed his brows as 44
furrowed his brows at 43
furrowed his brows in 96
furrowed with lines of 324
furrowed with veins as 77
furrowed with worry as 43
furthered his cause by 70
furthered his study of 59
furthered this sense of 52
furthered this trend by 73
fuselage and began to 42
fuselage and right wing 67
fuselage and under the 73
fuselage are shown in 92
fuselage was built in 73
fuselage was built up 55
futility and danger of 893
futility and error of 64
futility and folly of 490
futility and pathos of 43
futility and peril of 67
futility and waste in 46
futility and waste of 479
futility with which he 46
futility with which the 70
futurist and author of 95
futurity now seems to 41
futurity with seeds of 41
