fan belt broke and 42
for most girls who 59
for most goods and 1635
for most goods are 128
for most goods that 43
for most homes and 98
for most human ears 40
for most hunting and 50
for most items and 138
for most items are 107
for most items but 40
for most items that 44
for most items was 79
for most large and 132
for most legal and 93
for most local and 108
for most local area 57
for most major and 65
for most makes and 92
for most males and 87
for most metal ions 210
for most minds are 100
for most needs and 74
for most often they 85
for most older men 48
for most others who 87
for most parts and 46
for most people all 79
for most people and 4711
for most people any 71
for most people are 2114
for most people being 91
for most people both 95
for most people but 892
for most people can 409
for most people did 121
for most people does 117
for most people eating 48
for most people for 465
for most people going 52
for most people had 334
for most people has 402
for most people his 61
for most people its 93
for most people may 235
for most people not 486
for most people now 230
for most people one 294
for most people out 46
for most people than 1521
for most people that 3044
for most people then 113
for most people they 924
for most people this 1509
for most people too 55
for most people using 70
for most people was 1552
for most people who 4832
for most people with 2591
for most plant and 138
for most racial and 75
for most rapid and 66
for most rocks and 50
for most rural and 62
for most shops are 45
for most sites and 80
for most sizes and 45
for most small and 383
for most social and 362
for most soils and 178
for most soils are 41
for most solid and 52
for most state and 544
for most tasks and 123
for most tasks that 44
for most teaching and 101
for most tests and 67
for most tests are 57
for most thinking men 91
for most though not 64
for most times and 81
for most tools and 49
for most towns and 107
for most trees and 109
for most types and 104
for most urban and 103
for most users and 359
for most users are 42
for most users but 53
for most users than 46
for most users that 43
for most users who 84
for most users with 42
for most warmth and 49
for most white men 294
for most wives and 42
for most women and 1293
for most women are 210
for most women being 52
for most women but 86
for most women for 69
for most women had 46
for most women has 54
for most women not 47
for most women than 181
for most women that 312
for most women they 80
for most women this 213
for most women was 300
for most women who 925
for most women with 631
for most words and 47
for most working men 121
for most writing and 76
for most yeasts and 49
for mouth breathing and 42
for mouth sores and 44
for moving about and 292
for moving costs and 62
for moving crude oil 72
for moving files and 101
for moving goods and 516
for moving heaven and 57
for moving money and 73
for moving parts and 94
for moving people and 700
for moving people off 44
for moving people out 223
for moving water and 116
for much abuse and 76
for much after that 327
for much below its 123
for much crime and 61
for much dancing and 42
for much doubt and 51
for much easier and 71
for much feasting and 105
for much finer things 41
for much grief and 40
for much labor and 103
for much learning and 85
for much light and 46
for much longer and 1682
for much longer but 175
for much longer for 40
for much longer had 130
for much longer now 168
for much longer she 58
for much longer than 39985
for much longer that 237
for much longer they 45
for much longer this 48
for much longer was 77
for much longer with 271
for much lower pay 123
for much lower than 43
for much money and 146
for much noise and 68
for much older and 49
for much older men 85
for much older than 61
for much right now 50
for much skill and 299
for much social and 116
for much study and 228
for much teaching and 55
for much thinking and 77
for much until they 48
for much which had 57
for much which has 93
for much which his 44
for much which they 86
for much which was 62
for much wider and 86
for much wider use 170
for much worse than 122
for much worse things 55
for much writing and 103
for name calling and 51
for naming files and 149
for navy yards and 76
for need rather than 129
for nest sites and 315
for nest sites with 153
for news about her 441
for news about him 244
for news about his 536
for news about how 63
for news about new 46
for news about one 43
for news about our 83
for news about them 109
for news about this 71
for news about you 153
for news every day 53
for news items and 213
for news items that 252
for news rather than 102
for news which was 80
for next meeting and 45
for next morning and 48
for next morning she 63
for next morning they 70
for next season and 324
for next season are 99
for next season out 65
for next season that 53
for next season with 61
for next steps and 92
for nice people who 47
for nile perch and 65
for nine cents per 69
for nine holes and 408
for nine hours and 915
for nine hours each 187
for nine hours now 46
for nine hours out 185
for nine hours per 124
for nine hours that 65
for nine hours was 43
for nine hours with 187
for nine innings and 67
for nine miles and 207
for nine miles out 95
for nine months all 141
for nine months and 8636
for nine months are 88
for nine months but 435
for nine months can 134
for nine months did 42
for nine months does 41
for nine months each 442
for nine months for 978
for nine months had 500
for nine months has 153
for nine months his 40
for nine months may 44
for nine months now 562
for nine months one 46
for nine months out 2113
for nine months per 68
for nine months she 227
for nine months that 300
for nine months then 52
for nine months they 187
for nine months this 57
for nine months was 780
for nine months with 1367
for nine months you 98
for nine people and 48
for nine people out 148
for nine times out 644
for nine weeks and 768
for nine weeks each 55
for nine weeks for 68
for nine weeks she 55
for nine weeks was 52
for nine weeks with 224
for nine women out 112
for nine yards and 76
for ninth grade and 84
for ninth place with 47
for none could get 191
for none could say 107
for none could see 67
for none knows how 40
for none others are 46
for none shall see 52
for none would then 80
for noon lunch and 48
for north borneo and 214
for north china and 306
for north china was 64
for north devon and 42
for north korean and 51
for north shore and 67
for north slope oil 217
for north wales and 198
for note issue and 52
for note paper and 40
for nothing about him 80
for nothing after all 386
for nothing after death 41
for nothing after his 61
for nothing after that 107
for nothing after this 55
for nothing comes out 169
for nothing could bring 41
for nothing could now 65
for nothing could run 51
for nothing could then 78
for nothing every day 90
for nothing finer than 64
for nothing makes men 49
for nothing makes one 69
for nothing rather than 747
for nothing really but 52
for nothing since she 50
for nothing under any 53
for nothing under this 90
for nothing until she 40
for nothing until they 458
for nothing until you 85
for nothing where they 49
for nothing which can 83
for nothing which does 226
for nothing which has 78
for nothing which may 52
for nothing which they 123
for nothing which was 114
for nothing while they 79
for nothing while you 114
for nothing worse can 57
for nothing worse than 570
for nothing worse was 89
for nothing worthy her 54
for nothing would not 44
for nothing would she 82
for ocean cores are 56
for ocean dumping and 58
for ocean water and 50
for ocean waves and 47
for oils which are 66
for once acted with 71
for once admit that 600
for once again being 164
for once again his 93
for once again she 185
for once again that 103
for once again they 222
for once again this 53
for once agree with 72
for once allow his 57
for once alone with 65
for once could not 478
for once loses his 64
for once moved out 40
for once rather than 71
for once sided with 78
for once spare you 64
for once spoke out 85
for once talking big 86
for once would not 89
for once would you 48
for ones which are 120
for ongoing change and 81
for ongoing growth and 132
for ongoing learning and 189
for ongoing study and 78
for only about one 18522
for only about six 3577
for only about ten 3779
for only about two 8223
for only after all 60
for only after its 47
for only after that 143
for only after they 88
for only after this 102
for only eight and 127
for only eight out 43
for only eight per 130
for only fifty per 187
for only fools and 156
for only later did 88
for only people who 131
for only people with 44
for only seven and 110
for only seven men 78
for only seven out 80
for only seven per 459
for only since then 51
for only small and 45
for only under this 199
for only within this 59
for only women and 60
for opec crude oil 118
for open civil war 61
for open doors and 168
for open doors for 58
for open fight with 164
for open fires and 105
for open hearings and 52
for open house and 49
for open housing and 236
for open learning and 199
for open minds and 79
for open ports and 138
for open rather than 96
for open skies and 47
for open sores and 40
for open space and 4108
for open space are 56
for open space for 134
for open space has 55
for open space that 144
for open space use 243
for open space was 65
for open space with 52
for open trade and 162
for open trade with 64
for open water and 422
for oral feeding and 47
for oral rather than 119
for oral teaching and 58
for ores which are 68
for other angles and 50
for other atoms and 180
for other atoms are 44
for other bands and 63
for other banks and 428
for other banks that 96
for other bases for 51
for other birds and 156
for other birds that 48
for other black men 73
for other boats and 70
for other books and 396
for other books are 50
for other books than 118
for other books that 512
for other books with 145
for other cares and 47
for other cases and 238
for other cases are 258
for other cases can 106
for other cases may 82
for other cases not 42
for other cases see 212
for other cases than 77
for other cases that 337
for other cases too 48
for other cases with 115
for other cause than 423
for other cells and 137
for other cells that 105
for other civic and 52
for other civil and 47
for other clues and 56
for other clues that 252
for other coins with 130
for other costs and 329
for other costs that 152
for other craft and 50
for other crops and 728
for other crops are 222
for other crops but 60
for other crops can 65
for other crops for 77
for other crops has 54
for other crops than 130
for other crops that 336
for other crops was 94
for other crops with 61
for other cults and 45
for other dates and 70
for other debts due 87
for other deeds than 81
for other drugs and 247
for other drugs are 67
for other drugs that 467
for other drugs with 81
for other ethnic and 199
for other facts and 116
for other facts that 210
for other faiths and 187
for other faiths that 47
for other faiths was 49
for other files and 63
for other files that 166
for other films and 72
for other firms and 448
for other firms are 44
for other firms that 475
for other firms who 53
for other firms with 86
for other folks and 97
for other folks who 43
for other foods and 356
for other foods are 44
for other foods that 274
for other forms and 230
for other forms are 69
for other forms that 235
for other frays that 94
for other fruit and 59
for other fuels and 116
for other funds and 56
for other funds than 115
for other gains and 51
for other games and 77
for other gases and 185
for other gases are 179
for other gases can 82
for other gases may 63
for other gases than 69
for other gases that 40
for other genes and 49
for other genes that 228
for other gifts and 59
for other gifts than 107
for other girls and 156
for other girls who 139
for other goals and 122
for other goals than 49
for other goals that 53
for other goods and 6492
for other goods are 111
for other goods but 43
for other goods for 69
for other goods may 88
for other goods not 42
for other goods than 95
for other goods that 1022
for other goods they 203
for other goods was 98
for other goods with 163
for other hands and 66
for other hands than 218
for other herbs and 42
for other homes and 74
for other hours and 46
for other human and 57
for other human things 54
for other ideals than 52
for other items and 251
for other items are 201
for other items for 93
for other items may 61
for other items not 76
for other items than 68
for other items that 1190
for other items they 111
for other items with 67
for other items you 130
for other kinds and 76
for other known and 46
for other labor and 79
for other lambs than 77
for other lands and 340
for other lands that 122
for other lands with 154
for other large and 82
for other learning and 66
for other legal and 108
for other light she 250
for other lines and 116
for other lines that 55
for other lives and 70
for other loads and 64
for other loans and 71
for other local and 114
for other makes and 41
for other males and 51
for other meanings and 46
for other metal ions 216
for other minds and 152
for other minds than 78
for other mines and 41
for other modes and 77
for other months and 53
for other months are 103
for other months can 44
for other moral and 46
for other names and 99
for other names for 48
for other needs and 299
for other needs than 114
for other needs that 232
for other nodes and 56
for other notes and 45
for other paper and 125
for other parks and 51
for other parts and 256
for other parts are 53
for other parts that 143
for other parts was 56
for other people all 268
for other people and 10396
for other people any 124
for other people are 782
for other people but 1196
for other people can 309
for other people did 72
for other people does 86
for other people doing 82
for other people for 583
for other people had 151
for other people has 154
for other people may 286
for other people not 246
for other people now 103
for other people out 154
for other people she 80
for other people than 1143
for other people that 3066
for other people they 253
for other people this 114
for other people too 714
for other people using 70
for other people was 670
for other people who 4033
for other people with 998
for other people you 176
for other pests and 52
for other plans and 58
for other plant and 117
for other plays and 60
for other ports and 84
for other posts and 57
for other proof that 50
for other races and 394
for other races are 42
for other races than 54
for other races that 53
for other racial and 364
for other ranks and 185
for other ranks was 82
for other rates and 69
for other reason than 195
for other risks and 51
for other roads and 62
for other roles and 64
for other roles that 40
for other rooms and 75
for other rules and 64
for other rules that 121
for other ships and 149
for other ships that 140
for other shows and 53
for other signs and 478
for other signs that 666
for other signs too 43
for other singers and 52
for other sites and 220
for other sites are 88
for other sites that 296
for other sites with 72
for other sizes and 152
for other sizes are 50
for other small and 108
for other social and 949
for other soils and 54
for other staff and 202
for other staff who 70
for other stars and 53
for other state and 424
for other steps that 43
for other stock and 74
for other tasks and 495
for other tasks are 48
for other tasks but 46
for other tasks for 44
for other tasks than 185
for other tasks that 580
for other taxes and 109
for other teaching and 42
for other terms and 158
for other terms that 180
for other tests and 134
for other tests are 70
for other tests for 81
for other tests that 195
for other texts and 83
for other texts that 157
for other themes and 43
for other throne than 62
for other times and 1657
for other times than 62
for other tools and 85
for other tools that 130
for other towns and 377
for other towns are 53
for other towns that 99
for other trees and 98
for other trials and 43
for other types and 254
for other types are 100
for other types that 55
for other unions and 98
for other units and 129
for other units are 55
for other units that 94
for other urban and 77
for other users and 411
for other users are 76
for other users who 243
for other users with 96
for other views and 126
for other views see 66
for other wares and 53
for other white men 198
for other women and 1604
for other women are 92
for other women but 199
for other women for 86
for other women had 82
for other women may 52
for other women not 73
for other women than 110
for other women that 310
for other women too 109
for other women was 207
for other women who 1561
for other women with 280
for other words and 215
for other words are 41
for other words for 45
for other words than 58
for other words that 1374
for other words with 486
for other works and 138
for other works than 62
for other works that 298
for over eight and 76
for over fifty per 223
for over forty per 134
for over forty year 150
for over seven and 101
for over sixty per 135
for over thirty per 72
for over twice that 163
for owning books and 55
for pack mules and 125
for pack trips and 49
for page headings and 50
for paid labor and 49
for paid staff and 104
for pain pills and 59
for pain rather than 99
for palm springs and 70
for palm trees and 178
for past debts and 60
for past deeds and 148
for past glory and 62
for past hurts and 111
for past merit and 44
for past rather than 54
for past tense and 387
for past times and 69
for past toils and 42
for past wrongs and 655
for past wrongs but 79
for past wrongs nor 102
for past wrongs that 60
for past wrongs was 70
for paths which are 85
for paul could not 80
for paul jones and 63
for paul would not 100
for paving halls and 66
for paving roads and 118
for paying bills and 384
for paying debts and 361
for paying fines and 52
for paying labor and 42
for paying rents and 45
for paying sales tax 78
for paying taxes and 670
for paying taxes for 56
for paying taxes that 42
for paying wages and 293
for paying wages for 44
for peace above all 164
for peace after all 88
for peace after his 77
for peace after war 46
for peace again and 49
for peace began near 61
for peace calls for 52
for peace corps and 79
for peace could not 772
for peace every day 74
for peace keeping and 177
for peace might bear 76
for peace rather than 2066
for peace talks and 423
for peace talks but 61
for peace talks that 101
for peace talks was 99
for peace talks with 2067
for peace terms and 104
for peace terms that 131
for peace terms with 64
for peace today that 40
for peace treaty with 172
for peace until she 46
for peace until they 59
for peace which are 169
for peace which can 55
for peace which did 44
for peace which does 51
for peace which had 673
for peace which has 228
for peace which may 45
for peace which now 51
for peace which she 146
for peace which they 192
for peace which was 779
for peace while his 55
for peace while they 82
for peace within and 129
for peace within his 54
for peace within six 67
for peace would not 531
for pearl fishing and 98
for pearl shell and 94
for peer editing and 72
for peer learning and 87
for peer teaching and 60
for penn state and 99
for piano alone and 89
for piano music and 61
for piano playing and 116
for pigs which are 54
for pile driving and 72
for pine ridge and 56
for pine trees and 45
for pious women and 43
for pious works and 59
for pipe bowls and 50
for pipe lines and 192
for pipe sizes and 43
for pipe smoking and 67
for pitt would not 105
for pity rather than 360
for play dates and 41
for play dates with 41
for play every day 43
for play rather than 216
for play really was 49
for play space and 93
for play space for 107
for poems rather than 40
for poems which are 49
for poets rather than 66
for poll taxes and 50
for pony rides and 40
for pool boiling and 45
for poor black and 123
for poor crops and 40
for poor folks and 62
for poor folks who 43
for poor girls all 43
for poor girls and 337
for poor girls was 108
for poor girls who 157
for poor growth and 85
for poor housing and 46
for poor jones than 47
for poor luther that 64
for poor mates and 43
for poor people all 52
for poor people and 2516
for poor people are 379
for poor people being 52
for poor people but 138
for poor people can 99
for poor people for 92
for poor people had 49
for poor people has 133
for poor people may 47
for poor people not 62
for poor people now 51
for poor people than 249
for poor people that 484
for poor people was 225
for poor people who 1626
for poor people with 309
for poor rates and 69
for poor rural and 91
for poor soils and 133
for poor teaching and 77
for poor uncle ned 149
for poor urban and 43
for poor vision and 57
for poor wages and 86
for poor white and 100
for poor white men 68
for poor women and 2716
for poor women are 118
for poor women had 43
for poor women has 61
for poor women than 77
for poor women that 202
for poor women was 132
for poor women who 791
for poor women with 268
for pore water and 49
for pork chops and 165
for pork rinds and 40
for port arthur and 297
for port arthur was 64
for port arthur with 54
for port royal and 155
for port royal was 46
for port royal with 99
for port works and 51
for post cards and 148
for post world war 143
for prior learning and 161
for pulp capping and 73
for pulp mills and 75
for pump parts and 49
for pump priming and 47
for pure beauty and 98
for pure bending and 121
for pure doubt and 73
for pure foods and 119
for pure gases and 112
for pure logic and 61
for pure music and 57
for pure olive oil 79
for pure poetry and 42
for pure reason and 69
for pure sugar and 52
for pure tones and 1278
for pure tones are 143
for pure tones but 60
for pure tones can 56
for pure tones for 46
for pure tones than 42
for pure tones was 69
for pure tones with 69
for pure water and 1285
for pure water are 126
for pure water being 79
for pure water but 56
for pure water for 84
for pure water has 61
for pure water was 121
for pure water with 81
for pure white and 49
for race cases does 113
for race pride and 115
for racing rather than 59
for radio drama and 47
for radio plays and 83
for radio rather than 57
for radio shack and 44
for radio shows and 53
for radio talks and 51
for radio tubes and 54
for radio waves and 127
for radio waves with 57
for rail lines and 47
for rain every day 60
for rain water and 286
for rain water that 42
for raking leaves and 45
for range finding and 57
for rape rather than 92
for rare birds and 338
for rare books and 1244
for rare books that 41
for rare cases with 52
for rare flora and 47
for rare gases and 116
for rare words and 53
for rate setting and 99
for rating teaching and 47
for rays which are 153
for reading about them 63
for reading about this 48
for reading after you 349
for reading aloud and 935
for reading aloud are 124
for reading aloud than 51
for reading aloud that 133
for reading aloud was 70
for reading aloud with 226
for reading anything but 99
for reading books and 374
for reading books that 204
for reading books was 47
for reading civil law 54
for reading every day 167
for reading level and 109
for reading lists and 50
for reading music and 41
for reading people and 58
for reading plays and 90
for reading poetry and 93
for reading poetry had 74
for reading proof and 75
for reading rather than 1000
for reading rooms and 169
for reading signs and 69
for reading speed and 84
for reading texts and 105
for reading until they 40
for reading which are 53
for reading which had 71
for reading which has 75
for reading which may 42
for reading which was 85
for reading words and 89
for ready money and 643
for ready money are 49
for ready money for 84
for ready money than 45
for ready money that 181
for ready money they 48
for ready money was 260
for ready money with 95
for rearing larvae and 54
for rearing sheep and 149
for rearing stock and 47
for rent could not 93
for rent falling due 135
for rent money and 73
for rent rather than 172
for rent seeking and 346
for rent until they 41
for rent which had 84
for rent which has 70
for rent which may 49
for rent which was 88
for rent would not 62
for rest after each 86
for rest after his 120
for rest after our 88
for rest after ten 45
for rest breaks and 88
for rest homes and 41
for rest rather than 129
for rest rooms and 133
for rest stops and 72
for rest until they 74
for rest which may 57
for rice cakes and 45
for rice farming and 135
for rice growing and 259
for rice growing are 46
for rice milling and 71
for rice mills and 52
for rice pudding and 41
for rice rather than 48
for rice which has 47
for rice which was 45
for rich color and 70
for rich feeding and 64
for rich foods and 105
for rich lands and 46
for rich people and 498
for rich people are 44
for rich people than 58
for rich people who 398
for rich people with 100
for rich white men 58
for rich women who 89
for riding rather than 85
for riding round that 47
for ripe fruit and 53
for rising above all 42
for rising above his 107
for rising costs and 131
for rising crime and 110
for rising wages and 96
for risk pooling and 52
for risk rather than 56
for risk sharing and 177
for road bases and 61
for road mending and 41
for road metal and 538
for road signs and 170
for road signs that 97
for road space and 98
for road space with 233
for road trips and 63
for road users and 99
for road works and 147
for rock bands and 79
for rock music and 270
for rock music was 51
for rock stars and 175
for role change and 46
for role playing and 382
for role playing are 71
for role plays and 59
for roll calls and 120
for rome could not 73
for rome rather than 82
for rome where they 46
for rome would not 45
for roof sheathing and 52
for roof tiles and 112
for root cause and 45
for root crops and 358
for root growth and 900
for root growth are 80
for root growth than 49
for root growth was 49
for root planing and 78
for root space and 69
for rosa parks and 40
for rose water and 71
for ross perot and 82
for rote learning and 172
for rude jokes and 75
for rule breaking and 48
for ruling lines and 51
for runs above and 64
for runs longer than 44
for safe driving and 214
for safe entry and 95
for safe haven and 81
for safe ingress and 52
for safe keeping all 81
for safe keeping and 4729
for safe keeping any 89
for safe keeping but 119
for safe keeping for 199
for safe keeping had 45
for safe keeping was 113
for safe keeping with 789
for safe landing and 71
for safe loading and 65
for safe walking and 49
for safe water and 242
for safe working and 95
for said bonds and 78
for said canal and 43
for said child and 51
for said goods and 68
for said house and 66
for said labor and 87
for said lands and 49
for said state and 127
for said taxes and 90
for sale above old 180
for sale after all 93
for sale after being 81
for sale after his 198
for sale after that 41
for sale after they 90
for sale again and 119
for sale could not 268
for sale either for 59
for sale every day 322
for sale every year 454
for sale goods and 81
for sale goods that 69
for sale rather than 2321
for sale right now 229
for sale shall bear 48
for sale shall not 313
for sale today are 80
for sale under any 185
for sale under his 117
for sale under its 207
for sale under one 79
for sale under that 114
for sale under this 769
for sale until they 151
for sale where they 100
for sale which are 413
for sale which can 78
for sale which does 51
for sale which had 165
for sale which has 86
for sale which may 81
for sale which they 171
for sale which was 175
for sale while they 43
for sale within any 135
for sale within her 41
for sale within its 109
for sale within one 323
for sale within that 55
for sale within this 695
for sale within two 99
for sale would not 208
for salt alone was 45
for salt domes and 41
for salt water and 404
for salt water are 46
for salt water use 173
for salt water was 45
for salt which was 56
for sand casting and 57
for sand dunes and 44
for sand which has 119
for sara which has 40
for saving argue that 40
for saving costs and 50
for saving labor and 275
for saving lives and 427
for saving money and 725
for saving money are 48
for saving money for 222
for saving money than 55
for saving money that 118
for saving rather than 128
for saving souls and 149
for saving souls that 78
for saving space and 139
for saving water and 87
for saying anything that 254
for saying either that 323
for saying funny things 56
for saying hello and 63
for saying nasty things 142
for saying smart things 90
for saying witty things 51
for scab labor and 45
for sealing under this 55
for seed color and 180
for seed grain and 200
for seed money and 93
for seed money for 139
for seed rather than 112
for seed shape and 165
for seed testing and 75
for seed yield and 357
for seed yield per 86
for seed yield was 69
for seeing people and 69
for seeing rather than 90
for seeing where you 87
for self alone and 40
for self alone but 50
for self growth and 66
for self rather than 301
for self study and 110
for sets which are 70
for sewing leather and 63
for shear force and 137
for shear walls and 69
for shear waves and 95
for shew rather than 54
for ship masts and 120
for ship money had 66
for ship money was 47
for shop tills has 53
for shot noise and 49
for shot until all 43
for show jumping and 88
for show rather than 1390
for show times and 223
for sick people and 848
for sick people are 82
for sick people but 41
for sick people than 52
for sick people that 48
for sick people was 54
for sick people who 273
for sick people with 66
for sick souls and 46
for sick women and 233
for side trips and 105
for side walls and 151
for silk flags and 50
for silk goods and 65
for silk reeling and 58
for sine waves and 54
for single atoms and 47
for single belts and 49
for single bonds and 50
for single cells and 121
for single entry and 48
for single girls and 144
for single items and 88
for single layer and 56
for single leaves and 52
for single lines and 45
for single males and 203
for single males was 53
for single people and 1117
for single people are 121
for single people than 83
for single people was 62
for single people who 297
for single people with 120
for single phase and 133
for single rather than 85
for single rooms and 260
for single rooms are 78
for single rooms with 84
for single shots and 55
for single spacing and 53
for single stage and 67
for single stars and 81
for single tones with 48
for single track and 175
for single units and 125
for single users and 87
for single voice and 180
for single voice with 113
for single women and 2983
for single women are 151
for single women but 60
for single women has 43
for single women than 198
for single women that 60
for single women was 276
for single women who 749
for single women with 380
for single words and 277
for sins which are 252
for sins which had 96
for sins which they 369
for site names that 40
for site plans and 48
for siting parks and 60
for sixth forms and 64
for sixth grade and 105
for sixth place with 71
for size rather than 163
for sizing paper and 212
for skin color and 303
for skin color are 91
for skin creams and 61
for skin lotion and 40
for skin sores and 59
for skin testing and 353
for skin testing are 118
for skin testing for 69
for skin testing with 44
for skin tests and 110
for skin tones and 57
for slip casting and 64
for slow cooking and 60
for slow cooling and 55
for slow growth and 288
for slow motion and 99
for slow running and 46
for slow speed and 187
for smith kline and 52
for snow geese and 60
for snow white and 527
for soap opera and 40
for soda water and 132
for soft clays and 98
for soft drink and 135
for soft fruit and 52
for soft glass and 51
for soft goods and 74
for soft loans and 74
for soft money and 67
for soft rocks and 46
for soft spots and 115
for soft steel and 92
for soft water and 45
for soft woods and 63
for soft words and 120
for soil cover and 46
for soil mapping and 85
for soil testing and 138
for soil types and 57
for soil water and 252
for sole leather and 74
for sole leather are 64
for solo cello and 343
for solo cello with 45
for solo flute and 318
for solo flute with 52
for solo organ and 53
for solo playing and 85
for solo singers and 95
for solo tenor and 112
for solo violin and 1850
for solo violin are 66
for solo violin that 112
for solo violin was 60
for solo violin with 266
for solo voice and 8779
for solo voice are 75
for solo voice with 1587
for some abler pen 57
for some acids and 42
for some action and 300
for some action being 41
for some action but 41
for some action for 54
for some action that 970
for some action they 57
for some action was 46
for some action with 52
for some acute and 60
for some apple pie 127
for some atoms and 90
for some bacon and 170
for some banks and 88
for some basic and 53
for some basis for 314
for some beaten path 91
for some beers and 72
for some bills and 47
for some birds and 220
for some birds that 41
for some black and 136
for some black men 155
for some books and 419
for some books are 68
for some books for 139
for some books she 52
for some books that 458
for some brave and 47
for some brief and 120
for some brief but 59
for some broad and 96
for some cakes and 98
for some candy and 73
for some cards and 75
for some cases and 340
for some cases are 176
for some cases but 194
for some cases for 43
for some cases may 62
for some cases than 95
for some cases that 318
for some cases with 184
for some cause and 126
for some cause are 55
for some cause did 81
for some cause for 207
for some cause had 194
for some cause has 46
for some cause not 803
for some cause now 103
for some cause she 89
for some cause that 1176
for some cause they 242
for some cause this 84
for some cause was 229
for some cause with 63
for some cause yet 51
for some cells and 73
for some cells are 42
for some change and 340
for some change but 59
for some change for 284
for some change that 375
for some change was 91
for some chewing gum 123
for some child who 78
for some chips and 71
for some cider and 42
for some claim that 111
for some clothing and 103
for some clothing for 72
for some clues that 42
for some coins and 130
for some could not 69
for some crime and 184
for some crime had 85
for some crime she 72
for some crime that 636
for some crime they 176
for some crime was 74
for some crime you 48
for some crops and 444
for some crops are 85
for some crops but 57
for some crops than 131
for some cruel and 41
for some dancing and 52
for some dates and 60
for some dealings with 41
for some drugs and 277
for some drugs are 125
for some drugs but 46
for some drugs may 49
for some drugs than 50
for some drugs that 251
for some drugs with 49
for some ducks and 41
for some easier way 109
for some eight and 66
for some error and 86
for some ethnic and 47
for some event and 82
for some event that 910
for some facts and 198
for some facts that 137
for some faint and 42
for some falling off 52
for some false and 42
for some fault and 60
for some fault she 43
for some fault that 153
for some fault they 44
for some favor that 41
for some files and 49
for some films and 41
for some final act 40
for some final and 128
for some firms and 627
for some firms are 67
for some firms but 132
for some firms may 85
for some firms than 244
for some firms that 196
for some first aid 78
for some fishing and 158
for some fixed and 169
for some fixed set 111
for some flour and 198
for some folks and 50
for some folks are 66
for some folks but 42
for some folks say 85
for some folks that 404
for some folks who 107
for some foods and 188
for some foods are 60
for some foods that 95
for some forms and 118
for some forty odd 69
for some forty per 71
for some fresh act 96
for some fresh air 9114
for some fresh and 170
for some fresh meat 327
for some fruit and 264
for some fruit for 66
for some funds and 66
for some funds for 52
for some games and 107
for some gases and 145
for some gases are 171
for some genes and 125
for some gifts for 40
for some girls and 190
for some girls not 98
for some girls who 209
for some given end 41
for some given set 136
for some given year 43
for some goals and 62
for some goats and 42
for some godly and 57
for some goods and 1174
for some goods are 117
for some goods but 49
for some goods may 133
for some goods than 179
for some goods that 270
for some grain and 58
for some grand and 111
for some grass and 43
for some grave and 82
for some grave sin 41
for some group and 46
for some group that 165
for some growth and 67
for some hasty and 65
for some hints and 45
for some hints for 68
for some hours all 362
for some hours and 4182
for some hours are 119
for some hours both 83
for some hours but 315
for some hours did 83
for some hours each 662
for some hours for 334
for some hours had 431
for some hours has 72
for some hours her 95
for some hours his 135
for some hours lay 53
for some hours lying 40
for some hours may 75
for some hours near 115
for some hours now 492
for some hours off 62
for some hours one 157
for some hours our 85
for some hours out 94
for some hours per 54
for some hours put 46
for some hours she 274
for some hours that 1072
for some hours then 46
for some hours they 603
for some hours this 174
for some hours was 476
for some hours with 2889
for some hours yet 1734
for some human being 680
for some human use 133
for some hunting and 119
for some index set 201
for some input and 64
for some items and 650
for some items are 157
for some items but 116
for some items can 52
for some items for 91
for some items may 157
for some items not 48
for some items than 170
for some items that 658
for some items you 49
for some juice and 80
for some kinds and 41
for some known act 44
for some known and 41
for some lands are 46
for some lands that 44
for some large and 238
for some large but 42
for some later and 86
for some later day 158
for some later use 150
for some leader who 49
for some learning and 42
for some legal and 69
for some legal way 40
for some light and 209
for some light that 41
for some linen and 61
for some lines and 112
for some lines that 109
for some local and 154
for some loved one 604
for some lucky guy 58
for some lucky man 206
for some lunch and 283
for some magic that 63
for some major and 72
for some major new 54
for some metal ions 132
for some method for 62
for some method that 324
for some might mean 48
for some might not 69
for some miles and 680
for some miles both 57
for some miles east 118
for some miles had 61
for some miles lay 41
for some miles near 65
for some miles now 41
for some miles out 473
for some miles that 56
for some miles they 90
for some miles was 206
for some miles with 217
for some miles you 49
for some minds than 75
for some minor act 42
for some minor and 144
for some minor but 45
for some modes and 50
for some money and 1048
for some money but 120
for some money due 154
for some money for 1094
for some money she 62
for some money that 434
for some money with 98
for some months ago 143
for some months all 210
for some months and 8239
for some months are 130
for some months both 66
for some months but 1085
for some months did 183
for some months due 70
for some months each 247
for some months for 844
for some months had 2108
for some months has 469
for some months her 141
for some months his 345
for some months its 46
for some months may 146
for some months near 57
for some months not 61
for some months now 2957
for some months off 41
for some months one 168
for some months our 78
for some months out 140
for some months owing 165
for some months she 781
for some months that 3138
for some months then 66
for some months they 701
for some months this 174
for some months was 1246
for some months with 3507
for some months yet 1910
for some months you 147
for some moral and 54
for some music and 208
for some music for 60
for some music that 87
for some mythic and 84
for some nails and 62
for some names and 147
for some nearer and 42
for some needs and 54
for some newer and 104
for some noble and 112
for some noble end 102
for some notes and 72
for some novel and 66
for some older and 76
for some older men 97
for some olive oil 104
for some opening for 47
for some opening that 125
for some order and 165
for some others and 54
for some others for 136
for some others not 47
for some others that 470
for some others they 59
