add five cents freight on 88
and will guard against it 44
and will guard against the 87
and will limit himself to 43
and will never abandon it 57
and will never abandon me 54
and will never abandon the 63
and will never abandon us 98
and will never achieve the 77
and will never attempt to 85
and will never consent to 578
and will never develop the 41
and will never forgive me 62
and will never forgive the 92
and will never forsake an 45
and will never forsake the 75
and will never forsake us 82
and will never pretend to 53
and will never receive the 45
and will never replace the 52
and will never restore it 44
and will never satisfy the 75
and will never succeed in 479
and will never succumb to 48
and will never venture to 40
and will often attempt to 131
and will often include the 49
and will often involve the 43
and will often prevent the 116
and will often provide the 52
and will often relieve the 48
and will often require the 114
and will often respond to 132
and will often succeed in 120
and will place himself so 244
and will prove helpful in 96
and will prove helpful to 152
and will rebel against the 41
and will reveal himself to 62
and will share equally in 82
and will stand forever as 83
and will yield results of 44
and wish every success to 53
and word order variation in 148
and work phone numbers of 44
and young adult learners of 60
and young adult members of 42
and young adult offspring of 47
and young adult suicide in 68
and young girls dressed in 106
and young people according to 64
and young people because of 63
and young people between the 270
and young people brought up 51
and young people flocked to 54
and young people outside the 53
and young people respond to 56
and young people together in 48
and young women between the 232
and young women dressed in 64
and your blood glucose is 50
and your email address as 99
and your father decided to 40
and your father expects to 51
and your first glimpse of 74
and your first impulse is 172
and your first priority is 44
and your local chamber of 142
and your local chapter of 46
and your privy members to 56
and your spine remains in 102
and your staff comfort me 57
and your whole outlook on 68
and youth engage outside of 45
and youth league members to 57
any bank holding company as 113
any bank holding company or 147
any bank holding company to 140
any case which relates to 204
any fact which renders it 279
any good feeling between the 44
any good reason against it 45
any great action wherein it 186
any great nation devotes to 53
any harm which amounts to 53
any hour might witness an 110
any kind never presume to 70
any kind under penalty of 78
any kind which derives the 155
any kind would disturb the 54
any lord shall connive at 50
any lost motion between the 78
any means fully realized the 49
any means limit himself to 122
any more coaling stations in 42
any more money because he 57
any open breach between the 52
any open space between the 42
any other action affecting the 47
any other action against the 374
any other action between the 66
any other action involving the 192
any other agent capable of 47
any other author previous to 47
any other books familiar to 43
any other books written by 47
any other brief account we 42
any other cause affecting the 82
any other cause capable of 94
any other cause perhaps so 58
any other child besides the 62
any other civil edifice of 44
any other civil officer of 42
any other claim against the 235
any other costs related to 123
any other crime against the 199
any other crime defined by 196
any other draft payable at 155
any other equal expanse of 60
any other event deserving to 58
any other field related to 68
any other force capable of 44
any other force subject to 346
any other grand division of 57
any other grave subject on 56
any other group because of 95
any other group including the 66
any other group outside the 47
any other human creature is 124
any other indian language as 85
any other indian language in 45
any other indian language is 54
any other issue related to 141
any other items related to 66
any other known example of 62
any other known faculty of 52
any other known language in 57
any other known members of 52
any other known species of 473
any other large country in 145
any other large division of 45
any other large segment of 62
any other linear function of 61
any other loyal citizen of 84
any other major country in 289
any other major country of 71
any other major country on 42
any other major division of 70
any other major segment of 125
any other marks whereby the 45
any other method adopted by 44
any other method capable of 144
any other method involving the 51
any other might undergo the 88
any other motor vehicle or 99
any other nation ancient or 60
any other nation because of 122
any other nation besides the 46
any other nation outside of 78
any other nation outside the 53
any other naval officer in 43
any other novel written in 50
any other offer superior to 50
any other party against the 83
any other party capable of 66
any other people ancient or 91
any other people because of 63
any other people inherit so 47
any other people outside of 70
any other people outside the 42
any other period between the 55
any other place besides the 93
any other place between the 83
any other place outside of 153
any other place outside the 1033
any other place subject to 79
any other plant attains so 51
any other point between the 77
any other power capable of 40
any other power granted to 45
any other power outside of 115
any other reason related to 49
any other region because of 43
any other region outside of 52
any other region outside the 80
any other right accrued or 116
any other right against the 96
any other right holders in 181
any other roman citizen to 48
any other rules adopted by 87
any other senior officer in 56
any other senior officer of 59
any other social context it 52
any other social question is 41
any other social science is 40
any other social science to 52
any other state accepting the 2030
any other state against the 68
any other state amounts to 49
any other state because of 58
any other state invited by 742
any other state invited to 239
any other state outside of 50
any other stock exchange in 62
any other topic covered in 52
any other topic related to 98
any other train receiving the 70
any other works devised by 80
any part thereof according to 71
any part thereof relates to 76
any part thereof secured by 46
any part thereof subject to 461
any part thereof towards the 41
any part which becomes the 102
any part which happens to 61
any pipe which conveys the 54
any plan which imposes as 78
any plan would satisfy the 47
any plot either against the 55
any prior dealings between the 43
any rank could protect the 45
any rule which grammar or 80
any ship could venture to 64
any step taken towards it 76
any step which reduces the 48
any such action against the 177
any such action brought by 62
any such action depends on 88
any such chief justice is 166
any such claim against the 124
any such indian princes or 92
any such motor vehicle or 141
any such share warrant or 70
any such small yieldings of 136
any such women workers to 60
any talk about marxism in 83
any theory which pointed to 44
any theory which regards the 100
any third party invited to 72
any third power hostile to 44
any time after attaining the 269
any time after default in 116
any time after payment of 79
any time after receipt of 380
any time after receiving the 117
any time after seizure up 73
any time after service of 569
any time arise between the 173
any time avail himself of 65
any time delay between the 51
any time quite assured in 46
any time spent outside the 44
any tort claim against the 79
any town shall increase to 1033
any town which belonged to 66
any very close relation to 193
any very large increase in 86
any very large increase of 73
any view which regards the 50
any wife whose husband is 51
any work truly natural in 143
any work which appeared to 48
any young woman dressed as 41
are acting under exactly the 43
area from santa barbara to 42
are along lines similar to 43
are also above average in 176
are also based largely on 80
are also below average in 75
are also books devoted to 56
are also bound together by 496
are also bound together in 125
are also brief sections on 41
are also built according to 56
are also close together in 51
are also costs related to 43
are also daily flights to 81
are also drawn between the 75
are also drawn together by 124
are also easily adapted to 83
are also easily damaged by 84
are also facts against the 53
are also first editions of 41
are also fixed charges on 57
are also found between the 724
are also found locally in 56
are also found outside of 155
are also found outside the 495
are also found remains of 53
are also found together in 188
are also fully capable of 68
are also given according to 138
are also given priority in 49
are also given regarding the 91
are also growing numbers of 212
are also growing rapidly in 83
are also known locally as 91
are also large amounts of 222
are also large holders of 65
are also large numbers in 56
are also large numbers of 2613
are also large sections of 58
are also links between the 139
are also looking closely at 41
are also looking forward to 607
are also lower because of 44
are also major centers of 40
are also major factors in 330
are also major players in 230
are also major sources of 703
are also minor amounts of 60
are also named according to 303
are also nearly related to 54
are also noted between the 47
are also often accused of 122
are also often applied in 45
are also often applied to 123
are also often assumed to 54
are also often capable of 71
are also often covered by 43
are also often exposed to 112
are also often helpful in 58
are also often invited to 59
are also often located in 65
are also often members of 73
are also often obliged to 53
are also often present in 454
are also often present on 45
are also often related to 156
are also often subject to 268
are also often unaware of 100
are also often unwilling to 52
are also often victims of 56
are also often written in 96
are also prime sources of 49
are also prime targets of 45
are also quite capable of 556
are also quite diverse in 48
are also quite evident in 72
are also quite helpful in 86
are also quite limited in 135
are also quite popular in 115
are also quite similar in 291
are also quite similar to 800
are also quite typical of 47
are also quite variable in 84
are also rated according to 147
are also rather similar in 43
are also rather similar to 70
are also rules governing the 80
are also rules regarding the 50
are also shown plotted in 106
are also sitting together on 54
are also small amounts of 654
are also small numbers of 493
are also small patches of 102
are also small pockets of 71
are also social objects in 49
are also still subject to 60
are also strong sources of 61
are also taken account of 57
are also terms applied to 42
are also trace amounts of 75
are also under control of 92
are also varying amounts of 65
are also varying degrees of 325
are also vital aspects of 48
are also vital factors in 70
are also vital sources of 43
are also whole classes of 55
are also working outside the 101
are also working together on 56
are also working together to 173
are also working towards the 65
are best known because of 138
are buying large amounts of 45
are clear links between the 328
are coming about because of 79
are early warning signals of 61
are eaten either roasted or 96
are even fewer studies of 84
are even looking forward to 49
are even worse because the 43
are ever changing according to 46
are ever found occupying the 41
are ever fully realized in 99
are ever looking forward to 53
are ever prone blindly to 41
are five basic classes of 49
are five basic sources of 62
are five broad classes of 48
are five known species of 40
are five lines together to 47
are five major aspects of 47
are five major classes of 586
are five major factors to 58
are five major schools of 48
are five major sections in 52
are five major sources of 205
are four basic aspects of 67
are four basic aspects to 46
are four basic classes of 165
are four basic factors in 44
are four basic sources of 253
are four broad classes of 231
are four chief sources of 43
are four known species of 45
are four major aspects of 217
are four major aspects to 88
are four major classes of 685
are four major factors in 50
are four major factors to 69
are four major features of 96
are four major schools of 105
are four major sections in 105
are four major sections of 83
are four major sections to 58
are four major sources of 698
are four major systems of 42
are from eight hundred to 124
are from seven hundred to 52
are giving strong support to 47
are having major effects on 73
are having major impacts on 115
are held close against the 88
are held close together by 163
are held close together in 133
are held every tuesday at 40
are held tight against the 56
are held under control by 103
are here fully approve of 75
are here given according to 114
are here given exactly as 43
are here today because of 190
are here today because the 97
are here today because we 161
are just about beginning to 52
are just getting settled in 42
are just getting started as 101
are just getting started in 667
are just getting started on 312
are just getting started or 149
are just looking forward to 48
are just words written on 83
are kept close together by 98
are kept close together in 58
are kept tight against the 76
are kept under control as 41
are kept under control by 935
are kept under control in 87
are kept under control of 45
are kept under control so 40
are laid close together in 59
are laid close together on 66
are laid under tribute to 97
are laws which appoint in 43
are laws whose function is 45
are left alone together in 83
are less easily adapted to 63
are less easily applied to 61
are less easily damaged by 48
are less easily injured by 45
are less easily related to 66
are less easily removed by 71
are less often alarmed by 76
are less often exposed to 67
are less often members of 57
are less often present in 44
are less often subject to 46
are less often victims of 49
are like seeds planted in 64
are like trees planted by 310
are like water spilled on 87
are like whose quality is 47
are living longer because of 200
are losing large amounts of 91
are losing large numbers of 70
are losing money because of 142
are made after receipt of 108
are made easier because of 84
are made heirs according to 100
are made under penalty of 58
are made water soluble by 57
are made which reflect the 51
are made worse because of 61
are made worse because the 48
are making every attempt to 193
are making every exertion to 172
are making joint efforts to 58
are making large amounts of 60
are making major efforts to 187
are making major strides in 53
are making rapid advance in 49
are making rapid strides in 448
are making rapid strides to 72
are making strong efforts to 286
are many blood vessels in 88
are many books devoted to 291
are many books written by 167
are many books written in 61
are many books written on 496
are many books written to 42
are many cases besides in 55
are many cases involving the 58
are many cases similar to 132
are many cases wherein it 45
are many cases wherein the 124
are many facts surviving to 45
are many large estates in 53
are many large islands in 45
are many links between the 361
are many lives carried on 52
are many minor factors in 67
are many noble palaces in 40
are many others besides the 119
are many pages devoted to 79
are many people capable of 71
are many people outside the 105
are many right answers to 42
are many roman remains in 73
are many rules governing the 49
are many sites devoted to 65
are many slips between the 101
are many small islands in 115
are many small patches of 56
are many steps between the 249
are many times carried in 117
are many times effects of 101
are many varying degrees of 84
are many viable answers to 81
are many views regarding the 48
are many works devoted to 84
are many worthy persons at 80
are means which conduce to 69
are meek shall inherit the 50
are more acute because of 62
are more easily adapted to 530
are more easily applied by 50
are more easily applied in 107
are more easily applied to 353
are more easily aroused by 197
are more easily aroused in 73
are more easily aroused to 57
are more easily arranged in 76
are more easily arrived at 97
are more easily avoided by 49
are more easily avoided in 45
are more easily blocked by 65
are more easily brought to 304
are more easily capable of 59
are more easily carried by 46
are more easily covered by 46
are more easily damaged by 430
are more easily damaged in 47
are more easily damaged or 49
are more easily defined by 63
are more easily defined in 78
are more easily enticed to 47
are more easily excited by 174
are more easily excited in 99
are more easily excited to 44
are more easily exposed to 44
are more easily grasped by 133
are more easily grasped if 79
are more easily grasped in 82
are more easily handled by 360
are more easily handled if 132
are more easily handled in 397
are more easily imposed on 259
are more easily induced in 59
are more easily induced to 346
are more easily injured by 216
are more easily invaded by 59
are more easily located by 67
are more easily located in 56
are more easily managed by 214
are more easily managed if 80
are more easily managed in 112
are more easily measured by 85
are more easily measured in 115
are more easily reduced to 231
are more easily related to 255
are more easily removed by 340
are more easily removed if 69
are more easily removed in 80
are more easily secured in 48
are more easily seduced by 45
are more easily soluble in 155
are more easily studied by 50
are more easily studied in 486
are more easily subdued by 41
are more easily subject to 337
are more easily tempted by 47
are more easily tempted to 75
are more easily trained to 73
are more easily visible in 74
are more easily written in 140
are more fully adapted to 74
are more fully covered in 303
are more fully defined in 158
are more fully exposed to 106
are more fully realized in 247
are more fully related in 43
are more fully revealed by 48
are more fully revealed in 80
are more geared towards the 50
are more nearly aligned at 138
are more nearly related in 72
are more nearly related to 2495
are more nearly similar in 49
are more nearly similar to 195
are more nearly touched by 43
are more nearly typical of 67
are more nearly uniform in 218
are more often accused of 115
are more often allowed to 66
are more often applied in 59
are more often applied to 227
are more often arranged in 48
are more often brought on 47
are more often brought to 63
are more often defined as 181
are more often defined by 83
are more often defined in 45
are more often exposed to 457
are more often focused on 240
are more often founded on 53
are more often honored in 52
are more often induced by 47
are more often injured by 51
are more often labeled as 95
are more often limited to 110
are more often located in 308
are more often located on 65
are more often matters of 149
are more often measured in 74
are more often members of 209
are more often noticed by 43
are more often planted in 40
are more often present in 427
are more often related to 803
are more often subject to 492
are more often victims of 439
are more often visited by 60
are more often written in 66
are more truly factors of 44
are more valid measures of 67
are more worthy objects of 64
are most easily adapted to 106
are most easily applied by 61
are most easily applied in 89
are most easily applied to 232
are most easily avoided by 62
are most easily brought to 88
are most easily damaged by 40
are most easily defined as 87
are most easily defined by 70
are most easily defined in 98
are most easily derived by 62
are most easily excited by 53
are most easily grasped by 54
are most easily handled by 214
are most easily handled if 48
are most easily handled in 99
are most easily located by 92
are most easily located in 44
are most easily managed by 50
are most easily measured by 114
are most easily measured in 68
are most easily related to 54
are most easily removed by 206
are most easily studied by 121
are most easily studied in 324
are most easily subject to 49
are most easily written in 50
are most fully exposed to 52
are most fully present in 59
are most fully realized in 337
are most fully revealed in 89
are most happy features of 48
are most looking forward to 65
are most nearly realized in 44
are most nearly related by 87
are most nearly related in 43
are most nearly related to 1314
are most nearly similar to 47
are most often accused of 101
are most often applied in 297
are most often applied to 708
are most often arranged in 150
are most often assumed to 123
are most often between the 43
are most often brought to 89
are most often couched in 82
are most often covered by 60
are most often defined as 154
are most often defined by 168
are most often defined in 112
are most often devoted to 40
are most often exposed to 189
are most often focused on 227
are most often handled by 109
are most often ignored by 46
are most often ignored or 54
are most often injured in 47
are most often invoked in 44
are most often limited by 64
are most often limited to 291
are most often located at 238
are most often located in 1056
are most often located on 370
are most often managed by 57
are most often measured by 127
are most often measured in 121
are most often members of 159
are most often mounted on 60
are most often noticed in 64
are most often obliged to 73
are most often offered by 46
are most often offered in 40
are most often present at 49
are most often present in 344
are most often present on 54
are most often reduced to 63
are most often referring to 163
are most often related to 1431
are most often removed by 41
are most often started by 53
are most often studied as 40
are most often studied by 71
are most often studied in 153
are most often subject to 186
are most often unaware of 64
are most often victims of 100
are most often visited by 44
are most often written as 44
are most often written by 117
are most often written in 215
are much above average in 53
are much looking forward to 83
are much lower because of 165
are much lower because the 85
are much nearer together in 58
are nine known planets in 72
are nothing short perhaps of 63
are once again allowed to 163
are once again assumed to 52
are once again beginning to 409
are once again brought to 81
are once again capable of 74
are once again evident in 42
are once again exposed to 81
are once again invited to 62
are once again members of 44
are once again obliged to 44
are once again preparing to 47
are once again present in 47
are once again reduced to 103
are once again related to 66
are once again returning to 95
are once again similar to 46
are once again subject to 139
are only binding between the 41
are only bound together by 72
are only crude measures of 51
are only dimly beginning to 77
are only eight hundred of 41
are only found between the 68
are only found together in 61
are only found towards the 42
are only fully realized in 47
are only looking forward to 54
are only minor aspects of 40
are only minor players in 46
are only minor sources of 45
are only rough measures of 68
are only seven species of 46
are only small amounts of 364
are only small numbers of 242
are only small patches of 99
are only small pockets of 55
are only small portions of 109
are only small samples of 46
are only steps towards the 42
are only today beginning to 121
are only trace amounts of 81
are only valid insofar as 92
are only varying degrees of 203
are only weakly coupled to 264
are only weakly related to 988
are only words whereby we 52
are other cases similar to 46
are other costs related to 49
are other facts besides the 45
are other large classes of 56
are other links between the 106
are other major sources of 197
are other minor sources of 82
are other names applied to 137
are other people besides me 60
are other people besides the 45
are other rules governing the 47
are other solar systems in 41
are other terms applied to 75
are over fifty species of 85
are over forty species of 74
are over thirty species of 69
are paid wages according to 105
are poor risks because of 41
are rare today because of 87
are seeing large numbers of 62
are seen close together in 57
are seen flowing steadily in 41
are seen large numbers of 40
are seen passing between the 63
are seen working together in 49
are some amusing details of 43
are some basic aspects of 80
are some basic factors to 47
are some basic features of 101
are some cases wherein the 60
are some danger signals to 46
are some eight millions of 40
are some fifty species of 93
are some final thoughts on 60
are some forty species of 47
are some hours wherein the 47
are some lines written by 67
are some links between the 107
are some major features of 63
are some major sources of 72
are some people capable of 41
are some people opposed to 53
are some rules governing the 44
are some sixty species of 68
are some small islands in 55
are some small patches of 97
are some small remains of 257
are some terms related to 49
are some thirty species of 59
are some which involve the 45
are some which possess the 41
are some words related to 84
are soon after ashamed to 42
are such large numbers of 264
are such notes exactly as 41
are such vital factors in 49
are taking action against the 65
are taking large amounts of 132
are taking place according to 79
are taking place against the 208
are taking place because of 235
are taking place because the 66
are taking place between the 775
are taking place despite the 40
are taking place outside of 142
are taking place outside the 259
are taking place rapidly in 98
are taking place regarding the 70
are taking strong measures to 60
are their chief sources of 48
are their major sources of 63
are there equal numbers of 57
are there large numbers of 236
are there varying degrees of 55
are there wanting touches of 91
are these facts related to 53
are these grave thoughts to 64
are these terms related to 84
are these which disturb the 139
are those about matters as 101
are those costs related to 51
are those found between the 49
are those which according to 58
are those which achieve the 62
are those which address the 65
are those which appeared in 192
are those which attempt to 745
are those which attract the 70
are those which because of 63
are those which belonged to 159
are those which benefit the 68
are those which combine the 176
are those which command the 57
are those which compare the 64
are those which compose the 133
are those which concern the 1693
are those which concern us 55
are those which conduce to 252
are those which conform to 315
are those which connect it 48
are those which connect the 235
are those which connect us 65
are those which consist in 589
are those which consist of 1024
are those which contain an 136
are those which contain at 42
are those which contain no 178
are those which contain the 1420
are those which control the 376
are those which declare the 43
are those which decrease the 45
are those which deserve the 69
are those which destroy the 106
are those which develop in 106
are those which develop the 94
are those which discuss the 54
are those which display the 89
are those which disturb the 76
are those which embrace the 55
are those which enhance the 83
are those which examine the 60
are those which exhibit the 333
are those which existed at 87
are those which existed in 72
are those which explain the 89
are those which explore the 42
are those which express the 552
are those which function as 45
are those which function in 51
are those which furnish the 179
are those which imitate the 40
are those which improve the 130
are those which include the 270
are those which increase or 77
are those which increase the 444
are those which inhabit the 181
are those which inhibit the 46
are those which involve an 108
are those which involve no 67
are those which involve the 1587
are those which operate at 53
are those which operate by 40
are those which operate in 165
are those which operate on 113
are those which operate to 62
are those which partake of 84
are those which perfect the 62
are those which perform the 56
are those which persist in 41
are those which pertain to 1008
are those which pervade the 43
are those which picture the 63
are those which portray the 89
are those which possess an 71
are those which possess in 45
are those which possess the 378
are those which precede the 99
are those which present the 326
are those which prevail in 160
are those which prevent the 151
are those which proceed by 78
are those which produce an 116
are those which produce no 58
are those which produce the 732
are those which promise to 56
are those which promote the 194
are those which propose to 43
are those which protect the 253
are those which provide an 82
are those which provide the 357
are those which purport to 135
are those which question the 43
are those which receive the 158
are those which recount the 122
are those which reduced the 96
are those which reflect the 409
are those which replace the 46
are those which require an 136
are those which require no 75
are those which require the 920
are those which require to 54
are those which respect the 125
are those which respond to 168
are those which satisfy the 408
are those which specify the 124
are those which succeed in 117
are those which suffice to 59
are those which suggest the 73
are those which support the 250
are those which testify to 43
are those which utilize the 77
are those whose ability to 54
are those whose behavior is 145
are those whose bravery is 47
are those whose concern is 61
are those whose conduct is 40
are those whose content is 94
are those whose effects we 40
are those whose function is 123
are those whose function it 42
are those whose position in 40
are those whose position is 47
are those whose purpose is 151
are three basic answers to 57
are three basic aspects of 235
are three basic aspects to 131
are three basic classes of 459
are three basic designs of 104
are three basic factors in 63
are three basic factors to 107
are three basic features of 112
are three basic measures of 76
are three basic schools of 63
are three basic sources of 634
are three basic systems of 131
are three basic versions of 78
are three broad classes of 835
are three broad sources of 84
are three cases depending on 60
are three chief classes of 144
are three chief sources of 149
are three chief species of 43
are three equal persons in 101
are three known species of 44
are three large classes of 49
are three lines together in 46
are three major aspects of 549
are three major aspects to 341
are three major centers of 49
are three major classes of 1684
are three major effects of 107
are three major factors in 164
are three major factors of 47
are three major factors to 209
are three major features of 128
are three major groupings of 90
are three major measures of 46
are three major parties in 40
are three major players in 95
are three major schools of 194
are three major sections in 98
are three major sections of 65
are three major sections to 114
are three major sources of 1861
are three major species of 75
are three major strands of 50
are three major systems of 84
are three major variants of 48
are three major versions of 45
are three rules regarding the 55
are three small islands in 64
are three small patches of 43
are three strong parties in 67
are three views regarding the 76
are tied quite closely to 42
are tied rather closely to 47
are used rather loosely by 46
are used rather loosely in 106
are used rather loosely to 60
are used under license by 82
are used under license or 61
are used which consist of 99
are used which contain the 47
are used which express it 44
are used which increase the 47
are very badly brought up 44
are very close friends of 169
are very close together as 134
are very close together at 193
are very close together in 1002
are very close together is 78
are very close together it 71
are very close together on 375
are very close together or 150
are very close together so 294
are very close together the 266
are very crude measures of 51
are very easily damaged by 138
are very easily excited by 43
are very easily injured by 70
are very easily reduced to 117
are very easily removed by 43
are very easily soluble in 142
are very easily stopped by 47
are very easily trained to 85
are very happy because we 44
are very large amounts of 83
are very large because of 112
are very large because the 76
are very large numbers of 1388
are very lucky because we 66
are very nearly related to 721
are very nearly similar to 90
are very nearly uniform in 68
are very often accused of 54
are very often allowed to 44
are very often applied to 50
are very often arranged in 75
are very often assumed to 60
are very often capable of 51
are very often covered by 46
are very often exposed to 150
are very often limited by 40
are very often limited to 64
are very often located in 77
are very often married to 51
are very often members of 81
are very often obliged to 118
are very often portions in 43
are very often present in 260
are very often reduced to 57
are very often related to 205
are very often similar to 69
are very often subject to 289
are very often superior to 51
are very often tempted to 94
are very often unaware of 153
are very often unwilling to 86
are very often victims of 86
are very often written in 46
are very small amounts of 265
are very small because of 307
are very small because the 244
are very small numbers of 186
are very strong against the 96
are very strong because of 87
are very weakly coupled to 44
are very weakly related to 57
are well above average in 446
are well below average in 147
are well known because of 554
are well known because the 53
are well known features of 113
are well known figures in 45
are well known matters of 66
are well known members of 52
are well known outside of 42
are well known outside the 123
are well known socially in 285
are well known sources of 87
are what alone connect the 47
are what people believe in 129
are what stand between us 49
are will never promise in 40
are worth eight dollars in 55
are worth quoting because of 45
are worth whole volumes of 55
are young people between the 162
are young women between the 110
are your lords according to 88
are your major sources of 76
are your plans regarding the 46
are your rural emotions to 229
are your views regarding the 123
arm their people against the 148
art were first stirred by 70
ask other group members to 161
ask what human language is 42
ask your group members to 146
ask your local library to 169
ate only small amounts of 83
ate wild sheep roasted on 70
