act also defines the term 58
and such persians as were 47
and such persons as have 555
and such persons as these 42
and such persons as were 254
and such portions as were 50
and such portions of such 42
and such portions of their 93
and such records as were 60
and such repairs as were 75
and such results as have 73
and such sheriff or other 131
and such species as take 54
and such studies as have 191
and such studies as those 70
and such studies as were 65
and such sympathy as there 47
and such temples as were 47
and such thoughts as these 100
and such vessels as were 84
and such vessels of their 58
and such virtues as will 41
and such workmen as were 50
and such writers as john 49
and sunk several of their 102
and sure helpers at need 104
and swam towards the bank 73
and swam towards the boat 87
and swam towards the other 55
and swam towards the ship 79
and swear according to these 73
and swim against the tide 78
and swung against the wall 44
and swung herself up into 121
and swung herself up onto 79
and swung himself up into 503
and swung himself up onto 197
and tail appeared to have 50
and take according to their 74
and take account of only 44
and take account of other 119
and take account of some 62
and take account of such 241
and take account of their 587
and take account of these 441
and take account of those 137
and take account of what 725
and take comfort in their 55
and take command of their 120
and take command of your 96
and take command on lake 45
and take control of their 2153
and take control of these 71
and take control of those 51
and take control of what 227
and take control of your 1611
and take delight in hearing 89
and take delight in their 254
and take delight in what 109
and take delight in your 67
and take delight to help 48
and take exactly the same 48
and take himself in hand 40
and take matters in hand 114
and take matters in their 44
and take measures to give 48
and take measures to have 148
and take measures to help 49
and take measures to keep 85
and take measures to make 122
and take measures to meet 55
and take measures to save 66
and take measures to stop 181
and take millions of years 40
and take minutes of their 66
and take offense at their 42
and take opinions as mere 57
and take pleasure in bearing 40
and take pleasure in bringing 44
and take pleasure in giving 82
and take pleasure in having 54
and take pleasure in hearing 105
and take pleasure in life 66
and take pleasure in making 102
and take pleasure in saying 136
and take pleasure in seeing 333
and take pleasure in such 82
and take pleasure in their 601
and take pleasure in these 62
and take pleasure in those 103
and take pleasure in what 418
and take pleasure in your 183
and take shelter in india 55
and take shelter in some 69
and take shelter in their 43
and take trouble to pray 40
and take vengeance on their 272
and take vengeance on those 229
and taking account of other 119
and taking account of such 58
and taking account of their 326
and taking account of these 118
and taking account of what 116
and taking control of their 395
and taking control of what 40
and taking control of your 273
and taking counsel of other 51
and taking counsel of their 73
and taking delight in their 55
and taking delight in what 81
and taking exactly the same 47
and taking fifteen of their 65
and taking measures to keep 51
and taking measures to make 56
and taking pleasure in their 159
and taking pleasure in what 111
and taking vengeance on their 42
and tall glasses of iced 104
and tall glasses of milk 65
and teach according to their 43
and teach mankind to curb 56
and tears flooded my eyes 77
and tears started to flow 88
and tears started to form 50
and tears started to roll 86
and tears started to well 127
and tell blondel to meet 70
and tell everything he knew 121
and tell exactly the same 42
and tell himself the truth 60
and tell nippers to come 206
and tell solomon to come 114
and tell stephen to come 58
and tell stories of their 296
and tell stories of those 72
and tell stories of what 105
and tell stories to their 67
and tend towards the same 61
and tenth decades of life 115
and tenth degrees of north 261
and their ability to bind 507
and their ability to bond 43
and their ability to break 145
and their ability to call 114
and their ability to care 320
and their ability to clear 45
and their ability to come 139
and their ability to cope 2322
and their ability to cure 56
and their ability to defy 40
and their ability to draw 359
and their ability to face 118
and their ability to feed 137
and their ability to feel 134
and their ability to fend 56
and their ability to fill 156
and their ability to find 763
and their ability to form 2769
and their ability to fund 119
and their ability to gain 349
and their ability to give 737
and their ability to grow 703
and their ability to have 395
and their ability to help 735
and their ability to hide 66
and their ability to hire 70
and their ability to hold 697
and their ability to join 52
and their ability to jump 52
and their ability to keep 801
and their ability to kill 120
and their ability to know 94
and their ability to learn 1731
and their ability to leave 96
and their ability to lend 110
and their ability to lift 44
and their ability to link 111
and their ability to live 835
and their ability to look 186
and their ability to love 134
and their ability to make 4048
and their ability to meet 1754
and their ability to move 970
and their ability to open 122
and their ability to pass 300
and their ability to pick 72
and their ability to plan 410
and their ability to play 394
and their ability to pull 58
and their ability to push 61
and their ability to reach 492
and their ability to react 283
and their ability to rely 46
and their ability to ride 43
and their ability to rise 104
and their ability to rule 85
and their ability to save 83
and their ability to seek 129
and their ability to self 277
and their ability to sell 309
and their ability to send 64
and their ability to show 134
and their ability to speak 643
and their ability to spot 51
and their ability to stay 227
and their ability to stir 48
and their ability to stop 52
and their ability to sway 43
and their ability to swim 60
and their ability to take 1661
and their ability to talk 192
and their ability to teach 368
and their ability to tell 136
and their ability to think 789
and their ability to throw 54
and their ability to treat 87
and their ability to turn 306
and their ability to vary 42
and their ability to wage 141
and their ability to walk 93
and their ability to work 2547
and their absence in many 62
and their absence in other 165
and their absence in some 63
and their absence in those 44
and their absence is made 46
and their account of their 118
and their account of what 76
and their adoption as text 49
and their adoption of more 40
and their almanac is kept 47
and their ambition to make 56
and their answers to these 47
and their answers to your 46
and their anxiety to have 56
and their anxiety to know 47
and their anxiety to make 91
and their arrival at last 52
and their arrival at their 98
and their attempt to break 65
and their attempt to come 40
and their attempt to find 121
and their attempt to form 44
and their attempt to gain 67
and their attempt to give 45
and their attempt to keep 94
and their attempt to make 146
and their attempt to take 56
and their aversion to risk 92
and their aversion to these 45
and their beginning in their 81
and their behavior as well 75
and their behavior at home 54
and their behavior in their 107
and their behavior in these 52
and their behavior is less 92
and their behavior is more 271
and their behavior is very 45
and their beliefs in their 60
and their belongings to their 71
and their brethren in arms 83
and their brethren in other 94
and their brothers in arms 74
and their brothers in faith 52
and their brothers in other 91
and their capital to some 158
and their carriage to good 118
and their chances in life 70
and their chances of ever 53
and their chances of having 63
and their chances of making 120
and their chariots of gold 129
and their clients as well 181
and their clients or their 40
and their clients to make 43
and their command of their 45
and their company of owls 40
and their concept of self 57
and their concept of their 57
and their concept of time 51
and their concept of what 235
and their conduct in many 57
and their conduct in their 58
and their conduct in these 59
and their conduct of life 46
and their content as well 58
and their content is more 151
and their control by means 47
and their control in india 78
and their control of their 140
and their costume is their 43
and their counsel as well 54
and their country as well 62
and their country at once 94
and their country by giving 66
and their country by their 100
and their country in their 40
and their country of birth 51
and their country the more 98
and their country the most 65
and their country to show 95
and their courage in facing 64
and their cruelty to their 76
and their culture as well 114
and their culture in their 45
and their culture to their 44
and their customs as well 53
and their decision to have 95
and their decision to join 91
and their decision to leave 154
and their decision to live 66
and their decision to make 72
and their decision to move 55
and their decision to seek 62
and their decision to send 53
and their decision to stay 70
and their decision to take 85
and their defense of their 75
and their deities to their 85
and their delight at seeing 72
and their delight in their 158
and their desires to have 48
and their desires to their 92
and their devotion to duty 428
and their devotion to their 1427
and their devotion to those 55
and their devotion to what 71
and their devotion to work 43
and their dignity in their 55
and their disgust of salt 69
and their dislike of other 110
and their dislike of their 49
and their dislike to those 58
and their duration in time 62
and their duration of life 66
and their duration of stay 99
and their effects as ends 117
and their effects as well 96
and their effects in fish 95
and their effects in other 68
and their effects in turn 49
and their effects on birth 191
and their effects on body 94
and their effects on bone 75
and their effects on cell 242
and their effects on cost 144
and their effects on crop 111
and their effects on data 57
and their effects on drug 90
and their effects on early 126
and their effects on firm 111
and their effects on fish 172
and their effects on food 266
and their effects on gene 51
and their effects on health 3192
and their effects on heart 69
and their effects on host 158
and their effects on land 251
and their effects on life 308
and their effects on living 619
and their effects on milk 70
and their effects on mood 45
and their effects on oral 75
and their effects on other 547
and their effects on reading 247
and their effects on self 159
and their effects on soil 335
and their effects on some 106
and their effects on such 79
and their effects on test 51
and their effects on their 298
and their effects on these 120
and their effects on those 174
and their effects on time 47
and their effects on well 167
and their effects on what 89
and their effects on work 204
and their effects on young 98
and their effects on your 218
and their effects to some 69
and their efforts at self 253
and their efforts to break 142
and their efforts to come 57
and their efforts to cope 193
and their efforts to draw 50
and their efforts to find 347
and their efforts to form 95
and their efforts to free 104
and their efforts to gain 283
and their efforts to give 59
and their efforts to have 95
and their efforts to help 263
and their efforts to hold 43
and their efforts to keep 244
and their efforts to learn 80
and their efforts to live 86
and their efforts to make 572
and their efforts to meet 105
and their efforts to reach 103
and their efforts to save 148
and their efforts to seek 45
and their efforts to stop 58
and their efforts to take 88
and their efforts to teach 45
and their efforts to turn 60
and their efforts to work 86
and their emotions as well 47
and their enemies as ours 168
and their enemies in their 44
and their estates be made 63
and their estates in such 48
and their exchange of ideas 64
and their failure to come 134
and their failure to find 268
and their failure to form 75
and their failure to gain 118
and their failure to give 177
and their failure to grow 54
and their failure to have 99
and their failure to heed 46
and their failure to help 54
and their failure to hold 64
and their failure to join 46
and their failure to keep 214
and their failure to lack 46
and their failure to learn 64
and their failure to live 126
and their failure to make 511
and their failure to meet 209
and their failure to move 49
and their failure to reach 172
and their failure to show 109
and their failure to speak 43
and their failure to stop 45
and their failure to take 632
and their failure to teach 42
and their failure to warn 46
and their failure to work 89
and their fairest do last 65
and their fellows in other 91
and their fellows of their 52
and their fitness to rule 46
and their following as well 63
and their freedom as such 142
and their freedom to come 47
and their freedom to live 51
and their freedom to make 150
and their freedom to move 100
and their freedom to take 43
and their freight of rude 74
and their friends as well 234
and their friends at home 804
and their friends at once 49
and their friends at their 46
and their friends by their 57
and their friends in early 235
and their friends in great 41
and their friends in high 90
and their friends in india 49
and their friends in other 121
and their friends in their 229
and their friends in these 48
and their friends of their 85
and their friends on their 95
and their friends to come 119
and their friends to give 76
and their friends to have 122
and their friends to help 41
and their friends to join 55
and their friends to make 140
and their friends to meet 80
and their friends to play 55
and their friends to take 114
and their friends to their 44
and their function in these 43
and their function is more 115
and their history as well 81
and their history is full 124
and their history is part 45
and their history is very 73
and their history is well 119
and their impacts on health 65
and their impacts on other 50
and their increase by bone 155
and their increase in size 250
and their infants at risk 46
and their inmates in early 181
and their jealousy of their 46
and their language as well 69
and their language is also 88
and their language is full 71
and their language is heard 59
and their language is more 197
and their language is said 94
and their language is very 193
and their language is well 107
and their language the most 147
and their language the same 43
and their language to their 46
and their letters to their 101
and their liberty at home 106
and their linkage to other 43
and their location as well 75
and their location in time 94
and their location is such 49
and their loyalty to high 113
and their loyalty to rome 50
and their loyalty to their 1260
and their luggage to their 52
and their majesty of form 93
and their manners as well 40
and their manners by what 59
and their masters as well 50
and their mastery of their 42
and their members as well 207
and their members in their 49
and their members to take 57
and their message is clear 75
and their millions of eggs 57
and their motives as well 41
and their muskets on their 53
and their natures of those 162
and their nearness to their 47
and their neglect of duty 91
and their neglect of their 173
and their numbers so great 110
and their objects in life 70
and their offices no less 45
and their offspring as well 299
and their offspring at least 51
and their offspring in turn 83
and their opinions of their 68
and their opinions of what 49
and their opinions on such 49
and their origins go back 112
and their outcome in peace 82
and their outlook on life 2079
and their outlook to life 44
and their parents as part 42
and their parents as well 1907
and their parents at home 132
and their parents by other 52
and their parents in making 66
and their parents in their 299
and their parents in these 53
and their parents in turn 72
and their parents of their 85
and their parents on their 53
and their parents or other 233
and their parents or their 43
and their parents the same 501
and their parents to come 79
and their parents to find 87
and their parents to give 63
and their parents to have 165
and their parents to help 108
and their parents to know 70
and their parents to learn 71
and their parents to live 50
and their parents to make 166
and their parents to meet 66
and their parents to sign 114
and their parents to take 130
and their parents to talk 71
and their parents to their 40
and their parents to work 69
and their pattern of life 132
and their pattern of living 55
and their pistols in their 244
and their pleasure at seeing 40
and their pleasure in their 109
and their position in life 216
and their position in their 140
and their position in time 64
and their position is more 107
and their position is such 85
and their position is very 163
and their position is well 82
and their progeny in turn 40
and their promise to obey 90
and their prowess in arms 64
and their purpose in coming 87
and their purpose in life 260
and their purpose in reading 52
and their pursuit of their 70
and their quality is poor 40
and their quality is very 51
and their quality of life 2311
and their quality of work 55
and their reactions in turn 47
and their reactions to life 54
and their reactions to other 82
and their reactions to pain 56
and their reactions to such 80
and their reactions to their 503
and their reactions to these 335
and their reactions to those 225
and their reactions to what 196
and their reactions to your 81
and their refusal to come 78
and their refusal to face 59
and their refusal to give 262
and their refusal to have 93
and their refusal to heed 41
and their refusal to help 53
and their refusal to hold 40
and their refusal to join 147
and their refusal to learn 44
and their refusal to look 41
and their refusal to make 188
and their refusal to move 42
and their refusal to obey 133
and their refusal to sell 46
and their refusal to sign 49
and their refusal to swear 53
and their refusal to take 585
and their refusal to treat 78
and their refusal to vote 125
and their refusal to work 152
and their regimes of truth 137
and their relation in time 44
and their relation in turn 58
and their relation is such 45
and their relation to anti 117
and their relation to birth 67
and their relation to body 746
and their relation to bone 80
and their relation to cell 390
and their relation to cost 49
and their relation to crop 61
and their relation to data 56
and their relation to diet 64
and their relation to drug 87
and their relation to early 371
and their relation to face 48
and their relation to food 349
and their relation to free 123
and their relation to good 46
and their relation to health 724
and their relation to high 51
and their relation to host 91
and their relation to ideas 75
and their relation to iron 90
and their relation to land 337
and their relation to laws 44
and their relation to life 747
and their relation to living 222
and their relation to mass 110
and their relation to meaning 119
and their relation to more 228
and their relation to oral 76
and their relation to other 5016
and their relation to pain 52
and their relation to past 100
and their relation to reading 336
and their relation to risk 149
and their relation to root 168
and their relation to safe 42
and their relation to salt 167
and their relation to self 1556
and their relation to slow 215
and their relation to soil 247
and their relation to some 281
and their relation to such 135
and their relation to test 57
and their relation to their 1845
and their relation to theory 87
and their relation to these 204
and their relation to those 1043
and their relation to time 356
and their relation to true 44
and their relation to truth 93
and their relation to waking 60
and their relation to well 52
and their relation to what 400
and their relation to work 133
and their relation to your 84
and their reliance on their 107
and their religion as well 52
and their religion by their 55
and their removal by means 42
and their removal is very 40
and their removal to other 109
and their removal to their 50
and their reports of their 153
and their reports of what 40
and their resolve to keep 47
and their results as well 145
and their schools as well 45
and their service to their 98
and their shields on their 57
and their similes so many 84
and their society as well 61
and their sources as well 44
and their sources of food 104
and their sources of wealth 64
and their spirits in your 82
and their spirits so high 71
and their spouses as well 150
and their spouses in their 57
and their spouses or other 42
and their stations in life 67
and their stories of their 123
and their strengths as well 45
and their success in bringing 73
and their success in dealing 73
and their success in life 365
and their success in making 116
and their success in reading 117
and their success in taking 47
and their success in their 125
and their success in these 86
and their success or lack 147
and their support of their 89
and their surface is very 43
and their teachers as well 361
and their teachers in their 71
and their thoughts on what 41
and their treasure in their 56
and their variation in size 79
and their variation in time 200
and their variety of form 53
and their vessels of gold 64
and their violation as base 128
and their virtues to gain 156
and their worship so open 42
and there according to their 98
and there against the blue 210
and there against the dark 41
and there against the wall 193
and there allowed to bite 80
and there allowed to cool 62
and there appeared an angel 60
and there appeared as much 43
and there appeared no hope 126
and there appeared no means 56
and there appeared no other 102
and there appeared so much 113
and there appeared the face 55
and there appeared to have 311
and there assumed the name 60
and there awaited the coming 447
and there awaited the time 61
and there between the rows 49
and there boasted of what 42
and there carried me into 61
and there carried on their 68
and there catches the last 49
and there chanced to meet 67
and there charges in upon 63
and there convert it into 58
and there crowned in great 69
and there decided to make 78
and there deliver the same 345
and there deliver up such 55
and there dispose of their 71
and there entered the room 81
and there existed in most 41
and there existed no means 77
and there existed no other 69
and there existed no such 66
and there exposed to sale 45
and there founded the city 242
and there founded the town 110
and there glorify the lord 62
and there moreover do bees 52
and there patches of blue 133
and there patches of corn 207
and there patches of good 50
and there patches of moss 61
and there patches of snow 169
and there perhaps in time 40
and there perhaps it will 48
and there plainly is none 86
and there planted the tree 55
and there proceed to make 49
and there remains at least 47
and there remains no hope 54
and there remains no more 292
and there remains no other 129
and there remains no room 54
and there remains so much 223
and there remains the angle 60
and there remains the fact 54
and there remains the need 48
and there remains the task 48
and there repeated the same 91
and there secured to heavy 106
and there usually is some 68
and these appeared to have 123
and these beliefs in turn 43
and these brought in their 41
and these carried on their 45
and these combine to form 238
and these combine to give 89
and these combine to make 53
and these compose at least 45
and these compose the soil 71
and these effects in turn 65
and these efforts in turn 45
and these elevate the mind 65
and these exhibit the same 54
and these factors in turn 188
and these friends of mine 59
and these include at least 40
and these include the great 43
and these include the most 67
and these increase in size 157
and these measures on land 40
and these perhaps in turn 90
and these perhaps the most 207
and these produce the most 187
and these produce the same 48
and these provide the best 137
and these provide the main 45
and these provide the most 61
and these providing at their 109
and these pursued the plan 50
and these reactions in turn 48
and these treaties in some 43
and thick tresses of gray 128
and think according to their 59
and think everything is fine 44
and third decades of life 3288
and third degrees of north 71
and third letters of john 204
and third parties as well 91
and third parties to whom 50
and third volumes of marx 163
and third volumes of these 45
and those against it very 40
and those against it were 47
and those alleged to have 68
and those applied to other 58
and those aspects of life 192
and those aspects of their 139
and those between the ages 651
and those brought in from 167
and those capable of bearing 41
and those chiefly of very 51
and those claimed to have 47
and those devoted to other 52
and those emotions of envy 77
and those exposed to high 73
and those following in their 43
and those founded on tort 46
and those friends of hers 58
and those friends of mine 42
and those induced by other 62
and those located in areas 44
and those located in other 78
and those measures of life 310
and those members of other 50
and those members of their 131
and those members of your 80
and those occurring in other 115
and those offered by other 103
and those operating in other 48
and those opposed to such 93
and those opposed to these 42
and those outside the city 88
and those outside the faith 46
and those outside the fold 65
and those outside the home 57
and those outside the pale 127
and those perhaps the most 110
and those persons in whom 87
and those persons to whom 147
and those portions of ball 54
and those preparing to teach 169
and those receiving the most 123
and those related to health 50
and those related to other 152
and those related to their 77
and those remaining at home 134
and those remaining in their 72
and those remaining on hand 120
and those requiring the least 46
and those requiring the most 42
and those resulting in what 61
and those returning to their 55
and those subject to their 192
and those towards the land 43
and those towards the north 153
and those towards the south 114
and those trained in other 50
and those unwilling to work 79
and those written by other 52
and three barrels of corn 93
and three barrels of sand 54
and three bottles of beer 193
and three bottles of cold 50
and three bottles of good 43
and three bottles of soda 49
and three bottles of wine 326
and three bushels of corn 48
and three bushels of oats 89
and three bushels of wheat 105
and three columns of fire 52
and three degrees of love 71
and three dollars an acre 105
and three dollars in cash 43
and three florins to their 43
and three glasses of milk 150
and three glasses of wine 234
and three hundred in length 83
and three hundred of their 233
and three hundred of these 191
and three hundred of those 126
and three hundred or four 101
and three hundred or more 203
and three hundred to four 103
and three measures of wheat 63
and three members of their 40
and three millions in great 125
and three parcels of land 56
and three persons at once 48
and three russians in south 696
and three sections of land 40
and three species of deer 61
and three species of fish 46
and three taverns to meet 80
and three thousand of such 42
and three thousand of their 117
and three thousand of these 94
and three thousand or more 115
and three towards the left 135
and three towards the south 188
and three volumes of poems 69
and threw himself at full 242
and threw himself at once 116
and threw himself at their 60
and threw himself on their 115
and throw herself on their 53
and throw himself at once 51
and throw himself on their 71
and tied together at their 95
and tied together by means 86
and tied together by their 72
and tied together in such 58
and tied together to form 261
and tied together to make 108
and time according to their 44
and time consuming as well 84
and time consuming at best 45
and time consuming if done 52
and time consuming to draw 52
and time consuming to find 141
and time consuming to have 115
and time consuming to keep 54
and time consuming to learn 85
and time consuming to make 341
and time consuming to reach 46
and time consuming to take 64
and time consuming to work 52
and time devoted to work 43
and time prevent me from 50
and time prevent us from 41
and time remains the same 47
and tiny amounts of other 52
and told everything he knew 99
and told herself to calm 145
and told herself to keep 50
and told herself to stay 61
and told herself to stop 221
and told herself to think 40
and told himself he must 61
and told himself to calm 110
and told himself to keep 96
and told himself to stop 135
and told jackson to take 40
and told stories of other 41
and told stories of their 319
and told stories of what 124
and told stories to keep 44
and took account of their 107
and took comfort in their 47
and took command of fort 113
and took command of their 76
and took control of many 95
and took control of most 188
and took control of much 230
and took control of their 344
and took control of what 65
and took counsel to slay 278
and took delight in hearing 116
and took delight in making 76
and took delight in nothing 42
and took delight in reading 74
and took delight in seeing 96
and took delight in their 174
and took delight to play 46
and took exactly the same 51
and took herself to task 343
and took himself in hand 61
and took himself to task 125
and took matters in hand 104
and took measures to call 180
and took measures to curb 56
and took measures to have 242
and took measures to keep 63
and took measures to make 98
and took measures to meet 67
and took measures to send 60
and took measures to stop 78
and took occasion to call 86
and took occasion to fall 112
and took occasion to give 129
and took occasion to make 199
and took occasion to show 63
and took occasion to speak 227
and took occasion to tell 122
and took occasion to thank 45
and took occasion to warn 95
and took pleasure in giving 102
and took pleasure in having 92
and took pleasure in hearing 398
and took pleasure in making 230
and took pleasure in reading 79
and took pleasure in seeing 255
and took pleasure in their 322
and took pleasure in what 40
and took position in line 142
and took several of their 382
and took shelter at ford 100
and took shelter in fort 43
and took shelter in india 65
and took shelter in some 77
and took shelter in their 96
and took vengeance on their 45
and tooth society of great 64
and torn asunder by some 41
and torn asunder by wild 63
and torn asunder the most 77
and toss lightly to coat 448
and town council of perth 144
and true account of such 64
and true account of their 96
and true account of these 48
and true account of what 559
and true account of your 133
and true content the form 85
and true devotion to their 44
and true dignity of mind 53
and true example of worth 43
and true friends in their 62
and true friends of their 47
and true picture of what 103
and true pleasure of life 68
and true purpose of life 54
and true religion is true 116
and truth operating as life 40
and truth receive the rest 143
and turn against the poor 58
and turn against the town 40
and turn everything to their 42
and turn stanzas as much 49
and turn towards the door 78
and twig against the pale 47
and type complex is said 60
and type designs of eric 61
and ugly aspects of life 181
and upon account of those 62
and upon affairs of great 59
and upon arrival at their 67
and upon exactly the same 72
and upon failure of such 300
and upon failure to file 167
and upon failure to give 137
and upon failure to make 147
and upon inquiry we were 43
and upon occasion to give 329
and upon payment by such 61
and upon payment in full 64
and upon payment of just 420
and upon payment of such 1556
and upon receipt of said 91
and upon receipt of such 2874
and upon receipt of their 50
and upon receipt of these 54
and upon receipt of your 60
and upon receiving the news 75
and upon receiving the same 97
and upon request to have 42
and upon returning to their 119
and upon returning to work 42
and upon service of such 91
and upon several of those 72
and urging forward the canoe 144
and used according to need 41
and used according to their 239
and used because of their 81
and used exactly the same 198
and used himself to making 49
and uses exactly the same 101
and uses similar to those 421
and vary according to date 88
and vary according to their 193
and vary according to time 92
and vast amounts of data 151
and vast amounts of food 94
and vast amounts of land 151
and vast amounts of other 55
and vast amounts of time 96
and vast numbers of great 42
and vast numbers of jews 43
and vast numbers of other 151
and vast numbers of their 105
and vast numbers of these 98
and vast numbers of those 56
and vast numbers of young 56
and very capable of taking 66
and very careful of their 61
and very careful to keep 51
and very devoted to their 68
and very emperor or great 42
and very faithful to their 48
and very familiar to their 127
and very genteel we were 51
and very inferior to those 101
and very inferior to what 88
and very liberal in their 50
and very limited in range 93
and very limited in their 222
and very notable at making 56
and very pleasant to have 48
and very pleasant to live 49
and very pleasant to look 178
and very pleasant to talk 87
and very pleasant to work 95
and very quickly we were 69
and very quietly he said 45
and very regular in their 63
and very shortly it will 50
and very shortly we were 101
and very similar in form 109
and very similar in many 50
and very similar in size 128
and very similar in their 187
and very similar to many 92
and very similar to other 62
and very similar to some 109
and very similar to those 1346
and very similar to what 203
and very sincere in their 52
and very soluble in ether 193
and very sparingly to those 90
and very superior to most 83
and very superior to such 40
and very superior to those 88
and very thankful to have 89
and very thankful to know 45
and very thankful we were 94
and very typical of many 44
and very unequal in length 83
and very unequal in size 109
and very unequal in their 47
and very uniform in size 161
and very unwilling to leave 48
and very unwilling to move 40
and very variable in form 70
and very variable in length 43
and very variable in size 234
and very variable in their 77
and very wishful to know 45
and viking missions to mars 76
and vote according to their 510
and vote according to your 90
and vote against the bill 258
and voting according to their 59
and vows uttered by your 40
and wade hampton of south 179
and wading towards the beach 53
and wait outside the door 630
and walk forward to meet 40
and walk towards the door 318
and walk towards the fire 49
and want brought to their 121
and warm against my skin 66
and warm showers of soft 301
and wash himself in salt 85
and waving grasses to view 45
and wealth because of their 75
and wealth between the rich 129
and wearing apparel of their 56
and wearing flowers in their 77
and weary witness of life 53
and weep because the luck 56
and weep explore the mine 55
and well adapted to give 60
and well adapted to hold 71
and well adapted to life 59
and well adapted to make 63
and well adapted to meet 105
and well adapted to some 40
and well adapted to their 806
and well adapted to those 56
and well brought up young 58
and well content to find 99
and well defined as those 77
and well defined in their 76
and well deserve the name 74
and well deserving the name 60
and well founded in fact 46
and well groomed as ever 53
and well outside the range 63
and well printed on good 66
and well settled in life 380
and well skilled in their 69
and well skilled in wood 96
and well trained in their 97
and went according to plan 51
and went according to their 118
and went against the tide 42
and went between us very 405
and went bravely to work 64
and went briskly to work 58
and went forthwith to seek 42
and went forward as fast 119
and went forward as your 54
and went forward at once 55
and went forward on foot 658
and went forward to find 76
and went forward to give 63
and went forward to help 116
and went forward to join 75
and went forward to kiss 74
and went forward to look 61
and went forward to make 77
and went forward to meet 1478
and went forward to speak 72
and went forward to take 163
and went forward to talk 59
and went himself by land 45
and went himself to look 61
and went himself to meet 111
and went himself to open 114
and went himself to rome 49
and went himself to seek 55
and went himself to take 60
and went merrily on their 55
and went outside at once 93
and went outside the cave 50
and went outside the city 168
and went outside the door 108
and went outside the gate 57
and went outside the tent 190
and went outside to call 85
and went outside to feed 88
and went outside to fill 61
and went outside to find 466
and went outside to give 40
and went outside to hail 65
and went outside to have 91
and went outside to help 88
and went outside to join 250
and went outside to look 568
and went outside to make 109
and went outside to meet 199
and went outside to pick 63
and went outside to play 409
and went outside to speak 48
and went outside to take 171
and went outside to talk 136
and went outside to tell 49
and went outside to think 45
and went outside to throw 44
and went outside to wait 548
and went outside to walk 148
and went outside to wash 152
and went outside to work 75
and went quickly to meet 44
and went quickly to work 83
and went quietly to their 140
and went quietly to work 177
and went together on these 77
and went together to beer 404
and went towards the back 194
and went towards the city 178
and went towards the door 6044
and went towards the exit 41
and went towards the fire 259
and went towards the gate 136
and went towards the great 74
and went towards the lake 66
and went towards the north 170
and went towards the open 51
and went towards the other 84
and went towards the quay 41
and went towards the south 114
and went towards the spot 87
and went towards the tent 44
and went towards the town 96
and went towards the west 179
and were accused by their 69
and were accused of having 255
and were accused of making 42
and were accused of taking 63
and were accused of trying 55
and were adamant in their 103
and were adapted by their 67
and were adapted to suit 43
and were adapted to their 68
and were adopted by many 130
and were adopted by most 125
and were adopted by other 78
and were adopted by some 54
and were adopted by their 41
and were advancing to meet 71
and were advised by their 108
and were advised of their 97
and were advised to keep 48
and were advised to leave 48
and were advised to make 49
and were advised to seek 56
and were advised to take 161
and were alarmed at their 74
and were alarmed by seeing 95
and were alarmed to find 55
and were alleged to have 316
and were allowed as much 42
and were allowed by their 63
and were allowed the same 104
and were allowed to come 297
and were allowed to cool 94
and were allowed to draw 65
and were allowed to fall 116
and were allowed to feed 94
and were allowed to fill 58
and were allowed to form 135
and were allowed to give 101
and were allowed to grow 272
and were allowed to have 593
and were allowed to help 43
and were allowed to hire 44
and were allowed to hold 243
and were allowed to hope 46
and were allowed to join 155
and were allowed to keep 898
and were allowed to kiss 42
and were allowed to land 126
and were allowed to leave 647
and were allowed to live 540
and were allowed to look 83
and were allowed to make 557
and were allowed to meet 65
and were allowed to move 191
and were allowed to open 109
and were allowed to pass 631
and were allowed to pick 49
and were allowed to play 319
and were allowed to range 44
and were allowed to reach 51
and were allowed to rest 196
and were allowed to ride 85
and were allowed to roam 202
and were allowed to sail 56
and were allowed to sell 241
and were allowed to send 125
and were allowed to speak 129
and were allowed to stay 511
and were allowed to stop 61
and were allowed to take 1171
and were allowed to talk 143
and were allowed to vote 223
and were allowed to walk 202
and were allowed to work 263
and were annoyed to find 65
and were applied to other 72
and were arranged in five 47
and were arranged in rows 77
and were arranged in such 78
and were arranged in three 111
and were ascending the bank 63
and were ascending the great 48
and were ascending the hill 60
and were ascending the rising 100
and were ashamed of their 317
and were ashamed to have 59
and were ashamed to leave 90
and were ashamed to show 51
and were assumed to have 538
and were assured by some 97
and were assured of their 132
and were attending to their 65
and were beginning on some 57
and were beginning to break 70
and were beginning to call 57
and were beginning to come 122
and were beginning to draw 69
and were beginning to fall 138
and were beginning to feel 976
and were beginning to fill 85
and were beginning to find 122
and were beginning to form 180
and were beginning to gain 66
and were beginning to give 92
and were beginning to grow 118
and were beginning to have 213
and were beginning to hope 44
and were beginning to know 47
and were beginning to learn 61
and were beginning to leave 56
and were beginning to look 431
and were beginning to lose 210
and were beginning to make 581
and were beginning to move 261
and were beginning to open 95
and were beginning to pass 42
and were beginning to pick 42
and were beginning to play 53
and were beginning to pull 53
and were beginning to push 102
and were beginning to reach 61
and were beginning to rely 47
and were beginning to seek 54
and were beginning to send 69
and were beginning to show 363
and were beginning to speak 51
and were beginning to take 398
and were beginning to talk 172
and were beginning to think 627
and were beginning to treat 47
and were beginning to turn 220
and were beginning to work 81
and were beloved by their 174
and were bereaved of their 97
and were besides of very 127
and were besieging the city 50
