if an adult sought death 50
in the roman cities and 54
in the roman courts and 65
in the roman empire and 4794
in the roman empire are 257
in the roman empire but 164
in the roman empire can 125
in the roman empire did 248
in the roman empire for 533
in the roman empire had 963
in the roman empire has 294
in the roman empire led 69
in the roman empire may 100
in the roman empire not 75
in the roman empire out 65
in the roman empire see 133
in the roman empire than 238
in the roman empire that 1342
in the roman empire they 106
in the roman empire was 2918
in the roman empire who 347
in the roman empire with 321
in the roman fashion and 99
in the roman fashion was 64
in the roman fashion with 107
in the roman legions and 123
in the roman manner and 171
in the roman manner with 117
in the roman missal and 134
in the roman missal for 136
in the roman scenes and 109
in the roman script and 112
in the roman script with 40
in the roman senate and 263
in the roman senate for 62
in the roman senate that 153
in the roman senate was 201
in the roman senate with 122
in the roman states and 154
in the roman states was 43
in the roman states with 49
in the roman system and 97
in the roman system are 42
in the roman system was 64
in the rooming houses and 79
in the rooms around her 51
in the rooms around him 75
in the rooms behind them 53
in the rooting medium and 140
in the rooting medium with 52
in the rotor windings and 106
in the rotor windings are 66
in the rough ground and 52
in the rough manner and 70
in the rough riders and 91
in the rough waters off 50
in the round window and 59
in the routing tables for 46
in the royal armies and 66
in the royal castle and 52
in the royal chapel and 502
in the royal chapel for 58
in the royal chapel was 95
in the royal chapel with 67
in the royal circle and 97
in the royal circle had 55
in the royal circle that 47
in the royal cities and 56
in the royal closet and 101
in the royal closet was 133
in the royal courts and 622
in the royal courts for 117
in the royal courts had 43
in the royal courts that 58
in the royal courts was 138
in the royal domain and 166
in the royal family and 1300
in the royal family are 90
in the royal family but 60
in the royal family for 133
in the royal family had 285
in the royal family has 48
in the royal family that 310
in the royal family was 646
in the royal family who 95
in the royal family with 58
in the royal forest and 41
in the royal garden and 53
in the royal houses and 44
in the royal palace and 1615
in the royal palace are 43
in the royal palace but 67
in the royal palace for 285
in the royal palace that 248
in the royal palace was 266
in the royal palace with 299
in the royal person and 46
in the royal policy that 89
in the royal purple and 49
in the royal speech that 42
in the royal titles act 43
in the rules enabling act 464
in the running battle that 105
in the running battle with 72
in the running brooks and 148
in the running buffer and 53
in the rural family and 49
in the rural market and 46
in the rural middle east 68
in the rural milieu and 45
in the rural regions and 303
in the rural regions are 58
in the rural regions than 59
in the rural regions that 59
in the rural regions was 51
in the rural regions with 45
in the rural sample and 84
in the rural school and 160
in the rural school are 48
in the rural school may 50
in the rural sector and 2700
in the rural sector are 672
in the rural sector but 189
in the rural sector can 213
in the rural sector for 241
in the rural sector had 123
in the rural sector has 534
in the rural sector may 157
in the rural sector than 247
in the rural sector that 368
in the rural sector was 563
in the rural sector who 90
in the rural sector with 187
in the rural sports and 103
in the salad dressing and 70
in the sales ledger and 147
in the sales office and 128
in the sales volume and 91
in the sands before its 48
in the sandy bottom and 128
in the sandy bottom with 40
in the sandy desert and 47
in the sandy ground and 81
in the sandy ground with 47
in the sandy plains and 52
in the santa monica and 140
in the santa monica area 143
in the santa monica bay 212
in the satin bodice with 59
in the saudi arabian oil 176
in the saudi desert and 48
in the scene around her 241
in the scene around him 510
in the scene around them 123
in the scene before her 790
in the scene before him 2002
in the scene before his 134
in the scene before she 94
in the scene before them 479
in the scene before you 232
in the scene itself and 50
in the scoring system for 57
in the scots guards and 226
in the scots guards who 62
in the search engines and 120
in the search engines for 54
in the search itself than 47
in the search report and 45
in the search window and 141
in the season before any 49
in the season before his 115
in the season before they 161
in the season opener and 72
in the season proper for 42
in the season without any 40
in the seine valley and 88
in the seine without being 44
in the selling effort and 45
in the senior grades and 45
in the senior school and 122
in the sense argued for 65
in the sense called for 72
in the sense merely that 197
in the sense namely that 123
in the sense needed for 169
in the sense organs and 703
in the sense organs are 127
in the sense organs that 101
in the sense sphere are 40
in the sepoy mutiny and 47
in the serum sodium and 78
in the seven county area 94
in the seven heavens and 54
in the seven states and 43
in the seven states that 407
in the seven states with 79
in the sewer system and 128
in the shade before being 59
in the shade before they 41
in the shade before you 41
in the shade beside her 40
in the shade beside him 72
in the shade beside his 138
in the shade watching him 42
in the shady groves and 66
in the shaft graves and 98
in the share market and 206
in the share market for 45
in the share market was 52
in the sharp frosty air 44
in the sharp winter air 135
in the shaving mirror and 60
in the sheer number and 154
in the sheer volume and 71
in the shelf waters off 114
in the ships before they 43
in the ships erebus and 71
in the shire courts and 68
in the shire valley and 166
in the shirt pocket and 44
in the shoal waters off 110
in the short jacket and 47
in the short periods that 44
in the short skirts and 80
in the short strand area 91
in the short summer and 68
in the short winter day 114
in the shrub border and 52
in the sight before her 139
in the sight before him 190
in the sight before them 66
in the signs cancer and 47
in the signs pisces and 60
in the silly belief that 41
in the sinai desert and 571
in the sinai desert for 154
in the sinai desert with 48
in the sinus cavity and 59
in the sites chosen for 84
in the sixty second year 45
in the skies saints and 51
in the skill levels and 48
in the slack seasons and 47
in the slave cabins and 51
in the slave market and 206
in the slave market for 62
in the slave market was 74
in the slave states and 679
in the slave states are 218
in the slave states but 103
in the slave states for 341
in the slave states had 103
in the slave states than 500
in the slave states that 710
in the slave states was 494
in the slave states who 196
in the slave system and 147
in the slave system that 102
in the slave system was 80
in the small alcove off 63
in the small basins that 83
in the small basket that 41
in the small bodies and 92
in the small building that 138
in the small chapel and 59
in the small chapel that 134
in the small church and 64
in the small church near 40
in the small church that 48
in the small circle and 51
in the small circle that 154
in the small circle with 52
in the small cities and 1043
in the small cities are 45
in the small closet and 60
in the small county seat 66
in the small cracks and 60
in the small creeks and 49
in the small garden and 135
in the small garden for 45
in the small garden near 49
in the small garden that 143
in the small garden with 42
in the small groups and 255
in the small groups that 368
in the small groups was 60
in the small groups with 46
in the small holdings act 115
in the small holdings and 78
in the small hotels and 40
in the small houses and 130
in the small houses that 95
in the small infant and 45
in the small joints and 112
in the small mirror and 84
in the small mirror she 60
in the small mirror that 387
in the small number and 72
in the small number that 46
in the small number who 45
in the small office and 167
in the small office for 44
in the small office off 94
in the small office that 173
in the small office was 65
in the small office with 61
in the small parlor and 58
in the small parlor with 44
in the small pelvis and 71
in the small plants and 56
in the small repose that 48
in the small rivers and 94
in the small school and 51
in the small sector and 71
in the small square and 52
in the small states and 46
in the small states that 48
in the small stores and 58
in the small streams and 266
in the small streams that 213
in the small window and 86
in the small window that 45
in the small wooden box 105
in the smart hotels and 45
in the smoking section and 124
in the smooth ground was 97
in the smooth muscle and 318
in the snowy fields and 127
in the social changes that 535
in the social circle and 300
in the social circle than 82
in the social circle that 198
in the social circle was 51
in the social circle with 89
in the social demand for 207
in the social domain and 255
in the social domain are 125
in the social domain may 55
in the social domain that 174
in the social events and 45
in the social events that 153
in the social fabric and 981
in the social fabric are 185
in the social fabric but 41
in the social fabric for 50
in the social fabric had 55
in the social fabric has 46
in the social fabric than 64
in the social fabric that 1066
in the social fabric was 76
in the social forces and 44
in the social forces that 444
in the social gospel and 221
in the social graces and 374
in the social graces that 107
in the social groups and 96
in the social groups that 230
in the social groups they 40
in the social groups with 58
in the social habits and 179
in the social issues that 141
in the social ladder and 131
in the social ladder are 63
in the social ladder than 45
in the social matrix and 74
in the social matrix that 41
in the social memory and 44
in the social milieu and 292
in the social milieu are 48
in the social milieu that 384
in the social origin and 45
in the social policy and 183
in the social policy area 1031
in the social reality and 124
in the social reality that 366
in the social reform and 81
in the social safety net 1558
in the social scheme and 113
in the social sector and 690
in the social sector are 198
in the social sector can 53
in the social sector for 45
in the social sector had 44
in the social sector has 143
in the social sector may 42
in the social sector that 145
in the social sector was 154
in the social settings and 49
in the social settings that 52
in the social skills and 95
in the social skills area 96
in the social skills that 144
in the social spaces that 42
in the social sphere and 1173
in the social sphere are 359
in the social sphere but 125
in the social sphere can 127
in the social sphere does 43
in the social sphere for 78
in the social sphere has 151
in the social sphere may 68
in the social sphere than 108
in the social sphere that 746
in the social sphere they 73
in the social sphere too 44
in the social sphere was 313
in the social sphere with 93
in the social standing and 64
in the social status and 484
in the social status that 46
in the social strata and 82
in the social strata that 92
in the social system and 2983
in the social system are 641
in the social system being 87
in the social system but 132
in the social system can 279
in the social system for 227
in the social system had 60
in the social system has 177
in the social system may 188
in the social system than 195
in the social system that 2338
in the social system they 77
in the social system was 334
in the social system who 98
in the social system with 184
in the social thought and 72
in the social unrest and 55
in the social unrest that 108
in the social usages and 52
in the social values and 233
in the social values that 130
in the social worker and 83
in the social worlds and 41
in the social worlds that 115
in the social worlds they 66
in the soils treated with 139
in the solar corona and 594
in the solar corona are 129
in the solar corona can 57
in the solar corona for 54
in the solar corona has 74
in the solar corona that 134
in the solar nebula and 457
in the solar nebula are 95
in the solar nebula may 45
in the solar nebula that 119
in the solar nebula was 174
in the solar output and 152
in the solar plasma are 143
in the solar plexus and 1118
in the solar plexus area 554
in the solar plexus that 300
in the solar plexus with 537
in the solar system all 67
in the solar system and 6198
in the solar system are 3357
in the solar system but 352
in the solar system can 705
in the solar system does 58
in the solar system for 575
in the solar system had 267
in the solar system has 957
in the solar system may 225
in the solar system not 54
in the solar system now 51
in the solar system put 65
in the solar system than 309
in the solar system that 4276
in the solar system they 49
in the solar system using 45
in the solar system was 766
in the solar system who 45
in the solar system with 1383
in the solid matrix and 99
in the solid organs and 42
in the solid organs are 42
in the solid phases and 42
in the solid strata are 43
in the somme valley and 126
in the sound belief that 129
in the sound itself and 43
in the sound system and 94
in the space around and 96
in the space around her 141
in the space around him 262
in the space around our 59
in the space around them 553
in the space around you 250
in the space before each 289
in the space before her 67
in the space before him 110
in the space before his 44
in the space before them 64
in the space before you 137
in the space behind her 122
in the space behind him 67
in the space behind his 109
in the space behind them 101
in the space beside each 201
in the space beside her 50
in the space beside him 41
in the space beyond our 54
in the space charge and 73
in the space charge are 41
in the space charge near 46
in the space cleared for 51
in the space created for 47
in the space diagram and 130
in the space diagram are 56
in the space domain and 191
in the space domain are 58
in the space domain with 49
in the space filled with 113
in the space marked off 52
in the space marked out 82
in the space marked with 50
in the space needed for 80
in the space station and 97
in the space station for 60
in the space without him 77
in the space without our 315
in the split second she 89
in the split second that 1023
in the spongy tissue and 50
in the staff meetings and 42
in the staff office and 50
in the stage unless you 45
in the stage version and 50
in the stall beside her 42
in the stall beside his 65
in the stamp duties act 80
in the stark reality that 88
in the start turned his 54
in the state agreed that 52
in the state asylum for 157
in the state before and 63
in the state before being 53
in the state before its 51
in the state before they 67
in the state budget and 769
in the state budget are 84
in the state budget for 947
in the state budget has 64
in the state budget that 115
in the state budget was 128
in the state called for 54
in the state church and 190
in the state church was 42
in the state comply with 59
in the state courts and 2209
in the state courts are 372
in the state courts but 215
in the state courts can 127
in the state courts for 592
in the state courts had 111
in the state courts has 92
in the state courts may 152
in the state courts than 92
in the state courts that 784
in the state courts was 454
in the state courts with 188
in the state diagram and 93
in the state diagram are 72
in the state diagram for 81
in the state enabling act 229
in the state except for 347
in the state except one 156
in the state except that 404
in the state except with 45
in the state forest and 58
in the state greater than 44
in the state houses and 98
in the state income tax 584
in the state itself and 203
in the state itself was 52
in the state militia and 794
in the state militia for 82
in the state militia was 68
in the state museum and 86
in the state museum for 43
in the state normal and 114
in the state office and 90
in the state office for 112
in the state organs and 77
in the state papers and 537
in the state papers are 43
in the state papers for 257
in the state papers that 183
in the state pension age 66
in the state planning and 42
in the state police and 234
in the state policy and 49
in the state prison and 447
in the state prison are 43
in the state prison for 7036
in the state prison not 3027
in the state rested with 46
in the state reveals that 112
in the state school and 43
in the state school for 376
in the state sector act 123
in the state sector and 2491
in the state sector are 628
in the state sector but 144
in the state sector can 131
in the state sector did 49
in the state sector for 315
in the state sector had 195
in the state sector has 262
in the state sector may 96
in the state sector than 108
in the state sector that 204
in the state sector was 598
in the state sector who 73
in the state sector with 155
in the state senate and 3298
in the state senate but 54
in the state senate for 938
in the state senate had 191
in the state senate that 216
in the state senate two 40
in the state senate was 359
in the state senate with 112
in the state should not 325
in the state should pay 56
in the state showed that 162
in the state sphere and 92
in the state stores and 55
in the state system and 638
in the state system are 240
in the state system but 52
in the state system for 125
in the state system had 43
in the state system has 51
in the state system may 44
in the state system that 203
in the state system was 126
in the state thought that 157
in the state through his 66
in the state through its 242
in the state unless they 158
in the state vector and 117
in the state vector are 63
in the state without any 275
in the state without being 205
in the state without its 51
in the steady demand for 48
in the steaming jungles and 47
in the steel market and 57
in the steel plants and 188
in the steel plants are 46
in the steel sector and 115
in the steel sector was 58
in the steel should not 80
in the steel strike and 96
in the steep bluffs that 65
in the stern beside her 44
in the stern forgot for 45
in the stern sheets and 499
in the stern sheets was 114
in the stern sheets with 153
in the stern steering with 71
in the stiff breeze and 66
in the stiff breeze that 133
in the still autumn air 165
in the still desert air 97
in the still frosty air 68
in the still street that 54
in the still summer air 665
in the still waters and 87
in the still waters that 40
in the still winter air 74
in the stock demand for 109
in the stock ledger and 100
in the stock market all 117
in the stock market and 9838
in the stock market are 1641
in the stock market but 579
in the stock market can 780
in the stock market did 161
in the stock market does 178
in the stock market due 89
in the stock market each 43
in the stock market for 1305
in the stock market had 640
in the stock market has 1006
in the stock market led 69
in the stock market may 583
in the stock market now 115
in the stock market one 64
in the stock market than 884
in the stock market that 2270
in the stock market they 55
in the stock market this 200
in the stock market too 62
in the stock market using 92
in the stock market was 1444
in the stock market who 137
in the stock market with 805
in the stock market you 182
in the stock phrase that 44
in the stock prices and 55
in the stone itself and 40
in the stone quarry and 103
in the store before and 42
in the store before they 113
in the store before you 254
in the store except for 105
in the store should not 44
in the store window and 277
in the store window for 147
in the store window that 142
in the store window was 52
in the store window with 45
in the store without any 46
in the storm before she 47
in the storm before they 52
in the story before you 54
in the story begins with 68
in the story except for 48
in the story except that 67
in the story helped you 87
in the story itself and 291
in the story itself but 130
in the story itself than 45
in the story itself that 233
in the story proper are 71
in the story remind you 72
in the story should not 90
in the story stands for 60
in the story through his 44
in the story without any 51
in the stout planks with 46
in the stove before they 41
in the straw behind and 62
in the straw beside her 97
in the straw beside him 120
in the stream around him 68
in the stream before they 75
in the stream before you 153
in the stream itself and 71
in the strong belief that 842
in the strong breeze and 45
in the strong breeze that 112
in the strong demand for 57
in the strong desire for 81
in the strong lights and 43
in the strong metals and 60
in the strong summer sun 47
in the studio system and 81
in the studio without any 47
in the study agreed that 523
in the study agreed with 45
in the study argued that 91
in the study before they 41
in the study design and 415
in the study design that 161
in the study design was 62
in the study except for 77
in the study filled out 69
in the study groups and 155
in the study groups are 47
in the study itself and 73
in the study report that 159
in the study reveals that 153
in the study sample and 190
in the study sample are 177
in the study sample had 167
in the study sample was 227
in the study sample who 104
in the study sample with 43
in the study should not 113
in the study showed that 574
in the study stated that 722
in the study stated they 42
in the study thought that 256
in the study turned out 50
in the style manual for 81
in the style proper for 80
in the sudan showed that 46
in the sugar fields and 285
in the sugar fields was 51
in the sugar market and 111
in the sugar sector and 73
in the sugar sector was 57
in the sunny fields and 40
in the sunny garden and 57
in the sweet images that 133
in the sweet potato and 65
in the sweet summer air 133
in the swift glance she 44
in the syrian desert and 382
in the syrian desert near 41
in the table assume that 274
in the table before him 93
in the table before you 105
in the table beside his 47
in the table drawer and 135
in the table drawer for 57
in the table except for 133
in the table except one 87
in the table except that 42
in the table marked with 44
in the table reveals that 660
in the table should not 294
in the table showed that 126
in the table stands for 159
in the table without any 46
in the tacit belief that 95
in the takings clause that 422
in the talks should not 48
in the tasks before them 76
in the teaching methods and 130
in the teaching methods that 47
in the terms design and 134
in the terms prayed for 73
in the texas border area 75
in the texas courts for 68
in the texas rangers and 118
in the texas senate and 117
in the texts chosen for 64
in the thames solely for 86
in the thames valley and 852
in the thames valley area 190
in the thames valley are 51
in the thames valley but 42
in the thames valley has 53
in the thames valley near 116
in the thames valley was 49
in the theater itself and 43
in the theater should not 44
in the thinking behind this 42
in the thirty second year 260
in the thirty seventh year 194
in the tidal creeks and 122
in the tidal rivers and 52
in the tidal volume and 104
in the tidal waters and 53
in the times before and 114
in the times nearest his 69
in the times nearest our 67
in the times square area 3626
in the times stated that 252
in the times whereof they 91
in the title begins with 47
in the title chosen for 169
in the title except for 50
in the title itself and 54
in the title refers not 70
in the title should not 107
in the title stands for 113
in the tokyo school for 52
in the tokyo subway and 50
in the tokyo subway was 43
in the torah itself that 53
in the total amount and 270
in the total amount but 42
in the total amount due 76
in the total amount for 98
in the total amount that 152
in the total amount they 46
in the total amount you 60
in the total arable area 69
in the total assets and 75
in the total biomass and 48
in the total bodily and 48
in the total budget and 76
in the total budget for 151
in the total budget has 49
in the total budget was 44
in the total charge for 121
in the total column and 211
in the total column are 122
in the total column for 161
in the total demand and 63
in the total demand for 2275
in the total design and 80
in the total energy and 168
in the total energy for 66
in the total energy mix 88
in the total energy per 65
in the total energy use 54
in the total figure for 135
in the total forest area 130
in the total income and 182
in the total income but 65
in the total income for 188
in the total income has 56
in the total income tax 48
in the total income was 64
in the total market and 81
in the total market area 49
in the total market for 283
in the total number and 568
in the total number for 51
in the total number was 59
in the total number who 44
in the total outlay for 49
in the total output and 129
in the total output for 46
in the total output has 45
in the total output was 79
in the total planning and 68
in the total sample and 796
in the total sample are 232
in the total sample but 49
in the total sample for 121
in the total sample had 140
in the total sample than 42
in the total sample that 120
in the total sample was 371
in the total sample who 203
in the total sample with 103
in the total scheme and 44
in the total school and 42
in the total scores for 54
in the total series and 80
in the total series was 74
in the total solids and 64
in the total speech act 93
in the total supply and 68
in the total supply was 64
in the total system and 238
in the total system are 76
in the total system may 52
in the total system that 131
in the total volume and 192
in the total weight and 54
in the towel before you 47
in the tower awaiting his 116
in the tower before being 90
in the tower before his 241
in the tower window was 53
in the tower without any 48
in the towns without any 70
in the track marked out 182
in the tract before them 44
in the trade boards act 252
in the trade itself and 57
in the trade papers and 297
in the trade papers for 84
in the trade papers that 548
in the trade policy and 55
in the trade policy area 248
in the trade reform act 121
in the trade regime and 136
in the trade regime are 42
in the trade routes and 79
in the trade routes that 41
in the trade school and 45
in the trade sector and 170
in the trade sector are 70
in the trade sector was 63
in the trading market and 51
in the trading market was 48
in the trading sector and 61
in the trading system and 162
in the trading system that 41
in the trail before him 42
in the trail behind him 83
in the train behind him 64
in the train carrying him 54
in the train station and 450
in the train station for 103
in the train station that 151
in the train station was 44
in the train station with 76
in the train window and 86
in the train without any 74
in the traps baited with 60
in the trash barrel and 73
in the trash basket and 83
in the treaty itself and 183
in the treaty itself but 75
in the treaty itself that 137
in the treaty should not 41
in the treaty signed this 285
in the treaty signed with 216
in the trees around her 99
in the trees around him 202
in the trees around his 54
in the trees around our 101
in the trees around them 258
in the trees before him 61
in the trees behind her 138
in the trees behind him 293
in the trees behind them 258
in the trent affair was 57
in the trent valley and 128
in the tribe decide that 91
in the truck beside him 59
in the trust corpus and 50
in the trust estate and 115
in the trust estate may 47
in the trust estate was 72
in the trust holdings and 46
in the trust income and 58
in the tumor itself and 44
in the tumor itself are 51
in the tumor tissue and 207
in the tumor tissue was 64
in the tunes turned out 41
in the tweed jacket and 98
in the units column and 190
in the upper airway and 501
in the upper airway are 71
in the upper airway can 80
in the upper airway may 118
in the upper airway that 152
in the upper amazon and 186
in the upper border and 56
in the upper branch and 107
in the upper canopy and 161
in the upper canopy are 43
in the upper canton and 62
in the upper castes and 80
in the upper center and 136
in the upper church and 64
in the upper church are 50
in the upper circle and 74
in the upper corner and 164
in the upper corner near 290
in the upper corner was 46
in the upper course and 72
in the upper dermis and 501
in the upper dermis are 110
in the upper dermis that 44
in the upper dermis with 151
in the upper diagram and 143
in the upper diagram are 74
in the upper dorsal and 364
in the upper eyelid and 345
in the upper fibers and 52
in the upper figure and 158
in the upper figure are 67
in the upper figure was 47
in the upper floors and 213
in the upper floors are 73
in the upper forearm and 53
in the upper garden and 49
in the upper grades and 2483
in the upper grades are 676
in the upper grades but 70
in the upper grades can 267
in the upper grades for 153
in the upper grades had 80
in the upper grades has 110
in the upper grades may 296
in the upper grades than 361
in the upper grades that 300
in the upper grades they 111
in the upper grades this 52
in the upper grades was 154
in the upper grades who 275
in the upper grades with 139
in the upper groups and 45
in the upper hudson and 81
in the upper income and 116
in the upper income tax 94
in the upper layers and 1339
in the upper layers are 392
in the upper layers but 95
in the upper layers can 116
in the upper layers due 45
in the upper layers for 51
in the upper layers has 45
in the upper layers may 140
in the upper layers near 42
in the upper layers than 204
in the upper layers that 58
in the upper layers they 40
in the upper layers was 131
in the upper layers with 109
in the upper levels and 721
in the upper levels are 196
in the upper levels but 73
in the upper levels has 46
in the upper levels may 68
in the upper levels than 92
in the upper levels that 121
in the upper levels they 58
in the upper levels was 95
in the upper levels with 65
in the upper lumbar and 289
in the upper lumbar area 139
in the upper mantle and 1745
in the upper mantle are 359
in the upper mantle but 46
in the upper mantle can 157
in the upper mantle due 50
in the upper mantle for 78
in the upper mantle has 136
in the upper mantle may 171
in the upper mantle near 47
in the upper mantle than 72
in the upper mantle that 367
in the upper mantle was 86
in the upper mantle with 114
in the upper margin and 118
in the upper medium and 109
in the upper memory area 443
in the upper middle and 485
in the upper middle area 54
in the upper miocene and 398
in the upper molars and 121
in the upper octave and 116
in the upper panels and 108
in the upper panels are 43
in the upper permian and 178
in the upper portion and 1171
in the upper portion are 218
in the upper portion but 48
in the upper portion may 50
in the upper portion than 75
in the upper portion with 143
in the upper reaches and 835
in the upper reaches are 178
in the upper reaches but 70
in the upper reaches for 53
in the upper reaches near 55
in the upper reaches than 57
in the upper reaches was 52
in the upper reaches with 44
in the upper rectum and 214
in the upper regions and 310
in the upper regions are 84
in the upper regions for 50
in the upper regions with 68
in the upper school and 414
in the upper school are 237
in the upper school was 107
in the upper section and 635
in the upper section are 190
in the upper section for 53
in the upper section was 49
in the upper section with 80
in the upper sector and 47
in the upper shaded area 45
in the upper strata and 395
in the upper strata are 175
in the upper strata than 118
in the upper strata they 56
in the upper strata was 56
in the upper streams than 44
in the upper tarsus and 43
in the upper trachea and 58
in the upper triangle and 108
in the upper triangle are 62
in the upper twenty per 50
in the upper ureter and 73
in the upper vagina and 181
in the upper valley and 512
in the upper valley are 56
in the upper valley had 65
in the upper valley near 40
in the upper valley was 140
in the upper vessel and 87
in the upper voices and 116
in the upper voices are 63
in the upper waters and 162
in the upper waters had 41
in the upper window and 159
in the upper worlds and 76
in the urban barrios and 67
in the urban center and 271
in the urban demand for 69
in the urban fabric and 172
in the urban fabric that 103
in the urban formal and 52
in the urban ghetto and 96
in the urban market and 86
in the urban market for 43
in the urban middle and 177
in the urban milieu and 102
in the urban planning and 144
in the urban regions and 82
in the urban sample and 80
in the urban sample than 47
in the urban sector and 1189
in the urban sector are 245
in the urban sector but 68
in the urban sector can 98
in the urban sector for 118
in the urban sector had 63
in the urban sector has 174
in the urban sector may 100
in the urban sector than 200
in the urban sector that 56
in the urban sector was 239
in the urban sector with 87
in the urban sprawl that 47
in the urban system and 175
in the urban system are 70
in the urban system can 54
in the urban system that 47
in the urine before and 91
in the urine before any 45
in the urine before they 48
in the urine greater than 41
in the urine sample and 68
in the urine should not 126
in the urine varies with 305
in the urine without any 318
in the urine without being 151
in the usual amount and 243
in the usual belief that 49
in the usual brutal way 82
in the usual clumsy and 85
in the usual course and 449
in the usual course for 191
in the usual course that 96
in the usual direct way 42
in the usual dosage for 47
in the usual english way 214
in the usual fashion and 1380
in the usual fashion but 218
in the usual fashion for 529
in the usual fashion that 125
in the usual fashion using 136
in the usual fashion was 40
in the usual fashion with 790
in the usual formal way 199
in the usual format for 49
in the usual french way 68
in the usual german way 42
in the usual manner and 12257
in the usual manner are 224
in the usual manner but 1012
in the usual manner can 85
in the usual manner for 4699
in the usual manner has 57
in the usual manner his 40
in the usual manner its 80
in the usual manner may 135
in the usual manner one 113
in the usual manner out 85
in the usual manner that 644
in the usual manner then 47
in the usual manner they 101
in the usual manner using 557
in the usual manner was 198
in the usual manner with 14029
in the usual methods for 40
in the usual native way 110
in the usual number and 40
in the usual places and 155
in the usual places but 51
in the usual places for 95
in the usual russian way 49
in the usual school and 50
in the usual simple and 66
in the usual simple way 58
in the usual sports and 44
in the vague belief that 542
in the value chosen for 69
in the value column and 131
in the value column for 144
in the value system and 568
in the value system are 45
in the value system that 560
in the verde valley and 129
in the verse before him 70
in the verse before our 67
in the vichy regime and 58
in the villa medici and 49
in the viral genome and 140
in the viral genome are 71
in the viral genome that 158
in the vision before him 53
in the visor mirror and 59
in the vital middle east 45
in the vital organs and 154
in the vivid series that 57
in the vocal chords and 45
in the vocal melody and 44
in the vocal organs and 81
in the volga regions and 40
in the volga valley and 121
in the vowel points and 66
in the wagon behind him 104
in the wagon behind them 98
in the wagon beside her 44
in the wagon beside him 57
in the wagon trains that 83
in the walls around him 87
in the walls around them 58
in the walls filled with 75
in the walls without any 45
in the warring states and 180
in the warring states era 192
in the waste basket and 410
in the waste basket for 44
in the waste places and 152
in the watch window and 127
in the water almost all 68
in the water around her 233
in the water around him 465
in the water around his 64
in the water around them 864
in the water around you 58
in the water before and 161
in the water before any 52
in the water before being 321
in the water before eating 58
in the water before going 50
in the water before her 151
in the water before him 292
in the water before his 47
in the water before she 224
in the water before them 97
in the water before they 636
in the water before you 357
in the water behind her 275
in the water behind him 479
in the water behind them 394
in the water behind you 60
in the water beside her 430
in the water beside him 447
in the water beside his 68
in the water beside them 181
in the water beside you 48
in the water bodies and 70
in the water bucket and 159
in the water budget and 56
in the water caught her 50
in the water caught his 114
in the water closet and 120
in the water column and 7271
in the water column are 1144
in the water column but 211
in the water column can 462
in the water column did 47
in the water column due 213
in the water column for 675
in the water column had 42
in the water column has 234
in the water column may 518
in the water column near 150
in the water column off 114
in the water column than 454
in the water column that 641
in the water column they 55
in the water column using 77
in the water column was 775
in the water column with 451
in the water deeper than 55
in the water except for 124
in the water faster than 66
in the water garden and 45
in the water greater than 46
in the water hailed her 48
in the water itself and 133
in the water itself but 74
in the water jacket and 129
in the water levels and 56
in the water meadows and 59
in the water medium and 48
in the water regime and 54
in the water remind one 48
in the water sample and 143
in the water sample are 55
in the water sample can 65
in the water searching for 105
in the water sector and 309
in the water sector are 223
in the water sector can 60
in the water sector for 64
in the water sector has 134
in the water sector was 81
in the water should not 189
in the water showed that 317
in the water supply and 1967
in the water supply area 56
in the water supply are 191
in the water supply can 140
in the water supply for 284
in the water supply has 114
in the water supply may 152
in the water supply that 238
in the water supply was 192
in the water swimming and 97
in the water swimming for 106
in the water swimming with 67
in the water system and 193
in the water system are 71
in the water system for 42
in the water system that 46
in the water through her 131
in the water trough and 130
in the water unless they 68
in the water unless you 96
in the water watching for 44
in the water without any 403
in the water without being 209
in the water without fear 54
in the water without his 48
in the water without them 52
in the wayne county area 56
in the weather before long 51
in the weather before they 42
in the weeks before and 558
in the weeks before her 433
in the weeks before his 1040
in the weeks before its 69
in the weeks before our 65
in the weeks before she 296
in the weeks before that 170
in the weeks before they 194
in the weeks before this 78
in the weeks before you 82
in the welsh guards and 74
in the welsh office and 50
in the wheel tracks and 59
in the where clause and 277
in the where clause are 303
in the where clause can 106
in the where clause does 49
in the where clause for 117
in the where clause may 59
in the where clause that 312
in the where clause with 63
in the white blouse and 141
in the white church and 52
in the white collar and 271
in the white collar area 121
in the white collar job 426
in the white gloves and 66
in the white jacket and 83
in the white jacket was 47
in the white jacket who 49
in the white marble and 49
in the white matter and 2271
in the white matter are 702
in the white matter but 229
in the white matter can 93
in the white matter for 78
in the white matter has 42
in the white matter may 162
in the white matter near 112
in the white matter than 193
in the white matter that 350
in the white matter they 47
in the white matter was 104
in the white matter with 268
in the white muslin and 43
in the white papers and 64
in the white parlor with 41
in the white peacock and 267
in the white plains area 65
in the white racist use 48
in the white russian and 76
in the white section and 147
in the white sheets and 41
in the white shirts and 70
in the white shorts and 51
in the white turban and 48
in the white winter day 44
in the whole affair and 505
in the whole affair being 59
in the whole affair but 108
in the whole affair for 44
in the whole affair had 186
in the whole affair has 123
in the whole affair than 64
in the whole affair that 664
in the whole affair they 89
in the whole affair was 1482
in the whole affair with 84
