cabinet as minister without 537
control an unstable system 65
control as mentioned earlier 119
control as possible should 43
control at critical points 129
control at multiple levels 301
control by afferent fibers 92
control by cultural methods 51
control by dominant groups 161
control by external forces 600
control by interest groups 118
control by ordinary methods 55
control by residual spraying 52
control in advanced cancer 94
control in american cities 51
control in chemical plants 65
control in developing nations 92
control in economic policy 42
control in patients treated 165
control in sexually abused 48
control in skeletal muscle 61
control in terminal cancer 44
control in tropical africa 185
control in whatever manner 103
control in wireless sensor 48
control is achieved before 91
control is achieved mainly 53
control is achieved through 2104
control is achieved without 142
control is acquired through 94
control is attained through 71
control is centered around 44
control is commonly called 52
control is directed toward 226
control is directly linked 143
control is effected through 710
control is enforced through 85
control is enhanced through 62
control is obtained through 895
control is obtained without 58
control is obviously needed 41
control is possible through 365
control is possible without 288
control is provided through 601
control is required before 75
control is therefore likely 43
control is therefore needed 41
control is urgently needed 186
control of absentee owners 64
control of academic policy 61
control of adjacent waters 54
control of advanced disease 47
control of american cities 79
control of american export 56
control of american forces 138
control of american higher 42
control of american nuclear 66
control of american policy 613
control of american public 476
control of american shipping 84
control of american troops 88
control of american waters 144
control of backward peoples 57
control of backward regions 45
control of bacterial blight 527
control of bacterial canker 105
control of bacterial disease 128
control of bacterial kidney 71
control of bacterial plaque 345
control of business assets 133
control of business cycles 235
control of business groups 51
control of business policy 107
control of business through 144
control of cellular events 63
control of cervical cancer 386
control of chemical plants 126
control of chemical reaction 64
control of chemical weapons 147
control of chestnut blight 598
control of children through 40
control of christian nations 51
control of circadian rhythms 698
control of colorado beetle 63
control of colorado potato 657
control of complete public 67
control of conscious thought 72
control of consumer credit 981
control of consumer demand 99
control of consumer prices 208
control of coronary artery 77
control of critical points 60
control of cultural policy 50
control of currency issues 61
control of dangerous aliens 47
control of dangerous trades 45
control of developing nations 51
control of district boards 47
control of domestic credit 228
control of domestic demand 85
control of domestic policy 578
control of domestic prices 106
control of dominant groups 80
control of dopamine release 510
control of economic assets 494
control of economic cycles 47
control of economic events 45
control of economic forces 842
control of economic planning 162
control of economic policy 2735
control of editorial policy 557
control of education became 136
control of education passed 73
control of education policy 155
control of education should 663
control of education through 262
control of electric drives 88
control of electric energy 177
control of electric lighting 155
control of electric motors 308
control of electric organs 64
control of emotional states 116
control of engineering changes 192
control of epidemic disease 963
control of epidemic typhus 76
control of external agents 45
control of external bleeding 165
control of external events 527
control of external forces 392
control of external nature 223
control of external policy 62
control of external reality 54
control of financial assets 287
control of financial credit 94
control of financial policy 581
control of flexible robots 87
control of friendly forces 46
control of gasoline prices 42
control of hookworm disease 548
control of hospital boards 54
control of induction motors 1723
control of industry became 69
control of industry itself 55
control of industry passed 44
control of industry should 200
control of industry through 484
control of industry without 61
control of infection through 53
control of infinite wisdom 105
control of inflation became 120
control of inflation should 68
control of inflation through 496
control of inspired oxygen 96
control of interest groups 208
control of internal bleeding 46
control of internal bodily 51
control of internal forces 65
control of internal organs 138
control of internal policy 49
control of internal states 633
control of internet access 56
control of intimate groups 44
control of invasive plants 260
control of japanese beetle 505
control of japanese forces 50
control of japanese policy 121
control of japanese troops 64
control of mainland greece 97
control of mammalian muscle 60
control of materials handling 163
control of materials through 48
control of maternal disease 44
control of merchant shipping 914
control of military aviation 85
control of military forces 2123
control of military leaders 96
control of military policy 305
control of military spending 50
control of military training 69
control of minority groups 113
control of monetary policy 4597
control of monopoly prices 163
control of mosquito breeding 335
control of mountain passes 136
control of movement across 61
control of movement through 190
control of multiple robots 93
control of muscular actions 50
control of muscular tension 69
control of negative affect 67
control of nitrogen oxides 681
control of nitrogen release 86
control of nonlinear plants 67
control of nutrient inputs 50
control of nutrient intake 134
control of nutrient supply 86
control of nutrient uptake 152
control of personal feelings 50
control of personal habits 55
control of personal rights 62
control of physical access 131
control of physical actions 52
control of physical agents 72
control of physical assets 99
control of physical disease 45
control of physical events 41
control of physical forces 884
control of physical nature 652
control of physical training 43
control of politics through 45
control of pollution caused 317
control of pollution should 42
control of pollution through 105
control of pressure groups 75
control of producer prices 48
control of property belonging 217
control of property rights 714
control of property stolen 100
control of property through 75
control of property without 77
control of prostate cancer 327
control of publicly funded 44
control of publicly traded 61
control of publishing houses 50
control of religious belief 71
control of religious bodies 178
control of religious groups 175
control of religious houses 42
control of religious leaders 91
control of religious opinion 58
control of religious orders 291
control of restored rebels 61
control of salivary glands 111
control of security forces 421
control of security issues 1063
control of security policy 122
control of seizures through 49
control of seizures without 95
control of separate boards 130
control of silicate weathering 48
control of skeletal muscle 2469
control of specific immune 594
control of specific muscle 43
control of standard english 401
control of stimulus access 61
control of surgical bleeding 151
control of sustaining actions 48
control of symptoms should 53
control of symptoms through 81
control of symptoms without 109
control of synaptic actions 115
control of synaptic strength 63
control of systemic disease 172
control of tactical nuclear 133
control of treatment plants 57
control of tropical disease 117
control of underlying disease 118
control of unwanted plants 77
control of valuable assets 49
control of vascular volume 41
control of visceral organs 95
control of visually guided 326
control of wildlife damage 160
control of wildlife rabies 66
control of yourself before 72
control or authority except 54
control or contrast groups 168
control or dominate another 119
control or expansion joints 126
control or feedback system 42
control or monitoring system 58
control or otherwise affect 169
control or overcome traits 44
control or regulate prices 42
control or restrict access 98
control or treatment groups 322
control the allergic reaction 41
control the american market 103
control the business through 82
control the campaign agenda 44
control the channels through 166
control the chemical reaction 118
control the colorado beetle 84
control the colorado potato 388
control the computer system 361
control the computer through 61
control the condition through 97
control the decisions relating 256
control the dividend policy 134
control the domestic market 160
control the domestic sphere 139
control the economic crisis 50
control the economic forces 532
control the economic future 130
control the economic levers 45
control the economic policy 161
control the economic system 1251
control the editorial policy 310
control the education system 362
control the elections through 93
control the electric powers 42
control the external events 47
control the external forces 189
control the financial market 99
control the financial policy 283
control the financial sector 152
control the financial system 382
control the ignorant masses 43
control the industry through 91
control the infection before 119
control the internal organs 216
control the internal police 91
control the internal policy 93
control the internal workings 141
control the japanese beetle 329
control the listener evokes 57
control the military forces 672
control the military leaders 41
control the monetary policy 45
control the monetary supply 51
control the monetary system 709
control the mosquito vector 51
control the mountain passes 109
control the movement through 55
control the muscular spasms 47
control the muscular system 45
control the mutinous spirit 87
control the negative impact 89
control the personal habits 53
control the physical forces 97
control the physical strength 43
control the physical system 90
control the pollution caused 68
control the populace through 57
control the possible effect 63
control the potential damage 87
control the powerful forces 214
control the pressure inside 151
control the property rights 151
control the relative amount 174
control the relative strength 40
control the relative values 57
control the relative volume 49
control the relative weight 44
control the relevant market 84
control the religious orders 41
control the religious upbringing 72
control the security forces 349
control the security settings 113
control the situation before 135
control the situation better 190
control the situation created 106
control the situation should 54
control the situation through 769
control the situation unless 48
control the situation without 344
control the solenoid valves 45
control the symptoms without 106
control the tendency toward 274
control the underlying disease 399
control the universe through 77
control the vascular system 77
control the videodisc player 143
control to external forces 62
control to maintain proper 47
control to navigate through 120
convene in ordinary session 297
convene the prisoner before 55
convert an analogue signal 183
convert an embedded object 57
convert the absorbed energy 60
convert the acoustic energy 51
convert the acoustic signal 66
convert the american indians 151
convert the american public 97
convert the analogue signal 72
convert the chemical energy 2237
convert the christian church 44
convert the christian kingdoms 63
convert the electric energy 81
convert the germanic tribes 49
convert the internal energy 54
convert the mountain slopes 43
convert the original system 50
convert the personal estate 76
convert the potential energy 353
convert the received signal 192
convert the relative values 41
convert the velocity energy 48
convert to electric lighting 118
convert to monetary values 90
convert to ordinary shares 103
conveying an offender beyond 42
conveying no definite thought 50
conveying the essential nature 41
conveying the helpless victim 52
conveys an absolute estate 72
conveys an attitude toward 116
conveys an enormous amount 110
conveys an interest merely 77
conveys the essential nature 59
convict an innocent person 1559
convict of possessing stolen 101
convict the prisoner without 213
convoying of merchant shipping 42
convoys of american troops 72
convoys of merchant shipping 94
convoys of military trucks 72
cordage to glittering silver 56
corners of deserted houses 49
corners of physical nature 40
cornice of projecting bricks 138
corolla of separate petals 45
correct an erroneous opinion 175
correct an erroneous report 47
correct as possible before 121
correct in questioning whether 80
correct in standard english 55
correct the anatomic defect 93
correct the condition before 287
correct the condition without 107
correct the detected errors 176
correct the erroneous belief 42
correct the erroneous notions 225
correct the erroneous opinion 189
correct the flagrant abuses 149
correct the frequent errors 91
correct the manifold errors 60
correct the military record 106
correct the mischief caused 75
correct the mistaken belief 88
correct the mistaken notions 162
correct the negative impact 100
correct the numerous errors 456
correct the observed ground 135
correct the observed values 155
correct the problems before 264
correct the problems caused 395
correct the problems created 378
correct the prolonged bleeding 133
correct the prolonged clotting 106
correct the situation before 1115
correct the situation created 155
correct the situation should 186
correct the situation through 583
correct the situation without 516
correct the standard errors 559
correct the tendency toward 299
correct the underlying causes 723
correct the underlying defect 262
correct the underlying disease 357
correct to continue preaching 47
corrupt or improper motive 106
corrupt or malicious motive 47
costume is complete without 52
costume is entirely absurd 66
cottage in brougham street 99
couches at splendid tables 137
coulomb of electric charge 321
coulomb of negative charge 129
coulomb of positive charge 295
council an iroquois sachem 42
council at buckingham palace 40
council in flattering colors 49
council of business leaders 46
council of christian leaders 47
council of military chiefs 58
council of officers agreed 65
council of officers called 126
council of officers should 139
council of religious elders 61
council of religious leaders 285
council of scotland should 56
council of theodosius eluded 98
council to consider whether 268
council to contrive crafty 41
counsel as evidence before 53
counsel at critical stages 81
counsel he required therein 43
counsel in friendly fashion 49
counsel in juvenile courts 52
counsel in partisan fashion 59
counsel in personal injury 87
counsel to consider whether 61
counted as ordinary income 62
counted as personal income 75
counted as separate events 46
counted by hundreds instead 48
counted by succeeding tribes 242
counted by thousands instead 56
counted my chickens before 90
counted the relative number 42
counted the strongest poison 52
counter the economic crisis 169
counter the irritating ammonia 69
counter the negative effect 136
counter the negative forces 68
counter the negative images 181
counter the negative impact 281
counter the powerful forces 46
counter the problems created 53
counter the tendency toward 353
counter to accepted notions 45
counter to accepted theories 225
counter to american policy 157
counter to american values 64
counter to cultural values 90
counter to majority opinion 131
counter to prevailing notions 114
counter to prevailing opinion 199
counter to prevailing public 48
counter to prevailing trends 125
counter to prevailing wisdom 105
counter to received opinion 202
counter to received wisdom 172
country an adequate supply 64
country an economic policy 57
country an enormous amount 67
country an infinite number 73
country as possible before 128
country by american forces 48
country by american troops 77
country he traveled through 46
country in christian europe 75
country in economic crisis 61
country in mainland europe 45
country in medieval europe 72
country in northwest africa 48
country in northwest europe 56
country in occupied europe 97
country in tropical africa 376
country is absolute master 95
country is achieved through 40
country is actively engaged 72
country is actually engaged 43
country is beautiful beyond 121
country is commonly called 91
country is complete without 159
country is confined almost 51
country is confined mainly 58
country is directed toward 58
country is directly linked 81
country is entirely changed 135
country is entirely exempt 44
country is entirely without 89
country is oriented toward 45
country is possible without 62
country is powerful enough 60
country is probably greater 72
country is slightly larger 115
country is somewhat broken 77
country is sparsely peopled 47
country is therefore likely 44
country is urgently needed 65
country is worthless unless 50
country of christian europe 83
country of dolomite cliffs 149
country of eighteen million 67
country of enlarged powers 178
country of enormous extent 68
country of fabulous riches 48
country of fourteen million 61
country of frequent storms 48
country of imported slaves 57
country of luxuriant plenty 86
country of medieval europe 43
country of moderate extent 94
country of moderate relief 87
country of purchasing slaves 56
country of registry allows 50
country of scotland before 135
country of tropical africa 126
country of volcanic origin 60
country so lavishly gifted 49
country so recently changed 41
country so urgently needed 51
country the erroneous opinion 43
country the founders thought 41
country the numerous exiles 57
country to consider whether 346
country to discover whether 46
country to dominate another 52
country to insulate itself 65
country to liberate itself 108
country to maintain itself 55
country to organize itself 88
country to purchase cattle 52
country to supporting france 48
country to traverse before 109
country we traveled through 152
coupled to electric motors 67
couples at dangerous periods 55
couples in parallel planes 166
couples to practice family 99
coupons or interest orders 549
courage or physical strength 53
courage to challenge existing 43
courage to confront reality 58
courage to continue fighting 197
courage to manifest itself 45
courage to struggle through 61
courses at advanced levels 44
courses at carnegie mellon 53
courses in american public 72
courses in business english 454
courses in business methods 47
courses in business policy 110
courses in business school 80
courses in business skills 45
courses in business training 149
courses in christian theology 49
courses in computer skills 59
courses in economic geology 43
courses in education should 135
courses in engineering design 90
courses in extension methods 60
courses in financial planning 78
courses in freshman english 119
courses in graduate school 250
courses in military training 277
courses in pastoral theology 51
courses in physical therapy 133
courses in physical training 338
courses in specific fields 105
courses in specific skills 48
courses of advanced training 101
courses of concrete blocks 149
courses of induction therapy 80
courses of lectures before 342
courses of lectures should 98
courses of military training 165
courses of mountain streams 74
courses of physical therapy 85
courses of physical training 106
courses of religious thought 44
courses of treatment should 162
courses on financial planning 56
courses on selected topics 69
courses on specific topics 167
courted by whatever england 80
cousins my progress through 42
covered an enormous amount 270
covered an enormous extent 82
covered by adherent scales 44
covered by adsorbed oxygen 147
covered by cellular tissue 45
covered by desolate groups 44
covered by employer pension 117
covered by enormous masses 43
covered by epithelial tissue 65
covered by medicare unless 61
covered by multiple layers 109
covered by muscular fibers 49
covered by muscular tissue 105
covered by necrotic tissue 93
covered by numerous layers 40
covered by numerous minute 127
covered by numerous russian 41
covered by numerous spines 46
covered by parietal pleura 108
covered by policies already 131
covered by policies issued 46
covered by primeval forest 118
covered by publicly funded 42
covered by purchase orders 49
covered by straight slopes 51
covered by surgical drapes 62
covered by tropical forest 388
covered by unbroken forest 91
covered by visceral pleura 163
covered by volcanic debris 59
covered in adequate detail 50
covered in complete detail 164
covered in flowered chintz 180
covered in somewhat greater 46
covered in specific trades 121
covered in tropical forest 96
covered or securely fenced 70
covered the american retreat 43
covered the battered mantel 71
covered the distance across 60
covered the distance before 51
covered the distance without 106
covered the district around 66
covered the essential points 133
covered the hardwood floors 120
covered the mountain slopes 610
covered the railroad tracks 90
covered the slippery planks 46
coverings of whatever nature 288
coveted by ambitious nations 61
cracked in numerous places 52
cracked or coarsely ground 188
cracked or fissured nipple 131
cracked the american market 40
cracked the japanese secret 112
crackling of electric sparks 108
cradled the receiver slowly 41
cramped the vigorous powers 120
crashed in somerset county 114
creations of american fiction 49
creations of american movies 76
creations of artistic genius 110
creations of hellenic genius 40
creations of literary genius 44
creations of original genius 45
creative or artistic talent 55
creators of cultural values 101
creature is properly called 115
creature the strapped bundle 46
creature the terrible burden 53
creature to preserve itself 59
crediting the original source 49
credits to developing nations 55
cripple or deformed person 80
criteria in multiple fields 133
criteria of economic policy 98
criteria of identity across 55
criteria of monetary policy 114
criteria of positive mental 159
criteria of selection agreed 45
criteria of selection should 120
criteria of socialist realism 75
criteria to consider before 76
criteria to evaluate whether 234
criteria to identify whether 40
criteria we mentioned earlier 40
critics of american fiction 42
critics of american higher 120
critics of american policy 907
critics of american public 97
critics of economic policy 51
critics of japanese policy 43
critics of military spending 112
critics of monetary policy 114
critics of religious belief 46
crooked or deformed person 50
crossed at numerous points 64
crossed by frequent streams 49
crossed by mountain chains 40
crossed by mountain streams 42
crossed by numerous canals 108
crossed by numerous narrow 88
crossed by numerous passes 66
crossed by numerous rivers 343
crossed by numerous streams 257
crossed by railroad tracks 73
crossed in oriental fashion 54
crossed or curiously broken 47
crossed the american border 321
crossed the atlantic aboard 156
crossed the atlantic almost 65
crossed the atlantic before 668
crossed the atlantic carrying 128
crossed the atlantic eighty 116
crossed the atlantic instead 43
crossed the atlantic safely 163
crossed the atlantic solely 46
crossed the atlantic twelve 71
crossed the atlantic twenty 454
crossed the atlantic without 585
crossed the boundary before 40
crossed the boundary beyond 40
crossed the boundary dividing 68
crossed the brooklyn bridge 496
crossed the bulgarian border 98
crossed the cambodian border 134
crossed the carpathian passes 45
crossed the cathedral square 100
crossed the colorado desert 191
crossed the concrete bridge 64
crossed the cultural divide 114
crossed the dangerous bridge 53
crossed the delaware before 46
crossed the deserted square 142
crossed the deserted street 176
crossed the frontier before 276
crossed the frontier safely 57
crossed the frontier through 40
crossed the frontier without 675
crossed the honduran border 148
crossed the jordanian border 135
crossed the kalahari desert 304
crossed the lebanese border 239
crossed the lithuanian border 67
crossed the mackinac bridge 48
crossed the missouri border 120
crossed the mountain called 50
crossed the mountain passes 321
crossed the mountain through 46
crossed the mountain without 44
crossed the nepalese border 46
crossed the northwest corner 63
crossed the norwegian border 41
crossed the opposite corner 43
crossed the pakistan border 68
crossed the perilous bridge 50
crossed the polished marble 49
crossed the pyrenees without 91
crossed the railroad bridge 491
crossed the railroad tracks 5208
crossed the religious divide 49
crossed the scottish border 361
crossed the sectarian divide 44
crossed the sidewalk toward 66
crossed the southwest corner 47
crossed the sudanese border 45
crossed the threshold before 477
crossed the threshold behind 46
crossed the threshold beyond 96
crossed the threshold dividing 77
crossed the threshold looked 127
crossed the threshold neither 53
crossed the threshold without 138
crossed the unmarked border 53
crossed the yugoslav border 131
crosses the atlantic toward 41
crosses the axillary artery 391
crosses the brooklyn bridge 104
crosses the northwest corner 143
crosses the placenta freely 501
crosses the placenta poorly 182
crosses the placenta readily 628
crosses the posterior aspect 166
crosses the posterior border 204
crosses the posterior triangle 1225
crosses the railroad tracks 935
crosses the scottish border 54
crosses the southwest corner 127
crosses the squamous portion 87
crossings of railroad tracks 46
crowded on saturday evenings 202
crowded on saturday nights 80
crowned by desolate towers 43
crowned by solitary towers 44
crowned the generous effort 61
crowned the needless muster 54
cruelty of children toward 49
cruelty or desertion without 82
cruelty or wasteful ravage 44
crumbling to nothingness behind 57
crusade to overrule bowers 69
crushed by external forces 63
crushed or coarsely ground 194
crushed or otherwise treated 43
crushed the combined armies 268
crushed the combined forces 70
crushed the rebellion before 58
crushes the blindest assent 52
crystal at constant volume 100
crystal of infinite extent 80
crystal to metallic silver 127
cuisine at moderate prices 217
culture as filtered through 42
culture in american cities 44
culture in medieval england 41
culture in medieval europe 98
culture in tropical africa 78
culture in victorian england 102
culture is achieved through 84
culture is acquired through 88
culture is centered around 329
culture is complete without 68
culture is conveyed through 41
culture is directed toward 134
culture is directly linked 51
culture is filtered through 232
culture is oriented toward 258
culture is possible through 46
culture is possible without 214
culture is produced through 75
culture is required before 54
culture of american blacks 86
culture of american cities 81
culture of american cotton 101
culture of american higher 54
culture of american indians 376
culture of american negroes 57
culture of american public 57
culture of atlantic salmon 115
culture of christian europe 205
culture of dominant groups 99
culture of infected tissue 46
culture of isolated pollen 126
culture of mainland greece 106
culture of medieval england 78
culture of medieval europe 540
culture of medieval france 61
culture of minority groups 384
culture of physical strength 52
culture of specific groups 131
culture of tropical fruits 56
culture of tropical plants 69
culture of victorian england 295
culture or education usable 49
culture or personal mental 57
culture or religious belief 62
culture to christian europe 42
culture to discover whether 43
culture to industry sector 48
culture to maintain itself 185
culture to maintain public 68
curator of american painting 83
current as possible should 56
current as possible through 98
current in absolute measure 291
current in american english 83
current in american public 40
current in american thought 258
current in christian thought 47
current in everyday speech 253
current in isolated cardiac 121
current in mammalian cardiac 216
current in medieval europe 180
current in ordinary speech 230
current in skeletal muscle 162
current in standard english 51
current is bypassed around 55
current is bypassed through 122
current is commonly called 51
current is constant through 46
current is conveyed through 286
current is directed through 578
current is directed toward 346
current is directed upward 121
current is diverted around 45
current is diverted through 586
current is increased beyond 930
current is increased further 475
current is increased slowly 118
current is increased through 183
current is injected through 398
current is obtained through 224
current is powerful enough 116
current is produced through 386
current is provided through 45
current is required before 162
current is returned through 55
current is reversed through 230
current is slightly greater 58
current is slightly higher 190
current is slightly larger 48
current is somewhat greater 51
current is somewhat higher 53
current is suddenly broken 332
current is suddenly changed 214
current is suddenly turned 197
current is supplied through 1422
current is switched through 134
current of adequate strength 163
current of american opinion 289
current of american public 177
current of american thought 952
current of buddhist thought 44
current of chlorine passed 67
current of chlorine through 845
current of christian thought 644
current of commerce flowed 121
current of constant strength 831
current of critical opinion 186
current of critical thought 61
current of definite strength 145
current of domestic events 75
current of economic thought 406
current of educated opinion 210
current of electric energy 105
current of electric matter 197
current of electric sparks 60
current of feminist thought 51
current of hydrogen passed 74
current of hydrogen through 733
current of induction motors 187
current of informed opinion 41
current of internal passion 59
current of maternal rebuke 53
current of medieval thought 89
current of moderate strength 1383
current of negative charge 155
current of nitrogen through 77
current of ordinary speech 58
current of original thought 43
current of positive charge 291
current of prevailing opinion 51
current of religious belief 48
current of religious opinion 54
current of religious thought 1189
current of socialist thought 156
current of suitable strength 382
current or constant prices 385
current or deferred income 113
current or expected future 707
current or expected market 58
current or expected prices 53
current or immediate future 45
current or increased levels 57
current or possible future 355
current or potential client 57
current or potential export 50
current or potential future 405
current or potential impact 43
current or potential market 56
current or potential source 48
current or probable future 50
current or proposed policy 58
current or proposed system 115
current to constant prices 114
current to electric motors 86
curtail the military budget 40
curtail the property rights 50
curtain of darkness around 101
cushioning the economic impact 42
cushioning the financial impact 290
custody of children before 42
custody of children belongs 58
custody of children should 111
custody of children unless 59
custody of children without 41
custody of property seized 41
custody of security forces 63
custody or parental rights 67
customs in medieval england 96
customs of american indians 127
customs of christian nations 61
customs of germanic origin 49
customs of germanic tribes 45
customs of minority groups 99
customs of oriental nations 53
customs of scotland should 75
cutback in consumer spending 106
cutback in military spending 195
cutlery of sunbathed rivers 63
cyclone of fiendish noises 54
