paced cob often took 133
piece than anything else 156
piece that comes from 83
piece that could have 173
piece that looks like 307
piece that might have 352
piece that shone like 58
piece that would give 51
piece that would have 323
piece that would help 45
piece that would make 170
piece that would suit 42
piece they could find 49
piece was about half 308
piece was drawn from 45
piece was first heard 45
piece was first made 42
piece was missing from 465
piece was nearly over 47
piece was still there 43
piece was taken away 68
piece was taken down 41
piece was taken from 640
piece was thrown into 48
piece was within three 97
piece with every other 138
piece with masking tape 42
piece you shall have 40
piece you would like 99
piers and docks were 45
piers and quays their 106
piers and walls were 52
piers are often used 56
piety and beauty make 46
piety and filial love 90
piety and godly living 101
piety and human pity 65
piety and learning among 79
piety and learning from 84
piety and learning gave 124
piety and learning have 99
piety and learning made 142
piety and learning were 584
piety and moral worth 479
piety and plain dealing 153
piety and strong faith 172
piety had never been 50
piety had never worn 139
piety has never been 128
piety has often been 50
piety that odious name 74
piety that would have 146
piety was often less 52
piety with which these 87
pigeon can still make 67
pigeon had flown into 156
piggy ate roast beef 48
piggy had roast beef 373
piled her plate high 159
piled his plate high 571
piled his wagon full 40
piled ice breaks away 57
piled its roofs amid 47
piled our goods upon 96
piled with bales upon 101
piled with ruins such 95
piles and sheet piling 83
piles are often used 163
piles are taken down 52
pills and looking hard 49
pills are often used 47
pills for seven days 76
pills she could find 51
pills that might help 41
pills that would cure 49
pills that would help 61
pills that would make 89
pills you could take 45
pilot and cabin crew 51
pilot and could come 178
pilot and plane were 88
pilot and ruler will 150
pilot and would have 46
pilot had flown into 46
pilot had flown over 99
pilot had never been 88
pilot had never seen 64
pilot had taken over 43
pilot off sandy hook 190
pilot than anything else 64
pilot that could have 57
pilot was still there 95
pilot was thrown clear 69
pilot who could have 47
pilot who could take 80
pilot who flies into 43
pilot who might have 79
pilot who shall have 76
pilot who steps from 46
pilot who would have 155
pilot who would take 173
pinch and swell along 176
pinch out growing tips 229
pined and moped away 60
pined and pined away 188
pines and black oaks 105
pines and dwarf oaks 48
pines and green oaks 53
pines and rather less 45
pines and scrub oaks 827
pines and shrub oaks 118
pines and small oaks 66
pines and sweet gums 65
pines and water oaks 47
pines and white firs 206
pines and white oaks 42
pines are never weary 83
pines had found root 132
pines had taken root 176
pines that stood like 108
pinky and index finger 51
pinto and black beans 44
pipes and butts were 53
pipes and drank beer 90
pipes and drank their 129
pipes and drink beer 54
pipes and drink their 133
pipes and drums were 101
pipes and harps play 75
pipes and mains laid 109
pipes and mains were 42
pipes and music rare 90
pipes and tanks were 42
pipes and tubes from 114
pipes and tubes were 68
pipes and wires were 45
pipes are built into 74
pipes are calling from 104
pipes are flowing full 58
pipes are known from 55
pipes are often laid 45
pipes are often made 185
pipes are often used 255
pipes are running full 49
pipes are still made 77
pipes are still there 57
pipes are still used 91
pipes are taken from 130
pipes for blowing soap 40
pipes had never been 40
pipes that carry away 89
pipes that carry steam 67
pipes that could have 43
pipes that would have 45
pipes with amber mouth 69
pitch and helix angle 79
pitch and inner roll 261
pitch and pitch range 149
pitch and rather more 125
pitch and rhythm have 54
pitch and rhythm were 126
pitch and white pine 180
pitch are often used 46
pitch for which there 40
pitch head first into 41
pitch her about till 46
pitch him right into 47
pitch his crown into 59
pitch his first game 63
pitch his voice into 40
pitch our evils there 686
pitch our tents among 52
pitch our tents here 99
pitch our tents there 238
pitch our tents upon 100
pitch that could have 46
pitch that looks like 60
pitch that might have 49
pitch that would have 918
pitch that would make 158
pitch was right down 215
pitch was right over 91
pitch with either hand 86
pizza and drank beer 60
pizza and drink beer 111
pizza was getting cold 47
place all fixed their 42
place all human beings 41
place all taxes upon 43
place and abide till 67
place and about what 89
place and action were 75
place and action will 100
place and added their 60
place and after having 64
place and after some 136
place and after such 149
place and again when 48
place and apart from 97
place and asked what 77
place and began making 70
place and began reading 59
place and began their 60
place and broke into 46
place and build their 117
place and built their 60
place and carry away 40
place and carry their 42
place and change from 108
place and change over 138
place and change their 62
place and change your 95
place and close your 162
place and comes into 81
place and could find 111
place and could give 90
place and could have 518
place and could only 301
place and could take 58
place and dozed knee 68
place and drank some 72
place and drive away 48
place and drove away 47
place and drove back 42
place and drove home 47
place and enter into 284
place and every body 51
place and every hour 51
place and every other 120
place and every part 90
place and every time 1335
place and exact date 139
place and exact time 94
place and falls into 134
place and finding none 44
place and finding play 93
place and force these 52
place and found living 41
place and found nothing 386
place and found only 181
place and found some 94
place and found their 48
place and found there 270
place and getting into 352
place and gives rise 243
place and headed back 91
place and headed down 119
place and hence there 107
place and human beings 182
place and human life 57
place and knelt down 191
place and knows what 102
place and leaned back 54
place and lived there 570
place and looking down 143
place and march into 42
place and maybe even 107
place and might even 134
place and might have 144
place and might well 48
place and motion from 93
place and moved away 92
place and moved back 95
place and moved here 53
place and moved into 194
place and moved over 114
place and moved there 40
place and never been 44
place and never came 80
place and never come 326
place and never even 48
place and never find 101
place and never have 205
place and never leave 88
place and never left 46
place and never look 131
place and never move 45
place and never went 57
place and never will 113
place and noble birth 42
place and others have 41
place and others like 254
place and others were 193
place and people among 61
place and people from 229
place and people have 317
place and people here 51
place and people must 94
place and people there 460
place and people well 52
place and people were 785
place and people will 111
place and period were 97
place and plans were 44
place and power among 422
place and power from 62
place and power have 138
place and power over 65
place and power upon 48
place and power were 339
place and power when 111
place and power will 254
place and press down 107
place and quiet seats 50
place and raise their 45
place and rests there 60
place and right time 357
place and route tool 347
place and saved time 66
place and serve their 56
place and shall have 56
place and sitting down 199
place and sleep there 112
place and space have 195
place and space were 109
place and spend some 86
place and spend their 119
place and spend time 59
place and spent some 42
place and spread from 63
place and spread over 49
place and start over 405
place and staying there 231
place and stays there 277
place and still have 444
place and still less 45
place and still make 45
place and still more 133
place and still take 58
place and stood back 103
place and stood there 315
place and stood upon 43
place and taken away 127
place and takes care 95
place and takes over 95
place and terms must 738
place and thrown into 113
place and topic among 83
place and under like 202
place and under main 111
place and under some 51
place and under such 1226
place and under their 46
place and under these 104
place and under those 54
place and under what 774
place and watch over 223
place and watch what 56
place and watch your 98
place and where many 46
place and where most 170
place and where their 98
place and where there 640
place and where these 47
place and which also 253
place and which give 83
place and which have 407
place and which leads 228
place and which made 45
place and which must 72
place and which ones 105
place and which were 477
place and which will 683
place and while there 92
place and within such 208
place and within their 87
place and working well 284
place and would also 105
place and would call 47
place and would come 59
place and would give 98
place and would have 1996
place and would like 435
place and would make 151
place and would only 101
place and would play 41
place and would soon 89
place and would stay 61
place and would take 114
place and write down 178
place any blame upon 103
place any check upon 202
place any limit upon 377
place any value upon 658
place any where else 126
place are found many 43
place are often very 83
place are rather like 85
place are still there 180
place are still very 59
place are taken away 154
place are taken into 265
place being about half 44
place being fixed upon 53
place being rather dark 57
place being taken over 137
place being within their 40
place both hands flat 316
place both hands into 52
place both hands over 453
place both hands upon 240
place both palms flat 44
place but could find 44
place but found nothing 61
place but right here 40
place but where there 67
place but which have 54
place but would have 175
place far above their 208
place for about five 735
place for about four 591
place for about half 622
place for about nine 52
place for about three 1168
place for anything else 594
place for anything like 211
place for anything more 165
place for anything other 83
place for child care 57
place for dancing ready 59
place for delving into 48
place for eight days 272
place for eight years 941
place for entry into 63
place for every book 54
place for every fact 51
place for every five 50
place for every form 189
place for every four 146
place for every item 247
place for every kind 421
place for every living 111
place for every other 84
place for every part 56
place for every single 79
place for every sort 151
place for every soul 71
place for every step 43
place for every three 139
place for every tool 221
place for every type 117
place for every word 44
place for every young 47
place for field work 49
place for fifty years 491
place for finding what 60
place for folks like 54
place for forty days 387
place for forty years 1063
place for fresh fish 98
place for getting away 113
place for getting into 41
place for getting lost 82
place for getting over 43
place for getting your 56
place for girls like 86
place for goods from 46
place for growing boys 44
place for handing over 42
place for holding said 140
place for holding such 442
place for holding their 216
place for holding these 73
place for holding town 109
place for human beings 1658
place for human life 565
place for human living 43
place for human will 64
place for jotting down 50
place for keeping food 86
place for keeping good 46
place for keeping such 46
place for keeping their 57
place for landing just 75
place for landing upon 47
place for learning more 83
place for light meals 53
place for looking back 47
place for loved ones 40
place for lunch when 46
place for meeting other 70
place for nearly five 144
place for nearly four 225
place for nearly half 400
place for nearly three 564
place for people coming 62
place for people from 804
place for people like 2614
place for people living 75
place for playing ball 41
place for playing hide 75
place for playing upon 44
place for quiet reading 49
place for quiet work 49
place for quite some 528
place for scuba diving 129
place for setting forth 77
place for setting sail 40
place for seven days 973
place for seven years 1277
place for sharing ideas 53
place for ships coming 41
place for ships from 47
place for sitting down 144
place for sixty years 358
place for small boys 92
place for small fish 43
place for small talk 66
place for social life 139
place for social work 246
place for stating their 77
place for still more 40
place for storing food 175
place for storing fuel 40
place for storing their 76
place for storing wine 59
place for storing your 52
place for stowing away 52
place for thirty days 113
place for thirty years 1385
place for trade union 66
place for which some 47
place for which such 1040
place for which their 172
place for which there 463
place for which these 44
place for women among 45
place for women from 48
place for women like 100
place for women only 148
place for women when 40
place god would have 165
place god would show 50
place had either been 49
place had first been 113
place had given birth 55
place had given rise 43
place had grown into 51
place had grown very 51
place had never been 1265
place had never heard 43
place had never seen 131
place had often been 67
place had really been 113
place had since been 49
place has given rise 146
place has grown from 93
place has grown into 60
place has lived upon 53
place has never been 1998
place has never seen 46
place has often been 465
place has really been 63
place has since been 1147
place has still some 62
place her above want 60
place her apart from 98
place her fingers over 96
place her hands flat 117
place her hands over 556
place her hands upon 447
place her index finger 175
place her right foot 208
place her right hand 511
place her under some 71
place her under your 277
place him above many 83
place him above other 51
place him above those 61
place him above want 215
place him again upon 88
place him apart from 249
place him below many 194
place him below their 101
place him first among 243
place him right away 67
place him under some 185
place him under such 307
place him under their 101
place him under your 333
place him within reach 83
place his cards face 301
place his check mark 54
place his father once 89
place his fingers over 162
place his fingers upon 114
place his front feet 123
place his front paws 145
place his goods upon 58
place his hands flat 117
place his hands into 122
place his hands over 996
place his hands upon 1920
place his hopes upon 42
place his image there 108
place his index finger 376
place his large hand 41
place his naked feet 68
place his right foot 855
place his right hand 2367
place his stamp upon 97
place his voice gave 66
place his whole army 144
place his whole life 109
place its author among 229
place its front legs 42
place its stamp upon 181
place long after birth 46
place long after their 124
place may please your 65
place men under such 264
place near santa cruz 48
place near which there 53
place not above four 56
place not easily seen 44
place not forming part 76
place not knowing what 135
place now looks like 40
place now where there 53
place off sandy hook 83
place one calls home 75
place one comes from 62
place one could call 54
place one could find 173
place one could live 44
place one evening late 41
place one evening when 385
place one might find 65
place one might have 102
place one might look 54
place one morning when 110
place one night during 70
place one night when 207
place one small drop 103
place one stone upon 173
place one would find 72
place one would have 475
place one would like 127
place one would look 219
place one would think 191
place one would want 120
place one would wish 41
place our author upon 44
place our fingers upon 41
place our hands over 159
place our hands upon 669
place our hopes upon 81
place our lives into 42
place our people upon 53
place our right hand 133
place our whole hope 48
place set apart from 690
place set aside from 78
place she broke away 183
place she calls home 247
place she comes from 142
place she could call 438
place she could come 72
place she could ever 51
place she could feel 72
place she could find 938
place she could have 547
place she could hide 229
place she could live 77
place she could look 42
place she could make 51
place she could only 63
place she could reach 170
place she could stay 83
place she could take 61
place she could think 2016
place she feels safe 60
place she liked best 104
place she loved best 153
place she loved most 163
place she might find 44
place she might have 825
place she never knew 64
place she shall think 74
place she would call 112
place she would come 148
place she would ever 127
place she would feel 48
place she would find 263
place she would have 3585
place she would know 69
place she would like 421
place she would live 53
place she would look 58
place she would take 135
place she would want 77
place six miles away 193
place six miles from 475
place six miles north 105
place six miles south 92
place six miles west 49
place six months from 66
place six months prior 40
place ten miles away 156
place ten miles from 592
place ten miles north 43
place ten miles south 144
place ten miles west 98
place than anything else 520
place than might have 60
place than right here 148
place than within such 59
place than women among 60
place than would have 145
place that comes from 206
place that comes into 62
place that could even 47
place that could ever 69
place that could give 332
place that could have 2433
place that could help 160
place that could hold 214
place that could make 152
place that could only 613
place that could save 66
place that could take 140
place that could well 42
place that dates back 91
place that evening among 42
place that evening when 49
place that feels good 221
place that feels like 1233
place that feels more 156
place that feels most 42
place that feels safe 421
place that feels very 45
place that gives rise 261
place that grows upon 53
place that human beings 82
place that knows what 97
place that looks good 78
place that looks like 2950
place that looks more 145
place that makes your 76
place that meets your 72
place that might give 87
place that might have 2781
place that might help 86
place that might hold 51
place that might keep 49
place that might make 97
place that might need 42
place that might seem 50
place that might suit 98
place that might take 132
place that might well 133
place that morning when 43
place that needs some 52
place that night when 87
place that others have 53
place that people came 61
place that people come 58
place that people from 59
place that people have 113
place that people like 64
place that people love 89
place that people want 82
place that people went 49
place that people were 65
place that people will 87
place that seems like 258
place that seems more 54
place that seems most 43
place that seems safe 40
place that seems very 42
place that sells food 46
place that stays open 206
place that still bears 101
place that still held 73
place that suits your 144
place that takes care 81
place that takes your 42
place that value into 82
place that women have 113
place that women held 45
place that would also 72
place that would best 160
place that would come 103
place that would cost 40
place that would cure 66
place that would draw 81
place that would ever 76
place that would feel 51
place that would fill 68
place that would give 1582
place that would have 5500
place that would help 327
place that would hide 40
place that would hire 80
place that would hold 290
place that would just 64
place that would keep 166
place that would last 63
place that would leave 81
place that would lend 44
place that would look 60
place that would make 1015
place that would meet 67
place that would more 122
place that would only 73
place that would open 51
place that would seem 132
place that would sell 64
place that would show 62
place that would soon 225
place that would suit 710
place that would take 780
place that would turn 60
place that would work 76
place them above such 87
place them above their 233
place them above those 144
place them above want 288
place them apart from 405
place them right side 53
place them under great 97
place them under lock 119
place them under more 261
place them under other 78
place them under some 437
place them under such 666
place them under their 977
place them under your 948
place them where their 467
place them where there 406
place them within reach 1009
place them within some 81
place them within their 570
place them within three 94
place them within your 46
place they again used 161
place they could call 812
place they could come 154
place they could feel 41
place they could find 4737
place they could have 1630
place they could hide 132
place they could hope 63
place they could land 50
place they could live 76
place they could look 78
place they could make 95
place they could meet 265
place they could move 47
place they could only 77
place they could reach 190
place they could stay 109
place they could take 121
place they could talk 86
place they could think 614
place they could turn 101
place they could work 44
place they found nothing 45
place they found only 55
place they found some 113
place they liked best 141
place they might call 52
place they might find 78
place they might have 1343
place they might think 101
place they shall come 40
place they shall find 56
place they shall have 160
place they shall think 264
place they stood side 88
place they would call 216
place they would come 141
place they would ever 54
place they would feel 44
place they would find 453
place they would give 42
place they would have 3408
place they would leave 81
place they would like 911
place they would live 48
place they would look 536
place they would make 126
place they would meet 212
place they would most 152
place they would need 43
place they would reach 48
place they would send 223
place they would soon 64
place they would swear 50
place they would take 420
place they would think 148
place they would want 72
place this apple upon 46
place this could have 40
place this crown upon 84
place this house will 73
place this morning from 56
place this morning when 53
place this naked foot 152
place this plate over 200
place this value into 47
place this would have 380
place two doors down 63
place two fingers over 112
place two miles away 297
place two miles from 670
place two miles north 132
place two miles south 210
place two miles west 73
place two noble poems 50
place two trading days 58
place two weeks from 140
place two weeks prior 47
place was about five 132
place was about four 297
place was about half 840
place was about three 496
place was aloof from 44
place was based upon 289
place was built during 43
place was built like 105
place was built over 122
place was built upon 60
place was burning down 114
place was burnt down 534
place was buzzing like 69
place was chock full 50
place was closing down 129
place was empty save 392
place was empty when 211
place was falling down 280
place was falling into 64
place was first used 61
place was fixed upon 275
place was found some 65
place was getting more 139
place was getting ready 52
place was getting very 72
place was given away 123
place was given over 995
place was known from 64
place was known only 193
place was miles away 117
place was named camp 76
place was named fort 118
place was named from 276
place was nearly dark 44
place was nearly full 261
place was never meant 51
place was never more 143
place was never seen 127
place was never used 45
place was often used 43
place was piled high 82
place was pitch dark 652
place was plumb full 55
place was quite busy 81
place was quite dark 180
place was quite full 251
place was quite safe 43
place was quite well 97
place was rather dark 101
place was rather like 76
place was really like 235
place was really safe 72
place was really worth 43
place was right here 89
place was right next 92
place was right there 128
place was saved from 135
place was still dark 64
place was still full 207
place was still half 64
place was still held 104
place was still left 43
place was still more 201
place was still open 305
place was still there 563
place was still very 279
place was still warm 55
place was still well 96
place was swept away 64
place was swept clean 121
place was taken away 90
place was taken down 61
place was taken during 79
place was taken from 420
place was taken into 83
place was taken more 44
place was taken over 1949
place was taken there 50
place was taken when 44
place was thrown into 298
place was thrown open 148
place was turning into 120
place was under fire 111
place was within reach 40
place who could give 56
place who could have 84
place who could make 49
place who could speak 82
place who could tell 41
place who might have 81
place who would give 40
place who would have 227
place who would take 43
place with about five 42
place with about three 40
place with ample room 42
place with anything like 320
place with binding wire 100
place with bobby pins 172
place with craft glue 62
place with epoxy glue 69
place with every gale 43
place with every kind 43
place with every other 169
place with fresh eyes 44
place with glass wool 61
place with human beings 76
place with leather thongs 56
place with masking tape 2985
place with paper tape 51
place with people coming 42
place with people from 81
place with people like 84
place with place must 49
place with rooms from 100
place with small beer 64
place with strong hand 76
place with water from 46
place with which there 54
place with white glue 401
place you above want 107
place you could call 191
place you could come 100
place you could ever 173
place you could feel 145
place you could find 917
place you could have 711
place you could hide 106
place you could just 62
place you could live 92
place you could look 101
place you could make 47
place you could only 81
place you could stay 121
place you could take 159
place you could think 136
place you could walk 73
place you either love 42
place you might find 471
place you might have 650
place you might like 283
place you might look 143
place you might think 105
place you might want 532
place you never heard 173
place you never knew 57
place you never know 40
place you never want 59
place you really like 44
place you really want 164
place you right away 81
place you shall find 300
place you shall have 218
place you start from 100
place you under some 82
place you under their 81
place you where your 223
place you would come 252
place you would ever 196
place you would feel 199
place you would find 482
place you would have 3056
place you would help 99
place you would like 3136
place you would live 44
place you would look 139
place you would love 66
place you would most 167
place you would take 140
place you would think 492
place you would want 887
place you would wish 90
placing all taxes upon 53
placing both hands flat 116
placing both hands into 46
placing both hands over 387
placing both hands upon 333
placing her fingers over 145
placing her fingers upon 62
placing her hands flat 130
placing her hands over 1213
placing her hands upon 455
placing her index finger 165
placing her palms flat 95
placing her right foot 171
placing her right hand 1435
placing her small hand 122
placing him apart from 55
placing him under your 56
placing his fingers over 190
placing his fingers upon 125
placing his front feet 52
placing his front paws 117
placing his hands back 50
placing his hands flat 246
placing his hands into 46
placing his hands over 1599
placing his hands palm 108
placing his hands upon 1624
placing his index finger 342
placing his large hand 127
placing his palms flat 92
placing his right foot 1076
placing his right hand 2821
placing his right knee 186
placing his right palm 45
placing his royal hand 53
placing his sound hand 60
placing his watch upon 43
placing its hands upon 94
placing its stamp upon 55
placing one brick upon 63
placing one stone upon 145
placing our hands upon 60
placing them apart from 54
placing them neatly into 46
placing them under great 54
placing them under lock 46
placing them under some 118
placing them under such 241
placing them under their 386
placing them under your 67
placing them where their 92
placing them within reach 134
placing them within their 222
placing two fingers over 118
plaid and short hose 162
plaid was drawn over 54
plaid was spread over 59
plaid was thrown over 52
plaid with rather more 80
plain and awful truth 49
plain and chide like 40
plain and close upon 310
plain and clothe their 52
plain and creaking wood 159
plain and daily food 40
plain and dusty kind 79
plain and fancy bread 87
plain and fancy sewing 460
plain and fancy work 132
plain and hills were 46
plain and hilly areas 135
plain and jolly mirth 61
plain and naked truth 241
plain and quiet lord 40
plain and rather dull 52
plain and rather ugly 42
plain and right must 213
plain and river heir 146
plain and short form 109
plain and sober fact 63
plain and sober truth 109
plain and telling form 40
plain and thinly sown 69
plain and twill weave 68
plain and usual meaning 49
plain and would have 61
plain are right back 66
plain for about five 172
plain for about three 127
plain has since been 106
plain man could have 43
plain man might know 43
plain man might well 52
plain man would call 103
plain man would have 183
plain man would think 46
plain old ascii text 50
plain old table salt 43
plain old white bread 47
plain red dutch beds 42
plain she would have 290
plain six miles from 43
plain six miles wide 41
plain that anything like 65
plain that apart from 43
plain that every body 43
plain that every step 191
plain that every word 156
plain that george eliot 70
plain that human beings 116
plain that parry died 111
plain that still bears 50
plain that swept away 59
plain that under such 101
plain that under these 95
plain that where there 151
plain that while there 59
plain that women were 49
plain that would have 42
plain they would have 432
plain they would soon 58
plain they would take 163
plain this lucky shot 88
plain two miles away 98
plain two miles from 86
plain two miles wide 58
plain was about three 100
plain was raise hill 77
plane and could have 44
plane and engine were 51
plane and flown away 45
plane and flown back 123
plane and headed back 189
plane and headed home 51
plane and moves from 66
plane and never meet 84
plane and pilot were 156
plane and solid loci 158
plane and would have 92
plane are taken into 68
plane can carry only 87
plane for which there 93
plane had burst into 47
plane had flown from 67
plane had flown into 239
plane had flown over 923
plane had never been 107
plane has empty seats 53
plane has flown over 42
plane has never been 109
plane lee marks four 45
plane than anything else 41
plane that could have 73
plane that could land 120
plane that could make 71
plane that could take 204
plane that flies over 118
plane that looks like 103
plane that might have 99
plane that never meet 81
plane that would drop 51
plane that would have 203
plane that would land 63
plane that would make 46
plane that would take 1534
plane they would have 45
plane was about half 40
plane was about three 87
plane was badly shot 251
plane was fired upon 94
plane was flown from 78
plane was flown into 103
plane was getting ready 105
plane was hours late 94
plane was nearly full 73
plane was never heard 54
plane was never seen 67
plane was passing over 169
plane was sinking fast 93
plane was still flying 201
plane was still moving 75
plane was still over 68
plane was still there 349
plane was taken over 41
plane was taxiing down 138
plane with every other 58
plane you would have 47
plank that would have 131
plank was thrown over 48
plank was voted down 106
plans and dreams were 183
plans and enter into 84
plans and getting ready 48
plans and goals have 96
plans and goals into 43
plans and goals must 113
plans and goals were 143
plans and goals will 145
plans and group health 87
plans and group life 55
plans and group term 44
plans and hopes have 67
plans and hopes into 56
plans and hopes were 962
plans and hopes will 151
plans and local land 41
plans and plots were 123
plans and views were 67
plans and would have 242
plans and would like 64
plans are acted upon 56
plans are based upon 1836
plans are built upon 65
plans are drawn from 84
plans are given here 60
plans are known from 45
plans are often made 393
plans are often more 161
plans are often used 360
plans are often very 177
plans are shown here 64
plans are still very 146
plans are taken from 133
plans are taken into 150
plans are thrown into 59
plans are working well 52
plans for action from 142
plans for action have 40
plans for action were 472
plans for action when 88
plans for action will 41
plans for adult life 51
plans for after high 287
plans for after work 124
plans for bombing north 95
plans for breaking down 96
plans for breaking into 55
plans for brook farm 87
plans for change must 42
plans for change were 199
plans for changing their 223
plans for child care 520
plans for closing down 146
plans for cutting back 59
plans for cutting down 164
plans for entry into 313
plans for every part 62
plans for every single 41
plans for field work 231
plans for getting away 265
plans for getting back 436
plans for getting even 52
plans for getting hold 51
plans for getting home 63
plans for getting into 684
plans for getting more 186
plans for getting rich 101
plans for getting their 54
plans for getting there 226
plans for getting what 67
plans for handing over 116
plans for helping their 84
plans for human beings 109
plans for keeping their 42
plans for large areas 145
plans for lasting peace 99
plans for later years 144
plans for local areas 96
plans for meeting such 86
plans for meeting their 279
plans for meeting these 756
plans for meeting those 501
plans for nursing care 473
plans for putting down 200
plans for putting into 293
plans for putting their 56
plans for putting these 51
plans for raising more 97
plans for raising their 44
plans for reaching their 75
plans for reaching these 112
plans for reaching those 265
plans for running away 336
plans for rural areas 399
plans for scaling down 43
plans for setting fire 122
plans for social work 117
plans for solving these 67
plans for solving what 82
plans for still more 258
plans for study were 70
plans for teaching health 88
plans for teaching reading 128
plans for trade union 169
plans for turning over 160
plans for uniting rose 80
plans for urban areas 459
plans for which have 632
plans for which there 189
plans for which were 3124
plans for winning back 78
plans for world peace 1232
plans had first been 67
plans had never been 223
plans had often been 61
plans has given rise 51
plans has never been 107
plans has often been 90
plans ruth might have 115
plans she might have 722
plans she would have 136
plans that could have 190
plans that could help 53
plans that could only 40
plans that could turn 47
plans that cover more 89
plans that cover only 384
plans that limit their 47
plans that match your 48
plans that might have 1025
plans that might help 55
plans that might work 53
plans that never came 102
plans that offer more 108
plans that others have 112
plans that people have 118
plans that ranged from 73
plans that really work 104
plans that would come 43
plans that would give 177
plans that would have 2322
plans that would help 197
plans that would keep 142
plans that would make 751
plans that would meet 146
plans that would soon 95
plans that would take 255
plans that would work 65
plans they might have 1240
plans they might make 89
plans they would have 358
plans was based upon 48
plans with input from 42
plans with which their 41
plans you might have 686
plans you would like 47
plant and dwell upon 41
plant and enter into 46
plant and every part 75
plant and every tree 141
plant and fungal cell 84
plant and gather their 40
plant and gives rise 44
plant and grows well 145
plant and human health 92
plant and human life 763
plant and local union 131
plant and paper mill 62
plant and plant part 48
plant and raise corn 80
plant and raise their 186
plant and rolling mill 161
plant and steel mill 90
plant and still more 62
plant and stock were 70
plant and sugar cane 62
plant and water well 45
plant and which will 40
plant and would have 102
plant are often used 98
plant are taken from 75
plant are taken into 104
plant are woven into 50
plant being built there 120
plant for about three 68
plant for eight years 64
plant for every three 41
plant for poppy drug 40
plant for seven years 235
plant for shady areas 40
plant for thirty years 91
plant for which there 323
plant had burst into 99
plant had grown from 84
plant had grown into 63
plant had never been 354
plant had risen from 53
plant had taken root 182
plant has given rise 96
plant has grown from 120
plant has grown into 82
plant has leaves like 41
plant has never been 673
plant has often been 202
plant has since been 474
plant has taken root 132
plant his first crop 123
plant his right foot 132
plant may arise from 43
plant now grows wild 55
plant than anything else 42
plant that burns coal 87
plant that comes from 189
plant that comes into 61
plant that could grow 59
plant that could have 134
plant that could make 76
plant that gives rise 87
plant that grows along 549
plant that grows among 51
plant that grows best 397
plant that grows down 97
plant that grows from 961
plant that grows here 92
plant that grows into 149
plant that grows like 182
plant that grows only 311
plant that grows over 126
plant that grows there 178
plant that grows upon 284
plant that grows very 127
plant that grows well 530
plant that grows wild 909
plant that lives from 94
plant that lives more 100
plant that lives only 102
plant that looks like 1173
plant that might have 165
plant that sprang from 141
plant that springs from 351
plant that takes root 66
plant that works well 44
plant that would cost 141
plant that would cure 41
plant that would give 91
plant that would grow 404
plant that would have 502
plant that would help 40
plant that would make 180
plant that would meet 53
plant that would soon 88
plant that would take 95
plant that would turn 52
plant them right away 307
plant they could find 46
plant they would have 59
plant two miles away 44
plant was about half 51
plant was built during 178
plant was built from 50
plant was built here 71
plant was built there 346
plant was closing down 88
plant was first made 41
plant was first seen 59
plant was first used 149
plant was found among 73
plant was found only 45
plant was growing wild 51
plant was grown from 117
plant was later sold 70
plant was moved from 226
plant was moved into 58
plant was never used 49
plant was often used 56
plant was still there 52
plant was taken from 248
plant was taken into 115
plant was taken over 1652
plant with green pods 49
plant with large blue 40
plant with large dark 43
plant with leaves like 210
plant with small blue 69
plate and again heard 61
plate and chain mail 75
plate and chair were 45
plate and china were 67
plate and drank from 144
plate and drink from 302
plate and first base 891
plate and frame type 313
plate and gives rise 44
plate and glass down 115
plate and glass from 141
plate and glass into 75
plate and glass were 80
plate and hangings from 52
plate and knife laid 40
plate and leaned back 273
plate and linen were 63
plate and money were 88
plate and press down 121
plate and pries open 48
plate and serve warm 126
plate and sheet iron 194
plate and shell theory 151
plate and spoon from 43
plate and spoon over 208
plate and spoon some 164
plate and spread over 178
plate and stood there 147
plate and would have 63
plate are taken from 146
plate for about half 42
plate had never been 76
plate has moved over 40
plate has never been 137
plate has since been 54
plate she could come 48
plate that comes down 93
plate that forms part 51
plate that gives rise 55
plate that looks like 65
plate that might have 283
plate that would have 110
plate they could find 86
plate was acted upon 40
plate was drawn from 86
plate was first made 49
plate was first used 51
plate was heaped high 80
plate was missing from 41
plate was piled high 741
plate was still full 77
plate was still half 139
plate was still there 80
plate was taken away 221
plate was taken from 458
plate was wiped clean 76
plate with masking tape 58
plate with roast beef 55
plating one metal upon 44
playing and dancing were 396
playing and drums beating 441
playing and feeding over 70
playing and flags flying 1672
playing and flags waving 553
playing and getting into 42
playing and horse racing 69
playing and jesting upon 69
playing and landing fish 43
playing and learning from 95
playing and never sees 94
playing and people were 766
playing and playing well 49
playing and pulsing like 40
playing and smiling upon 141
playing and writing songs 44
playing any major role 167
playing big league ball 66
playing for about five 44
playing for about half 119
playing for about three 40
playing for eight years 40
playing for fifty years 44
playing for large sums 120
playing for quite some 105
playing for seven years 97
playing for small sums 159
playing for thirty years 143
playing gin rummy when 42
playing had never been 186
playing has never been 189
playing has often been 124
playing her cards very 45
playing her cards well 65
playing her trump card 424
playing her usual game 141
playing her usual role 43
playing his cards very 367
playing his cards well 237
playing his final card 44
playing his final game 259
playing his first full 101
playing his first game 330
playing his first role 50
playing his light over 53
playing his right part 322
playing his royal game 49
playing his trump card 1230
playing his usual game 485
playing his usual part 62
playing his usual role 169
