pacific old monarch had 116
preceding each chapter are 46
preceding her marriage with 49
preceding his election and 68
preceding one hundred and 383
preceding this present one 49
preceding two decades and 251
preceding two decades had 281
preceding two decades was 69
preceding two hundred and 161
preceding two sections and 73
preceding two sections are 200
preceding two sections can 75
preceding two sections for 48
preceding two sections has 77
preceding two sections may 53
preceding two sections that 227
preceding year together with 293
precept and example all 52
precept and example and 1060
precept and example are 684
precept and example both 44
precept and example can 113
precept and example did 55
precept and example for 606
precept and example had 132
precept and example has 180
precept and example how 216
precept and example lead 48
precept and example set 45
precept and example she 77
precept and example than 53
precept and example that 1902
precept and example they 224
precept and example this 45
precept and example too 75
precept and example was 195
precept and example with 47
precept and example you 62
precept nor example for 347
precious and fragile and 65
precious and glorious than 48
precious and inspiring than 46
precious and pleasant things 119
precious art objects and 46
precious ore gathered with 51
precious raw material for 84
precious than diamonds and 106
precious than freedom and 76
precious than liberty and 50
precious than mosaics and 51
precious things because they 42
precise and because they 44
precise and careful and 40
precise and careful than 41
precise and careful way 51
precise and certain and 46
precise and certain for 41
precise and certain than 51
precise and concise than 48
precise and concise way 67
precise and correct than 54
precise and demanding than 43
precise and elegant than 63
precise and meaningful than 42
precise and meaningful way 77
precise and orderly not 71
precise and orderly way 87
precise and reliable and 43
precise and reliable for 50
precise and reliable than 284
precise and reliable way 94
precise man addison can 40
precise our contact with 46
predict and account for 303
predict and control all 140
predict and control and 76
predict and control his 225
predict and control its 193
predict and control one 43
predict and control our 301
predict and control than 44
predict and control that 115
predict and control them 213
predict and control this 58
predict and explain all 67
predict and explain how 180
predict and explain its 64
predict and explain our 53
predict and explain them 57
predict and explain this 44
predict and explain why 70
predict and prepare for 1671
predict and provide for 62
predict for certain how 44
predict for certain that 62
predict his behavior and 49
predict his behavior with 73
predict its behavior and 84
predict its behavior with 63
predict its outcome with 61
predict its position and 54
predict that between now 47
predict that certain things 110
predict that persons who 75
predict that persons with 76
predict that species with 52
preempt and abolish any 186
preface all rivalry was 48
preface and apology for 46
preface each chapter with 90
preface her remarks with 107
preface his alliance with 76
preface his remarks with 1117
preface his request with 53
preface how pressed you 44
preface our remarks with 296
preface this account with 144
preface this article with 95
preface this chapter with 571
preface was written and 52
preface was written for 171
prefacing each chapter with 40
prefacing her remarks with 107
prefacing his account with 69
prefacing his remarks with 805
prefacing his request with 51
prefect had offered for 42
prefers them because they 66
prelate that escaped this 75
prelate was assured that 71
prelate was charged with 40
prelate who brought this 57
prelude and context for 57
premise that america was 49
premise that animals are 125
premise that asserts that 42
premise that behavior can 44
premise that clients are 53
premise that congress had 57
premise that culture and 43
premise that custody and 60
premise that emotions are 58
premise that everything has 144
premise that everything that 197
premise that germany was 63
premise that language and 139
premise that markets are 83
premise that marriage was 40
premise that parents and 54
premise that parents are 110
premise that persons are 149
premise that persons who 83
premise that religion and 125
premise that schools are 76
premise that science and 81
premise that slavery was 124
premise that society has 180
premise that society was 45
premise that teachers and 53
premise that teachers are 90
premise that workers are 62
premium are written off 54
premium being charged for 65
premium for procuring new 95
premium for quality and 69
premium for workers who 53
premium for workers with 67
premium may provide one 96
premium was charged for 138
premium was offered for 449
premium you receive for 55
prepare all matters for 100
prepare and conduct his 92
prepare and conduct job 71
prepare and deliver his 101
prepare and deliver one 40
prepare and deliver them 87
prepare and deposit his 161
prepare and develop his 49
prepare and dispose him 45
prepare and dispose men 46
prepare and dispose that 130
prepare and dispose them 132
prepare and furnish all 107
prepare and furnish them 65
prepare and perfect all 95
prepare and prepare and 51
prepare and present all 128
prepare and present for 107
prepare and present his 910
prepare and present its 603
prepare and present our 50
prepare and present them 95
prepare and present this 167
prepare and propose for 59
prepare and provide all 42
prepare and provide for 989
prepare and publish for 72
prepare and publish his 204
prepare and publish its 110
prepare and publish this 205
prepare and qualify for 67
prepare and qualify him 144
prepare and qualify them 72
prepare and rehearse for 125
prepare and scatter his 54
prepare and support them 50
prepare both himself and 58
prepare both parents and 40
prepare both written and 146
prepare box lunches for 52
prepare each student for 213
prepare for baptism and 56
prepare for careers and 62
prepare for careers that 182
prepare for classes and 144
prepare for college and 719
prepare for college but 45
prepare for college with 97
prepare for contact with 97
prepare for defense and 92
prepare for everything that 151
prepare for general war 51
prepare for herself and 63
prepare for himself and 136
prepare for instant death 553
prepare for marriage and 415
prepare for marriage with 43
prepare for quizzes and 188
prepare for surgery and 347
prepare for trouble and 54
prepare her briefly for 109
prepare her friends for 44
prepare her husband for 128
prepare her lessons for 110
prepare her parents for 50
prepare his brigade for 93
prepare his charges for 52
prepare his command and 86
prepare his command for 140
prepare his company for 90
prepare his country for 379
prepare his defense and 363
prepare his defense for 45
prepare his division for 94
prepare his friends for 357
prepare his journal for 59
prepare his lecture for 51
prepare his lessons and 100
prepare his lessons for 190
prepare his material for 74
prepare his measures for 52
prepare his message for 54
prepare his parents for 82
prepare his patient for 116
prepare his players for 59
prepare his sermons and 47
prepare his sermons for 76
prepare his sermons with 47
prepare his thoughts for 58
prepare its charges for 131
prepare its defense and 42
prepare its members for 705
prepare its surface for 71
prepare new editions and 73
prepare new material for 40
prepare new members for 51
prepare new teachers and 48
prepare new teachers for 140
prepare new workers for 64
prepare one hundred and 54
prepare one preface for 43
prepare our country for 191
prepare our friends for 63
prepare our lessons for 41
prepare our spirits for 47
prepare our thoughts for 51
prepare tax returns and 658
prepare tax returns for 861
prepare team members for 125
prepare that country for 68
prepare things needful for 117
prepare thin sections for 47
prepare this chapter and 44
prepare this chicken for 46
prepare this country for 196
prepare this material and 41
prepare this material for 175
prepare this patient for 124
prepare two reports for 59
prepare war against him 611
prepare war against them 75
preparing all matters for 54
preparing all tissues for 40
preparing and combining them 41
preparing and executing any 57
preparing and executing this 58
preparing and providing for 100
preparing and rehearsing for 73
preparing any lecture for 88
preparing any studies that 66
preparing both himself and 55
preparing for baptism and 210
preparing for careers and 52
preparing for careers that 177
preparing for classes and 263
preparing for college and 858
preparing for college are 72
preparing for college had 60
preparing for college has 44
preparing for college than 44
preparing for college was 48
preparing for defense and 63
preparing for division and 47
preparing for herself and 48
preparing for himself and 169
preparing for marriage and 727
preparing for marriage with 50
preparing for quizzes and 49
preparing for surgery and 62
preparing her husband for 54
preparing her lessons for 85
preparing his article for 91
preparing his command for 49
preparing his company for 66
preparing his country for 207
preparing his defense and 87
preparing his defense for 53
preparing his defense may 45
preparing his designs for 58
preparing his journal for 167
preparing his lecture for 65
preparing his lessons and 45
preparing his lessons for 201
preparing his letters for 59
preparing his material for 162
preparing his memoirs for 50
preparing his message for 66
preparing his remarks for 63
preparing his reports and 102
preparing his reports for 56
preparing his sermons and 88
preparing his sermons for 97
preparing his sermons with 51
preparing his servant for 52
preparing his thoughts for 102
preparing its members for 345
preparing new editions and 125
preparing new material for 56
preparing new teachers for 66
preparing our country for 80
preparing our machine for 67
preparing raw material for 44
preparing tax returns and 378
preparing tax returns for 353
preparing thin sections and 47
preparing thin sections for 61
preparing this address with 61
preparing this article and 91
preparing this article for 227
preparing this chapter and 271
preparing this chapter are 104
preparing this chapter for 182
preparing this chapter was 131
preparing this country for 92
preparing this lecture for 49
preparing this material and 55
preparing this material for 446
preparing this treatise for 45
preparing with decency and 60
prepped for surgery and 185
prepped with alcohol and 45
present age abounds with 129
present age demands that 40
present age stephen was 45
present all persons who 59
present and accepting for 97
present and account for 390
present and analyze our 125
present and analyze two 90
present and anxiety for 54
present and assumes that 42
present and because they 139
present and believe that 119
present and brought with 40
present and carried out 46
present and compare two 178
present and competing for 57
present and concern for 59
present and correct and 179
present and correct for 60
present and decided that 91
present and discuss all 357
present and discuss both 90
present and discuss each 200
present and discuss his 258
present and discuss how 60
present and discuss its 44
present and discuss new 234
present and discuss one 53
present and discuss our 836
present and discuss them 286
present and discuss this 312
present and discuss two 223
present and discuss with 153
present and eternal joy 86
present and everything that 42
present and explain his 220
present and explain its 130
present and explain our 71
present and explain them 58
present and explain this 42
present and explain why 45
present and familiar with 42
present and foreign things 525
present and hopeful for 115
present and perfect are 50
present and perhaps for 145
present and persist for 175
present and planned for 50
present and pointed out 221
present and preceding year 149
present and prepare for 1066
present and preparing for 483
present and previous year 48
present and proceed with 140
present and promise for 51
present and provide for 127
present and providing for 74
present and publish this 133
present and realized that 139
present and suggest that 97
present and support his 53
present and tangible things 78
present and together with 77
present and visible and 41
present and visible things 142
present any analogy with 65
present any matters for 43
present any objects but 67
present any occasion for 54
present any problem and 107
present any problem for 624
present any problem with 47
present are carried out 130
present are familiar with 141
present are removed with 48
present are smaller than 49
present are usually not 56
present bear witness that 126
present being carried out 3798
present being studied and 41
present both himself and 43
present both written and 66
present but because they 106
present but herself and 102
present but himself and 197
present but perhaps not 43
present but usually are 183
present but usually not 99
present can account for 124
present can testify that 132
present day america and 52
present day because they 137
present day believe that 931
present day climate and 45
present day concern for 40
present day concern with 43
present day contend that 139
present day context and 64
present day covered with 96
present day culture and 84
present day customs and 52
present day declare that 222
present day demands and 55
present day demands for 67
present day derives its 91
present day economy and 44
present day furnish any 81
present day germany and 61
present day measures are 119
present day medical and 85
present day research and 53
present day science and 116
present day science has 52
present day society and 358
present day society are 106
present day society can 58
present day society has 96
present day society that 56
present day society with 44
present day systems are 50
present day together with 68
present day voyages are 50
present each student with 144
present each subject with 150
present easy targets for 159
present for admitting and 50
present for believing that 254
present for herself and 122
present for himself and 357
present for support and 46
present for supposing that 93
present for surgery with 174
present had enabled him 44
present had induced him 41
present had visited him 91
present has brought him 116
present has latched its 43
present her friends with 91
present her husband with 1800
present her majesty with 313
present her parents with 183
present his account and 55
present his account for 79
present his country with 179
present his defense and 187
present his excuses and 150
present his excuses for 49
present his friends with 275
present his grounds for 44
present his majesty with 1100
present his material and 109
present his material with 173
present his opinions and 108
present his opinions with 58
present his parents with 83
present his partner with 173
present his petition and 41
present his petition for 432
present his position and 100
present his program for 62
present his request for 289
present his subject and 42
present his subject with 204
present his thoughts and 243
present his thoughts run 77
present how johnson and 42
present its demands for 82
present its members are 57
present its members with 68
present its opinions and 44
present its petition for 49
present its position and 148
present its position with 101
present its program for 87
present its request for 92
present law permits any 74
present law providing for 70
present may account for 127
present may appoint one 150
present new material and 270
present new research and 48
present new research that 41
present new results and 43
present new results for 176
present not because they 125
present not present not 510
present one because they 74
present one hundred and 1890
present one recalls its 49
present our affairs are 64
present our country has 105
present our efforts are 50
present our offspring with 44
present our position and 112
present our prayers and 261
present our results and 499
present our results for 985
present our results using 43
present our results with 150
present our schools are 89
present our solution for 94
present our sympathy and 41
present our thoughts and 135
present real puzzles and 90
present she offered her 53
present sir francis was 44
present six shillings and 49
present that immense and 52
present that question and 215
present them because they 89
present them oftener than 46
present them together with 102
present they account for 175
present they equally with 52
present they partake too 41
present this address and 57
present this baffled and 43
present this country has 120
present this material and 97
present this material for 87
present this material with 80
present this petition and 108
present this problem and 99
present this problem can 46
present this problem has 82
present this process has 68
present this question can 112
present this question has 141
present this subject with 52
present too obscure for 40
present two grounds for 239
present two hundred and 742
present two studies that 131
present two volumes are 112
present war against his 63
present was blotted out 53
present was carried out 106
present was familiar with 122
present who believe that 46
present with anorexia and 111
present with anxiety and 162
present with chronic and 44
present with clarity and 57
present with counsel and 46
present with courage and 40
present with dementia and 130
present with dignity and 63
present with fatigue and 300
present with features that 53
present with headache and 710
present with lethargy and 53
present with perfect being 199
present with redness and 43
present with syncope and 66
present with weakness and 356
preside with dignity and 105
presiding and directing all 45
presiding and directing with 131
presiding with dignity and 67
pressed and covered with 41
pressed and pressed and 157
pressed and prodded and 55
pressed and prodded him 92
pressed and starved than 43
pressed for details and 132
pressed for details they 42
pressed for moments and 55
pressed for payment and 143
pressed for payment for 53
pressed for reforms that 137
pressed for solution was 58
pressed her against her 130
pressed her against him 1474
pressed her against his 1108
pressed her forehead and 81
pressed her forehead with 150
pressed her temples and 47
pressed her temples with 248
pressed her towards him 98
pressed him against her 454
pressed him against his 206
pressed him closely with 42
pressed his demands for 129
pressed his forehead and 59
pressed his forehead with 362
pressed his majesty with 86
pressed his request for 72
pressed his temples and 73
pressed his temples with 162
pressed his trigger and 56
pressed its demands for 173
pressed out between two 145
pressed them against her 1420
pressed them against him 75
pressed them against his 1103
pressed them between her 129
pressed them between his 211
pressed them together and 274
pressed them together with 80
pressed too closely for 67
pressed with demands for 62
presses her against him 61
presses him against her 78
presses that squeeze out 56
presses them against her 84
presses them against his 83
presses them together and 72
presume his conduct was 62
presume his friends did 55
presume that because they 76
presume that because you 72
presume that congress did 71
presume that congress has 112
presume that congress was 121
presume that everything was 49
presume that general lee 159
presume that persons who 51
presume that rational men 151
presume that socially and 101
presume you brought him 115
presuming that browner had 52
presuming that fitness for 51
pretend and pretend and 65
pretend any anxiety for 65
pretend for certain that 54
pretend for justice and 54
pretend that certain things 48
pretend that charles did 71
pretend that everything has 66
pretend that everything that 210
pretend that everything was 2317
pretend that mahomet was 58
pretend that science can 40
pretend that writers are 47
pretend you believe him 91
pretest was carried out 178
pretext and apology for 61
pretext and context for 107
pretext and occasion for 179
pretext for arresting him 238
pretext for arresting them 44
pretext for asserting his 70
pretext for asserting its 64
pretext for asserting that 470
pretext for attacking and 90
pretext for attacking her 59
pretext for attacking him 489
pretext for attacking his 77
pretext for attacking them 542
pretext for banishing him 59
pretext for beginning his 60
pretext for believing that 152
pretext for cruelty and 163
pretext for declaring that 352
pretext for declaring war 1397
pretext for declining his 46
pretext for demanding that 139
pretext for depriving him 285
pretext for depriving them 139
pretext for deserting his 102
pretext for detaining him 96
pretext for detaining them 88
pretext for devouring her 50
pretext for divorcing his 47
pretext for enforcing her 44
pretext for enslaving them 54
pretext for excluding him 144
pretext for excluding them 57
pretext for exempting any 72
pretext for expelling him 137
pretext for expelling them 53
pretext for extending his 120
pretext for extending its 52
pretext for gradual and 123
pretext for harassing him 42
pretext for increasing his 81
pretext for increasing its 42
pretext for indulging his 64
pretext for indulging them 78
pretext for insisting that 43
pretext for invasion and 75
pretext for invasion was 59
pretext for obscene and 73
pretext for pillage and 45
pretext for plunder and 48
pretext for prolonging our 54
pretext for punishing him 120
pretext for punishing them 122
pretext for retaining them 58
pretext for robbery and 61
pretext for stripping him 74
pretext for supposing that 307
pretext for violence and 83
pretext put forward for 41
prevail and handled with 50
prevail not against them 113
prevail that everything man 107
prevent air bubbles and 57
prevent air bubbles being 49
prevent all concern for 66
prevent all contact with 216
prevent all dispute with 91
prevent all occasion for 121
prevent all persons and 41
prevent all persons not 91
prevent all remorse for 82
prevent and control air 568
prevent and control hiv 288
prevent and control them 297
prevent and control this 139
prevent and correct any 109
prevent and correct them 45
prevent and correct this 83
prevent and deprive them 83
prevent and monitor for 42
prevent and prepare for 234
prevent and provide for 47
prevent and repress any 75
prevent and reverse this 44
prevent any addition being 48
prevent any attempt being 125
prevent any attempt that 156
prevent any contact with 591
prevent any decision being 97
prevent any dispute that 100
prevent any election being 55
prevent any elector who 94
prevent any illegal act 217
prevent any illness that 69
prevent any measures being 53
prevent any mistake being 57
prevent any mistake for 141
prevent any mistake with 50
prevent any natural and 47
prevent any occasion for 173
prevent any persons being 42
prevent any persons not 52
prevent any persons who 53
prevent any question being 90
prevent any rupture with 41
prevent any tampering with 376
prevent any trouble that 103
prevent any trouble with 114
prevent any violence being 136
prevent any violence that 112
prevent being carried out 43
prevent both himself and 40
prevent eye contact with 44
prevent heat buildup and 57
prevent her complying with 42
prevent her exceeding her 62
prevent her following her 61
prevent her husband and 78
prevent her marriage and 52
prevent her marriage with 426
prevent her poisoning him 43
prevent him following his 57
prevent his acquiring any 132
prevent his alliance with 107
prevent his believing that 100
prevent his complying with 58
prevent his contact with 40
prevent his country being 51
prevent his detaching any 102
prevent his effecting any 109
prevent his election and 70
prevent his executing any 73
prevent his executing his 47
prevent his extending his 42
prevent his finishing his 91
prevent his following her 144
prevent his following his 124
prevent his friends and 69
prevent his junction with 1103
prevent his marriage with 411
prevent his observing its 54
prevent his observing who 61
prevent his obtaining any 123
prevent his occupying his 74
prevent his receiving any 118
prevent his suffering any 53
prevent hot flashes and 81
prevent its adoption and 55
prevent its adoption for 42
prevent its baleful use 85
prevent its capture and 54
prevent its contact with 364
prevent its following its 43
prevent its general use 287
prevent its happening but 63
prevent its increase and 67
prevent its junction with 245
prevent its passage and 59
prevent its producing any 64
prevent its receiving any 118
prevent mob violence and 57
prevent our accepting this 42
prevent our assigning any 48
prevent our believing that 535
prevent our clients and 42
prevent our country being 54
prevent our employing this 46
prevent our imagining that 131
prevent our marriage but 85
prevent our obtaining any 98
prevent our obtaining that 115
prevent our receiving any 56
prevent our regarding man 49
prevent our regarding them 77
prevent our rejoining them 71
prevent our supposing that 904
prevent that anarchy and 94
prevent that descent was 109
prevent that disgust and 45
prevent this because they 58
prevent this country being 89
prevent this happening and 240
prevent this happening that 126
prevent this happening was 81
prevent this marriage and 47
prevent this outcome and 60
prevent this problem and 169
prevent this problem are 45
prevent this trouble and 53
prevent war between its 48
prevent war between them 102
prevent war between two 77
prevent was broader than 83
previous act existed with 42
previous and current use 64
previous and current year 518
previous and following year 47
previous few decades and 43
previous few decades had 62
previous had offered him 41
previous one hundred and 489
previous two decades and 639
previous two decades but 59
previous two decades had 954
previous two decades has 65
previous two decades that 308
previous two decades was 257
previous two decades with 62
previous two hundred and 186
previous two sections and 231
previous two sections are 493
previous two sections can 255
previous two sections for 99
previous two sections has 123
previous two sections may 76
previous two sections that 460
previous two sections was 60
previous two summers had 42
previous two volumes are 90
previous year because she 56
previous year because they 65
previous year because this 53
previous year britain had 41
previous year charles had 60
previous year congress had 102
previous year previous year 315
previous year revealed that 104
previous year together with 164
pricked but lightly then 112
pricked with needles and 56
prickly pear prickly pear 450
priests and artists who 66
priests and banners and 61
priests and beggars and 57
priests and bishops all 75
priests and bishops and 1196
priests and bishops are 863
priests and bishops but 73
priests and bishops can 66
priests and bishops did 92
priests and bishops for 203
priests and bishops had 440
priests and bishops has 41
priests and bishops may 114
priests and bishops not 41
priests and bishops now 41
priests and bishops out 87
priests and bishops that 252
priests and bishops was 271
priests and bishops who 1488
priests and bishops with 167
priests and brothers and 389
priests and brothers are 71
priests and brothers had 76
priests and brothers was 49
priests and brothers who 435
priests and brothers with 66
priests and catholic lay 76
priests and clerics and 51
priests and clerics who 120
priests and cowards and 161
priests and curates who 48
priests and divines are 46
priests and doctors and 166
priests and doctors are 58
priests and doctors how 132
priests and doctors who 170
priests and faithful who 66
priests and jesuits and 109
priests and jesuits are 116
priests and jesuits had 111
priests and jesuits who 219
priests and lawyers and 204
priests and lawyers who 67
priests and ordered them 48
priests and parsons and 53
priests and parsons are 61
priests and parsons who 45
priests and pastors and 155
priests and pastors are 133
priests and pastors for 42
priests and pastors had 43
priests and pastors who 255
priests and peasants and 53
priests and prayers and 66
priests and princes and 121
priests and princes are 95
priests and princes was 50
priests and princes who 116
priests and prudent men 45
priests and rituals and 40
priests and scribes and 1389
priests and scribes are 231
priests and scribes did 61
priests and scribes for 83
priests and scribes had 322
priests and scribes saw 542
priests and scribes that 117
priests and scribes was 65
priests and scribes who 600
priests and scribes with 64
priests and several old 84
priests and shamans and 42
priests and shamans are 45
priests and shamans who 74
priests and sisters and 216
priests and sisters are 124
priests and sisters had 63
priests and sisters who 400
priests and teachers and 266
priests and teachers are 177
priests and teachers for 113
priests and teachers had 95
priests and teachers who 346
priests and temples and 107
priests and temples are 44
priests and traders who 44
priests and virgins may 95
priests and virgins who 43
priests and warriors and 148
priests and warriors had 77
priests and warriors who 103
priests are charged with 99
priests are married and 51
priests are married men 84
priests are ordered not 51
priests are trained for 53
priests both secular and 70
priests had brought with 48
priests had deluded them 77
priests was reduced and 93
priests who accused him 50
priests who believe that 94
priests who brought him 47
priests who carried out 152
priests who derived both 46
priests who erected them 40
priests who offered them 43
priests who opposed him 49
priests who pretend that 45
priests who visited them 55
priests with banners and 47
priests with crosses and 96
primary and election day 49
primary and eternal and 60
primary and foreign key 2622
primary and grammar and 40
primary and revision hip 80
primary beam current and 97
primary beam current was 53
primary jaw crusher and 54
primary key columns and 100
primary key columns are 195
primary key columns for 97
primary key columns that 41
primary key defined for 75
primary key ensures that 69
primary key foreign key 82
primary law governing all 41
primary lung cancers and 114
primary lung cancers are 58
primary raw material and 144
primary raw material for 607
primers are labeled with 61
primers are removed and 58
primped and preened and 99
princes and bishops and 191
princes and bishops had 80
princes and bishops who 208
princes and eminent men 75
princes and knights and 149
princes and knights being 80
princes and knights who 182
princes and peasants and 50
princes and priests and 222
princes and priests are 43
princes and priests was 44
princes and priests who 72
princes and private men 66
princes and tyrants are 118
princes and warriors and 43
princes and warriors who 93
princes her friends for 41
princes who compose that 81
princes who opposed him 80
princes who opposed his 63
princes who touched for 50
printed and adorned with 166
printed and brought out 119
printed and engraved for 54
printed and offered for 465
printed and preached for 64
printed for general use 196
printed for himself and 56
printed for manners and 58
printed for official use 154
printed for private use 283
printed his picture and 135
printed his picture with 49
printed off betimes one 140
printed one hundred and 369
printed out together with 205
printed them together with 49
printed two hundred and 715
printed with colored ink 127
printed with flowers and 114
printer and printed out 45
printer any printer that 187
printer has brought you 45
priority for congress and 157
priority for federal and 43
priority for himself and 44
priority for national and 99
priority for research and 306
priority for science and 42
prisons and asylums and 165
prisons and asylums are 102
prisons and asylums for 125
prisons and galleys for 52
prisons and released all 48
prisons and schools and 47
prisons and schools for 46
prisons are crammed with 73
prisons are crowded and 40
prisons are crowded with 350
prisons are schools for 84
prisons for debtors and 50
prisons for violence and 81
privacy and comfort and 69
privacy and comfort are 109
privacy and comfort for 155
privacy and comfort than 48
privacy and comfort that 53
privacy and decency are 47
privacy and dignity and 178
privacy and dignity are 190
privacy and dignity for 114
privacy and dignity that 187
privacy and freedom and 102
privacy and freedom are 83
privacy and freedom for 92
privacy and freedom that 198
privacy and leisure for 45
privacy and liberty are 63
privacy and modesty are 45
privacy and reserve that 197
privacy and respect for 392
privacy and secrecy and 60
privacy and secrecy are 139
privacy and secrecy for 53
privacy and secrecy that 43
privacy and support for 47
privacy for herself and 108
privacy for himself and 130
privacy for husband and 46
privacy for parents and 40
privacy for patient and 49
privacy nor abridge his 293
privacy that society has 92
privacy was invaded and 65
private act between two 48
private act carried out 65
private and official use 65
private and retired man 48
private art gallery and 82
private art gallery with 43
private art lessons and 43
private art schools and 48
private car drivers and 43
private day schools and 135
private day schools are 49
private day schools for 108
private ill fortune that 55
private int private int 724
private key ensures that 50
private law because they 234
private law matters and 49
private law offices and 42
private law schools and 52
private law systems and 48
private net product and 252
private that demands our 145
private war against each 60
private war against his 74
private war against them 53
private war between them 74
private war between two 85
probity and honesty are 48
probity and respect for 63
probity and talents for 47
problem and account for 79
problem and advised that 44
problem and analyze its 48
problem and arranged for 48
problem and assumed that 194
problem and assumes that 103
problem and because they 150
problem and believe that 496
problem and carried out 90
problem and claimed that 171
problem and compare them 55
problem and concern for 108
problem and decided that 1373
problem and decides that 115
problem and demands that 50
problem and develop new 82
problem and discuss how 148
problem and discuss its 90
problem and efforts are 69
problem and emerged with 55
problem and ensures that 157
problem and examine how 40
problem and explain how 282
problem and explain its 76
problem and explain why 258
problem and explore its 61
problem and factors that 56
problem and figured out 46
problem and imperil not 42
problem and implies that 121
problem and offered his 42
problem and perhaps not 43
problem and pointed out 435
problem and prepare for 73
problem and present its 68
problem and pretend that 50
problem and prevent its 180
problem and proceed with 124
problem and protect our 51
problem and provide for 139
problem and provide them 40
problem and realized that 397
problem and realizes that 121
problem and request that 158
problem and require that 107
problem and respond with 46
problem and results are 52
problem and searched for 47
problem and searches for 125
problem and solution and 191
problem and solution are 779
problem and solution can 117
problem and solution for 132
problem and solution may 89
problem and solution that 274
problem and solution with 104
problem and suggest how 80
problem and suggest that 670
problem and support for 95
problem and suppose that 265
problem and together they 43
problem and usually has 43
problem are brought out 73
problem are carried out 106
problem are complex and 136
problem are pointed out 76
problem are usually not 44
problem being studied and 391
problem being tackled and 57
problem but because they 77
problem can explain why 45
problem for america and 71
problem for america was 67
problem for animals that 74
problem for anybody who 49
problem for athletes and 59
problem for athletes who 43
problem for britain and 110
problem for britain was 187
problem for clients who 47
problem for clients with 125
problem for congress and 50
problem for couples who 63
problem for critics and 61
problem for critics who 85
problem for decades and 81
problem for doctors and 89
problem for farmers and 149
problem for farmers who 65
problem for germany and 59
problem for germany was 116
problem for herself and 61
problem for himself and 450
problem for himself with 61
problem for infants and 92
problem for kennedy was 47
problem for lawyers and 48
problem for medical and 46
problem for medical men 90
problem for parents and 295
problem for parents who 166
problem for parents with 53
problem for patient and 42
problem for persons who 164
problem for persons with 309
problem for research and 224
problem for schools and 79
problem for science and 118
problem for society and 232
problem for society than 88
problem for solution and 92
problem for solution was 63
problem for spenser was 55
problem for studies that 113
problem for systems that 60
problem for systems with 220
problem for teachers and 374
problem for teachers who 166
problem for theorists and 45
problem for workers and 52
problem for workers who 61
problem for writers and 61
problem for writers who 77
problem had brought him 40
problem had existed for 257
problem had started with 47
problem has assumed new 54
problem has emerged and 55
problem has emerged with 84
problem has ensured that 189
problem has exactly one 62
problem has existed and 86
problem has existed for 699
problem has pointed out 45
problem has revealed that 206
problem may account for 159
problem may develop for 58
problem may explain why 123
problem may involve one 61
problem may persist for 71
problem may require that 502
problem may suggest that 109
problem not because they 66
problem now becomes how 156
problem now becomes one 1049
problem now becomes that 561
problem than perhaps any 50
problem that affects all 857
problem that affects both 266
problem that affects each 55
problem that affects her 40
problem that affects his 84
problem that affects not 125
problem that affects one 180
problem that affects our 107
problem that affects them 190
problem that affects you 94
problem that awaited him 46
problem that baffled him 58
problem that bothered her 53
problem that bothered him 161
problem that brought her 89
problem that brought him 215
problem that brought them 411
problem that brought you 496
problem that congress had 40
problem that congress has 53
problem that congress was 128
problem that demands our 48
problem that emerged for 56
problem that emerged was 248
problem that emerged with 84
problem that emerges for 42
problem that emerges with 82
problem that existed for 102
problem that existed was 67
problem that existed with 114
problem that extends far 76
problem that haunted him 95
problem that mankind has 57
problem that plagued all 156
problem that plagued both 47
problem that plagued her 66
problem that plagued him 179
problem that plagued his 56
problem that plagued them 48
problem that plagues all 388
problem that plagues any 82
problem that plagues both 94
problem that plagues our 83
problem that plagues this 52
problem that pressed for 45
problem that presses for 50
problem that puzzled him 52
problem that remains for 264
problem that remains with 154
problem that science has 81
problem that society has 91
problem that started with 49
problem that strikes one 46
problem that teachers and 51
problem that threatens our 69
problem that together they 53
problem that touches all 41
problem that touches them 70
problem that usually can 46
problem that worried her 41
problem that worried him 149
problem that worried his 43
problem that worried them 41
problem that worries you 76
problem then becomes how 1000
problem then becomes not 134
problem then becomes one 11633
problem then becomes that 1651
problem then becomes this 49
problem they present for 44
problem they tackled was 47
problem this country has 90
problem this problem can 45
problem this problem has 58
problem thus becomes how 83
problem thus becomes one 1612
problem thus becomes that 166
problem too complex for 151
problem was between them 57
problem was broader than 89
problem was brought out 400
problem was carried out 1884
problem was chiefly one 91
problem was complex and 250
problem was coupled with 49
problem was decided for 71
problem was defined and 178
problem was defined for 48
problem was exactly that 136
problem was fraught with 92
problem was handled with 129
problem was however that 102
problem was largely due 97
problem was largely one 398
problem was largely that 105
problem was located and 51
problem was national and 47
problem was nowhere near 62
problem was perhaps not 106
problem was perhaps that 129
problem was pointed out 1696
problem was poverty and 63
problem was present and 46
problem was quickly and 66
problem was settled and 124
problem was settled for 192
problem was settled long 143
problem was settled with 97
problem was shelved for 45
problem was simpler than 142
problem was spelled out 77
problem was studied and 137
problem was studied for 130
problem was studied using 76
problem was studied with 119
problem was tackled and 56
problem was tackled with 202
problem was thrashed out 80
problem was threshed out 42
problem was usually not 57
problem with accepting that 114
problem with accepting this 127
problem with achieving this 51
problem with admitting that 44
problem with alcohol and 1051
problem with alcohol but 79
problem with alcohol for 40
problem with alcohol had 41
problem with alcohol that 216
problem with alcohol use 243
problem with alcohol was 136
