packaged and marketed like 56
products and services over 1550
products and services pass 71
products and services play 71
products and services plus 53
products and services prior 48
products and services range 86
products and services ranging 374
products and services reach 114
products and services rely 44
products and services seem 71
products and services sell 92
products and services sold 2298
products and services such 3736
products and services take 75
products and services tend 186
products and services their 231
products and services there 301
products and services these 140
products and services upon 91
products and services used 1041
products and services vary 80
products and services very 64
products and services well 228
products and services were 2192
products and services when 506
products and services will 5230
products and services work 189
products and services worth 72
products and services your 404
products and solutions from 55
products and supplies from 72
products and textiles were 50
products and therefore have 95
products and therefore must 65
products and tropical oils 56
products are absorbed from 164
products are absorbed into 418
products are absorbed more 49
products are acquired from 56
products are actually made 90
products are actually sold 206
products are actually used 296
products are admitted free 59
products are admitted into 58
products are carbonic acid 448
products are combined into 100
products are commonly sold 77
products are commonly used 433
products are computed from 42
products are conveyed from 56
products are designed from 45
products are distinct from 81
products are diverted from 43
products are excepted from 45
products are exchanged among 45
products are excluded from 733
products are excreted from 132
products are excreted into 87
products are exempted from 259
products are expected from 64
products are expelled from 121
products are exported back 44
products are exported from 509
products are filtered from 147
products are imported from 793
products are imported into 383
products are included among 45
products are included here 59
products are injected into 128
products are inserted into 71
products are intended only 63
products are isolated from 145
products are normally made 45
products are normally sold 85
products are normally used 57
products are obtained from 2448
products are obtained only 77
products are obtained when 287
products are packaged into 74
products are possible from 49
products are possible when 46
products are prepared from 409
products are probably more 148
products are procured from 66
products are produced during 212
products are produced from 1077
products are produced more 162
products are produced only 309
products are produced over 44
products are produced there 98
products are produced when 151
products are received from 133
products are secreted from 50
products are secreted into 108
products are selected from 65
products are somewhat more 215
products are supplied from 60
products are withdrawn from 349
products being carbonic acid 142
products being exported from 83
products being imported from 86
products being imported into 174
products being produced from 41
products for domestic sale 126
products for imported ones 91
products for personal care 138
products for purposes other 130
products for selected years 75
products for specific uses 142
products had actually been 42
products had declined from 52
products had increased from 95
products has declined from 86
products has declined over 47
products has decreased from 54
products has increased during 57
products has increased from 326
products has increased more 110
products has increased over 116
products has probably been 42
products has received much 97
products has recently been 241
products has resulted from 105
products now imported from 50
products now obtained from 71
products that challenge your 104
products that everyone else 43
products that formerly were 110
products that generate cash 77
products that generate less 92
products that maintain their 45
products that regulate cell 41
products that resulted from 404
products they produced were 68
products they purchase from 118
products they purchase will 51
products they received from 45
products thus obtained were 135
products thus obtained will 81
products was increased from 61
products was obtained from 136
products with sulfuric acid 125
products you purchase from 71
profaned and rendered vile 44
profiles are commonly used 52
profiles are computed from 65
profiles are obtained from 307
profiles are obtained when 50
profited and suffered from 142
profound and accurate your 55
profound and beautiful book 61
profound and beautiful truth 48
profound and beautiful work 77
profound and essential truth 52
profound and glistening like 69
profound and mystical part 110
profound and original book 89
profound and original ideas 129
profound and original mind 92
profound and original theory 63
profound and original work 189
profound and therefore more 149
profound and tranquil peace 50
profound and unbroken peace 51
profound and valuable ideas 55
profound and valuable work 56
profound new insights into 103
profound than anywhere else 57
profound this solitary tree 179
programs and agencies have 164
programs and agencies such 50
programs and agencies were 122
programs and agencies will 46
programs and computer data 91
programs and evaluate their 160
programs and evaluating their 108
programs and materials have 101
programs and materials were 49
programs and monitoring their 57
programs and numerous other 42
programs and policies also 41
programs and policies dealing 50
programs and policies during 63
programs and policies from 136
programs and policies have 870
programs and policies into 71
programs and policies more 137
programs and policies must 244
programs and policies need 89
programs and policies such 78
programs and policies were 605
programs and policies will 359
programs and policies work 46
programs and prenatal care 50
programs and projects during 44
programs and projects from 113
programs and projects have 413
programs and projects having 79
programs and projects into 44
programs and projects must 146
programs and projects over 43
programs and projects such 122
programs and projects were 342
programs and projects will 305
programs and routines used 182
programs and services also 57
programs and services during 72
programs and services from 393
programs and services have 710
programs and services into 145
programs and services like 49
programs and services more 245
programs and services must 294
programs and services need 89
programs and services only 59
programs and services over 53
programs and services such 595
programs and services vary 40
programs and services were 523
programs and services when 45
programs and services will 579
programs and services your 48
programs and stresses self 122
programs and therefore have 54
programs are actually used 52
programs are combined into 101
programs are commonly used 672
programs are compiled into 428
programs are designed from 56
programs are designed more 48
programs are designed only 99
programs are distinct from 81
programs are excluded from 165
programs are executed from 46
programs are exempted from 45
programs are financed from 171
programs are imported from 83
programs are included here 95
programs are intended only 48
programs are isolated from 72
programs are normally used 49
programs are obtained from 70
programs are possible only 57
programs are probably best 96
programs are probably more 204
programs are provided free 46
programs are reviewed here 50
programs are selected from 64
programs are separate from 80
programs are slightly more 41
programs are somewhat less 104
programs are somewhat more 263
programs for children aged 209
programs for children ages 463
programs for children birth 180
programs for children during 120
programs for children from 1371
programs for children have 412
programs for children like 48
programs for children living 137
programs for children must 109
programs for children over 82
programs for children such 48
programs for children three 47
programs for children were 256
programs for children will 87
programs for coronary heart 146
programs for everyone from 57
programs for homeless youth 60
programs for injection drug 156
programs for minority youth 121
programs for personal gain 73
programs for prenatal care 57
programs for processing data 66
programs for purposes such 42
programs for specific areas 48
programs for specific jobs 64
programs for students ages 45
programs for students from 446
programs for troubled youth 193
programs had increased from 71
programs had recently been 47
programs has increased from 262
programs has increased over 118
programs has recently been 124
programs has resulted from 62
programs may actually have 43
programs that actively seek 45
programs that actually help 40
programs that actually work 157
programs that affected their 56
programs that consider race 52
programs that differed from 44
programs that discount their 83
programs that emanated from 46
programs that followed were 60
programs that increased their 47
programs that occurred during 69
programs that provided jobs 41
programs that provided more 43
programs that resulted from 185
programs that resulted were 41
programs that transfer data 50
programs was obtained from 88
programs with students from 46
programs you download from 105
progress and economic well 119
progress and education were 41
progress and education will 62
progress and evaluate their 58
progress and evolution from 40
progress and evolution have 44
progress and evolution were 89
progress and expansion were 109
progress and finished work 47
progress and identify areas 150
progress and improved living 123
progress and increases want 59
progress and maintain their 43
progress and problems during 83
progress and problems were 45
progress and ultimate fate 55
progress are possible only 223
progress had actually been 230
progress had likewise been 79
progress had probably been 46
progress had recently been 90
progress had resulted from 76
progress had scarcely been 53
progress had therefore been 64
progress has actually been 471
progress has depended upon 201
progress has likewise been 102
progress has obviously been 66
progress has occurred during 112
progress has occurred over 91
progress has probably been 228
progress has recently been 3187
progress has resulted from 792
progress has suffered from 49
progress has therefore been 245
progress than anywhere else 71
progress that children make 110
progress that occurred during 86
progress that resulted from 321
progress that students have 56
progress that students make 108
progress was achieved during 375
progress was achieved only 123
progress was achieved over 120
progress was achieved when 140
progress was actually made 241
progress was arrested only 58
progress was contingent upon 52
progress was initially made 52
progress was initially slow 83
progress was likewise made 72
progress was possible along 43
progress was possible only 529
progress was recorded during 63
progress was reported from 130
progress was scarcely felt 41
progress was somewhat more 41
progress was somewhat slow 179
progress was tediously slow 81
progress was terribly slow 160
progress was therefore made 58
progress was therefore slow 193
progress was therefore very 79
prohibit any employee from 117
prohibit any employer from 58
prohibit any fiduciary from 151
prohibit her subjects from 99
prohibit his officers from 46
prohibit his soldiers from 44
prohibit his subjects from 575
prohibit its citizens from 318
prohibit its extension into 81
prohibit its nationals from 50
prohibit its subjects from 101
prohibit our citizens from 71
projecting its disgusting form 66
projecting its sheltering eaves 55
projects and evaluate their 42
projects and expenses more 143
projects and monitoring their 52
projects and policies have 82
projects and policies must 42
projects and policies were 43
projects and products from 67
projects and programs dealing 64
projects and programs from 114
projects and programs have 347
projects and programs into 40
projects and programs must 101
projects and programs such 70
projects and programs were 335
projects and programs will 215
projects and therefore have 46
projects are commonly very 52
projects are embarked upon 141
projects are excluded from 118
projects are exempted from 116
projects are financed from 223
projects are possible only 44
projects are selected from 63
projects but slightly from 105
projects for developing less 532
projects had actually been 87
projects has increased from 85
projects has recently been 50
projects its phantasy onto 61
projects now underway will 90
projects that generate more 46
projects that mitigate their 88
projects that provided jobs 40
projects that resulted from 118
projects that students have 122
projects was increased from 60
projects was obtained from 73
projects with students from 69
prologue and epilogue code 133
prologue and epilogue from 196
prologue and epilogue have 76
prologue and epilogue were 1392
prolonged and absolute rest 42
prolonged and complete rest 107
prolonged and promised race 73
prolonged and rendered more 181
prolonged for fourteen years 123
promised all possible help 233
promised and expected from 101
promised him immunity from 135
promised that american boys 67
promised them exemption from 182
promised them immunity from 151
promised this goodness unto 449
promises and outright lies 98
promises and presents from 40
promises him somewhat more 156
promises new insights into 316
promoted and presided over 47
promoted and profited from 103
promoter and inserted into 51
promoter and reporter gene 51
promoter has recently been 50
promoter was inserted into 88
promoter was isolated from 68
promotes and enhances life 147
promotion and temporal wealth 44
promotion and transfer from 105
prompted and threatened jury 64
prompted this response from 98
prompter had bestowed upon 41
promptly all possible areas 55
promptly and candidly told 72
promptly and directly into 186
promptly and forcibly will 43
promptly and properly made 59
promptly and severely dealt 91
pronouns and definite noun 233
pronouns are commonly used 66
pronouns are normally used 72
pronouns are properly used 49
properly and abstains from 55
properly and directly fall 60
properly has declared these 65
property all property other 47
property and adjacent areas 64
property and authority over 81
property and authority were 58
property and banished from 54
property and business during 61
property and business were 194
property and business will 128
property and casualty loss 61
property and chattels were 42
property and children were 103
property and contract have 65
property and contract laws 149
property and contract must 62
property and contract were 230
property and destroying their 43
property and domestic life 52
property and economic life 76
property and economic loss 108
property and economic self 46
property and education have 52
property and education were 111
property and excluded from 67
property and exclusion from 63
property and exemption from 145
property and exercise their 45
property and expelled from 48
property and expulsion from 114
property and families from 56
property and industry were 48
property and interest fast 136
property and liability loss 81
property and liability risk 67
property and maintain their 77
property and payments duly 187
property and personal wealth 121
property and potential sale 45
property and preserve peace 59
property and produced more 49
property and property held 375
property and property other 50
property and property used 134
property and remained there 51
property and revenues were 170
property and services from 55
property and services made 54
property and services used 92
property and therefore have 68
property and therefore must 86
property and therefore there 56
property and therefore were 67
property and thereupon came 42
property and treasures were 52
property and whatever else 129
property are contingent upon 55
property are conveyed into 141
property are deducted from 64
property are excepted from 45
property are excluded from 521
property are exempted from 232
property are withdrawn from 105
property being bestowed upon 46
property for fourteen years 86
property for personal gain 398
property for purposes other 283
property for religious uses 84
property had actually been 300
property had devolved upon 53
property had dwindled away 44
property had extended south 91
property had formerly been 144
property had increased from 128
property had probably been 49
property had recently been 157
property has actually been 373
property has increased during 44
property has increased from 205
property has increased more 43
property has increased much 40
property has probably been 64
property has recently been 420
property has remained safe 136
property has resulted from 148
property has suffered from 42
property has therefore been 74
property not acquired from 156
property not actually used 60
property not directly used 78
property she received from 99
property she unjustly held 51
property tax increases were 51
property tax payments from 154
property tax receipts from 46
property tax receipts were 50
property tax revenues from 871
property tax revenues have 214
property tax revenues lost 44
property tax revenues were 372
property tax revenues will 183
property that benefits from 115
property that occurred during 115
property that occurred prior 43
property that produces such 51
property that produces these 46
property that produces those 80
property that provides full 40
property that resulted from 251
property then devolved upon 45
property they acquired during 53
property they received from 69
property was acquired during 351
property was acquired from 608
property was acquired prior 526
property was acquired upon 98
property was actually held 116
property was actually sold 279
property was actually used 70
property was actually worth 209
property was bestowed upon 123
property was contingent upon 66
property was conveyed from 41
property was conveyed into 81
property was declared free 60
property was entailed upon 71
property was excluded from 211
property was exempted from 367
property was formerly held 128
property was formerly used 68
property was increased from 100
property was obtained from 214
property was probably worth 60
property was received from 128
property was recently sold 59
property was rendered very 69
property was separate from 45
property was shuffled back 52
property was somewhat worn 71
property was strictly tied 140
property was withdrawn from 118
prophecy had combined what 59
prophecy had departed from 49
prophets and apostles also 40
prophets and apostles among 62
prophets and apostles from 124
prophets and apostles have 1707
prophets and apostles knew 54
prophets and apostles must 73
prophets and apostles only 46
prophets and apostles said 64
prophets and apostles seem 48
prophets and apostles sent 40
prophets and apostles speak 187
prophets and apostles teach 68
prophets and apostles were 3156
prophets and apostles whom 49
prophets and apostles will 118
prophets and diviners among 74
prophets and inspired ones 47
prophets and preachers have 40
prophets and preachers were 45
prophets and righteous ones 73
prophets had foretold these 553
prophets that prophesy lies 348
prophets that prophesy unto 740
prophets who prophesy lies 204
proposal and business plan 60
proposal and insisted upon 52
proposal for dissolving their 87
proposal for monetary union 54
proposal had actually been 156
proposal had emanated from 98
proposal had formerly been 54
proposal had received from 40
proposal has actually been 82
proposal has received much 43
proposal has received some 46
proposal has recently been 677
proposal has therefore been 104
proposal that emanated from 55
proposal that resulted from 43
proposal was accepted only 45
proposal was actually made 468
proposal was directly made 58
proposal was formally made 168
proposal was forthcoming from 51
proposal was obtained from 48
proposal was probably made 71
proposal was received from 564
proposal was received very 75
proposal was recently made 211
proposal was referred back 77
proposal was rejected when 43
proposal was scarcely made 44
proposal was seriously made 138
proposal was therefore made 218
proposal was withdrawn from 51
proposal was withdrawn when 72
proposed and actually used 111
proposed and effected ways 47
proposed and examined their 40
proposed and insisted upon 514
proposed and resolved upon 96
proposed and speeches made 48
proposed for admission into 79
proposed for inclusion into 63
proposed for overcoming these 54
proposed for preventing their 54
proposed gas pipeline from 238
proposed new criminal code 46
proposed oil pipeline from 51
proposed that ascorbic acid 48
proposed that children born 52
proposed that children have 104
proposed that children learn 214
proposed that children must 54
proposed two possible ways 40
proposer and seconder from 49
proposer and seconder have 48
proposer and seconder must 81
proposer and seconder were 119
proposer and seconder will 43
proposer can separate from 45
proposes that children have 47
proposes that children learn 98
prorated and deducted over 83
prosodic and gestural cues 45
prospect that assaults upon 45
prospect was scarcely less 213
protecting all children from 49
protecting all citizens from 48
protecting and conserving life 87
protecting and conserving their 48
protecting and developing their 115
protecting and preserving life 169
protecting and preserving such 53
protecting and preserving their 242
protecting and preserving these 105
protecting and preserving those 80
protecting and preserving what 55
protecting and supporting such 45
protecting and supporting their 84
protecting both partners from 50
protecting her children from 392
protecting her daughter from 165
protecting her property from 55
protecting his children from 215
protecting his daughter from 191
protecting his dominions from 45
protecting his property from 204
protecting his subjects from 139
protecting its children from 65
protecting its citizens from 1355
protecting its contents from 72
protecting its students from 41
protecting its subjects from 90
protecting our children from 462
protecting our citizens from 130
protecting our commerce from 95
protecting that commerce from 167
protects all citizens from 105
protects and improves their 48
protects and promotes their 53
protects her children from 114
protects her daughter from 55
protects her devotees from 48
protects his children from 63
protects his subjects from 61
protects its citizens from 220
protects its contents from 125
protects them somewhat from 54
proteins and ascorbic acid 102
proteins and inhibits their 64
proteins and modulate their 47
proteins and peptides from 651
proteins and peptides have 253
proteins and peptides into 147
proteins and peptides such 153
proteins and peptides were 87
proteins and peptides will 63
proteins and possibly also 63
proteins and possibly other 113
proteins and predicting their 73
proteins and prevents their 52
proteins and probably also 72
proteins and proteins from 55
proteins and regulate their 40
proteins and therefore have 63
proteins and vitamins from 47
proteins are absorbed from 168
proteins are absorbed into 97
proteins are adsorbed onto 101
proteins are commonly used 52
proteins are degraded during 54
proteins are degraded into 97
proteins are degraded more 57
proteins are digested into 145
proteins are distinct from 120
proteins are excluded from 288
proteins are exported from 87
proteins are imported from 91
proteins are imported into 227
proteins are injected into 198
proteins are inserted into 570
proteins are isolated from 177
proteins are obtained from 255
proteins are packaged into 231
proteins are prepared from 46
proteins are probably also 53
proteins are produced during 84
proteins are produced from 290
proteins are produced only 49
proteins are produced when 45
proteins are purified from 61
proteins are secreted from 208
proteins are secreted into 278
proteins for physical health 156
proteins for secretion from 41
proteins has recently been 412
proteins that assemble into 122
proteins that directly bind 56
proteins that modulate cell 131
proteins that normally bind 43
proteins that protrude from 127
proteins that regulate cell 632
proteins that regulate gene 751
proteins that regulate their 97
proteins that regulate these 40
proteins was obtained from 51
protests and petitions from 199
protests and petitions were 113
protests and pressure from 107
protests that occurred during 55
protocol for collecting data 55
protocol has recently been 127
protocol that actually lets 40
protocol that operates over 103
protocol that provides data 142
protocol that provides high 65
protocol that supports data 47
protocol was modified from 67
protocol was obtained from 71
proudest and happiest days 73
provided all possible help 75
provided and prepared from 67
provided any apparent means 41
provided few insights into 97
provided for absentee voting 43
provided for attorney fees 65
provided for children aged 101
provided for children ages 96
provided for children during 90
provided for children from 364
provided for children living 92
provided for children over 46
provided for children when 42
provided for exemption from 245
provided for extension work 59
provided for guidance only 102
provided for immunity from 73
provided for internal self 51
provided for majority rule 82
provided for majority voting 118
provided for payments from 54
provided for purposes other 45
provided for reserved seats 47
provided for separate voting 44
provided for students from 229
provided his expenses were 85
provided his services free 47
provided its distance from 73
provided key insights into 340
provided new insights into 4451
provided our citizens were 82
provided that adequate care 55
provided that adequate time 49
provided that benefits were 62
provided that children born 305
provided that children over 49
provided that children were 44
provided that disputes over 60
provided that disputes were 49
provided that everyone else 257
provided that fourteen days 53
provided that interest paid 49
provided that otherwise there 44
provided that payments made 77
provided that payments were 84
provided that proceeds from 95
provided that property held 43
provided that students have 65
provided that whenever such 65
provided that whenever there 147
provided that wherever there 45
provided they complete their 54
provided they confined their 74
provided they declared their 60
provided they departed from 56
provided they maintain their 117
provided they preserve their 41
provided they received some 40
provided they received their 50
provided they retained their 61
provided with abundant food 167
provided with abundant foot 51
provided with abundant means 70
provided with accurate means 67
provided with adequate care 124
provided with adequate data 40
provided with adequate fire 149
provided with adequate food 463
provided with adequate health 144
provided with adequate land 65
provided with adequate living 45
provided with adequate means 1113
provided with adequate time 106
provided with approved fire 49
provided with approved lugs 41
provided with approved means 48
provided with approved self 101
provided with authority from 55
provided with auxiliary steam 40
provided with bordered pits 146
provided with complete sets 84
provided with compound eyes 47
provided with cushioned seats 53
provided with electric fans 66
provided with electric heating 73
provided with evidence from 50
provided with examples from 58
provided with external means 105
provided with feedback from 78
provided with financial means 40
provided with immunity from 52
provided with insights into 75
provided with magnetic blow 49
provided with mosquito nets 190
provided with numerous cilia 111
provided with numerous deep 99
provided with numerous fine 255
provided with numerous teeth 105
provided with officers duly 57
provided with pecuniary means 47
provided with platinum tips 45
provided with powerful jaws 114
provided with powerful means 41
provided with projecting pins 90
provided with projecting teeth 58
provided with quarters along 90
provided with reserved seats 41
provided with services such 52
provided with slightly more 44
provided with stiffening ribs 43
provided with suitable clean 97
provided with suitable fire 56
provided with suitable food 163
provided with suitable heating 45
provided with suitable jobs 44
provided with suitable means 534
provided with suitable reading 91
provided with suitable seats 128
provided with suitable stop 42
provided with suitable work 62
provided with supplies from 79
provided with verniers reading 45
provided with vertical ribs 43
provided with wireless sets 70
provided you maintain your 45
provided you yourself have 42
provides death benefits only 60
provides few insights into 206
provides for attorney fees 180
provides for children from 49
provides for exclusion from 83
provides for exemption from 607
provides for immunity from 153
provides for interest from 42
provides for liability only 53
provides for majority rule 147
provides for majority voting 141
provides for payments over 74
provides for recovery from 61
provides for transfer from 64
provides its services free 145
provides key insights into 389
provides new insights into 3295
provides one possible means 86
provides real insights into 50
provides that agencies must 53
provides that attorney fees 68
provides that benefits will 146
provides that children born 81
provides that children have 53
provides that citizens have 73
provides that interest paid 137
provides that interest will 80
provides that numerous rank 40
provides that partners have 87
provides that payments made 176
provides that payments will 83
provides that personal data 196
provides that proceeds from 82
provides that property held 69
provides that property will 76
provides that whenever there 142
provides two distinct ways 49
provides two examples from 86
province and adjacent areas 85
province and district were 48
province and province were 47
province and restored some 62
province for fourteen years 42
province had actually been 64
province had formerly been 57
province had modified their 49
province had received from 57
province had recently been 61
province had suffered from 67
province has increased from 51
province has recently been 67
province has suffered from 51
province than anywhere else 63
province was absorbed into 48
province was detached from 68
province was excluded from 52
province was exempted from 43
provision being consumed last 40
provision for absentee voting 302
provision for adequate care 47
provision for adequate food 42
provision for adequate health 45
provision for adequate rest 44
provision for advanced work 55
provision for attorney fees 134
provision for children aged 116
provision for children born 103
provision for children from 206
provision for children over 162
provision for conferring upon 174
provision for doubtful debt 63
provision for drainage must 59
provision for drainage will 44
provision for education from 46
provision for education made 120
provision for exemption from 424
provision for expansion must 60
provision for feedback from 85
provision for graduate work 75
provision for hospital care 95
provision for immunity from 73
provision for interest means 154
provision for interest till 124
provision for liability only 43
provision for majority rule 91
provision for majority voting 294
provision for overtime work 48
provision for parental leave 118
provision for pastoral care 59
provision for possible loan 197
provision for possible loss 70
provision for preventing such 49
provision for promotion from 44
provision for protecting their 49
provision for recovery from 120
provision for reserved seats 73
provision for students from 65
provision for transfer from 68
provision had actually been 57
provision had therefore been 42
provision has actually been 108
provision has probably been 67
provision has recently been 267
provision has therefore been 193
provision that excludes from 75
provision was actually made 121
provision was borrowed from 180
provision was excluded from 45
provision was initially made 47
provision was inserted into 547
provision was insisted upon 60
provision was intended only 84
provision was likewise made 110
provision was otherwise made 48
provision was probably made 50
provision was stricken from 181
provision was therefore made 340
provoked and insulted into 106
provoked his expulsion from 57
provoked this response from 64
prudence and authority were 40
prudence and firmness were 54
prudence and industry have 41
prudence and judgment were 62
prudence and patience were 86
prudence and sagacity were 49
prudence with military daring 54
publicly and avowedly made 66
publicly and formally their 711
publicly and solemnly made 72
publishing and commenting upon 189
publishing and consulting firm 175
publishing his doctrine among 66
publishing long extracts from 41
puckered and wrinkled face 70
pumpkins and squashes were 91
punished and banished from 105
punished and excluded from 92
punished and expelled from 153
punished for affronting their 89
punished for criminal acts 151
punished for exercising their 154
punished for expressing their 164
punished for neglecting their 84
punished for practicing their 44
punished for somebody else 41
punished him severely when 40
punished them severely when 111
punished with exclusion from 105
punished with expulsion from 222
punished with fourteen years 63
punished with ignominy only 46
punished with severity those 51
purchase and download from 59
purchase and maintain such 1410
purchase and maintain their 327
purchase and maintain these 51
purchase and transfer from 55
purchase any property from 65
purchase any security from 161
purchase gas directly from 127
purchase his exemption from 78
purchase his supplies from 104
purchase its supplies from 74
purchase raw materials from 1262
purchase raw materials such 50
purchase real property from 478
purchase that accursed ship 67
purchase that property from 40
purchase them directly from 591
purchase war materials from 151
purchase was actually made 168
purchase was contingent upon 242
purchase was probably made 103
purchasing and developing land 210
purchasing raw materials from 477
purchasing real property from 44
purchasing them directly from 61
purchasing this prentice hall 95
purified and elevated into 239
purified and expanded into 90
purified and initiated will 135
purified and injected into 359
purified and inserted into 42
purified and isolated from 89
purified and redeemed from 100
purified and rendered into 43
purified and rendered more 119
purified and rendered safe 45
purifies his interiors even 40
purposed our recovery from 46
purposes and achieved none 64
purposes and adjacent land 60
purposes and functions have 51
purposes and functions were 85
purposes and intended uses 44
purposes and romantic ends 43
purposes and straight line 54
purposes and therefore have 89
purposes and therefore must 59
purposes and therefore were 64
purposes and therefore will 73
purposes are deducted from 43
purposes are distinct from 53
purposes are excluded from 164
purposes are exempted from 180
purposes are imported from 41
purposes are obtained from 246
purposes had increased from 62
purposes has increased from 95
purposes has recently been 187
purposes our statutes have 56
purposes that boroughs were 54
purposes was borrowed from 40
purposes was increased from 46
purposes was obtained from 310
pursuers had returned from 41
pursuers had vanished from 50
pursuits and pleasures from 81
pursuits and pleasures have 182
pursuits and pleasures were 62
pyramids and obelisks were 46
