pacified him while alive 44
programs that might serve 78
programs that mimic human 96
programs that reason about 61
programs that serve older 119
programs that serve people 134
programs that serve women 61
programs that still exist 67
programs that train people 125
programs that would allow 629
programs that would appeal 237
programs that would appear 44
programs that would build 74
programs that would change 55
programs that would create 189
programs that would focus 59
programs that would later 101
programs that would limit 42
programs that would never 80
programs that would offer 108
programs that would place 53
programs that would prove 64
programs that would raise 77
programs that would serve 267
programs that would solve 87
programs that would train 89
programs that would yield 58
programs use dialog boxes 43
programs with broad appeal 49
programs with state funds 41
progress and change which 109
progress and change within 158
progress and changing needs 84
progress and changing social 69
progress and final issue 59
progress and growth which 71
progress and growth would 89
progress and indian power 571
progress and issue belong 42
progress and learning needs 145
progress and moral order 71
progress and rapid growth 88
progress and social change 1943
progress and social order 382
progress and which would 142
progress for about thirty 87
progress for black people 156
progress for every pupil 52
progress for seven months 85
progress had taken place 774
progress has never ceased 54
progress has taken place 3663
progress her pupil makes 42
progress that gives token 53
progress that takes place 555
progress was quite rapid 140
progress was rapid after 66
progress was rapid until 59
progress was steady until 49
progress with swift paces 40
prohibit all state action 94
prohibit any action which 43
projects and action plans 236
projects and field trips 255
projects and hopes which 42
projects and large scale 46
projects and plans which 154
projects and small scale 41
projects and tasks within 41
projects are either under 85
projects are given below 586
projects are large scale 41
projects are often based 89
projects are often built 46
projects are often easier 46
projects are often large 87
projects are often small 51
projects are quite large 42
projects are shown below 57
projects are small scale 104
projects are still under 258
projects are under study 234
projects for earthly bliss 48
projects for funding under 66
projects for joint action 46
projects for older people 72
projects for raising money 253
projects for rural women 134
projects for social change 235
projects for which bonds 42
projects for which costs 40
projects for which funding 287
projects for which funds 865
projects for which loans 555
projects for which local 89
projects for which money 146
projects for which plans 132
projects for which state 99
projects had taken place 69
projects has taken place 53
projects now under study 41
projects that could easily 55
projects that could never 49
projects that could serve 72
projects that could yield 43
projects that create value 48
projects that might arise 44
projects that might cause 49
projects that might create 51
projects that might prove 43
projects that would allow 228
projects that would build 60
projects that would cause 49
projects that would change 41
projects that would create 221
projects that would either 97
projects that would later 48
projects that would never 160
projects that would offer 69
projects that would prove 52
projects that would raise 57
projects that would serve 214
projects that would yield 189
projects with equal lives 112
projects with lower rates 76
projects with total costs 59
projects with which cupid 40
prolapse has taken place 92
prologue and eight books 50
prolonged and every vision 72
prolonged and often heated 182
prolonged his visit until 131
promised and never given 45
promised but never given 135
promised her father never 62
promised her first lover 58
promised her mother never 47
promised his father never 162
promised his mother never 253
promised she never would 62
promised she would marry 59
promised she would never 653
promised she would visit 60
promised she would write 165
promised that abram would 40
promised that action would 54
promised that china would 290
promised that egypt would 60
promised that hayes would 41
promised that henry would 46
promised that isaac would 48
promised that israel would 318
promised that italy would 110
promised that japan would 297
promised that jesus would 145
promised that never again 273
promised that people would 64
promised that russia would 363
promised that sarah would 133
promised that spain would 51
promised that steps would 174
promised that women would 101
promised they never would 60
promised they would fight 42
promised they would never 438
promised they would stick 47
promised they would visit 52
promised they would write 48
promised this would never 62
promised you would never 398
promised you would write 75
promises and empty threats 41
promises and empty words 43
promises and false hopes 124
promises and hopes given 56
promises and hopes which 122
promises and smooth words 66
promises and sweet words 51
promises and threats about 40
promises and threats alike 85
promises and threats might 73
promises and threats tried 85
promises and threats which 356
promises are still valid 47
promises nor gifts could 88
promises nor threats could 349
promises nor threats would 51
promises that could never 201
promises that would never 239
promoted had never loved 114
promotion and prize money 57
promotion and sales plans 46
promotion for older people 153
promotion had taken place 191
promotion has taken place 149
prompted and press enter 54
prompted new thinking about 60
promptly set about creating 61
promptly set about finding 53
promptly set about putting 58
promptly set about raising 88
promptly set about writing 43
pronouns are given below 45
pronouns are words which 54
properly and shoot within 41
properly and truly goods 98
properly not warring camps 43
properly that which reason 44
property and build homes 53
property and built homes 41
property and civil order 51
property and civil power 47
property and civil right 50
property and earnings shall 62
property and every right 57
property and funds shall 116
property and funds which 79
property and goods which 85
property and group goals 45
property and growing crops 40
property and hence could 56
property and human lives 925
property and incur debts 45
property and killing people 66
property and labor would 54
property and lands which 53
property and later sells 43
property and levying taxes 45
property and lives would 50
property and method names 117
property and money taken 62
property and money which 199
property and money would 56
property and power which 190
property and power within 82
property and power would 47
property and right which 106
property and rolling stock 100
property and sales taxes 4185
property and shall enjoy 96
property and slave labor 120
property and social class 225
property and social order 484
property and social power 132
property and state power 105
property and takes title 120
property and trust funds 135
property and under which 42
property and which could 86
property and which would 120
property are basic civil 122
property are never lacking 55
property are never wanting 141
property are shown below 43
property can change hands 61
property for money which 46
property for stock under 62
property for terms within 118
property for which stock 162
property for which taxes 48
property had taken place 645
property has taken place 687
property his tongue would 55
property may change hands 87
property not easily taken 40
property not falling within 112
property not passing under 183
property six months after 77
property six months later 53
property tax rates which 44
property tax rates within 68
property tax rates would 133
property tax still plays 49
property tax which falls 61
property tax which would 146
property that comes within 57
property that could cause 80
property that could easily 62
property that could never 43
property that could serve 57
property that every point 197
property that falls under 57
property that falls within 127
property that gives power 54
property that might belong 47
property that might cause 47
property that might occur 45
property that might serve 48
property that occur after 60
property that occur within 53
property that takes place 99
property that would allow 159
property that would cause 130
property that would ensue 41
property that would later 61
property that would serve 79
property that would yield 63
property they could carry 455
property was changing hands 118
property was first noted 48
property was first taken 61
property was later owned 81
property was really grand 147
property was still human 44
property was still owned 100
property was still under 108
property was sworn under 96
property was taken under 242
property was taken within 47
property was under water 72
property was within japan 67
property with trust funds 48
property with which heaven 54
prophecy that israel would 137
prophecy that jesus would 334
prophecy that peter would 56
prophecy that roses shall 46
prophets had risen again 42
prophets was risen again 243
prophets who lived after 132
prophets who lived under 89
proposal and every change 50
proposal and which might 67
proposal for change which 56
proposal for change would 50
proposal for joint action 837
proposal for raising funds 51
proposal for raising money 88
proposal for social change 139
proposal for state funding 42
proposal had taken place 64
proposal that makes sense 45
proposal that might deter 69
proposal that women could 43
proposal that would allow 852
proposal that would alter 41
proposal that would amend 60
proposal that would change 105
proposal that would create 138
proposal that would force 59
proposal that would grant 42
proposal that would limit 128
proposal that would place 128
proposal that would raise 56
proposal two months later 43
proposal was never acted 250
proposal was never given 46
proposal was never taken 150
proposal was still pending 91
proposal was still under 185
proposal was taken under 55
proposal was under study 43
proposed and final rules 1689
proposed and which would 80
proposed are given below 131
proposed but never built 217
proposed for cases where 48
proposed for funding under 69
proposed for large scale 96
proposed for listing under 184
proposed for raising money 55
proposed law which would 326
proposed law would allow 117
proposed law would create 40
proposed new power plant 123
proposed new right would 64
proposed new rules would 157
proposed new social order 88
proposed new state would 91
proposed new world order 155
proposed per share price 67
proposed that amino acids 82
proposed that every child 84
proposed that every human 89
proposed that every indian 44
proposed that every state 60
proposed that every woman 65
proposed that fatty acids 46
proposed that human needs 111
proposed that japan would 42
proposed that paper money 40
proposed that people could 73
proposed that people would 58
proposed that trade unions 59
proposed that tumor cells 51
proposed that women could 50
proposed that would allow 183
proposed that would limit 60
prospect for rapid growth 57
prospect for trade could 81
prospect that anything would 65
prospect that china might 61
prospect that china would 108
prospect that israel would 53
prospect that james would 62
prospect that japan might 66
prospect that japan would 68
prospect that russia might 59
prospect that russia would 68
prospect that spain would 153
prospect was opening which 63
protecting and looking after 194
protecting arm round nearly 48
protecting his right flank 173
protecting its child abuse 49
protecting its right flank 113
protecting our right flank 53
protecting red blood cells 74
protects and looks after 96
protects red blood cells 185
proteins and amino acids 14343
proteins and blood cells 597
proteins and fatty acids 812
proteins and salts which 40
proteins and white blood 98
proteins and white cells 55
proteins are acute phase 55
proteins are amino acids 450
proteins are found within 86
proteins are given below 174
proteins are known which 53
proteins are often found 188
proteins are shown below 48
proteins for amino acids 61
proteins for binding sites 56
proteins that could serve 43
proteins that might serve 48
proteins with amino acids 141
proteins with binding sites 153
proteins with known amino 129
protesting she never could 53
protesting she would never 60
protests and legal action 153
protests had taken place 181
protocol for copying files 94
protocol for large scale 50
protocol for sending email 127
protocol for sending files 54
protocol for sharing files 112
protocol that would allow 191
protozoa and plant cells 58
protozoa and slime molds 131
proverbs and fairy tales 59
proverbs and fools repeat 87
proverbs and moral sayings 55
proverbs and sayings about 103
proverbs and sayings which 192
proverbs and short sayings 47
proverbs and witty sayings 54
provided few clues about 85
provided for about every 54
provided for about fifty 90
provided for above fifty 70
provided for above shall 240
provided for basic needs 111
provided for cases where 323
provided for civil cases 69
provided for eight hours 45
provided for eight months 44
provided for either under 169
provided for equal sharing 107
provided for every child 679
provided for every class 87
provided for every eight 75
provided for every event 235
provided for every fifty 67
provided for every guest 42
provided for every house 78
provided for every human 145
provided for every pupil 72
provided for every sixty 42
provided for every thirty 51
provided for every woman 53
provided for first class 50
provided for freed people 44
provided for human needs 75
provided for joint action 359
provided for large scale 43
provided for levying fines 230
provided for local needs 63
provided for local option 185
provided for local people 107
provided for lower rates 72
provided for nearly every 95
provided for older people 269
provided for people whose 329
provided for power sharing 53
provided for raising money 76
provided for setting aside 276
provided for shall apply 85
provided for small group 44
provided for small scale 52
provided for state loans 46
provided for under either 100
provided for under local 44
provided for under rules 51
provided for under state 203
provided for under title 247
provided for until after 41
provided for white people 76
provided for women under 152
provided for working people 44
provided for working women 68
provided his child would 96
provided his father would 122
provided his ships might 78
provided his total wages 51
provided one knows where 83
provided she could marry 139
provided she could prove 52
provided she would agree 71
provided she would allow 61
provided she would clothe 97
provided she would engage 58
provided she would yield 53
provided that action shall 60
provided that after april 52
provided that after every 47
provided that after march 119
provided that buyer shall 97
provided that china would 106
provided that civil suits 47
provided that eight hours 162
provided that either house 45
provided that either party 1613
provided that every action 61
provided that every adult 147
provided that every child 215
provided that every court 51
provided that every judge 57
provided that every order 51
provided that every owner 41
provided that every roman 47
provided that every slave 56
provided that every state 406
provided that every voter 61
provided that every white 87
provided that every woman 56
provided that funds could 77
provided that goods could 55
provided that israel would 66
provided that italy would 83
provided that japan would 239
provided that labor unions 44
provided that lands might 40
provided that lands which 70
provided that loans could 45
provided that money bills 84
provided that money could 56
provided that money wages 51
provided that people could 52
provided that russia could 50
provided that russia would 208
provided that spain would 136
provided that state banks 65
provided that state funds 44
provided that texas might 49
provided that texas would 71
provided that title would 61
provided that trade unions 86
provided that where either 92
provided that where under 47
provided that within seven 60
provided that within sixty 58
provided that within thirty 149
provided that women could 119
provided that women might 56
provided that women would 40
provided that would allow 111
provided they could agree 383
provided they could avoid 56
provided they could carry 62
provided they could catch 60
provided they could count 43
provided they could enjoy 47
provided they could first 47
provided they could offer 54
provided they could prove 371
provided they could raise 132
provided they could still 56
provided they dress smart 135
provided they might enjoy 40
provided they might share 50
provided they occur within 69
provided they would abide 48
provided they would adopt 82
provided they would agree 476
provided they would allow 209
provided they would build 64
provided they would engage 97
provided they would enter 69
provided they would first 112
provided they would grant 93
provided they would share 41
provided this court shall 61
provided this takes place 106
provided this treaty shall 86
provided with ample funds 565
provided with ample space 137
provided with ample water 208
provided with basic needs 62
provided with basic social 48
provided with binding posts 177
provided with blank forms 64
provided with brass knobs 93
provided with cleaning doors 41
provided with close fitting 95
provided with cooling coils 168
provided with cross hairs 130
provided with cross wires 127
provided with cutting edges 217
provided with doors which 133
provided with drain holes 132
provided with eight pairs 69
provided with every known 55
provided with extra large 52
provided with facts about 54
provided with first class 93
provided with flowing water 93
provided with folding doors 51
provided with fresh clothing 44
provided with fresh water 575
provided with fruit trees 46
provided with funds which 59
provided with gates which 56
provided with gland cells 69
provided with glass doors 86
provided with grave goods 115
provided with guard rails 139
provided with guide vanes 119
provided with hairs which 47
provided with holes which 75
provided with hooks which 127
provided with horny claws 41
provided with horny hooks 41
provided with house sites 111
provided with knife edges 47
provided with large claws 65
provided with large doors 160
provided with large funds 48
provided with nerve endings 95
provided with piped water 788
provided with plate glass 47
provided with rather large 54
provided with rolling stock 51
provided with running water 1623
provided with screw threads 110
provided with seven pairs 63
provided with shade trees 117
provided with sharp claws 172
provided with sharp cutting 50
provided with sharp edges 93
provided with sharp hooks 44
provided with short hairs 98
provided with sliding doors 206
provided with small balls 56
provided with small craft 107
provided with small flags 42
provided with small hairs 47
provided with small holes 262
provided with small hooks 77
provided with small pipes 42
provided with small plots 63
provided with small tents 64
provided with small tubes 40
provided with spare parts 60
provided with springs which 59
provided with state funds 50
provided with stiff hairs 93
provided with stone steps 58
provided with stops which 52
provided with strong claws 224
provided with strong ropes 122
provided with sucking disks 73
provided with tepid water 63
provided with threads which 60
provided with thrust bearings 54
provided with tight fitting 151
provided with tools which 61
provided with trade goods 48
provided with vital force 74
provided with vital power 176
provided with water cooling 238
provided with water power 98
provided with water which 41
provider and which appear 122
provides few clues about 174
provides for basic human 195
provides for basic needs 122
provides for cases where 432
provides for civil action 58
provides for equal sharing 120
provides for every child 46
provides for every human 42
provides for every season 102
provides for human needs 89
provides for joint action 206
provides for local option 74
provides for lower rates 56
provides for setting aside 225
provides for social order 71
provides for thinking about 49
provides its driving force 45
provides that costs shall 102
provides that eight hours 48
provides that either party 658
provides that every action 120
provides that every child 264
provides that every court 113
provides that every local 91
provides that every order 82
provides that every owner 52
provides that every party 48
provides that every state 462
provides that every treaty 75
provides that goods which 45
provides that hearings shall 52
provides that mines shall 63
provides that money bills 51
provides that outer space 85
provides that rates shall 53
provides that state shall 77
provides that stock owned 149
provides that taxes shall 91
provides that title shall 50
provides that trade unions 65
provides that wages shall 113
provides that where after 51
provides that where either 49
provides that where goods 255
provides that where money 56
provides that where under 107
provides that within thirty 108
provides that women shall 146
provides two basic kinds 109
provides two basic types 183
provides two major types 54
province and every class 49
province and every period 82
province and nearly every 47
province any grant which 66
province had taken place 60
province was first taken 136
province was named after 113
province was still under 133
province was taken under 63
provision and social change 42
provision for appeal under 47
provision for basic human 90
provision for basic needs 393
provision for cases where 470
provision for cases which 95
provision for civil cases 84
provision for daily needs 217
provision for either party 79
provision for every child 132
provision for growing older 63
provision for human needs 339
provision for human wants 249
provision for joint action 262
provision for joint sitting 136
provision for keeping alive 61
provision for keeping track 65
provision for local needs 134
provision for local option 135
provision for looking after 65
provision for needs which 75
provision for older people 762
provision for piped water 128
provision for raising funds 47
provision for raising money 89
provision for running water 68
provision for rural water 103
provision for setting apart 52
provision for setting aside 476
provision for sinking funds 158
provision for social change 46
provision for social goods 256
provision for social needs 159
provision for solid waste 67
provision for spare parts 101
provision for storing water 55
provision for storm water 58
provision for trade unions 55
provision for water cooling 111
provision for which shall 48
provision for working people 47
provision had taken place 79
provision has taken place 44
provision that could occur 71
provision that either party 239
provision that every state 94
provision that money bills 48
provision that taxes shall 66
provision that would allow 1559
provision that would apply 89
provision that would block 51
provision that would cause 50
provision that would create 64
provision that would force 67
provision that would grant 71
provision that would limit 140
provision that would repeal 50
provision was added after 63
provision was added which 142
provision was valid under 108
provoked new thinking about 51
proximal and medial parts 53
prudence and false taste 110
prudence and right reason 152
prudence and skill could 143
prudence and skill under 67
prudence and skill which 72
prudence and sound sense 253
prudence and valor shall 99
prudence that people marry 145
psalmist was talking about 85
pubertal and adult males 112
publishing and selling books 702
publishing her first novel 883
publishing her first short 66
publishing her first story 215
publishing his first books 91
publishing his first major 82
publishing his first novel 1503
publishing his first paper 309
publishing his first short 82
publishing his first story 332
publishing his first works 54
publishing his major works 52
publishing his plays which 55
publishing our dreams until 40
publishing this daily paper 140
punished for breaking rules 123
punished for getting dirty 40
punished for getting drunk 78
punished for talking about 65
punished with blood every 49
punished with fifty blows 60
punished with forty blows 69
punished with large fines 96
punished with sixty blows 72
punished with small fines 74
punished with stiff fines 42
purchase and option plans 157
purchase and running costs 322
purchase and sales books 108
purchase and sales plans 215
purchase and sales price 211
purchase and savings plans 64
purchase and selling price 254
purchase and stock option 233
purchase and store large 107
purchase any lands within 177
purchase for value shall 129
purchase had taken place 169
purchase has taken place 236
purchase new rolling stock 80
purchase this whole region 48
purchase with money arising 51
purchase with money which 202
purchasing and holding lands 373
purchasing and holding stock 59
purchasing and sales agent 181
purchasing and selling agent 49
purchasing and selling goods 302
purchasing and selling power 113
purchasing and selling price 252
purchasing and selling stock 125
purchasing new rolling stock 59
purebred and mixed breed 117
pureness and beauty which 53
purified and noble human 73
purposes and goals which 194
purposes and hence would 52
purposes and hopes which 42
purposes and ideals which 266
purposes and lofty ideals 44
purposes and meanings which 99
purposes and needs which 42
purposes and plans which 94
purposes and which could 95
purposes and which would 118
purposes are given below 214
purposes for which alone 808
purposes for which banks 75
purposes for which bonds 339
purposes for which books 113
purposes for which civil 57
purposes for which costs 139
purposes for which debts 108
purposes for which drugs 84
purposes for which either 47
purposes for which every 94
purposes for which force 132
purposes for which funds 1931
purposes for which gifts 68
purposes for which given 110
purposes for which goods 1617
purposes for which human 194
purposes for which jesus 80
purposes for which labor 48
purposes for which lands 132
purposes for which large 50
purposes for which leather 74
purposes for which loans 2372
purposes for which local 270
purposes for which metal 45
purposes for which money 3581
purposes for which moods 69
purposes for which music 96
purposes for which paper 69
purposes for which people 778
purposes for which power 733
purposes for which prose 49
purposes for which reason 117
purposes for which rules 93
purposes for which small 46
purposes for which social 71
purposes for which state 560
purposes for which steel 193
purposes for which stone 47
purposes for which taxes 1269
purposes for which tests 473
purposes for which towns 266
purposes for which trade 107
purposes for which trust 45
purposes for which unions 46
purposes for which votes 87
purposes for which water 1235
purposes for which women 46
purposes for which writing 153
purposes had taken place 58
purposes has taken place 119
purposes that would never 55
purposes they might serve 139
purposes they would serve 49
pursuits and stock raising 191
purulent and often blood 46
pyramids had grown solid 103
pyramids that still stand 46
pyridine and methyl iodide 156
