paced past every room 115
putting their roots down 120
putting their savings into 387
putting their souls into 79
putting their spoon into 45
putting their stamp upon 40
putting their threats into 135
putting their tools away 42
putting their views into 83
putting their whole heart 97
putting their whole soul 48
putting their words into 129
putting their worst foot 43
putting these ideals into 159
putting these items into 45
putting these notes into 56
putting these people into 46
putting these plans into 443
putting these rules into 82
putting these truths into 46
putting these views into 55
putting these words into 591
putting those plans into 140
putting those words into 126
putting warm water into 45
putting young people into 54
putting young people there 81
putting your child down 52
putting your child into 68
putting your dreams into 46
putting your fingers into 129
putting your hands down 48
putting your hands into 213
putting your hands over 150
putting your hands upon 67
putting your index finger 73
putting your money down 276
putting your money into 1040
putting your plans into 134
putting your right foot 132
putting your right hand 166
putting your savings into 63
putting your whole heart 106
putting your whole life 55
putting your whole self 198
putting your words into 52
putts over again when 58
