paced were oftenest in 189
plans were replaced by 189
plans were reported as 44
plans were reported by 71
plans were reported in 179
plans were reported to 167
plans were required by 73
plans were required to 1561
plans were resolved on 92
plans were resorted to 105
plans were returned to 78
plans were reviewed by 193
plans were reviewed in 72
plans were scrapped in 62
plans were scuttled by 53
plans were suffered to 41
plans were supplied by 55
plans were supposed to 327
plans were tailored to 63
plans were threatened by 74
plans were underway in 219
plans were underway to 3021
plans were unlikely to 92
plans were unveiled in 89
plans were unveiled to 69
plans will actually be 60
plans will continue to 664
plans will indicate the 87
plans will normally be 75
plans will probably be 252
plant also contains the 67
plant also prevents it 53
plant bears clusters of 80
plant body composed of 105
plant body consisting of 175
plant body consists of 696
plant cell consists of 148
plant cell cultures as 206
plant cell cultures by 122
plant cell cultures in 390
plant cell cultures is 393
plant cell cultures of 609
plant cell cultures to 288
plant food consumed by 66
plant food elements as 102
plant food elements in 376
plant food elements is 119
plant food elements to 209
plant food materials in 65
plant food required by 88
plant food supplied by 91
plant from infection by 72
plant have resulted in 133
plant here referred to 135
plant into operation at 51
plant into operation in 114
plant just referred to 75
plant life consists of 98
plant made possible the 43
plant much resembling the 52
plant must continue to 97
plant must obviously be 46
plant must therefore be 214
plant size relative to 79
plant such colonies of 46
plant their colonies in 90
plant their heresies in 41
plant their standard by 77
plant their standard in 90
plant their standard of 42
plant their standard on 180
plant uses sunlight to 47
plant were assigned to 44
plant were designed to 118
plant were expected to 85
plant were immersed in 47
plant were included in 86
plant were operated at 89
plant were recorded in 58
plant were replaced by 54
plant were reported by 43
plant were reported to 71
plant were required to 125
plant were supplied by 70
plant were supposed to 69
plant when compared to 73
plant will continue in 44
plant will continue to 1105
plant will flourish in 138
plant will normally be 87
plant will probably be 530
plant will therefore be 70
plate held parallel to 76
plate just referred to 86
plate lies parallel to 46
plate load consists of 82
plate load resistor is 166
plate load resistor of 188
plate moving parallel to 54
plate must therefore be 152
plate type consists of 41
plate were intended to 58
plate were obtained by 51
plate when immersed in 82
plate will continue to 113
plate will indicate the 50
plate will probably be 109
plate will therefore be 206
playing back recordings of 74
playing like children in 86
playing slot machines in 136
playing tape recordings of 148
playing their symphony in 74
plays call attention to 124
plays draw attention to 46
plays ever produced in 254
plays ever produced on 149
plays give evidence of 148
plays have survived in 68
plays many variations on 78
plays must therefore be 43
plays nothing resembling the 116
plays show evidence of 91
plays were accepted by 41
plays were ascribed to 162
plays were attended by 70
plays were composed by 396
plays were composed in 400
plays were confined to 43
plays were designed to 344
plays were directed by 379
plays were expected to 143
plays were followed by 277
plays were included in 465
plays were inspired by 145
plays were intended as 67
plays were intended to 412
plays were licensed by 48
plays were produced as 187
plays were produced at 1847
plays were produced by 2189
plays were produced in 4161
plays were produced on 933
plays were produced or 43
plays were produced to 52
plays were products of 48
plays were received by 88
plays were regarded as 328
plays were regarded by 95
plays were rehearsed in 53
plays were rejected by 76
plays were replaced by 79
plays were required to 47
plays were selected by 59
plays were supposed to 305
plays will continue to 409
plaza were occupied by 64
please come prepared to 51
please find enclosed my 60
please find enclosed the 88
please give attention to 51
please give examples of 71
please help yourself to 282
please hold yourself in 47
please make yourself at 346
please send donations to 60
please show kindness to 44
please their husbands by 66
please their husbands in 75
please their husbands or 77
please their superiors by 69
please their superiors in 57
please their superiors or 41
please your goodness to 49
please your highness to 1960
please your holiness to 278
please your ladyship to 321
please your lordship to 3229
please your worships to 154
pleasing talk shortening the 42
plebs were admitted to 58
plied their business in 85
plots were adjacent to 54
plots were allotted in 55
plots were allotted to 213
plots were assigned to 270
plots were betrayed to 52
plots were compared to 49
plots were designed to 115
plots were enclosed by 55
plots were examined to 59
plots were included in 139
plots were obtained at 73
plots were obtained by 388
plots were obtained in 104
plots were occupied by 86
plots were prepared by 70
plots were prepared in 41
plots were produced by 89
plots were recorded in 58
plots were reported in 84
plots were returned to 72
plots were selected at 124
plots were selected in 136
plots were selected to 86
plots were situated in 96
plots were situated on 69
plots were supposed to 55
plots were surveyed in 66
plots when compared to 85
plots will continue to 46
plugs were inserted in 153
plumb line attached to 149
plume will continue to 44
plunge into business or 89
plunge into politics as 45
plunge into politics in 108
plunging their children at 99
poetic foot consisting of 160
poetic form consisting of 151
poetic tone reflects the 110
poetic truth concealed in 174
poetic work consists of 49
poetry also reflects the 56
poetry best delights to 68
poetry ever produced in 63
poetry from petrarch to 55
poetry have combined to 42
poetry must therefore be 132
poetry such activity on 47
poetry were composed in 69
poetry were confined to 42
poetry were destined to 44
poetry were included in 68
poetry were inspired by 68
poetry were received as 50
poetry were regarded as 132
poetry were replaced by 40
poetry will continue to 320
poetry will probably be 109
poetry will remember the 53
point also concerns the 44
point also explains the 46
point also mentioned by 60
point also reflects the 43
point also stressed by 325
point also stressed in 59
point bears directly on 133
point bend specimen is 52
point call attention to 107
point during execution of 117
point even attempting to 44
point even threatened to 50
point ever attained by 135
point ever attained in 113
point ever recorded in 161
point from anywhere in 97
point from expansion to 45
point from infinity to 49
point from negative to 100
point from positive to 120
point from richmond to 75
point have resulted in 92
point here concerning the 63
point here concerns the 1227
point here insisted on 414
point here involved is 89
point here involves the 42
point here referred to 313
point here stressed is 70
point just external to 144
point just internal to 106
point just mentioned is 159
point just northwest of 72
point just opposite the 361
point just opposite to 203
point just posterior to 1120
point just proximal to 571
point just referred to 159
point just southwest of 106
point just underneath the 107
point last mentioned is 67
point last referred to 109
point leads directly to 629
point lies directly on 44
point made concerning the 57
point made explicit by 126
point made explicit in 183
point made forcibly by 104
point made possible by 46
point made recently by 363
point many hundreds of 40
point many thousands of 40
point mass attached to 60
point more concrete by 41
point more directly at 147
point more directly by 42
point more directly in 90
point more directly to 986
point more essential to 63
point more explicit by 62
point more explicit in 57
point more forcibly to 42
point more probably to 45
point more relevant to 46
point more remotely in 44
point most agreeable to 47
point most directly to 234
point most essential to 183
point most insisted on 43
point most regarded by 129
point most relevant to 312
point moving averages of 70
point moving parallel to 45
point much disputed by 50
point much insisted on 848
point much stressed by 183
point much stressed in 57
point must obviously be 103
point must therefore be 731
point need scarcely be 52
point over surfaces of 49
point peace proposal to 98
point plan designed to 232
point plan proposed by 104
point runs parallel to 93
point some comments on 47
point some distance in 343
point some distance to 208
point some distance up 338
point some hundreds of 90
point their attention to 308
point their bayonets at 44
point their browsers at 44
point their browsers to 218
point their children to 47
point there occurred an 181
point there occurred the 93
point three quarters of 166
point very directly to 122
point very forcibly in 42
point very straight to 169
point were accurate or 41
point were designed to 40
point were inclined to 87
point were included in 72
point were insisted on 49
point were obtained by 98
point were obtained in 61
point were regarded as 100
point were required to 53
point were supposed to 54
point what happened to 135
point when addressing the 143
point when attempting to 305
point when commenting on 257
point when compared to 563
point when describing the 283
point when discussing the 1843
point when evaluating the 80
point when performing the 43
point when pressure is 103
point when referred to 115
point will actually be 65
point will approach the 70
point will continue to 367
point will converge to 62
point will describe an 86
point will describe the 183
point will hereafter be 71
point will indicate the 362
point will normally be 133
point will obviously be 115
point will probably be 1419
point will therefore be 710
point worth attention is 75
point worth commenting on 101
point worth discussing is 134
point worth emphasis is 44
point your attention is 109
point your attention to 1285
point your highness is 51
poker hand consisting of 157
poker hand consists of 178
polar angle relative to 120
polar axis parallel to 471
polar body formation in 241
polar body formation is 69
poles bearing clusters of 105
poles were attached to 239
poles were designed to 43
poles were embedded in 44
poles were fastened to 173
poles were inserted in 52
poles were observed to 45
poles were replaced by 63
poles were required to 49
polls held pursuant to 55
polls were designed to 47
polls were reported in 42
polls will continue to 78
ponds were designed to 47
pooling their energies in 50
pooling their freights or 43
pools were designed to 61
pools will continue to 49
popes were involved in 59
popes were prepared to 60
popes were summoned to 43
popes were supposed to 59
pored over accounts of 81
pored over hundreds of 228
pored over pictures of 135
pored over thousands of 207
pores were observed in 143
pores were observed on 46
ports were captured by 83
ports were declared in 58
ports were declared to 48
ports were designed to 80
ports were directed to 107
ports were enforced by 62
ports were entitled to 43
ports were essential to 40
ports were expected to 48
ports were included in 121
ports were involved in 45
ports were licensed to 44
ports were occupied by 192
ports were reported to 42
ports were required to 410
ports were returned to 52
ports will continue to 141
ports will probably be 61
posed five questions to 57
posed four questions to 70
posed great problems in 54
posed great problems of 57
posed great problems to 47
posed here concerns the 59
posed many problems in 137
posed many problems of 101
posed many problems to 144
posed many questions to 124
posed some problems as 40
posed some problems in 204
posed some problems of 118
posed some problems to 76
posed some questions to 130
posed such problems as 59
posed such questions as 629
posed such questions in 50
posed such questions to 50
posed these problems in 43
posed these questions in 218
posed these questions to 531
posed those questions to 41
posed three questions in 41
posed three questions to 197
poses great problems in 139
poses great problems of 68
poses great problems to 71
poses many problems as 111
poses many problems in 589
poses many problems of 521
poses many problems to 373
poses many questions of 60
poses many questions to 82
poses more problems in 155
poses other problems as 40
poses some problems as 151
poses some problems in 954
poses some problems of 312
poses some problems to 189
poses some questions as 41
poses some questions to 67
poses such problems as 91
poses such questions as 617
poses these questions in 109
poses these questions to 62
poses three questions to 55
posting these officers to 45
posts among nationals of 58
posts from soldiers of 44
posts have included the 53
posts were allotted to 137
posts were assigned to 379
posts were attached to 68
posts were attacked by 146
posts were attacked in 40
posts were attacked on 139
posts were captured by 105
posts were confined to 66
posts were designed to 95
posts were directed to 81
posts were embedded in 47
posts were expected to 129
posts were extended to 46
posts were included in 85
posts were increased in 45
posts were inserted in 60
posts were intended to 88
posts were obtained by 64
posts were occupied by 1813
posts were occupied on 40
posts were regarded as 284
posts were replaced by 221
posts were required to 190
posts were reserved to 73
posts were restored to 71
posts were retained by 49
posts were returned to 40
posts were situated at 44
posts were situated in 48
posts were stationed at 117
posts were supplied by 53
posts were supposed to 87
posts were withdrawn to 73
posts will continue to 76
posts will preserve the 46
posts will probably be 97
pouch were conveyed in 124
pound ball attached to 63
pound bomb exploded in 126
pound sign followed by 91
pound will continue to 51
pouring down furiously as 95
pouring down missiles on 59
pouring down torrents of 151
pouring forth libations of 43
pouring forth thousands of 60
pouring forth torrents of 599
pouring from hundreds of 57
pouring from thousands of 41
pouring into washington by 41
pouring into washington to 61
pouring their anathemas on 44
pours forth torrents of 61
power acting directly on 94
power acting parallel to 132
power acts parallel to 435
power also affected the 74
power also depended on 69
power also extended to 149
power also included the 48
power also includes the 214
power also increases as 51
power also increases the 80
power also involves the 134
power also provides the 44
power also requires the 47
power also resulted in 53
power among branches of 130
power among irishmen of 300
power base consists of 45
power base provided by 66
power base remained in 62
power bloc composed of 115
power cord attached to 43
power during eclipses or 58
power during inflation or 51
power even extended to 63
power ever achieved by 41
power ever attained by 61
power ever ventured to 106
power flow equations in 47
power from attempting to 145
power from business to 97
power from citizens to 44
power from clerical to 47
power from dominating the 419
power from eternity to 44
power from europeans to 66
power from exercising it 44
power from industry to 65
power from managers to 52
power from military to 255
power from portugal to 69
power from producer to 62
power from soliciting or 97
power from swallowing up 70
power from washington to 281
power gain provided by 49
power gain relative to 60
power have acquired the 50
power have affected the 42
power have combined to 134
power have increased the 67
power have occurred in 113
power have remained in 41
power have replaced the 52
power have resorted to 46
power have resulted in 289
power having authority to 59
power here ascribed to 42
power here referred to 180
power into channels of 44
power just balances the 51
power just referred to 115
power kept strictly in 53
power leads directly to 80
power least disposed to 82
power left absolute in 88
power lies entirely in 40
power line consists of 47
power loom invented by 120
power loom replaced the 73
power loss compared to 49
power made manifest by 73
power made manifest in 339
power made possible by 899
power made possible the 439
power making possible the 44
power means capacity to 174
power more dangerous to 87
power more despotic by 108
power more directly in 48
power more directly to 87
power must consider the 66
power must continue in 142
power must continue to 283
power must exercise it 58
power must likewise be 42
power must negative the 148
power must obviously be 67
power must therefore be 769
power only contains in 67
power only extended to 120
power only increased the 41
power only increases the 46
power over admission to 47
power over children as 47
power over children in 115
power over children is 155
power over children to 52
power over commerce as 213
power over commerce by 42
power over commerce in 152
power over commerce is 237
power over commerce to 320
power over decisions in 88
power over decisions of 192
power over decisions on 49
power over decisions to 59
power over education in 136
power over education is 128
power over education to 143
power over elections to 52
power over everyone in 100
power over hundreds of 208
power over industry in 70
power over industry is 47
power over property by 55
power over property in 185
power over property is 177
power over property of 126
power over property or 44
power over property to 48
power over questions of 144
power over selection of 66
power over sensuous is 55
power over students in 63
power over subjects of 66
power over thousands of 302
power over yourself to 51
power pack consists of 45
power play designed to 153
power such document or 61
power their attention is 71
power unit attached to 100
power unit consisting of 88
power unit consists of 213
power unto salvation to 111
power used directly in 58
power very dangerous to 40
power watt quantity of 61
power went directly to 95
power were achieved by 40
power were attacked by 90
power were believed to 118
power were centered in 66
power were combined in 141
power were conceded to 163
power were confided to 67
power were confined to 161
power were critical to 66
power were dangerous to 84
power were declared to 58
power were designed to 73
power were destined to 135
power were directed to 53
power were embodied in 63
power were employed in 92
power were employed to 255
power were entitled to 71
power were essential to 106
power were expected to 197
power were extended to 56
power were followed by 78
power were inclined to 72
power were included in 89
power were increased by 57
power were increased to 40
power were inherent in 42
power were intended to 88
power were invested in 47
power were involved in 130
power were lessened by 64
power were obtained at 40
power were obtained by 148
power were occupied by 75
power were prepared to 111
power were produced by 67
power were produced in 70
power were provided by 73
power were referred to 54
power were regarded as 427
power were replaced by 246
power were required to 263
power were reserved to 55
power were restored to 132
power were suddenly to 40
power were suffered to 73
power were supplied by 52
power were supplied to 51
power were supposed to 188
power were threatened by 91
power were unlikely to 47
power when attached to 41
power when attacked by 43
power when attempting to 48
power when compared to 619
power when employed in 41
power when operated at 55
power will actually be 145
power will continue as 53
power will continue in 111
power will continue to 3403
power will dominate the 110
power will hereafter be 68
power will normally be 125
power will obviously be 73
power will overcome the 96
power will probably be 695
power will scarcely be 275
power will strengthen the 43
power will therefore be 336
praying most earnestly to 40
praying very earnestly to 81
praying your lordship to 217
prays most seriously to 51
preach such doctrine as 119
preach such doctrine in 224
preach their doctrine in 102
preach their doctrine of 82
preach their doctrine to 47
preach your doctrine to 43
press also attacked the 63
press also referred to 52
press also reported on 114
press also reported the 138
press also stressed the 59
press down slightly on 117
press drew attention to 257
press from discussing the 43
press from exercising the 88
press from liability in 119
press from publishing or 56
press from publishing the 180
press gave currency to 42
press have diameters of 53
press have resulted in 88
press less severely on 89
press lost interest in 180
press made possible the 306
press more severely on 113
press most seriously on 49
press most severely on 165
press must continue to 47
press must therefore be 58
press paid attention to 57
press such articles as 41
press their children to 208
press their foreheads to 284
press their husbands to 108
press their services on 103
press took exception to 57
press took pictures of 40
press very earnestly on 227
press were admitted to 85
press were confined to 58
press were critical of 90
press were designed to 71
press were expected to 44
press were followed by 69
press were inclined to 114
press were included in 43
press were intended to 71
press were prepared to 87
press were regarded as 87
press were required to 51
press will continue to 477
press will probably be 196
price also included the 55
price also includes the 142
price also reflects the 102
price cuts designed to 111
price cuts initiated by 100
price data compiled by 72
price data provided by 74
price data reported in 47
price data supplied by 133
price fall relative to 45
price fell relative to 55
price from moderate to 86
price from sixpence to 104
price from twopence to 68
price have resulted in 44
price less expenses of 43
price line parallel to 48
price made possible by 310
price must continue to 128
price must converge to 63
price must therefore be 166
price paid amounted to 61
price paid exceeded the 44
price paid includes the 40
price paid reflects the 71
price paid relative to 49
price plus interest at 145
price plus interest on 63
price plus interest to 40
price ratio prevailing in 131
price ratio relative to 50
price rise affected the 46
price rise occurred in 141
price rise required to 45
price rise resulted in 105
price risk inherent in 133
price risk involved in 101
price rose relative to 65
price tags attached to 1054
price their products as 50
price their products at 523
price their products in 487
price their products on 157
price their products or 242
price their products so 151
price their products to 369
price their services as 111
price their services at 89
price their services in 117
price their services on 172
price their services so 48
price their services to 226
price upon delivery of 123
price upon exercise of 59
price upon purchase or 50
price were expected to 96
price were increased by 87
price were increased to 112
price when compared to 649
price will actually be 133
price will approach the 79
price will continue in 61
price will continue to 1365
price will converge to 147
price will diminish the 146
price will indicate the 56
price will maximize the 98
price will normally be 222
price will obviously be 80
price will probably be 1938
price will probably go 65
price will therefore be 297
price your products or 72
pricing made possible by 72
pricing their products at 60
pricing their products in 62
pricing their products to 42
pricing will continue to 71
pride those charters of 151
pride were inflamed by 44
pride will continue to 50
prime time programs on 56
priming dose followed by 147
print jobs directly to 143
print media accounts of 47
print media continue to 134
print media coverage of 1155
print only increased the 53
print these dialogues if 43
print will continue to 256
print will probably be 179
print your calendar in 53
print your document as 72
print your document in 294
print your document on 436
print your document to 270
priors were increased to 73
priors were summoned to 77
prism must therefore be 43
prism were parallel to 50
prize ever bestowed on 40
prize poems treasured up 63
prize were captured by 41
probe into problems of 41
probe pair consists of 51
probe such questions as 87
probe these questions in 51
probe will continue to 41
probing into questions of 100
proof from authority is 48
proof from miracles is 78
proof from prophecy in 63
proof from prophecy is 54
proof lies entirely on 42
proof lies squarely on 43
proof must therefore be 43
proof uses induction on 57
proof were afforded of 61
proof were insisted on 50
proof were required of 1218
proof were required to 131
proof will hereafter be 83
proof will probably be 98
proof will therefore be 49
prose ever produced by 56
prose will continue to 55
prose work entitled the 43
prove four descents of 49
prove four elements to 52
prove less amenable to 138
prove less dangerous to 73
prove less injurious to 67
prove more accurate in 76
prove more accurate to 70
prove more adequate to 81
prove more agreeable to 190
prove more amenable in 45
prove more amenable to 780
prove more challenging to 67
prove more dangerous in 86
prove more dangerous to 769
prove more decisive in 59
prove more economic to 63
prove more flexible in 62
prove more friendly to 78
prove more fruitful if 76
prove more fruitful in 373
prove more fruitful of 40
prove more fruitful to 350
prove more grateful to 53
prove more incensed at 59
prove more inclined to 50
prove more injurious to 384
prove more nuisance to 69
prove more powerful in 171
prove more relevant to 141
prove more satisfying to 200
prove more strictly my 55
prove more suitable in 63
prove more suitable to 132
prove more tolerant of 49
prove more valuable as 87
prove more valuable if 46
prove more valuable in 352
prove more valuable or 70
prove more valuable to 500
prove most agreeable to 181
prove most amenable to 53
prove most dangerous to 224
prove most fruitful in 249
prove most fruitful to 59
prove most gratifying to 72
prove most injurious to 497
prove most nourishing to 49
prove most powerful in 64
prove most relevant to 71
prove most salutary to 99
prove most suitable in 48
prove most suitable to 45
prove most valuable as 97
prove most valuable in 690
prove most valuable to 776
prove nothing concerning the 124
prove nothing contrary to 45
prove nothing respecting the 73
prove nothing whatever as 76
prove some interest to 62
prove some property of 62
prove their affection by 44
prove their affinity to 76
prove their assertion by 197
prove their authority by 89
prove their authority to 69
prove their capacity by 47
prove their capacity in 59
prove their capacity to 514
prove their contents by 47
prove their divinity by 53
prove their doctrine by 62
prove their doctrine of 58
prove their efficacy in 132
prove their equality by 57
prove their equality in 53
prove their equality to 58
prove their fidelity by 95
prove their fidelity to 379
prove their greatness by 71
prove their humanity by 46
prove their identity as 291
prove their identity by 263
prove their identity in 112
prove their identity of 57
prove their identity or 56
prove their identity to 404
prove their intention of 200
prove their intention to 101
prove their interest by 47
prove their interest in 255
prove their nobility by 74
prove their orthodoxy by 134
prove their presence by 68
prove their presence in 177
prove their progress in 58
prove their property in 56
prove their readiness to 201
prove their salvation or 48
prove their validity by 92
prove their validity in 101
prove their validity or 42
prove their virility by 145
prove these elements by 77
prove three elements in 42
prove three elements to 90
prove upon analysis to 158
prove upon collation to 142
prove very agreeable to 143
prove very amenable to 51
prove very dangerous if 54
prove very dangerous in 106
prove very dangerous to 548
prove very disturbing to 55
prove very fruitful in 439
prove very fruitful to 54
prove very grateful to 55
prove very gratifying to 41
prove very grievous to 56
prove very injurious to 815
prove very irritating to 52
prove very powerful in 68
prove very valuable as 257
prove very valuable if 70
prove very valuable in 916
prove very valuable to 878
prove what happened in 62
prove what happened to 113
prove your authority to 144
prove your fidelity to 42
prove your identity by 68
prove your identity in 162
prove your identity to 170
prove your interest in 60
proving most valuable in 43
proving most valuable to 51
proving such pictures of 73
proving their capacity to 123
proving their fidelity to 50
proving their interest in 57
proving their presence in 59
proving their readiness to 89
proving very injurious to 57
proving very valuable in 85
proving very valuable to 52
pulling back slightly on 119
pulling back slightly to 76
pulls back slightly to 57
pulse must therefore be 62
pulse rate decreased to 52
pulse rate followed by 104
pulse rate increased by 88
pulse rate increased in 44
pulse rate increased to 150
pulse rate increases as 112
pulse rate increases by 152
pulse rate increases in 69
pulse rate increases to 122
pulse rate produced by 45
pulse rate response to 144
pulse rate returned to 197
pulse wave analysis to 55
pulse wave increases in 42
pulse wave velocity as 189
pulse wave velocity in 359
pulse wave velocity is 238
pulse wave velocity of 85
pulse what distance of 44
pulse width required to 78
pulse will continue to 92
pulse will probably be 54
pulse will therefore be 79
pulsing like sunshine or 41
pumping rate required to 71
pumping unit consisting of 59
pumping unit consists of 85
pumping were resorted to 50
pumps have replaced the 46
pumps must overcome the 69
pumps were attached to 65
pumps were designed to 135
pumps were employed to 67
pumps were operated at 53
pumps were operated by 128
pumps were provided to 86
pumps were replaced by 177
pumps were required to 197
pumps were suffered to 76
pumps were supplied by 51
pumps were supposed to 53
pumps were switched on 144
pumps will continue to 91
pumps will probably be 48
pupil having listened to 49
pupil must remember to 41
pupil were required to 58
pupil will continue to 120
pupil will probably be 81
puppy will probably be 61
purer life recorded in 41
purer mind rejected as 91
purge their churches of 44
purge their dominions of 54
purse when parkland is 93
pushing baby carriages in 58
pushing baby carriages or 111
pushing their business to 69
pushing their children in 117
pushing their children on 53
pushing their children to 661
pushing their fortunes at 85
pushing their fortunes in 176
pushing their policies of 47
pushing what remained of 41
putting down disorder in 63
putting down rebellion in 215
putting firm pressure on 62
putting good subjects in 67
putting great emphasis on 774
putting great pressure on 1232
putting hard questions to 41
putting heavy emphasis on 271
putting heavy pressure on 922
putting huge pressure on 56
putting into activity the 57
putting into brackets the 45
putting into evidence the 147
putting into execution an 119
putting into execution by 62
putting into execution in 72
putting into execution of 381
putting into execution the 1758
putting into exercise the 103
putting into operation an 200
putting into operation at 58
putting into operation by 49
putting into operation in 167
putting into operation of 2521
putting into operation the 3096
putting into practice an 351
putting into practice as 116
putting into practice at 138
putting into practice by 67
putting into practice in 733
putting into practice is 80
putting into practice my 151
putting into practice of 3546
putting into practice on 138
putting into practice or 44
putting into practice the 13420
putting into practice to 47
putting leading questions as 340
putting leading questions to 257
putting less emphasis on 955
putting less pressure on 280
putting main emphasis on 42
putting many questions to 145
putting many thousands of 93
putting more attention on 45
putting more distress on 60
putting more emphasis in 66
putting more emphasis on 5710
putting more officers on 81
putting more pressure on 3077
putting most emphasis on 86
putting much emphasis on 399
putting much pressure on 191
putting some emphasis on 166
putting some pressure on 704
putting some questions to 301
putting some victuals in 45
putting such emphasis on 123
putting such pressure on 245
putting such questions as 486
putting such questions to 350
putting their breakfast on 45
putting their business on 40
putting their captives to 67
putting their children at 214
putting their children in 618
putting their children on 174
putting their children to 859
putting their children up 49
putting their education to 68
putting their emphasis on 177
putting their families at 50
putting their families in 41
putting their garments on 42
putting their morality at 41
putting their negative on 94
putting their officers in 149
putting their patience to 50
putting their prisoner to 44
putting their products in 56
putting their products on 80
putting their property in 60
putting their property to 47
putting their questions in 42
putting their questions to 62
putting their relations on 63
putting their services at 42
putting their shoulder to 189
putting these articles in 40
putting these children in 56
putting these concepts to 41
putting these elements in 47
putting these patients at 41
putting these questions in 59
putting these questions to 566
putting young children in 67
putting young children to 60
putting your attention on 339
putting your audience to 58
putting your business in 52
putting your business on 164
putting your children in 99
putting your children to 60
putting your doctrine to 52
putting your opponent in 43
putting your opponent on 54
putting your patience to 151
putting your questions to 104
putting your shoulder to 201
