pacifism and withdrawal from 42
prudence and discretion must 68
prudence and discretion were 82
prudence and discretion will 78
prudence and foresight among 49
prudence and foresight have 189
prudence and foresight were 100
prudence and foresight will 137
prudence and fortitude must 78
prudence and moderation during 53
prudence and moderation losing 52
prudence and moderation were 207
prudence and principle made 53
prudence and reasonable care 49
prudence had prevailed over 59
prudence has prevailed over 65
prudence may sometimes sink 46
publicly and generally used 83
publicly and privately during 74
publicly and privately from 93
publicly and privately held 1010
publicly and privately made 65
publicly and privately over 59
publicly and privately their 47
publicly and privately upon 45
publicly and privately will 78
publishing and broadcast media 84
publishing and circulating among 210
publishing and circulating these 41
publishing his collected poems 43
punctilio and honorable faith 69
puncture and aspiration from 87
puncturing and introducing some 43
punished and dismissed from 155
punished and prevented from 61
punished any departure from 106
punished with dismissal from 116
punished with everlasting fire 43
punished with suspension from 60
purchase and cultivate land 62
purchase are solicited only 52
purchase her redemption from 40
purchase him everlasting life 56
purchase his discharge from 100
purchase new equipment from 103
purchase this equipment from 42
purchase this insurance from 44
purchase was accordingly made 90
purchasing and maintaining such 112
purchasing and maintaining their 146
purchasing and maintaining these 81
purified and converted into 414
purified and liberated from 227
purified and preserved from 40
purified and protected from 100
purified and separated from 634
purified and separated into 180
purified and sequenced from 158
purified dna extracted from 141
purified our political life 43
purified rat peritoneal mast 143
purifies and strengthens those 42
purposes and conflicting aims 43
purposes and converted into 66
purposes and intentions were 49
purposes and sometimes even 58
purposes are available from 142
purposes are different from 363
purposes are generally made 74
purposes are sometimes made 41
purposes far different from 178
purposes has generally been 75
purposes has sometimes been 61
purposes two squadrons were 47
pursuits and interests were 65
pursuits are different from 70
pursuits are insulated from 138
pustules are scattered over 171
pyramids are separated from 113
