mace per registered ton 171
more than scientific and 277
more than scientists and 101
more than shakespeare and 121
more than shakespeare did 95
more than shakespeare does 73
more than shakespeare had 111
more than shakespeare has 60
more than shakespeare was 119
more than simplicity and 87
more than solicitude for 61
more than spectators and 43
more than speculation and 486
more than speculation can 42
more than speculation that 296
more than statements that 145
more than statistics and 146
more than stereotypes and 64
more than strategies for 72
more than structural and 44
more than structures and 51
more than subjective and 132
more than substitute for 367
more than substitute one 273
more than substituting one 112
more than successful and 70
more than sufficient and 1265
more than sufficient both 124
more than sufficient but 47
more than sufficient for 73809
more than sufficient has 77
more than sufficient heat 210
more than sufficient men 51
more than sufficient not 78
more than sufficient sum 61
more than sufficient sun 42
more than sufficient that 165
more than sufficient was 105
more than sufficient why 42
more than sufficient with 144
more than suggestions and 112
more than suggestions for 286
more than suggestions that 147
more than suggestive and 219
more than suggestive for 52
more than suggestive that 291
more than superficial and 1004
more than superficial way 177
more than supervision and 43
more than supplement and 108
more than supplement his 42
more than supportive and 47
more than surrogates for 92
more than sustenance for 41
more than sympathetic and 58
more than sympathetic with 85
more than sympathized with 112
more than synonymous with 49
more than technicians and 58
more than technicians who 59
more than techniques and 106
more than techniques for 91
more than technology and 479
more than tenderness and 44
more than transcribe his 42
more than transitory and 170
more than translation and 45
more than understand and 243
more than vegetables and 59
more than vindicated his 212
more than vindicated its 51
more than vocabulary and 108
more than warehouses for 227
more than yourselves had 65
more that archetypes are 122
more then sufficient for 53
more they discovered that 165
more they identified with 82
more they interacted with 60
more they interfered with 43
more they multiplied and 1315
more they understand and 59
more they understand how 50
more they understand that 117
more this government hath 47
more top executives are 44
more was discovered than 54
more was understood than 111
more was undertaken than 45
more with appearances than 98
more with application than 111
more with characters than 40
more with efficiency than 114
more with excitement than 262
more with indignation than 59
more with information than 42
more with literature than 81
more with management and 126
more with management than 289
more with multitudes than 52
more with observation and 46
more with philosophy and 107
more with philosophy than 95
more with principles and 120
more with principles than 261
more with psychology than 44
more with resignation than 333
more with technology than 41
more you exaggerate his 190
more you experiment and 48
more you experiment with 252
more you understand and 209
more you understand how 361
more you understand that 293
more you understand them 113
more you understand this 99
more you understand why 84
most air pollutants are 69
most and mistrusted them 94
most and preferably all 177
most apt description for 111
most are acquainted with 65
most are appropriate for 65
most are compatible with 62
most are consistent with 94
most are preoccupied with 111
most are relatively easy 54
most are relatively new 58
most are sufficient for 43
most are unsuitable for 80
most easy preparation and 62
most fit instrument for 65
most job applicants are 47
most men acquainted with 60
most men understand not 133
most men understand that 44
most new businesses are 230
most new immigrants are 119
most that experience can 45
most that friendship can 74
most that government can 40
most that philosophy can 109
most things convenient for 41
most top executives and 87
most top executives are 193
most with fireplaces and 80
mouth and difficulty with 44
mouth and discovered that 193
mouth and drowsiness are 55
mouth and interferes with 61
mouth and intestines and 53
mouth are unrighteous and 57
mouth has pronounced his 67
mouth out frequently with 73
mouth was completely dry 238
mouth was compressed and 96
mouth was incredibly dry 55
move and manipulate them 42
move any proposition that 50
move both physically and 57
move both vertically and 583
move men profoundly and 67
move out immediately and 111
move that eventually led 241
move that nominations for 46
move that ultimately led 60
move was apparently not 41
move was calculated and 46
move was consistent with 298
move was inevitable and 46
move was successful and 195
move was undertaken with 45
move was unexpected and 47
move with confidence and 601
move with difficulty and 331
move with efficiency and 111
move with promptness and 138
move with regularity and 103
move with respiration and 232
move with velocities that 139
moving and attractive that 55
moving and impressive than 44
moving both vertically and 57
moving his resolutions for 220
moving with confidence and 95
moving with difficulty and 48
much and considered him 46
much and considered long 51
much and frequently with 68
much and injuriously was 50
much and strengthened his 41
much and understand too 56
much and understood too 55
much any individual can 56
much bad government and 44
much both interested and 42
much both physically and 123
much each individual can 62
much each individual has 96
much fat interferes with 58
much for efficiency and 51
much for friendship and 84
much for information and 55
much for inspiration and 46
much for literature and 462
much for newspapers and 141
much for philosophy and 66
much for recommending him 43
much for simplicity and 56
much for speculation and 83
much her friendship had 49
much her grandmother had 53
much his friendship had 64
much his friendship was 56
much his imagination had 56
much his imagination was 51
much how compatible you 88
much its boundaries may 59
much new experience and 83
much new information and 1244
much new information but 46
much new information can 252
much new information for 221
much new information had 72
much new information has 2416
much new information not 42
much new information that 535
much new information was 588
much new information with 130
much new information you 49
much new legislation and 99
much new legislation was 169
much new technology and 118
much new technology has 40
much new technology was 41
much now definitely not 72
much old experience and 82
much one individual can 47
much one sympathizes with 70
much our intellects had 125
much real difference for 132
much real importance and 114
much real tenderness and 60
much she appreciated all 304
much she appreciated being 51
much she appreciated her 498
much she appreciated him 281
much she appreciated his 979
much she appreciated that 61
much she appreciated them 44
much she appreciated this 43
much she appreciates his 41
much she identified with 89
much she influenced her 41
much she sacrificed for 85
much she sympathized with 148
much that eventually she 46
much that eventually they 61
much that experience has 95
much that government can 238
much that interested her 98
much that interested him 410
much that interested them 47
much that interferes with 169
much that literature has 86
much that management can 51
much that manifestly had 46
much that philosophy may 74
much that scientists and 42
much they appreciated all 50
much they appreciated being 96
much they appreciated her 319
much they appreciated him 89
much they appreciated his 617
much they appreciated our 181
much they appreciated this 123
much they identified with 299
much they sympathized with 268
much they understand and 154
much this experience had 40
much this multiplied and 53
much too aggressive and 122
much too aggressive for 42
much too attractive for 232
much too contracted for 93
much too convenient for 51
much too cumbersome and 414
much too cumbersome for 574
much too diminutive for 44
much too formidable for 217
much too frequently and 283
much too frequently for 95
much too frightened and 113
much too frightened for 85
much too horizontal and 144
much too inaccurate for 46
much too inadequate for 190
much too incomplete for 134
much too indefinite and 181
much too mechanical and 145
much too optimistic and 235
much too persistent not 51
much too preoccupied with 3242
much too pretentious for 206
much too restricted and 122
much too rhetorical for 56
much too simplified and 46
much too simplistic and 506
much too simplistic for 217
much too specialized for 104
much too subjective and 152
much too superficial and 129
much too superficial for 44
much too voluminous and 59
much too voluminous for 187
much too vulnerable for 115
much was sacrificed for 42
much with excitement that 167
much with philosophy and 41
much you appreciated his 52
much you understand and 52
musing and abstracted air 70
must act compatibly with 94
must act decisively and 249
must act immediately and 199
must act impartially and 119
must act positively and 63
must act vigorously and 96
must add flourishes and 52
must add immediately that 702
must all contribute our 50
must all understand and 79
must all understand that 1184
must all understand this 56
must any punishment that 52
must arm yourselves with 144
must ask indulgence for 171
must ask yourselves how 54
must ask yourselves why 49
must bear comparison with 124
must beg indulgence for 93
must both illustrate and 251
must both understand and 343
must both understand that 149
must both weightless and 152
must deal adequately with 153
must deal concretely with 49
must deal constantly with 283
must deal critically with 47
must deal decisively with 72
must deal essentially with 52
must deal explicitly with 282
must deal frequently with 85
must deal immediately and 65
must deal immediately with 65
must deal impartially with 81
must deal intimately with 66
must deal personally with 79
must deal separately with 737
must deal ultimately with 40
must deal vigorously with 42
must end tragically for 44
must fit accurately and 71
must get acquainted with 1344
must get facilities for 46
must lie remembered that 267
must mean insecurity for 53
must not administer any 45
must not amalgamate with 45
must not antagonize him 68
must not anticipate any 70
must not anticipate his 50
must not anticipate our 110
must not anticipate that 206
must not anticipate this 51
must not anticipate too 163
must not capitalize all 46
must not capitulate with 146
must not compromise any 48
must not compromise her 55
must not compromise his 157
must not compromise its 108
must not compromise our 146
must not compromise this 62
must not compromise with 358
must not contradict any 334
must not contradict each 264
must not contradict her 139
must not contradict him 150
must not contradict his 80
must not contradict one 367
must not contradict our 71
must not contradict them 130
must not contradict this 90
must not contradict you 50
must not contravene any 155
must not contribute any 77
must not correspond with 104
must not deteriorate with 62
must not disappoint her 385
must not disappoint him 413
must not disappoint his 66
must not disappoint our 79
must not disappoint them 869
must not disappoint you 56
must not discourage her 65
must not discourage him 149
must not discourage our 61
must not discourage them 107
must not discourage you 212
must not exaggerate and 75
must not exaggerate his 146
must not exaggerate its 471
must not exaggerate our 72
must not exaggerate that 44
must not exaggerate them 99
must not exaggerate things 60
must not exaggerate this 658
must not experience any 68
must not experiment with 113
must not fraternize with 100
must not generalize this 43
must not generalize too 273
must not impoverish him 49
must not intermarry with 375
must not monopolize you 117
must not overstress this 90
must not presuppose any 66
must not presuppose that 276
must not relinquish his 80
must not relinquish its 45
must not relinquish our 65
must not substitute for 355
must not substitute his 46
must not substitute its 257
must not substitute one 103
must not substitute our 96
must not transgress any 85
must not transgress its 51
must not understand all 54
must not understand him 253
must not understand one 98
must not understand that 2190
must not understand them 122
must not understand things 42
must not understand this 736
must not understand too 73
must not undervalue this 67
must now compensate for 48
must now everywhere see 111
must now inevitably get 43
must now substitute for 98
must now supplement them 68
must now understand how 99
must now understand that 1006
must now understand why 59
must pay reparations for 62
must pay separately for 56
must say acceptable things 41
must say beforehand that 49
must say definitely that 126
must say distinctly that 45
must say immediately that 353
must set boundaries for 47
must set guidelines for 48
must set objectives and 77
must set objectives for 62
must set objectives that 112
must then compensate for 102
must then conjecture that 63
must then understand that 383
must try conclusions with 87
must use experience and 116
must use imagination and 103
must use procedures that 178
must use strategies that 159
must use techniques and 41
must use techniques that 350
must wear protective eye 90
must wear protective gear 84
mute and inevitable and 48
myths and archetypes and 57
myths and archetypes are 68
myths and archetypes that 155
myths and assumptions that 278
myths and ceremonies are 95
myths and ceremonies that 101
myths and distortions that 140
myths and narratives are 53
myths and narratives that 165
myths and prejudices and 72
myths and prejudices that 323
myths and stereotypes and 350
myths and stereotypes are 309
myths and stereotypes can 71
myths and stereotypes that 2306
myths and stereotypes they 59
myths and stereotypes with 85
myths are narratives that 42
myths for resistance and 73
myths that surrounded him 48
