oak produces the acorns 67
our criterion of choice 45
our criterion of reality 136
our cruisers on parole 42
our cultures of origin 53
our curiosity in regard 135
our curiosity is always 59
our curiosity is piqued 91
our curiosity is raised 78
our curiosity is roused 124
our curiosity or esteem 106
our curiosity or wonder 74
our currency in england 43
our currency or impair 429
our daughter at school 42
our daughter on monday 41
our daughter to school 138
our decisions in michael 58
our decisions in regard 59
our decisions in revlon 55
our decisions in united 107
our decisions on policy 190
our decisions on whether 50
our decisions or actions 78
our destroying the german 206
our destroying the rebels 48
our direction in prayer 109
our direction in sacred 76
our direction of flight 56
our direction of travel 310
our director of public 172
our discussing the matter 161
our disgrace in allowing 103
our disposal by nature 55
our disposal is scanty 63
our disposal it appears 73
our disposal the entire 58
our disposal the orders 55
our disposal to answer 53
our disposal to assist 88
our disposal to attain 71
our disposal to combat 83
our disposal to convey 69
our disposal to defend 61
our disposal to effect 41
our disposal to enable 161
our disposal to ensure 119
our disposal to follow 42
our disposal to measure 60
our disposal to obtain 79
our disposal to oppose 57
our disposal to reduce 48
our disposal to secure 143
our disposal we should 138
our distress by pressing 91
our distress we called 46
our divisions in england 101
our divisions in france 44
our doctrine of christ 96
our doctrine of creation 103
our eagerness to accept 41
our eagerness to arrive 42
our eagerness to assert 56
our eagerness to attain 81
our eagerness to cement 65
our eagerness to defend 57
our eagerness to escape 40
our eagerness to obtain 64
our eagerness to secure 86
our education at school 41
our education is better 109
our education we should 52
our elegance of diction 174
our elements of strength 49
our emissions of carbon 80
our emotional or active 101
our emotional or mental 60
our emphasis is placed 83
our emphasis on building 40
our emphasis on nuclear 68
our endeavors to arrive 53
our endeavors to attain 63
our endeavors to effect 220
our endeavors to obtain 329
our endeavors to realize 48
our endeavors to recall 260
our endeavors to render 77
our endeavors to secure 309
our endeavors to settle 57
our energies in building 117
our energies in fighting 72
our energies in futile 47
our energies on building 48
our energies to building 203
our energies to falter 78
our energies to righting 201
our energies to securing 55
our equality of rights 163
our estimate is likely 113
our estimate of actions 104
our estimate of annual 52
our estimate of christ 93
our estimate of english 46
our estimate of future 160
our estimate of public 190
our estimate of soviet 114
our estimate of values 67
our evidence is almost 59
our evidence is always 44
our evidence is mostly 44
our evidence is scanty 133
our evolution as humans 55
our examples in section 81
our examples we assume 51
our exercise of choice 49
our exertions in behalf 105
our exertions to impede 44
our exertions to obtain 85
our exertions to secure 44
our exposure to toxins 43
our exposure to various 53
our expressing the freest 48
our extracts at random 59
our families in england 75
our families in europe 50
our families of choice 51
our families of origin 1992
our families to attend 57
our families to become 45
our ferguson is insane 65
our festival of lights 47
our fidelity to austria 151
our fidelity to christ 148
our formulas to another 70
our fragment of english 53
our freedoms of speech 107
our frontier to proper 92
our functions of thought 76
our governor or deputy 98
our graduate of oxford 51
our greatness is always 212
our guidance in future 44
our heritage in christ 93
our heritage of english 130
our highways of thought 144
our humanity by seducing 58
our humanity in christ 77
our humanity is something 40
our identity as humans 125
our identity as indians 70
our identity in christ 902
our identity is always 103
our identity is formed 137
our identity is partly 286
our identity is shaped 95
our identity of origin 67
our illusions the better 76
our imitation by active 78
our imitation of christ 194
our immunity to disease 153
our industry in searching 46
our industry is another 54
our inferiors in virtue 69
our injuries in detail 284
our instance in nature 42
our intention is merely 164
our intention is simply 133
our intention of becoming 47
our intention of carrying 45
our intention of invading 40
our intention of pursuing 43
our intention of standing 78
our intention of starting 56
our intention of visiting 327
our intention or desire 235
our intention to accept 95
our intention to answer 55
our intention to arrive 52
our intention to ascend 59
our intention to assert 141
our intention to assess 65
our intention to assist 142
our intention to assume 64
our intention to attack 440
our intention to become 287
our intention to charge 43
our intention to choose 67
our intention to commit 111
our intention to conceal 69
our intention to convey 182
our intention to debate 73
our intention to decide 79
our intention to defend 266
our intention to define 121
our intention to depart 243
our intention to derive 45
our intention to design 53
our intention to detail 207
our intention to devote 274
our intention to dilate 67
our intention to direct 82
our intention to divide 45
our intention to effect 146
our intention to embark 115
our intention to employ 121
our intention to ensure 114
our intention to escape 67
our intention to expand 148
our intention to expose 68
our intention to extend 245
our intention to follow 1192
our intention to forbid 76
our intention to further 174
our intention to handle 59
our intention to harass 56
our intention to ignore 96
our intention to impose 163
our intention to inform 58
our intention to injure 45
our intention to insert 59
our intention to insist 52
our intention to invade 51
our intention to invite 87
our intention to launch 61
our intention to measure 102
our intention to mention 54
our intention to notice 148
our intention to obtain 134
our intention to occupy 98
our intention to offend 89
our intention to oppose 132
our intention to permit 72
our intention to praise 43
our intention to punish 81
our intention to pursue 506
our intention to record 87
our intention to reduce 243
our intention to regard 53
our intention to relate 157
our intention to remain 567
our intention to remove 124
our intention to render 95
our intention to report 90
our intention to resign 47
our intention to resist 75
our intention to resume 206
our intention to retain 158
our intention to return 550
our intention to review 797
our intention to revise 44
our intention to revive 55
our intention to secure 133
our intention to select 87
our intention to settle 124
our intention to sketch 46
our intention to slight 44
our intention to stress 121
our intention to strike 103
our intention to submit 99
our intention to supply 53
our intention to survey 228
our intention to travel 201
our intention to update 48
our interest as readers 50
our interest in africa 65
our interest in another 134
our interest in applying 61
our interest in avoiding 69
our interest in better 86
our interest in building 108
our interest in celtic 47
our interest in christ 930
our interest in english 41
our interest in europe 80
our interest in events 44
our interest in family 78
our interest in fiction 52
our interest in further 53
our interest in gender 62
our interest in measuring 66
our interest in mental 40
our interest in nature 129
our interest in outlying 51
our interest in public 100
our interest in pursuing 78
our interest in reality 45
our interest in regard 52
our interest in russian 42
our interest in securing 42
our interest in something 71
our interest in sports 87
our interest in studying 335
our interest in various 68
our interest in watching 64
our interest in whether 57
our interest is almost 40
our interest is always 130
our interest is deeper 180
our interest is deeply 62
our interest is engaged 82
our interest is greatly 49
our interest is likely 80
our interest is mainly 397
our interest is merely 109
our interest is piqued 44
our interest is purely 86
our interest is roused 52
our interest is simply 80
our interest is solely 110
our interest is turned 51
our interest is whether 45
our interest of course 45
our interest on behalf 40
our interest to accept 128
our interest to assist 167
our interest to attach 40
our interest to become 62
our interest to bestir 47
our interest to choose 56
our interest to defend 60
our interest to demand 119
our interest to ensure 60
our interest to follow 108
our interest to foster 65
our interest to hasten 97
our interest to import 58
our interest to induce 98
our interest to insist 50
our interest to listen 48
our interest to oppose 86
our interest to punish 111
our interest to pursue 115
our interest to reduce 77
our interest to remain 179
our interest to retain 116
our interest to return 42
our interest to secure 68
our interest to submit 42
our interval of repose 66
our intimacy at barton 121
our intuition is always 120
our intuition or thought 149
our invention so barren 151
our journeys to aleppo 62
our judgment in choosing 68
our judgment in deciding 94
our judgment in guessing 68
our judgment in modern 85
our judgment in points 110
our judgment in regard 320
our judgment is always 116
our judgment is formed 112
our judgment is guided 57
our judgment is likely 65
our judgment is seldom 44
our judgment is warped 53
our judgment it excels 54
our judgment of actions 71
our judgment of another 68
our judgment of causes 162
our judgment of double 49
our judgment of events 217
our judgment of hamlet 66
our judgment of modern 61
our judgment of reality 42
our judgment of regret 242
our judgment of values 102
our judgment of weight 64
our judgment of whether 177
our judgment on whether 53
our judgment the common 74
our judgment the effect 47
our judgment the latter 40
our judgment to decide 56
our justices of assize 57
our landlord is german 44
our latitude in winter 42
our laughter is always 57
our liability to crises 50
our lifetime we should 40
our likeness to christ 163
our maturity in christ 79
our memories of earlier 132
our memories of events 169
our memories of former 67
our memories of school 103
our memories the scenes 45
our memories to recall 60
our memories to retain 47
our minister at berlin 1193
our minister at bogota 115
our minister at lisbon 481
our minister at london 1871
our minister at madrid 3361
our minister at mexico 432
our minister at munich 42
our minister at naples 269
our minister at venice 50
our minister at vienna 214
our minister in berlin 201
our minister in england 591
our minister in france 569
our minister in london 2443
our minister in madrid 470
our minister in mexico 422
our minister in vienna 56
our minister is thought 54
our minister of marine 67
our minister of public 64
our minister to austria 240
our minister to berlin 44
our minister to brazil 149
our minister to direct 60
our minister to england 2020
our minister to france 2201
our minister to london 203
our minister to mexico 1168
our minister to prussia 77
our minister to sweden 69
our minister to turkey 126
our ministry of public 72
our missiles in turkey 107
our mistress to devise 94
our monopoly of atomic 91
our morality is wholly 145
our moveables be without 40
our movement in england 72
our movement is indeed 64
our movement is spreading 87
our narration of events 46
our neglecting the effort 49
our neglects to defend 52
our neighbor as christ 65
our neighbor is anyone 104
our neighbor to suffer 65
our neighbor we should 42
our nobility in france 72
our norwegian or german 92
our observer be driven 211
our officers in charge 65
our officials in saigon 43
our operation of choice 49
our parallel by double 127
our partners in africa 50
our partners in building 67
our partners in europe 206
our pastures in england 56
our patience is almost 176
our patience is sorely 42
our patients to accept 57
our patients to become 57
our patients to follow 45
our patients to remain 41
our patients to return 40
our patterns of belief 50
our patterns of energy 131
our patterns of family 56
our patterns of relating 137
our patterns of sexual 64
our patterns of speech 127
our patterns of thought 1590
our perceiving an object 57
our perceiving the former 206
our personal or family 114
our personal or public 43
our physical or bodily 43
our physical or mental 657
our pictures of nature 49
our pictures of reality 95
our pleasures we should 51
our policies in europe 54
our policies in regard 98
our positions in regard 42
our positions on issues 71
our positions or reducing 95
our possessing the actual 44
our possible sea strength 105
our potential as humans 91
our potential in christ 63
our potential to become 221
our practice in recent 51
our practice in regard 151
our practice is always 50
our practice of allowing 61
our practice of applying 62
our practice of counting 55
our practice of prayer 116
our practice of virtue 82
our practice to advise 87
our practice to always 42
our practice to employ 119
our practice to follow 97
our practice to inform 45
our practice to inject 44
our practice to insert 64
our practice to invite 40
our practice to obtain 188
our practice to record 68
our practice to regard 40
our practice to remove 166
our practice we should 83
our premises in various 46
our presence as before 46
our presence in africa 49
our presence in berlin 118
our presence in england 46
our presence in europe 106
our presence in london 116
our presence is needed 54
our presence the meanest 44
our presence to anyone 46
our prestige in europe 190
our problems be solved 131
our problems by methods 62
our problems by simply 41
our problems in africa 108
our problems in detail 55
our problems in public 42
our problems in reality 43
our problems we should 59
our products in europe 56
our products in return 53
our products to europe 48
our products to market 360
our programs to ensure 44
our programs to insure 66
our progress by watching 52
our progress in better 58
our progress in building 132
our progress in future 42
our progress in reducing 65
our progress in school 62
our progress in virtue 453
our progress in wisdom 41
our progress is barred 47
our progress to something 50
our progress we passed 121
our promises in letter 128
our promises to reform 60
our property if without 47
our property in building 47
our property in common 66
our property in slaves 84
our property is seized 44
our property to defend 43
our proposal be denied 58
our proposal is better 87
our proposal to divide 49
our proposal to extend 75
our proposal to reduce 48
our prospect of future 122
our province is greatly 57
our province is virtue 43
our province of quebec 194
our province to choose 157
our province to decide 468
our province to detail 148
our province to dilate 44
our province to follow 320
our province to mention 67
our province to notice 397
our province to pursue 75
our province to record 379
our province to relate 250
our province to review 157
our province to second 42
our province to settle 45
our purchase of alaska 192
our purchase of horses 62
our purposes in studying 118
our purposes is simply 137
our purposes is whether 400
our purposes it appears 51
our purposes it seemed 51
our purposes it should 241
our purposes the crucial 167
our purposes the latter 186
our purposes the second 137
our purposes the simple 98
our purposes to accept 66
our purposes to assume 173
our purposes to choose 44
our purposes to decide 57
our purposes to define 177
our purposes to divide 51
our purposes to follow 100
our purposes to mention 111
our purposes to notice 76
our purposes to pursue 41
our purposes to realize 82
our purposes to recall 87
our purposes to regard 68
our purposes to review 123
our purposes we assume 244
our purposes we choose 44
our purposes we define 288
our purposes we regard 52
our purposes we should 216
our purposes we simply 72
our rainfall is almost 44
our readiness to accept 886
our readiness to assist 160
our readiness to assume 98
our readiness to attend 42
our readiness to become 64
our readiness to comply 79
our readiness to concur 93
our readiness to defend 177
our readiness to extend 44
our readiness to follow 93
our readiness to forget 42
our readiness to listen 76
our readiness to remove 54
our readiness to resent 40
our readiness to resist 54
our readiness to return 96
our readiness to submit 93
our readiness to suffer 64
our reception in england 57
our reception in public 107
our reception of christ 110
our reception of favors 54
our recovery by christ 77
our recovery in christ 57
our redeemer is mighty 87
our rejection of christ 40
our relations as allies 41
our relations in england 50
our relations in europe 74
our relations to another 59
our relations to austria 156
our relations to christ 118
our relations to created 89
our relations to england 142
our relations to europe 100
our relations to fellow 49
our relations to france 283
our relations to mexico 70
our relations to nature 494
our relations to reality 47
our reserves of energy 202
our reserves of fossil 123
our reserves of strength 121
our respects to another 65
our respects to madame 92
our respects to prince 40
our response as readers 64
our response is always 98
our response is likely 87
our response to another 119
our response to christ 256
our response to divine 41
our response to events 139
our response to fiction 88
our response to global 45
our response to hamlet 96
our response to nature 147
our response to reality 100
our response to someone 86
our response to something 78
our response to stress 952
our sagacity to pounce 89
our salvation by christ 250
our salvation in christ 894
our salvation is already 91
our salvation is always 49
our salvation is closer 107
our salvation is secure 334
our salvation is through 121
our salvation is wholly 160
our salvation to become 81
our salvation to christ 77
our salvation to depend 64
our scarcity of female 45
our sciences of nature 50
our scottish or english 56
our security in christ 178
our security or strength 153
our selection of authors 46
our selection of methods 56
our selection of papers 63
our selection of topics 273
our sentinel the return 59
our sequence of events 65
our servants as remain 46
our services in return 48
our services is english 118
our services on sunday 56
our severity in another 51
our situation as finite 44
our situation as readers 63
our situation in africa 45
our situation in another 75
our situation in europe 94
our situation in nature 47
our situation in regard 346
our situation is almost 59
our situation is always 52
our situation is becoming 67
our situation is better 164
our situation is beyond 59
our situation is indeed 89
our situation is neither 157
our situation is serious 152
our situation is tragic 44
our situation is unique 140
our situation to excite 103
our situation we should 49
our slowness of belief 48
our soldiers at niagara 86
our soldiers in battle 193
our soldiers in europe 77
our soldiers in france 564
our soldiers in mexico 57
our soldiers to attack 45
our soldiers to become 42
our soldiers to defend 55
our soldiers to desert 172
our soldiers to europe 96
our soldiers to france 101
our squirrel or monkey 86
our standard of degree 47
our standard of measure 135
our standard of morals 170
our standard of public 90
our standard of reality 134
our standard of review 672
our standard of thought 202
our standard of values 491
our standard of weight 72
our standard the amount 47
our stomachs to digest 107
our strategy in europe 61
our struggle is changed 47
our struggle to attain 96
our struggle to become 257
our struggle to defend 65
our struggle to define 99
our struggle to ensure 57
our struggle to escape 52
our struggle to obtain 92
our struggle to realize 60
our struggle to regain 101
our struggle to remain 64
our struggle to secure 76
our students as readers 92
our students go through 147
our students in english 46
our students in school 74
our students in theology 74
our students in various 50
our students of english 40
our students of theology 82
our students the chance 68
our students the skills 105
our students to accept 125
our students to assume 57
our students to attain 145
our students to attend 125
our students to become 1572
our students to behave 69
our students to better 119
our students to choose 105
our students to follow 149
our students to listen 98
our students to master 332
our students to obtain 45
our students to pursue 80
our students to realize 106
our subjects in divers 61
our subjects in england 44
our subjects of england 118
our subjects or allies 52
our subjects to choose 40
our subjects to hasten 76
our subjects to report 59
our subjects to resist 56
our submitting to another 79
our superiors in church 41
our superiors in england 107
our superiors in europe 52
our superiors in number 51
our superiors in station 51
our superiors in wisdom 52
our supplies of cotton 97
our supplies of energy 313
our supplies of fossil 102
our supplies of petrol 42
our supplies of timber 77
our supplies of virgin 53
our supplies the effect 52
our surprise is greatly 40
our surprise the actual 43
our surprise to behold 74
our surprise we learned 99
our surprise we passed 58
our survival as humans 82
our survival to endure 49
our tendency in modern 41
our tendency is always 63
our tendency to accept 278
our tendency to admire 54
our tendency to assign 45
our tendency to assume 367
our tendency to attach 55
our tendency to become 310
our tendency to behave 66
our tendency to choose 68
our tendency to define 127
our tendency to divide 152
our tendency to employ 56
our tendency to equate 186
our tendency to excess 99
our tendency to expect 101
our tendency to follow 127
our tendency to forget 296
our tendency to ignore 318
our tendency to impose 88
our tendency to insist 234
our tendency to measure 46
our tendency to notice 109
our tendency to prefer 119
our tendency to recall 83
our tendency to reduce 169
our tendency to regard 490
our tendency to reject 61
our tendency to remain 46
our tendency to resist 58
our tendency to select 43
our tendency to settle 54
our thousands of readers 135
our thousands of school 41
our tradition of public 53
our tradition of rugged 40
our tradition of thought 243
our transfer to another 43
our treasurer of england 167
our treatment in section 46
our treatment of adults 41
our treatment of cancer 42
our treatment of choice 331
our treatment of christ 43
our treatment of disease 150
our treatment of english 115
our treatment of fellow 135
our treatment of german 51
our treatment of humans 55
our treatment of indians 174
our treatment of mental 96
our treatment of mexico 70
our treatment of native 152
our treatment of nature 212
our treatment of negroes 116
our treatment of public 131
our treatment of topics 45
our treatment of various 128
our troubles in england 47
our troubles in mexico 61
our universe is closed 158
our universe is evolving 47
our universe is filled 48
our universe is finite 287
our universe is indeed 56
our universe is merely 47
our universe is simply 119
our universe of matter 47
our universe to another 57
our vicinity in regard 47
our villages in england 44
our villages to supply 60
our visitors is wisdom 45
our votaries of fashion 46
our wanderings we seldom 63
our wardrobe at london 57
out alongside the steamer 41
out anywhere in europe 52
out anywhere in public 102
out anywhere to dinner 44
out attempting to impose 59
out campaign to secure 109
out colonies is termed 62
out colonies to settle 85
out concerning the changes 76
out concerning the effect 174
out concerning the future 50
out concerning the nature 241
out concerning the strength 71
out concerning the writings 55
out contrary to custom 45
out directly or through 201
out directly to pursue 61
out eighteen or twenty 111
out entirely the unborn 192
out exercising the horses 40
out followed by another 54
out functions on behalf 128
out handfuls of something 69
out hundreds of copies 353
out hundreds of fathoms 84
out hundreds of little 253
out hundreds of movies 47
out hundreds of pieces 72
out hundreds of pounds 206
out hundreds of titles 41
out libations of bitter 66
out occasions of devoting 55
out parallel to itself 195
out partially or wholly 42
out patterns of thought 42
out pictures of babies 41
out pictures of houses 93
out pictures of various 300
out positions on issues 117
out prepared to profit 81
out problems of mutual 56
out programs of public 44
out programs of reform 49
out projects of common 44
out promises of future 44
out promises of greater 41
out promises of pardon 53
out promises of reward 85
out properly the duties 88
out publicly on behalf 156
out publicly on issues 113
out pursuant to section 259
out required the assent 74
out resolved to refute 138
out sequence of events 146
out slightly in relief 60
out solutions to common 94
out solutions to various 86
out somewhat in detail 134
out strictly the orders 52
out thousands of copies 552
out thousands of highly 40
out thousands of little 76
out thousands of loaves 47
out thousands of pieces 205
out thousands of pounds 372
out thousands of rounds 57
out thousands of square 56
out thousands of tracts 43
out tomorrow at eleven 64
out violently in france 41
out violently the wicked 93
out warrants of arrest 88
out whatever he needed 146
out whatever he pleased 45
out whatever he thought 209
out whatever he wanted 387
out whatever he wished 55
out whatever he wishes 98
out whatever is bothering 106
out whatever is inside 60
out whatever is merely 76
out whatever is needed 166
out whatever we wanted 53
out whenever he needed 141
out whenever he pleased 1225
out whenever he pleases 621
out whenever he wanted 564
out whenever he wished 141
out whenever it appears 116
out whenever it pleases 45
out whenever it suited 121
out whenever we pleased 114
out whenever we wanted 126
out wherever it appears 77
out wherever it occurs 427
out wrinkles by removing 50
owe somewhat to myself 85
owing entirely to modern 91
owl rehearses the hollow 55
own accession to office 135
own accounts of events 143
own accounts to settle 128
own activity as readers 42
own activity as something 224
own activity the course 44
own agencies or through 55
own ambitions to become 169
own analysis of events 96
own analysis of gender 57
own analysis of whether 40
own approach to building 43
own approach to design 210
own approach to ethical 42
own approach to family 94
own approach to fiction 78
own approach to handling 41
own approach to issues 44
own approach to managing 95
own approach to nature 68
own approach to painting 187
own approach to planning 99
own approach to public 43
own approach to reality 74
own approach to reform 46
own approach to studying 86
own approach to theology 77
own approach to therapy 107
own approach to training 95
own articles of belief 107
own assembly of states 71
own assessor in person 52
own attempts at fiction 148
own attempts at painting 118
own attempts at reform 58
own attempts at speech 56
own attempts to answer 79
own attempts to become 109
own attempts to defend 80
own attempts to define 181
own attempts to escape 119
own attempts to extend 45
own attempts to follow 64
own attempts to impose 58
own attempts to locate 56
own attempts to manage 40
own attempts to master 42
own attempts to measure 63
own attempts to obtain 97
own attempts to reduce 67
own attempts to reform 67
own attempts to resist 44
own attempts to secure 127
own attention to detail 91
own attitude in regard 166
own attitude to nature 52
own attorney to defend 100
own attorney to review 46
own audacity he thought 57
own authority by claiming 125
own authority by virtue 54
own authority in england 53
own authority in france 50
own authority in hungary 84
own authority is indeed 72
own authority or person 53
own authority or through 63
own authority to arrest 189
own authority to decide 108
own authority to govern 64
own authority to impose 140
own authority to punish 42
own authority to recall 58
own authority to settle 74
own buoyancy of spirit 65
own business by itself 40
own business in boston 57
own business in england 63
own business in future 556
own business in london 167
own business is something 81
own business of building 42
own business of course 134
own business or another 129
own business or become 65
own business or something 60
own business or through 44
own business to attend 1290
own business to decide 73
own business to follow 90
own business to notice 65
own calendar of events 62
own calendar of saints 55
own campaign of terror 74
own campaign on behalf 45
own capacity to absorb 156
own capacity to accept 58
own capacity to affect 44
own capacity to assess 45
own capacity to become 94
own capacity to choose 91
own capacity to decide 70
own capacity to defend 65
own capacity to direct 87
own capacity to effect 131
own capacity to endure 113
own capacity to govern 177
own capacity to handle 238
own capacity to manage 301
own capacity to master 98
own capacity to pursue 43
own capacity to relate 67
own capacity to resist 174
own capacity to secure 68
own capacity to suffer 72
own capacity to supply 54
own capacity we accept 50
own children as adults 64
own children as models 79
own children as slaves 199
own children at school 110
own children go through 60
own children in christ 63
own children in public 114
own children in school 174
own children is something 91
own children or family 70
own children or siblings 53
own children or someone 45
own children or spouse 68
own children or younger 62
own children to appease 46
own children to attend 247
own children to become 215
own children to english 112
own children to escape 40
own children to follow 103
own children to moloch 93
own children to public 128
own children to punish 61
own children to saturn 105
own children to school 1036
own children to suffer 45
own citizens in chains 51
own citizens in regard 89
own citizens is nowise 61
own citizens or aliens 45
own citizens to become 46
own citizens to settle 58
own citizens to travel 89
own coachman to follow 45
own coachmen or grooms 67
own colonies in africa 186
own comments on canvas 42
own computer to access 92
own concepts of reality 93
own concerning the nature 61
own concerns in person 136
own concerns to attend 92
own concerns to notice 136
own confusion of thought 218
own contingent of troops 72
own creatures to decide 93
own criterion in itself 42
own critique of modern 49
own cultures of origin 61
own curiosity in regard 69
own currency to obtain 46
own daughter or sister 168
own daughter to become 92
own decisions in regard 167
own decisions on issues 80
own decisions on whether 189
own decisions or actions 61
own decisions to become 61
own demesnes or wastes 91
own devotions in secret 96
own diagnosis of cancer 51
own direction of travel 44
own disposal at twenty 60
own district is already 53
own district or island 48
own doctrine of divine 47
own dominions in africa 50
own dominions in sicily 88
own doorstep in london 41
own eagerness to escape 56
own education by nature 58
own education by studying 47
own education in england 53
own education or career 58
own education or training 123
own elegance of speech 42
own elements as already 65
own elements of strength 65
own elevation as caliph 48
own elevation to office 48
own endeavors to remedy 65
own energies to falter 49
own envelope on another 47
own estimate of future 78
own estimate of itself 293
own estimate of myself 221
own estimate of values 65
own estimate of whether 48
own evidence in itself 69
own evidence to refute 43
own evolution of thought 107
own exertions in behalf 99
own exertions in former 62
own exertions on behalf 53
own exertions to depend 143
own exertions to obtain 111
own exertions to secure 74
own expenses of travel 66
own expenses to attend 124
own exploits in battle 41
own facility of temper 78
own families of origin 1446
own functions as priest 50
own functions the number 49
own goodness to entrap 93
own greatness of spirit 53
own greatness so deeply 75
own guidance to enable 46
own hundreds of slaves 169
own husbands or fathers 176
own identity as someone 53
own identity as something 102
own identity by becoming 63
own identity in christ 59
own identity is formed 52
own identity the griefs 171
own identity to become 109
own imitation of christ 47
own immediacy of becoming 75
own impulses as divine 64
own industry he should 59
own industry in england 140
own industry to depend 54
own intention of retiring 46
own intention to depart 102
own intention to follow 41
own intention to remain 170
own intention to resign 91
own intention to retire 117
own intention to return 97
own interest he should 136
own interest in avoiding 139
own interest in becoming 66
own interest in building 44
own interest in christ 160
own interest in english 99
own interest in family 91
own interest in itself 46
own interest in nature 53
own interest in painting 138
own interest in public 68
own interest in pursuing 72
own interest in regard 44
own interest in securing 178
own interest in sexual 40
own interest in sports 60
own interest in studying 69
own interest is always 41
own interest is served 48
own interest it should 47
own interest of course 40
own interest or policy 117
own interest or profit 85
own interest or safety 98
own interest to accept 167
own interest to assist 79
own interest to attend 53
own interest to become 57
own interest to behave 47
own interest to bestow 58
own interest to choose 49
own interest to comply 67
own interest to defend 63
own interest to employ 50
own interest to ensure 177
own interest to follow 116
own interest to obtain 83
own interest to oppose 87
own interest to permit 71
own interest to pursue 214
own interest to reduce 116
own interest to remain 156
own interest to remove 63
own interest to retain 94
own interest to secure 66
own interest to submit 73
own interest to uphold 59
own interest we should 58
own invention or whether 74
own judgment be thought 56
own judgment he should 79
own judgment in adapting 42
own judgment in applying 104
own judgment in arriving 52
own judgment in carrying 125
own judgment in choosing 333
own judgment in deciding 1116
own judgment in handling 97
own judgment in managing 40
own judgment in printing 44
own judgment in public 43
own judgment in regard 756
own judgment is greatly 56
own judgment of events 54
own judgment of myself 83
own judgment of whether 97
own judgment on points 51
own judgment on public 64
own judgment on whether 328
own judgment or opinion 183
own judgment the errors 43
own judgment to assess 61
own judgment to choose 98
own judgment to decide 722
own judgment to select 96
own kindness of manner 48
own languages in adopting 63
own languages in public 83
own languages in school 58
own legality is judged 61
own liability or another 78
own liability to disease 93
own lifetime he became 56
own memories in future 53
own memories of earlier 48
own memories of events 84
own memories of family 42
own memories of school 223
own messages by virtue 77
own mildness of temper 49
own minister at madrid 41
own minister of marine 146
own minister of public 45
own ministry of preaching 53
own mistakes or errors 47
own movement of custom 56
own movement of thought 41
own narration of events 51
own nationals to accept 74
own nobility of spirit 62
own officers in charge 108
own officers or agents 59
own officers or through 63
own officials in charge 55
own opposite or stands 41
own passport to travel 54
own patterns of belief 53
own patterns of family 43
own patterns of relating 75
own patterns of sexual 88
own patterns of speech 103
own patterns of thought 1139
own payments in specie 46
own pedestal to attack 57
own personal or family 1027
own physical or mental 472
own physician or surgeon 87
own physician to attend 826
own policies in regard 91
own portfolio of stocks 87
own positions as leaders 50
own positions by debasing 82
own positions in regard 41
own positions on issues 225
own positions on policy 40
own potential or actual 43
own potential to become 144
own practice in berlin 59
own practice in boston 58
own practice in london 136
own practice in regard 77
own practice of painting 43
own practice of prayer 89
own practice of virtue 46
own presence by sacred 73
own presence in england 71
own presence in london 80
own presence to itself 95
own presence to myself 53
own prestige in europe 50
own prestige in france 40
own problems by itself 105
own problems in europe 48
own problems in regard 50
own problems in relating 48
own problems of supply 65
own problems to attend 62
own problems to listen 61
own problems to notice 187
own problems to settle 57
own products in return 79
own products to england 44
own products to market 450
own progress in virtue 55
own projects of reform 57
own promotion to oxford 80
own property by freely 71
own property by virtue 95
own property in another 327
own property in common 884
own property in england 145
own property in france 113
own property in london 91
own property in mexico 263
own property in return 47
own property in securing 62
own property in virtue 43
own property is always 70
own property is seized 53
own property or another 258
own property or income 75
own property to another 227
own property to secure 202
own property to special 101
own province of ontario 50
own province of quebec 87
own province of thought 125
own province of ulster 53
own purposes is allied 45
own purposes or profit 48
own purposes the greater 42
own purposes to answer 43
own quarters in safety 132
own questions to answer 98
own rashness in kindling 51
own readiness to accept 148
own readiness to assume 75
own readiness to follow 40
own regiment in retreat 42
own regiment of guards 289
own relations at venice 64
own religious or ethical 78
own remained in shadow 57
own reserves of energy 101
own reserves of strength 145
own respecting the origin 44
own response to events 50
own response to nature 74
own response to something 45
own response to stress 63
own retention in office 81
own retention of office 71
own salesmen or through 41
own salvation to depend 59
own salvation to secure 41
own schedule of events 42
own schedule of meetings 52
own security by flight 92
own security of tenure 78
own security or safety 228
own security the united 45
own selection of topics 71
own sequence of actions 49
own sequence of events 146
own servants in carrying 67
own servants in livery 41
own servants or slaves 59
own servants or through 59
own servants to attend 129
own situation in regard 76
own situation is better 338
own soldiers to assist 80
own soldiers to defend 67
own solutions to common 40
own standard of morals 195
own standard of purity 63
own standard of values 501
own standard of virtue 153
own statutes or policy 50
own struggle to accept 62
own struggle to attain 72
own struggle to become 142
own struggle to define 86
own struggle to escape 58
own struggle to master 42
own struggle to remain 51
own subjects in england 120
own subjects in turkey 45
own sufferings in prison 46
own supplies of energy 105
own supplies of liquid 115
own surprise as anyone 45
own survival in office 79
own survival or safety 64
own symptoms of stress 110
own tendency to become 171
own tendency to behave 64
own tendency to regard 51
own thousands of shares 49
own thousands of slaves 111
own tradition of thought 213
own troubles to attend 122
own troubles to notice 107
own valuation of itself 74
own vivacity of spirit 65
own whenever we assume 51
own whenever we choose 53
