oak savanna and prairie 44
own dignity and destiny 53
own dignity and exertion 61
own dignity and freedom 204
own dignity and manhood 59
own dignity and position 134
own dignity and respect 230
own dignity had withheld 50
own dignity may receive 93
own disgust with himself 43
own disport and pastime 76
own doctors and lawyers 50
own doctors and surgeons 49
own economy and culture 334
own economy and society 171
own efforts and ability 335
own efforts and because 85
own efforts and courage 49
own efforts and desires 53
own efforts and devices 53
own efforts and failure 62
own efforts and ingenuity 146
own efforts and results 90
own efforts and success 43
own efforts and talents 304
own efforts and virtues 40
own efforts are steadily 167
own efforts but because 171
own efforts for success 110
own efforts for support 277
own efforts had brought 42
own emotions and behavior 241
own emotions and beliefs 92
own emotions and desires 588
own emotions and motives 142
own emotions and opinions 76
own emotions and passions 115
own emotions and reactions 320
own emotions and thoughts 429
own engineer and fireman 69
own eternal and glorious 40
own example and conduct 58
own example and demeanor 80
own example and precept 158
own exertion and conduct 48
own expense and according 69
own expense and brought 62
own expense and charges 101
own expense and deliver 51
own expense and donated 50
own expense and offered 49
own expense and receive 47
own expense and subject 43
own expense and trouble 44
own expense any failure 198
own expense for private 54
own expense for several 68
own expense one hundred 50
own expense one thousand 47
own expense two volumes 73
own exports and imports 352
own faculty and student 95
own faithful and devoted 94
own familiar sun dressed 71
own fancies and desires 236
own fancies and opinions 93
own fancies and passions 51
own fitness and ability 49
own fitness for command 43
own flowers and natural 43
own foibles and follies 52
own foolish and inhuman 50
own foreign aid program 250
own foreign and defense 107
own forlorn and famishing 96
own formula for success 188
own formula has escaped 47
own fortune being unequal 63
own fortune may warrant 107
own foundry and machine 85
own frailty and weakness 84
own freedom and dignity 275
own freedom and liberty 100
own freedom and welfare 66
own friends and brothers 136
own friends and clients 70
own friends and country 46
own friends and enemies 225
own friends and kindred 476
own friends and kinsmen 143
own friends and patrons 65
own friends and tenants 66
own friends are grieved 40
own friends being accused 54
own function and position 53
own function and purpose 91
own gardens and grounds 50
own gracious and glorious 47
own grammar and lexicon 93
own grounds and gardens 82
own highest and noblest 68
own history and context 74
own history and culture 3111
own history and current 89
own history and customs 104
own history and destiny 270
own history and language 127
own history and legends 59
own history and national 113
own history and origins 115
own history and position 108
own history and present 376
own history and religion 100
own history and society 104
own history and written 88
own history was perhaps 44
own husband had violated 59
own husband sat together 58
own ideology and culture 59
own ideology and program 46
own illness and impending 40
own importing and exporting 91
own imports and exports 636
own ingenuity and ability 90
own ingenuity and courage 66
own ingenuity and efforts 68
own ingenuity and success 41
own insight and ability 49
own insignia and peculiar 81
own interior and exterior 148
own journal and letters 71
own kindred and country 162
own kindred and friends 152
own kindred and language 66
own kinsmen and friends 128
own kitchen and bathroom 344
own kitchen and laundry 41
own language and according 274
own language and adopted 228
own language and because 45
own language and behavior 55
own language and conduct 229
own language and context 48
own language and country 162
own language and culture 7872
own language and customs 2890
own language and develop 80
own language and dialects 59
own language and following 42
own language and grammar 105
own language and history 342
own language and imagery 75
own language and language 44
own language and letters 51
own language and liturgy 72
own language and manners 262
own language and national 254
own language and peculiar 62
own language and religion 611
own language and rituals 50
own language and spanish 55
own language and stories 49
own language and symbols 147
own language and worship 117
own language for granted 43
own language for official 76
own language for several 43
own language was equally 42
own language with fluency 87
own language with perfect 113
own lawyers and doctors 44
own legends and stories 51
own leisure and pleasure 53
own letters and journal 48
own letters and memoirs 49
own letters and official 50
own letters and reports 268
own letters bear witness 47
own lexicon and grammar 105
own liberty and freedom 136
own liberty and pleasure 92
own library with volumes 296
own loyalty and devotion 84
own manners and adjusting 64
own manners and customs 1374
own manners and fashions 78
own manners and language 47
own marriage and divorce 139
own marriage had pricked 50
own marriage was arranged 101
own marriage was unhappy 70
own material and according 41
own maximum and minimum 163
own melodic and rhythmic 68
own members and experts 62
own members and friends 72
own members and members 118
own members are peculiar 72
own memoirs and letters 73
own millions and millions 97
own minimum and maximum 153
own mosques and schools 71
own motives and behavior 447
own motives and beliefs 69
own motives and conduct 453
own motives and desires 500
own motives and emotions 159
own motives and objects 79
own motives and opinions 44
own motives and reactions 92
own motives and thoughts 47
own motives too closely 45
own national and foreign 46
own national and imperial 69
own national and private 103
own national and regional 411
own national oil company 117
own neglect and cruelty 62
own northern and southern 56
own numbers and courage 59
own numbers who pressed 97
own offspring may furnish 40
own opinions and beliefs 845
own opinions and conduct 228
own opinions and customs 55
own opinions and desires 480
own opinions and emotions 114
own opinions and express 282
own opinions and reactions 110
own opinions and systems 48
own opinions and thoughts 144
own opinions are founded 48
own opinions are revolting 47
own opinions for himself 45
own opinions with respect 106
own origins and destiny 46
own origins and history 97
own outlook and behavior 44
own palette and brushes 56
own parents and brethren 41
own parents and brothers 317
own parents and friends 213
own parents and parents 75
own parents and sisters 89
own parents and teachers 214
own parents for support 42
own passions and caprice 61
own passions and conduct 249
own passions and desires 1268
own passions and destiny 51
own passions and emotions 98
own passions and fancies 77
own passions and follies 60
own passions and opinions 57
own passions and steadily 68
own passions and thoughts 41
own pastors and teachers 172
own peculiar and adopted 83
own peculiar and national 52
own peculiar and private 110
own perfidy and breaches 43
own perfidy had excited 102
own persons and estates 98
own persons they escaped 72
own picture for several 42
own pleasure and according 42
own pleasure and because 73
own pleasure and benefit 402
own pleasure and caprice 339
own pleasure and comfort 784
own pleasure and delight 99
own pleasure and leisure 93
own pleasure and utility 42
own pleasure but because 81
own position and attacking 93
own position and beliefs 43
own position and conduct 41
own position and dignity 115
own position and finally 45
own position and fortune 41
own position and function 104
own position and outlook 45
own position and perhaps 49
own position and prevent 43
own position for himself 48
own position was assured 74
own position was stronger 44
own position was weakened 119
own position with relation 71
own position with respect 1143
own poverty and weakness 121
own prayers and rituals 52
own precept and example 236
own present and eternal 165
own priests and bishops 228
own private and especial 67
own private and interior 66
own private and peculiar 242
own private and selfish 234
own private war against 559
own process and product 49
own product and process 91
own product and service 156
own project and decision 83
own prowess and ability 60
own psychic and material 45
own purpose and benefit 140
own purpose and destiny 101
own purpose and function 108
own purpose and pleasure 58
own purpose and problem 58
own queries and reports 123
own reactions and behavior 75
own reactions and emotions 145
own reactions and opinions 88
own reactions and thoughts 53
own records and reports 61
own regional and national 346
own religion and condemn 49
own religion and country 105
own religion and culture 972
own religion and customs 407
own religion and embrace 52
own religion and language 444
own religion and receive 43
own religion and society 67
own religion and worship 154
own religion for himself 84
own religion hath induced 46
own religion was founded 43
own remaining and present 67
own remarks and opinions 54
own replies and remarks 61
own reports and letters 54
own request and expense 55
own request his remains 52
own request was allowed 63
own research and applied 45
own research and develop 79
own research and marketing 44
own research and research 49
own research and studies 109
own research has focused 317
own research has revealed 152
own respect for himself 147
own retired and distant 54
own revealed law forbade 62
own rhythmic and melodic 55
own rituals and beliefs 104
own rituals and customs 105
own rituals and symbols 62
own saddles and bridles 58
own schemes and systems 135
own schools and classes 45
own schools and clinics 54
own schools and receive 94
own schools and teachers 104
own selfish and corrupt 52
own selfish and private 203
own selfish and sensual 46
own selfish and worldly 53
own sheriff and justice 79
own shyness and reserve 135
own sisters and brothers 606
own sisters and cousins 66
own society and culture 1593
own society and economy 112
own society and history 73
own society and religion 48
own species and against 320
own species has wrought 177
own species was annexed 118
own spirits are shadowy 64
own streets and squares 44
own strengths and develop 43
own strengths and talents 208
own strengths and virtues 58
own strengths and weakness 197
own studies and prayers 198
own studies and private 103
own studies and reports 45
own studies and research 140
own success and failure 447
own suffering and despair 60
own support and comfort 241
own support and welfare 42
own symbols and rituals 64
own systems and compare 65
own systole and diastole 44
own talents and ability 58
own talents and address 76
own talents and desires 167
own talents and efforts 259
own talents and strengths 94
own talents and virtues 136
own teachers and mentors 45
own tempers and natures 49
own temples and priests 86
own temples and schools 49
own temples and shrines 77
own tenants and demesne 70
own thinkers and writers 53
own thoughts and affairs 65
own thoughts and behavior 374
own thoughts and beliefs 773
own thoughts and conduct 194
own thoughts and desires 2714
own thoughts and devices 77
own thoughts and efforts 85
own thoughts and emotions 2539
own thoughts and express 170
own thoughts and fancies 904
own thoughts and intents 82
own thoughts and language 182
own thoughts and listening 48
own thoughts and motives 171
own thoughts and notices 54
own thoughts and opinions 2674
own thoughts and passions 222
own thoughts and prayers 333
own thoughts and reactions 377
own thoughts and schemes 81
own thoughts and studies 103
own thoughts and wondering 42
own thoughts and worries 249
own thoughts can present 93
own thoughts did elevate 41
own thoughts for company 459
own thoughts for several 60
own thoughts had aroused 44
own thoughts may suggest 53
own travels and studies 43
own treasury for demanding 52
own treaties with foreign 179
own triumph and pleasure 40
own trouble and expense 64
own unsocial and miserly 40
own unwilling pen betrays 70
own variety and mystery 55
own vassals and tenants 66
own victory had secured 42
own violence and robbery 66
own virtues and defects 122
own virtues and talents 123
own vitamin and mineral 53
own volition and according 44
own volition and because 88
own volition and outside 141
own volition but because 325
own wartime and postwar 51
own weakness and because 40
own weakness and defects 40
own weakness and failure 191
own weakness and frailty 228
own weakness and poverty 143
own weakness and suffering 111
own weights and measures 1877
own welfare and benefit 157
own welfare and comfort 186
own welfare and pleasure 50
own welfare and position 45
own welfare and success 45
own workers and peasants 151
own worldly and selfish 45
own worship and service 66
own writers and artists 87
own writers are ashamed 62
own written and printed 162
