we adapt various and 79
we would gladly put 71
we would gladly rid 115
we would gladly say 140
we would gladly see 1775
we would gladly sit 152
we would govern our 42
we would greatly err 40
we would grieve for 48
we would ground our 46
we would hammer out 40
we would handle any 53
we would handle our 99
we would handle that 124
we would handle them 82
we would handle things 44
we would handle this 124
we would hardly get 83
we would hardly say 346
we would hardly see 86
we would hardly use 53
we would hasten and 50
we would hasten our 52
we would hazard that 145
we would humbly and 53
we would humbly ask 64
we would humbly beg 61
we would ignore all 68
we would ignore any 44
we would ignore them 82
we would indeed get 76
we would indeed not 52
we would indeed see 84
we would inform him 102
we would inform our 110
we would inform them 170
we would inform you 227
we would injure you 40
we would insist that 2852
we would instead use 65
we would invent them 41
we would invest our 75
we would invite all 76
we would invite any 44
we would invite her 43
we would invite him 294
we would invite our 139
we would invite them 384
we would invite you 200
we would kindly ask 79
we would launch our 161
we would likely end 42
we would likely get 171
we would likely not 175
we would likely say 76
we would likely see 334
we would likely use 169
we would listen and 151
we would listen for 244
we would listen with 137
we would locate our 41
we would manage our 134
we would manage with 54
we would measure each 43
we would measure how 65
we would measure its 60
we would measure our 90
we would measure them 41
we would measure with 48
we would mention his 54
we would mention one 127
we would mention that 1485
we would mention two 118
we would merely add 177
we would merely ask 80
we would merely say 189
we would modify and 133
we would modify our 159
we would modify this 41
we would murder them 235
we would muster all 71
we would notice how 56
we would notice that 2736
we would notice them 42
we would notice this 41
we would notice two 40
we would notify our 47
we would notify them 40
we would object that 49
we would oblige him 59
we would oblige you 86
we would obtain all 150
we would obtain and 119
we would obtain any 128
we would obtain for 534
we would obtain had 47
we would obtain not 40
we would obtain one 131
we would obtain our 114
we would obtain that 268
we would obtain them 52
we would obtain this 195
we would obtain two 185
we would obtain using 115
we would obtain with 137
we would occupy and 56
we would offend our 114
we would oppose any 164
we would oppose them 54
we would permit her 52
we would permit him 271
we would permit our 71
we would permit them 222
we would praise and 54
we would praise god 84
we would praise him 127
we would praise thee 104
we would prefer and 40
we would prefer death 42
we would prefer for 191
we would prefer him 67
we would prefer not 2750
we would prefer one 212
we would prefer our 185
we would prefer that 4216
we would prefer them 246
we would prefer they 80
we would prefer this 167
we would prefer you 162
we would prolong our 98
we would punish him 122
we would punish them 135
we would punish with 49
we would pursue and 58
we would pursue our 150
we would pursue them 170
we would pursue this 79
we would readily say 40
we would readily see 59
we would realize how 362
we would realize our 205
we would realize that 4956
we would realize this 62
we would recall him 50
we would recall our 73
we would recall that 548
we would record our 233
we would record that 110
we would reduce our 399
we would reduce them 51
we would reduce this 79
we would regain our 179
we would regard any 143
we would regard her 55
we would regard him 217
we would regard his 84
we would regard our 128
we would regard that 422
we would regard them 405
we would regard this 487
we would regard with 73
we would regret for 43
we would regret not 44
we would regret that 40
we would reject all 64
we would reject any 235
we would reject for 41
we would reject our 70
we would reject that 196
we would reject them 68
we would reject this 200
we would rejoin our 46
we would release her 48
we would release him 92
we would release our 53
we would release them 104
we would remain all 57
we would remain and 68
we would remain for 223
we would remain with 211
we would remand for 44
we would remark that 3912
we would remind all 159
we would remind each 51
we would remind her 73
we would remind him 558
we would remind our 485
we would remind them 582
we would remind you 658
we would remove all 110
we would remove our 210
we would remove them 324
we would remove this 43
we would render him 63
we would render our 97
we would render them 69
we would repent and 65
we would report for 41
we would report him 72
we would report our 72
we would report that 422
we would report them 56
we would report this 54
we would rescue any 45
we would rescue our 47
we would rescue them 41
we would resist any 142
we would resist them 59
we would resist with 46
we would resume our 592
we would retain and 46
we would retain both 70
we would retain our 323
we would retain them 55
we would retire and 50
we would retire for 57
we would return and 557
we would return for 304
we would return him 70
we would return one 52
we would return our 73
we would return that 137
we would return them 128
we would return with 473
we would review our 85
we would revise our 107
we would reward her 57
we would reward him 94
we would reward them 76
we would salute each 40
we would school all 60
we would secure for 102
we would secure our 250
we would seldom see 42
we would select for 181
we would select one 299
we would select our 86
we would select that 396
we would select two 101
we would settle for 1243
we would settle our 109
we would settle this 51
we would settle with 42
we would simply add 380
we would simply ask 286
we would simply get 148
we would simply let 80
we would simply not 428
we would simply put 113
we would simply run 128
we would simply say 758
we would simply see 104
we would simply set 84
we would simply sit 81
we would simply try 46
we would simply use 370
we would sooner die 88
we would sooner not 41
we would sooner see 279
we would sprawl and 97
we would starve and 64
we would strain our 62
we would stress that 2564
we would strike and 49
we would strike off 42
we would strike our 123
we would strike out 383
we would strike them 52
we would strive for 235
we would stroll out 105
we would submit for 49
we would submit our 77
we would submit that 1730
we would submit this 40
we would suffer for 126
we would suffer him 125
we would suffer our 83
we would suffer with 44
we would summon all 75
we would summon our 42
we would supply him 98
we would supply them 166
we would surely add 43
we would surely all 158
we would surely die 463
we would surely end 45
we would surely get 263
we would surely hear 56
we would surely not 579
we would surely run 46
we would surely say 173
we would surely see 263
we would surely win 86
we would switch off 75
we would tender our 70
we would travel all 113
we would travel and 98
we would travel far 63
we would travel for 101
we would travel with 152
we would tumble our 41
we would unload our 46
we would verify that 46
we would violate our 63
we would wander off 108
we would wander out 133
we would without them 57
we would wonder how 157
we would wonder why 179
we wound around and 40
we wound higher and 59
we wound through you 59
we write notice that 124
we write something new 57
we write something that 92
wing labor leaders and 131
wing moves faster than 104
wing seven inches and 70
