wade sometimes in marshes 640
were presented to charles 426
were presented to clarify 53
were presented to college 93
were presented to colonel 145
were presented to confirm 40
were presented to congress 2784
were presented to council 41
were presented to emperor 94
were presented to explain 226
were presented to faculty 47
were presented to foreign 54
were presented to francis 57
were presented to friends 118
were presented to general 1032
were presented to germany 56
were presented to harvard 47
were presented to infants 84
were presented to justify 101
were presented to lincoln 59
were presented to members 329
were presented to napoleon 153
were presented to parents 78
were presented to persons 73
were presented to provide 204
were presented to richard 54
were presented to several 245
were presented to society 132
were presented to suggest 72
were presented to support 598
were presented to teachers 114
were presently to receive 118
were preserved as fossils 310
were preserved as mummies 129
were preserved as objects 54
were preserved as precious 85
were preserved by faithful 97
were preserved by members 146
were preserved by natural 111
were preserved in alcohol 636
were preserved in ancient 87
were preserved in certain 87
were preserved in ireland 44
were preserved in liberty 60
were preserved in museums 62
were preserved in perfect 57
were preserved in popular 46
were preserved in private 56
were preserved in several 175
were preserved in spirits 173
were preserved in temples 67
were preserved in vinegar 56
were preserved in written 201
were preserved on account 107
were preserved or revived 51
were preserved the features 258
were preserved the records 98
were preserved the remains 78
were pressured to abandon 111
were pressured to conform 174
were pressured to convert 92
were pressured to increase 67
were pressured to produce 103
were pressured to provide 106
were pressured to support 60
were pressured to testify 72
were pressured to withdraw 90
were pretended to contain 80
were prevailed on finally 43
were prevalent in america 71
were prevalent in ancient 225
were prevalent in britain 73
were prevalent in certain 75
were prevalent in germany 100
were prevalent in society 64
were prevalent in western 118
were prevented by adverse 72
were prevented by british 61
were prevented by illness 449
were prevented by poverty 72
were prevented by slavery 59
were prevented by stronger 52
were prevented by violence 118
were prevented or quelled 54
were previously in contact 157
were previously in perfect 48
were previously the concern 47
were previously the subject 125
were primarily an agrarian 49
were primarily an attempt 86
were primarily of british 63
were primarily of concern 49
were primarily of european 77
were primarily the concern 292
were primarily the following 48
were primarily the genuine 49
were primarily the offspring 44
were primarily the outcome 84
were primarily the product 313
were primarily the results 139
were primarily the victims 62
were primarily to protect 51
were primarily to provide 89
were prisoners at liberty 56
were prisoners in algiers 62
were prisoners in germany 248
were processed as follows 307
were processed by routine 55
were processed in batches 79
were processed in exactly 48
were processed to extract 68
were processed to produce 230
were processed to provide 81
were proclaiming the virtues 56
were producers of material 44
were producers of primary 71
were progressing as planned 97
were progressing so rapidly 73
were projected as follows 69
were projected on screens 73
were projected to account 82
were projected to average 93
were projected to decline 201
were projected to decrease 45
were projected to increase 965
were projected to produce 99
were projected to provide 64
were projected to receive 55
were promenading the streets 103
were prominent in affairs 55
were prominent in ancient 41
were prominent in british 50
were prominent in certain 59
were prominent in colonial 82
were prominent in european 56
were prominent in germany 47
were prominent in national 93
were prominent in promoting 105
were prominent in science 54
were prominent in several 150
were prominent in society 107
were prominent in southern 47
were prominent in support 57
were propelled by natives 55
were propelled by paddles 293
were proposals in congress 40
were proposals of marriage 80
were proposals to abolish 53
were proposals to increase 93
were proposals to replace 50
were prospects of success 43
were prostrate in despair 71
were protected by article 244
were protected by british 199
were protected by cavalry 181
were protected by certain 91
were protected by clauses 53
were protected by colonel 77
were protected by ditches 112
were protected by express 109
were protected by federal 273
were protected by foreign 66
were protected by general 42
were protected by helmets 48
were protected by imperial 52
were protected by machine 107
were protected by marshes 44
were protected by massive 150
were protected by movable 43
were protected by national 62
were protected by natural 151
were protected by patents 288
were protected by plastic 86
were protected by private 44
were protected by ravines 62
were protected by sandals 267
were protected by screens 73
were protected by several 134
were protected by shields 146
were protected by similar 66
were protected by statute 154
were protected by tariffs 416
were protected by treaties 111
were protected in several 43
were published as aspects 50
were published as engravings 146
were published as follows 715
were published as journal 62
were published as letters 174
were published as official 117
were published as science 43
were published as studies 57
were published as volumes 64
were published as written 60
were published at antwerp 524
were published at bologna 125
were published at bordeaux 52
were published at cologne 127
were published at hamburg 121
were published at leipzig 250
were published at regular 137
were published at roughly 45
were published at utrecht 153
were published by abraham 53
were published by bernard 69
were published by british 128
were published by captain 79
were published by chapman 96
were published by charles 308
were published by collins 82
were published by columbia 76
were published by congress 112
were published by editions 88
were published by erasmus 78
were published by european 96
were published by foreign 49
were published by francis 84
were published by friends 69
were published by general 188
were published by harvard 124
were published by himself 780
were published by jacques 42
were published by johnson 112
were published by jonathan 53
were published by members 145
were published by patrick 43
were published by persons 60
were published by private 249
were published by request 98
were published by richard 177
were published by schmidt 97
were published by several 353
were published by stephen 58
were published by wilhelm 46
were published by wilkins 71
were published by williams 45
were published by writers 75
were published in addition 196
were published in advance 311
were published in african 95
were published in america 1937
were published in antwerp 271
were published in armenian 46
were published in article 55
were published in belfast 45
were published in belgium 86
were published in bologna 65
were published in booklet 391
were published in britain 943
were published in british 630
were published in bulgaria 67
were published in canadian 114
were published in century 45
were published in certain 115
were published in charles 65
were published in chicago 617
were published in chinese 750
were published in college 49
were published in collier 97
were published in cologne 60
were published in colonial 59
were published in country 52
were published in current 98
were published in defense 42
were published in denmark 124
were published in detroit 43
were published in editions 432
were published in esquire 127
were published in estonian 51
were published in european 260
were published in federal 85
were published in fifteen 68
were published in finland 105
were published in finnish 94
were published in foreign 464
were published in fortune 45
were published in gazette 85
were published in general 321
were published in germany 2408
were published in glasgow 67
were published in hamburg 94
were published in harvard 49
were published in holland 484
were published in hungarian 441
were published in increasing 173
were published in ireland 297
were published in izvestia 94
were published in january 3069
were published in journal 269
were published in leipzig 296
were published in leningrad 52
were published in letters 105
were published in library 44
were published in limited 241
were published in lithuania 91
were published in mcclure 75
were published in medical 327
were published in memoirs 40
were published in millions 53
were published in montreal 98
were published in national 532
were published in northern 238
were published in numbers 120
were published in obscure 140
were published in october 1134
were published in official 142
were published in playboy 96
were published in popular 451
were published in previous 334
were published in printed 228
were published in regional 56
were published in relation 50
were published in reports 116
were published in reverse 41
were published in reviews 57
were published in revised 124
were published in richard 61
were published in science 378
were published in several 2821
were published in seville 62
were published in shanghai 218
were published in singapore 81
were published in sixteen 68
were published in southern 154
were published in spanish 1208
were published in studies 68
were published in summary 70
were published in support 178
were published in swedish 420
were published in tabular 78
were published in thirteen 84
were published in toronto 128
were published in turkish 82
were published in virginia 45
were published in volumes 318
were published in western 436
were published in yiddish 277
were published of munster 147
were published on january 388
were published on occasion 46
were published on october 336
were published on several 50
were published on tuesday 43
were published or written 62
were published the following 3603
were published the results 149
were published to explain 96
were published to justify 44
were published to promote 54
were published to provide 160
were published to satisfy 80
were published to support 118
were purchased as follows 147
were purchased at bargain 82
were purchased at private 42
were purchased by british 198
were purchased by captain 63
were purchased by certain 64
were purchased by charles 270
were purchased by colonel 89
were purchased by congress 150
were purchased by european 94
were purchased by farmers 151
were purchased by foreign 238
were purchased by friends 56
were purchased by general 157
were purchased by germany 84
were purchased by hakluyt 66
were purchased by himself 66
were purchased by members 163
were purchased by museums 54
were purchased by persons 149
were purchased by private 354
were purchased by richard 75
were purchased by several 107
were purchased by traders 52
were purchased in advance 82
were purchased in america 77
were purchased in britain 93
were purchased in exchange 92
were purchased in foreign 44
were purchased in germany 115
were purchased in holland 139
were purchased in january 247
were purchased in october 93
were purchased in reliance 85
were purchased of captain 56
were purchased on account 920
were purchased on impulse 43
were purchased on january 336
were purchased on october 43
were purchased or donated 61
were purchased the following 101
were purchased to protect 72
were purchased to provide 184
were purchased to replace 288
were purchased to support 56
were qualified as experts 75
were qualified as teachers 54
were qualified by previous 45
were qualified to address 40
were qualified to command 57
were qualified to compete 90
were qualified to conduct 185
were qualified to discuss 78
were qualified to examine 78
were qualified to execute 42
were qualified to express 129
were qualified to observe 64
were qualified to operate 114
were qualified to perform 632
were qualified to pervert 102
were qualified to present 43
were qualified to preside 40
were qualified to produce 61
were qualified to protect 95
were qualified to provide 129
were qualified to receive 704
were qualified to support 167
were qualified to testify 129
were qualities as strongly 40
were quartered at trenton 48
were quartered at windsor 46
were quartered in billets 57
were quartered in buildings 78
were quartered in ireland 62
were quartered in private 371
were quartered in several 154
were quartered in smaller 40
were questioned by members 99
were questioned by several 73
were questioned in private 49
were radically at variance 189
were ransacked to furnish 247
were ransacked to provide 133
were readmitted to congress 162
were reasonable in believing 61
were reasonable in relation 321
were reasonable to believe 164
were reasonable to suppose 154
were receptive to european 41
were receptive to foreign 77
were receptive to western 123
were recounted in chapter 67
were recovered as follows 55
were recovered at autopsy 135
were recovered by screening 63
were recovered in addition 82
were recovered in several 94
were recovered the following 288
were recruited as follows 55
were recruited as members 125
were recruited as teachers 113
were recruited as workers 91
were recruited by captain 47
were recruited by friends 51
were recruited by private 92
were recruited in america 41
were recruited in britain 134
were recruited in germany 84
were recruited in increasing 81
were recruited in ireland 79
were recruited in several 60
were recruited or drafted 58
were recruited to collect 54
were recruited to conduct 98
were recruited to develop 115
were recruited to increase 56
were recruited to operate 64
were recruited to perform 230
were recruited to prepare 40
were recruited to produce 48
were recruited to protect 60
were recruited to provide 393
were recruited to receive 46
were recruited to replace 329
were recruited to support 98
were redefined as follows 54
were redefined to exclude 60
were redefined to include 272
were redefined to reflect 41
were reelected as follows 71
were reelected to congress 52
were reflected by mirrors 64
were reflected in america 83
were reflected in british 111
were reflected in certain 104
were reflected in congress 83
were reflected in current 53
were reflected in debates 41
were reflected in declining 78
were reflected in differing 82
were reflected in everything 64
were reflected in foreign 41
were reflected in increasing 121
were reflected in language 153
were reflected in letters 47
were reflected in mirrors 64
were reflected in national 73
were reflected in official 108
were reflected in popular 154
were reflected in reduced 193
were reflected in several 250
were reflected in similar 88
were reflected in stories 41
were reflected in student 40
were regularly in contact 110
were regulated as follows 122
were regulated by ancient 47
were regulated by certain 120
were regulated by customs 130
were regulated by decrees 48
were regulated by federal 120
were regulated by foreign 54
were regulated by general 53
were regulated by justice 84
were regulated by national 52
were regulated by natural 66
were regulated by peculiar 70
were regulated by statute 368
were regulated by treaties 130
were regulated to prevent 64
were relatives by marriage 145
were relatives of members 50
were relatives or friends 642
were relegated to certain 135
were relegated to distant 70
were relegated to history 82
were relegated to inferior 544
were relegated to oblivion 479
were relegated to obscure 105
were relegated to private 111
were relegated to service 161
were relegated to smaller 41
were relegated to storage 103
were relegated to support 44
were relighted the charter 98
were reluctant or refused 90
were reluctant or unwilling 211
were reluctant to abandon 3469
were reluctant to abolish 104
were reluctant to acquire 142
were reluctant to address 298
were reluctant to advance 389
were reluctant to appoint 187
were reluctant to approve 654
were reluctant to ascribe 110
were reluctant to attempt 312
were reluctant to augment 44
were reluctant to believe 1928
were reluctant to broaden 45
were reluctant to collect 59
were reluctant to combine 63
were reluctant to comment 184
were reluctant to compete 138
were reluctant to concede 955
were reluctant to condemn 321
were reluctant to condone 55
were reluctant to conduct 142
were reluctant to confess 140
were reluctant to confide 73
were reluctant to confirm 67
were reluctant to conform 118
were reluctant to consent 101
were reluctant to consult 138
were reluctant to contact 169
were reluctant to contest 61
were reluctant to convert 200
were reluctant to convict 678
were reluctant to correct 86
were reluctant to curtail 41
were reluctant to declare 304
were reluctant to deliver 142
were reluctant to deposit 45
were reluctant to deprive 70
were reluctant to destroy 195
were reluctant to devalue 83
were reluctant to develop 322
were reluctant to devolve 46
were reluctant to diagnose 61
were reluctant to disband 73
were reluctant to discard 195
were reluctant to discuss 2924
were reluctant to dismiss 232
were reluctant to display 128
were reluctant to dispose 62
were reluctant to disrupt 90
were reluctant to disturb 285
were reluctant to divulge 420
were reluctant to educate 57
were reluctant to embrace 977
were reluctant to endanger 135
were reluctant to endorse 886
were reluctant to enforce 682
were reluctant to entrust 318
were reluctant to examine 133
were reluctant to exchange 642
were reluctant to exclude 93
were reluctant to execute 136
were reluctant to explain 118
were reluctant to exploit 71
were reluctant to explore 191
were reluctant to express 1623
were reluctant to finance 365
were reluctant to forfeit 118
were reluctant to forgive 41
were reluctant to forsake 122
were reluctant to fulfill 60
were reluctant to furnish 125
were reluctant to improve 93
were reluctant to include 616
were reluctant to increase 755
were reluctant to indulge 83
were reluctant to inflict 96
were reluctant to initiate 406
were reluctant to install 116
were reluctant to intrude 80
were reluctant to involve 454
were reluctant to license 50
were reluctant to migrate 123
were reluctant to operate 211
were reluctant to perform 508
were reluctant to portray 45
were reluctant to predict 87
were reluctant to prepare 57
were reluctant to present 191
were reluctant to proceed 627
were reluctant to produce 218
were reluctant to promise 81
were reluctant to promote 289
were reluctant to propose 129
were reluctant to protect 49
were reluctant to protest 108
were reluctant to provide 2203
were reluctant to provoke 147
were reluctant to publish 538
were reluctant to quarrel 68
were reluctant to question 475
were reluctant to receive 549
were reluctant to recruit 158
were reluctant to replace 222
were reluctant to request 92
were reluctant to require 53
were reluctant to respond 542
were reluctant to restore 70
were reluctant to revalue 91
were reluctant to reverse 51
were reluctant to sanction 662
were reluctant to specify 123
were reluctant to sponsor 136
were reluctant to subject 319
were reluctant to suggest 212
were reluctant to support 2845
were reluctant to suspend 43
were reluctant to testify 409
were reluctant to trouble 53
were reluctant to undergo 143
were reluctant to utilize 120
were reluctant to venture 653
were reluctant to welcome 239
were reluctant to withdraw 298
were remodeled to conform 42
were remodeled to provide 72
were removable at pleasure 322
were removable on address 73
were renovated in spirits 76
were renovated or rebuilt 154
were renovated to provide 61
were repayable in dollars 47
were repeatedly in extreme 91
were repeatedly the subject 159
were reprinted in america 522
were reprinted in booklet 44
were reprinted in britain 60
were reprinted in germany 61
were reprinted in several 204
were reprinted the following 46
were repudiated by congress 59
were repugnant to british 59
were repugnant to justice 60
were requested by members 45
were requested to abstain 117
were requested to address 217
were requested to advance 74
were requested to analyze 52
were requested to appoint 385
were requested to approve 54
were requested to attempt 68
were requested to clarify 41
were requested to collect 195
were requested to comment 253
were requested to compare 76
were requested to compile 42
were requested to conduct 174
were requested to confine 47
were requested to confirm 56
were requested to consult 137
were requested to contact 98
were requested to convene 59
were requested to declare 140
were requested to deliver 305
were requested to deposit 63
were requested to descend 45
were requested to develop 142
were requested to discuss 162
were requested to examine 382
were requested to explain 276
were requested to express 344
were requested to forward 606
were requested to furnish 847
were requested to imagine 88
were requested to improve 43
were requested to include 166
were requested to increase 112
were requested to inquire 54
were requested to inspect 51
were requested to monitor 49
were requested to observe 251
were requested to partake 40
were requested to perform 463
were requested to prepare 947
were requested to present 537
were requested to preside 45
were requested to prevent 61
were requested to proceed 221
were requested to procure 42
were requested to produce 299
were requested to propose 44
were requested to protect 45
were requested to provide 1710
were requested to publish 186
were requested to receive 84
were requested to refrain 299
were requested to respect 56
were requested to respond 574
were requested to sanction 165
were requested to signify 62
were requested to solicit 57
were requested to specify 207
were requested to suggest 201
were requested to support 181
were requested to suspend 91
were requested to testify 48
were requested to withdraw 493
were requested to withhold 49
were requested to witness 48
were requisite to enclose 78
were requisite to overawe 70
were requisite to prepare 45
were requisite to prevent 96
were requisite to produce 80
were requisite to qualify 97
were requisite to replace 47
were requisite to restore 112
were requisite to support 57
were requisite to sustain 43
were rescinded by himself 112
were resettled in germany 55
were resettled in western 55
were residents of alabama 43
were residents of chicago 163
were residents of detroit 81
were residents of florida 169
were residents of foreign 50
were residents of germany 56
were residents of southern 43
were residents of virginia 161
were resistant to accepting 42
were resistant to certain 57
were resistant to drought 115
were resistant to medical 43
were resistant to outside 44
were resistant to previous 69
were resistant to radiation 44
were resistant to several 97
were respected as brought 48
were respected by society 52
were respected in society 69
were respected on account 43
were responses to demands 44
were retouched by leonardo 63
were revisited in october 62
were revocable at pleasure 84
were rewritten as follows 81
were rewritten to conform 132
were rewritten to include 198
were rewritten to provide 82
were rewritten to reflect 141
were ridiculed as members 46
were ridiculed by critics 70
were ridiculed or ignored 90
were roommates at college 76
were roommates at harvard 65
were roommates in college 990
were roughened by fatigue 52
were sanctioned by congress 70
were sanctioned by official 41
were sanctioned by religion 176
were sanctioned by society 42
were sanctioned by statute 42
were satisfied by gravely 44
were satisfied by imports 56
were satisfied by providing 41
were satisfied in general 53
were satisfied in relation 65
were satisfied in respect 49
were satisfied to believe 53
were satisfied to condemn 62
were satisfied to confine 51
were satisfied to exchange 126
were satisfied to explain 123
were satisfied to observe 52
were satisfied to receive 292
were saturnine or sanguine 84
were scattered as follows 48
were scattered at distant 41
were scattered at several 41
were scattered in between 102
were scattered in distant 181
were scattered in pockets 53
were scattered in private 47
were scattered in pursuit 56
were scattered in several 456
were scattered in smaller 96
were scattered the remains 180
were scheduled as follows 184
were scheduled at regular 52
were scheduled in advance 247
were scheduled the following 110
were scheduled to address 220
were scheduled to compete 119
were scheduled to conduct 126
were scheduled to connect 43
were scheduled to convene 164
were scheduled to decline 65
were scheduled to deliver 159
were scheduled to discuss 287
were scheduled to include 63
were scheduled to increase 248
were scheduled to inspect 52
were scheduled to lecture 127
were scheduled to observe 46
were scheduled to operate 139
were scheduled to perform 897
were scheduled to precede 45
were scheduled to present 318
were scheduled to proceed 66
were scheduled to produce 135
were scheduled to provide 173
were scheduled to receive 1166
were scheduled to rehearse 48
were scheduled to relieve 53
were scheduled to replace 85
were scheduled to testify 402
were scheduled to undergo 365
were scheduled to withdraw 79
were scratched or painted 70
were secondary in relation 44
were secondary or tertiary 111
were secondary to chronic 59
were secretary of defense 288
were sensitive to certain 96
were sensitive to charges 209
were sensitive to foreign 45
were sensitive to outside 45
were sensitive to popular 52
were sensitive to radiation 80
were sensitive to several 47
were sensitive to slights 50
were sentenced as follows 124
were sentenced in default 50
were sentenced in january 43
were sentenced on charges 79
were sentenced on october 51
were sentenced to between 624
were sentenced to capital 261
were sentenced to custody 146
were sentenced to eternal 80
were sentenced to federal 213
were sentenced to fifteen 1718
were sentenced to forfeit 42
were sentenced to lifelong 78
were sentenced to perform 97
were sentenced to receive 599
were sentenced to scourging 93
were sentenced to several 421
were sentenced to shorter 72
were sentenced to sixteen 68
were sentenced to slavery 159
were sentenced to thirteen 157
were sentenced to undergo 281
were separated as follows 93
were separated as infants 54
were separated by ascending 67
were separated by columns 122
were separated by culture 52
were separated by decades 54
were separated by density 354
were separated by divorce 47
were separated by exactly 50
were separated by fifteen 142
were separated by filtering 57
were separated by friends 52
were separated by gardens 43
were separated by gravity 42
were separated by immense 91
were separated by language 328
were separated by natural 124
were separated by religion 53
were separated by repeated 139
were separated by reverse 593
were separated by roughly 69
were separated by screening 56
were separated by screens 72
were separated by several 1005
were separated by solvent 42
were separated by species 75
were separated by streets 61
were separated by sucrose 262
were separated by tempest 51
were separated in infancy 194
were separated on account 73
were separated on arrival 47
were separated on columns 88
were separated on sucrose 115
were separated or widowed 129
were separated to prevent 111
were sequenced to confirm 199
were serialized in popular 55
were shattered by bullets 121
were shattered by lightning 42
were shortages of certain 69
were shortages of everything 994
were shortages of skilled 107
were shortages of teachers 59
were shortened by railway 45
were similarly the product 51
were simulated as closely 49
were simulated as follows 54
were skeptical or hostile 58
were socialized to believe 322
were solicited to descend 128
were solicited to provide 83
were sometimes at variance 898
were sometimes in alliance 74
were sometimes in command 79
were sometimes in contact 50
were sometimes in harmony 44
were sometimes in purpose 177
were sometimes of colored 77
were sometimes so arranged 47
were sometimes so closely 46
were sometimes so crowded 60
were sometimes so intense 48
were sometimes the objects 99
were sometimes the occasion 126
were sometimes the product 72
were sometimes the reverse 46
were sometimes the subject 517
were sometimes the targets 110
were sometimes the victims 400
were somewhere in between 1392
were somewhere in montana 53
were specified as follows 821
were specified by statute 68
were specified in advance 338
were specified in article 98
were specified in chapter 137
were specified in general 94
were specified in relation 59
were specified to include 93
were specified to provide 50
were sponsored by foreign 56
were sponsored by members 123
were sponsored by national 64
were sponsored by private 258
were sponsored by senator 68
were sponsored by several 76
were standards of conduct 49
were stationary or declining 130
were strengthening the position 80
were strenuous to enforce 60
were stretched in regular 66
were stretched so tightly 66
were stretched to include 170
were stretched to provide 40
were stretches of country 40
were subjected by degrees 68
were subjected on account 108
were subjected to abusive 248
were subjected to adverse 110
were subjected to alcohol 53
were subjected to appalling 133
were subjected to arrests 51
were subjected to assault 55
were subjected to attacks 510
were subjected to autopsy 106
were subjected to because 48
were subjected to blatant 78
were subjected to british 138
were subjected to capital 259
were subjected to capture 64
were subjected to careful 953
were subjected to censure 134
were subjected to central 73
were subjected to certain 795
were subjected to charges 65
were subjected to chinese 146
were subjected to chronic 136
were subjected to cluster 215
were subjected to coercive 80
were subjected to colonial 231
were subjected to complex 85
were subjected to content 620
were subjected to control 827
were subjected to cruelty 66
were subjected to curfews 53
were subjected to customs 86
were subjected to degrading 325
were subjected to demands 67
were subjected to density 152
were subjected to derision 48
were subjected to dialysis 62
were subjected to differing 53
were subjected to diverse 55
were subjected to drastic 158
were subjected to drought 219
were subjected to dynamic 110
were subjected to endless 403
were subjected to equally 155
were subjected to european 189
were subjected to exactly 238
were subjected to extreme 1039
were subjected to fatigue 232
were subjected to federal 228
were subjected to floggings 45
were subjected to following 50
were subjected to foreign 290
were subjected to fourier 138
were subjected to general 176
were subjected to genetic 78
were subjected to gradual 52
were subjected to harassing 89
were subjected to harsher 262
were subjected to hostile 184
were subjected to illegal 118
were subjected to immense 68
were subjected to increasing 1150
were subjected to inhuman 1257
were subjected to inquiry 47
were subjected to instant 287
were subjected to insults 427
were subjected to intense 2601
were subjected to invasion 67
were subjected to judicial 210
were subjected to lateral 168
were subjected to licensing 105
were subjected to limited 351
were subjected to loyalty 41
were subjected to machine 119
were subjected to massive 315
were subjected to maximum 195
were subjected to measures 76
were subjected to medical 655
were subjected to minimal 55
were subjected to mockery 87
were subjected to national 130
were subjected to natural 173
were subjected to neutron 233
were subjected to northern 128
were subjected to official 280
were subjected to onerous 56
were subjected to optical 41
were subjected to osmotic 258
were subjected to ottoman 40
were subjected to outrage 82
were subjected to outside 73
were subjected to painful 141
were subjected to payment 73
were subjected to penance 125
were subjected to perhaps 41
were subjected to periodic 518
were subjected to pillage 63
were subjected to plastic 62
were subjected to pogroms 90
were subjected to popular 104
were subjected to poverty 41
were subjected to primary 64
were subjected to protein 71
were subjected to quality 46
were subjected to radiation 189
were subjected to radical 243
were subjected to rational 69
were subjected to reduced 48
were subjected to regional 151
were subjected to regular 518
were subjected to removal 58
were subjected to renewed 187
were subjected to repeated 4597
were subjected to research 40
were subjected to reverse 101
were subjected to revision 221
were subjected to revolting 45
were subjected to robbery 45
were subjected to rotation 40
were subjected to routine 247
were subjected to ruinous 67
were subjected to ruthless 355
were subjected to screening 139
were subjected to searches 127
were subjected to seizure 87
were subjected to sensory 108
were subjected to service 102
were subjected to several 1179
were subjected to similar 2364
were subjected to slavery 287
were subjected to southern 256
were subjected to spanish 49
were subjected to stimuli 85
were subjected to strains 81
were subjected to stringent 317
were subjected to stronger 58
were subjected to sucrose 224
were subjected to suffering 134
were subjected to summary 118
were subjected to surface 90
were subjected to surgery 291
were subjected to taxation 474
were subjected to tensile 761
were subjected to thorough 514
were subjected to threatening 44
were subjected to tighter 155
were subjected to torture 4150
were subjected to tribute 143
were subjected to tyranny 136
were subjected to unequal 49
were subjected to uniform 273
were subjected to unusual 124
were subjected to variable 53
were subjected to variance 102
were subjected to violence 840
were subjected to western 495
were subjoined by clement 69
were submitted as follows 72
were submitted by certain 52
were submitted by congress 85
were submitted by members 240
were submitted by persons 59
were submitted by private 62
were submitted by several 130
were submitted by teachers 45
were submitted in advance 263
were submitted in january 123
were submitted in october 107
were submitted in support 173
were submitted in written 104
were submitted on january 53
were submitted on october 68
were submitted to careful 149
were submitted to certain 64
were submitted to charles 79
were submitted to cluster 64
were submitted to congress 1910
were submitted to control 41
were submitted to council 44
were submitted to experts 105
were submitted to general 247
were submitted to judicial 49
were submitted to medical 68
were submitted to members 62
were submitted to napoleon 49
were submitted to national 54
were submitted to persons 40
were submitted to popular 447
were submitted to radical 47
were submitted to repeated 157
were submitted to several 336
were submitted to similar 71
were submitted to support 52
were submitted to surgery 164
were submitted to teachers 41
were submitted to thorough 44
were submitted to torture 311
were subverted by foreign 42
were succeeded by animals 44
were succeeded by captain 45
were succeeded by charles 62
were succeeded by equally 67
were succeeded by general 40
were succeeded by johnson 70
were succeeded by members 52
were succeeded by secular 43
were succeeded by several 169
were succeeded by similar 70
were succeeded by smaller 66
were suggested as factors 65
were suggested as follows 128
were suggested by certain 141
were suggested by charles 75
were suggested by colonel 49
were suggested by foreign 44
were suggested by friends 116
were suggested by himself 57
were suggested by members 165
were suggested by previous 111
were suggested by research 43
were suggested by richard 61
were suggested by several 231
were suggested by similar 76
were suggested by studies 44
were suggested by teachers 54
were suggested in chapter 685
were suggested in private 41
were suggested to account 378
were suggested to achieve 52
were suggested to contain 47
were suggested to control 42
were suggested to explain 549
were suggested to improve 221
were suggested to include 55
were suggested to increase 88
were suggested to prevent 144
were suggested to provide 126
were suggested to reflect 70
were suggested to replace 57
were suggested to resolve 44
were supported by ancient 55
were supported by archers 51
were supported by britain 113
were supported by british 577
were supported by burdening 51
were supported by captain 73
were supported by cavalry 215
were supported by central 50
were supported by certain 391
were supported by charity 324
were supported by charles 92
were supported by chinese 166
were supported by colonel 88
were supported by colonial 47
were supported by columns 515
were supported by congress 72
were supported by current 42
were supported by eminent 43
were supported by equally 58
were supported by european 168
were supported by farmers 65
were supported by federal 468
were supported by figures 53
were supported by foreign 372
were supported by friends 129
were supported by general 692
were supported by germany 107
were supported by immense 49
were supported by imperial 41
were supported by increasing 77
were supported by letters 112
were supported by liberal 95
were supported by machine 122
were supported by masonry 42
were supported by massive 282
were supported by medical 99
were supported by members 319
were supported by millions 54
were supported by national 1560
were supported by northern 183
were supported by numbers 82
were supported by official 94
were supported by outside 128
were supported by parents 136
were supported by parties 42
were supported by patrons 80
were supported by pensions 41
were supported by persons 103
were supported by pillars 580
were supported by popular 118
were supported by previous 52
were supported by private 813
were supported by radical 60
were supported by rafters 54
were supported by regional 54
were supported by regular 142
were supported by reports 108
were supported by research 834
were supported by results 129
were supported by retaining 50
were supported by senator 46
were supported by several 1227
were supported by similar 237
were supported by slender 120
were supported by smaller 80
were supported by society 47
were supported by spanish 83
were supported by speakers 47
were supported by student 58
were supported by studies 229
were supported by taxation 201
were supported by teachers 52
were supported by thirteen 51
were supported by timbers 72
were supported by upright 71
were supported by welfare 143
were supported by western 171
were supported by workers 107
were supported by written 119
were supported on columns 90
were supported on corbels 48
were supported on massive 50
were supported on pillars 109
were supported on slender 44
were supported on tripods 47
were supported or opposed 152
were surpassed in numbers 42
were surprised at observing 58
were surprised at receiving 89
were surprised by colonel 64
were surprised by general 217
were surprised by receiving 92
were surprised by several 69
were surprised or shocked 143
were surprised or starved 90
were surprised the following 92
were surprised to observe 1602
were surprised to receive 1332
were surprised to witness 168
were surrounding the village 49
were survivals of ancient 69
were suspected of accepting 43
were suspected of assisting 115
were suspected of attacking 48
were suspected of believing 43
were suspected of betraying 84
were suspected of catholic 82
were suspected of concealing 209
were suspected of conniving 123
were suspected of counter 42
were suspected of designing 54
were suspected of designs 134
were suspected of employing 55
were suspected of following 49
were suspected of fomenting 119
were suspected of fostering 46
were suspected of harboring 641
were suspected of hostile 59
were suspected of illegal 100
were suspected of importing 55
were suspected of inclining 63
were suspected of indulging 47
were suspected of intending 141
were suspected of leftist 42
were suspected of liberal 54
were suspected of loyalty 108
were suspected of malingering 110
were suspected of murdering 177
were suspected of operating 157
were suspected of poisoning 268
were suspected of preparing 85
were suspected of producing 80
were suspected of promoting 120
were suspected of providing 130
were suspected of receiving 130
were suspected of relapsing 46
were suspected of sedition 74
were suspected of similar 51
were suspected of smuggling 371
were suspected of sorcery 122
were suspected of suffering 89
were suspected of supplying 118
were suspected of sympathy 376
were suspected of tampering 70
were suspected of wrongdoing 71
were suspected or accused 124
were suspected to contain 166
were suspected to possess 73
were suspended by exceeding 132
were suspended in baskets 81
were suspended in culture 95
were suspended in january 251
were suspended in october 193
were suspended in several 53
were suspended in sterile 334
were suspended on account 410
were suspended on charges 47
were suspended on january 97
were suspended on october 59
were suspended or reduced 55
were suspended or removed 44
were suspended or revoked 69
were suspended the armorial 55
were suspended the banners 42
were suspended the following 136
