waged open and unremitting 71
which were now compelled 48
which were now completed 81
which were now condemned 65
which were now conducted 53
which were now confirmed 90
which were now connected 43
which were now contained 47
which were now continued 54
which were now converted 166
which were now delivered 234
which were now described 65
which were now destroyed 80
which were now developed 47
which were now displayed 45
which were now dominated 46
which were now entrusted 50
which were now estimated 46
which were now exhausted 49
which were now exhibited 75
which were now expressly 54
which were now forbidden 79
which were now generally 132
which were now gradually 134
which were now increasingly 161
which were now inhabited 68
which were now necessary 151
which were now officially 68
which were now organized 90
which were now overgrown 53
which were now perceived 57
which were now perfectly 76
which were now performed 47
which were now permanent 54
which were now permitted 84
which were now possessed 162
which were now presented 163
which were now preserved 48
which were now protected 58
which were now published 141
which were now regularly 71
which were now relegated 45
which were now scattered 557
which were now separated 85
which were now stretched 40
which were now subjected 41
which were now submitted 132
which were now supported 54
which were now thoroughly 76
which were now uppermost 215
which were now valueless 55
which were now virtually 90
which were our ancestors 51
which were our objective 88
which were our principal 88
which were read throughout 102
which were real customers 50
which were real eyelashes 43
which were sung throughout 83
which were then abandoned 129
which were then abolished 94
which were then accounted 75
which were then addressed 78
which were then allocated 129
which were then altogether 167
which were then amplified 196
which were then announced 46
which were then appointed 44
which were then approaching 146
which were then assembled 523
which were then associated 116
which were then attempted 52
which were then available 1489
which were then broadcast 83
which were then carefully 316
which were then celebrating 107
which were then challenged 142
which were then circulating 237
which were then collected 418
which were then commenced 49
which were then committed 344
which were then completed 105
which were then conceived 107
which were then concluded 47
which were then condemned 53
which were then conducted 101
which were then conferred 76
which were then confirmed 135
which were then confronting 44
which were then connected 282
which were then continued 72
which were then contrived 50
which were then converted 647
which were then corrected 135
which were then customary 111
which were then decorated 116
which were then delivered 392
which were then dependent 41
which were then deposited 331
which were then described 131
which were then destroyed 359
which were then devastating 43
which were then developed 339
which were then difficult 43
which were then discarded 97
which were then discussed 610
which were then dispersed 83
which were then displayed 251
which were then dissolved 59
which were then distracting 101
which were then dominated 59
which were then especially 50
which were then estimated 164
which were then evacuated 81
which were then evaluated 200
which were then exceedingly 128
which were then exercised 56
which were then exhibited 365
which were then explained 74
which were then exploited 83
which were then expressed 243
which were then extracted 140
which were then extremely 139
which were then flattened 40
which were then flourishing 311
which were then forwarded 300
which were then generally 525
which were then gradually 160
which were then implanted 91
which were then important 70
which were then impressed 41
which were then incubated 1099
which were then inflicted 69
which were then inhabited 657
which were then installed 97
which were then interesting 43
which were then irradiated 49
which were then itinerant 70
which were then necessary 149
which were then organized 178
which were then outstanding 109
which were then paramount 57
which were then perceived 67
which were then performed 312
which were then permitted 118
which were then plastered 88
which were then plentiful 103
which were then possessed 117
which were then practiced 73
which were then presented 900
which were then preserved 115
which were then prevalent 809
which were then privately 55
which were then processed 259
which were then professed 46
which were then projected 153
which were then prominent 43
which were then protected 40
which were then published 1107
which were then purchased 101
which were then quartered 328
which were then reflected 134
which were then regularly 51
which were then reprinted 92
which were then scattered 463
which were then separated 328
which were then sometimes 61
which were then specified 48
which were then subjected 647
which were then submitted 638
which were then supported 71
which were then suspended 124
which were then thoroughly 58
which were then tolerated 43
which were then transpiring 88
which were then universal 181
which were then unsettled 43
which were then uppermost 487
which were then validated 48
which were then virtually 101
which were then widespread 72
which were thus abolished 48
which were thus alienated 99
which were thus associated 108
which were thus available 40
which were thus collected 79
which were thus committed 51
which were thus consulted 49
which were thus converted 108
which were thus described 138
which were thus destroyed 80
which were thus developed 62
which were thus engendered 56
which were thus entrusted 40
which were thus explained 49
which were thus expressed 165
which were thus furnished 65
which were thus generated 122
which were thus indicated 43
which were thus occasioned 142
which were thus presented 168
which were thus preserved 159
which were thus prevented 82
which were thus protected 89
which were thus published 52
which were thus separated 40
which were thus subjected 187
which were thus suggested 86
which were too difficult 724
which were too evidently 62
which were too expensive 546
which were too extensive 153
which were too generally 48
which were too important 180
which were too intricate 122
which were too sensitive 46
which were too technical 51
which were too wonderful 47
which were two artificial 84
which were two companies 46
which were two decanters 46
which were two different 66
which were two dominican 59
which were two gaslights 41
which were two gentlemen 57
which were two important 65
which were two sentinels 44
which were two skeletons 40
which were yet invisible 46
which were yet necessary 60
which were yet untouched 60
which what had previously 93
which what was previously 202
which wheat was sometimes 131
which when she perceived 58
which when they perceived 189
which when they prevailed 48
which will add additional 55
which will add immensely 71
which will add materially 398
which will aid materially 188
which will and intellect 121
which will bear criticism 139
which will bear discussion 67
which will bear favorable 107
which will bear inspection 45
which will bear reflection 59
which will bear repetition 575
which will bear testimony 96
which will both encourage 57
which will both entertain 65
which will both stimulate 55
which will bring additional 69
which will bring discredit 221
which will bring happiness 355
which will bring permanent 69
which will bring stability 41
which will bring universal 63
which will deal primarily 64
which will far transcend 61
which will fit perfectly 72
which will hear testimony 125
which will lay prostrate 79
which will lead naturally 91
which will lie somewhere 128
which will mean additional 96
which will not adversely 846
which will not aggravate 123
which will not altogether 87
which will not certainly 157
which will not circulate 45
which will not coagulate 114
which will not cooperate 62
which will not decompose 205
which will not depreciate 75
which will not determine 78
which will not discharge 46
which will not discredit 49
which will not dissipate 44
which will not duplicate 49
which will not eliminate 69
which will not embarrass 140
which will not encourage 310
which will not establish 73
which will not evaporate 204
which will not fluctuate 51
which will not frustrate 52
which will not generally 259
which will not germinate 261
which will not guarantee 76
which will not harmonize 193
which will not influence 169
which will not instantly 131
which will not interfere 3569
which will not interrupt 322
which will not intersect 72
which will not introduce 160
which will not jeopardize 264
which will not materially 363
which will not naturally 80
which will not originate 80
which will not overwhelm 78
which will not penetrate 202
which will not prejudice 284
which will not presently 120
which will not propagate 40
which will not recognize 319
which will not represent 137
which will not reproduce 208
which will not sacrifice 159
which will not sometimes 74
which will not stimulate 110
which will not surrender 175
which will not terminate 172
which will not themselves 109
which will not translate 59
which will not undermine 110
which will not undertake 45
which will now represent 60
which will pay dividends 355
which will put additional 40
which will put themselves 84
which will run throughout 136
which will set standards 75
which will then calculate 47
which will then determine 475
which will then establish 50
which will then gradually 126
which will then influence 118
which will then naturally 66
which will then propagate 54
which will then represent 266
which will then stimulate 68
which will then translate 45
which will thus represent 91
which will with certainty 157
which will yet transform 55
which wins our admiration 67
which wood has preserved 56
which word may generally 55
which wore out generation 57
which work and production 45
which work was available 77
which work was commenced 188
which work was completed 215
which work was conducted 77
which work was continued 105
which work was forbidden 63
which work was organized 211
which work was performed 644
which work was published 103
which work was suspended 181
which work with different 67
which years are sometimes 43
which years had consigned 75
which young had signified 94
which young men generally 91
which young men sometimes 106
which your long residence 126
which your own character 64
which your own interests 61
which your own judgments 85
which your own knowledge 59
which your own partiality 42
which your own partisans 40
which your own researches 96
which youth and innocence 103
whiff from his cigarette 60
while adding and subtracting 85
while adding new dimensions 95
while also being associated 51
while also being attentive 129
while also being available 65
while also being cognizant 89
while also being committed 120
while also being concerned 175
while also being different 42
while also being effective 43
while also being sensitive 377
while also being subjected 82
while among his associates 113
while arms and ammunition 71
while arms and standards 130
while crew and passengers 43
while data are collected 86
while dealing with customers 77
while dealing with different 144
while dealing with difficult 61
while dealing with political 52
while dealing with situations 49
while earning his doctorate 66
while film and television 40
while from all directions 160
while from his residence 45
while from his shoulders 171
while from its fountains 66
while from san francisco 86
while gazing with admiration 89
while giving his testimony 147
while gods and goddesses 61
while here and elsewhere 42
while here and encircled 45
while here how tasteless 55
while hist was furtively 54
while home for christmas 41
while jews and christians 210
while land was plentiful 69
while life was suspended 87
while like one stupefied 91
while living his qualified 136
while living with relatives 98
while loop that continues 191
while love was snowbound 41
while making due allowance 703
while making his confession 107
while making his statement 75
while making one revolution 96
while making them available 206
while making this complaint 49
while making this concession 61
while making this resolution 42
while making this statement 448
while many are extremely 43
while mass was celebrating 64
while moving his resolution 51
while only her moistened 69
while only ten royalists 49
while ours are extremely 67
while over her shoulders 79
while over his shoulders 157
while paying due deference 46
while paying his addresses 220
while pitt was foretelling 78
while polk was president 57
while port and starboard 65
while radio and television 717
while reading for amusement 56
while reading his newspaper 213
while reading this paragraph 100
while riding his motorbike 56
while rude and destitute 65
while some are altogether 48
while some are associated 48
while some are available 66
while some are beneficial 47
while some are concerned 82
while some are considering 112
while some are difficult 41
while some are extremely 82
while some are incapable 68
while some are naturally 55
while some are perfectly 44
while some are reflected 72
while some are satisfied 40
while sons and daughters 310
while taft was president 43
while taking all necessary 329
while taking any medication 62
while taking his afternoon 63
while taking his customary 41
while taking this medication 7605
while their eye movements 180
while their near relatives 50
while their own artillery 58
while their own countries 56
while their own inability 126
while their own interests 48
while their own resources 56
while their two daughters 52
while there are additional 67
while there are arguments 158
while there are available 44
while there are certainly 1179
while there are challenges 41
while there are conflicting 80
while there are countless 514
while there are countries 51
while there are currently 92
while there are different 849
while there are doubtless 677
while there are evidences 62
while there are excellent 181
while there are exceptions 1071
while there are extensive 149
while there are generally 95
while there are important 1973
while there are instances 830
while there are interesting 92
while there are literally 229
while there are objections 59
while there are occasional 751
while there are outstanding 69
while there are parallels 142
while there are political 58
while there are practical 53
while there are provincial 40
while there are provisions 109
while there are scattered 198
while there are seventeen 97
while there are shortages 71
while there are situations 182
while there are sometimes 126
while there are surpluses 56
while there are technical 47
while there are theoretical 71
while there are undeniable 53
while there are undoubted 125
while there are unhappily 49
while there are universal 71
while there are varieties 52
while there are virtually 265
while there has certainly 89
while there may sometimes 43
while there was abundance 93
while there was agreement 467
while there was appointed 160
while there was certainly 1130
while there was consensus 68
while there was discussion 71
while there was doubtless 67
while there was evidently 131
while there was extensive 99
while there was generally 86
while there was literally 47
while there was nominated 42
while there was occasional 46
while there was opposition 114
while there was sometimes 50
while there was testimony 44
while there was undoubted 44
while there was universal 51
while there was virtually 430
while there was widespread 614
while these are certainly 118
while these are generally 99
while these are important 571
while these are necessary 138
while these are neglected 45
while these are preserved 88
while these are scattered 132
while these are sometimes 65
while these two conditions 56
while these two countries 96
while these two gentlemen 40
while those for industrial 43
while those that emphasize 93
while those that originate 55
while those that represent 88
while those that succeeded 49
while those two countries 57
while those two principal 44
while those who advocated 146
while those who attempted 186
while those who committed 101
while those who completed 72
while those who condemned 52
while those who confessed 52
while those who contended 50
while those who continued 308
while those who converted 97
while those who cultivate 82
while those who developed 45
while those who disagreed 129
while those who dissented 47
while those who emigrated 49
while those who emphasize 195
while those who exercised 100
while those who exhibited 46
while those who expressed 83
while those who graduated 58
while those who indicated 55
while those who inherited 46
while those who interpret 50
while those who neglected 81
while those who perceived 104
while those who performed 141
while those who persisted 88
while those who possessed 561
while those who practiced 144
while those who preferred 532
while those who previously 48
while those who professed 142
while those who protected 86
while those who purchased 73
while those who represent 109
while those who responded 95
while those who submitted 79
while those who subscribe 64
while those who succeeded 144
while those who supported 642
while those who undertake 66
while those who undertook 115
while those who witnessed 54
while those with different 147
while those with extensive 53
while those with reasonably 61
while those with secondary 122
while those yet untouched 55
while truth and falsehood 58
while truth and knowledge 103
while trying out different 146
while urging his associates 98
while work was progressing 101
while young and unmarried 66
whine over his existence 63
whirl from one generation 105
white ants had destroyed 68
white arms and shoulders 583
white back and shoulders 51
white beans and seventeen 59
white beard and venerable 91
white bread and chocolate 54
white bread and excellent 42
white bread and margarine 169
white bread and processed 160
white bread with margarine 132
white breath and rhythmical 163
white cake with chocolate 124
white clay and decorated 69
white clay and limestone 51
white cloth and decorated 141
white cloth was stretched 50
white eggs and incubates 101
white eggs are deposited 354
white eggs are incubated 493
white eggs are preferred 59
white face and miserable 52
white face and shoulders 79
white face and terrified 130
white face was distorted 41
white face was protruded 91
white fears and anxieties 55
white fears and fantasies 49
white fish and shellfish 123
white flag and announced 40
white flag and requested 56
white flag and surrender 682
white flag for surrender 46
white flag was displayed 1410
white flag was exhibited 40
white flag was suspended 80
white foam and mysterious 48
white form and spiritual 63
white hair and carefully 250
white hair and dignified 49
white hair and eyelashes 47
white hair and illumined 79
white hair and mustaches 95
white hair and penetrating 54
white hair and sideburns 82
white hair and venerable 347
white hair was carefully 216
white hair was perfectly 85
white hair was plastered 81
white hair was unusually 83
white hand was stretched 73
white heads are extremely 43
white jury and sentenced 135
white line that separated 46
white line that separates 54
white lips and bloodshot 162
white male for protection 44
white male who presented 152
white mist that enveloped 48
white neck and shoulders 537
white oaks and hickories 146
white pine and associated 163
white pine and hardwoods 372
white race and especially 66
white race and extinction 107
white race has developed 41
white race was concerned 40
white road that stretched 65
white sand and sandstone 53
white sand and turquoise 408
white sand that stretched 96
white sand that stretches 91
white silk and decorated 43
white slip and decorated 139
white sons and daughters 372
white suit and sunglasses 44
white teeth and flattened 71
white tern that fluttered 46
white thread was stretched 45
white tile and stainless 51
white tinged with yellowish 71
white voting age population 67
white ware and porcelain 65
white were her shoulders 68
white wine and champagne 240
white wine and mushrooms 109
white wine this afternoon 42
white wine with mushrooms 49
whole ages and centuries 72
whole army and multitude 44
whole army are prisoners 192
whole army being assembled 44
whole army was approaching 55
whole army was assembled 539
whole army was collected 254
whole army was commanded 118
whole army was compelled 151
whole army was conducted 49
whole army was converted 44
whole army was destroyed 362
whole army was disbanded 67
whole army was dispersed 334
whole army was instantly 115
whole army was overthrown 71
whole army was scattered 173
whole army was surprised 51
whole army with provisions 45
whole back and shoulders 103
whole band was collected 48
whole bearing and appearance 92
whole bearing and character 48
whole bearing and expression 60
whole bearing was dignified 43
whole body and community 54
whole body and especially 193
whole body and sometimes 50
whole body and substance 53
whole body being compacted 93
whole body being convicted 47
whole body but especially 71
whole body had stiffened 108
whole body has exercised 63
whole body was assembled 115
whole body was concerned 83
whole body was contorted 71
whole body was convulsed 297
whole body was enveloped 102
whole body was exceedingly 59
whole body was exercised 85
whole body was instantly 136
whole body was lacerated 110
whole body was motionless 41
whole body was paralyzed 153
whole body was perfectly 42
whole body was sometimes 51
whole body was stretched 58
whole body was subjected 41
whole body was submerged 45
whole body was suspended 53
whole body with indelible 70
whole book was completed 62
whole book was dedicated 47
whole book was published 95
whole book with astonishing 91
whole bulk and substance 48
whole camp was assembled 40
whole camp was collected 118
whole camp was instantly 80
whole camp was perfectly 58
whole care and resources 49
whole case was conducted 45
whole case was presented 51
whole case was submitted 89
whole city and parliament 78
whole city and surrounding 342
whole city are descended 93
whole city had assembled 52
whole city was afflicted 76
whole city was assembled 86
whole city was celebrating 97
whole city was collected 54
whole city was converted 52
whole city was decorated 235
whole city was destroyed 383
whole city was disturbed 49
whole city was enveloped 83
whole city was instantly 74
whole city was inundated 51
whole city was plundered 62
whole city was submerged 43
whole come off victorious 44
whole corn and sunflower 46
whole crew and passengers 71
whole crop was destroyed 80
whole days and moonlight 117
whole days and sometimes 44
whole duty was performed 74
whole face was contorted 87
whole face was convulsed 55
whole face was disengaged 117
whole face was distorted 120
whole face was illumined 83
whole foot was preserved 91
whole form and appearance 50
whole form and character 182
whole form and dimensions 40
whole form and structure 340
whole form and substance 99
whole have not developed 49
whole heart and affections 167
whole heart and character 44
whole heart and faculties 41
whole heart how foolishly 45
whole heart was lightened 43
whole into its component 1701
whole into one connected 143
whole into one harmonious 162
whole into two principal 45
whole land was commanded 80
whole land was conquered 67
whole land was converted 98
whole land was overspread 66
whole life and character 2379
whole life and dismissed 109
whole life and endowment 773
whole life and especially 63
whole life and existence 177
whole life and happiness 196
whole life and influence 161
whole life and interests 55
whole life and profession 56
whole life and structure 73
whole life and substance 54
whole life and universal 314
whole life but continued 40
whole life had collapsed 44
whole life had consisted 126
whole life had undergone 44
whole life has consisted 58
whole life its tributary 69
whole life long preserved 95
whole life one continued 124
whole life was committed 43
whole life was concerned 43
whole life was connected 71
whole life was consonant 47
whole life was contained 69
whole life was continent 41
whole life was dedicated 1465
whole life was dependent 42
whole life was destroyed 78
whole life was different 77
whole life was dominated 493
whole life was henceforth 44
whole life was motivated 43
whole life was organized 99
whole life was regulated 225
whole life was shattered 98
whole life with reference 48
whole line was completed 224
whole look was irradiated 71
whole loss was estimated 99
whole mass and multitude 143
whole mass has evidently 80
whole mass was disturbed 48
whole meaning and character 43
whole mind and character 446
whole mind was possessed 56
whole mind was saturated 48
whole mood and occupation 129
whole navy was destroyed 98
whole nest was overthrown 45
whole owes its existence 92
whole past was falsified 100
whole pile and structure 472
whole pile was sustained 79
whole plan and conception 72
whole plan and structure 59
whole plan was abandoned 189
whole plan was carefully 47
whole plan was conceived 98
whole plan was concocted 41
whole plan was discussed 49
whole plan was dismissed 48
whole play and spectacle 54
whole plot was disclosed 70
whole race and generation 55
whole race was condemned 68
whole race was destroyed 90
whole room was convulsed 43
whole room was decorated 120
whole room was enveloped 58
whole room was furnished 47
whole room was illumined 43
whole room with fragrance 41
whole rows and regiments 52
whole self with reference 41
whole site was excavated 52
whole soul and character 97
whole soul and existence 53
whole soul and intellect 86
whole soul and substance 61
whole soul has endeavored 50
whole soul that remembers 123
whole soul was dissolved 179
whole soul was evidently 46
whole soul was illumined 57
whole soul was possessed 399
whole south was convinced 79
whole talk and discussion 110
whole task was completed 87
whole term being completed 91
whole theory and enjoyment 91
whole time and abilities 61
whole time and faculties 96
whole time and undivided 63
whole time was dedicated 41
whole tone and character 633
whole tone and complexion 104
whole tone and structure 68
whole tone and substance 56
whole town and surrounding 256
whole town had assembled 53
whole town was assembled 205
whole town was celebrating 79
whole town was concerned 77
whole town was decorated 155
whole town was destroyed 457
whole town was enveloped 96
whole town was evacuated 43
whole town was instantly 198
whole town was inundated 53
whole town was literally 50
whole town was persuaded 47
whole town was plundered 67
whole town was presently 66
whole town was surprised 47
whole trial was conducted 103
whole truth and harshness 64
whole truth with reference 71
whole union was acquiescing 58
whole vast and intricate 70
whole wealth and resources 79
whole went off pleasantly 43
whole wheat and unbleached 164
whole wood was scattered 68
whole work being completed 63
whole work has undergone 71
whole work was carefully 50
whole work was completed 1252
whole work was conceived 44
whole work was conducted 69
whole work was dedicated 58
whole work was performed 256
whole work was published 453
whole work was reprinted 78
whole yard was overgrown 65
whose able and energetic 59
whose able and interesting 67
whose acts and contracts 59
whose acts and monuments 173
whose acts and proceedings 243
whose acts are challenged 44
whose acts are described 52
whose acts are motivated 58
whose acts are regulated 148
whose acts they represent 71
whose aims and character 42
whose aims and intentions 61
whose aims and interests 224
whose aims are different 73
whose aims are identical 74
whose aims are primarily 138
whose arms and ammunition 40
whose arms and equipment 51
whose arms and shoulders 101
whose arms are displayed 52
whose arms are paralyzed 41
whose arms are stretched 121
whose arms are supported 42
whose arms she struggled 44
whose army was commanded 157
whose army was deficient 43
whose army was destroyed 49
whose army was preserved 46
whose arts and influence 239
whose arts had destroyed 96
whose axes are displaced 127
whose axes are inversely 61
whose baby was stillborn 166
whose back and shoulders 72
whose back they accordingly 77
whose back was certainly 54
whose bearing and appearance 66
whose bearing and character 47
whose bearing was generally 75
whose beds are amorphous 48
whose birth and character 47
whose birth and existence 41
whose birth and parentage 288
whose birth and profession 132
whose birth had occasioned 46
whose birth they respected 102
whose birth was announced 287
whose body has dissolved 42
whose body has exquisite 116
whose body was committed 53
whose body was deposited 152
whose body was destroyed 70
whose body was dissected 61
whose body was literally 61
whose body was mutilated 88
whose body was preserved 135
whose body was recovered 304
whose bold and unrelenting 70
whose book was condemned 52
whose book was published 1428
whose breath had scattered 93
whose breath was infectious 42
whose calm and temperate 94
whose care and diligence 416
whose care and excellent 52
whose care and protection 376
whose care and vigilance 46
whose care are entrusted 77
whose care for themselves 97
whose care was committed 110
whose care was entrusted 107
whose care was intrusted 66
whose case was certainly 45
whose case was described 297
whose case was discussed 252
whose case was dismissed 118
whose case was presented 141
whose case was published 80
whose coming was announced 366
whose coming was predicted 204
whose cost was estimated 158
whose crew and passengers 86
whose cult was associated 110
whose cult was practiced 54
whose cult was widespread 241
whose dark and thoughtful 60
whose data are available 142
whose data are collected 53
whose data are presented 234
whose data are processed 48
whose date and authorship 99
whose depth and intensity 93
whose diary was published 137
whose diet this foodstuff 42
whose diet was deficient 119
whose diet was vegetable 48
whose dire and credulous 161
whose doings and intentions 54
whose doings are described 69
whose dust was attracted 45
whose duty and obligation 75
whose duty and privilege 516
whose duty was obedience 187
whose early death prevented 122
whose eaves hang porcelain 78
whose eggs are deposited 97
whose eggs are protected 49
whose ends are connected 563
whose ends are generally 123
whose ends are separated 55
whose ends are supported 80
whose eyes are attracted 40
whose eyes are bloodshot 57
whose eyes are defective 59
whose eyes are generally 52
whose eyes are gladdened 43
whose eyes are immovably 45
whose eyes are incapable 54
whose eyes are overflowing 65
whose eyes are perfectly 58
whose eyes are sensitive 107
whose eyes can penetrate 67
whose eyes had glistened 85
whose eyes had witnessed 57
whose eyes this reticence 204
whose eyes you destroyed 44
whose face and appearance 96
whose face and expression 97
whose face had attracted 76
whose face had gradually 51
whose face was blackened 207
whose face was contorted 288
whose face was convulsed 89
whose face was distorted 443
whose face was glorified 49
whose face was impassive 151
whose face was imprinted 48
whose face was instantly 42
whose face was invisible 91
whose face was perfectly 105
whose face was plastered 49
whose face was scratched 44
whose face was unfamiliar 139
whose face was unreadable 54
whose face was unusually 40
whose faith and constancy 65
whose faith and godliness 60
whose faith and integrity 51
whose faith and obedience 251
whose faith and sincerity 99
whose faith was different 76
whose fall was predicted 54
whose fame and influence 660
whose fame and reputation 169
whose fame had attracted 72
whose fame was universal 71
whose fame was widespread 146
whose fame with posterity 69
whose fate has furnished 180
whose fate was connected 44
whose fate was peculiarly 43
whose fate was uncertain 113
whose fears and anxieties 197
whose fears and suspicions 65
whose feast day coincided 52
whose feet are sometimes 42
whose flag has displayed 106
whose form and appearance 175
whose form and character 177
whose form and decoration 149
whose form and dimensions 180
whose form and expression 46
whose form and lineaments 113
whose form and magnitude 142
whose form and qualities 88
whose form and structure 297
whose form and substance 228
whose fury and unmatched 96
whose goal was political 57
whose gods and goddesses 118
whose good you preferred 71
whose gown had descended 50
whose great age prevented 43
whose hair and complexion 66
whose hair was plastered 48
whose hand can duplicate 76
whose hand has supported 40
whose hand they delivered 84
whose hand was amputated 48
whose hand was stretched 51
whose heads and shoulders 91
whose heads are appointed 147
whose heads are uncovered 48
whose health and happiness 265
whose health had continued 44
whose health had gradually 40
whose health was destroyed 66
whose health was endangered 90
whose health was evidently 48
whose health was excellent 65
whose health was extremely 56
whose health was gradually 54
whose health was precarious 201
whose health was shattered 100
whose health was uncertain 50
whose heart and affections 119
whose heart and character 69
whose heart and intellect 225
whose heart can distinguish 89
whose heart has sincerely 48
whose heart was elsewhere 43
whose heart was evidently 89
whose heart was generally 42
whose heart was gladdened 67
whose heart was naturally 166
whose heart was oppressed 63
whose heart was overflowing 588
whose heart was thoroughly 241
whose heavy and sustained 73
whose help and criticism 61
whose help and expertise 43
whose help and influence 125
whose help and protection 122
whose help was especially 58
whose help was necessary 121
whose help was requested 67
whose help was solicited 64
whose high and estimable 86
whose home and community 105
whose home was destroyed 282
whose home was elsewhere 52
whose home was somewhere 52
whose hope and commission 185
whose ideas and attitudes 244
whose ideas and influence 123
whose ideas and interests 541
whose ideas and inventions 54
whose ideas and political 78
whose ideas and practices 305
whose ideas are different 208
whose ideas are discussed 319
whose ideas are expressed 98
whose ideas are generally 41
whose ideas are important 52
whose ideas are presented 108
whose ideas are reflected 213
whose ideas had stiffened 77
whose idle and mendicant 114
whose jobs are abolished 60
whose jobs are dependent 89
whose jobs are destroyed 70
whose jobs are displaced 65
whose jobs are primarily 85
whose jobs are protected 65
whose joys and successes 82
whose keen and penetrating 95
whose kind and character 142
whose land and resources 54
whose land they cultivate 54
whose land was condemned 60
whose land was mortgaged 55
whose land was purchased 82
whose laws and phenomena 62
whose laws and practices 62
whose laws and traditions 45
whose laws are different 220
whose laws are everlasting 127
whose laws are favorable 48
whose legs are paralyzed 201
whose life and character 2344
whose life and discourse 198
whose life and doctrines 185
whose life and existence 62
whose life and happiness 394
whose life and influence 259
whose life and interests 141
whose life and political 58
whose life and reputation 54
whose life has consisted 74
whose life was associated 64
whose life was attempted 73
whose life was blameless 62
whose life was certainly 79
whose life was committed 51
whose life was connected 56
whose life was contained 42
whose life was dedicated 1084
whose life was described 107
whose life was despaired 432
whose life was destroyed 140
whose life was different 47
whose life was disrupted 52
whose life was dominated 303
whose life was doubtless 42
whose life was elsewhere 56
whose life was endangered 336
whose life was estimated 81
whose life was evidently 84
whose life was exemplary 71
whose life was extremely 58
whose life was forfeited 255
whose life was gradually 53
whose life was organized 42
whose life was outwardly 45
whose life was portrayed 83
whose life was preserved 181
whose life was protected 43
whose life was published 86
whose life was regulated 89
whose life was shattered 112
whose life was shortened 88
whose life was stainless 40
whose life was suspended 44
whose life was sustained 65
whose life was tormented 44
whose life you neglected 66
whose loss had infuriated 52
whose loss was estimated 93
whose love and admiration 233
whose love and compassion 174
whose love and dedication 68
whose love and gratitude 43
whose love and knowledge 160
whose love and obedience 42
whose love and protection 87
whose love and reverence 358
whose love and sacrifice 132
whose love has sustained 98
whose love was indelibly 55
whose main and effective 132
whose make and fleetness 89
whose meaning and reference 51
whose meaning and relevance 126
whose meaning and structure 120
whose meaning has undergone 41
whose meaning was ambiguous 43
whose meaning was perfectly 48
whose meaning was previously 55
whose means and resources 71
whose means man converses 49
whose mild and benignant 40
whose mind and character 559
whose mind and intellect 285
whose mind has conceived 75
whose mind was altogether 124
whose mind was certainly 115
whose mind was disturbed 243
whose mind was elsewhere 264
whose mind was evidently 201
whose mind was impressed 47
whose mind was incapable 57
whose mind was naturally 160
whose mind was paralyzed 67
whose mind was perfectly 143
whose mind was possessed 52
whose mind was saturated 115
whose mind was thoroughly 131
whose more than passionate 292
whose name all executive 336
whose name and abilities 49
whose name and appearance 127
whose name and character 1262
whose name and existence 172
whose name and habitation 41
whose name and influence 534
whose name and interests 156
whose name and multitude 102
whose name and occupation 95
whose name and parentage 123
whose name and profession 89
whose name and qualities 70
whose name and reputation 751
whose name and residence 481
whose name and signature 63
whose name and telephone 291
whose name are associated 50
whose name for themselves 155
whose name had previously 129
whose name has descended 281
whose name has previously 53
whose name has repeatedly 49
whose name has resounded 115
whose name has sometimes 84
whose name has undergone 44
whose name now resounded 65
whose name she remembers 46
whose name they appointed 82
whose name they exercised 52
whose name they performed 43
whose name they professed 92
whose name they undertake 52
whose name was accordingly 51
whose name was afterward 137
whose name was alexander 649
whose name was alexandra 77
whose name was anglicized 125
whose name was announced 77
whose name was archibald 110
whose name was associated 1363
whose name was augustine 62
whose name was carefully 40
whose name was certainly 121
whose name was charlotte 170
whose name was conferred 86
whose name was connected 498
whose name was cornelius 204
whose name was corrupted 155
whose name was cymbeline 94
whose name was demetrius 67
whose name was different 52
whose name was disclosed 88
whose name was doubtless 90
whose name was evidently 87
whose name was ferdinand 73
whose name was forbidden 50
whose name was forgotten 187
whose name was francisco 148
whose name was frederick 213
whose name was generally 86
whose name was glorified 55
whose name was henceforth 88
whose name was identical 216
whose name was indelibly 48
whose name was indicated 60
whose name was inscribed 725
whose name was jefferson 48
whose name was josephine 51
whose name was magdalena 44
whose name was margarita 65
whose name was nicaragua 42
whose name was nicodemus 195
whose name was nightingale 76
whose name was officially 75
whose name was patterson 93
whose name was presented 97
whose name was preserved 117
whose name was previously 113
whose name was professor 53
whose name was prominent 157
whose name was published 106
whose name was pythagoras 41
whose name was repeatedly 40
whose name was respected 59
whose name was scratched 41
whose name was shortened 183
whose name was sometimes 318
whose name was specified 52
whose name was submitted 106
whose name was suggested 235
whose name was sylvester 44
whose name was unfamiliar 222
whose name was valentine 48
whose name was victorious 67
whose name was virtually 87
whose name was whispered 172
whose name you recognize 45
whose neck and shoulders 112
whose neck was encircled 70
whose need for protection 131
whose nose was flattened 42
whose only real connection 54
whose only sin consisted 43
whose pale and pleasantly 80
whose part being performed 96
whose past has naturally 114
whose peace and happiness 409
whose peace was disturbed 60
whose plan being altogether 56
whose poems are admirable 78
whose poems are collected 51
whose poems are preserved 73
whose poems was published 49
whose post was abolished 50
whose radio and television 75
whose rank and character 209
whose rank and influence 170
whose rank and reputation 121
whose rank has descended 49
whose rays are reflected 112
