wading bird populations in 51
were some principles of 42
were some proponents of 42
were some references in 64
were some references to 506
were some restraints on 245
were some sentiments of 75
were some shortcomings in 134
were some skirmishes in 42
were some statements in 55
were some suggestions in 78
were some suggestions of 174
were some suggestions to 51
were some supporters of 141
were some tendencies in 51
were some undulations of 68
were soon accustomed to 135
were soon aggravated by 126
were soon appreciated by 278
were soon approached by 134
were soon astonished by 183
were soon attributed to 194
were soon bewildered in 146
were soon captivated by 101
were soon circulated in 67
were soon completely at 66
were soon compounded by 170
were soon confounded by 41
were soon confronted by 612
were soon considered as 672
were soon considered by 127
were soon considered the 51
were soon considered to 79
were soon contributing to 51
were soon controlled by 168
were soon demolished by 97
were soon designated as 63
were soon determined by 76
were soon determined to 57
were soon devastated by 54
were soon diminished by 135
were soon discharged in 62
were soon discovered as 104
were soon discovered at 61
were soon discovered by 1112
were soon discovered in 957
were soon discovered on 60
were soon discovered to 1107
were soon dismounted by 55
were soon dispatched by 64
were soon dispatched to 239
were soon dissipated by 698
were soon dissipated in 599
were soon dissipated on 45
were soon distracted by 166
were soon distressed by 87
were soon duplicated in 42
were soon eliminated as 41
were soon eliminated by 119
were soon emboldened to 51
were soon encouraged by 174
were soon encouraged to 338
were soon extinguished by 369
were soon extinguished in 110
were soon fascinated by 72
were soon frustrated by 412
were soon habituated to 112
were soon identified as 1263
were soon identified by 169
were soon identified in 122
were soon implicated in 71
were soon influenced by 126
were soon instituted in 47
were soon instructed to 75
were soon interested in 187
were soon intermingled in 45
were soon introduced as 135
were soon introduced at 40
were soon introduced by 102
were soon introduced in 248
were soon introduced to 825
were soon manifested by 71
were soon manifested in 316
were soon multiplied by 63
were soon outclassed by 57
were soon outflanked by 54
were soon outweighed by 91
were soon overturned by 48
were soon paralleled by 53
were soon persecuted by 42
were soon productive of 42
were soon prostrated by 56
were soon recognized as 2576
were soon recognized by 838
were soon recognized in 142
were soon recognized to 237
were soon reconciled by 54
were soon reconciled to 811
were soon reenforced by 111
were soon reinforced by 1921
were soon replicated in 49
were soon reproduced in 76
were soon restricted to 133
were soon squandered in 57
were soon strengthened by 264
were soon subjugated by 41
were soon successful in 200
were soon sufficient to 45
were soon suffocated by 69
were soon superseded by 1984
were soon superseded in 65
were soon supplanted by 722
were soon supplanted in 45
were soon suppressed by 481
were soon surrounded by 5446
were soon surrounded in 42
were soon surrounded on 102
were soon terminated by 469
were soon undeceived as 79
were soon undeceived by 524
were soon undeceived in 98
were soon undeceived on 58
were soon undermined by 181
were soon understood by 47
were soon understood to 73
were soon undertaken by 48
were soon undertaken to 50
were soon unmolested by 57
were soon vanquished by 71
were sore disturbers of 74
were sown separately in 83
were star performers in 46
were such activities as 408
were such amusements as 40
were such attractions as 42
were such attributes as 88
were such blunderers in 55
were such categories as 52
were such characters as 367
were such concessions to 40
were such curiosities as 59
were such delicacies as 51
were such enormities as 133
were such exhibitions of 61
were such expressions as 148
were such expressions of 52
were such indications of 61
were such industries as 60
were such luminaries as 493
were such luminaries of 62
were such multitudes of 164
were such personages as 96
were such quantities of 342
were such scientists as 40
were such sentiments as 64
were such statements as 268
were such structures as 42
were such substances as 45
were such techniques as 50
were sure eventually to 59
were sure indications of 213
were sure ultimately to 70
were taking cognizance of 120
were taking instruction in 47
were taking precautions to 115
were their activities in 47
were their aggressions at 42
were their approaches to 69
were their compatriots in 58
were their complaints of 88
were their conceptions of 275
were their corruptions to 99
were their countrymen at 52
were their countrymen in 79
were their criticisms of 64
were their discussions of 58
were their expressions of 165
were their forefathers in 44
were their implements of 47
were their impressions of 142
were their obligations to 48
were their oppressors as 43
were their perceptions of 314
were their principles in 63
were their principles of 47
were their professions of 47
were their references to 40
were their sacrifices to 56
were their sentiments on 49
were their successors in 205
were there absolutely no 52
were there complained of 77
were there confronted by 74
were there considered as 43
were there discharged by 45
were there discovered by 78
were there essentially to 52
were there indications of 309
were there instructed in 106
were there introduced by 50
were there introduced in 47
were there introduced to 126
were there likelihood of 53
were there maintained by 55
were there originally in 47
were there ostensibly to 125
were there prosecuted to 136
were there references to 79
were there reinforced by 78
were there representing the 134
were there surrounded by 78
were these convictions in 78
were these convulsions of 55
were these expressions of 93
were these indications of 50
were these objectives to 41
were these principles of 57
were these principles to 55
were these revelations to 42
were these sentiments of 46
were thick plantations of 78
were those accompanying the 49
were those appertaining to 68
were those applicable to 149
were those appropriate to 346
were those attributed to 208
were those calculated by 68
were those calculated to 88
were those celebrated in 43
were those classified as 448
were those considered as 44
were those considered by 96
were those considered to 348
were those constituting the 114
were those controlled by 133
were those cultivated by 44
were those designated as 128
were those designated by 93
were those determined by 254
were those determined to 117
were those discovered by 79
were those discovered in 57
were those enumerated in 123
were those establishing the 89
were those formulated by 97
were those formulated in 55
were those guaranteed by 42
were those identified as 523
were those identified by 197
were those identified in 127
were those incidental to 104
were those indigenous to 42
were those influenced by 106
were those instituted by 85
were those interested in 336
were those introduced by 312
were those introduced in 89
were those introduced to 40
were those maintained by 206
were those multitudes of 40
were those prescribed by 300
were those prescribed in 57
were those principles of 102
were those privileged to 65
were those propounded by 58
were those recognized by 101
were those registered in 49
were those representing the 314
were those stimulated by 52
were those structures of 41
were those supporters of 48
were those sympathetic to 47
were those undertaken by 418
were those undertaken in 93
were three advantages to 43
were three amendments to 52
were three apartments in 60
were three apartments on 51
were three approaches to 157
were three candidates in 513
were three candidates to 47
were three categories in 47
were three categories of 2662
were three characters in 82
were three collections of 96
were three components in 50
were three components of 154
were three components to 249
were three generations in 69
were three generations of 992
were three mattresses on 43
were three newspapers in 133
were three objectives in 61
were three possessors of 74
were three pretenders to 56
were three principles in 57
were three principles of 59
were three professors of 95
were three references to 48
were three replicates of 113
were three substances in 50
were three synagogues in 82
were three telephones in 64
were three telephones on 138
were three tendencies in 43
were tied intimately to 85
were told explicitly to 85
were true expressions of 149
were true indications of 113
were true indicators of 54
were true reflections of 143
were true regardless of 107
were true successors of 98
were trying consciously to 50
were trying constantly to 51
were used abundantly in 96
were used clinically in 54
were used clinically to 53
were used constantly by 81
were used constantly in 123
were used constantly to 90
were used essentially as 235
were used essentially to 78
were used everywhere as 50
were used everywhere in 195
were used everywhere to 67
were used explicitly in 43
were used explicitly to 74
were used externally to 47
were used frequently as 440
were used frequently at 42
were used frequently by 540
were used frequently in 925
were used frequently on 69
were used frequently to 404
were used habitually in 53
were used heretofore of 43
were used immediately in 106
were used immediately or 129
were used immediately to 110
were used indirectly to 44
were used internally as 44
were used internally by 46
were used originally as 298
were used originally by 137
were used originally in 208
were used originally to 416
were used regardless of 239
were used separately as 275
were used separately in 214
were used separately or 142
were used separately to 194
were vain onslaughts on 43
were vast collections of 70
were vast multitudes of 46
were vast quantities of 879
were vast reservoirs of 65
were very acceptable as 128
were very acceptable at 71
were very acceptable in 90
were very acceptable to 1583
were very accessible to 122
were very accustomed to 145
were very aggressive in 399
were very applicable to 104
were very appropriate to 260
were very articulate in 139
were very astonished at 74
were very astonished to 131
were very attractive as 94
were very attractive in 238
were very attractive to 1536
were very burdensome to 160
were very celebrated in 135
were very charitable to 64
were very comparable in 59
were very comparable to 274
were very compatible in 60
were very consistent in 577
were very convenient as 73
were very convenient in 46
were very convenient to 228
were very creditable to 383
were very cumbersome to 46
were very deferential to 145
were very definitely in 154
were very definitely of 78
were very definitely on 76
were very definitely the 112
were very deliberate in 153
were very delightful to 117
were very democratic in 82
were very determined in 124
were very determined to 438
were very disapproving of 53
were very disastrous to 99
were very discouraging to 139
were very discreetly to 42
were very disheartening to 46
were very dismissive of 76
were very disorderly in 73
were very disruptive to 49
were very dissimilar in 366
were very dissimilar to 162
were very distressed at 138
were very distressed by 192
were very distressed to 103
were very economical in 95
were very economical of 61
were very efficacious in 89
were very elementary in 46
were very embarrassing to 194
were very encouraged by 259
were very encouraged to 55
were very enterprising in 62
were very entertaining to 101
were very enthusiastic at 81
were very enthusiastic in 463
were very enthusiastic to 129
were very exceptional in 44
were very expeditious in 43
were very expressive in 59
were very expressive of 107
were very fashionable at 250
were very fashionable in 1363
were very formidable in 117
were very formidable to 82
were very frequently at 93
were very frequently in 180
were very frequently of 95
were very frequently the 213
were very frequently to 48
were very frightened as 51
were very frightened at 175
were very frightened by 300
were very frightened of 708
were very frightened to 52
were very frustrated by 143
were very homogeneous in 100
were very hospitable in 66
were very hospitable to 605
were very impressive as 107
were very impressive in 168
were very impressive to 196
were very inaccurate in 106
were very inadequate in 83
were very inadequate to 516
were very indicative of 69
were very indistinct in 48
were very industrious in 362
were very industrious to 212
were very influenced by 563
were very influential as 43
were very influential at 263
were very influential in 9420
were very influential on 443
were very influential to 76
were very infrequent in 176
were very innovative in 69
were very interested at 45
were very interested in 33323
were very interested to 867
were very intolerant of 178
were very meticulous in 133
were very oppressive to 149
were very optimistic as 45
were very optimistic in 69
were very particular as 251
were very particular in 1834
were very particular on 160
were very particular to 482
were very perceptive in 40
were very persistent in 313
were very persuasive in 64
were very possessive of 109
were very prejudicial to 409
were very privileged to 109
were very productive in 257
were very productive of 140
were very proficient at 106
were very proficient in 335
were very profitable in 113
were very profitable to 441
were very pronounced in 329
were very pronounced on 47
were very prosperous in 123
were very protective of 1477
were very punctilious in 128
were very remarkable as 76
were very remarkable in 180
were very respectful in 52
were very respectful of 390
were very respectful to 421
were very responsive to 1132
were very restrained in 134
were very restricted in 904
were very scrupulous as 68
were very scrupulous in 244
were very serviceable in 251
were very serviceable to 470
were very solicitous in 57
were very solicitous of 188
were very solicitous to 676
were very submissive to 68
were very substantial in 103
were very successful as 610
were very successful at 1181
were very successful in 9329
were very successful on 289
were very successful or 52
were very successful to 48
were very suggestive of 394
were very suggestive to 42
were very supportive as 114
were very supportive at 45
were very supportive in 250
were very supportive of 3805
were very supportive to 116
were very sympathetic in 43
were very sympathetic to 1493
were very systematic in 45
were very traditional in 178
were very treacherous if 60
were very unfriendly to 177
were very unsuitable to 50
were very vociferous in 58
were very vulnerable in 171
were very vulnerable to 2037
were vice presidents of 157
were vice presidents or 52
were warm discussions in 75
were warm expressions of 42
were warm supporters of 662
were well acclimated to 48
were well accustomed to 2799
were well acquainted as 82
were well acquainted at 105
were well acquainted by 157
were well acquainted in 196
were well advertised by 63
were well advertised in 125
were well appreciated at 45
were well appreciated by 457
were well appreciated in 131
were well calculated to 12140
were well circulated in 44
were well conditioned to 67
were well considered by 96
were well considered in 97
were well contrasted by 73
were well controlled at 49
were well controlled by 270
were well controlled in 71
were well controlled on 287
were well correlated by 123
were well correlated in 95
were well correlated to 111
were well cultivated by 42
were well determined by 40
were well documented as 96
were well documented at 61
were well documented by 683
were well documented in 958
were well entrenched at 113
were well entrenched by 156
were well entrenched in 3423
were well entrenched on 388
were well formulated by 43
were well formulated in 40
were well habituated to 77
were well identified by 56
were well instructed by 82
were well instructed in 1734
were well instructed on 51
were well integrated in 755
were well intentioned in 50
were well intrenched in 40
were well maintained at 146
were well maintained by 185
were well maintained in 263
were well maintained on 44
were well patronized by 302
were well patronized in 49
were well publicized at 54
were well publicized by 168
were well publicized in 518
were well recognized as 187
were well recognized at 92
were well recognized by 564
were well recognized in 244
were well remembered at 58
were well remembered by 424
were well remembered in 304
were well reproduced by 177
were well reproduced in 70
were well restrained by 59
were well summarized by 824
were well summarized in 438
were well understood as 259
were well understood at 324
were well understood by 4018
were well understood in 1133
were well understood on 54
were well understood to 525
were what determined the 168
were what fascinated me 40
were what interested me 139
were what interested the 66
were when confronted by 44
were wont frequently to 67
were wont heretofore to 65
were your forefathers by 46
were your impressions of 985
were your objectives in 60
were your perceptions of 104
were your reformation to 85
west were discovered by 41
what acts constitute an 51
what acts constitute the 98
what best represents the 93
what brings prosperity to 40
what came eventually to 82
what came immediately to 64
what case management is 165
what deep foundations of 42
what faith prescribed as 54
what form information is 124
what free enterprise is 201
what full employment is 55
what gave confidence to 80
what gave importance to 53
what gave popularity to 53
what good acceptation he 40
what good discipline is 43
what good governance is 90
what good government is 330
what good information he 78
what good instruction is 88
what good journalism is 56
what good literature is 147
what good management is 190
what great advantages the 100
what great difference is 184
what great difficulty the 45
what great importance he 101
what great importance is 139
what great importance it 339
what great importance the 262
what great impressions he 43
what great literature is 63
what great quantities of 142
what health physicists do 58
what here transpired to 61
what high principles of 52
what huge proportions it 98
what huge quantities of 43
what india considered to 51
what kant considered to 47
what kant understood by 85
what lies immediately in 76
what lord palmerston is 50
what male characters of 57
what many considered an 400
what many considered the 1171
what many considered to 1922
what many experience as 49
what many generations of 110
what many politicians do 56
what many proponents of 91
what many supporters of 111
what many understand by 54
what marx considered the 108
what marx considered to 104
what marx identified as 160
what marx identifies as 94
what marx understood by 178
what means punishment in 95
what more appropriate to 67
what more calculated to 103
what most astonished me 362
what most astonished the 149
what most astonished us 91
what most astonishes me 191
what most considered the 60
what most considered to 78
what most definitely to 51
what most distressed me 57
what most distresses my 44
what most fascinated me 61
what most influenced the 107
what most influences the 47
what most interested me 453
what most interested the 242
what most interested us 85
what most politicians do 60
what most proponents of 80
what most scientists do 83
what must absolutely be 55
what must constitute the 147
what must contribute so 45
what must correspond to 42
what must essentially be 108
what must eventually be 263
what must immediately be 54
what must inevitably be 880
what must presumably be 61
what must ultimately be 605
what other activities do 51
what other activities he 64
what other activities or 51
what other activities the 102
what other apartments the 216
what other approaches to 58
what other assistance he 72
what other businesses do 56
what other businesses in 49
what other categories of 124
what other characters do 65
what other characters in 115
what other combination of 53
what other components of 80
what other conceptions of 62
what other department of 44
what other description of 74
what other disposition to 41
what other expedients the 42
what other explanation is 483
what other explanation of 104
what other information do 315
what other information he 163
what other information is 744
what other information it 57
what other information or 58
what other information the 227
what other information to 65
what other information we 129
what other medications the 66
what other principles of 169
what other properties it 141
what other properties of 98
what other properties the 139
what other researchers in 45
what other termination is 91
what part represents the 40
what past experience we 46
what past generations of 67
what paul understood by 139
what rare conjunction of 42
what risk management is 182
what some considered an 217
what some considered the 448
what some considered to 581
what some disapprove or 160
what some individual or 70
what some proponents of 124
what such expressions as 62
what their assessment of 46
what their assignment is 69
what their background is 431
what their background or 333
what their characters do 88
what their commitment is 63
what their commitment to 88
what their competition is 223
what their composition is 91
what their conceptions of 58
what their destination is 138
what their difficulty is 65
what their discipline is 69
what their disposition is 47
what their educational or 49
what their expectation of 49
what their experience in 104
what their experience is 462
what their experience of 291
what their experience or 71
what their forefathers of 43
what their government is 1533
what their importance is 192
what their impressions of 109
what their indignation at 75
what their literature is 63
what their nationality is 180
what their nationality or 205
what their obligations to 79
what their orientation is 64
what their percentage of 54
what their perceptions of 253
what their philosophy is 181
what their philosophy of 116
what their philosophy or 78
what their preference is 89
what these appearances in 69
what these characters do 109
what these components do 64
what these principles of 76
what these statements do 72
what these statistics do 59
what these substances do 65
what those characters do 42
what those interested in 115
what those principles of 48
what three generations of 106
what time management is 162
what tito recognized as 47
what true friendship is 320
what true loneliness is 145
what true philosophy is 50
what true repentance is 185
what vast importance is 115
what vast importance it 246
what vast importance to 44
what vast multitudes of 81
what vast quantities of 296
what were advertised as 191
what were apparently the 452
what were classified as 492
what were considered as 1502
what were considered at 205
what were considered by 392
what were considered in 145
what were considered the 3504
what were considered to 5913
what were designated as 616
what were determined to 68
what were equivalent to 66
what were essentially the 480
what were eventually to 132
what were identified as 937
what were originally the 640
what were ostensibly the 65
what were potentially the 56
what were presumably the 268
what were recognized as 354
what were recognized to 42
what were sufficient to 44
what were supposedly the 93
what were tantamount to 178
what were understood as 306
what were understood to 562
what will accomplish the 102
what will apparently be 46
what will constitute an 543
what will constitute the 980
what will contribute to 853
what will correspond to 92
what will definitely be 40
what will discourage me 65
what will essentially be 100
what will eventually be 2498
what will facilitate the 61
what will frequently be 49
what will government do 141
what will gratefully be 45
what will inevitably be 739
what will infallibly be 63
what will ordinarily be 56
what will presumably be 161
what will ultimately be 3117
what your application is 186
what your assignment is 226
what your background is 716
what your background or 120
what your characters do 94
what your commitment is 75
what your competition is 1214
what your competitor is 250
what your conscience is 74
what your department is 92
what your destination is 190
what your difficulty is 188
what your disability is 44
what your disposition is 45
what your excellency is 42
what your experience in 106
what your experience is 519
what your experience of 218
what your friendship is 60
what your government is 368
what your grandfather is 68
what your grandmother is 48
what your imagination is 60
what your impressions of 64
what your information is 103
what your instructor is 199
what your investment is 93
what your nationality is 116
what your observation of 47
what your percentage of 53
what your philosophy is 225
what your philosophy of 119
what your preference is 215
what your proposition is 125
what your punishment is 77
what your supervisor is 58
what your unconscious is 49
wheat from minneapolis to 97
wheat were cultivated by 47
wheat were cultivated in 82
wheat were introduced in 58
when adding components to 63
when adding information to 44
when axial compression is 55
when body composition is 47
when body resistance is 107
when bone destruction is 75
when cook discovered the 82
when cost information is 88
when data acquisition is 56
when data compression is 77
when deep impressions of 79
when deep penetration is 91
when drug resistance is 67
when duly considered in 84
when duly designated by 51
when early retirement is 41
when fate intervened in 96
when fate intervened to 50
when food consumption is 115
when food preparation is 44
when ford introduced the 131
when free competition is 101
when from principles of 66
when fuel consumption is 42
when full disclosure is 70
when full disclosure of 71
when full employment is 2005
when full employment of 81
when full information is 265
when full recognition is 63
when giving information or 51
when giving information to 210
when giving instruction in 98
when giving instruction to 79
when giving medications to 58
when giving references to 40
when goal attainment is 111
when goal difficulty is 113
when good information is 81
when good management is 46
when good ventilation is 62
when great difficulty is 44
when great importance is 42
when great multitudes of 83
when great peculiarity of 46
when great quantities of 875
when great reformation is 254
when great thicknesses of 56
when having difficulty in 55
when health information is 66
when heavy sleepiness is 59
when high efficiency is 83
when high populations of 49
when high proportions of 81
when high reliability is 116
when high resistance to 83
when high technology is 59
when host resistance is 278
when huge quantities of 325
when india intervened in 41
when iron deficiency is 286
when john barleycorn is 48
when kept constantly in 43
when koch discovered the 75
when least influenced by 41
when left completely to 57
when left unattended in 71
when less information is 99
when life expectancy at 193
when life expectancy in 60
when life expectancy is 505
when life originated on 78
when like legislation is 606
when living separately of 58
when load resistance is 53
when lord chancellor of 105
when lord cornwallis is 45
when lord lieutenant of 1336
when lord palmerston in 40
when made accessible to 54
when made applicable to 59
when made archbishop of 57
when making alterations in 51
when making alterations to 54
when making application to 144
when making approaches to 93
when making connections to 115
when making corrections to 49
when making evaluations of 93
when making predictions of 87
when making projections of 49
when making references to 123
when making scientific or 121
when making statements of 54
when making statements on 56
when making statements to 87
when making suggestions to 75
when many generations of 65
when many supporters of 45
when miss marguerite is 54
when more accustomed to 97
when more assistance is 71
when more convenient to 55
when more depositions or 52
when more experience is 96
when more habituated to 69
when more information is 4279
when more information on 337
when more information or 56
when most convenient to 1125
when most successful in 49
when much incommoded by 46
when much information is 62
when much interested or 54
when nazi persecution of 49
when nothing intervened to 48
when nothing particular is 53
when once accustomed to 606
when once confidence is 50
when once confronted by 40
when once conscience is 53
when once determined on 182
when once determined to 54
when once discovered by 66
when once discovered is 72
when once discovered it 74
when once habituated to 86
when once influenced to 93
when once interested in 78
when once introduced by 64
when once introduced in 50
when once introduced is 42
when once introduced it 102
when once introduced to 78
when once understood it 71
when only patronized by 118
when opec quadrupled the 81
when open punctuation is 79
when other approaches to 102
when other categories of 80
when other components of 241
when other employment is 47
when other expressions of 46
when other indications of 49
when other indicators of 122
when other influences on 67
when other information is 406
when other mechanisms of 71
when other parameters of 70
when other principles of 48
when other properties of 76
when other techniques do 44
when other techniques of 64
when paid regardless of 54
when past experience is 130
when peer acceptance is 84
when prior information is 190
when reading instruction is 112
when reading literature on 43
when risk assessment is 60
when risk management is 44
when rome interfered to 56
when sent ambassador to 64
when smith approached the 81
when some combination of 304
when some components of 280
when some difficulty is 45
when some experience is 76
when some expressions at 192
when some flatterers at 56
when some impairment of 41
when some individual is 74
when some individual or 145
when some information is 280
when some misfortune is 41
when some observation or 43
when some parameters of 44
when some particular thing 49
when some peculiarity of 61
when some resistance is 60
when some stimulation of 40
when sony introduced the 91
when such acceptance is 106
when such acquisition is 69
when such activities as 92
when such adjustment is 102
when such agreements do 54
when such application is 364
when such arrangement is 49
when such assessment is 98
when such assignment is 192
when such assistance is 1541
when such assistance or 64
when such attachment is 70
when such attendance is 99
when such characters as 73
when such combination is 49
when such commitment is 45
when such comparison is 72
when such competition is 114
when such confidence is 56
when such conjunction or 42
when such conveyance is 80
when such cooperation is 174
when such corporation is 115
when such declaration is 139
when such denunciation or 124
when such destruction is 56
when such difference is 62
when such disclosure is 338
when such discontent as 61
when such distinction is 62
when such employment is 192
when such examination is 149
when such experience is 143
when such explanation is 47
when such expressions as 365
when such expressions of 53
when such facilities or 42
when such forbearance is 45
when such government is 171
when such impairment is 57
when such incitement is 65
when such individual is 54
when such individual or 51
when such information as 40
when such information is 4095
when such innovations in 55
when such instruction is 476
when such instrument is 126
when such instrument or 74
when such integration is 53
when such interaction is 104
when such investment is 177
when such legislation is 395
when such literature is 61
when such luminaries as 66
when such management is 70
when such minorities or 97
when such multitudes of 199
when such negligence is 72
when such observance is 60
when such observation is 50
when such parameters as 46
when such personages as 67
when such preference is 66
when such preparation is 69
when such presumption is 109
when such principles as 48
when such procedures as 42
when such properties as 41
when such prosecution or 84
when such publication is 107
when such punishment is 165
when such quantities of 110
when such recognition is 214
when such recoveries by 49
when such resignation is 52
when such resignation or 87
when such resistance is 155
when such restriction is 331
when such sentiments as 103
when such settlement is 113
when such similarity is 53
when such statements as 74
when such stimulation is 111
when such substances as 187
when such suggestions as 69
when such techniques as 92
when such technology is 114
when such termination is 90
when taking cognizance of 48
when task complexity is 64
when task difficulty is 108
when their acceptance of 70
when their activities in 48
when their antecedent is 47
when their application in 79
when their application is 532
when their application to 139
when their appreciation of 41
when their arrangement is 48
when their assessment of 54
when their assignment is 68
when their assistance is 529
when their assistance or 42
when their attachment to 130
when their attendance at 51
when their attendance is 206
when their background is 75
when their brightness is 43
when their capacities to 49
when their circulation is 89
when their combination is 58
when their commitment is 48
when their commitment to 188
when their competence is 67
when their composition is 201
when their conceptions of 88
when their confidence in 193
when their confidence is 261
when their conjunction is 52
when their conscience is 283
when their consumption is 75
when their consumption of 43
when their continuity is 61
when their contraction is 56
when their cooperation is 99
when their cultivation is 73
when their dependence on 77
when their destination is 149
when their destruction is 91
when their difference in 52
when their difference is 485
when their difference of 71
when their difficulty is 41
when their discipline is 118
when their displeasure is 51
when their dissolution is 59
when their efficiency is 125
when their elimination by 47
when their employment is 346
when their examination is 46
when their expectation of 70
when their experience is 297
when their experience of 160
when their friendship is 99
when their government is 270
when their imagination is 292
when their importance in 50
when their importance is 237
when their importance to 48
when their inclination is 53
when their indignation is 61
when their information is 209
when their instruction is 66
when their interaction is 121
when their investment in 57
when their investment is 63
when their legitimacy is 77
when their livelihood is 169
when their management is 84
when their membership in 61
when their membership is 129
when their metabolism is 131
when their obligations to 44
when their observance is 140
when their occurrence is 153
when their orientation is 105
when their percentage of 75
when their perceptions of 141
when their philosophy is 79
when their popularity is 68
when their possessors so 50
when their predictions of 57
when their preference is 53
when their preparation is 58
when their principles of 85
when their professions of 50
when their prophecies of 40
when their punishment is 91
when their recognition is 136
when their reluctance to 52
when their resistance is 272
when their resistance to 138
when their respiration is 51
when their superiority is 44
when their supervisor is 78
when their usefulness as 124
when their usefulness in 79
when their usefulness is 624
when their usefulness to 79
when their vocabulary is 46
when there apparently is 45
when there cooperates the 94
when these activities do 68
when these advantages of 46
when these appropriate the 61
when these assumptions do 127
when these categories of 65
when these components of 68
when these constitute the 68
when these continuous or 61
when these contradict the 40
when these contribute to 49
when these correspond to 90
when these expressions of 84
when these guarantees of 64
when these interludes of 41
when these principles of 110
when those accustomed to 51
when those interested in 313
when those representing the 46
when those scoundrels in 46
when three categories of 44
when three generations of 181
when union membership in 41
when union membership is 153
when unit difference of 192
when upon examination it 53
when upon examination of 62
when used carelessly or 50
when used externally as 92
when used externally in 44
when used improperly or 111
when used internally in 41
when used internally or 55
when used judiciously by 49
when used judiciously in 158
when used separately as 95
when used separately or 105
when user interaction is 48
when vast multitudes of 82
when vast quantities of 623
when well acquainted in 44
when well surrounded by 42
when word recognition is 70
when work experience is 75
when your adrenaline is 55
when your application is 1563
when your approbation of 45
when your assignment is 72
when your assistance is 62
when your commitment is 44
when your commitment to 129
when your competition is 106
when your competitor is 70
when your confidence in 41
when your confidence is 146
when your conscience is 275
when your department is 55
when your destination is 161
when your excellency is 108
when your expectation is 71
when your experience is 176
when your experience of 45
when your fellowship is 48
when your girlfriend is 52
when your government is 115
when your grandchild is 63
when your grandfather is 57
when your grandmother is 93
when your gravestone is 57
when your imagination is 509
when your information is 104
when your instructor is 108
when your livelihood is 48
when your manuscript is 87
when your metabolism is 143
when your resistance is 202
when your supervisor is 86
when your supervisor or 58
when youth interposes to 74
whit less impossible to 55
whit less interested in 52
whit less ridiculous to 59
whit more acceptable to 73
whit more applicable to 40
whit more improbable or 241
whit more successful in 78
whom find employment in 62
whom full information is 45
whom gave generously of 230
whom great confidence is 50
whom have considered us 51
whom have difficulty in 79
whom have emphasized the 62
whom have encouraged me 50
whom have experience in 121
whom have experience of 60
whom have influenced my 49
whom have influenced the 41
whom have recognized the 43
whom have specialized in 71
whom held commissions in 55
whom john recognized as 86
whom life expectancy is 74
whom living protoplasm is 54
whom many considered an 40
whom many considered as 107
whom many considered the 355
whom many considered to 300
whom many generations of 81
whom more information is 97
whom much confidence is 43
whom nothing particular is 111
whom nothing remarkable is 84
whom paul identifies as 97
whom paul recognized as 92
whom some biographers of 42
whom some considered the 65
whom some considered to 94
whom some difficulty is 49
whom some information is 90
whom some obligations of 48
whom such application is 812
whom such assignment or 55
whom such assistance is 210
whom such confidence is 43
whom such conveyance is 41
whom such declaration is 164
whom such disclosure is 139
whom such disposition is 180
whom such examination is 64
whom such experience is 51
whom such indictment or 336
whom such individual is 62
whom such information is 1015
whom such information or 149
whom such inhumanity is 43
whom such instruction is 49
whom such instrument is 103
whom such literature is 51
whom such magistrate or 75
whom such preference is 75
whom such regulations or 60
whom such requisition is 48
whom such securities or 50
whom such transaction is 96
whom their application is 46
whom their impatience of 91
whom these expressions of 49
whom those interested in 45
whom were acceptable to 63
whom were accustomed to 769
whom were apparently in 43
whom were appearances of 114
whom were appointees of 106
whom were attributed the 245
whom were captivated by 68
whom were celebrated in 47
whom were classified as 1528
whom were communists or 99
whom were congregated in 43
whom were considered as 287
whom were considered by 103
whom were considered the 40
whom were considered to 598
whom were constantly in 58
whom were constantly on 88
whom were controlled by 112
whom were designated as 424
whom were designated by 151
whom were designated to 43
whom were determined to 556
whom were discharged as 51
whom were dispatched to 51
whom were encouraged by 107
whom were encouraged to 141
whom were eventually to 119
whom were executives of 40
whom were fascinated by 107
whom were foreigners or 40
whom were frightened by 42
whom were frustrated by 56
whom were identified as 1256
whom were identified by 179
whom were identified in 70
whom were illiterate in 83
whom were illiterate or 89
whom were immigrants or 155
whom were implicated in 231
whom were imprisoned in 183
whom were imprisoned or 77
whom were influenced by 1083
whom were influential in 217
whom were instructed by 74
whom were instructed in 44
whom were instructed to 119
whom were interested in 2218
whom were introduced in 44
whom were introduced to 221
whom were maintained by 78
whom were presidents of 111
whom were privileged to 42
whom were professors at 125
whom were professors in 83
whom were professors of 247
whom were proficient in 68
whom were proponents of 60
whom were prosecuted by 104
whom were randomized to 77
whom were recipients of 119
whom were recognized as 414
whom were recognized by 78
whom were refractory to 40
whom were registered as 194
whom were registered in 111
whom were sacrificed in 51
whom were sacrificed to 64
whom were specialists in 179
whom were stimulated by 48
whom were successful in 200
whom were supporters of 501
whom were supportive of 72
whom were surrounded by 84
whom were sympathetic to 675
whom were understood to 46
whom were unemployed at 51
whom were unemployed in 44
whom were unemployed or 85
whom were unfriendly to 75
whom were volunteers or 49
whom will eventually be 67
whom wood represents as 105
whom your excellency is 50
wide areas regardless of 45
wide from ascertaining the 52
wide land everywhere the 172
wide moat surrounded the 71
wide ranging activities of 66
wide ranging discussions on 111
wide ranging examination of 89
