wag has recorded in 41
who are advocating it 87
who are advocating the 695
who are affected as 306
who are affected at 129
who are affected by 37368
who are affected do 61
who are affected in 1057
who are affected is 123
who are affected or 351
who are affected the 208
who are affected to 308
who are affirmed in 47
who are affirmed to 77
who are affluent in 50
who are affluent or 74
who are afforded an 42
who are afforded the 115
who are africans or 47
who are agitated by 286
who are agitated in 42
who are agitated or 194
who are agnostic or 89
who are agreeable to 423
who are allergic by 48
who are allergic or 500
who are allergic to 21398
who are allotted the 119
who are allotted to 224
who are amateurs in 253
who are amateurs of 79
who are amateurs or 42
who are ambitious in 120
who are ambitious of 2516
who are ambitious or 85
who are ambitious to 2886
who are amenable to 2201
who are american by 69
who are american in 85
who are analyzed in 49
who are anchored in 186
who are anchored to 110
who are animated by 3168
who are animated in 40
who are annually to 43
who are anointed by 171
who are anointed in 52
who are anointed to 119
who are anorexic or 129
who are apathetic or 216
who are apathetic to 115
who are apostles of 67
who are appalled at 459
who are appalled by 924
who are apprised of 193
who are apprized of 53
who are approved as 68
who are approved by 1107
who are approved of 157
who are approved or 55
who are approved to 128
who are arbiters of 71
who are arguably the 182
who are arrested as 122
who are arrested at 102
who are arrested by 321
who are arrested do 62
who are arrested in 424
who are arrested on 254
who are arrested or 478
who are arrested to 47
who are arrogant in 90
who are arrogant or 102
who are ascribed the 41
who are ascribed to 47
who are assailed by 468
who are assembling in 98
who are asserted by 115
who are asserted to 205
who are assessed as 1776
who are assessed at 157
who are assessed by 93
who are assessed in 158
who are assessed on 323
who are assessed to 526
who are assigned an 73
who are assigned as 334
who are assigned at 40
who are assigned by 416
who are assigned in 115
who are assigned on 181
who are assigned or 133
who are assigned the 1623
who are assigned to 13435
who are assisted by 3047
who are assisted in 545
who are assisted to 120
who are asthmatic or 61
who are attached as 120
who are attached by 208
who are attached in 101
who are attached or 49
who are attached to 18096
who are attacked as 64
who are attacked at 65
who are attacked by 2082
who are attacked in 801
who are attacked on 66
who are attacked or 68
who are attacked to 99
who are attempting by 44
who are attempting in 107
who are attempting it 100
who are attempting the 260
who are attempting to 29506
who are attended by 608
who are attended to 114
who are attested as 135
who are attested in 94
who are atypical in 111
who are atypical of 71
who are authority on 56
who are autistic or 107
who are avowedly in 46
who are awakened at 44
who are awakened by 271
who are awakened in 57
who are awakened to 621
who are backward at 45
who are backward in 1031
who are backward or 228
who are backward to 121
who are balanced in 82
who are banished by 68
who are banished to 242
who are bankrupt in 49
who are baptized as 438
who are baptized at 95
who are baptized by 434
who are baptized do 48
who are baptized in 4722
who are baptized on 57
who are baptized or 99
who are baptized to 135
who are battered by 363
who are battered in 63
who are battered or 83
who are beautiful as 132
who are beautiful in 180
who are beautiful or 101
who are beautiful to 56
who are beggared by 56
who are begotten by 187
who are begotten in 106
who are begotten of 537
who are beguiled by 217
who are beholden to 792
who are believed by 606
who are believed if 87
who are believed in 170
who are believed to 22786
who are benefiting by 126
who are benefiting the 74
who are besieged by 194
who are besieged in 57
who are besieged on 88
who are besotted by 59
who are betrayed by 248
who are betrothed in 66
who are betrothed to 181
who are billeted in 203
who are billeted on 47
who are bisexual in 58
who are bisexual or 135
who are boycotting the 80
who are branches of 166
who are breastfed by 74
who are brighter or 71
who are brilliant at 176
who are brilliant in 195
who are buffeted by 155
who are builders of 77
who are burdened by 1017
who are burdened in 44
who are burdened to 76
who are bypassed by 88
who are captains of 243
who are captains or 45
who are captives in 142
who are captives of 296
who are captives to 48
who are captured by 659
who are captured in 400
who are captured or 91
who are careless as 180
who are careless in 1261
who are careless of 959
who are careless or 480
who are carriers of 3718
who are carriers or 123
who are catholics by 49
who are catholics in 79
who are catholics or 63
who are celibate or 50
who are censured by 66
who are centered in 156
who are centered on 84
who are chairmen of 245
who are challenging the 864
who are championing the 207
who are champions in 44
who are champions of 349
who are channels of 40
who are cheerful in 42
who are cherishing the 42
who are children as 41
who are children at 186
who are children by 68
who are children in 528
who are children is 49
who are children no 99
who are children of 6356
who are children or 439
who are children to 111
who are christian in 199
who are christian or 121
who are churches in 45
who are citizens as 56
who are citizens at 45
who are citizens by 426
who are citizens in 270
who are citizens of 18532
who are citizens or 2246
who are citizens to 43
who are cleverer at 48
who are coauthors of 54
who are cocksure of 47
who are cohabiting or 138
who are collecting the 265
who are comatose on 45
who are comatose or 662
who are combined in 138
who are combined to 141
who are commencing the 632
who are commencing to 145
who are commenting on 78
who are committing the 388
who are commonly at 77
who are commonly in 77
who are commonly of 60
who are commonly so 298
who are commonly the 551
who are compared by 41
who are compared in 47
who are compared to 1121
who are complete in 167
who are completing the 362
who are composed of 933
who are computed at 131
who are computed to 225
who are comrades in 96
who are comrades of 55
who are concealed by 51
who are concealed in 120
who are conceded to 103
who are condemning the 85
who are conducting an 168
who are conducting it 284
who are conducting or 56
who are conducting the 1932
who are confided to 350
who are confined at 215
who are confined by 358
who are confined in 5737
who are confined on 140
who are confined or 82
who are confined to 7612
who are conforming to 141
who are confused as 306
who are confused by 1313
who are confused in 208
who are confused on 88
who are confused or 1080
who are confused to 41
who are confuted as 41
who are connecting to 130
who are conquering the 57
who are conscious at 108
who are conscious in 158
who are conscious of 19171
who are conscious or 120
who are conscious to 550
who are consenting to 86
who are consoled by 60
who are conspiring in 50
who are conspiring to 312
who are constant at 48
who are constant in 389
who are consulting the 58
who are consumed by 1197
who are consumed in 81
who are contacts of 184
who are contending in 86
who are contesting the 243
who are continuing in 711
who are continuing on 127
who are continuing the 630
who are continuing to 1543
who are contrary to 391
who are contrite in 102
who are contriving to 60
who are convened to 61
who are converging on 53
who are conversing in 203
who are converting the 106
who are converting to 147
who are converts to 297
who are conveyed in 45
who are conveyed to 64
who are corrupting the 263
who are courteous to 47
who are covetous in 43
who are covetous of 436
who are cowardly in 58
who are creatures of 1363
who are credited as 210
who are credited by 130
who are credited in 123
who are credited on 50
who are credited to 95
who are criminal in 45
who are criminal or 85
who are crippled by 359
who are crippled in 272
who are crippled or 733
who are critical in 190
who are critical of 10010
who are critical or 211
who are critical to 875
who are crucifying the 62
who are culpable of 48
who are dangerous as 90
who are dangerous in 88
who are dangerous or 209
who are dangerous to 1833
who are debarred by 277
who are debarred the 207
who are deceived as 42
who are deceived by 2020
who are deceived in 247
who are deceived or 80
who are decisive in 55
who are declared as 173
who are declared by 335
who are declared in 65
who are declared the 152
who are declared to 1270
who are declined in 128
who are defended by 179
who are deferred to 56
who are definite in 77
who are deformed by 50
who are deformed in 66
who are deformed or 179
who are defrauding the 91
who are degraded by 528
who are degraded to 48
who are dejected by 52
who are delicate in 141
who are delicate or 179
who are delirious or 82
who are delivering the 303
who are demented or 89
who are denizens of 122
who are denouncing the 140
who are departed in 538
who are depended on 104
who are depicted as 5006
who are depicted at 59
who are depicted by 105
who are depicted in 1293
who are depicted on 266
who are depleted of 105
who are deployed in 142
who are deployed on 65
who are deployed to 125
who are deported to 120
who are depraved in 116
who are deprived by 296
who are deprived in 298
who are deprived of 19715
who are deprived or 172
who are deputies of 77
who are derelict in 182
who are descending on 45
who are descending the 85
who are describing the 115
who are deserted by 229
who are deserted or 68
who are designed by 104
who are designed to 856
who are desirous in 60
who are desirous of 31859
who are desirous or 49
who are desirous to 6306
who are despairing of 60
who are despised as 184
who are despised by 650
who are despised in 43
who are despised or 52
who are destined at 96
who are destined by 504
who are destined in 138
who are destined to 18310
who are destroying it 103
who are destroying the 1210
who are destroying us 73
who are detached to 41
who are detailed as 41
who are detailed in 44
who are detailed to 382
who are detained as 269
who are detained at 234
who are detained by 352
who are detained in 1508
who are detained on 136
who are detained or 194
who are detained to 66
who are detected as 150
who are detected by 109
who are detected in 510
who are detected to 70
who are deterred by 640
who are detested by 108
who are devalued by 85
who are developing an 308
who are developing as 105
who are developing at 116
who are developing in 441
who are developing it 84
who are developing or 207
who are developing the 1367
who are devotees of 1205
who are devoured by 376
who are diagnosed as 8286
who are diagnosed at 142
who are diagnosed by 139
who are diagnosed in 197
who are diagnosed to 92
who are dilatory in 68
who are diligent in 865
who are diligent to 70
who are directed by 986
who are directed in 226
who are directed to 1831
who are directly at 66
who are directly in 2162
who are directly or 3242
who are directly the 64
who are directly to 46
who are disabled as 612
who are disabled at 208
who are disabled by 1567
who are disabled do 54
who are disabled in 1899
who are disabled is 166
who are disabled on 62
who are disabled or 2603
who are disabled to 417
who are discarding the 43
who are discerning in 44
who are discussing it 86
who are discussing the 1221
who are disgusting in 70
who are disliked by 453
who are disliked or 102
who are disloyal or 64
who are disloyal to 961
who are dismayed at 228
who are dismayed by 460
who are dismayed to 76
who are disobeying the 52
who are disowned by 56
who are displacing the 40
who are displaying the 59
who are displeasing to 72
who are disposed at 55
who are disposed by 148
who are disposed in 230
who are disposed of 182
who are disposed or 43
who are disposed to 27194
who are disrupting the 160
who are distinct in 133
who are distorting the 80
who are disturbing the 439
who are disturbing to 46
who are diverted by 41
who are diverted to 70
who are divested of 174
who are divorced at 64
who are divorced by 78
who are divorced in 139
who are divorced is 140
who are divorced or 2821
who are divorced to 47
who are dogmatic in 42
who are dominant in 1203
who are dominant to 40
who are dominating the 239
who are doubtful as 189
who are doubtful in 81
who are doubtful of 474
who are doubtful or 89
who are drenched in 73
who are drinkers of 78
who are dwellers in 181
who are dyslexic or 65
who are earnestly in 51
who are ecstatic at 48
who are educated as 324
who are educated at 1134
who are educated by 596
who are educated do 126
who are educated in 9177
who are educated on 126
who are educated or 248
who are educated to 1175
who are educated up 231
who are effected by 176
who are eighteen or 214
who are eighteen to 153
who are electors in 50
who are electors of 70
who are elements of 49
who are elevated by 173
who are elevated in 108
who are elevated on 50
who are elevated to 760
who are eligible as 546
who are eligible at 51
who are eligible by 182
who are eligible do 303
who are eligible in 249
who are eligible is 51
who are eligible on 131
who are eligible or 263
who are eligible to 12013
who are eloquent in 94
who are embalmed in 56
who are embarked in 788
who are embarked on 625
who are embedded in 2275
who are embodied by 42
who are embodied in 510
who are embraced by 302
who are embraced in 330
who are emigrating to 201
who are emphatic in 59
who are employed as 10128
who are employed at 6562
who are employed by 17718
who are employed do 171
who are employed in 88469
who are employed is 389
who are employed on 9221
who are employed or 2193
who are employed the 92
who are employed to 5220
who are employes of 84
who are emulated by 44
who are enamored by 50
who are enamored of 777
who are encamped at 55
who are encamped in 144
who are encamped on 393
who are enclosed in 201
who are endangering the 189
who are endeavoring by 89
who are endeavoring in 90
who are endeavoring to 6450
who are endorsed by 121
who are engineering the 122
who are engineers in 42
who are engineers or 78
who are engrossed by 104
who are engrossed in 1269
who are enjoined by 92
who are enjoined to 909
who are enlisted as 103
who are enlisted in 676
who are enlisted or 42
who are enlisted to 118
who are enmeshed in 937
who are ennobled by 107
who are enriched at 45
who are enriched by 485
who are enriched in 97
who are enrolled as 2080
who are enrolled at 1107
who are enrolled by 133
who are enrolled in 32770
who are enrolled on 828
who are enrolled or 905
who are enrolled to 103
who are enslaved as 59
who are enslaved by 1230
who are enslaved in 157
who are enslaved or 64
who are enslaved to 595
who are ensnared by 203
who are ensnared in 148
who are entangled by 70
who are entangled in 1044
who are enthroned in 199
who are enthroned on 69
who are entirely at 274
who are entirely in 399
who are entirely of 61
who are entirely on 48
who are entirely or 76
who are entirely the 48
who are entirely to 42
who are entitled as 272
who are entitled at 50
who are entitled by 853
who are entitled in 289
who are entitled on 40
who are entitled or 86
who are entitled the 50
who are entitled to 57909
who are entombed in 59
who are entreated to 63
who are equipped by 174
who are equipped in 68
who are equipped to 2642
who are escorted by 80
who are escorted to 49
who are espoused to 44
who are essential if 47
who are essential in 140
who are essential to 2113
who are esteemed as 338
who are esteemed by 329
who are esteemed in 74
who are esteemed of 47
who are esteemed the 688
who are esteemed to 324
who are estimating the 72
who are estranged by 58
who are ethically the 547
who are evaluating the 399
who are examined as 131
who are examined at 83
who are examined by 448
who are examined in 340
who are examined on 59
who are examples of 677
who are examples to 69
who are excavating the 41
who are exceeded by 87
who are excluded as 251
who are excluded at 49
who are excluded by 1241
who are excluded in 206
who are excluded is 52
who are excluded on 180
who are excluded or 441
who are excluded to 77
who are executed by 149
who are executed in 61
who are executed or 72
who are exempted by 462
who are exercising an 54
who are exercising in 133
who are exercising it 58
who are exercising the 226
who are exhibiting the 154
who are exhorted by 53
who are exhorted to 621
who are expected as 42
who are expected at 135
who are expected by 401
who are expected in 563
who are expected on 42
who are expected or 44
who are expected to 48370
who are expelled by 73
who are expelled or 136
who are explaining the 87
who are explaining to 49
who are explicit in 64
who are exploiting it 66
who are exploiting the 984
who are exploiting us 59
who are expounding the 43
who are expressing an 44
who are expressing the 148
who are external to 1417
who are extolled as 90
who are extolled in 48
who are failures as 99
who are failures at 71
who are failures in 345
who are failures or 40
who are faithless to 227
who are familiars of 62
who are fashioned in 55
who are fastened to 56
who are fatigued by 145
who are fatigued or 140
who are feminine in 90
who are feminine or 54
who are fettered by 257
who are fettered in 78
who are fettered to 64
who are fiercest in 60
who are financed by 351
who are flexible in 396
who are fluttering on 132
who are followed by 1561
who are followed in 177
who are followed or 52
who are followed up 153
who are foremost in 1369
who are foremost to 53
who are forgetting the 51
who are forgiven by 60
who are formally in 104
who are formally or 118
who are forsaken by 105
who are fostered by 49
who are founders of 187
who are fourteen in 54
who are fourteen or 105
who are freeborn of 55
who are frequent in 159
who are freshmen in 42
who are friendly in 70
who are friendly or 144
who are friendly to 5161
who are fruitful in 86
who are fulfilling the 324
who are functioning as 738
who are functioning at 1116
who are functioning in 593
who are functioning on 353
who are furnishing the 180
who are generals of 52
who are generating the 104
who are generous in 346
who are generous of 56
who are generous to 285
who are geniuses at 73
who are geniuses in 76
who are geniuses or 49
who are gentiles by 138
who are governed as 161
who are governed at 60
who are governed by 9467
who are governed in 366
who are governed is 136
who are governed the 49
who are governed to 186
who are graduate or 55
who are graduating in 110
who are graduating or 42
who are grantees of 72
who are grateful to 1101
who are grounded in 1053
who are grovelling in 59
who are guardians of 812
who are guardians to 41
who are gullible or 60
who are habitues of 57
who are hallowed by 54
who are hampered by 677
who are hampered in 149
who are handsome in 98
who are happiest at 43
who are happiest in 427
who are harassed at 46
who are harassed by 853
who are harassed in 56
who are harassed or 91
who are harbingers of 55
who are hardened by 227
who are hardened in 969
who are hardened to 203
who are harmless of 70
who are harvesting the 56
who are heedless of 571
who are hellbent on 70
who are helpless as 61
who are helpless in 529
who are helpless or 170
who are helpless to 471
who are hereafter to 864
who are heretics in 61
who are heretics or 67
who are hesitant in 108
who are hesitant or 147
who are hesitant to 1374
who are hesitating as 103
who are hesitating in 42
who are hesitating on 65
who are hesitating to 106
who are hindered by 374
who are hindered in 105
who are hispanic is 46
who are hispanic or 144
who are homeless as 314
who are homeless at 122
who are homeless by 61
who are homeless do 48
who are homeless in 402
who are homeless is 175
who are homeless on 148
who are homeless or 1570
who are homeless to 83
who are honestly in 271
who are hopeless of 68
who are horrible in 51
who are hostages to 43
who are hundreds of 340
who are hungriest to 49
who are husbands of 63
who are idolized by 67
who are ignorant as 498
who are ignorant at 60
who are ignorant do 115
who are ignorant in 695
who are ignorant of 71928
who are ignorant on 146
who are ignorant or 1066
who are ignorant to 198
who are imagined as 565
who are imagined to 516
who are imbedded in 44
who are imitated by 71
who are immature in 248
who are immature or 233
who are immersed in 4821
who are immobile or 148
who are immortal in 67
who are impacted by 808
who are impaired at 64
who are impaired by 295
who are impaired in 858
who are impaired on 73
who are impaired or 135
who are impartial in 68
who are impeached by 85
who are impelled by 1153
who are impelled to 935
who are implored to 136
who are imported to 83
who are impotent in 107
who are impotent or 91
who are impotent to 135
who are improved by 216
who are inactive in 235
who are inactive or 328
who are incensed at 68
who are incensed by 151
who are inclined as 137
who are inclined by 168
who are inclined in 200
who are inclined or 66
who are inclined to 41489
who are included as 544
who are included by 170
who are included in 9658
who are included on 183
who are included or 47
who are incubating the 73
who are indebted in 63
who are indebted to 4049
who are indicted by 68
who are indicted in 40
who are indicted or 55
who are indigent is 50
who are indigent or 184
who are indolent in 48
who are indolent or 68
who are indulged in 128
who are inexpert in 51
who are infected as 144
who are infected at 145
who are infected by 1356
who are infected do 334
who are infected in 210
who are infected is 85
who are infected or 499
who are infected to 124
who are infested by 140
who are infidels in 119
who are infinite in 133
who are inflamed by 368
who are inflated by 52
who are inflicting it 157
who are inflicting the 68
who are informed as 347
who are informed by 601
who are informed in 545
who are informed of 1247
who are informed on 381
who are inhabiting the 62
who are inherent in 51
who are inheriting the 80
who are inimical to 1525
who are initially at 55
who are initially in 124
who are initially the 45
who are initiated as 118
who are initiated at 104
who are initiated by 185
who are initiated in 894
who are initiated to 98
who are initiates of 74
who are injurious to 151
who are innocent as 54
who are innocent in 270
who are innocent of 3002
who are innocent or 215
who are innocent to 77
who are insecure in 591
who are insecure or 267
who are inserted in 48
who are inserted of 42
who are insiders in 72
who are insiders to 105
who are insolent in 54
who are insolent to 56
who are inspecting the 62
who are inspired by 4742
who are inspired in 92
who are inspired to 772
who are installing the 79
who are insulted by 142
who are integral to 368
who are intended as 79
who are intended by 405
who are intended in 65
who are intended to 3701
who are interest in 48
who are internal to 261
who are interned in 171
who are interned or 47
who are interred at 46
who are interred in 292
who are intimate in 56
who are invalids or 56
who are invested by 126
who are invested in 1410
who are involved as 1019
who are involved at 403
who are involved by 66
who are involved do 91
who are involved in 101879
who are involved is 136
who are involved on 321
who are involved or 596
who are involved so 43
who are involved the 84
who are involved to 421
who are isolated at 68
who are isolated by 322
who are isolated in 1420
who are isolated on 42
who are isolated or 494
who are isolated to 102
who are journeying in 64
who are journeying on 89
who are journeying to 206
who are justices of 319
who are laborers in 68
who are laborers or 48
who are laborious in 90
who are landless in 51
who are landless or 248
who are landless to 47
who are languishing in 564
who are languishing on 87
who are languishing to 64
who are launched on 107
who are lawfully in 357
who are lawfully on 124
who are lethargic or 102
who are liberals in 78
who are licensed as 581
who are licensed by 1160
who are licensed in 1119
who are licensed or 357
who are licensed to 2798
who are likelier to 53
who are likewise in 136
who are likewise my 93
who are likewise of 215
who are likewise on 106
who are likewise the 189
who are likewise to 179
who are listened to 719
who are literate in 1654
who are literate is 84
who are literate or 102
who are literate to 42
who are lukewarm in 215
who are lukewarm or 86
who are maddened by 110
who are managers in 137
who are managers of 301
who are managers or 250
who are mandated by 151
who are mandated to 795
who are marginal in 392
who are marginal or 169
who are marginal to 892
who are marooned in 47
who are marooned on 120
who are martyred by 43
who are martyred in 53
who are mastered by 210
who are meditating on 44
who are meditating the 48
who are mentally as 119
who are mentally or 1542
who are mentioned as 4267
who are mentioned at 343
who are mentioned by 2966
who are mentioned in 11462
who are mentioned on 242
who are mentioned or 76
who are mentioned so 64
who are mentioned to 42
who are mentored by 61
who are merciful to 308
who are migrants or 57
who are migrants to 53
who are militant in 73
who are mistaken in 278
who are mixtures of 105
who are moderate in 330
who are moderate on 59
who are moderate or 89
who are moderate to 117
who are molested by 177
who are monitoring the 300
who are monsters of 78
who are moribund or 53
who are mouldering in 99
who are murdered by 269
who are murdered in 184
who are murdered or 78
who are musicians or 50
who are nationals of 11049
who are nationals or 929
who are nauseated by 110
who are nauseated or 94
who are navigating the 86
who are negative by 42
who are negative in 106
who are negative on 126
who are negative or 155
who are negative to 182
who are neglecting the 124
who are neglecting to 50
who are negotiating in 44
who are negotiating the 221
who are neurotic or 214
who are neutrals or 71
who are nominees of 164
who are nonwhite is 104
who are nonwhite or 86
who are normally at 82
who are normally in 372
who are normally of 85
who are normally on 74
who are normally so 71
who are normally the 380
who are notified by 60
who are notified of 256
who are notified to 42
who are notorious as 195
who are notorious in 86
who are numbered as 42
who are numbered by 126
who are numbered in 155
who are numerous at 64
who are numerous in 2725
who are numerous on 77
who are nurtured by 252
who are nurtured in 668
who are nurtured on 63
who are obedient in 74
who are obedient to 2912
who are objected to 43
who are oblivious of 336
who are oblivious to 1123
who are obnoxious to 775
who are obscured by 57
who are observed as 53
who are observed at 58
who are observed by 114
who are observed in 433
who are observed to 857
who are obsessed by 1356
who are obviously at 101
who are obviously in 467
who are obviously of 211
who are obviously on 51
who are obviously so 59
who are obviously the 262
who are occupied as 61
who are occupied at 67
who are occupied by 243
who are occupied in 8167
who are occupied on 52
who are offended at 731
who are offended by 3080
who are offended if 178
who are offended or 71
who are offended to 54
who are officers in 507
who are officers of 1642
who are officers or 1068
who are officials in 127
who are officials of 588
who are officials or 77
who are officiating in 69
who are operated on 1414
who are opposite in 97
who are opposite to 279
who are oppressing the 219
who are oppressing us 93
who are ordained as 160
who are ordained by 394
who are ordained in 182
who are ordained of 127
who are ordained or 65
who are ordained to 1312
who are organizing in 315
who are organizing it 51
who are organizing the 501
who are organizing to 207
who are oriented in 147
who are oriented to 1691
who are original in 73
who are orphaned by 107
who are orphaned or 518
who are otherwise at 782
who are otherwise in 2327
who are otherwise no 119
who are otherwise of 196
who are otherwise on 67
who are otherwise so 673
who are otherwise the 178
who are otherwise to 41
who are outcasts in 93
who are outcasts of 156
who are outcasts or 58
who are outlawed by 48
who are outlined in 46
who are outraged at 255
who are outraged by 663
who are outraged of 40
who are outvoted in 65
who are overawed by 96
who are overcome by 1121
who are overcome in 47
who are overcoming the 81
who are overeager to 68
who are overseeing the 103
who are overseen by 84
who are pampered by 69
who are paragons of 182
who are paranoid or 82
who are pardoned by 45
who are partially of 49
who are partially or 569
who are partially so 91
who are partisan to 56
who are partners as 97
who are partners at 77
who are partners in 2323
who are partners of 460
who are partners on 43
who are partners or 144
who are partners to 129
who are patients at 140
who are patients in 502
who are patients of 201
who are patients or 69
who are patrolling the 94
who are patterns of 154
who are perceiving the 58
who are performing an 106
who are performing as 52
who are performing at 1175
who are performing in 668
who are performing it 111
who are performing on 74
who are performing or 56
who are performing the 2012
who are performing to 40
who are perished as 310
who are permeated by 101
who are persisting in 105
who are persuading the 53
who are pervaded by 64
who are perverse in 48
who are perverting the 120
who are pestered by 84
who are pictured as 1206
who are pictured in 420
who are pictured on 100
who are pictures of 51
who are pilgrims on 138
who are plundering the 184
who are poisoned by 323
who are polluted by 165
who are polluted in 40
who are positive by 57
who are positive in 195
who are positive on 216
who are positive or 70
who are positive to 116
who are possibly as 43
who are possibly at 44
who are possibly in 58
who are possibly the 125
who are potential or 145
who are powerful as 169
who are powerful at 100
who are powerful by 86
who are powerful in 878
who are powerful or 186
who are powerful to 109
who are practicing as 50
who are practicing in 590
who are practicing it 128
who are practicing or 63
who are practicing the 542
who are preachers of 187
who are preceded by 126
who are predicting the 84
who are pregnant as 469
who are pregnant at 329
who are pregnant by 120
who are pregnant do 140
who are pregnant in 440
who are pregnant is 101
who are pregnant or 10176
who are pregnant to 179
who are prepared as 128
who are prepared at 231
who are prepared by 451
who are prepared in 518
who are prepared on 68
who are prepared or 70
who are prepared to 69726
who are presenting it 43
who are presenting the 273
who are presenting to 74
who are preserving the 161
who are pressuring the 61
who are presumed by 74
who are presumed to 7154
who are pretending to 910
who are preventing the 193
who are preventing us 43
who are probably as 438
who are probably at 297
who are probably in 507
who are probably no 176
who are probably of 313
who are probably on 86
who are probably the 2108
who are probably to 255
who are problems in 59
who are problems to 75
who are proceeding at 41
who are proceeding by 46
who are proceeding in 186
who are proceeding on 90
who are proceeding to 547
who are processing the 62
who are prodigal of 159
who are produced as 54
who are produced by 262
who are produced in 126
who are products of 2809
who are professing the 44
who are professing to 151
who are profiled in 262
who are profound in 89
who are prolific in 63
who are promised in 51
who are promised the 105
who are promised to 108
who are promoted as 132
who are promoted by 149
who are promoted in 118
who are promoted on 95
who are promoted or 206
who are promoted to 1487
who are prompted by 627
who are prompted to 446
who are properly in 64
who are properly so 43
who are properly the 276
who are properly to 90
who are prophets of 59
who are proposed as 108
who are proposed by 271
who are proposed to 469
who are prospering in 102
who are protecting the 340
who are protecting us 89
who are proteges of 43
who are protesting in 41
who are protesting the 278
who are proudest of 134
who are provided by 247
who are provided the 113
who are provoked at 46
who are provoked by 170
who are provoked to 99
who are publishing in 62
who are publishing the 80
who are punctual in 78
who are punished as 156
who are punished by 832
who are punished do 43
who are punished if 56
who are punished in 379
who are punished is 58
who are punished on 48
who are punished or 157
who are punished to 47
who are purchasing or 46
who are purchasing the 178
who are purified by 420
who are purified in 120
who are purified of 56
who are purporting to 88
who are purposed to 85
who are quarreling or 61
who are questioning the 608
who are quickest at 44
who are quickest to 303
who are ransomed by 46
who are ravished by 40
who are realistic in 89
who are reassured by 117
who are rebuilding the 186
who are recalled by 45
who are recalled in 62
who are recalled to 126
who are received as 598
who are received at 227
who are received by 337
who are received in 379
who are received on 191
who are received to 84
who are reckless in 63
who are reckless of 146
who are reckless or 115
who are reckoned as 1015
who are reckoned at 42
who are reckoned by 84
who are reckoned in 246
who are reckoned the 339
who are reckoned to 430
who are reclaiming the 56
who are recorded as 3088
who are recorded at 44
who are recorded by 178
who are recorded in 1112
who are recorded on 125
who are recorded to 537
who are recovering or 61
who are recovering the 48
who are redeemed by 1077
who are redeemed in 118
who are redeemed to 45
who are redefining the 99
who are reentering the 283
who are referred as 160
who are referred by 1261
who are referred in 50
who are referred or 65
who are referred to 13577
who are reflecting on 145
who are reformed by 51
who are refugees in 227
who are refugees or 219
who are regarded as 45742
who are regarded by 2593
who are regarded in 464
who are regarded on 54
who are regarded to 160
who are regulars at 97
who are regulars in 42
who are regulars on 49
who are rejected as 244
who are rejected at 134
who are rejected by 2926
who are rejected in 204
who are rejected on 116
who are rejected or 292
who are relations of 147
who are relevant in 59
who are relevant to 770
who are relieved at 116
who are relieved by 489
who are relieved in 88
who are relieved of 698
who are relieved to 188
who are religious as 43
who are religious at 50
who are religious by 65
who are religious do 94
who are religious in 336
who are religious is 45
who are religious or 145
who are religious to 78
who are relocating to 134
who are remanded in 129
who are remanded or 61
who are remanded to 93
who are reminded by 75
who are reminded of 336
who are remnants of 138
who are rendered as 57
who are rendered by 60
who are rendered in 80
who are rendered so 57
who are renowned as 208
who are renowned in 205
who are repelled by 1601
who are replaced by 588
who are reported as 2324
who are reported by 565
who are reported in 233
who are reported on 166
who are reported to 6217
who are reproved by 47
who are repulsed by 446
who are requesting the 106
who are required as 119
who are required at 64
who are required by 3627
who are required in 374
who are required or 182
who are required to 38999
who are researching in 73
who are researching the 352
who are resented by 48
who are reserved in 180
who are reserved or 45
who are reserved to 105
who are resident at 276
who are resident in 5604
who are resident of 140
who are resident on 211
who are resident or 218
who are resigned to 678
who are resolute in 222
who are resolute to 169
who are resolved at 42
who are resolved in 49
who are resolved on 245
who are resolved to 4719
who are resorted to 60
who are responding in 269
who are responding to 2190
who are restless at 60
who are restless in 178
who are restless or 141
who are restless to 65
who are restored by 52
who are restored to 379
who are retained as 312
who are retained at 93
who are retained by 471
who are retained in 1945
who are retained on 167
who are retained or 189
who are retained to 298
who are retarded as 129
who are retarded by 77
who are retarded in 1039
who are retarded is 49
who are retarded or 368
who are retarded to 77
who are reticent in 60
who are reticent or 70
who are reticent to 307
who are returned as 598
who are returned by 413
who are returned in 132
who are returned to 1124
who are reunited in 72
who are revolted by 522
who are rewarded by 396
who are rewarded in 143
who are rewarded on 89
who are rewarded or 120
who are righteous by 120
who are righteous in 510
who are rigorous in 43
who are runaways or 68
who are sabotaging the 110
who are saddened at 60
who are saddened by 289
who are salaried by 92
who are salaried or 66
who are satisfying the 46
who are scarcely in 113
who are scarcely to 73
who are scattering the 47
who are scholars in 203
who are scholars of 207
who are scholars or 58
who are schooled at 49
who are schooled in 801
who are schooled to 114
who are scorched by 97
who are scornful of 335
who are scrambling to 141
who are screened by 99
who are screened in 98
who are secluded in 123
who are seconded by 79
who are seconded to 361
who are secretly in 81
who are sedulous in 55
who are selected as 2268
who are selected at 207
who are selected by 3642
who are selected in 399
who are selected on 771
who are selected or 136
who are selected to 2987
who are sensible in 83
who are sensible of 2361
who are sensible to 259
who are separate in 67
who are separating or 75
who are seriously at 95
who are seriously in 316
who are seriously or 145
who are servants in 163
who are servants of 1422
who are servants or 134
who are servants to 226
who are serviced by 180
