waged such memorable wars 134
which will certainly play 58
which will certainly reach 62
which will certainly rise 115
which will certainly save 59
which will certainly seem 49
which will certainly soon 101
which will certainly take 499
which will certainly tend 79
which will certainly throw 72
which will certainly turn 50
which will certainly vary 52
which will decompose into 49
which will determine just 61
which will determine more 47
which will determine much 95
which will determine such 48
which will determine their 1018
which will determine these 66
which will determine those 68
which will determine what 1155
which will determine when 176
which will determine your 343
which will discharge into 44
which will discharge many 52
which will discharge their 45
which will dissociate into 45
which will distinguish these 51
which will distinguish those 52
which will doubtless come 170
which will doubtless find 109
which will doubtless form 102
which will doubtless give 163
which will doubtless grow 41
which will doubtless have 717
which will doubtless help 51
which will doubtless last 138
which will doubtless make 146
which will doubtless meet 49
which will doubtless pass 41
which will doubtless seem 72
which will doubtless some 76
which will doubtless soon 226
which will doubtless take 204
which will eliminate from 53
which will eliminate many 177
which will eliminate most 260
which will eliminate much 226
which will eliminate some 183
which will eliminate such 110
which will eliminate these 178
which will eliminate those 42
which will encourage free 49
which will encourage good 103
which will encourage more 582
which will encourage other 81
which will encourage self 166
which will encourage some 40
which will encourage such 84
which will encourage their 258
which will encourage these 82
which will encourage those 82
which will encourage young 55
which will encourage your 67
which will enlighten their 50
which will establish peace 49
which will establish some 46
which will establish such 91
which will establish their 73
which will establish these 69
which will establish well 40
which will establish what 72
which will establish your 106
which will evaporate from 61
which will evaporate into 48
which will eventuate from 42
which will fluoresce when 54
which will generally fall 91
which will generally give 128
which will generally have 351
which will generally make 87
which will generally show 56
which will generally take 159
which will gradually come 138
which will gradually fade 92
which will gradually fall 72
which will gradually fill 53
which will gradually form 95
which will gradually give 53
which will gradually grow 234
which will gradually have 44
which will gradually lose 43
which will gradually make 228
which will gradually move 41
which will gradually pass 52
which will gradually rise 89
which will gradually take 144
which will gradually turn 71
which will gradually work 69
which will guarantee full 58
which will guarantee peace 101
which will guarantee such 100
which will guarantee their 276
which will guarantee your 70
which will henceforth form 41
which will henceforth have 97
which will henceforth make 64
which will henceforth rank 53
which will henceforth take 44
which will highlight some 44
which will hopefully give 108
which will hopefully have 70
which will hopefully help 250
which will hopefully make 124
which will hopefully soon 49
which will implement these 78
which will increasingly come 51
which will increasingly have 73
which will increasingly take 43
which will influence many 49
which will influence some 41
which will influence their 887
which will influence these 60
which will influence what 139
which will influence your 402
which will instantly kill 60
which will instantly take 59
which will integrate these 56
which will interfere least 63
which will introduce into 68
which will introduce more 52
which will introduce some 95
which will invariably give 49
which will invariably have 92
which will jeopardize their 48
which will materially help 157
which will naturally come 177
which will naturally fall 155
which will naturally find 76
which will naturally flow 193
which will naturally form 51
which will naturally give 116
which will naturally grow 52
which will naturally have 406
which will naturally make 139
which will naturally take 124
which will naturally tend 95
which will naturally vary 136
which will originate from 96
which will overwhelm great 126
which will penetrate even 40
which will penetrate into 191
which will penetrate more 88
which will presently come 253
which will presently fall 43
which will presently have 67
which will presently make 73
which will presently move 73
which will presently pass 54
which will presently rise 99
which will presently take 131
which will previously have 63
which will recognize their 50
which will reconcile their 59
which will reconcile these 151
which will reinforce their 170
which will reinforce what 56
which will reinforce your 65
which will represent more 126
which will represent only 40
which will represent some 62
which will represent their 174
which will represent these 70
which will represent what 93
which will represent your 90
which will reproduce these 45
which will reproduce well 45
which will safeguard their 174
which will sometimes break 302
which will sometimes come 199
which will sometimes give 151
which will sometimes have 63
which will sometimes make 127
which will sometimes pass 58
which will sometimes show 61
which will sometimes take 107
which will sometimes work 57
which will stimulate more 117
which will stimulate their 274
which will stimulate your 172
which will sympathize least 127
which will terminate only 142
which will terminate their 61
which will terminate when 88
which will themselves have 89
which will thoroughly sift 43
which will transcend even 44
which will transform into 113
which will transform their 153
which will transform these 41
which will transform your 126
which will translate into 932
which will typically have 149
which will typically take 48
which will undermine their 109
which will undermine your 54
which will vindicate their 61
which will virtually leave 73
which wise squirrels have 176
which word literally means 92
which work especially well 65
which work extremely well 179
which work perfectly well 77
which work reasonably well 277
which wove themselves into 66
which young americans were 68
which young gentlemen from 107
which young gentlemen were 42
which young offenders were 66
which your abilities have 59
which your ancestors came 160
which your ancestors have 521
which your ancestors left 59
which your ancestors made 60
which your ancestors used 93
which your ancestors went 51
which your ancestors were 131
which your character will 76
which your committee deem 136
which your committee have 1417
which your committee think 92
which your committee will 179
which your customers will 108
which your departure will 59
which your fingernails grow 91
which your gentlemen have 149
which your honorable body 90
which your liberties have 62
which your liberties will 79
which your listeners will 45
which your lordships have 2360
which your lordships know 44
which your lordships must 62
which your lordships were 75
which your lordships will 1103
which your ministers have 161
which your ministers know 56
which your movements must 51
which your objections will 125
which your opponents will 67
which your posterity will 83
which your researches have 54
which your surrender will 50
while also considering other 48
while also considering their 114
while also emphasizing their 114
while also introducing some 151
while also maintaining high 132
while also maintaining some 212
while also maintaining their 642
while also maintaining your 97
while also recognizing their 272
while also strengthening their 85
while asian americans have 41
while huge cathedrals lift 65
while leaving untouched those 66
while less important ones 105
while living somewhere else 56
while living standards have 68
while many americans have 67
while many americans were 346
while many centuries were 60
while many christians have 59
while many companies have 125
while many countries have 257
while many countries were 40
while many feminists have 44
while many historians have 70
while many observers have 84
while mine excellent young 42
while mine smoulders like 64
while more expensive ones 59
while more important ones 83
while most americans have 78
while most americans were 401
while most companies have 53
while most countries have 171
while most everybody else 95
while most regretted their 40
while other americans were 167
while other batteries were 60
while other christians were 47
while other companies have 333
while other companies such 53
while other companies were 296
while other companies will 89
while other conditions such 46
while other conditions were 196
while other countries have 2537
while other countries like 133
while other countries such 209
while other countries were 1760
while other countries will 87
while other courtiers came 265
while other creditors were 45
while other customers were 46
while other districts have 84
while other districts were 101
while other employees were 72
while other estimates have 49
while other estimates range 117
while other historians have 64
while other interests were 43
while other ministers were 76
while other observers have 203
while other passengers were 96
while other prisoners were 223
while other provinces were 75
while other provisions were 51
while other regiments were 92
while other relatives were 58
while other reporters were 62
while other societies have 181
while other societies were 44
while other specimens were 74
while other treatments will 56
while other varieties have 78
while other varieties were 70
while other witnesses were 75
while poor countries have 58
while riding leisurely along 44
while riding roughshod over 52
while shot succeeded shot 54
while slow difficult tears 43
while some allowance must 57
while some americans were 68
while some christians were 47
while some companies have 128
while some companies were 103
while some countries have 742
while some countries like 44
while some countries such 50
while some countries were 55
while some detectors reach 61
while some feminists have 73
while some historians have 153
while some observers have 182
while some prisoners were 103
while some provinces have 54
while some societies have 54
while some specimens have 60
while some varieties have 40
while such practices were 50
while their ancestors were 129
while their colleagues from 80
while their colleagues were 186
while their commander went 53
while their companies were 79
while their companions were 375
while their countries were 243
while their customers were 67
while their daughters vied 47
while their daughters were 655
while their doctrines were 54
while their economies were 57
while their employees were 97
while their employers have 80
while their employers were 273
while their followers were 456
while their influence over 56
while their influence upon 50
while their intentions were 66
while their interests were 242
while their knowledge grew 41
while their liberties were 49
while their majesties were 158
while their ministers were 98
while their movements were 103
while their neighbors have 97
while their neighbors were 288
while their occupants were 150
while their operations were 59
while their opponents felt 47
while their opponents have 300
while their opponents held 52
while their opponents lost 107
while their opponents seek 41
while their opponents took 51
while their opponents were 1669
while their opponents will 101
while their opposites were 45
while their passports were 49
while their posterity will 218
while their proceedings were 108
while their provisions were 47
while their relatives were 441
while their resources were 114
while their sentences were 52
while their separation from 41
while their shoulders were 49
while their sympathies were 89
while their tribesmen rose 93
while their womenfolk were 67
while there certainly were 130
while these arguments have 41
while these arguments were 40
while these companies were 117
while these conditions have 118
while these conditions last 49
while these conditions were 235
while these countries have 286
while these countries were 317
while these districts were 66
while these formations were 55
while these gentlemen were 415
while these incidents were 139
while these inquiries were 51
while these intrigues were 44
while these movements were 507
while these myrmidons were 102
while these operations were 637
while these practices were 71
while these proceedings were 432
while these processes were 79
while these proposals were 80
while these responses were 43
while these successes were 44
while those collected from 93
while those countries were 91
while those dependent upon 104
while those descended from 57
while those developed from 46
while those gentlemen were 70
while those inherited from 40
while those numskulls were 140
while those originating from 185
while very different from 729
while vice president gore 50
while were prevailed upon 75
whirl grew gradually less 67
white beard scattered over 55
white bone protruded from 66
white cloth displayed there 110
white cloth stretched over 51
white dots scattered over 69
white dots sprinkled over 40
white dove descended from 61
white dove fluttered down 42
white farm operators were 63
white flag displayed from 117
white flag fluttered from 205
white flag fluttered over 58
white flag suspended from 53
white gown gradually fade 41
white hair protruded from 76
white hair straggled from 40
white jury acquitted four 106
white legs disappearing into 731
white male dominance over 50
white male household heads 328
white male population over 99
white male population were 115
white male residents over 44
white mist stretched like 73
white mist suspended from 41
white north americans were 50
white race descended from 45
white road stretched away 62
white sand sprinkled over 100
white silk approaching from 52
white skin stretched over 145
white teeth glittered like 44
white veil dependent from 152
whole army abandoned their 40
whole army gradually came 43
whole been commonest among 61
whole body effective dose 64
whole body irradiation from 41
whole body metabolic rate 83
whole book exhibited many 208
whole crew instantly came 86
whole crew scampered among 94
whole face sharpened away 78
whole have benefited from 64
whole healing inundation upon 62
whole herd stampeded down 64
whole life forbidden such 119
whole life insurance life 53
whole life insurance when 42
whole life published like 92
whole line presented arms 51
whole male population down 43
whole male population from 81
whole male population into 156
whole male population over 51
whole male population were 103
whole more happiness will 84
whole much different from 68
whole ship swallowed down 44
whole vast aggregate into 98
whole vast territory from 63
whole very different from 287
whole were scattered along 64
whole wheat hamburger buns 167
whose base stretched into 44
whose bent shoulders told 66
whose best interests were 121
whose best qualities have 47
whose best qualities were 57
whose case histories have 75
whose case histories were 139
whose case presented those 77
whose cold sentences your 71
whose dark suspicious mind 79
whose deep perfection made 85
whose deep researches into 40
whose doings ourselves have 73
whose early departure from 50
whose early successes were 41
whose evil practices have 70
whose evil qualities were 43
whose face reflected none 41
whose fief stretched from 79
whose firm conviction wins 40
whose four daughters were 81
whose girth sometimes more 76
whose good intentions have 165
whose good intentions were 273
whose good qualities have 179
whose good qualities were 246
whose great abilities were 179
whose great influence among 42
whose great influence over 101
whose great qualities have 57
whose great qualities want 131
whose great qualities were 93
whose hard conditions were 111
whose health insurance will 41
whose heavy pinnacles were 61
whose high qualities were 77
whose high standards have 46
whose home conditions make 48
whose home conditions were 129
whose home countries have 67
whose home countries were 47
whose kind influence many 45
whose last precarious days 47
whose last struggles prior 42
whose laws authorized their 47
whose leading exponents were 108
whose life contained much 85
whose life histories have 131
whose life histories were 140
whose living conditions have 128
whose living conditions were 485
whose living standards have 176
whose living standards were 281
whose main exponents were 69
whose main ingredients were 109
whose main interests have 108
whose main interests were 966
whose main objective will 47
whose main provisions were 152
whose main temptation from 58
whose male relatives were 144
whose mere reflection shot 42
whose most difficult task 41
whose most efficient curb 46
whose most important book 96
whose most important city 46
whose most important duty 187
whose most important goal 75
whose most important part 117
whose most important role 133
whose most important single 68
whose most important task 246
whose most important work 1217
whose most interesting work 47
whose most memorable work 48
whose name disappears from 77
whose name indicates their 79
whose name literally means 1437
whose name literally meant 78
whose name posterity will 43
whose name resembles mine 40
whose only advantage over 166
whose only companions were 99
whose only departure from 42
whose only furnishings were 57
whose only happiness lies 121
whose only interests were 223
whose only occupants were 86
whose only ornaments were 58
whose only protection from 69
whose only published work 49
whose only resources were 76
whose other interests were 53
whose other occupants were 45
whose other resources must 80
whose rank authorized their 71
whose realm stretched from 40
whose sole advantage over 41
whose sole interests were 112
whose three daughters were 169
whose very existence even 81
whose very existence gave 43
whose very existence hinges 40
whose very existence made 90
whose very existence many 92
whose very existence most 210
whose very existence must 148
whose very existence some 40
whose very existence their 79
whose very existence there 95
whose very existence were 76
whose very existence will 149
whose very hyperbole only 46
whose very interesting work 41
whose warm affections were 45
whose wild ancestors were 51
whose work continued into 42
whose work developed from 47
widen their political base 41
wield great influence among 64
wield great influence over 999
wield great influence upon 43
wield more influence over 155
wield much influence over 187
wield some influence over 275
wield such influence over 235
wield their influence over 69
winds blew healthfully over 59
winds blow generally from 203
winds blow regularly from 207
winds from penetrating into 45
winds were exceedingly bleak 69
winds were generally from 142
wines from different years 73
winks were circulating among 42
winning great victories over 64
wiped away moonlight like 57
wires were insulated from 68
wires were stretched along 52
wires were stretched from 93
wires were suspended from 58
within heavy artillery range 54
within some reasonable range 374
within some reasonable time 901
within some specified range 698
within some specified time 1499
within some tolerable range 56
within such additional time 1589
within such protected areas 46
within such reasonable time 4160
within such specified time 98
within their catchment areas 230
within their effective range 113
within their fortified camp 133
within their franchise areas 86
within their frequency range 108
within their functional areas 192
within their geographic areas 226
within their geographic range 103
within their knowledge base 43
within their specified range 41
within their territory from 145
within their territory were 92
within their tolerance range 109
within these countries have 150
within these countries there 75
within these countries were 90
within these countries will 104
within these different areas 73
within these dimensions will 42
within these exclusions from 92
within these fourscore years 51
within these functional areas 80
within these geographic areas 62
within these movements have 46
within these protected areas 112
within these societies have 62
within these societies will 63
within these threescore years 62
within these traditions have 66
within these traditions there 41
within three centuries from 144
within three different areas 50
wives having preferred your 41
wives threw themselves into 42
wives were separated from 362
wives will sometimes find 74
woman from approaching ruin 84
woman from somewhere else 85
woman have conceived seed 178
woman just graduated from 41
woman knew perfectly well 47
woman living separated from 51
woman very different from 253
woman will sacrifice some 81
woman will sometimes have 82
woman will sometimes take 50
women also benefited from 156
women also described their 61
women also developed their 68
women also expressed their 119
women among themselves talk 66
women call themselves free 45
women came primarily from 44
women camp followers were 52
women during childbearing years 162
women during maternity leave 144
women during pregnancy have 93
women during pregnancy were 59
women face throughout their 55
women feel alienated from 116
women felt alienated from 57
women find themselves facing 99
women find themselves having 86
women find themselves living 89
women find themselves more 173
women fits naturally into 42
women flung themselves down 89
women flung themselves into 263
women flung themselves upon 69
women form themselves into 139
women free themselves from 267
women from controlling their 124
women from countries like 43
women from countries such 75
women from different areas 178
women from hazardous jobs 88
women from household work 84
women from political life 450
women from recognizing their 66
women from surrounding areas 40
women from terminating their 54
women gave themselves over 64
women give themselves over 68
women have abandoned their 192
women have benefited from 1094
women have benefited more 104
women have certainly been 86
women have challenged their 46
women have completed four 41
women have completed high 44
women have completed their 293
women have continued their 148
women have dedicated their 90
women have descended from 48
women have described their 122
women have developed over 52
women have developed their 283
women have different body 49
women have different bone 45
women have different ideas 106
women have different jobs 65
women have different life 240
women have different ways 366
women have different work 61
women have discarded their 47
women have exercised their 93
women have expressed their 318
women have forgotten their 83
women have fulfilled their 51
women have generally been 1073
women have generally more 50
women have gradually been 114
women have gradually come 42
women have graduated from 304
women have increasingly been 289
women have increasingly come 140
women have inherited from 111
women have invariably been 59
women have literally rosy 117
women have naturally more 41
women have negotiated their 47
women have organized their 77
women have preserved their 51
women have previously been 92
women have recovered from 314
women have recovered their 45
women have redefined their 61
women have repeatedly been 87
women have routinely been 62
women have sometimes been 441
women have themselves been 133
women have typically been 326
women have undergone some 70
women hold themselves back 40
women into industrial life 61
women into industrial work 66
women into political life 521
women into previously male 353
women knew perfectly well 50
women knew precisely what 50
women know perfectly well 143
women like sojourner truth 173
women live unmarried from 53
women made themselves heard 83
women make themselves such 86
women more dependent upon 42
women move increasingly into 45
women must certainly have 87
women must recognize their 63
women must sacrifice their 64
women need protection from 149
women over seventeen years 56
women paid maternity leave 123
women peace activists from 61
women peace activists have 68
women some protection from 52
women taking maternity leave 265
women taking sequential oral 47
women these christians have 163
women threw themselves away 61
women threw themselves down 232
women threw themselves from 47
women threw themselves into 816
women threw themselves upon 137
women throw themselves away 58
women throw themselves into 187
women turn themselves into 91
women very different from 242
women wept crocodile tears 41
women were alienated from 140
women were assembled there 40
women were attracted into 58
women were certainly more 40
women were channeled into 152
women were collected from 57
women were concerned only 43
women were currently living 51
women were delighted when 56
women were delivered over 43
women were dependent upon 294
women were descended from 73
women were different from 2407
women were dismissed from 294
women were displaced from 176
women were dissuaded from 52
women were especially eager 52
women were especially hard 54
women were especially well 199
women were evacuated from 111
women were exhausted from 52
women were extremely rare 109
women were extremely well 103
women were forbidden even 92
women were forbidden from 287
women were generally able 56
women were generally held 86
women were generally kept 45
women were generally less 499
women were generally more 1216
women were generally much 83
women were generally paid 83
women were generally poor 58
women were generally seen 121
women were generally very 100
women were generally well 124
women were graduated from 174
women were household heads 55
women were increasingly able 103
women were increasingly moving 46
women were increasingly seen 116
women were increasingly taking 58
women were inhibited from 69
women were kidnapped from 57
women were liberated from 287
women were mobilized into 155
women were naturally more 584
women were organized into 545
women were perfectly free 41
women were permitted into 43
women were permitted only 122
women were precluded from 175
women were preferred over 42
women were pressured into 96
women were prevented from 1129
women were prominent among 246
women were propelled into 60
women were protected from 430
women were recruited during 51
women were recruited from 600
women were recruited into 765
women were repeatedly told 49
women were scattered among 82
women were separated during 57
women were separated from 1355
women were separated into 133
women were sheltered from 64
women were socialized into 114
women were sometimes able 187
women were sometimes more 110
women were sometimes seen 109
women were surprised when 66
women will doubtless rise 54
women will interrupt their 90
women will sacrifice their 76
women will tyrannize when 42
women wore necklaces made 47
women work extremely hard 91
women work throughout their 62
woods fell instantly into 60
woods were perfectly clear 41
woods were sometimes used 44
words been distorted from 47
words best describes your 93
words burn themselves into 47
words fall naturally into 97
words form themselves into 44
words have delineated very 70
words have developed from 57
words have different meaning 148
words have different uses 70
words have evidently been 67
words have generally been 215
words have naturally been 42
words have previously been 56
words have reference only 60
words have sometimes been 368
words have supported those 74
words have themselves also 307
words having naturally none 75
words more carefully when 54
words must certainly have 58
words only confirmed what 87
words their technical meaning 53
words very carefully when 88
words very different from 257
words were addressed only 76
words were addressed were 52
words were broadcast over 44
words were certainly true 44
words were collected from 70
words were converted into 100
words were developed from 41
words were different from 208
words were doubtless meant 106
words were extracted from 135
words were fulfilled when 48
words were impressed upon 176
words were inscribed upon 80
words were literally true 322
words were organized into 64
words were perfectly clear 137
words were perfectly true 71
words were presented during 51
words were presented once 51
words were presented only 54
words were presented singly 44
words were profanely made 44
words were scattered like 51
words were separated from 69
words were sincerely meant 48
words were sometimes used 200
words were whispered from 87
words were whispered into 168
words your principal crop 86
working like everybody else 110
working mind attentive turn 42
works ever published upon 82
works fall naturally into 94
works have certainly been 188
works have generally been 247
works have invariably been 74
works have previously been 60
works have proceeded from 185
works have sometimes been 228
works more thoroughly upon 46
works some influence upon 63
works very different from 211
works were available only 54
works were collected from 48
works were collected into 119
works were commented upon 139
works were completed during 195
works were continued during 43
works were converted into 94
works were destroyed during 206
works were destroyed when 58
works were different from 69
works were exhibited there 90
works were extremely well 42
works were generally well 84
works were performed during 198
works were performed from 50
works were performed there 188
works were published along 48
works were published during 1007
works were published from 203
works were published more 94
works were published only 486
works were published over 125
works were published prior 68
works were published soon 77
works were published there 221
works were published till 59
works were published when 57
works were purchased from 57
works were scattered over 81
works were separated from 44
world ever witnessed such 40
world fell naturally into 46
world food production during 59
world food production from 174
world food production grew 42
world food production have 43
world food production must 338
world food production over 64
world food production will 476
world from senseless acts 45
world from somewhere else 51
world gold production from 44
world have benefited from 266
world have conceived such 56
world have copyright laws 116
world have descended from 95
world have developed from 63
world have developed into 42
world have developed many 41
world have developed their 217
world have different ideas 45
world have different ways 64
world have expressed their 192
world have generally been 507
world have gradually been 60
world have increasingly been 134
world have increasingly come 42
world have proceeded from 66
world have sometimes been 48
world have undergone such 69
world into existence from 79
world knew perfectly well 62
world like everybody else 145
world more different from 137
world more selfishly hard 51
world much different from 662
world must certainly have 50
world must gradually come 177
world must somewhere rest 44
world seem justified only 49
world their childhood knew 130
world very different from 9486
world view different from 181
world view inherited from 97
world were collected there 41
world were converted into 43
world were dependent upon 80
world were descended from 64
world were different from 330
world were logically prior 46
world were organized into 49
world were precisely those 50
world were separated from 62
world will certainly come 59
world will certainly have 48
world will doubtless find 63
world will gradually lose 44
world will naturally think 42
world will sometimes have 133
world will sometimes love 47
worms have different ways 43
worms have subsisted during 50
worms were collected from 97
worms were recovered from 478
worst fears confirmed when 105
worthy their prominent part 301
worthy young gentleman must 42
would also appreciate having 42
would also appreciate hearing 128
would also appreciate some 67
would also appreciate your 344
would also certainly have 336
would also determine their 55
would also determine what 89
would also doubtless have 160
would also eliminate from 41
would also eliminate many 100
would also eliminate most 151
would also eliminate much 222
would also eliminate some 129
would also encourage more 448
would also encourage other 123
would also encourage their 59
would also encourage those 71
would also especially like 625
would also guarantee their 46
would also influence their 58
would also introduce into 54
would also introduce some 76
would also naturally have 123
would also recommend some 61
would also reinforce their 48
would also represent their 47
would also sometimes lick 40
would also sometimes take 60
would also translate into 156
would also undermine their 74
would best represent their 248
would best represent your 59
would bind themselves during 102
would bore everybody else 41
would cast aspersions upon 52
would cast discredit upon 63
would cast reflection upon 49
would cast themselves down 101
would cast themselves into 98
would cast themselves upon 75
would come floundering into 77
would come increasingly from 41
would come increasingly into 63
would come instantly when 64
would come naturally from 164
would come naturally into 77
would come precisely from 46
would come primarily from 706
would cost taxpayers more 119
would cost virtually nothing 197
would dare undertake such 41
would deem themselves only 160
would drag themselves along 44
would draw criticism from 109
would draw customers from 48
would draw different ideas 102
would draw resources away 70
would draw resources from 76
would even determine worth 58
would even entertain such 140
would even influence their 65
would even penetrate into 46
would even sacrifice their 92
would even themselves have 185
would ever entertain such 101
would ever undertake such 93
would face criticism from 44
would face opposition from 196
would fain introduce into 88
would fall altogether upon 802
would fall downwards like 85
would fall exhausted into 81
would fall gradually from 41
would fall instantly into 55
would fall naturally into 610
would fall primarily upon 72
would fall somewhere along 74
would fall somewhere else 47
would fall unequally upon 95
would feed themselves from 47
would feel aggrieved were 40
would feel alienated from 105
would feel different from 86
would feel different when 49
would feel inhibited from 48
would feel perfectly free 161
would feel perfectly safe 201
would feel perfectly well 53
would feel pressured into 82
would feel reasonably safe 44
would feel themselves free 106
would feel themselves more 252
would feel themselves much 256
would find agreement among 44
would find expression only 52
would find happiness here 42
would find inscribed upon 62
would find offensive most 60
would find ourselves among 54
would find ourselves back 156
would find ourselves dealing 46
would find ourselves face 175
would find ourselves facing 71
would find ourselves having 58
would find ourselves living 95
would find ourselves more 41
would find ourselves once 84
would find ourselves saying 43
would find ourselves trying 49
would find permanent rest 45
would find protection from 124
would find someplace else 48
would find somewhere else 216
would find themselves able 332
would find themselves among 246
would find themselves back 464
would find themselves cast 47
would find themselves dealing 55
would find themselves even 58
would find themselves face 605
would find themselves facing 346
would find themselves free 68
would find themselves full 40
would find themselves hard 356
would find themselves having 262
would find themselves just 67
would find themselves left 108
would find themselves less 217
would find themselves living 229
would find themselves losing 82
would find themselves lost 77
would find themselves making 84
would find themselves more 1063
would find themselves most 68
would find themselves moving 81
would find themselves much 547
would find themselves none 117
would find themselves once 245
would find themselves paying 144
would find themselves poor 43
would find themselves saying 44
would find themselves shut 51
would find themselves taking 61
would find themselves there 47
would find themselves trying 48
would find themselves very 385
would find themselves well 156
would find themselves were 45
would find themselves when 67
would flow logically from 82
would flow naturally from 462
would flow naturally into 85
would form different ideas 73
would form themselves into 1414
would free ourselves from 182
would free themselves from 991
would gain advantage from 60
would gain immensely from 69
would gain influence over 261
would gain materially from 42
would gain protection from 50
would gain worldwide fame 44
would gaze fearlessly down 94
would give consumers more 199
would give directions there 61
would give employees more 90
would give ourselves away 53
would give permanent peace 48
would give president bush 63
would give protection during 173
would give protection from 177
would give reasonably good 51
would give themselves away 522
would give themselves more 164
would give themselves much 130
would give themselves over 412
would give themselves time 54
would grow immensely rich 40
would grow naturally from 67
would harm themselves more 106
would have abandoned hope 60
would have abandoned more 92
would have abandoned rome 205
would have abandoned ship 54
would have abandoned such 186
would have abandoned their 1165
would have abandoned these 50
would have abandoned those 42
would have abandoned your 43
would have abolished many 42
would have abolished their 60
would have abstained from 1876
would have additional time 125
would have addressed many 43
would have addressed some 164
would have addressed such 134
would have addressed their 80
would have addressed these 86
would have advantage over 77
would have advocated such 264
would have alienated from 108
would have alienated many 297
would have alienated most 152
would have alienated some 85
would have alienated their 130
would have alienated these 42
would have alienated those 57
would have alleviated much 48
would have alleviated none 62
would have alleviated some 125
would have alleviated their 62
would have announced their 135
would have applauded such 486
would have applauded their 129
would have applauded these 73
would have applauded upon 53
would have applauded your 47
would have appointed john 44
would have appointed some 63
would have associated these 40
would have assuredly been 376
would have assuredly made 99
would have assuredly sunk 49
would have astounded even 142
would have astounded most 93
would have astounded their 103
would have astounded those 46
would have attempted even 40
would have attempted more 160
would have attempted nothing 61
would have attempted some 209
would have attempted such 1768
would have attempted their 50
would have attempted what 121
would have attracted even 122
would have attracted great 86
would have attracted less 520
would have attracted many 624
would have attracted more 1842
would have attracted most 97
would have attracted much 1102
would have attracted only 268
would have attracted other 79
would have attracted some 242
would have attracted such 172
would have attracted their 174
would have attracted those 70
would have attracted very 90
would have attracted wide 94
would have attracted your 120
would have augmented their 76
would have authorized such 970
would have authorized their 59
would have available only 185
would have available some 40
would have bargained away 56
would have benefited even 95
would have benefited from 13594
would have benefited many 71
would have benefited more 1626
would have benefited most 968
would have benefited much 474
would have benefited only 533
would have benefited some 65
would have benefited their 98
would have benefited those 86
would have benefited very 68
would have blossomed forth 70
would have blossomed into 394
would have blundered into 158
would have bolstered their 50
would have broadened into 53
would have broadened their 57
would have butchered five 111
would have certainly been 6046
would have certainly bred 75
would have certainly come 348
would have certainly cost 44
would have certainly died 279
would have certainly done 641
would have certainly felt 138
would have certainly gone 351
would have certainly have 171
would have certainly heard 94
would have certainly kept 79
would have certainly left 141
would have certainly lost 236
would have certainly made 736
would have certainly meant 166
would have certainly paid 63
would have certainly said 127
would have certainly seen 175
would have certainly sent 106
would have certainly told 135
would have certainly used 85
would have challenged even 173
would have challenged some 52
would have challenged such 114
would have challenged their 123
would have chastised your 258
would have cherished such 146
would have clarified some 50
would have clarified their 52
would have clarified what 44
would have coalesced into 147
would have collapsed back 171
would have collapsed during 65
would have collapsed early 48
would have collapsed even 122
would have collapsed from 370
would have collapsed into 644
would have collapsed like 267
would have collapsed many 96
would have collapsed much 138
would have collapsed once 84
would have collapsed onto 103
would have collapsed upon 47
would have collapsed when 43
would have collapsed years 96
would have collected from 220
would have collected more 296
would have collected much 88
would have collected some 83
would have collected their 54
would have collected those 43
would have comforted your 90
would have commanded from 76
would have commanded great 69
would have commanded high 54
would have commanded more 664
would have commanded much 174
would have commanded only 101
would have commanded some 53
would have commanded such 135
would have commanded their 122
would have commanded wide 71
would have commenced much 64
would have commenced their 105
would have commented upon 507
would have committed great 41
would have committed many 81
would have committed more 254
would have committed other 62
would have committed some 343
would have committed such 1202
would have committed their 143
would have committed these 61
would have committed those 47
would have committed what 46
would have compassed their 60
would have compassion upon 564
would have compelled even 105
would have compelled from 89
would have compelled many 46
would have compelled some 101
would have compelled such 184
would have compelled their 138
would have compelled these 80
would have completed five 49
would have completed four 43
would have completed high 49
would have completed more 91
would have completed most 78
would have completed only 117
would have completed their 1456
would have completed what 111
would have completed your 78
would have comprised many 117
would have comprised more 105
would have comprised only 219
would have comprised some 49
would have conceived from 93
would have conceived such 482
would have concerned only 128
would have concluded from 446
would have concluded peace 121
would have concluded some 43
would have concluded such 111
would have concluded their 105
would have concluded there 95
would have concocted some 51
would have concocted such 133
would have condemned even 71
would have condemned many 60
would have condemned most 102
would have condemned none 50
would have condemned such 642
would have condemned their 147
would have condemned these 110
would have condemned those 58
would have condensed into 122
would have conducted such 173
would have conducted their 166
would have conferred great 138
would have conferred more 124
would have conferred some 63
would have conferred such 121
would have conferred upon 1272
would have confessed more 42
would have confessed their 78
would have confessed what 46
would have confirmed their 404
would have confirmed these 66
would have confirmed what 334
would have confirmed your 71
would have conformed more 206
would have connected their 48
would have connected these 69
would have conniption fits 93
would have conquered rome 47
would have conquered their 41
would have consented even 153
would have consented only 56
would have consented unto 45
would have consigned their 41
would have consisted only 200
would have construed into 207
would have construed such 125
would have consulted their 224
would have contained even 46
would have contained four 62
would have contained half 471
would have contained just 57
would have contained less 384
would have contained many 448
would have contained more 1232
would have contained most 87
would have contained much 342
would have contained nothing 127
would have contained only 1004
would have contained over 65
would have contained some 593
would have contained such 290
would have contained these 47
would have contained three 253
would have contained very 63
