waged deadly strife with 69
while others thought them 128
while others thought they 1001
while others thought this 48
while others treated him 51
while others treated them 58
while others turned and 54
while others turned out 133
while others viewed him 46
while others viewed them 209
while others waited for 263
while others walked out 53
while others wanted him 48
while others warned that 217
while others wished for 51
while others without any 50
while others worked and 42
while others worked for 318
while others worked with 202
while pansy guided her 53
while passing another car 78
while passing through all 74
while passing through and 155
while passing through any 70
while passing through each 91
while passing through her 57
while passing through his 673
while passing through its 255
while passing through new 284
while passing through one 392
while passing through our 248
while passing through that 936
while passing through them 266
while passing through this 2947
while peering through his 134
while pending before them 59
while people around him 309
while people around them 131
while people around you 40
while people looked for 40
while people pushed each 126
while people thought that 63
while people waited for 153
while playing around with 286
while playing beside his 63
while playing bridge with 54
while playing sports and 43
while playing tennis and 97
while playing tennis with 145
while raoul marcel sang 43
while ratios greater than 41
while rubbing elbows with 168
while running around with 91
while serving notice that 110
while since anyone had 231
while since anyone has 57
while sinking deeper and 42
while sipping coffee and 334
while sitting around and 42
while sitting around with 51
while sitting before his 63
while sitting behind her 67
while sitting behind him 40
while sitting behind his 78
while sitting beside her 114
while sitting beside him 103
while sitting beside his 71
while sitting without any 44
while small states are 70
while sorting through her 151
while sorting through his 170
while state courts are 53
while stating clearly that 139
while still active and 89
while still agreeing that 97
while still agreeing with 214
while still allowing air 155
while still allowing all 171
while still allowing each 267
while still allowing easy 201
while still allowing for 6643
while still allowing her 355
while still allowing him 744
while still allowing his 42
while still allowing its 124
while still allowing one 106
while still allowing that 296
while still allowing them 2161
while still allowing you 1407
while still another had 115
while still another has 147
while still another man 43
while still another may 742
while still another one 45
while still another set 42
while still another was 827
while still asleep and 133
while still assuming that 279
while still assuring that 241
while still avoiding any 161
while still carrying out 768
while still claiming that 540
while still clothed with 123
while still covering all 236
while still dripping wet 100
while still enabling him 115
while still enabling them 278
while still enabling you 283
while still engaged with 128
while still enjoying all 119
while still enjoying its 67
while still ensuring that 2511
while still farther east 167
while still farther off 48
while still farther out 47
while still fighting for 67
while still filled with 225
while still frozen and 258
while still further east 132
while still granting them 51
while still greater than 40
while still grieving for 87
while still higher than 93
while still imbued with 94
while still inside her 143
while still inside his 46
while still insuring that 140
while still molten and 113
while still offering them 48
while still pointing out 75
while still pressing for 161
while still pursuing her 101
while still pursuing his 691
while still pursuing its 127
while still pursuing our 40
while still realizing that 203
while still residing with 43
while still searching for 667
while still standing and 116
while still striving for 278
while still studying for 115
while still studying law 111
while still tender and 183
while still united with 128
while still unripe and 98
while still watching her 107
while still zealous for 54
while stock prices are 63
while teaching english and 55
while teaching school and 171
while telling myself that 313
while total demand for 45
while touring europe and 41
while touring europe with 104
while trade secret law 54
while turning around and 145
while under another set 175
while under arrest and 429
while under arrest for 391
while under arrest was 94
while under attack and 108
while under english law 115
while under stress and 170
while under training and 85
while upper canada was 52
while venus walked with 48
while wages lagged far 59
while waiting another year 91
while waiting around for 239
while waiting vainly for 66
while waldo county was 126
while walking around and 192
while walking around his 60
while walking around with 89
while walking behind him 40
while walking beside her 104
while walking beside him 40
while walking through his 116
while walking through its 53
while walking through one 96
while walking through that 41
while walking through them 57
while walking through this 135
while walking toward her 59
while walking toward his 123
while washing clothes and 40
while washing dishes and 77
while water supply and 111
while women should not 71
while working abroad and 41
while working another job 87
while working through his 53
while working through this 380
while working toward her 238
while working toward his 506
while world opinion was 120
while writing novels and 45
whisk about without any 51
whisk until melted and 118
white adobe houses with 46
white angora sweater and 66
white angora sweater that 96
white apron around her 308
white apron around his 267
white apron before him 64
white apron covering her 91
white apron covering his 42
white apron smeared with 51
white ashes before them 81
white bands across its 64
white beaver bonnet and 80
white below except for 62
white blood counts and 210
white blood counts are 183
white blood counts for 49
white boats filled with 47
white boxer shorts and 192
white boxer shorts that 40
white boxer shorts with 79
white boxes filled with 77
white breast barred with 48
white breast marked with 47
white brick building that 110
white brick building with 173
white calla lilies and 60
white cedar shingles are 66
white cedar swamps and 55
white chair placed for 58
white chalk cliffs and 62
white chalk cliffs that 153
white china plates and 83
white china plates with 61
white civic leaders and 80
white cloud around her 43
white cloud around him 58
white coats passed them 66
white color scheme and 150
white color scheme for 57
white color scheme that 118
white color scheme was 79
white color scheme with 83
white coral beaches and 58
white count greater than 47
white crape bonnet with 57
white crash helmet and 66
white drawing without any 41
white dress shirts and 244
white dress shirts for 45
white dress shirts with 105
white drill jacket and 56
white dutch clover and 48
white ethnic groups and 537
white ethnic groups are 353
white ethnic groups for 44
white ethnic groups had 145
white ethnic groups has 70
white ethnic groups may 42
white ethnic groups than 52
white ethnic groups that 417
white ethnic groups was 69
white ethnic groups who 151
white ethnic groups with 50
white ethnic voters who 45
white faces around him 50
white facial markings and 82
white feather sticking out 46
white feather tipped with 52
white fingers through her 49
white fingers through his 173
white flame carbon arc 59
white flesh deeper and 65
white flour called for 67
white frame building set 47
white frame building that 307
white frame building was 83
white frame building with 557
white frame church and 41
white frame church was 79
white frame church with 158
white frame houses and 300
white frame houses set 48
white frame houses that 106
white frame houses with 247
white geese soared and 52
white georgia marble and 69
white habit soiled and 46
white hairs around his 40
white hairs sticking out 103
white hands before her 58
white hands flashing with 75
white hands reached out 43
white hands through his 64
white heels through her 238
white horse behind that 89
white horse thieves and 52
white house filled with 41
white labor leaders and 48
white latex gloves and 45
white leather chairs and 95
white leather gloves and 122
white leather jacket and 67
white leather jacket with 64
white light appears red 51
white light around her 88
white light around him 52
white light around them 43
white light around you 147
white light behind them 48
white light blazes all 254
white light bouncing off 49
white light except red 93
white light filled his 55
white light source and 456
white light source can 46
white light source for 100
white light source that 89
white light source was 123
white light source with 134
white light through two 76
white light without any 48
white linen blouse and 175
white linen blouse with 141
white linen clothes and 115
white linen collar and 614
white linen duster and 46
white linen frocks and 77
white linen jacket and 466
white linen jacket was 51
white linen jacket with 117
white linen napkin and 284
white linen sheets and 156
white linen shirts and 167
white linen shirts with 63
white linen shorts and 116
white linen slacks and 281
white linen tunics and 47
white lines across his 50
white lines around her 57
white lines around his 165
white major leagues and 41
white males should not 48
white manes streaming far 78
white median income was 83
white metal alloys are 48
white metal tables and 54
white middy blouse and 173
white middy blouse with 77
white might outrun them 41
white nerve fibers that 118
white noise series and 58
white noise series with 152
white noise signal with 78
white noise source and 59
white noise source with 82
white noise vector with 95
white nylon blouse with 41
white outer petals and 45
white pages listings for 103
white paper argued that 137
white paper before her 97
white paper before him 193
white paper before our 129
white paper behind them 47
white paper called for 68
white paper coated with 69
white paper filled with 54
white paper marked with 85
white paper napkin and 77
white paper plates and 62
white paper points out 86
white paper stated that 246
white paper states that 226
white paper sticking out 119
white paper towels and 69
white paper without any 103
white patch behind and 43
white patch behind each 83
white patch behind eye 47
white pearls around her 109
white people always had 40
white people around her 87
white people around him 120
white people around them 217
white people assume that 128
white people before and 125
white people before they 113
white people better than 192
white people called him 117
white people called them 67
white people except for 51
white people killed our 49
white people larger and 43
white people looked and 356
white people realize that 183
white people residing near 44
white people should get 49
white people should not 569
white people thought that 264
white people thought they 109
white people turned out 41
white people unless they 55
white people wanted them 86
white people without being 57
white pique collar and 133
white plume tipped with 46
white puffy clouds and 85
white puffy clouds that 97
white racial purity and 182
white roses around her 46
white running shorts and 56
white sails bulged out 45
white sails filled with 115
white sails standing out 95
white sandy beaches and 1080
white sandy beaches are 147
white sandy beaches that 268
white sandy beaches with 103
white sandy bottom and 84
white satin blouse and 129
white satin blouse with 90
white satin bodice and 50
white satin bonnet and 97
white satin bonnet with 50
white satin canopy being 76
white satin collar and 54
white satin ribbon and 267
white satin ribbon for 52
white satin ribbon that 41
white satin ribbon with 79
white satin sheets and 70
white satin worked with 68
white scarf around her 435
white scarf around his 508
white scarf covering her 74
white shawl across her 58
white shawl around her 174
white shawl around his 50
white sheet around her 95
white sheet around him 75
white sheet around his 62
white sheet covering her 106
white sheet covering him 80
white sheet covering his 50
white shirt belted with 58
white shirt collar and 161
white shirt collar was 104
white shirt fronts and 248
white shirt puffed out 65
white shirt sleeve and 43
white shirt soaked with 43
white shirt waists and 43
white shirt without any 46
white short shorts and 84
white slash across his 44
white slave master and 67
white slave owners and 312
white slave owners had 67
white slave owners who 101
white slave trader and 48
white small clothes and 66
white smoke before any 103
white smoke poured out 245
white smoke puffed out 129
white smoke rolled out 42
white smoke showed that 40
white smoke squirt out 81
white social worker and 107
white social worker who 148
white space around and 64
white space around each 130
white space around them 350
white space before and 154
white speck catching all 56
white stiff collar and 82
white stock around his 40
white stone building that 188
white stone building with 240
white stone church and 48
white stone houses and 100
white stone houses with 111
white stone worked with 43
white stood beside them 262
white store owners and 54
white store owners who 47
white storm passed for 43
white straw bonnet with 53
white straw cowboy hat 178
white straw sailor hat 61
white streak across his 54
white swarm counts its 58
white sweet clover and 75
white table clothes and 45
white table linens and 70
white table loaded with 61
white throat whiter than 134
white tiled floors and 92
white towel around her 276
white towel around his 612
white trail behind them 40
white truck driver was 46
white truck driver who 128
white tunic soaked and 44
white value system and 41
white vases filled with 66
white walking shorts and 57
white walls around him 50
white walls standing out 92
white waste around them 66
white water behind her 56
white water lilies and 149
white water rapids and 76
white water rivers and 43
white whale stands for 76
white which marked her 54
white wines before red 42
white woman before and 44
white woman rename you 55
white woman should not 98
white woman slapping her 103
white women should not 177
white women without any 42
white women worked for 80
white women younger than 51
white world around her 58
white world around him 86
white world around them 149
white woven shirts for 54
whole alien strain did 40
whole banking system and 167
whole banking system can 64
whole banking system had 51
whole banking system has 75
whole banking system was 197
whole black pepper and 65
whole blame rested with 47
whole blood before and 40
whole blood clotting and 41
whole blood levels are 50
whole blood sample and 45
whole blood sample was 59
whole blood should not 99
whole blood stored for 64
whole blood treated with 58
whole blood values are 47
whole blood varies with 49
whole brain volume and 54
whole burnt offering and 163
whole burnt offering for 72
whole burnt offering was 79
whole cause before them 85
whole cells treated with 58
whole cereal grains and 143
whole cereal grains are 51
whole civil policy was 43
whole class creates and 45
whole class roared with 106
whole class should not 83
whole court agreed that 296
whole court sighed for 48
whole court thought him 41
whole cross section and 114
whole cross section can 49
whole crowd roared with 47
whole crude system that 57
whole cycle begins all 44
whole cycle starts all 113
whole drama begins and 209
whole ethnic groups and 52
whole evening before him 65
whole evening turned out 42
whole evening without being 56
whole facts before him 55
whole facts before them 49
whole fared better than 77
whole field before him 115
whole field before them 54
whole first edition was 45
whole fleet sailed for 194
whole fleet sailed out 119
whole fleet should see 52
whole force engaged was 50
whole force lodged for 43
whole force sailed for 47
whole force toiled all 62
whole force turned and 44
whole force turned out 188
whole frame glowed with 56
whole frame jogged and 68
whole frame shaken with 214
whole frame shakes with 40
whole frame thrilling with 40
whole grain cereals and 1473
whole grain cereals are 303
whole grain cereals for 54
whole grain cereals that 44
whole grain cereals with 57
whole grain flours and 111
whole grain flours are 49
whole greek church and 87
whole group around him 45
whole group should not 89
whole group turned and 57
whole guard turned out 107
whole halls filled with 43
whole heaven shouts and 47
whole house before any 66
whole house creaked and 66
whole house except for 56
whole house filled with 281
whole house hushed with 51
whole house inside and 42
whole house inside out 51
whole house laughing and 69
whole house reeked with 55
whole house roared with 94
whole house rocked with 49
whole house should see 86
whole house washed with 88
whole human family and 426
whole human family are 340
whole human family but 77
whole human family can 84
whole human family for 86
whole human family had 57
whole human family has 174
whole human family may 137
whole human family than 43
whole human family that 76
whole human family was 149
whole human family with 116
whole human nature and 85
whole human nature was 144
whole human person and 145
whole human person that 104
whole inner nature and 43
whole inner spirit and 52
whole legal estate was 44
whole legal system and 183
whole legal system has 78
whole legal system that 67
whole legal system was 224
whole lives before them 196
whole lives searching for 190
whole lives without any 69
whole lives without being 55
whole mater before you 40
whole months before they 45
whole months without eating 41
whole moral nature has 96
whole moral nature was 131
whole moral system may 51
whole moral system was 54
whole morning without any 53
whole nation became his 62
whole nation behind him 198
whole nation behind them 126
whole nation filled with 40
whole nation looked with 41
whole nation mourns with 45
whole nation perish not 2372
whole nation should die 53
whole nation should for 45
whole nation should not 648
whole nation should pay 58
whole nation struck him 47
whole nation through all 47
whole nation through its 64
whole nation waited with 79
whole nation without any 64
whole night before her 80
whole night before him 143
whole night before them 205
whole night before they 82
whole night before you 144
whole night behind him 130
whole night beside her 119
whole night drinking and 70
whole night planning his 46
whole night searching for 79
whole night through and 727
whole night through for 144
whole night through she 52
whole night through they 110
whole night through with 204
whole night without any 190
whole night without being 136
whole pages filled with 63
whole party agreed that 125
whole party before his 47
whole party before them 170
whole party behind him 43
whole party beyond all 92
whole party dashed off 49
whole party except one 81
whole party halted and 52
whole party rested for 50
whole party rushed out 46
whole party sneezing and 49
whole party thought fit 55
whole party through his 49
whole party turned and 65
whole party turned out 156
whole party walked out 61
whole people behind him 48
whole people beyond any 196
whole people electing its 50
whole people perish not 66
whole people should not 250
whole people should pay 48
whole people turned out 118
whole people without any 40
whole period before and 127
whole period chosen for 45
whole period except for 70
whole period stands out 63
whole place around her 130
whole place blazed out 48
whole place buzzed with 89
whole place called with 43
whole place cleared out 47
whole place filled with 219
whole place hummed with 60
whole place inside and 66
whole place inside out 110
whole place larger than 45
whole place reeked with 188
whole place seemed dead 53
whole place seethed and 45
whole place should bear 50
whole place steamed with 279
whole place strewn with 43
whole place swarming with 60
whole place swarms with 121
whole place teemed with 79
whole place turned out 106
whole plain beyond was 40
whole plain filled with 77
whole power rested with 80
whole rather better than 86
whole region around was 61
whole region became one 46
whole region except for 43
whole region filled with 44
whole region looked gay 111
whole river valley and 49
whole roast suckling pig 327
whole roman empire and 158
whole roman empire for 66
whole roman empire had 64
whole roman empire not 63
whole roman empire was 739
whole rooms filled with 73
whole royal family and 298
whole royal family had 148
whole royal family was 328
whole scene around her 92
whole scene around him 183
whole scene around them 63
whole scene became one 60
whole scene before her 85
whole scene before him 315
whole scene before his 102
whole scene before one 45
whole scene before our 70
whole scene before them 61
whole scene before you 228
whole scene changed and 50
whole scene changes its 57
whole scene glowed with 60
whole scene passed off 205
whole scene played out 143
whole scene stands out 80
whole scene starts out 103
whole scene struck him 58
whole scene throbbing with 42
whole shall become due 1614
whole shelf filled with 43
whole shows clearly that 90
whole sight better than 62
whole slave system was 56
whole social fabric and 328
whole social fabric being 53
whole social fabric can 52
whole social fabric has 46
whole social fabric may 53
whole social fabric that 205
whole social fabric was 276
whole social fabric with 84
whole social factor and 67
whole social groups and 79
whole social system and 606
whole social system are 48
whole social system had 62
whole social system has 96
whole social system that 416
whole social system was 787
whole social system with 48
whole solar system and 280
whole solar system are 86
whole solar system can 52
whole solar system had 60
whole solar system has 151
whole solar system may 91
whole solar system was 643
whole solar system with 136
whole sorry affair was 125
whole space around was 46
whole space filled with 154
whole stage filled with 70
whole state system and 50
whole steaming liquid was 55
whole stock market was 54
whole stone family was 64
whole story before him 91
whole story before his 42
whole story before she 103
whole story before they 75
whole story before you 363
whole story behind his 53
whole story behind that 66
whole story behind this 99
whole story better than 70
whole story clearly and 49
whole story except for 44
whole story poured out 238
whole story should not 52
whole story through his 48
whole story turned out 68
whole story without any 122
whole story without being 46
whole story worked out 153
whole swarm divide and 60
whole table roared with 49
whole tribe turned out 134
whole troop pulled out 42
whole value system and 100
whole value system that 42
whole wages system and 58
whole water column and 158
whole water column was 97
whole water seemed this 82
whole weeks without meat 79
whole which christ had 91
whole which claims and 177
whole which stands out 44
whole within itself and 46
whole works better than 53
whole world admits that 90
whole world agreed that 90
whole world agreed with 50
whole world agrees that 168
whole world agrees with 54
whole world allows you 68
whole world around her 338
whole world around him 725
whole world around them 480
whole world around you 289
whole world became his 49
whole world became one 228
whole world before her 111
whole world before him 492
whole world before his 71
whole world before our 100
whole world before that 53
whole world before thee 136
whole world before them 228
whole world before they 160
whole world before you 478
whole world behind him 84
whole world behind them 96
whole world behind you 43
whole world beside was 87
whole world better than 81
whole world beyond his 114
whole world changed and 55
whole world changed for 142
whole world changes and 56
whole world created for 77
whole world dances with 40
whole world except for 225
whole world except her 53
whole world except his 52
whole world except our 42
whole world except you 51
whole world exists for 98
whole world filled with 701
whole world inside out 94
whole world laughing with 59
whole world laughs with 249
whole world learned that 81
whole world mourns with 49
whole world offers her 59
whole world peopled with 40
whole world poured its 44
whole world seemed new 46
whole world seemed not 52
whole world seemed now 92
whole world seemed one 81
whole world seemed out 94
whole world shined with 105
whole world should bow 79
whole world should hear 101
whole world should not 379
whole world should now 50
whole world should see 244
whole world smiles with 310
whole world sparks and 51
whole world swarms with 66
whole world thought that 244
whole world through all 149
whole world through her 79
whole world through him 43
whole world through his 244
whole world through its 113
whole world through them 47
whole world through this 69
whole world turned its 125
whole world vapors with 62
whole world waited for 150
whole world waited with 58
whole world watching and 61
whole world without any 246
whole world without art 137
whole world without being 56
whole world without him 48
whose action station was 59
whose after career was 45
whose armed forces and 57
whose armed forces are 419
whose armed forces had 191
whose armed forces they 126
whose author claims that 89
whose backs looked old 70
whose basic design was 82
whose basic nature was 61
whose basic policy was 47
whose basic rights are 128
whose basic skills are 62
whose basic tenets are 111
whose basic training and 44
whose basic training has 74
whose basic training was 78
whose basic values and 89
whose basic values are 149
whose beauty struck him 60
whose bills become due 63
whose black tables are 40
whose blood atoned for 45
whose blood atones for 46
whose blood boiled with 122
whose blood groups are 43
whose blood levels are 96
whose blood pilate had 2100
whose blood sample was 146
whose blood sugars are 58
whose blood supply has 152
whose blood supply was 43
whose boiling points are 559
whose boiling points lie 99
whose bosom glowed with 118
whose bosom swells with 60
whose brain damage was 57
whose brain teemed with 51
whose breast cancer had 80
whose breast cancer has 128
whose breast cancer was 150
whose brief career had 46
whose brief career was 182
whose broad pinions bear 87
whose bulky strength and 64
whose burial places are 50
whose burning desire was 47
whose catch phrase was 44
whose changing policy was 46
whose chief assets are 92
whose chief burden was 40
whose chief cities are 52
whose chief defect was 87
whose chief demand was 100
whose chief design was 63
whose chief desire was 935
whose chief duties are 283
whose chief duties was 59
whose chief editor was 171
whose chief effect was 174
whose chief effort was 42
whose chief excuse for 40
whose chief export was 62
whose chief faults are 57
whose chief feature was 353
whose chief figure was 64
whose chief forces are 120
whose chief intent was 54
whose chief mission was 175
whose chief motive for 133
whose chief motive was 236
whose chief object has 56
whose chief object was 1816
whose chief office was 113
whose chief passion was 105
whose chief patron was 54
whose chief powers had 85
whose chief priest was 45
whose chief result was 69
whose chief shrine was 57
whose chief source was 74
whose chief strength lay 316
whose chief strength was 97
whose chief talent lay 45
whose chief talent was 77
whose chief temple was 100
whose chief tenets are 49
whose chief thought was 71
whose chief traits are 63
whose chief values are 50
whose chief virtue was 482
whose chief weapons are 56
whose civil rights and 66
whose civil rights are 312
whose civil rights had 255
whose civil status was 56
whose class standing was 40
whose close friend and 108
whose close friend she 42
whose close friend was 49
whose color changes with 66
whose costs exceed its 41
whose court simony was 44
whose cross section has 204
whose cross section was 140
whose daily actions are 46
whose daily habits and 110
whose daily prayer was 45
whose deeds exceed his 192
whose dreams accuse them 40
whose dress showed him 46
whose dress showed that 48
whose driving forces are 60
whose earthly career had 48
whose earthly career has 55
whose earthly career was 131
whose earthly nature was 93
whose echoes follow him 76
whose editing skills and 62
whose elder brother had 427
whose elder brother has 42
whose elder brother was 350
whose elder sister had 76
whose elder sister was 109
whose erect figure and 50
whose ethnic origin was 144
whose every aspect was 76
whose every branch may 43
whose every branch was 55
whose every corner was 60
whose every desire was 42
whose every detail has 47
whose every detail was 201
whose every dinner was 130
whose every effort has 47
whose every effort was 260
whose every energy was 49
whose every feature and 83
whose every feature was 204
whose every glance and 45
whose every glance was 64
whose every measure was 109
whose every member had 54
whose every member has 54
whose every member was 103
whose every minute was 62
whose every moment was 144
whose every muscle was 52
whose every remark was 41
whose every street and 41
whose every thought and 1138
whose every thought had 63
whose every thought has 45
whose every thought was 845
whose every window was 60
whose exact nature and 162
whose exact nature can 154
whose exact nature has 153
whose exact nature may 44
whose exact nature was 147
whose exact status was 47
whose exact values are 141
whose faces glowed with 48
whose faces should not 54
whose faces showed that 74
whose faint traces and 84
whose father before him 478
whose father bought him 59
whose father called her 42
whose father called him 77
whose father fought with 43
whose father killed her 44
whose father pompey had 50
whose father served with 53
whose father showed him 48
whose father taught her 86
whose father taught him 114
whose father wanted him 124
whose father william had 43
whose father william was 41
whose father wished him 50
whose father wishes him 45
whose father worked for 456
whose father worked with 81
whose favor almost all 40
whose favor storms and 43
whose feeding habits are 98
whose fiery temper and 84
whose fiery temper was 55
whose final report was 202
whose final result was 96
whose final values are 47
whose final version was 98
whose finer feelings had 44
whose first attack was 77
whose first bishop was 136
whose first building was 66
whose first career was 70
whose first charge was 53
whose first choice for 62
whose first choice had 54
whose first choice was 308
whose first cousin was 55
whose first degree was 106
whose first demand was 67
whose first desire was 194
whose first edition had 67
whose first edition was 509
whose first editor was 233
whose first effect was 59
whose first effort was 76
whose first feature was 48
whose first fruits are 50
whose first lesson was 53
whose first letter was 67
whose first master was 51
whose first member was 52
whose first mission was 116
whose first novels are 40
whose first number she 40
whose first number was 125
whose first object had 41
whose first object was 783
whose first passion was 44
whose first pastor was 96
whose first patent was 54
whose first patron was 40
whose first pledge was 66
whose first public act 151
whose first reaction had 72
whose first reaction was 419
whose first release was 48
whose first remark was 60
whose first report was 104
whose first result was 47
whose first section was 89
whose first session was 154
whose first target was 67
whose first teacher was 62
whose first thought had 95
whose first thought was 1058
whose first traces are 42
whose first training was 64
whose first version was 164
whose first victim was 73
whose first volume had 74
whose first volume was 410
whose first voyage was 82
whose fishing methods are 80
whose fixed assets are 54
whose fixed points are 122
whose flash points are 45
whose focal points are 125
whose fresh regard weak 67
whose front window was 52
whose gaunt visage and 52
whose genial nature and 63
whose gothic arches and 40
whose grand master was 139
whose grand object was 129
whose grave aspect and 43
whose green hedges and 71
whose gross estate was 65
whose gross income does 112
whose gross income for 505
whose gross income was 237
whose growing strength and 43
whose growth curves are 45
whose guiding spirit was 318
whose hands almost all 57
whose hands christ has 51
whose hands itched for 45
whose hands launch her 49
whose hands nature had 44
whose hands passed all 176
whose hands reached out 70
whose hands reeked with 62
whose hardy temper has 87
whose haste showed that 48
whose hasty temper was 40
whose hearts burned with 92
whose hearts christ has 56
whose hearts failed them 228
whose hearts glowed with 86
whose hearts prompt them 43
whose hearts yearned for 63
whose house dinner had 45
whose house itself was 135
whose house lowell and 51
whose human nature has 63
whose human nature was 125
whose human rights and 83
whose human rights are 835
whose human rights had 149
whose human weight and 88
whose hunting ground was 57
whose image filled his 99
whose image haunts our 58
whose index values are 54
whose inner nature and 72
whose inner nature was 60
whose inner selves are 64
whose inner strength and 83
whose inner workings are 487
whose inner workings can 42
whose inner worlds are 43
whose items simply are 42
whose joint income with 79
whose lanky figure and 44
whose large estate was 67
whose large family had 91
whose later career has 49
whose later career was 185
whose later stages are 46
whose later writings are 43
whose learning styles and 51
whose learning styles are 199
whose legal acumen and 71
whose legal advice was 47
whose legal opinion was 47
whose legal powers are 52
whose legal rights and 94
whose legal rights are 351
whose legal rights had 73
whose legal status and 96
whose legal status had 75
whose legal status has 117
whose legal status was 633
whose legal system does 44
whose legal system has 57
whose legal system was 127
whose legal training and 72
whose legal training was 49
whose light curves are 70
whose light figure was 65
whose light weight and 56
whose lofty canvas was 56
whose lofty towers and 73
whose logic drives him 94
whose lower bounds are 58
whose lower levels are 72
whose lower limits are 47
whose lower portion does 40
whose lower portion was 45
whose lower reaches are 54
whose lower section was 60
whose lower slopes are 301
whose lurid clouds are 41
whose magic powers are 47
whose major assets are 56
whose major duties are 73
whose major effect was 40
whose major effort was 40
whose major feature was 66
whose major findings are 70
whose major mission was 43
whose major passion was 42
whose major strength was 42
whose median income was 167
whose melting points are 490
whose melting points lie 49
whose merit places him 72
whose moist cheeks yet 41
whose money income has 42
whose money income was 52
whose moral feelings are 131
whose moral feelings can 53
whose moral habits are 69
whose moral nature had 143
whose moral nature has 178
whose moral nature was 251
whose moral purity and 47
whose moral strength and 70
whose moral strength was 51
whose moral training has 100
whose moral values and 54
whose moral values are 219
whose mother called her 43
whose mother called him 96
whose mother taught her 45
whose mother taught him 76
whose mother tongues are 333
whose mother waited with 42
whose mother wanted her 66
whose mother wanted him 93
whose mother worked for 95
whose motion sounds with 372
whose motor nerves are 48
whose motor skills are 63
whose muddy waters are 48
whose naked bodies are 40
whose names begins with 63
whose names bespeak them 47
whose names follow are 89
whose names follow his 42
whose names should not 221
whose naval career had 51
whose naval career was 48
whose naval strength was 75
whose needs exceed his 43
whose nerve failed him 73
whose nerve fibers are 42
whose nerve supply has 79
whose nesting habits are 44
whose noble nature and 45
whose noble nature was 92
whose noble spirit and 154
whose nodal points are 97
whose odious memory was 150
whose older brother and 41
whose older brother had 232
whose older brother has 53
whose older brother was 352
whose older siblings had 80
whose older sister had 108
whose older sister was 132
whose optic nerves are 78
whose outer coatings are 52
whose outer layers are 101
whose outer limits are 151
whose outer shells are 94
whose parts lengthen and 50
whose peaked gables and 41
whose peaked summit had 84
whose phone number was 155
whose phone number you 85
whose pitch belongs with 129
whose pitch varies with 44
whose pixel values are 112
whose plans called for 54
whose poetic talent was 49
whose polar groups are 56
whose power awaits all 47
whose power became too 44
whose power created and 66
whose power output was 46
whose power reached its 69
whose power rested not 45
whose price changes are 138
whose price varies with 46
whose prime mission was 44
whose prime motive was 102
whose prime object was 264
whose prime strength was 41
whose prime target was 47
whose prime virtue was 48
whose prose writings are 51
whose proud height now 42
whose proud spirit can 64
whose proud spirit had 45
whose proud spirit was 47
whose quick temper and 62
whose quick temper she 55
whose quiet manner and 51
whose racial origin was 51
whose racial status was 55
whose reign christ was 198
whose reign lasted but 61
whose reign lasted for 236
whose roots extend far 51
whose roots reached far 64
whose rough nature had 81
whose royal family had 55
whose royal family they 68
whose royal family was 78
whose royal nature was 99
whose ruddy cheeks and 71
whose sadly gifted eye 129
whose scale values are 46
whose selling prices are 87
whose senior member was 60
whose sense organs are 137
whose serial number was 56
whose serum levels are 67
whose shape changes with 49
whose shape varies with 96
whose shaping wisdom and 47
whose share prices are 98
whose ships traded with 50
whose short career was 97
whose short fiction has 48
whose sides measure one 95
whose sight failed him 75
whose sight murder and 90
whose skill levels are 93
whose skins supply them 53
whose small strength had 67
whose social equals they 65
whose social fabric was 54
whose social habits and 89
whose social habits are 49
whose social origin was 73
whose social skills and 46
whose social skills are 196
whose social standing and 146
whose social standing had 63
whose social standing was 448
whose social status and 356
whose social status can 51
whose social status did 50
whose social status had 115
whose social status has 153
whose social status they 61
whose social status was 1147
whose social system and 48
whose social system has 68
whose social system was 127
whose social theories are 40
whose social values and 59
whose social values are 79
whose sound advice and 89
whose sound chaste wings 172
whose speed varies with 82
whose state spaces are 43
whose steep slopes are 112
whose stock always goes 76
whose stock prices are 145
whose stony levels and 74
whose story begins this 66
whose story begins with 87
whose story opened this 269
whose strong desire for 48
whose strong memory and 49
whose strong nerves and 46
whose strong points are 69
whose study showed that 155
whose sweet temper and 42
whose teaching methods are 41
whose terms expire that 65
whose terms expire this 76
whose thinking powers are 48
whose title begins with 222
whose title reveals its 62
whose total amount was 47
whose total assets are 312
whose total budget was 43
whose total effect was 85
whose total flight was 49
whose total income did 140
whose total income does 422
whose total income for 80
whose total income was 331
whose total number can 46
whose total number may 44
whose total number was 246
whose total output can 67
whose total output was 114
whose total scores are 62
whose total strength was 246
whose total volume was 71
whose total weight does 51
whose total weight was 162
whose touch turned all 53
whose track record has 41
whose track record was 73
whose trade engaged his 107
whose trust status was 58
whose unity exists not 55
whose upper course had 62
whose upper floors are 77
whose upper layers are 44
whose upper limits are 66
whose upper portion had 40
whose upper portion has 43
whose upper portion was 47
whose upper reaches are 90
whose upper slopes are 49
whose upper waters are 53
whose value changes with 273
whose value equals that 115
whose value should not 217
whose value system and 63
whose value system has 43
whose value system was 99
whose value varies with 482
whose veins flowed with 42
whose views accord with 102
whose views agreed with 105
whose views should not 51
whose vital actions are 76
whose vital energy has 40
whose vital forces are 78
whose vital organs are 129
