wan yellow light of 46
who gathers crops in 134
who gathers souls of 99
who glided about the 98
who gossip about the 64
who govern either as 59
who govern ought to 79
who govern shall be 73
who govern under the 93
who greatly added to 131
who greatly aided in 58
who greatly aided the 178
who greatly enjoy the 79
who greatly feared the 280
who greatly liked the 90
who greatly longed to 46
who greatly loved the 184
who greatly value the 52
who griped about the 53
who groans beneath the 81
who groans under the 124
who groped about in 42
who grovel under it 97
who guides others to 47
who guides souls to 69
who hailed jesus as 60
who handed round the 125
who handle cases in 47
who handle cases of 46
who handle funds of 50
who handle funds or 84
who handle money in 44
who handle money or 147
who hanker after it 48
who hanker after the 435
who happen still to 54
who hardly cared to 59
who hardly could be 87
who hardly dared to 406
who hardly dares to 127
who hardly knows me 57
who hardly knows the 238
who hardly needs to 54
who hardly seems to 171
who hardly spoke at 88
who hardly spoke to 263
who haunts about the 56
who helped about the 107
who helped author the 49
who helped begin the 87
who helped blaze the 72
who helped build an 45
who helped build it 342
who helped build my 59
who helped build the 3215
who helped build up 333
who helped carry it 48
who helped carry the 388
who helped cause the 69
who helped change the 416
who helped check the 61
who helped craft the 215
who helped create an 109
who helped create it 327
who helped create the 2887
who helped crush the 53
who helped defeat the 324
who helped draft it 94
who helped draft the 1789
who helped drive the 192
who helped elect the 41
who helped erect the 42
who helped fight the 99
who helped force the 47
who helped forge the 328
who helped found it 55
who helped found the 4012
who helped frame the 375
who helped gather the 122
who helped guard the 42
who helped guide me 287
who helped guide my 66
who helped guide the 413
who helped guide us 57
who helped henry to 41
who helped jason to 57
who helped others in 63
who helped others to 165
who helped people in 147
who helped people to 103
who helped place the 60
who helped plant the 105
who helped raise me 287
who helped raise the 564
who helped reveal the 48
who helped round up 68
who helped serve the 66
who helped shape it 195
who helped shape my 467
who helped shape the 2860
who helped smooth the 87
who helped solve the 153
who helped spark the 111
who helped spice up 95
who helped spread the 470
who helped staff the 57
who helped stage the 94
who helped start it 70
who helped start me 42
who helped start the 732
who helped steer me 62
who helped steer the 138
who helped swell the 66
who helped train the 176
who helped usher in 244
who helped women in 72
who helped would be 49
who helped write it 113
who helped write the 1384
who herded sheep in 89
who highly exalt the 68
who highly prize the 47
who highly value the 140
who hopped about on 74
who hopped about the 75
who hovers about the 99
who hovers above the 132
who hovers round the 78
who humbly trust in 121
who hungers after the 43
who hurled abuse at 90
who hurled rocks at 54
who ideally would be 64
who impart skill in 40
who impose costs on 78
who impose order on 40
who impute folly to 77
who incite others to 291
who incite people to 61
who incurs costs in 54
who incurs danger by 57
who indeed appear to 47
who indeed could be 108
who indeed lived in 52
who indeed might be 81
who indeed ought to 160
who indeed seems to 249
who indeed speaks of 48
who indeed stuck at 108
who indeed would be 136
who induce others to 228
who inject drugs is 43
who inject drugs or 74
who injure others by 174
who instead chose to 73
who instead focus on 46
who intend either to 54
who intend joining the 47
who intend later to 49
who intend never to 80
who invest funds in 43
who invest money in 893
who invite others to 158
who invite people to 123
who issued bills of 48
who issued coins in 84
who joined about the 46
who joined after the 570
who joined david at 123
who joined david in 77
who joined either the 56
who joined hands in 164
who joined hands to 187
who joined later in 63
who joined others in 64
who joined satan in 60
who joined under the 61
who joined would be 78
who judged after the 124
who judged israel at 40
who judged others by 138
who judged people by 72
who judged women as 40
who judges others by 56
who judges people by 66
who jumped about in 42
who justly claim the 40
who justly earned the 56
who justly ought to 86
who keenly feels the 67
who kicked about in 48
who killed billy the 148
who killed eight of 87
who killed fifty of 42
who killed people by 66
who killed people in 96
who killed seven of 41
who killed terry in 67
who killed thirty of 56
who kindly acted as 891
who kindly aided me 75
who kindly asked if 40
who kindly asked me 264
who kindly asked us 96
who kindly drove me 77
who kindly seated me 47
who kindly takes the 54
who kindly typed the 89
who kindly wrote me 44
who kindly wrote the 181
who kindly wrote to 118
who kissed hands on 57
who labors under an 51
who labors under no 47
who labors under the 490
who lacked either the 569
who lacked funds to 97
who lacked money or 52
who lacked money to 102
who lacked power to 52
who lacked skill in 80
who landed under the 77
who lasted until the 85
who lately dwelt in 103
who lately lived at 62
who lately lived in 85
who lately lived on 55
who lately stood on 44
who lately tried to 42
who latest feels the 73
who lavish abuse on 49
who lavish money on 44
who learned about it 495
who learned about my 47
who learned about the 1663
who learned first to 42
who learned greek at 87
who learned greek in 95
who learned latin as 83
who learned latin in 51
who learned lists of 48
who learned tidings of 56
who learned today of 47
who learned under the 53
who levied taxes on 138
who levied tolls on 80
who likely would be 123
who limped while he 95
who lingered about the 335
who lingered after the 168
who lingered round the 43
who listen daily to 48
who little dreams of 44
who little laura is 42
who little likes to 68
who loafed about the 167
who loaned money at 158
who loaned money in 52
who loaned money on 86
who loaned money or 42
who loaned money to 821
who lodged under the 62
who lodged within the 149
who loiter about the 196
who lolled about on 51
who lolled about the 101
who lonely loves to 63
who looked about as 828
who looked about my 228
who looked about the 310
who looked about to 185
who looked above the 51
who looked after an 69
who looked after it 752
who looked after me 2704
who looked after my 1111
who looked after the 23067
who looked after thy 51
who looked after us 1399
who looked again at 41
who looked below the 508
who looked beneath the 473
who looked close to 240
who looked equal to 50
who looked facts in 57
who looked first at 263
who looked first to 117
who looked grave at 40
who looked happy in 41
who looked happy to 44
who looked nearly as 226
who looked quite as 272
who looked quite so 118
who looked rather to 244
who looked right at 98
who looked round at 132
who looked round in 92
who looked round the 189
who looked round to 47
who looked sadly at 71
who looked twice as 111
who looked twice at 91
who looked under the 91
who loomed large in 620
who loomed large on 49
who lounged about in 95
who lounged about on 51
who lounged about the 599
who lounged round the 124
who lounges about the 56
who lurked about in 55
who lurked about the 202
who lurked beneath the 63
who lurked under the 59
who lurked within the 65
who lusted after the 424
who mainly belong to 109
who mainly engage in 60
who mainly focus on 105
who mainly lived in 167
who martin luther king 206
who measure every thing 111
who measure merit by 46
who measure others by 123
who merely acted as 198
who merely acted in 42
who merely added to 46
who merely agree to 42
who merely aimed at 74
who merely appear to 73
who merely asked the 43
who merely asked to 61
who merely belong to 75
who merely claim to 97
who merely comes to 67
who merely echoed the 75
who merely engage in 70
who merely enjoy the 71
who merely fails to 73
who merely found the 45
who merely gazed at 174
who merely gives the 68
who merely holds the 78
who merely hoped to 97
who merely keeps the 48
who merely knows the 116
who merely laugh at 44
who merely liked to 44
who merely likes to 56
who merely lived in 120
who merely lives in 49
who merely looks at 247
who merely looks on 218
who merely makes an 47
who merely makes the 54
who merely needs to 75
who merely obeys the 75
who merely posed as 109
who merely reacts to 81
who merely repeat the 84
who merely seeks to 225
who merely seems to 57
who merely serve as 70
who merely serve the 51
who merely share the 40
who merely shows the 40
who merely speaks of 61
who merely spoke the 184
who merely stand by 47
who merely stand on 69
who merely stood by 101
who merely stood on 47
who merely takes the 121
who merely tells the 48
who merely tells us 68
who merely thinks of 40
who merely tried to 191
who merely tries to 213
who merely turns on 110
who merely visit the 49
who merely wants the 50
who merely wants to 1184
who merely watch the 49
who milled about in 139
who milled about on 41
who milled about the 305
who misuse drugs or 73
who moaned about the 67
who mostly belong to 448
who mostly lived in 480
who mostly lived on 63
who nailed jesus to 155
who nailed words to 229
who needed change of 42
who needed coaxing or 57
who needed first to 46
who needed funds to 126
who needed loans to 40
who needed money as 41
who needed money in 82
who needed money or 82
who needed money to 997
who needed others to 80
who needed people to 63
who needed proof of 52
who needed putting to 69
who needed space to 62
who neither belong to 144
who neither dared to 172
who neither denying the 43
who neither enjoy the 51
who neither feared the 87
who neither knows the 131
who neither liked the 219
who neither lived in 70
who neither loved the 116
who neither owned the 71
who neither spoke the 48
who neither staid in 69
who neither wants to 102
who nobody wants to 60
who nodded again to 51
who number close to 80
who number seven is 53
who obtain loans by 41
who obtain money by 57
who obtain money or 42
who occupy about the 44
who occupy lands of 40
who occupy nearly the 115
who occupy parts of 95
who occupy posts in 110
who occupy posts of 185
who occupy roles in 93
who occupy roles of 43
who occupy rooms in 112
who offers goods or 71
who offers labor in 49
who offers money to 56
who offers proof of 42
who offers words of 41
who opened doors to 147
who opened japan to 253
who opened shops in 55
who openly admit to 111
who openly boast of 69
who openly claim to 68
who openly dared to 134
who openly engage in 238
who openly flout the 45
who openly scoff at 48
who openly spoke of 120
who openly tried to 47
who oppose change in 48
who oppose every thing 61
who oppose women in 55
who orders every thing 95
who paints under the 64
who panted after the 62
who parade about in 46
who parade under the 63
who passed about the 51
who passed beneath it 142
who passed beneath the 172
who passed close by 343
who passed close to 280
who passed hither to 87
who passed nearly the 42
who passed round the 72
who passed under it 165
who passed under my 52
who passed under the 1477
who passed within the 109
who passed would be 178
who passes under the 292
who passes within the 46
who passes would do 52
who pauses within the 87
who peopled italy in 104
who perish under the 149
who permit others to 93
who placed first in 161
who placed fourth in 62
who placed money in 42
who placed trust in 54
who placed value on 54
who places money in 60
who places trust in 92
who places value on 55
who plaits straw at 115
who plants seeds in 49
who played about in 74
who played about the 325
who played beneath the 96
who played cards at 67
who played cards in 90
who played cards on 71
who played cards or 91
who played cello in 45
who played chess in 57
who played drums in 141
who played drums on 77
who played false to 105
who played games in 73
who played games of 77
who played guard on 48
who played jesus in 82
who played music in 91
who played music on 72
who played parts in 228
who played parts of 74
who played poker in 43
who played roles as 40
who played roles in 469
who played roles of 99
who played tunes on 63
who played under the 379
who played violin in 82
who played while the 59
who pleased might go 50
who ponder about the 45
who poured blood on 44
who poured scorn on 415
who poured water on 405
who prated about the 88
who prates about the 70
who prefer action to 56
who prefer begging to 51
who prefer books to 47
who prefer duels to 83
who prefer either of 43
who prefer either the 43
who prefer either to 40
who prefer facts to 123
who prefer honor to 40
who prefer lending it 107
who prefer money to 82
who prefer never to 49
who prefer order to 43
who prefer poetry to 45
who prefer power to 58
who prefer quiet to 40
who prefer rather to 84
who prefer sound to 61
who prefer staying at 48
who prefer walking to 50
who prefer working in 99
who probed beneath the 59
who proved adept at 141
who proved equal to 269
who proved false to 289
who proved later to 128
who proved loyal to 117
who proved willing to 346
who proved worthy of 242
who proves anything at 49
who proves false to 105
who proves worthy of 40
who prowls about the 170
who prowls round the 72
who pulled aside the 40
who pulled strings to 121
who pursue crime as 47
who pursue either to 507
who pushed aside the 221
who pushes aside the 57
who rained blows on 40
who raised again the 56
who raised aloft the 121
who raised cries of 59
who raised funds by 42
who raised funds to 261
who raised havoc in 105
who raised money by 222
who raised money in 95
who raised money on 49
who raised money to 293
who raised sheep in 67
who ramble about at 94
who ramble about the 43
who ramble twice or 98
who ranked above the 337
who ranked after the 56
who ranked alone in 43
who ranked below the 327
who ranked close to 66
who ranked first in 254
who ranked fourth in 71
who ranked lower in 96
who ranted about the 53
who rarely agree on 79
who rarely appear in 165
who rarely bother to 59
who rarely comes to 118
who rarely engage in 168
who rarely enter the 49
who rarely fails to 146
who rarely leaves the 140
who rarely lived in 48
who rarely seems to 45
who rarely speaks in 105
who rarely speaks to 54
who rarely spoke at 98
who rarely spoke in 263
who rarely spoke of 184
who rarely spoke on 40
who rarely spoke to 386
who rarely spoke up 128
who rarely talks to 48
who rarely visit the 111
who rashly breaks the 48
who reached china by 51
who reached china in 304
who reached egypt in 46
who reached israel in 47
who reached japan in 118
who reached lhasa in 46
who reached macao in 46
who reached paris in 52
who reached santa fe 106
who reached spain in 47
who reached under the 86
who reacted badly to 111
who readily adapt to 56
who readily admit the 130
who readily admit to 112
who readily adopt the 50
who readily agree to 44
who readily engage in 54
who readily yield to 54
who realize fully the 91
who reasons about the 81
who reeled under the 55
who refuse either to 146
who refuse honor to 46
who refuse shall be 155
who regard beauty in 92
who regard books as 113
who regard change as 83
who regard china as 54
who regard crime as 50
who regard doubt as 43
who regard ethics as 138
who regard islam as 45
who regard israel as 58
who regard jesus as 449
who regard labor as 195
who regard learning as 86
who regard logic as 131
who regard money as 232
who regard music as 254
who regard others as 170
who regard poetry as 274
who regard power as 58
who regard russia as 56
who regard space as 86
who regard teaching as 284
who regard thinking as 44
who regard woman as 89
who regard women as 411
who reigns above the 158
who reigns above us 61
who reigns where no 45
who reject every thing 43
who reject jesus as 375
who remain above the 89
who remain after the 703
who remain alert to 49
who remain alive at 128
who remain alive in 104
who remain alive to 73
who remain appear to 40
who remain aware of 105
who remain below the 150
who remain blind to 167
who remain bound by 75
who remain bound to 116
who remain close to 382
who remain fixed in 75
who remain longer in 68
who remain loyal to 2234
who remain mired in 114
who remain missing in 51
who remain seated in 55
who remain shall be 147
who remain still in 70
who remain stuck in 201
who remain under the 729
who remain until the 149
who remain willing to 59
who remain within it 109
who remain within the 1718
who remain would be 79
who rented rooms at 48
who rented rooms in 312
who rented rooms to 250
who rented space in 148
who rented space to 59
who repair thither in 50
who repair thither to 145
who repent shall be 63
who report cases of 105
who report engaging in 407
who report gains by 41
who repose under the 43
who reside about the 56
who reside above the 59
who reside close to 131
who reside either in 68
who reside under the 179
who reside where the 45
who reside within it 180
who reside within or 48
who reside within the 3172
who resist change in 124
who resist change of 71
who resist change or 53
who resort hither in 178
who resort hither to 90
who resort thither in 130
who resort thither to 245
who rested beneath the 54
who rested under the 128
who retain title to 97
who retire after the 138
who retire under the 174
who return after an 51
who return after the 63
who return again to 76
who richly gives us 64
who roamed about at 64
who roamed about in 420
who roamed about the 962
who roamed until the 43
who rolled about in 157
who rolled about on 49
who rolled about the 61
who rushed about in 73
who rushed about the 105
who rushed after the 64
who rushes about the 45
who sacked delhi in 109
who sailed about the 71
who sailed close to 47
who sailed round it 50
who sailed round the 1069
who sailed thither in 46
who sailed under it 79
who sailed under the 908
who scarce dared to 75
who scarce knows the 180
who scored above or 53
who scored above the 1667
who scored below the 1254
who scored lower in 120
who scored lower on 756
who scored within the 183
who scores above the 115
who scores below the 129
who scurry about in 42
who seemed about as 162
who seemed about the 84
who seemed about to 1960
who seemed above the 112
who seemed aware of 310
who seemed blind to 103
who seemed bored by 49
who seemed bound to 161
who seemed choking in 46
who seemed close to 228
who seemed dazed by 58
who seemed drawn to 136
who seemed either to 251
who seemed equal to 66
who seemed fated to 186
who seemed first to 74
who seemed fully to 258
who seemed glued to 70
who seemed happy at 40
who seemed happy in 96
who seemed happy to 571
who seemed lacking in 71
who seemed leader of 77
who seemed moved by 120
who seemed nearly as 120
who seemed never so 42
who seemed never to 2439
who seemed often to 108
who seemed prone to 76
who seemed proud of 390
who seemed proud to 66
who seemed quite as 331
who seemed quite at 296
who seemed quite in 85
who seemed quite to 195
who seemed rather to 762
who seemed really to 548
who seemed sorry to 40
who seemed still to 466
who seemed stuck in 46
who seemed tired of 42
who seemed truly to 97
who seemed under the 134
who seemed upset by 79
who seemed waiting to 51
who seemed willing to 3058
who seemed worthy of 401
who seemed worthy to 209
who seized power as 103
who seized power at 79
who seized power by 466
who seized power in 4092
who seized power on 151
who seized power to 53
who seizes power by 59
who seizes power in 47
who seldom agree on 65
who seldom aimed at 151
who seldom appear in 116
who seldom appear on 41
who seldom bother to 43
who seldom cared to 74
who seldom comes to 86
who seldom could be 124
who seldom count the 88
who seldom dared to 85
who seldom engage in 72
who seldom erred in 55
who seldom fails in 85
who seldom fails to 268
who seldom judge or 137
who seldom leaves the 66
who seldom loses an 71
who seldom makes an 41
who seldom mingled in 325
who seldom reason at 174
who seldom speaks in 40
who seldom spoke at 51
who seldom spoke in 141
who seldom spoke of 176
who seldom spoke to 272
who seldom stood on 114
who seldom thinks of 132
who seldom visit the 98
who select teaching as 46
who sensed danger in 50
who served after the 180
who served close to 71
who served either as 280
who served either in 110
who served first as 1382
who served first in 403
who served first the 62
who served henri iv 47
who served later as 161
who served later in 63
who served longer in 57
who served others in 74
who served since the 43
who served spain in 43
who served terms in 55
who served terms of 72
who served twice as 578
who served twice in 46
who served under an 68
who served under it 71
who served under king 175
who served under me 790
who served under my 435
who served under or 57
who served under the 5490
who served until he 141
who served until the 809
who served within the 259
who serves under me 88
who serves under the 287
who serves until the 94
who settle every thing 67
who settle within the 56
who shared fully in 110
who shared fully the 60
who shared parts of 63
who shared power in 105
who shares fully in 56
who shewed signs of 61
who shoots drugs or 103
who should abide by 58
who should adapt to 62
who should admit the 54
who should adopt it 93
who should adopt the 271
who should again be 49
who should again in 67
who should agree on 70
who should agree to 424
who should allow the 88
who should alone be 47
who should alter the 191
who should appeal to 324
who should appear as 300
who should appear at 1769
who should appear in 2154
who should appear on 686
who should appear to 1161
who should apply in 67
who should apply it 62
who should apply the 238
who should apply to 337
who should arise in 396
who should arise to 70
who should avenge the 148
who should avoid the 114
who should begin by 94
who should begin it 47
who should begin the 283
who should begin to 491
who should belong to 880
who should blame the 53
who should bless the 40
who should blush at 43
who should blush to 49
who should boast of 53
who should brick up 55
who should build an 42
who should build it 154
who should build the 582
who should build up 243
who should burst in 67
who should carry it 796
who should carry me 66
who should carry on 1702
who should carry the 1424
who should carry to 44
who should catch the 227
who should cause the 209
who should chair the 219
who should change the 177
who should check the 161
who should claim in 115
who should claim it 85
who should claim the 493
who should claim to 202
who should cleave to 70
who should climb the 65
who should climb up 89
who should close the 59
who should count as 602
who should count the 158
who should cover the 121
who should create the 121
who should creep so 40
who should cross the 507
who should crown the 78
who should crush the 161
who should dance the 45
who should defeat the 53
who should defer to 138
who should doubt it 44
who should doubt of 76
who should doubt the 198
who should draft the 58
who should drink it 74
who should drink of 115
who should drink the 109
who should drive in 95
who should drive it 52
who should drive the 246
who should drive up 646
who should dwell in 219
who should dwell on 70
who should either be 441
who should elect the 247
who should elect to 196
who should engage in 3495
who should engage the 41
who should engage to 125
who should enjoy it 154
who should enjoy the 1123
who should enter an 44
who should enter at 44
who should enter by 83
who should enter in 133
who should enter it 249
who should enter my 241
who should enter on 305
who should enter or 125
who should enter the 2648
who should enter to 40
who should erect the 88
who should essay to 161
who should excel in 291
who should exert the 62
who should exist in 82
who should fancy he 60
who should favor the 41
who should fetch it 46
who should fetch us 56
who should fight in 60
who should fight the 154
who should first be 518
who should first go 120
who should first of 71
who should focus on 57
who should force the 69
who should forge or 52
who should frame the 62
who should gather in 50
who should gather the 143
who should grant it 99
who should grant the 40
who should grasp the 70
who should greet me 58
who should guard the 229
who should guess the 50
who should guide the 377
who should guide us 42
who should hover at 87
who should incur the 112
who should issue an 293
who should issue the 158
who should judge of 264
who should judge the 408
who should kneel to 134
who should knock at 63
who should labor in 44
who should labor to 1442
who should later be 54
who should laugh at 75
who should light the 47
who should limit the 43
who should loose me 234
who should march in 201
who should march to 44
who should marry an 41
who should marry the 191
who should merit it 113
who should mount the 160
who should never be 2305
who should never go 117
who should offer it 164
who should offer me 40
who should offer the 366
who should offer to 766
who should offer up 77
who should offer us 66
who should order the 85
who should outdo the 66
who should paint the 108
who should pitch the 85
who should place in 64
who should place the 197
who should plant the 85
who should please to 49
who should point the 60
who should point to 72
who should preach in 330
who should preach it 97
who should preach or 64
who should preach the 391
who should preach to 132
who should press the 53
who should print or 64
who should prove an 40
who should prove the 221
who should prove to 344
who should raise an 58
who should raise it 65
who should raise the 507
who should raise us 48
who should rally to 58
who should rather be 573
who should really be 948
who should reason as 118
who should reason in 53
who should refer to 158
who should reign as 41
who should reign in 384
who should renew the 97
who should reopen the 51
who should repeat it 51
who should repeat the 128
who should reply to 119
who should reveal the 264
who should reveal to 55
who should scale the 93
who should scorn or 49
who should seize it 89
who should seize or 58
who should seize the 336
who should serve as 3312
who should serve at 61
who should serve in 1301
who should serve it 40
who should serve on 569
who should serve the 531
who should serve to 331
who should shape the 53
who should share in 416
who should share it 66
who should share my 44
who should share the 513
who should shoot the 57
who should sleep at 59
who should sleep in 177
who should sleep on 175
who should smite the 59
who should sneer at 43
who should solve it 79
who should solve the 301
who should spend it 53
who should spend the 100
who should spread the 78
who should staff the 70
who should stain the 64
who should stand as 374
who should stand at 224
who should stand by 445
who should stand in 1594
who should stand on 269
who should stand the 156
who should stand to 78
who should stand up 640
who should start the 128
who should start up 146
who should state the 58
who should stick to 196
who should still be 583
who should stoop to 69
who should study at 60
who should study it 52
who should study the 554
who should study to 97
who should sweep the 74
who should touch it 57
who should touch me 50
who should touch the 178
who should trace the 62
who should train the 53
who should trust in 172
who should trust to 120
who should under no 68
who should unite in 249
who should unite the 254
who should unite to 50
who should untie it 63
who should untie the 114
who should usher in 91
who should usurp the 66
who should utter the 120
who should visit it 271
who should visit me 66
who should visit the 1560
who should visit us 44
who should waste on 100
who should watch the 195
who should weigh it 65
who should weigh the 53
who should wield it 125
who should wield the 250
who should within the 91
who should write an 48
who should write in 152
who should write it 310
who should write of 40
who should write on 125
who should write or 161
who should write the 1133
who should write to 211
who should yield it 55
who should yield to 139
who shoved aside the 81
who showed marks of 50
who showed mercy on 576
who showed mercy to 310
who showed signs of 8510
who showed skill in 127
who showed still the 63
who sighed after the 104
who sighed under the 58
who signed would be 72
who simply acted as 117
who simply added the 51
who simply appear to 41
who simply asked the 56
who simply asked to 46
who simply chose to 186
who simply enjoy the 298
who simply fails to 187
who simply falls in 46
who simply finds it 53
who simply found it 129
who simply found the 70
who simply gives the 48
who simply hated the 60
who simply hoped to 59
who simply knows the 47
who simply lacks the 105
who simply liked the 82
who simply liked to 115
who simply likes to 169
who simply lived in 92
who simply looks at 175
who simply loved the 92
who simply loved to 75
who simply loves the 42
who simply loves to 50
who simply needs to 167
who simply picks up 41
who simply reacts to 57
who simply repeat the 60
who simply seeks to 98
who simply seems to 62
who simply stood by 53
who simply stood in 52
who simply takes the 113
who simply tells the 45
who simply tells us 49
who simply thinks of 42
who simply tried to 305
who simply tries to 195
who simply trust in 66
who simply typed or 53
who simply wants the 117
who simply wants to 2554
who sinned under the 131
who sleeps alone in 71
who sleeps beneath it 115
who sleeps beneath the 283
who sleeps under the 328
who sleeps while the 68
who sleeps within the 98
who slowly began to 302
who slowly begin to 42
who slowly built up 89
who slowly comes to 92
who smarts under the 49
who smiled sadly at 52
who smiled shyly at 94
who smokes opium is 45
who soared above the 108
who someone really is 120
who sorely tried the 70
who sought after it 62
who sought after the 334
who sought change in 107
who sought cover in 41
who sought either the 98
who sought either to 270
who sought entry to 257
who sought exile as 69
who sought exile in 118
who sought first the 113
who sought first to 144
who sought glory in 81
who sought glory on 195
who sought haven in 66
who sought homes in 273
who sought power by 101
who sought power in 113
who sought power or 51
who sought power to 57
who sought rather to 233
who spared others as 43
who spends hours at 84
who spends hours in 231
who spends hours of 53
who spends hours on 105
who spends money as 47
who spends money in 131
who spends money on 311
who spends money or 54
who spends money to 60
who spends months in 44
who spends twice as 52
who stalks about the 45
who stands about at 43
who stands above it 153
who stands above me 40
who stands above or 91
who stands above the 1467
who stands above us 73
who stands alone as 102
who stands alone at 132
who stands alone in 1553
who stands alone is 160
who stands alone on 176
who stands apart as 64
who stands apart in 125
who stands aside in 44
who stands aside to 71
who stands below the 68
who stands beneath the 198
who stands close by 146
who stands close to 628
who stands erect in 90
who stands erect on 60
who stands first in 737
who stands first on 105
who stands guard at 162
who stands guard in 44
who stands holding the 70
who stands looking at 153
who stands nearer to 156
who stands staring at 68
who stands still in 113
who stands still is 161
who stands talking to 43
who stands today as 123
who stands under an 52
who stands under it 62
who stands under the 635
who stands waiting at 42
who stands waiting to 75
who stands where he 54
who stands where in 156
who stands where on 91
who stands where the 72
who stands within it 43
who stands within the 844
who stared after me 60
who starts talking to 54
who starts where the 44
who starts working at 46
who starts working in 53
who stated after the 58
who stayed after the 348
who stayed alive by 76
who stayed alone in 42
who stayed began to 64
who stayed close by 213
who stayed close to 1272
who stayed glued to 56
who stayed longer in 165
who stayed loyal to 781
who stayed tried to 69
who stayed under the 140
who stayed until he 43
who stayed until the 429
who stayed where he 97
who stayed within the 783
who stayed would be 164
who sticks close to 132
who strips louis the 41
who strive after it 114
who strive after the 309
who strive daily to 84
who strode about in 55
who strode about the 70
who stroll about the 131
who strove after the 123
who strove rather to 103
who strove which of 53
who struck coins in 141
who struck money of 93
who struts about as 107
who struts about in 175
who struts about on 59
who struts about the 44
who suffer abuse at 52
who suffer abuse in 44
who suffer under it 662
who suffer under the 1968
who suffer while the 41
who supply funds to 157
who supply goods or 164
who supply goods to 126
who supply labor or 111
who supply parts to 46
who supply water to 43
who surely knows the 68
who surely needs no 41
who surely ought to 531
who surely would be 248
who surged about the 46
who surged round the 54
who sweated under the 47
who talked about an 103
who talked about it 1273
who talked about me 117
who talked about my 144
who talked about the 5893
who talked often of 47
who talked would be 41
who tanned hides or 52
who taught about the 236
who taught anything as 63
who taught dancing in 48
who taught dancing to 47
who taught drama at 45
who taught drawing at 85
who taught drawing in 72
who taught drawing to 50
who taught first at 174
who taught first in 107
who taught girls of 51
who taught greek at 277
who taught greek in 209
who taught greek to 97
who taught israel to 139
who taught latin at 137
who taught latin in 93
who taught latin to 112
who taught logic at 100
who taught music at 306
who taught music in 352
who taught music to 187
who taught others to 138
who taught people the 59
who taught people to 408
who taught under the 171
who taught within the 51
who taught women to 60
who taught writing at 43
who teaches about the 94
who teaches ethics at 58
who teaches latin to 44
who teaches music at 97
who teaches music in 134
who teaches music to 50
who teaches others the 41
who teaches others to 153
who teaches people to 218
who teaches torah to 202
who teaches writing at 139
who teaches writing in 45
who tempts people to 65
who tended either to 73
who tended rather to 66
who tended sheep in 112
who theorize about it 90
who theorize about the 334
who thereby agree to 40
who thereby chose to 59
who thereby comes to 47
who thereby earned the 114
who thereby hoped to 243
who thereby loses the 40
who thereby might be 85
who thereby would be 82
who thirsts after my 40
who thirsts after the 58
who thought about it 1816
who thought about the 2471
who thought after the 76
who thought alike on 132
who thought anything of 103
who thought badly of 72
who thought every thing 181
who thought first of 478
who thought meanly of 118
who thought never to 92
who thought nobly of 56
who thought often of 56
who thought quite as 152
who thought worse of 49
who thought worst of 41
who thrived under the 136
who thronged about the 578
who thronged about us 123
who thronged after the 51
who thronged round the 269
who thronged round to 44
who thronged thither to 43
who through force of 368
who toiled beneath the 42
who toiled under the 202
who tossed about the 171
who toured china in 51
who toured parts of 50
who toured russia in 68
who towers above the 406
who traded under the 416
who traded within the 66
who trades under the 81
who travel about in 255
who travel about on 42
who travel about the 1086
who travel about to 69
who travel alone in 73
who travel alone or 70
who travel daily by 49
who travel daily to 175
who travel round the 201
who travel under the 146
who travel within the 105
who travel would do 64
who treated cases of 62
who treated others as 40
who treated women as 396
who treated women in 41
who turned about to 40
who turned again to 118
who turned aside so 118
who turned aside the 208
who turned aside to 306
who turned fifty in 65
who turned first to 142
who turned forty in 50
who turned round at 139
who turned round in 75
who turned round on 64
who turned round to 502
who turned sixty in 60
who turned thirty in 51
who turned white as 46
who twists tufts of 48
who united under the 167
who unripe veins in 96
who utters words of 48
who vainly hoped to 204
who vainly seeks to 85
who vainly tried to 1982
who vainly tries to 649
who viewed china as 62
who viewed islam as 92
who viewed japan as 44
who viewed jesus as 109
who viewed teaching as 40
who viewed women as 453
who violate codes of 53
who violate norms of 78
who violate rules of 111
who violate rules or 46
who visits egypt is 40
who visits malta at 47
who waited about the 108
who waited beneath the 54
who waited round the 47
who waited under the 78
who waited until he 240
who waited until it 66
who waited until the 1353
who waited until we 83
who waited while the 61
who walked about as 45
who walked about at 100
who walked about in 650
who walked about on 160
who walked about the 1276
who walked after the 129
who walked alone in 126
who walked beneath the 75
who walked brave in 60
who walked close by 45
who walked close to 125
who walked first in 46
who walked miles to 121
who walked right up 305
who walked round the 274
who walked under the 209
who walked within the 80
who wander about as 92
who wander about at 121
who wander about in 785
who wander about me 42
who wander about on 92
who wander about the 1620
who wander alone in 57
who wander round the 121
who wanted action on 53
who wanted anything of 103
who wanted anything to 46
who wanted badly to 220
who wanted change in 110
who wanted change to 54
who wanted china to 107
who wanted could go 92
who wanted either the 196
who wanted either to 378
who wanted farms of 42
who wanted first to 197
who wanted george to 44
who wanted girls to 46
who wanted israel to 63
who wanted italy to 90
who wanted japan to 147
who wanted jesus to 170
who wanted money or 59
who wanted money to 362
who wanted never to 80
who wanted others to 308
who wanted people to 532
who wanted power to 74
who wanted proof of 57
who wanted russia to 174
who wanted spain to 44
who wanted still to 60
