waged jihad against the 57
while teaching courses in 159
while teaching courses on 52
while teaching himself to 48
while teaching history at 52
while teaching physics at 40
while telling himself he 72
while telling himself to 43
while telling stories of 164
while telling stories to 89
while thirty millions of 368
while thirty percent of 42
while thirty thousand of 42
while thomas johnson of 43
while total exports of 50
while total imports of 57
while trade between the 348
while trade unionism is 40
while turning letters on 90
while turning towards the 91
while under charter to 212
while under command of 336
while under control of 383
while uniting himself to 79
while varying according to 82
while varying amounts of 61
while varying degrees of 174
while viewing himself as 87
while vivid flashes of 147
while waiting outside the 670
while walking between the 208
while walking outside the 76
while walking together in 132
while walking towards the 785
while warning against the 836
while warring against the 52
while water remains in 48
while whole sections of 56
while women dressed in 47
while women focused on 140
while women managed the 63
while women married to 44
while women perform the 71
while women provide the 46
while working according to 50
while working against it 55
while working against the 489
while working capital is 63
while working outside of 91
while working outside the 996
while working together as 270
while working together at 217
while working together in 931
while working together on 1186
while working together to 329
while working towards an 47
while working towards the 591
while world exports of 48
while would suffice to 161
while writing letters to 214
whisk until mixture is 386
white apple orchard on 73
white arrow painted on 60
white bands between the 40
white bands painted on 56
white birds against the 62
white birds perched on 82
white blaze between the 74
white block letters on 232
white blood picture in 139
white bones clutter the 60
white bones painted on 44
white brick edifice on 42
white cells increase in 44
white cells present in 200
white cheek against the 65
white child brought up 58
white chips arranged on 43
white cloths covered the 44
white cloud against the 126
white cloud appeared in 89
white cloud between the 52
white cloud covered the 51
white cloud floated in 100
white color because of 45
white color similar to 54
white count returns to 59
white cover versions of 67
white cross against the 116
white cross painted on 569
white doric columns of 50
white doves perched on 61
white dress against the 199
white dress covered in 42
white dress trimmed in 113
white dress uniform of 90
white ethnic revival of 45
white faces against the 71
white facings concealing the 41
white fingers against the 51
white fingers gripped the 64
white flags appeared in 45
white flags appeared on 222
white flags hoisted on 40
white flame against the 68
white flesh against the 93
white flour because it 42
white folks noticed it 42
white foxes swarmed in 42
white frame cottage on 52
white frost covered the 205
white girls between the 84
white grape variety in 46
white greek temples in 114
white gulls following the 42
white hands against the 84
white hands arranged as 54
white hands clasped in 142
white hands clasped on 54
white hands crossed in 44
white hands crossed on 86
white hands gripped the 54
white hands together as 49
white hands together in 62
white hands towards the 116
white heron shivers in 53
white herring fishery is 147
white horse against the 72
white horse between the 49
white horse denotes the 45
white horse entered the 54
white horse hitched to 50
white horse refused to 52
white horse tethered to 54
white horse towards the 63
white horse trotted on 43
white house against the 50
white house between the 88
white house perched on 105
white inner surface of 105
white layer between the 83
white light according to 57
white light against the 207
white light appeared in 147
white light appeared on 90
white light appeared to 73
white light because it 124
white light because of 64
white light because the 147
white light between the 151
white light covered the 55
white light depends on 57
white light emitted by 225
white light flashed in 87
white light flashed on 61
white light flashes on 51
white light flooded the 247
white light pierced the 116
white light results in 75
white light similar in 312
white light similar to 154
white light strikes an 70
white light strikes the 170
white light towards the 59
white light traveling in 48
white light visible at 72
white light visible in 71
white linen covered the 48
white linen gaiters to 41
white lines against the 135
white lines arranged in 56
white lines between the 301
white lines bordering the 80
white lines painted on 896
white lower classes in 42
white lunch counter in 117
white males because of 131
white males because the 49
white males between the 1467
white males control the 52
white metal capable of 92
white metal similar to 48
white noise because it 67
white noise because of 50
white noise machine to 43
white noise process as 131
white noise process if 49
white noise process in 102
white noise process is 472
white noise process of 111
white paint against the 84
white paint applied to 120
white paint covered the 72
white paper against the 244
white paper because the 117
white paper between the 418
white paper mounted on 193
white paper outlining the 93
white paper released by 82
white paper released in 56
white paper written by 105
white patch against the 92
white patch between the 190
white people according to 81
white people against the 387
white people allowed to 44
white people appeared to 99
white people arrived in 132
white people arrived on 54
white people attempt to 51
white people because he 131
white people because it 120
white people because of 482
white people because the 117
white people because we 94
white people believe in 85
white people belonged to 43
white people between the 58
white people boarded the 63
white people brought the 42
white people control the 53
white people decided to 59
white people despise the 40
white people dressed as 40
white people dressed in 84
white people entered the 87
white people gathered in 49
white people opposed to 51
white people outside of 234
white people outside the 155
white people present at 44
white people refused to 187
white people settled in 256
white people settled on 60
white people started to 75
white people together in 72
white people towards the 138
white people weighed me 193
white plume galloping on 54
white plume touched the 67
white power brokers in 46
white races against the 79
white ranks against the 85
white roads lengthening in 75
white sails against the 240
white sails billowing in 117
white sails sparkling in 44
white sands between the 46
white satin costume of 41
white satin ribbons of 66
white satin ribbons on 42
white satin trimmed in 72
white sauce according to 72
white scarf against the 87
white seaman entered the 64
white shape against the 89
white shark attacks on 123
white sheet against the 46
white sheet covered the 125
white shift flutter as 91
white shirt against the 112
white shirt covered by 52
white showing between the 93
white slave masters of 40
white slave traders in 79
white slave traffic by 48
white slave traffic in 540
white slave traffic is 308
white slave traffic of 60
white slave traffic to 83
white smoke against the 168
white smoke appeared in 105
white smoke billowing up 90
white smoke drifted up 131
white smoke floated up 70
white smoke whirled up 164
white social workers in 69
white social workers to 63
white solid soluble in 55
white space between it 50
white space between the 3656
white space following the 52
white space outside of 60
white space outside the 112
white speck against the 99
white speck appeared on 46
white spots against the 133
white spots appeared in 58
white spots appeared on 104
white spots arranged in 471
white spots between the 195
white spots painted on 49
white spots similar to 96
white spots towards the 110
white spray against the 136
white spray mounted at 59
white staff members at 40
white staff members of 41
white staff members to 43
white stain trembling in 40
white stars against the 117
white stars arranged in 163
white stars painted on 121
white stone because it 51
white stone buildings of 109
white stone peculiar to 51
white stone pillars of 43
white streak against the 74
white streak between the 80
white strip between the 71
white sugar because it 54
white tents cluster in 97
white tents pitched in 93
white tents pitched on 61
white tiles covered the 52
white trade unionism in 70
white tufts peculiar to 55
white under surface of 191
white upper classes in 45
white upper surface of 58
white violin pattern on 44
white walls against the 53
white walls between the 47
white walls covered in 42
white walls reflect the 41
white water against the 50
white water between the 72
white waves against the 84
white where exposed to 55
white wines include the 48
white woman accused of 82
white woman against the 51
white woman because he 74
white woman because of 71
white woman becomes the 73
white woman between the 75
white woman capable of 41
white woman claimed to 40
white woman dressed in 236
white woman entered the 53
white woman married in 44
white woman married to 674
white women according to 43
white women against the 101
white women appeared to 82
white women arrived in 70
white women attempt to 50
white women because it 69
white women because of 303
white women because the 87
white women between the 518
white women dressed in 81
white women entered the 209
white women married to 424
white women outside the 85
white women refused to 200
white women teachers in 54
white women together in 55
white women workers in 148
white women writers in 75
white women writers of 104
white working classes in 124
white working classes of 56
white world against the 53
white world because of 53
white world outside the 97
whole action depends on 70
whole after history of 87
whole banking capital in 42
whole banking capital of 183
whole basic concept of 101
whole basin between the 45
whole bible according to 45
whole bible appeared in 130
whole bible history in 111
whole bible printed in 249
whole block between the 54
whole block bounded by 149
whole blood according to 72
whole blood because it 58
whole blood because of 141
whole blood because the 79
whole blood exposed to 63
whole blood results in 57
whole blood samples by 71
whole blood samples in 67
whole blood samples of 85
whole blood samples to 42
whole board chooses the 43
whole books devoted to 395
whole books written on 247
whole bound together by 912
whole bound together in 105
whole brain atrophy in 157
whole breadth between the 90
whole broad expanse of 288
whole broad problem of 79
whole broad question of 170
whole broad subject of 200
whole broad surface of 59
whole bunch between the 166
whole burnt offerings of 72
whole burnt offerings on 115
whole burnt offerings to 227
whole chair assumed an 82
whole change between the 41
whole chasm between the 42
whole civil service in 66
whole civil service is 150
whole civil service of 285
whole civil society of 181
whole claim against the 52
whole class because of 107
whole class cracked up 139
whole class decided to 41
whole class discuss the 75
whole class erupted in 59
whole class laughed at 128
whole class refused to 54
whole class started to 64
whole class together to 127
whole coast between the 271
whole court appeared in 50
whole court awaited the 41
whole court removed to 47
whole court towards the 70
whole cross sections of 62
whole crowd started to 48
whole daily routine of 57
whole drawn against the 88
whole earthly history of 48
whole eighth chapter of 63
whole evening devoted to 57
whole evening listening to 163
whole evening together in 46
whole field appeared to 68
whole field between the 55
whole field covered by 470
whole fifty millions of 52
whole fight against the 93
whole first appeared in 40
whole first century of 141
whole first chapter is 77
whole first chapter of 542
whole first division of 50
whole first quarter of 113
whole fleet arrived at 64
whole fleet arrived in 52
whole fleet arrived on 85
whole fleet entered the 84
whole fleet removed to 85
whole fleet towards the 109
whole flock wherein the 85
whole floor devoted to 110
whole force against it 110
whole force against the 3100
whole force against us 162
whole force amounting to 308
whole force applied to 42
whole force arrived at 56
whole force astride the 94
whole force between the 132
whole force capable of 52
whole force crossed the 172
whole force depends on 56
whole force entered the 42
whole force exerted by 169
whole force exerted on 91
whole force marched on 41
whole force marched to 190
whole force opposed to 128
whole force retired in 93
whole force retired to 121
whole force towards the 169
whole frame appeared to 275
whole frame tremble at 41
whole front against the 46
whole front between the 245
whole front covered by 113
whole front surface of 113
whole fucking country is 79
whole grand machine of 64
whole gross produce of 47
whole group according to 45
whole group because of 139
whole group because the 51
whole group between the 43
whole group decided to 109
whole group depends on 46
whole group discuss the 56
whole group entered the 105
whole group gathered in 47
whole group happens to 163
whole group including the 75
whole group started to 64
whole group started up 42
whole group together in 54
whole group together to 125
whole growth process is 61
whole hours listening to 40
whole hours together at 50
whole hours together in 177
whole hours together on 87
whole house appeared to 139
whole house belonged to 108
whole house including the 59
whole house smelled of 509
whole house started as 54
whole house started to 57
whole house tremble to 74
whole human history is 41
whole human history of 72
whole human quality of 81
whole human society is 90
whole human society to 76
whole human species as 610
whole human species in 128
whole human species is 355
whole human species to 89
whole indian problem in 42
whole indian question is 40
whole indian village in 42
whole inner essence of 44
whole inner history of 161
whole inner surface is 142
whole inner surface of 2308
whole issue between the 208
whole issue between us 40
whole issue depends on 63
whole issue devoted to 300
whole kingdom according to 63
whole kingdom against the 72
whole kingdom appeared as 65
whole kingdom overrun by 43
whole kingdom yielded to 144
whole known history of 243
whole later history of 599
whole learning process in 60
whole learning process is 190
whole legal concept of 48
whole legal history of 75
whole legal position of 133
whole lengthy process of 40
whole level country of 42
whole lives according to 121
whole lives consist of 60
whole lives devoted to 52
whole lives together in 58
whole lower segment of 46
whole lower surface is 79
whole lower surface of 380
whole major program of 175
whole medial surface of 52
whole meeting appeared to 45
whole merit belonged to 42
whole might increase in 127
whole might perhaps be 66
whole might together be 84
whole months together in 45
whole moral climate of 112
whole moral conduct of 76
whole moral content of 42
whole moral economy of 57
whole moral history of 297
whole moral outlook of 56
whole moral position of 67
whole moral problem of 61
whole moral question of 43
whole morning listening to 79
whole morning together in 72
whole moved forward at 53
whole moved forward in 107
whole moved forward to 47
whole moved towards the 91
whole moves towards the 79
whole nation according to 89
whole nation affects so 45
whole nation against the 698
whole nation against us 85
whole nation appeared in 104
whole nation appeared to 158
whole nation aroused to 48
whole nation because it 41
whole nation because of 141
whole nation because the 59
whole nation becomes the 49
whole nation believe in 40
whole nation capable of 55
whole nation chooses to 297
whole nation declaring at 52
whole nation depends on 102
whole nation deposed the 47
whole nation including the 80
whole nation mourned the 136
whole nation outside the 53
whole nation rallied to 58
whole nation realized the 42
whole nation reduced to 56
whole nation reposed the 48
whole nation resided in 137
whole nation stirred by 45
whole nation stirred to 46
whole nation together in 78
whole nation towards the 62
whole nation watched the 94
whole night against the 100
whole night because he 66
whole night because of 103
whole night because the 50
whole night between the 194
whole night listening to 202
whole night outside the 57
whole night preceding the 98
whole night previous to 122
whole night together as 57
whole night together at 76
whole night together in 123
whole noble science of 231
whole organ including the 47
whole organ sections of 129
whole outer surface is 163
whole outer surface of 1164
whole pages devoted to 196
whole paper strikes me 49
whole party adjourn to 44
whole party against the 60
whole party appeared to 148
whole party arrived at 493
whole party arrived in 108
whole party crossed the 370
whole party crossed to 121
whole party crowded to 152
whole party decided to 94
whole party enjoyed the 42
whole party entered the 510
whole party gathered in 67
whole party hurried to 57
whole party laughed at 86
whole party managed to 66
whole party marched in 42
whole party marched to 69
whole party mounted on 40
whole party partook of 69
whole party proceed to 54
whole party refused to 108
whole party removed to 72
whole party retired to 211
whole party retreating in 46
whole party returns to 45
whole party started at 129
whole party started in 45
whole party started on 119
whole party started to 68
whole party started up 42
whole party stopped at 61
whole party visited the 95
whole people according to 122
whole people adverse to 129
whole people against an 55
whole people against the 470
whole people appeared to 41
whole people because of 104
whole people claimed the 61
whole people depending on 48
whole people depends on 50
whole people devoted to 48
whole people furnish an 159
whole people including the 49
whole people receive the 53
whole people subject to 109
whole people together at 136
whole people together in 191
whole people unwilling to 77
whole period abounds in 40
whole period allowed by 58
whole period because of 48
whole period between the 2031
whole period covered by 2346
whole period covered in 232
whole period devoted to 43
whole period following the 145
whole period preceding the 240
whole period previous to 75
whole place appeared to 258
whole place belonged to 583
whole place cracked up 92
whole place erupted in 96
whole place reminds me 40
whole place smacked of 43
whole place smelled of 1095
whole place started to 62
whole plain appeared to 43
whole plain between the 294
whole plain between us 48
whole plain bounded by 44
whole plain country of 42
whole plant abounds in 116
whole plant depends on 40
whole plant including the 109
whole power against the 92
whole power against us 41
whole power depends on 49
whole power resides in 40
whole quick passage of 110
whole quite similar to 85
whole racial history of 53
whole rapid descent of 44
whole rather similar to 103
whole region abounds in 188
whole region appeared to 63
whole region because of 52
whole region because the 41
whole region between the 2998
whole region bordering on 77
whole region bordering the 60
whole region bounded by 72
whole region covered by 324
whole region drained by 207
whole region forlorn by 79
whole region including the 86
whole region outside the 76
whole region watered by 208
whole rooms devoted to 78
whole route between the 43
whole royal society in 53
whole rural economy of 220
whole scene appeared as 92
whole scene appeared to 350
whole scene between the 85
whole scene brooded the 60
whole scene brought to 49
whole scene conveys the 100
whole scene exactly as 115
whole scene recalls the 55
whole scene reminds me 115
whole scene reminds us 121
whole scene slipped by 66
whole scene started to 47
whole seeming concave of 94
whole seven baskets of 115
whole seven volumes of 43
whole shaky edifice of 48
whole shall require it 125
whole share capital of 185
whole sheep roasted on 41
whole shelf devoted to 58
whole shirt because the 45
whole shops devoted to 50
whole social complex of 54
whole social context in 142
whole social context of 203
whole social economy of 151
whole social edifice is 80
whole social edifice of 72
whole social function of 94
whole social history of 400
whole social network of 62
whole social outlook of 43
whole social pattern of 171
whole social position of 65
whole social problem in 104
whole social problem is 49
whole social problem of 68
whole social process in 77
whole social process is 262
whole social process of 272
whole social process to 56
whole social program of 45
whole sorry episode is 52
whole sorry history of 190
whole space between it 199
whole space between the 7513
whole space between us 138
whole space covered by 228
whole space devoted to 45
whole space outside the 76
whole state according to 49
whole state appeared to 50
whole state depends on 86
whole state machine to 40
whole steps between the 67
whole still remains to 47
whole stock amounts to 42
whole stock company of 62
whole story according to 63
whole story appeared in 53
whole story because he 112
whole story because in 44
whole story because it 241
whole story because of 133
whole story because the 322
whole story because we 67
whole story becomes an 51
whole story depends on 98
whole story exactly as 328
whole story including the 105
whole story regarding the 139
whole story together in 69
whole story written in 71
whole stream pitched in 94
whole sweet potatoes in 52
whole table laughed at 42
whole taken together is 167
whole teaching process is 52
whole teaching process to 55
whole tends towards the 48
whole thinking faculty in 72
whole thinking process is 83
whole thirty millions of 68
whole thorny problem of 59
whole thorny question of 134
whole torah revealed by 82
whole tract between the 572
whole tract covered by 125
whole trade between the 139
whole train royally to 80
whole tribe depending on 72
whole troop entered the 60
whole under command of 2369
whole under control of 43
whole under surface is 242
whole under surface of 1860
whole upper country of 121
whole upper echelon of 48
whole upper plumage is 64
whole upper plumage of 51
whole upper stratum of 152
whole upper surface in 48
whole upper surface is 515
whole upper surface of 2004
whole value depends on 105
whole vexed problem of 104
whole vexed question of 832
whole views marriage as 50
whole vital process of 75
whole vital question of 42
whole weeks together in 99
whole weeks together on 41
whole where everything is 235
whole which compels us 66
whole which enables us 42
whole which governs the 41
whole which results in 44
whole woods plucked up 57
whole working process of 53
whole working surface of 51
whole world according to 452
whole world admired the 55
whole world admires the 62
whole world against it 122
whole world against me 331
whole world against the 453
whole world against us 481
whole world amounts to 67
whole world appeared as 66
whole world appeared to 478
whole world awaited the 76
whole world balance of 62
whole world because he 147
whole world because it 287
whole world because of 402
whole world because the 159
whole world because we 62
whole world becomes an 128
whole world becomes as 131
whole world becomes the 190
whole world becomes to 42
whole world believe in 50
whole world bellowing in 64
whole world belonged to 987
whole world besides is 41
whole world between the 191
whole world between us 120
whole world bounded by 61
whole world brought to 46
whole world capable of 67
whole world depends on 534
whole world desires to 56
whole world economy by 49
whole world economy is 90
whole world economy to 76
whole world embrace the 96
whole world existed in 56
whole world flocked to 112
whole world focused on 55
whole world following in 88
whole world follows the 51
whole world gathered in 135
whole world gathered up 64
whole world groaned at 43
whole world groaned in 76
whole world groaned to 81
whole world history of 57
whole world huzzahing at 45
whole world including the 483
whole world laughed at 89
whole world lessons in 46
whole world listening to 48
whole world listens to 95
whole world mourned the 94
whole world outlook of 112
whole world outside is 64
whole world outside of 547
whole world outside the 619
whole world picture of 45
whole world pressed us 91
whole world problem of 48
whole world process as 89
whole world process is 101
whole world reduced to 86
whole world regards as 109
whole world returns to 52
whole world smelled of 66
whole world started to 151
whole world stopped to 68
whole world subject to 171
whole world submits to 43
whole world together as 93
whole world together by 50
whole world together in 176
whole world together to 46
whole world towards the 82
whole world watched as 261
whole world watched in 132
whole world watched on 173
whole world watched the 253
whole world watches the 49
whole world weighed in 75
whole would benefit by 114
whole would benefit if 133
whole would consist of 77
whole would include the 58
whole would increase by 41
whole would perhaps be 108
whole would require an 42
whole would require the 46
whole would respond to 46
whole would reverse the 43
whole would subvert the 65
whole would support the 56
whole yearly expense of 88
whole yearly produce of 50
whole yearly revenue of 171
whole yearly revenue to 59
whose action affects the 45
whose action against the 50
whose action depends on 545
whose action results in 250
whose action unfolds in 41
whose appeal depends on 41
whose ashes reposed in 103
whose author claimed to 54
whose author gathered up 43
whose axons compose the 58
whose axons descend to 82
whose axons project to 471
whose basic circuit is 91
whose basic concept is 104
whose basic concern is 213
whose basic content is 70
whose basic element is 188
whose basic function is 915
whose basic function it 61
whose basic language is 61
whose basic material is 50
whose basic message is 104
whose basic pattern is 71
whose basic position is 72
whose basic premise is 401
whose basic problem is 182
whose basic purpose is 819
whose batting average is 151
whose beauty depends on 102
whose blind devotion to 45
whose blood chanced to 42
whose blood cleanses us 61
whose blood coursed in 44
whose blood glucose is 131
whose blood relation he 56
whose blood stained the 212
whose blood watered the 46
whose boats pursued us 185
whose bones strewed the 41
whose books appeared in 96
whose books contain the 45
whose books include the 542
whose bosom flashed the 66
whose brain function is 57
whose breast flecked the 85
whose brief account of 83
whose brief history is 114
whose brief sojourn in 59
whose broad expanse is 61
whose broad expanse of 59
whose broad sleeves we 51
whose cells contain the 155
whose cheek flushed on 41
whose chief ability is 59
whose chief adviser he 59
whose chief ambition in 89
whose chief ambition is 602
whose chief ambition it 112
whose chief anxiety is 100
whose chief article of 181
whose chief capital is 55
whose chief concern in 249
whose chief concern is 3125
whose chief concern it 209
whose chief delight in 166
whose chief delight is 875
whose chief delight it 246
whose chief element is 101
whose chief function in 242
whose chief function is 3908
whose chief function it 363
whose chief habitat is 64
whose chief justice is 47
whose chief offense is 58
whose chief officer he 40
whose chief officer is 116
whose chief pleasure in 235
whose chief pleasure is 377
whose chief pleasure it 100
whose chief problem is 167
whose chief product is 132
whose chief purpose in 349
whose chief purpose is 1887
whose chief purpose it 123
whose chief purpose of 46
whose chief pursuit is 42
whose chief quality is 238
whose chief reliance is 78
whose chief resides at 45
whose chief sanction is 48
whose chief service is 70
whose chief service to 78
whose chief sources of 117
whose chief subject is 119
whose chief subject of 75
whose chief support is 195
whose chief symptom is 246
whose chief treasure is 48
whose chief trouble is 71
whose claim against the 292
whose claim amounts to 68
whose claim exceeds the 48
whose class position is 240
whose close ambition in 63
whose close relation to 129
whose color depends on 199
whose color matched the 74
whose color matches the 106
whose court painter he 49
whose crime appeared in 78
whose crude systems of 44
whose daily concern is 83
whose daily language is 42
whose daily routine is 156
whose daily routine of 59
whose diets consist of 53
whose dusky barrier of 97
whose eagles glanced in 42
whose edges consist of 43
whose email address is 87
whose essay appeared in 44
whose every attempt at 90
whose every attempt to 143
whose every citizen is 53
whose every command is 47
whose every decision is 100
whose every element is 130
whose every faculty is 75
whose every gesture is 194
whose every impulse is 119
whose every purpose is 53
whose exact content is 60
whose exact function is 317
whose exact location he 56
whose exact location in 43
whose exact location is 521
whose exact position in 205
whose exact position is 341
whose exact position on 42
whose exact position we 99
whose exact purpose is 68
whose exact relation to 250
whose exact solution is 183
whose exile implied no 67
whose faces appeared in 60
whose faces appeared on 66
whose faces consist of 73
whose faces reflect the 87
whose fancy revived the 77
whose father belonged to 484
whose father founded the 427
whose father grasped the 47
whose father happens to 118
whose father managed the 101
whose father married the 109
whose father refused to 227
whose father refuses to 70
whose father resided at 71
whose father resided in 70
whose father settled in 84
whose father started the 125
whose favor granted to 59
whose feeling towards the 83
whose field current is 59
whose fiery agonies in 71
whose fight against the 172
whose films include the 95
whose final chapter is 76
whose final decision is 68
whose final decision the 41
whose final destiny is 71
whose final outcome is 310
whose final position is 65
whose final product is 250
whose final purpose is 282
whose final triumph is 62
whose first article of 163
whose first article on 41
whose first attempt at 183
whose first attempt to 147
whose first chapter is 170
whose first command is 43
whose first concern is 1415
whose first concern it 45
whose first efforts at 55
whose first element is 2255
whose first episode of 119
whose first function is 167
whose first glimpse of 122
whose first husband he 45
whose first husband is 63
whose first impulse is 453
whose first impulse on 97
whose first invasion of 42
whose first language is 13702
whose first language it 63
whose first language or 57
whose first lessons in 54
whose first loyalty is 650
whose first marriage is 99
whose first marriage to 95
whose first payment is 131
whose first position is 59
whose first precept is 88
whose first premise is 93
whose first priority is 840
whose first proviso is 41
whose first purpose is 161
whose first quality is 47
whose first question is 190
whose first question on 43
whose first question to 155
whose first stirrings of 40
whose first symptom is 66
whose first symptom of 49
whose fishing village is 49
whose fixed capital is 79
whose fixed purpose it 49
whose force depends on 193
whose front appeared to 42
whose front surface is 68
whose funding focuses on 44
whose fusion results in 60
whose gains consist in 102
whose ghost haunted the 42
whose glowing account of 40
whose goals include the 124
whose grant enabled me 97
whose grimy windows the 51
whose gross tonnage is 58
whose growth depends on 269
whose growth pattern is 63
whose hands chiefly the 74
whose hands control of 77
whose hands everything is 72
whose hands planted the 110
whose hands pointed to 144
whose hands reposed the 69
whose hands several of 41
whose hands slipped the 86
whose hands smelled of 47
whose hands touched the 50
whose hands victory is 151
whose happy destiny it 44
whose happy fortune it 157
whose hearts belonged to 67
whose hearts delight in 47
whose hearts flutter at 98
whose hearts respond to 157
whose house adjoins the 95
whose house fronted the 41
whose human capital is 104
whose human dignity is 112
whose hunting grounds the 82
whose hunting grounds we 69
whose image appeared in 88
whose image appeared on 289
whose image appeared to 78
whose incas boasted of 41
whose inner content is 46
whose inner diameter is 443
whose inner essence is 88
whose inner product is 51
whose inner surface is 1027
whose inner surface the 58
whose input voltage is 71
whose joint decision is 88
whose joint efforts in 48
whose joint efforts the 53
whose kingdom several of 87
whose label matches the 53
whose lands abutted on 181
whose large estates in 71
whose large fortune he 49
whose large numbers of 44
whose large treatise on 46
whose larvae develop in 448
whose later history is 92
whose latin romance of 146
whose leader claimed to 59
whose learning ability is 67
whose leaves consist of 44
whose leaves provide the 41
whose leaves rustled in 50
whose legal adviser he 63
whose legal affairs he 58
whose legal guardian he 50
whose legal position is 140
whose legal product is 45
whose legal systems do 40
whose level depends on 117
whose light dispels the 47
whose light glanced on 79
whose limbs appeared to 52
whose linear density is 61
whose liver function is 155
whose lives appeared to 78
whose lives bridged the 52
whose lives conform to 81
whose lives consist in 57
whose lives consist of 203
whose lives deserve to 52
whose lives provide the 46
whose lives provoke us 51
whose lives reflect the 320
whose lives spanned the 363
whose lives testify to 75
whose lives touched the 45
whose lofty columns of 58
whose lofty summits the 57
whose logic depends on 44
whose longer diameter is 48
whose looking forward is 43
whose looks express at 74
whose lower surface is 306
whose loyal devotion to 78
whose loyal servant he 42
whose loyal support he 81
whose magic buckler of 60
whose mailing address is 259
whose major concern in 46
whose major concern is 1498
whose major diameter is 100
whose major element is 65
whose major function in 211
whose major function is 2140
whose major function it 52
whose major premise is 451
whose major premiss is 135
whose major problem is 372
whose major product is 173
whose major purpose in 55
whose major purpose is 1504
whose major sources of 94
whose major subject is 122
whose major symptom is 128
whose mercy extends to 154
whose merit appeared to 99
whose merit depends on 46
whose merit perhaps is 44
whose minor premise is 120
whose money erected it 48
whose money incomes do 62
whose moral compass is 49
whose moral conduct is 149
whose moral courage is 99
whose moral outlook is 66
whose moral position is 42
whose moral quality is 357
whose moral stature is 44
whose moral support the 45
whose mother belonged to 400
whose mother country is 66
whose mother happens to 43
whose mother language is 95
whose mother managed to 44
whose mother refused to 158
whose mother refuses to 98
whose mother resided in 43
whose motion depends on 116
whose motto appeared to 40
whose music charmed the 47
whose names adorned the 88
whose names appeared as 511
whose names appeared at 148
whose names appeared in 6061
whose names appeared on 10494
whose names appeared to 74
whose names conjure up 151
whose names consist of 188
whose names contain the 836
whose names cropped up 118
whose names deserve to 893
whose names escaped me 67
whose names figured in 335
whose names figured on 333
whose names include the 392
whose names perhaps he 111
whose names present no 86
whose names reflect the 166
whose names suggest an 45
whose names suggest the 158
whose names survive in 563
whose names survive to 49
whose names testify to 72
whose needs require the 49
whose noble devotion in 166
whose noble weakness it 100
whose nodes consist of 100
whose older brothers or 52
whose order depends on 112
whose order exceeds the 48
whose order payment is 147
whose outer diameter is 344
whose outer surface is 827
whose overt behavior is 58
whose overt purpose is 80
whose owner desired to 43
whose owner refused to 138
whose paper appeared in 66
whose parts consist of 57
whose people believe in 156
whose people belonged to 68
whose people refused to 69
whose period depends on 55
whose phase depends on 82
whose phase differs by 64
whose pitch depends on 119
whose pitch diameter is 122
whose plain addition of 139
whose plane crashed in 175
whose plane crashes in 53
whose plane divides the 93
whose plane surface is 45
whose plate circuit is 55
whose plate current is 60
whose plays include the 94
whose plots against the 43
whose poetry abounds in 49
whose poetry appeared in 93
whose point touches the 60
whose polar diameter is 93
whose polar equation is 139
whose power density is 53
whose power depends on 674
whose power divided the 65
whose power extends to 298
whose power perhaps is 85
whose power resided in 125
whose power resides in 295
whose price depends on 174
whose pride refused to 62
whose prime concern in 56
whose prime concern is 1194
whose prime function is 1171
whose prime function it 77
whose prime loyalty is 43
whose prime purpose in 44
whose prime purpose is 843
whose proud destiny it 95
whose pulse duration is 53
whose ranges overlap in 44
whose ranks emerged the 52
whose ranks include the 74
whose rapid increase in 52
whose reign according to 40
whose reign accused the 143
whose reign covered the 203
whose reign spanned the 44
whose reign started in 49
whose reign ushered in 99
whose renal failure is 77
whose renal function is 623
whose royal dignity the 47
whose scope extends to 104
whose senior partner is 46
whose sense depends on 63
whose sensing element is 111
whose shape depends on 580
whose shape follows the 44
whose shape matches the 48
whose shape recalls the 41
whose share capital is 310
whose ships brought the 53
whose ships carried the 62
whose ships covered the 61
whose short history of 169
whose short stature is 62
whose short stories he 57
whose short stories in 62
whose short stories of 48
whose short treatise on 57
whose sides consist of 139
whose sides shorten as 47
whose skill extends to 40
whose skull puzzled the 40
whose slope defines the 50
whose slope depends on 191
whose slope measures the 70
whose smile kindles the 1056
whose smile softens the 41
whose smoke darkens the 68
whose smooth surface is 86
whose smooth surface the 42
whose social behavior is 220
whose social conduct is 42
whose social context is 56
whose social destiny of 43
whose social function is 353
whose social function it 104
whose social history is 85
whose social location is 72
whose social network is 61
whose social outlook is 51
whose social position as 93
whose social position he 44
whose social position in 196
whose social position is 1303
whose social position or 91
whose social purpose is 50
whose social slavery the 123
whose social utility is 64
whose sound deafened the 65
whose spacing depends on 88
whose speed depends on 137
whose spread depends on 48
whose stand against the 199
whose start address is 45
whose state depends on 119
whose state religion is 69
whose steady devotion to 46
whose steady refusal to 43
whose steady support he 61
whose stems increase in 49
whose stern spirits he 117
whose story appeared in 248
whose story excited in 150
whose story remains to 48
whose story unfolds in 65
whose strong immures the 87
whose strong support of 63
whose study focuses on 83
whose style recalls the 53
whose sugar content is 54
whose tasks include the 199
whose taxes support it 65
whose taxes support the 282
whose terms consist of 62
whose terms expired at 89
whose terms expired in 238
whose terms expired on 87
whose themes reflect the 43
whose thinking faculty is 92
