wag backward and forward 59
was stranded and wrecked 89
was stranded for several 68
was strangled and stabbed 54
was stressed out because 152
was stressed that although 94
was stretching out towards 117
was stricken and smitten 110
was stricken out because 137
was stricken with anxiety 78
was stricken with cholera 1002
was stricken with chronic 43
was stricken with despair 53
was stricken with diabetes 71
was stricken with drought 67
was stricken with illness 1566
was stricken with intense 41
was stricken with leprosy 2054
was stricken with leukemia 311
was stricken with madness 158
was stricken with malarial 105
was stricken with nervous 41
was stricken with poverty 61
was stricken with remorse 1167
was stricken with sadness 65
was stricken with scarlet 244
was stricken with shyness 59
was stricken with stomach 151
was stricken with typhoid 2839
was strictly for pleasure 47
was strictly not allowed 54
was stripped and carried 48
was stripped and dragged 79
was stripped and dressed 46
was stripped and exposed 51
was stripped and flogged 218
was stripped and searched 434
was stripped and whipped 119
was strongest and clearest 49
was strongest and noblest 49
was strongest and richest 64
was strongest with respect 56
was struggling and suffering 61
was struggling for control 939
was struggling for fortune 150
was struggling for freedom 352
was struggling for liberty 156
was struggling for mastery 140
was struggling for national 54
was struggling not against 87
was struggling with adverse 52
was struggling with anxiety 47
was struggling with emotions 67
was struggling with herself 380
was struggling with himself 703
was struggling with intense 47
was struggling with nineveh 131
was struggling with poverty 286
was struggling with remorse 58
was struggling with several 104
was struggling with similar 89
was struggling with thoughts 48
was stubborn and refused 430
was stubborn and unwilling 45
was stubborn and willful 104
was suddenly and acutely 139
was suddenly and briefly 40
was suddenly and cruelly 78
was suddenly and fatally 51
was suddenly and finally 62
was suddenly and forever 47
was suddenly and grandly 40
was suddenly and rapidly 75
was suddenly and roughly 78
was suddenly and sharply 338
was suddenly and strongly 60
was suddenly and swiftly 50
was suddenly and totally 159
was suddenly and utterly 176
was suddenly and vividly 97
was suddenly put forward 45
was suffused with blushes 443
was suffused with crimson 254
was suffused with delight 43
was suffused with pleasure 194
was suffused with religion 52
was suggesting that because 45
was suggesting that britain 49
was suggesting that congress 48
was suggesting that perhaps 121
was suitable for adoption 49
was suitable for cavalry 135
was suitable for certain 57
was suitable for defense 42
was suitable for european 127
was suitable for general 108
was suitable for himself 41
was suitable for junketing 210
was suitable for marriage 48
was suitable for pasture 42
was suitable for producing 89
was suitable for routine 41
was suitable for service 58
was suitable for wheeled 46
was summoned and accused 43
was summoned and appeared 271
was summoned and arrived 195
was summoned and brought 97
was summoned and entered 98
was summoned and offered 49
was summoned and ordered 303
was summoned and refused 41
was summoned for assault 54
was summoned for certain 43
was summoned for january 150
was summoned for october 126
was summoned for service 93
was sunshine and flowers 59
was sunshine and promise 84
was supplied and erected 97
was supplied for several 53
was supplied with benches 52
was supplied with british 53
was supplied with cassava 82
was supplied with certain 73
was supplied with current 127
was supplied with diamonds 146
was supplied with everything 767
was supplied with letters 70
was supplied with material 230
was supplied with natural 54
was supplied with regular 58
was supplied with several 245
was supplied with similar 46
was supporting her husband 119
was supporting his parents 52
was supporting his spirits 40
was supporting his widowed 50
was supposed and assumed 68
was supposed that although 64
was supposed that america 64
was supposed that because 87
was supposed that between 71
was supposed that certain 157
was supposed that charles 88
was supposed that everything 148
was supposed that foreign 46
was supposed that general 235
was supposed that germany 40
was supposed that justice 53
was supposed that napoleon 82
was supposed that persons 47
was supposed that religion 71
was supposed that several 142
was surfaced with asphalt 108
was surfaced with crushed 47
was surprise and pleasure 49
was surprising and unusual 42
was surprising how quickly 1561
was surprising how rapidly 261
was surprising how swiftly 43
was surprising that although 46
was surprising that despite 43
was surveyed and charted 46
was surveyed and divided 473
was surveyed and granted 43
was surveyed and located 114
was surveyed and measured 179
was surveyed and offered 90
was surveyed and planned 95
was surveyed and platted 1632
was surveyed and plotted 110
was surveyed and settled 128
was suspense and anxiety 45
was taciturn and pensive 42
was talented and capable 40
was targeted for removal 59
was tasteful and elegant 103
was tasteful and refined 51
was tattered and stained 155
was tempered and passive 72
was tempered and refined 72
was tempered with anxiety 84
was tempered with charity 66
was tempered with concern 116
was tempered with crushed 228
was tempered with dignity 101
was tempered with justice 82
was tempered with respect 102
was tempered with sadness 305
was tempered with sympathy 56
was tendered and refused 136
was terraced and planted 99
was terrible and ghastly 77
was terrible and immoral 42
was terrible and pitiful 49
was terrible and sickening 44
was terrible and sublime 82
was terrific and appalling 71
was terrific and sublime 45
was therefore both natural 61
was therefore but natural 1174
was therefore far fiercer 98
was therefore far removed 56
was therefore his purpose 48
was therefore not adopted 144
was therefore not against 68
was therefore not alarmed 46
was therefore not allowed 399
was therefore not applied 102
was therefore not because 69
was therefore not between 69
was therefore not brought 52
was therefore not capable 133
was therefore not carried 155
was therefore not certain 44
was therefore not content 163
was therefore not correct 69
was therefore not counted 47
was therefore not covered 240
was therefore not decided 58
was therefore not elected 45
was therefore not exactly 120
was therefore not exposed 50
was therefore not feasible 158
was therefore not granted 130
was therefore not illegal 66
was therefore not invited 40
was therefore not legally 172
was therefore not limited 182
was therefore not material 42
was therefore not obliged 209
was therefore not opposed 103
was therefore not popular 73
was therefore not present 708
was therefore not pressed 80
was therefore not pursued 127
was therefore not realized 44
was therefore not related 67
was therefore not removed 43
was therefore not renewed 42
was therefore not repeated 45
was therefore not subject 1006
was therefore not taxable 96
was therefore not totally 88
was therefore not unknown 122
was therefore not unusual 368
was therefore not unwilling 142
was therefore not visible 86
was therefore not written 63
was therefore now obliged 74
was therefore one hundred 62
was therefore put forward 267
was therefore that usually 49
was therefore two hundred 47
was therefore with correct 43
was therefore with delight 102
was therefore with extreme 181
was therefore with genuine 92
was therefore with gravity 68
was therefore with intense 66
was therefore with peculiar 129
was therefore with perfect 46
was therefore with pleasure 252
was therefore with renewed 189
was therefore with sincere 63
was thickened and covered 79
was threadbare and patched 160
was threatened and finally 137
was threatened with anarchy 426
was threatened with assault 166
was threatened with british 82
was threatened with capital 57
was threatened with capture 287
was threatened with censure 82
was threatened with certain 64
was threatened with charges 56
was threatened with cholera 50
was threatened with closure 1201
was threatened with decline 76
was threatened with division 111
was threatened with divorce 60
was threatened with drought 50
was threatened with eclipse 205
was threatened with ejection 84
was threatened with eternal 84
was threatened with eviction 1321
was threatened with extreme 41
was threatened with failure 377
was threatened with foreign 122
was threatened with gangrene 72
was threatened with general 66
was threatened with impending 96
was threatened with instant 1050
was threatened with invasion 3675
was threatened with material 68
was threatened with nervous 46
was threatened with oblivion 65
was threatened with pillage 123
was threatened with poverty 52
was threatened with removal 500
was threatened with seizure 128
was threatened with similar 141
was threatened with summary 128
was threatened with torture 2021
was threatened with trouble 45
was threatened with typhoid 58
was threatened with vengeance 80
was threatened with violation 57
was threatened with violence 1308
was tightening its control 120
was timeless and unchanging 42
was timorous and bashful 162
was tireless and fearless 50
was titrated with increasing 76
was tolerant and liberal 114
was tolerant and patient 72
was torpedoed and damaged 118
was torpedoed and shelled 122
was torpedoed off iceland 47
was torpedoed off ireland 48
was tortured and beheaded 989
was tortured and finally 229
was tortured and twisted 46
was tortured but refused 42
was tortured for several 151
was tortured with anxiety 223
was tortured with jealousy 68
was tortured with remorse 103
was tortured with thoughts 45
was trampled and crushed 41
was trampled and stained 47
was tranquil and peaceful 91
was tranquil and pleasant 133
was tranquil and reliable 147
was tranquil and sublime 40
was treasurer and general 197
was treasurer and manager 106
was treasurer and trustee 61
was treasurer for several 51
was trespass for assault 48
was troubled and alarmed 120
was troubled and annoyed 125
was troubled and ashamed 128
was troubled and divided 67
was troubled and grieved 124
was troubled and puzzled 139
was troubled and unhappy 199
was troubled and worried 173
was troubled for several 101
was troubled with anxiety 67
was troubled with chronic 134
was troubled with deafness 109
was troubled with dreadful 61
was troubled with insomnia 288
was troubled with matters 42
was troubled with sciatica 46
was troubled with terrors 43
was troubled with thoughts 103
was unbecoming his dignity 41
was uncalled for because 162
was unchanged for several 40
was unchanged with respect 49
was uncreated and eternal 223
was undergoing its greatest 102
was undergoing that peculiar 57
was undergoing this process 70
was undulating and covered 41
was unethical and illegal 46
was unethical and immoral 57
was unfitted for command 58
was unfitted for society 111
was unfolded and matured 43
was unhorsed and brought 65
was unhorsed and wounded 107
was unjustly and cruelly 62
was unlawful and against 40
was unlawful and corrupt 55
was unlawful and invalid 145
was unlawful and ordered 79
was unlikely for several 49
was unlikely that america 57
was unlikely that anybody 260
was unlikely that britain 155
was unlikely that british 114
was unlikely that charles 46
was unlikely that congress 182
was unlikely that foreign 42
was unlikely that germany 105
was unlikely that members 46
was unlikely that private 70
was unlikely that slavery 41
was unloaded and brought 43
was unloaded and carried 256
was unloaded and stacked 76
was unmapped and unknown 53
was unshaven and dressed 68
was unshaven and haggard 64
was unshaven and unkempt 134
was unsigned and undated 245
was unstable and erratic 53
was unstable and subject 105
was unstable with respect 92
was unsuited for cavalry 46
was unsuited for studies 46
was unwanted and unloved 93
was unwashed and unkempt 54
was upgraded and renamed 113
was uplifted and exalted 41
was uplifted and exposed 92
was uprooted and carried 45
was utilized for several 96
was utilized for storage 84
was utilized with success 47
was vacationing with friends 60
was valuable and meaningful 48
was valuable and precious 59
was valuable for several 43
was valuable not because 48
was vehement and general 104
was verified and updated 51
was verified for several 41
was vigorous and athletic 318
was vigorous and capable 49
was vigorous and creative 57
was vigorous and decided 54
was vigorous and fearless 47
was vigorous and healthful 47
was vigorous and hopeful 65
was vigorous and natural 48
was vigorous and sincere 56
was virtuous and sincere 72
was virtuous and upright 89
was vivacious and elegant 126
was washington who gathered 40
was wasteful and corrupt 67
was wasteful and foolish 58
was welcomed and admired 49
was welcomed and adopted 78
was welcomed and cheered 81
was welcomed and greeted 49
was welcomed and honored 342
was welcomed and invited 98
was welcomed and offered 98
was welcomed and praised 116
was welcomed with acclaim 56
was welcomed with delight 466
was welcomed with effusion 92
was welcomed with frantic 49
was welcomed with general 229
was welcomed with genuine 80
was welcomed with glances 72
was welcomed with immense 55
was welcomed with pleasure 68
was welcomed with rapture 95
was welcomed with rejoicing 89
was welcomed with respect 96
was welcomed with sincere 65
was welcomed with triumph 40
was whatever this eminent 94
was whispering and murmuring 40
was wildness and vacancy 40
was withdrawing his support 189
was withdrawing its request 46
was withdrawing its support 314
was withdrawn and allowed 66
was withdrawn and altered 47
was withdrawn and assayed 48
was withdrawn and diluted 49
was withdrawn and distant 57
was withdrawn and marched 48
was withdrawn and ordered 88
was withdrawn for repairs 59
was withdrawn for revision 119
was withdrawn for service 84
was wrenched and cracked 42
was wrenched and twisted 109
was wretched and forlorn 49
was wrinkled and covered 56
was wrinkled and cracked 45
was wrinkled and haggard 42
was wrinkled and spotted 174
was wrinkled and stained 383
was wrinkled and twisted 42
was wrinkled and weathered 52
was wrinkled and withered 55
was wrinkled with anxiety 56
was wrinkled with concern 97
was yellowed and brittle 46
wax polishes are usually 76
wax polishes that contain 70
way affected his position 47
way backward and forward 497
way bordered with flowers 114
way business was carried 138
way children and parents 45
way children are brought 1013
way children are grouped 73
way children are handled 51
way children are trained 77
way children use language 136
way complete our present 49
way decisions are arrived 65
way deformed and diseased 149
way disputes are settled 56
way forwards and upwards 40
way impaired her ability 45
way inclined with respect 133
way managers and workers 117
way managers are trained 41
way marriages are arranged 69
way materials are handled 42
way northward and eastward 94
way observed and yielded 56
way obtained his freedom 42
way possible our federal 90
way prepared for warfare 41
way problems are defined 390
way problems are handled 92
way programs are written 134
way projects are managed 128
way promoted that division 88
way questions and answers 97
way questions are phrased 239
way services are offered 62
way silently and steadily 53
way southward and eastward 153
way strengthen its crooked 53
way struggle for control 188
way students and faculty 43
way students and teachers 236
way students are grouped 151
way tolerate any insults 50
way upstairs and knocked 41
way variables are defined 44
way variables are related 58
way washington and lincoln 44
weak backward and forward 71
weak evidence for linkage 93
weak garrison and ruinous 69
weak garrison was utterly 40
weak revolted all history 66
wear breeches and stockings 59
wear cassocks and buckles 60
wear increases with increasing 63
wear trousers and jackets 101
web browsers and operating 44
web browsers and servers 244
web browsers can display 70
web browsers that support 88
web services and clients 66
web services and service 74
web services that provide 74
wet blankets and buffalo 97
wet prairies and marshes 670
who abandons all desires 169
who abandons her husband 262
who abandons his country 60
who abandons his damsels 116
who abandons his religion 52
who accepted and applied 45
who accepted her husband 80
who accepted his general 42
who accepted his message 660
who accepted his position 46
who accepted this message 51
who accepted this position 80
who accepted with pleasure 41
who achieved his greatest 179
who achieved his position 77
who achieved his results 40
who achieved our national 41
who achieved this success 47
who achieved this victory 45
who achieves his position 40
who achieves his purpose 68
who acquired for himself 56
who acquired his fortune 44
who acquired his position 46
who acquires for himself 58
who acquires two patents 55
who actively and knowingly 103
who actually did receive 50
who actually did succeed 54
who actually had contact 45
who actually had control 42
who actually had written 63
who actually was against 68
who adjudged him unworthy 61
who adjusted his glasses 58
who admitted that slavery 40
who advanced with measured 42
who advocate and support 221
who advocate its adoption 46
who advocate this position 241
who advocate this solution 65
who affiliate with radical 102
who afflicts not willingly 76
who afforded him pleasure 41
who afforded him shelter 41
who agitated for reforms 53
who animated her husband 44
who answered each question 196
who answered her question 148
who answered her summons 285
who answered his inquiry 82
who answered his letters 47
who answered his question 231
who answered his summons 713
who answered our queries 49
who answered our question 70
who answered our summons 45
who answered that question 266
who answered this question 3719
who answered this summons 49
who appoints and removes 119
who appoints its members 64
who approach this problem 52
who approach this question 72
who approach this subject 332
who approach too closely 84
who approved his conduct 65
who approved his sallies 40
who arrested and charged 47
who ascribed his success 43
who assailed his country 45
who assemble for worship 47
who asserted that although 56
who asserted that america 49
who asserted that because 41
who asserted that certain 55
who asserted that everything 188
who asserted that germany 40
who asserted that religion 40
who asserted that slavery 78
who assisted and advised 106
who assisted her husband 304
who assisted him against 42
who assisted his majesty 53
who assisted this project 82
who assisted with research 221
who associate with persons 50
who astonish and delight 50
who attacked and carried 42
who attacked and defeated 277
who attacked and wounded 158
who attacked her husband 60
who attacked him because 93
who attacked his position 47
who attacked our country 104
who attacked this problem 47
who attained his position 106
who attended all sessions 71
who attended and refused 57
who attended day schools 50
who attended her classes 94
who attended her funeral 308
who attended her husband 83
who attended her parties 54
who attended her remains 91
who attended his bedside 45
who attended his classes 555
who attended his courses 167
who attended his funeral 3076
who attended his lecture 112
who attended his majesty 714
who attended his memorial 92
who attended his parties 62
who attended his private 76
who attended his remains 109
who attended his seminar 69
who attended his sermons 136
who attended its courses 40
who attended its sessions 110
who attended law schools 41
who attended our classes 45
who attended that council 47
who attended that funeral 106
who attended that seminar 103
who attended that service 60
who attended this congress 130
who attended this council 71
who attended this function 50
who attended this funeral 89
who attended this lecture 67
who attended this patient 121
who attended this program 45
who attended this seminar 72
who attended this service 62
who attended this unhappy 66
who bargains for eternal 50
who beguiled his leisure 57
who believed and believe 61
who believed and preached 80
who believed and trusted 177
who believed her capable 44
who believed her husband 142
who believed him capable 93
who believed his country 52
who believed his message 127
who believed that abortion 135
who believed that african 431
who believed that alcohol 74
who believed that although 165
who believed that america 922
who believed that ancient 42
who believed that animals 157
who believed that anybody 45
who believed that artists 52
who believed that baptism 71
who believed that because 418
who believed that behavior 44
who believed that britain 579
who believed that british 534
who believed that capital 54
who believed that catholic 95
who believed that certain 420
who believed that charity 93
who believed that charles 120
who believed that chinese 136
who believed that climate 41
who believed that clinton 45
who believed that colonial 53
who believed that congress 238
who believed that control 66
who believed that culture 66
who believed that despite 101
who believed that diseases 52
who believed that doctors 51
who believed that emotions 41
who believed that european 255
who believed that everything 2148
who believed that farmers 52
who believed that federal 96
who believed that foreign 142
who believed that fossils 76
who believed that freedom 225
who believed that general 103
who believed that genuine 47
who believed that germany 494
who believed that heavenly 64
who believed that history 395
who believed that illness 59
who believed that imperial 61
who believed that improving 43
who believed that ireland 160
who believed that jackson 56
who believed that johnson 87
who believed that judaism 146
who believed that justice 163
who believed that kennedy 51
who believed that language 519
who believed that liberal 64
who believed that liberty 131
who believed that lincoln 73
who believed that loyalty 93
who believed that mankind 152
who believed that marriage 212
who believed that marxism 62
who believed that material 40
who believed that matters 45
who believed that medical 59
who believed that members 58
who believed that muslims 52
who believed that napoleon 100
who believed that national 292
who believed that natural 225
who believed that numbers 55
who believed that parents 85
who believed that perhaps 49
who believed that persons 55
who believed that pleasure 75
who believed that popular 86
who believed that poverty 161
who believed that private 168
who believed that providing 40
who believed that radical 63
who believed that rational 71
who believed that reforms 55
who believed that religion 647
who believed that research 73
who believed that richard 49
who believed that schools 113
who believed that science 463
who believed that slavery 888
who believed that society 524
who believed that somehow 73
who believed that southern 43
who believed that species 74
who believed that spirits 69
who believed that success 160
who believed that support 58
who believed that teachers 79
who believed that victory 138
who believed that vietnam 43
who believed that violence 173
who believed that virginia 55
who believed that western 306
who believed that witches 56
who believed that workers 189
who believed that writers 40
who believes and accepts 60
who believes and follows 68
who believes and repents 40
who believes has eternal 510
who believes her husband 190
who believes his country 43
who believes his eternal 99
who believes his religion 54
who believes that abortion 182
who believes that african 43
who believes that although 74
who believes that america 188
who believes that animals 61
who believes that because 255
who believes that behavior 66
who believes that britain 55
who believes that capital 71
who believes that certain 235
who believes that congress 62
who believes that control 47
who believes that culture 47
who believes that embryos 70
who believes that everything 1651
who believes that freedom 172
who believes that germany 51
who believes that history 163
who believes that justice 120
who believes that language 124
who believes that mankind 67
who believes that marriage 128
who believes that material 100
who believes that national 64
who believes that natural 79
who believes that parents 46
who believes that pleasure 139
who believes that private 50
who believes that religion 283
who believes that romance 47
who believes that royalty 40
who believes that schools 41
who believes that science 495
who believes that slavery 57
who believes that society 187
who believes that success 87
who believes that teachers 57
who believes that violence 62
who believes that workers 50
who bequeathed his fortune 117
who bequeathed his library 245
who bestowed one thousand 51
who betrayed and forsook 47
who betrayed her country 65
who betrayed her husband 312
who betrayed his brethren 42
who betrayed his country 1918
who betrayed his friends 125
who betrayed his secrets 52
who bewilder and confuse 43
who borrowed and adapted 56
who captured and beheaded 44
who captured and brought 66
who cautioned him against 183
who cautioned them against 46
who censured his conduct 154
who censured with respect 209
who challenge and inspire 41
who challenge his decision 62
who clutched with quivering 152
who collects and studies 180
who commands and directs 47
who commands and forbids 118
who commands her valleys 66
who commands our respect 130
who commands ten thousand 112
who commands this frigate 42
who commends his affairs 42
who communed with jehovah 72
who communes with himself 135
who compares them together 83
who compares this account 46
who compares this passage 50
who competed for control 98
who competed with members 67
who compiled and arranged 52
who compiled his account 52
who compiled his general 61
who compiled his history 91
who compiled this history 51
who complete this program 131
who complied with certain 119
who complies with certain 57
who complies with similar 41
who composed and arranged 79
who composed and recited 174
who composed his apology 152
who composed his cavalry 46
who composed his command 40
who composed his council 141
who composed his history 263
who composed his retinue 45
who composed his society 43
who composed his treatise 116
who composed our parties 43
who composed our retreating 73
who composed that society 78
who composed this company 47
who composed this council 197
who composed this glorious 121
who composed this society 95
who composed this treatise 69
who composes and recites 45
who comprise that society 119
who computes his taxable 75
who concealed his weakness 78
who conceive and execute 50
who conceive that passive 57
who conceive this vividly 99
who conclude that because 92
who conducts his affairs 470
who confined his efforts 54
who confined his remarks 42
who confined his studies 49
who confines his efforts 84
who confines his studies 70
who confirms his brethren 157
who confirms this account 48
who conforms his conduct 54
who conquers his enemies 199
who conquers his passions 135
who consider how obscure 92
who consider that because 46
who consider that certain 44
who consider that everything 164
who consider that freedom 59
who consider that language 45
who consider that strikes 47
who consider them closely 93
who consider this country 101
who consider this problem 44
who consider this question 72
who consider this subject 64
who consults his passions 132
who contends that federal 64
who contract with managed 96
who contrive and execute 68
who controls all aspects 84
who controls and decides 44
who controls and defines 55
who controls and directs 369
who controls and governs 89
who controls and manages 135
who controls and ordains 61
who controls her husband 64
who controls her thoughts 105
who controls his desires 50
who controls his emotions 67
who controls his passions 220
who controls his thoughts 62
who controls our destiny 81
who controls this process 55
who converts his revenue 66
who conveyed her offered 67
who conveyed this message 45
who counsels and advises 58
who cuckolds her husband 74
who deceived her husband 165
who deceives and betrays 90
who deceives her husband 319
who declared for ancient 43
who declared his purpose 90
who declared his support 122
who declared that although 187
who declared that america 80
who declared that anybody 68
who declared that because 58
who declared that british 82
who declared that certain 44
who declared that everything 173
who declared that germany 92
who declared that religion 61
who declared that slavery 99
who declared war against 736
who declares his purpose 43
who declares that everything 95
who declares war against 99
who defended her against 66
who defended him against 277
who defended his country 303
who defended his position 129
who defended our country 103
who defended them against 192
who defended this position 52
who delivers his message 84
who delivers his oracles 66
who delivers this message 40
who demanded and secured 148
who demanded his removal 86
who demanded that britain 42
who demanded that congress 77
who demanded that everything 114
who demanded that slavery 57
who demanded two hundred 54
who demanded with menaces 68
who depended for success 70
who depended for support 115
who descends and ascends 143
who describe and analyze 59
who deserted her husband 394
who deserted his country 99
who deserted his service 58
who deserved and enjoyed 43
who deserved his respect 43
who deserves our respect 112
who deserves our sympathy 118
who deserves our worship 47
who designed and carried 334
who designed and engraved 434
who designed and erected 237
who designed and managed 109
who designed and oversaw 118
who designed and painted 365
who designed and planned 210
who designed and printed 110
who designed and wrought 94
who designed this program 68
who despised her husband 132
who despised him because 174
who despised his dignity 97
who despised his efforts 40
who despised his enemies 105
who despised his weakness 165
who despises her husband 103
who despises him because 43
who destroys her husband 46
who destroys his enemies 98
who detected and exposed 147
who detested her husband 47
who detested him because 169
who detested his tyranny 150
who diagnosed her problem 104
who diagnosed his ailment 92
who diagnosed his illness 94
who diagnosed his problem 49
who diagnosed his trouble 40
who dictated his history 40
who dictated that article 40
who differed with respect 101
who directed and managed 52
who directed and starred 121
who directed her studies 48
who directed him towards 73
who directed his attacks 57
who directed his efforts 92
who directed his studies 260
who directed its affairs 241
who directed this project 167
who directed this research 94
who disagree with certain 120
who disagree with everything 42
who disagree with official 78
who discover and collect 48
who discover and develop 41
who disgrace our streets 72
who disliked her husband 55
who disliked him because 212
who disliked him pressed 93
who disliked him repeated 105
who disliked his opinions 52
who dislikes her husband 56
who disobeys her husband 78
who disobeys his parents 115
who disobeys them because 97
who displays his bravery 42
who disputed his passage 103
who disputed his position 41
who disputed that position 53
who disputed with abraham 119
who disputed with stephen 122
who distrust and dislike 57
who divorced her husband 734
who divorces her husband 416
who dominate and control 502
who dominate and exploit 106
who dominate and oppress 188
who dominate our society 42
who embarked for america 124
who embraced and blessed 135
who embraced his measures 79
who embraced his religion 51
who embraced this project 68
who embraced this religion 93
who employed and trusted 56
who employed his command 67
who employed his leisure 342
who employed his talents 89
who employed this language 54
who encumber our european 51
who enlisted for service 246
who enriches his country 393
who espoused his opinions 68
who espoused this position 46
who esteemed his procuring 60
who examined and handled 82
who examined and measured 44
who examined her shortly 41
who examined him closely 86
who examined them closely 51
who examined this patient 103
who examined this question 142
who examined this subject 77
who examines and reports 60
who examines them closely 54
who examines this question 48
who examines this subject 129
who excelled all mankind 205
who executed any process 43
who executed his designs 54
who exercise that control 45
who exercise this awesome 78
who exercise this control 57
who exercise this function 90
who expatiate with delight 42
who expected and desired 111
who expected her husband 116
who expected his visitor 62
who explains and defends 50
who exploits his position 48
who exploits his workers 69
who explored and charted 99
who explored and settled 317
who explored this country 62
who extended and refined 42
who extended his control 48
who extended his dislike 41
who extended his domains 47
who extended his dominion 167
who extolled its virtues 51
who financed and managed 58
who financed his studies 47
who finished his history 60
who finished his studies 127
who finishes his harvest 51
who flatters not himself 64
who followed and admired 45
who followed and watched 72
who followed any secular 61
who followed her closely 78
who followed her example 404
who followed her hungrily 84
who followed her husband 989
who followed him adopted 66
who followed him applied 58
who followed him because 129
who followed him blindly 136
who followed him brought 70
who followed him carried 51
who followed him closely 498
who followed him loyally 45
who followed him outside 108
who followed him shortly 44
who followed his banners 55
who followed his counsel 48
who followed his example 2817
who followed his fortune 223
who followed his majesty 55
who followed his parents 41
who followed his private 105
who followed his remains 368
who followed his studies 96
who followed our example 74
who followed them blindly 52
who followed them brought 48
who followed them carried 47
who followed them closely 134
who followed this example 66
who followed this pattern 199
who followed this program 45
who followed this religion 71
who followed with unequal 43
who forgives and forgets 312
who forgives her husband 53
who forgives his debtors 44
who forgives his enemies 103
who formerly had belonged 61
who formerly had carried 42
who formerly had enjoyed 57
who formerly had opposed 82
who forsakes all desires 42
who forsakes her husband 73
who forsakes his religion 54
who frequent his company 46
who fulfills his purpose 128
who fulfills this function 60
who furiously and blindly 50
who governed her husband 81
who governed his country 63
who governed that country 225
who governed this country 129
who governed this village 43
who graduate with degrees 46
who grumbled and scolded 45
who hereafter may inhabit 91
who identify too closely 44
who identify with certain 47
who identify with judaism 58
who identify with parties 61
who idolized her husband 71
who imagined that because 116
who imagines that because 64
who imagines that everything 96
who imitated his example 165
who imitated his virtues 87
who implored his charity 106
who implored his justice 191
who improved her position 81
who impugned its measures 59
who increased his fortune 68
who incurred this glorious 104
who indulged her passions 84
who indulges his desires 42
who indulges his passions 58
who inferred that johnson 56
who infested its surface 114
who infested that country 44
who informed her husband 108
who informed his captors 68
who informed his counsel 130
who inherits his position 79
who inherits one article 104
who initially had opposed 66
who initiated and carried 308
who initiated and managed 42
who initiated this process 110
who initiated this project 474
who initiated this research 87
who initiates and assumes 73
who initiates and carries 76
who initiates and directs 70
who initiates this process 63
who insisted that although 63
who insisted that america 164
who insisted that because 81
who insisted that britain 54
who insisted that certain 98
who insisted that congress 89
who insisted that everything 382
who insisted that freedom 69
who insisted that gentile 99
who insisted that germany 127
who insisted that history 56
who insisted that religion 97
who insisted that science 58
who insisted that slavery 137
who insisted that society 41
who inspired and carried 70
who inspired her husband 53
who inspired this project 100
who inspires and directs 53
who installs and repairs 104
who instruct and delight 97
who insulted his religion 55
who interact are similar 286
who interact with clients 131
who interact with infants 45
who interact with members 79
who interact with persons 53
who invented and applied 42
who invented and brought 130
who invented for himself 61
who invented this process 55
who invested his capital 80
who invested his profits 40
who jockeyed for position 59
who launched this project 47
who likewise was present 107
who listened and advised 45
who listened and laughed 73
who listened and offered 45
who listened and watched 136
who listened with avidity 45
who listened with delight 299
who listened with evident 92
who listened with intense 182
who listened with pleasure 107
who listened with rapture 51
who listened with respect 68
who listened with sympathy 113
who maintain and develop 56
who maintain and operate 220
who maintain and service 53
who maintain and support 142
who maintain eye contact 87
who maintain that alcohol 41
who maintain that although 80
who maintain that america 68
who maintain that animals 86
who maintain that baptism 84
who maintain that because 138
who maintain that certain 104
who maintain that everything 532
who maintain that foreign 53
who maintain that freedom 67
who maintain that history 63
who maintain that justice 54
who maintain that language 122
who maintain that mankind 47
who maintain that marriage 54
who maintain that natural 54
who maintain that pleasure 54
who maintain that private 57
who maintain that religion 165
who maintain that science 125
who maintain that slavery 146
who maintain that society 70
who maintain this position 306
who manifest this behavior 49
who manifest this devotion 40
who meanwhile had arrived 71
who meanwhile had entered 55
who meanwhile had married 89
who mentioned that johnson 54
who mentioned that members 81
who migrated and settled 206
who modifies his behavior 49
who motivate and inspire 53
who murdered her husband 1350
who murdered her parents 102
who murdered his brothers 42
who murdered his nephews 64
who murdered his parents 363
who murdered his partner 49
who murdered his steward 42
who murdered his victims 41
who neglects her husband 88
who neglects his parents 74
who neglects his prayers 69
who neglects his studies 46
who normally wear glasses 69
who numbered one hundred 196
who numbered six hundred 64
who numbered two hundred 151
who numbered two thousand 41
who nurtured this project 84
who observed and studied 75
who observed her closely 106
who observed him closely 846
who observed his behavior 83
who observed his conduct 184
who observed his talents 54
who observed that although 139
who observed that certain 168
who observed that repeated 43
who observed that several 40
who observed them closely 75
who observed them together 56
who observed this behavior 54
who observed this eclipse 56
who observed this process 62
who observed this species 75
who observes and records 422
who observes and reports 121
who observes and studies 112
who observes his natural 149
who observes that although 44
who observes them closely 41
who obtained for himself 76
who obtained his account 65
who obtained his election 53
who obtained his freedom 186
who obtained his liberty 70
who obtained his material 82
who obtained his medical 71
who obtained his position 63
who obtained that charter 108
who occupied her thoughts 228
who occupied his country 55
who occupied his leisure 114
who occupied his position 72
who occupied his thoughts 274
who occupied our country 67
who occupied that country 97
who occupied that position 510
who occupied this country 170
who occupied this position 460
who occupies his leisure 66
who occupies his position 93
who occupies his thoughts 48
who occupies that position 455
who occupies this position 318
who organize and conduct 155
