lace adornments were 126
less incongruous sink 144
less incongruous when 69
less incredible when 167
less indefinite form 57
less indefinite time 45
less indignation among 65
less indirectly from 171
less indirectly upon 50
less individual care 49
less individual time 46
less individual work 159
less inducement there 116
less industrious part 155
less inequality among 195
less inevitable from 60
less inevitable when 157
less inevitably from 148
less infallible means 81
less influenced from 80
less influential among 308
less influential body 92
less influential during 150
less influential from 80
less influential have 104
less influential here 68
less influential ones 210
less influential over 147
less influential part 144
less influential post 241
less influential role 536
less influential there 112
less influential upon 245
less influential were 231
less influential west 107
less influential when 275
less influential will 43
less influential work 56
less information during 67
less information flow 50
less information from 1378
less information into 65
less information loss 114
less information must 65
less information need 115
less information over 92
less information there 353
less information upon 67
less information when 266
less information will 555
less innovative ones 108
less insensibly into 59
less insistence upon 372
less inspiration from 129
less instructed among 53
less instructed part 63
less instruction from 121
less instruction time 69
less integrated areas 51
less integrated body 87
less integrated form 69
less integrated into 4001
less integrated ones 63
less integrated part 54
less integrated view 56
less integration into 86
less interaction among 273
less interaction there 136
less interested also 67
less interested even 52
less interested eyes 65
less interested here 576
less interested were 77
less interested when 206
less interested will 42
less intimately during 40
less intimately felt 44
less intimately into 57
less intimately part 56
less intimately tied 199
less intimidating when 540
less introduced into 218
less investment cost 153
less investment from 130
less investment into 41
less investment risk 137
less investment will 194
less irrelevant when 60
less judgmental term 103
less judgmental view 66
less judgmental when 65
less justifiable from 45
less justifiable means 122
less justifiable when 257
less laboratory time 43
less laboratory work 210
less legalistic view 158
less legitimate form 188
less legitimate kind 170
less legitimate means 942
less legitimate ones 118
less legitimate ways 270
less legitimate when 332
less likelihood there 7018
less likelihood will 192
less luminously ideas 44
less maintained during 167
less maintained over 83
less maintained their 333
less management fees 93
less management time 145
less manifestly true 177
less mechanical form 75
less mechanical kind 63
less mechanical means 314
less mechanical part 93
less mechanical task 51
less mechanical type 41
less mechanical view 187
less mechanical work 682
less melancholy from 94
less melancholy tone 52
less meritorious from 56
less meritorious work 58
less meticulous care 70
less militantly anti 54
less miraculous when 68
less modernized areas 135
less molestation from 64
less monotonous life 111
less monotonous work 130
less monumental work 46
less moralistic view 46
less negatively when 66
less nutritional food 44
less obligatory upon 271
less observable among 53
less observable when 42
less observation from 54
less obstructed view 288
less obstruction from 193
less operational cost 88
less operational time 62
less oppressive form 146
less oppressive means 101
less oppressive rule 43
less oppressive ways 107
less oppressive when 111
less optimistic mood 115
less optimistic note 327
less optimistic ones 44
less optimistic over 81
less optimistic reading 251
less optimistic side 101
less optimistic tone 117
less optimistic vein 55
less optimistic view 2812
less optimistic when 228
less ostentation there 62
less outpatient care 47
less overwhelming when 185
less pardonable when 85
less pardonable will 43
less particular folk 50
less pejorative meaning 106
less pejorative name 81
less pejorative term 2016
less penetrated into 119
less penetration into 243
less perceptive when 51
less peremptory tone 87
less peripheral areas 49
less peripheral role 41
less perishable food 101
less perishable form 184
less perishable part 54
less permissive days 52
less permissive when 40
less persistent beds 41
less persistent during 67
less persistent form 42
less persistent ones 78
less persistent over 70
less persistent when 64
less persuasive when 815
less phosphoric acid 1351
less physically able 1071
less physically taxing 530
less physically tiring 74
less popularity among 88
less positively when 151
less powerfully felt 91
less powerfully upon 259
less predicated upon 119
less preferable areas 46
less preferable from 44
less prejudiced eyes 167
less prejudiced mind 66
less prejudiced ones 64
less prejudiced view 324
less prejudiced when 41
less prejudicial term 75
less preparation time 1405
less prepayment risk 256
less prestigious areas 224
less prestigious firm 92
less prestigious form 113
less prestigious jobs 1072
less prestigious ones 344
less prestigious part 92
less prestigious post 283
less prestigious role 87
less prestigious work 213
less pretentious also 61
less pretentious book 44
less pretentious folk 40
less pretentious form 237
less pretentious home 196
less pretentious kind 201
less pretentious name 205
less pretentious ones 244
less pretentious sort 188
less pretentious task 51
less pretentious term 221
less pretentious type 76
less pretentious were 50
less pretentious word 92
less pretentious work 189
less preventive care 236
less preventive health 102
less privileged among 140
less privileged arab 61
less privileged areas 1135
less privileged boys 62
less privileged code 76
less privileged folk 101
less privileged from 112
less privileged have 704
less privileged into 41
less privileged life 53
less privileged mode 118
less privileged must 119
less privileged ones 751
less privileged part 220
less privileged sons 47
less privileged user 113
less privileged were 213
less privileged will 162
less privileged young 105
less privileged youth 109
less productive areas 1749
less productive cows 90
less productive crop 48
less productive during 228
less productive even 167
less productive farm 156
less productive form 85
less productive from 207
less productive half 56
less productive here 42
less productive hill 96
less productive into 73
less productive jobs 285
less productive land 6045
less productive life 132
less productive means 55
less productive mode 46
less productive ones 1138
less productive open 47
less productive over 288
less productive part 81
less productive seams 53
less productive soil 558
less productive teams 53
less productive there 98
less productive time 116
less productive type 84
less productive uses 838
less productive ways 238
less productive were 62
less productive when 689
less productive will 199
less productive work 533
less productive years 219
less proficient ones 117
less profitable areas 485
less profitable crop 276
less profitable days 41
less profitable during 96
less profitable even 88
less profitable firm 132
less profitable food 64
less profitable form 67
less profitable from 162
less profitable item 58
less profitable jobs 62
less profitable kind 61
less profitable land 181
less profitable line 91
less profitable means 48
less profitable mode 86
less profitable ones 1087
less profitable over 255
less profitable part 330
less profitable pits 44
less profitable prey 219
less profitable reading 88
less profitable task 53
less profitable there 119
less profitable type 52
less profitable uses 240
less profitable ways 84
less profitable when 261
less profitable will 221
less profitable work 160
less profitable years 141
less profitably used 40
less profoundly felt 75
less profoundly from 53
less profoundly into 51
less profoundly true 130
less prohibition when 247
less prominence were 82
less prominence will 41
less pronounced along 112
less pronounced among 4171
less pronounced angle 69
less pronounced anti 151
less pronounced bend 42
less pronounced blue 56
less pronounced break 116
less pronounced case 92
less pronounced dark 92
less pronounced drop 112
less pronounced during 1946
less pronounced even 258
less pronounced fall 126
less pronounced form 3162
less pronounced from 437
less pronounced here 471
less pronounced high 44
less pronounced kind 85
less pronounced lack 43
less pronounced loss 100
less pronounced male 54
less pronounced odor 65
less pronounced once 93
less pronounced ones 159
less pronounced over 797
less pronounced pain 50
less pronounced peaks 364
less pronounced rate 60
less pronounced rise 224
less pronounced role 185
less pronounced side 302
less pronounced there 1024
less pronounced these 51
less pronounced type 284
less pronounced upon 96
less pronounced ways 59
less pronounced were 78
less pronounced when 6953
less pronounced will 328
less prosperous among 55
less prosperous areas 1561
less prosperous days 843
less prosperous farm 40
less prosperous jews 50
less prosperous north 171
less prosperous ones 489
less prosperous part 190
less prosperous time 77
less prosperous town 61
less prosperous were 80
less prosperous years 367
less protective film 51
less protracted stay 61
less publicized areas 49
less publicized case 72
less publicized ones 155
less publicized role 46
less publicized side 104
less publicized ways 48
less publicized work 55
less punishment from 70
less punishment will 48
less quantities from 78
less reassurance from 66
less recidivism among 44
less recognition from 181
less recognized form 129
less rectangular areas 74
less rectangular form 192
less reflective mind 92
less refractory clay 89
less refractory ores 81
less regenerate days 43
less regimented life 180
less regressive when 47
less regularity among 42
less regularity during 83
less regularity from 121
less regularity into 43
less regularity once 184
less regularity over 55
less regularity till 44
less regularity upon 43
less reluctance from 59
less reluctance shed 84
less reluctance when 44
less remarkable among 228
less remarkable case 98
less remarkable fact 187
less remarkable from 376
less remarkable have 111
less remarkable here 142
less remarkable ones 68
less remarkable sect 46
less remarkable took 46
less remarkable upon 47
less remarkable were 510
less remarkable when 979
less remarkable work 85
less remoteness from 188
less repetitive jobs 40
less repetitive work 218
less repressive form 44
less repressive ways 40
less resentment among 127
less resentment from 57
less resentment when 73
less resistance along 184
less resistance among 171
less resistance during 129
less resistance from 2611
less resistance here 43
less resistance into 134
less resistance there 996
less resistance when 730
less resistance will 267
less resistible when 87
less resolutely bent 66
less respectful came 41
less respectful term 48
less respectful view 54
less respectful work 52
less responsive during 143
less responsive ones 41
less responsive over 96
less responsive when 252
less restrained among 66
less restrained form 74
less restrained from 453
less restrained life 41
less restrained when 524
less restricted areas 316
less restricted diet 264
less restricted during 46
less restricted flow 62
less restricted form 293
less restricted from 109
less restricted here 44
less restricted kind 110
less restricted life 923
less restricted meaning 163
less restricted means 53
less restricted ones 50
less restricted part 63
less restricted range 1596
less restricted role 58
less restricted their 61
less restricted theory 40
less restricted there 118
less restricted type 88
less restricted uses 62
less restricted view 805
less restricted ways 60
less restricted when 109
less restricted zone 92
less restriction from 45
less restriction upon 125
less reverential view 53
less rhetorical form 47
less ridiculous when 92
less rigorously from 44
less rigorously true 50
less rigorously used 71
less ritualized form 43
less roundabout ways 60
less scientific ages 66
less scientific data 148
less scientific days 56
less scientific form 219
less scientific kind 50
less scientific means 108
less scientific mind 62
less scientific ones 86
less scientific theory 101
less scientific view 108
less scientific ways 41
less scientific work 412
less scrupulous among 242
less scrupulous care 86
less scrupulous even 61
less scrupulous faith 57
less scrupulous hand 77
less scrupulous means 58
less scrupulous ones 139
less scrupulous sort 47
less scrupulous were 99
less scrupulous when 107
less scrupulous will 192
less scrupulous young 47
less segregated areas 88
less segregated from 1779
less segregated into 249
less segregated role 54
less sensational form 73
less sensational kind 65
less sensational news 65
less sensational view 40
less sensational ways 100
less sensitized part 42
less separately from 510
less seriousness into 50
less serviceable when 60
less similarity among 132
less similarity there 64
less simplified form 62
less simplified view 44
less simplistic view 210
less skillfully done 60
less skillfully made 80
less solicitous what 47
less solicitous when 75
less solidarity among 124
less specialized acts 71
less specialized areas 100
less specialized body 55
less specialized care 43
less specialized cell 153
less specialized form 374
less specialized jobs 131
less specialized kind 68
less specialized meaning 59
less specialized ones 171
less specialized teeth 84
less specialized type 373
less specialized uses 58
less specialized ways 45
less specialized work 150
less spheroidal form 75
less splendidly clad 125
less spontaneous acts 101
less spontaneous form 44
less spontaneous ideas 93
less spontaneous when 128
less stabilized during 42
less stereotyped form 329
less stereotyped view 132
less stereotyped ways 122
less stigmatizing term 94
less stimulation from 211
less stratified into 69
less stridently anti 64
less structured areas 167
less structured data 201
less structured form 469
less structured kind 49
less structured life 269
less structured living 173
less structured means 120
less structured ones 175
less structured play 83
less structured role 54
less structured task 76
less structured time 111
less structured type 63
less structured ways 684
less structured work 383
less subdivided into 172
less subjective data 45
less subjective form 103
less subjective means 133
less subjective view 185
less sublimated form 101
less submissive mood 90
less substantial body 70
less substantial even 110
less substantial fare 60
less substantial food 91
less substantial form 149
less substantial kind 204
less substantial means 57
less substantial ones 106
less substantial part 354
less substantial rate 86
less substantial risk 61
less substantial role 115
less substantial ways 46
less substantial were 54
less substantial when 298
less substantial work 208
less successful among 415
less successful areas 170
less successful book 144
less successful case 294
less successful coping 84
less successful copy 53
less successful days 67
less successful during 363
less successful early 157
less successful even 171
less successful fifth 272
less successful film 130
less successful firm 75
less successful form 99
less successful from 428
less successful have 671
less successful here 460
less successful high 101
less successful ideas 69
less successful life 134
less successful line 41
less successful male 260
less successful means 101
less successful move 48
less successful ones 3259
less successful only 55
less successful over 191
less successful part 86
less successful play 159
less successful poems 413
less successful self 44
less successful show 47
less successful side 209
less successful teams 399
less successful tend 49
less successful there 477
less successful type 80
less successful ways 197
less successful were 920
less successful when 3975
less successful will 605
less successful work 559
less successful years 128
less sufficient unto 135
less suggestive form 44
less suggestive name 55
less superficial reading 93
less superficial view 218
less superficial ways 44
less superiority over 77
less supervision from 285
less supervision over 236
less supervision will 52
less supportive home 55
less supportive when 170
less sympathetic eyes 46
less sympathetic hearing 111
less sympathetic ones 54
less sympathetic reading 96
less sympathetic role 43
less sympathetic side 63
less sympathetic tone 76
less sympathetic view 638
less sympathetic when 225
less systematic body 204
less systematic data 386
less systematic form 1100
less systematic ideas 43
less systematic kind 234
less systematic means 123
less systematic plan 101
less systematic risk 442
less systematic theory 168
less systematic view 58
less systematic ways 590
less systematic when 44
less systematic work 338
less tenaciously held 213
less tenderness over 151
less thoroughgoing form 68
less traditional areas 762
less traditional form 590
less traditional ideas 174
less traditional jews 49
less traditional jobs 117
less traditional kind 302
less traditional life 261
less traditional means 496
less traditional media 151
less traditional ones 394
less traditional over 41
less traditional paths 103
less traditional role 380
less traditional type 366
less traditional view 704
less traditional ways 1428
less traditional work 206
less transaction cost 128
less transitory kind 54
less translated into 288
less transverse rows 55
less trustworthy data 68
less trustworthy even 58
less trustworthy were 41
less trustworthy when 182
less turnaround time 60
less tyrannized over 50
less unconscious self 98
less unconscious wish 72
less understand their 224
less understand what 720
less understood among 202
less understood areas 86
less understood even 209
less understood from 58
less understood their 56
less understood what 477
less understood when 58
less undigested food 59
less undisputed sway 43
less unfriendly ones 40
less uniformity among 285
less unmodified form 84
less unsuitable ways 51
less utilitarian view 41
less variability among 519
less variability from 196
less variability over 104
less variability there 245
less variability when 74
less vertically down 160
less vertically from 221
less vertically into 211
less vertically over 48
less vigorously bent 54
less vigorously during 54
less vigorously upon 42
less vigorously when 137
less virulently anti 44
less voluminous form 43
less voluminous work 41
less voluptuous cast 74
less vulnerable areas 457
less vulnerable during 102
less vulnerable form 110
less vulnerable from 173
less vulnerable means 42
less vulnerable ones 67
less vulnerable part 128
less vulnerable site 64
less vulnerable spot 105
less vulnerable when 467
less vulnerable will 96
less withdrawals from 47
lest convulsions come 48
lest destruction come 45
lest misfortune come 40
lets information flow 57
lets management know 140
levy definitive anti 132
levy impositions paid 66
levy impositions upon 48
levy relatively high 136
lewd unhallowed eyes 126
lies absolutely flat 184
lies completely flat 222
lies completely free 52
lies completely open 60
lies constantly upon 61
lies dangerously sick 202
lies immediately ahead 1893
lies immediately along 170
lies immediately back 323
lies immediately deep 904
lies immediately next 686
lies immediately north 5414
lies immediately over 3894
lies immediately south 6512
lies immediately upon 1389
lies immediately west 5118
lies infinitely more 565
lies relatively deep 126
lies relatively flat 158
lies relatively free 89
lies relatively high 238
lies unconscious among 47
lies vertically along 92
lies vertically over 120
life absolutely free 129
life absolutely nothing 103
life abstracted from 249
life abundantly worth 41
life accessible only 40
life accumulating wealth 61
life activities also 153
life activities during 169
life activities from 290
life activities have 455
life activities into 249
life activities just 97
life activities like 175
life activities means 150
life activities more 42
life activities must 251
life activities only 409
life activities such 4198
life activities take 169
life activities were 868
life activities when 134
life activities will 353
life adjustment during 48
life adjustment were 55
life adjustment will 133
life adventures were 45
life apparently have 47
life apparently left 40
life apparently went 42
life assessment tool 132
life autonomous from 46
life banishment from 133
life beneficiary died 237
life beneficiary dies 364
life beneficiary from 103
life beneficiary must 52
life beneficiary will 203
life blissfully away 55
life calculated from 228
life characters face 150
life characters from 302
life characters have 116
life characters into 102
life characters like 595
life characters such 289
life characters there 47
life characters were 199
life comparable only 89
life comparable unto 56
life completely free 262
life completely from 172
life completely into 169
life completely over 417
life completely when 60
life compressed into 239
life consequent upon 1486
life considered from 128
life considered more 90
life considered most 60
life considered singly 46
life constantly feel 51
life constantly trying 57
life constitute only 43
life constitute what 53
life contribute nothing 50
life contribute their 50
life degenerate into 85
life degenerating into 142
life determined from 163
life determined their 40
life determined upon 44
life determines life 111
life determines their 96
life determines what 462
life determines your 110
life disappeared from 301
life disappeared into 51
life disappeared when 71
life dissociated from 141
life encroached upon 40
life essentially like 65
life essentially means 48
life eventually came 72
life eventually ends 77
life eventually leads 86
life eventually made 45
life eventually took 80
life eventually will 67
life everywhere else 248
life everywhere will 64
life expectancy ahead 63
life expectancy along 59
life expectancy also 1439
life expectancy among 7522
life expectancy been 50
life expectancy brings 53
life expectancy came 153
life expectancy come 94
life expectancy data 2237
life expectancy down 247
life expectancy during 1603
life expectancy even 966
life expectancy fell 1053
life expectancy five 49
life expectancy four 99
life expectancy free 219
life expectancy from 10895
life expectancy gain 371
life expectancy gave 48
life expectancy grew 429
life expectancy have 10572
life expectancy having 55
life expectancy here 128
life expectancy high 134
life expectancy into 528
life expectancy just 61
life expectancy leads 93
life expectancy left 56
life expectancy less 699
life expectancy lies 48
life expectancy life 422
life expectancy lost 185
life expectancy made 183
life expectancy make 208
life expectancy many 90
life expectancy means 2027
life expectancy meant 220
life expectancy more 1415
life expectancy most 98
life expectancy much 424
life expectancy must 1126
life expectancy need 184
life expectancy once 207
life expectancy only 1686
life expectancy over 7102
life expectancy past 65
life expectancy plus 252
life expectancy prior 110
life expectancy range 52
life expectancy ranging 113
life expectancy rate 2786
life expectancy ratio 159
life expectancy rise 173
life expectancy rising 220
life expectancy rose 4749
life expectancy rule 3232
life expectancy seem 50
life expectancy seen 67
life expectancy show 339
life expectancy some 60
life expectancy such 152
life expectancy tend 75
life expectancy test 73
life expectancy there 726
life expectancy these 84
life expectancy took 67
life expectancy upon 111
life expectancy used 254
life expectancy vary 134
life expectancy very 107
life expectancy well 333
life expectancy went 199
life expectancy were 3316
life expectancy when 1809
life expectancy will 10363
life expectancy years 180
life expectation among 77
life expectation from 202
life expectation have 45
life expectation will 75
life experience also 253
life experience among 248
life experience brings 107
life experience came 40
life experience data 170
life experience during 341
life experience even 126
life experience from 1758
life experience gave 186
life experience have 731
life experience here 118
life experience into 2470
life experience leading 41
life experience leads 267
life experience like 108
life experience made 302
life experience make 138
life experience more 688
life experience must 408
life experience only 133
life experience over 612
life experience prior 217
life experience reads 47
life experience such 774
life experience their 93
life experience there 346
life experience told 95
life experience upon 196
life experience were 618
life experience what 176
life experience when 599
life experience will 1838
life flourished among 83
life flourished during 119
life flourished here 84
life flourished there 183
life flourishes best 68
life flourishes only 56
life flourishes there 42
life frequently gave 75
life frequently have 113
life frequently leads 52
life frequently means 50
life illuminating text 71
life immediately from 295
life immediately prior 112
life immediately took 41
life immediately upon 136
life impossible here 40
life impossible there 155
life indicators have 167
life indicators such 432
life indicators were 175
life inevitably brings 450
life inevitably ends 56
life inevitably give 144
life inevitably leads 278
life inevitably means 71
life inevitably took 48
life inevitably will 65
life inexorably waning 100
life infinitely less 153
life infinitely more 1882
life influenced many 90
life influenced their 62
life influences their 49
life influences your 65
life information from 120
life initiatives have 42
life insurances have 101
life insurances were 49
life integrated into 221
life introduced from 49
life introduced into 536
life introduces into 57
life legislation ending 42
life management plan 62
life marguerite felt 45
life measurement tool 215
life membership card 442
life membership dues 118
life membership fees 351
life membership from 86
life membership fund 155
life membership plan 98
life narratives from 259
life narratives have 64
life narratives into 52
life narratives were 129
life orientation test 131
life originally came 161
life originated during 62
life originated from 883
life originated here 67
life originated more 44
life originated only 93
life originated there 117
life originated when 49
life originates from 589
life originates only 79
life overflowed into 65
life paralleled those 55
life parameters were 47
life penetrated into 98
life penetrates into 58
life philosophy must 45
life precedence over 48
life predicated upon 106
life predictions were 157
life preservers from 208
life preservers have 42
life preservers into 58
life preservers made 50
life preservers must 65
life preservers over 45
life preservers were 654
life preservers when 111
life preservers will 43
life principles from 130
life principles have 85
life progressed from 121
life progresses from 305
life propagated among 66
life relatively early 105
life relatively free 481
life relatively late 73
life remarkably free 84
life remarkably well 241
life remembered from 44
life represents only 229
life represents some 45
life represents what 64
life researchers have 216
life scientists from 100
life scientists have 486
life scientists were 288
life scientists will 138
life segregated from 101
life separately from 228
life specialists have 42
life strategies have 102
life sufficient unto 47
life supporters have 93
life supporters were 40
life surrounded only 48
life sustenance from 40
life trajectory from 76
life tranquilly away 54
life transforms into 82
life transfused into 53
life transitions from 175
life transitions have 285
life transitions like 73
life transitions such 1292
life transitions were 233
life transitions will 91
life translated from 153
life translated into 574
life translates into 222
life transmuted into 229
life transposed into 76
life triumphant over 238
life ultimately leads 76
life ultimately means 70
life ultimately will 47
life understand what 123
life uneventful even 105
lift attendants were 84
lift beautifully from 46
lift coefficient also 47
lift coefficient data 161
lift coefficient during 185
lift coefficient from 524
lift coefficient lift 43
lift coefficient must 273
lift coefficient over 132
lift coefficient range 437
lift coefficient were 179
lift coefficient when 180
lift coefficient will 527
lift fingerprints from 450
lift moderately heavy 68
lift relatively heavy 45
lift satellites into 42
lift yourselves from 110
like absolutely nothing 736
like abstinence from 384
like activities during 54
like activities from 149
like activities have 424
like activities into 63
like activities such 469
like activities were 578
like adolescent boys 415
like afflictions will 103
like aggregates were 101
like agreements among 106
like appalachian spring 142
like apparitions from 603
like apparitions made 68
like appearances were 43
like appendages along 43
like appendages from 172
like appendages have 44
like appendages over 206
like appendages used 107
like appendages were 129
like application from 189
like apprentice work 62
like approaches have 104
like archbishop john 257
like archbishop laud 365
like archbishop tutu 124
like archimedes when 74
like arrangement along 105
like arrangement from 164
like arrangement made 102
like arrangement over 119
like arrangement upon 44
like ascendency over 85
like assistance from 662
like associations have 46
like associations into 113
like associations were 129
like assurances from 382
like atmosphere among 184
like atmosphere during 114
like atmosphere into 95
like atmosphere were 82
like atmosphere when 118
like atmosphere will 82
like attachment theory 46
like attachment will 83
like attributes such 103
like automobile racing 44
like avalanches from 113
like avalanches into 41
like banishment from 86
like bartholomew fair 210
like basketball star 164
like basketball teams 40
like belshazzar when 42
like birefringent rods 288
like bituminous coal 1030
like blackbirds over 65
like bottomless pits 451
like broadsides from 52
like buttresses from 172
like cantilever beams 252
like capitalist ones 42
like cartwright were 94
like castlereagh very 137
like ceremonies were 127
like chancellor kent 346
like characters from 3742
like characters have 130
like characters such 153
like characters were 247
like charitable uses 45
like chemically pure 112
like cinderella from 52
like cinderella must 44
like cinderella when 509
like cloistered nuns 116
like coagulated milk 193
like collective work 118
like committees from 249
like comparable worth 511
like competition among 562
like competition from 376
like competition soon 93
like complaints from 125
like complaints were 56
like complexity theory 102
like compliment from 88
like components from 127
like components have 111
like components such 43
like components were 99
like compressed steam 125
like concertina wire 86
like concessions from 56
like concessions made 113
like conclusions from 180
like conference room 41
like confidence from 329
like congregated bees 62
like congressman john 263
like consciously leaving 51
like conspiracy theory 69
like constantly having 100
like constructs such 42
like continuous work 50
like contraband into 42
like cooperation among 44
like cooperation from 64
like corkscrews over 42
like corporation sole 67
like corrugated iron 1938
like cultivated land 131
like cumulative voting 61
like declaration from 101
like declaration unto 87
like decorations from 99
like degenerating into 85
like department heads 225
like departures from 184
like dependence upon 696
like dependency theory 193
like dependency upon 88
like depressions along 106
like depressions from 103
like depressions have 48
like depressions into 90
like depressions were 227
like description have 54
like description were 101
like destination moon 96
like destruction from 321
like detachment from 337
like detectives trying 114
like determines what 524
like detestable dogs 139
like devastation among 76
like discharges from 307
like discipline among 112
like discipline into 41
like discounted cash 282
like discussions upon 97
like disheveled hair 112
like disorderly life 94
like dispatches from 310
like disposition from 47
like disposition were 61
like distinction among 83
like distracted beings 53
like divergence from 161
like drumsticks among 52
like efficiency were 153
like electrical fire 177
like electrical tape 93
like electrical wire 82
like electrical wiring 283
like electrical work 130
like electronic arts 140
like electronic data 359
like electronic mail 2035
like electronic media 94
like electronic toys 40
like embroidery upon 99
like embroidery work 82
like emissaries from 380
like employment have 88
like enterprise java 52
like eructations from 59
like evaporated milk 372
like evaporation from 42
like everyplace else 600
like everywhere else 27286
like excitement when 64
like exhalations from 844
like exhalations rise 57
like expectancy theory 182
like experience when 200
like experience will 169
like experiment made 57
like experiment upon 83
like expressions from 105
like expressions have 160
like expressions like 46
like expressions such 166
like expressions used 59
like expressions were 350
like expressions when 183
like foreigners here 65
like foreigners much 96
like foreigners when 132
like fortresses along 218
like fraternity boys 158
like fraternity hazing 210
like freshwater fish 223
like friendship from 95
like frightened ants 114
like frightened bats 41
like frightened beads 345
like frightened boys 78
like frightened cats 122
like frightened deer 2262
like frightened dogs 274
like frightened fish 94
like frightened game 49
like frightened hens 381
like frightened kine 45
like frightened mice 1306
like frightened rats 308
like frightened wild 56
like frightened young 52
like galvanized iron 170
like gelatinous mass 182
like geometrical ratio 162
like goldilocks trying 41
like government among 83
like government debt 50
like government jobs 89
like government work 129
like grandmother used 207
like greyhounds along 141
like greyhounds from 84
like greyhounds upon 42
like habitually living 137
like hailstones from 594
like hailstones into 54
like hailstones upon 103
like hamburgers very 45
like hereditary rank 55
like historical data 117
like historical fact 47
like historical time 65
like historical truth 114
like hollyhocks heavy 205
like horizontal bars 111
like horizontal rain 41
like hummingbirds over 50
like hurricanes over 115
like hypocrites when 50
like immigrants from 517
like immigration from 104
like impalpable dust 66
like implements made 97
like implements used 52
like implements were 197
like impossible odds 97
like impressions from 144
like impressions made 135
like impressions upon 222
like impressions were 115
like imputations have 107
like indignation when 46
like individual acts 44
like individual beings 252
like individual health 57
like individual life 602
like individual ones 100
like individual self 485
like indulgence from 81
like industrious ants 136
like inexorable fate 100
like influences from 43
like influences like 378
like information from 834
like information gain 85
like information theory 308
like insistence upon 244
like inspiration come 52
like inspiration from 258
like instrument from 350
like instrument having 83
like instrument into 144
like instrument made 492
like instrument over 41
like instrument used 1127
like integrated pest 93
like intentional wrong 43
like interlocking gears 41
like intoxicating wine 40
like jacqueline rose 85
like laboratory mice 179
like laboratory rats 806
like laboratory work 230
like legitimate ones 52
like lieutenant john 137
like lighthouses along 41
like magnetized iron 208
like maidenhair fern 383
like malevolent eyes 69
like management fees 47
like management made 138
like manchester were 112
like marionettes from 115
like mathematics from 205
like mathematics more 154
like mechanical ones 141
like mechanical toys 1456
like mechanical work 129
like mechanisms have 110
like mechanisms such 120
like mechanized doom 43
like melancholy duty 69
like milestones along 547
like millstones upon 46
like minestrone soup 40
like misanthropy upon 45
like mitsubishi heavy 74
like molestation view 435
like montgomery ward 821
like monumental wind 59
like morphology were 114
like motorcycle cops 42
like nightingales among 54
like nightmares from 48
like nightmares upon 278
like nightmares when 51
like numberless other 207
like observation upon 88
like observation will 135
like occurrence took 42
like optimality theory 135
like orchestral work 218
like ornamental toys 52
like overwhelming odds 324
like partridges from 100
like partridges upon 137
like partridges when 119
like persecution from 58
like persecution mania 51
like petitioners from 80
like philosophy when 46
like phlogiston theory 44
like phosphoric acid 2592
like photograph film 40
like plaintiffs here 48
like precautions were 95
like preparation made 136
like preventive health 45
like principles have 52
like principles were 43
like principles will 47
like privileges from 42
like privileges were 256
like procedures were 43
like productions from 40
like productions when 309
like productive work 43
like progression from 401
like prohibition upon 43
like projections along 508
like projections from 4548
like projections have 184
like projections into 1214
like projections over 192
like projections seen 105
like projections upon 286
like projections were 288
like prolongation from 225
like properties from 154
like properties have 382
like properties such 812
like properties were 250
like properties when 257
like properties will 47
like proportions also 89
like proportions from 40
like proportions were 89
like protective arms 177
like protrusions along 44
like protrusions from 429
like protrusions into 168
like protrusions were 44
like psychiatric ones 82
like punishment from 242
like punishment upon 257
like quantities from 58
like radiocarbon dating 221
like recitations from 45
like recognition from 160
like recognizes like 191
like reflections from 868
like reflections upon 153
like reformation will 131
like registered mail 48
like regularity from 88
like relatively high 44
like relativity theory 153
like remainders over 130
like remoteness from 42
like repetitive work 159
like reproduces like 170
like republican rome 46
like residential areas 135
like residential care 45
like resistance from 103
like resistance when 288
like resolutions were 174
like restaurant food 42
like restaurant meals 171
like restraints upon 335
like restriction upon 44
like retirement from 121
like retrovirus from 377
like revelations from 141
like rhinoceros hide 213
like rhinoceros horn 141
like scarecrows waving 43
like schoolboys from 69
like schoolboys over 89
like schoolboys when 477
like scientific data 134
like scientific form 53
like scientific laws 411
like scientific ones 338
like scientific theory 200
like scientific truth 333
like scientific work 180
like scientists when 105
like sculptured urns 47
like sculptures made 43
like searchlight beams 680
like secretarial work 271
like sentiments into 41
like sentiments were 171
like sepulchral dogs 72
like shakespeare have 97
like shakespeare must 50
like shakespeare said 167
like shakespeare were 71
like shakespeare when 182
like shakespeare will 59
like simplicity made 83
like simplicity when 45
like snowdrifts along 171
like snowflakes from 459
like snowflakes into 119
like snowflakes onto 59
like snowflakes over 143
like snowflakes upon 97
like snowflakes when 50
like solidified cream 41
like solidified glue 40
like sovereigns making 126
like splintered wood 54
like statements from 280
like statements have 53
like statements into 162
like statements made 413
like statements such 188
like statements were 121
like stragglers from 303
like strawberry hill 274
like structures along 495
like structures also 308
like structures among 92
like structures bearing 184
like structures during 296
like structures form 723
like structures from 2028
like structures grow 105
like structures have 2872
like structures having 279
like structures held 42
like structures into 327
like structures just 99
like structures like 203
like structures made 906
like structures more 198
like structures must 131
like structures only 200
like structures over 269
like structures rising 120
like structures seem 118
like structures seen 662
like structures such 958
like structures upon 175
like structures used 399
