labeling theory emphasizes 115
little more defensible 192
little more deferential 73
little more definitely 3549
little more definitive 259
little more delectable 50
little more deliberate 463
little more delicately 390
little more delightful 58
little more democratic 1013
little more dependable 361
little more description 1230
little more destruction 171
little more detachment 264
little more determined 3288
little more difference 666
little more difficulty 7944
little more diffidence 370
little more digestible 198
little more diligently 510
little more diminished 42
little more diplomatic 1163
little more directness 65
little more discipline 1480
little more discomfort 612
little more discouraging 87
little more discreetly 274
little more discursive 140
little more disordered 90
little more disposable 116
little more disposition 107
little more distinction 591
little more distinctly 11562
little more distracted 53
little more distressed 137
little more doubtfully 107
little more earnestness 182
little more economical 1016
little more educational 111
little more effeminate 91
little more efficacious 320
little more efficiency 473
little more egalitarian 77
little more elaborated 366
little more elaboration 1482
little more elasticity 583
little more elementary 71
little more eloquently 73
little more elucidation 416
little more embarrassing 348
little more emotionally 170
little more emphasized 153
little more employment 289
little more encouraged 1948
little more enlightening 382
little more enterprise 1027
little more enterprising 1318
little more entertaining 699
little more enthusiastic 1920
little more equanimity 64
little more exactitude 49
little more examination 500
little more excitement 3426
little more exhilarating 113
little more expeditious 411
little more experience 13846
little more explanation 5746
little more explicable 78
little more explicitly 2458
little more exploration 330
little more expressive 418
little more externally 185
little more exuberance 43
little more familiarity 880
little more farsighted 146
little more fashionable 435
little more fashionably 42
little more felicitous 117
little more fertilizer 327
little more financially 157
little more flamboyant 179
little more forbearance 500
little more forcefully 2402
little more forethought 1354
little more formalized 266
little more formidable 518
little more frequently 6686
little more friendship 42
little more frightened 1693
little more frustrated 73
little more frustration 48
little more generality 139
little more generosity 884
little more generously 982
little more gentleness 229
little more government 506
little more gracefully 630
little more groundwork 82
little more handsomely 64
little more hesitantly 249
little more historical 714
little more homogeneous 201
little more horizontal 193
little more horsepower 567
little more hospitable 640
little more illuminating 312
little more imagination 3892
little more immediately 86
little more impartially 61
little more impatience 113
little more impersonal 121
little more importance 3424
little more impossible 102
little more impressive 1688
little more inaccurate 40
little more inclination 544
little more indefinite 97
little more indicative 95
little more indirectly 187
little more indistinct 168
little more individual 921
little more inducement 116
little more indulgence 1628
little more industrious 387
little more inequality 63
little more influenced 122
little more influential 232
little more informally 76
little more information 58779
little more innovative 280
little more insightful 103
little more insistence 275
little more inspiration 193
little more instructed 210
little more instruction 976
little more integrated 204
little more interaction 145
little more interested 4118
little more internally 282
little more intimately 1340
little more intimidating 226
little more intolerant 60
little more investment 600
little more judiciously 141
little more justifiable 150
little more kindliness 120
little more legitimacy 88
little more legitimate 153
little more liberality 601
little more lighthearted 144
little more likelihood 161
little more literature 120
little more liveliness 529
little more luxuriously 189
little more management 195
little more mathematics 356
little more mayonnaise 147
little more mechanical 315
little more melancholy 298
little more meticulous 105
little more minuteness 275
little more moderately 171
little more modernized 123
little more monotonous 110
little more needlework 85
little more neighborly 190
little more nonchalant 75
little more observation 441
little more opinionated 132
little more oppressive 44
little more optimistic 3600
little more ornamental 263
little more ornamented 125
little more particular 12815
little more penetration 226
little more perceptive 540
little more peremptory 73
little more permanence 202
little more permanency 48
little more permissive 247
little more persistent 662
little more personable 199
little more personally 702
little more persuasive 510
little more philosophy 855
little more phosphorus 137
little more physically 202
little more pictorially 44
little more pleasurable 106
little more poignantly 43
little more politeness 190
little more politicians 43
little more popularity 135
little more positively 805
little more powerfully 125
little more predictive 41
little more preference 41
little more preoccupied 54
little more preparation 2366
little more prestigious 144
little more pretentious 671
little more prevalence 209
little more privileged 202
little more productive 1398
little more proficient 395
little more profitable 936
little more profoundly 334
little more prominence 770
little more promptness 87
little more pronounced 15369
little more propaganda 43
little more propensity 42
little more prosperity 360
little more prosperous 1942
little more protective 444
little more protracted 206
little more provocation 394
little more psychology 210
little more punctilious 102
little more punishment 407
little more purposeful 123
little more rationality 333
little more reassurance 302
little more recklessly 56
little more recognition 926
little more reconciled 842
little more refinement 1790
little more reflective 255
little more regularity 652
little more reliability 180
little more reluctance 244
little more remarkable 464
little more reservedly 45
little more resilience 94
little more resistance 2432
little more resolutely 327
little more respectful 1848
little more responsive 1432
little more restrained 8597
little more restricted 1419
little more restriction 102
little more rhetorical 140
little more ridiculous 494
little more rigorously 436
little more robustness 45
little more roundabout 201
little more savageness 51
little more scientific 2196
little more scrupulous 566
little more sensational 234
little more seriousness 653
little more serviceable 150
little more similarity 47
little more simplicity 409
little more simplistic 41
little more skepticism 119
little more skillfully 67
little more sluggishly 58
little more solicitous 59
little more specialized 663
little more speculation 129
little more spirituous 68
little more spontaneous 270
little more stabilized 40
little more stimulation 227
little more streamlined 384
little more strictness 180
little more structural 42
little more structured 1091
little more subjective 377
little more submissive 140
little more substantial 5564
little more successful 9060
little more succinctly 173
little more suggestive 335
little more superficial 249
little more supervision 323
little more supportive 566
little more surprisingly 112
little more sustenance 96
little more sympathetic 3394
little more systematic 1122
little more technology 261
little more tenderness 631
little more tolerantly 46
little more traditional 667
little more transverse 157
little more treacherous 58
little more tremendous 72
little more trustworthy 472
little more turpentine 139
little more understood 215
little more unexpected 159
little more uniformity 246
little more variability 178
little more vehemently 220
little more ventilation 147
little more vigorously 1765
little more vindictive 87
little more visibility 65
little more vociferous 121
little more voluminous 132
little more voluptuous 44
little more vulnerable 1075
little name recognition 516
little north vietnamese 85
little note accompanying 43
little ones disappeared 79
little ones downstairs 41
little ones everywhere 68
little ones immediately 102
little ones unbuttoned 50
little ones understand 172
little ones understood 55
little open recognition 42
little open resistance 468
little open sandwiches 90
little oral instruction 77
little other application 50
little other assistance 214
little other difference 385
little other distinction 64
little other employment 535
little other excitement 53
little other experience 114
little other explanation 227
little other importance 133
little other incitement 166
little other information 8066
little other instruction 101
little other interaction 43
little other literature 153
little other nutritional 44
little other preparation 112
little other resistance 41
little other similarity 72
little other sustenance 41
little over enthusiastic 89
little over optimistic 53
little over protective 145
little paid employment 162
little park surrounded 78
little part incongruous 265
little past experience 1496
little peer interaction 142
little peony floundered 113
little pink homunculus 45
little pond surrounded 91
little pool surrounded 76
little post interfered 42
little prior background 75
little prior experience 5662
little prior familiarity 42
little prior information 1613
little prior instruction 89
little prior preparation 427
little pure literature 73
little reading experience 61
little rice cultivation 58
little riding experience 65
little room completely 42
little room contiguous 69
little room downstairs 1333
little room hysterical 47
little room immediately 43
little room partitioned 189
little room surrounded 117
little rude structures 200
little salt simplicity 75
little self confidence 286
little self consciously 42
little self discipline 46
little shear resistance 50
little ship approached 44
little site preparation 69
little size difference 131
little soho restaurant 166
little soil preparation 92
little south vietnamese 54
little steam locomotive 285
little such assistance 129
little such experience 359
little such information 1638
little such observation 40
little such voluptuous 59
little sure information 46
little teasing intimations 58
little their confidence 93
little tidy bartholomew 856
little time beforehand 422
little time commitment 74
little time completely 52
little time conversant 97
little time deliberating 357
little time demolished 52
little time dependence 52
little time difference 143
little time diminished 86
little time discovered 137
little time establishing 189
little time familiarizing 72
little time immediately 56
little time implementing 126
little time infallibly 49
little time intervened 106
little time interviewing 52
little time investment 251
little time mournfully 49
little time outstripping 58
little time productive 48
little time reconciled 41
little time reconciles 43
little time subsequent 73
little tory dilettante 44
little town beautifully 56
little town celebrated 94
little town completely 53
little town flourished 45
little town imaginable 43
little town immediately 46
little town surrounded 621
little trial experience 181
little true appreciation 255
little true cooperation 253
little true friendship 139
little true information 144
little true scientific 116
little true wilderness 42
little union experience 47
little upon individual 43
little used clinically 152
little used internally 426
little used periodicals 44
little user interaction 664
little very elementary 53
little very remarkable 134
little wage employment 74
little wealth circulates 171
little what particular 434
little what principles 60
little when confronted 319
little when considered 156
little when contrasted 69
little wild strawberry 468
little wind resistance 328
little wise management 86
little word representing 42
little work experience 2285
little work originally 43
little work represents 41
little work translated 44
little work undertaken 103
little worth ascertaining 108
little yard surrounded 66
lively young mohammedan 44
livers were immediately 127
llamas were sacrificed 390
loaded into ambulances 355
loaded into appropriate 51
loaded into cartridges 242
loaded into containers 789
loaded into contiguous 96
loaded into electronic 59
loaded into individual 325
loaded into transports 73
loaded onto freighters 225
loaded onto hemoglobin 83
loaded onto stretchers 102
loaded onto transports 112
loaded their possessions 521
loadings were calculated 137
loadings were considered 100
loadings were determined 125
loadings were relatively 48
loaned into circulation 68
loaves were multiplied 124
lobbying their government 128
lobbying their respective 65
locals have discovered 40
locals were accustomed 53
locals were controlled 41
locals were encouraged 79
locals were instructed 73
locals were interested 86
locals were segregated 62
locate health information 122
locate more accurately 184
locate more definitely 68
locate more information 439
locate much information 45
locate other employment 52
locate other information 108
locate other references 145
locate some information 192
locate some particular 99
locate such activities 65
locate such facilities 105
locate such information 279
locate their activities 521
locate their boundaries 61
locate their businesses 484
locate their characters 58
locate their destination 78
locate their experience 68
locate their facilities 404
locate their historical 52
locate their identities 125
locate their individual 131
locate their industries 116
locate their investment 46
locate their narratives 83
locate their particular 105
locate their refineries 65
locate their residences 154
locate their respective 153
locate their settlement 72
locate their telescopes 45
locate their whereabouts 206
locate these activities 120
locate these boundaries 46
locate these facilities 179
locate these industries 46
locate these particular 63
locate these properties 50
locate these references 67
locate these structures 155
locate those activities 52
locate very accurately 77
locate word boundaries 88
locate your destination 84
locate your information 83
locate your particular 45
locate your whereabouts 48
locating more information 78
locating other structures 61
locating such facilities 228
locating such industries 56
locating such information 106
locating their activities 194
locating their businesses 219
locating their facilities 248
locating their industries 43
locating their residences 100
locating their respective 105
locating these activities 43
locating these facilities 189
locating these industries 41
locating these references 46
locating these structures 74
locating word boundaries 62
locked away separately 51
locked into adversarial 99
locked into categories 49
locked into competition 137
locked into dependence 105
locked into dependency 115
locked into government 44
locked into historical 80
locked into ideological 47
locked into immobility 82
locked into individual 94
locked into inflexible 111
locked into negotiations 63
locked into particular 494
locked into patriarchal 66
locked into relatively 101
locked into repetitive 134
locked into stereotyped 64
locked into structures 74
locked into suboptimal 48
locked into traditional 664
locked loop oscillator 116
locked loop synthesizer 169
locked loop techniques 240
locked when unattended 353
locked when unoccupied 85
locker room atmosphere 286
locker room attendants 514
locker room celebration 93
locker room discussions 151
locker room downstairs 84
locker room facilities 1479
locker room immediately 204
locker room interviews 223
locker room supervision 47
lodged many complaints 89
lodged most frequently 41
lodged such complaints 48
lodged their application 71
lodged their complaints 252
lodges more abundantly 89
lodges were everywhere 41
lodges were instituted 198
lodges were originally 55
lodges were suppressed 41
lodgings were frequently 59
lodgings were originally 54
lodgings were surrounded 49
logged onto compuserve 140
loiter here needlessly 40
loiter most abominably 96
lonely heart befriended 60
lonely moving individual 87
lonely need fellowship 44
lonely spot surrounded 82
lonely when surrounded 62
longest axis horizontal 178
longest ever undertaken 72
longest life expectancy 3766
longest term prescribed 60
longest work experience 42
looked away discreetly 79
looked away helplessly 42
looked away immediately 575
looked away sheepishly 196
looked back constantly 115
looked back critically 86
looked back despairingly 56
looked back doubtfully 75
looked back frequently 205
looked back gratefully 171
looked back helplessly 233
looked back immediately 43
looked back innocently 67
looked back mournfully 57
looked back questioningly 164
looked back sheepishly 60
looked back transfixed 53
looked down arrogantly 60
looked down bewildered 81
looked down confusedly 94
looked down critically 156
looked down dejectedly 66
looked down doubtfully 130
looked down helplessly 571
looked down immediately 140
looked down imperiously 44
looked down inimically 45
looked down ironically 57
looked down mournfully 246
looked down precipices 95
looked down questioningly 80
looked down scornfully 469
looked down sheepishly 717
looked down steadfastly 263
looked half bewildered 65
looked half dislocated 52
looked half doubtfully 47
looked half frightened 484
looked into allegations 228
looked into blackstone 107
looked into complaints 86
looked into critically 81
looked into cyclopaedias 47
looked into immediately 331
looked into mathematics 40
looked into personally 68
looked into separately 85
looked into shakespeare 97
looked into swedenborg 55
looked less attractive 421
looked less distressed 52
looked less enthusiastic 56
looked less formidable 302
looked less frightened 89
looked less impressive 254
looked less incongruous 98
looked less interested 65
looked less intimidating 207
looked less prosperous 82
looked less ridiculous 85
looked less substantial 42
looked like absolutely 42
looked like affectation 125
looked like alligators 47
looked like apartments 49
looked like apparitions 113
looked like appeasement 50
looked like armageddon 65
looked like astronauts 91
looked like attractive 45
looked like basketball 43
looked like bedraggled 54
looked like blueprints 86
looked like bodyguards 98
looked like botticelli 67
looked like bottomless 83
looked like candidates 78
looked like cellophane 121
looked like characters 417
looked like chopsticks 49
looked like cinderella 429
looked like clothesline 54
looked like coagulated 101
looked like competition 70
looked like completely 71
looked like complicity 59
looked like compromise 59
looked like continuous 47
looked like corrugated 88
looked like crocodiles 64
looked like decorations 71
looked like decorative 48
looked like deliberate 225
looked like delicately 104
looked like desperation 76
looked like destroyers 50
looked like destruction 46
looked like detectives 132
looked like diminutive 76
looked like disloyalty 45
looked like disneyland 54
looked like dollhouses 59
looked like electrical 83
looked like electronic 77
looked like embroidery 100
looked like establishing 62
looked like everywhere 66
looked like excitement 50
looked like fanaticism 44
looked like favoritism 52
looked like fingerprints 49
looked like footprints 74
looked like foreigners 233
looked like formidable 41
looked like fortresses 213
looked like frightened 460
looked like futuristic 45
looked like generosity 47
looked like government 409
looked like grandfather 108
looked like grandmother 100
looked like greyhounds 66
looked like harlequins 65
looked like highwaymen 83
looked like housewives 56
looked like immediately 66
looked like immigrants 49
looked like impossible 130
looked like indignation 56
looked like individual 113
looked like inevitable 101
looked like inspiration 47
looked like legitimate 74
looked like malignancy 45
looked like mannequins 119
looked like marguerite 94
looked like marionettes 67
looked like matchboxes 63
looked like mechanical 87
looked like montgomery 48
looked like newspapers 42
looked like nightgowns 64
looked like originally 420
looked like overcooked 67
looked like overturned 131
looked like overwhelming 132
looked like pallbearers 50
looked like performers 56
looked like persecution 258
looked like physically 111
looked like pincushions 74
looked like politicians 50
looked like porcupines 238
looked like preparation 184
looked like presumption 78
looked like princesses 106
looked like professors 180
looked like propaganda 45
looked like prosperity 85
looked like prosperous 116
looked like punishment 56
looked like recognition 57
looked like rectangular 55
looked like reflections 60
looked like resignation 46
looked like resistance 47
looked like savonarola 56
looked like scarecrows 460
looked like schoolboys 242
looked like scientific 73
looked like sculptured 171
looked like sculptures 64
looked like shakespeare 153
looked like snowdrifts 41
looked like snowflakes 148
looked like solidified 49
looked like spaceships 49
looked like spectacles 58
looked like spectators 73
looked like spiderwebs 68
looked like splintered 45
looked like strawberry 309
looked like stupendous 81
looked like submarines 48
looked like substantial 49
looked like successful 116
looked like tablecloths 48
looked like tapestries 45
looked like tenderness 48
looked like toadstools 42
looked like tombstones 174
looked like traditional 146
looked like tweedledum 85
looked like underwater 64
looked like unfinished 56
looked like university 193
looked like vegetables 63
looked like versailles 51
looked like warehouses 170
looked like wilfulness 52
looked like witchcraft 167
looked more acceptable 44
looked more accessible 81
looked more accurately 110
looked more aggressive 55
looked more apoplectic 59
looked more appropriate 465
looked more astonished 994
looked more attractive 2369
looked more bedraggled 66
looked more bewildered 359
looked more bewitchingly 62
looked more cadaverous 47
looked more cheerfully 85
looked more completely 86
looked more critically 340
looked more decorative 62
looked more delightful 46
looked more democratic 42
looked more despondent 51
looked more determined 507
looked more diligently 60
looked more diminutive 62
looked more disapproving 45
looked more disheveled 233
looked more distraught 77
looked more distressed 185
looked more fashionable 54
looked more formidable 565
looked more frequently 311
looked more frightened 1539
looked more frustrated 66
looked more hopelessly 43
looked more hospitable 67
looked more impressive 789
looked more incongruous 77
looked more interested 639
looked more intimidating 95
looked more melancholy 224
looked more nonplussed 45
looked more optimistic 44
looked more portentous 59
looked more positively 57
looked more preoccupied 44
looked more profitable 75
looked more profoundly 48
looked more pronounced 129
looked more prosperous 672
looked more remarkable 41
looked more respectful 45
looked more ridiculous 352
looked more substantial 289
looked more successful 41
looked more sympathetic 87
looked more villainous 47
looked more vulnerable 413
looked most astonished 56
looked most attractive 773
looked most discouraging 44
looked most distressed 108
looked most formidable 189
looked most frequently 50
looked most helplessly 123
looked most impressive 536
looked most incongruous 67
looked most powerfully 123
looked most ridiculous 45
looked most vulnerable 56
looked most wretchedly 108
looked much astonished 362
looked much distressed 507
looked much interested 77
looked only marginally 109
looked only moderately 77
looked over critically 41
looked over frequently 109
looked over helplessly 43
looked over questioningly 49
looked upon apparently 48
looked upon attendance 58
looked upon capitalism 69
looked upon catholicism 59
looked upon collective 58
looked upon competition 68
looked upon cooperation 50
looked upon critically 268
looked upon discipline 60
looked upon doubtfully 193
looked upon essentially 299
looked upon everywhere 331
looked upon foreigners 174
looked upon government 1284
looked upon historical 53
looked upon immigrants 41
looked upon immigration 57
looked upon individual 67
looked upon journalism 83
looked upon liberalism 53
looked upon literature 370
looked upon mathematics 98
looked upon membership 61
looked upon nationalism 68
looked upon negatively 718
looked upon originally 52
looked upon particular 89
looked upon philosophy 339
looked upon positively 410
looked upon providence 51
looked upon punishment 46
looked upon resistance 50
looked upon scientific 129
looked upon scornfully 56
looked upon separately 84
looked upon shakespeare 152
looked upon solidarity 77
looked upon strickland 41
looked upon traditional 46
looked upon yourselves 78
looked very aggressive 57
looked very apologetic 69
looked very appropriate 70
looked very astonished 285
looked very attractive 3719
looked very bedraggled 77
looked very bewildered 171
looked very critically 120
looked very decorative 89
looked very delightful 43
looked very despondent 114
looked very determined 619
looked very diminutive 197
looked very disapproving 216
looked very discouraging 465
looked very distraught 118
looked very distressed 1024
looked very doubtfully 105
looked very downhearted 88
looked very enthusiastic 68
looked very fashionable 73
looked very formidable 845
looked very frightened 2810
looked very frustrated 121
looked very impressive 1920
looked very improbable 47
looked very incongruous 111
looked very interested 570
looked very intimidating 137
looked very melancholy 637
looked very optimistic 45
looked very powerfully 79
looked very preoccupied 202
looked very prosperous 366
looked very purposeful 51
looked very remarkable 82
looked very ridiculous 287
looked very scornfully 60
looked very shamefaced 61
looked very steadfastly 286
looked very straightly 52
looked very substantial 76
looked very successful 73
looked very sympathetic 153
looked very unfriendly 61
looked very vigorously 49
looked very vulnerable 449
looked well maintained 194
loomed into prominence 141
loomed more distinctly 43
loosen such prejudices 54
loosen their attachment 166
loosen their commitment 42
loosen their connections 106
loosen their dependence 107
loosen their inhibitions 106
loosen your inhibitions 61
looted from government 113
looted their possessions 71
looted their properties 121
lordly born characters 107
losers from government 42
losers from structural 52
losers were determined 48
losers were sacrificed 89
losses also contribute 92
losses during application 85
losses during compression 66
losses during continuous 106
losses during conveyance 54
losses during evaporation 145
losses during hydrolysis 243
losses during liquidation 77
losses during preparation 201
losses during propagation 63
losses during subsequent 102
losses from accidental 145
losses from activities 328
losses from automobile 203
losses from bankruptcy 84
losses from businesses 127
losses from casualties 553
losses from competition 189
losses from continuous 65
losses from cooperation 44
losses from cultivated 260
losses from cultivation 48
losses from degradation 44
losses from delinquent 49
losses from departures 49
losses from depreciated 42
losses from depreciation 372
losses from derivative 82
losses from destruction 130
losses from devaluation 121
losses from disability 106
losses from dishonesty 62
losses from disposition 153
losses from ecosystems 63
losses from evaporation 2501
losses from fertilized 75
losses from fertilizer 62
losses from fraudulent 175
losses from government 376
losses from hemorrhage 42
losses from horizontal 60
losses from hurricanes 282
losses from hysteresis 98
losses from inadequate 169
losses from incomplete 88
losses from individual 204
losses from insolvency 52
losses from integration 148
losses from investment 783
losses from landslides 53
losses from liquidation 89
losses from mechanical 98
losses from membership 44
losses from metabolism 48
losses from negligence 60
losses from nonpayment 149
losses from operational 79
losses from parasitism 78
losses from particular 182
losses from percolation 163
losses from pesticides 56
losses from prohibited 76
losses from relatively 56
losses from reservoirs 336
losses from residential 54
losses from respiration 161
losses from retirement 56
losses from revaluation 74
losses from securities 338
losses from shipwrecks 47
losses from speculation 137
losses from structural 49
losses from submarines 239
losses from subsequent 79
losses from terrestrial 55
losses from traditional 57
losses from translation 154
losses from underwriting 119
losses from unexpected 107
losses from unforeseen 52
losses have diminished 46
losses have disappeared 50
losses have frequently 79
losses less recoveries 64
losses more accurately 89
losses more frequently 94
losses most frequently 47
losses must eventually 77
losses must inevitably 41
losses must ultimately 41
losses upon disposition 97
losses were acceptable 100
losses were accumulating 48
losses were accurately 57
losses were adequately 46
losses were aggravated 100
losses were apparently 174
losses were appreciable 42
losses were attributed 784
losses were calculated 1261
losses were classified 63
losses were comparable 189
losses were completely 78
losses were compounded 257
losses were considered 662
losses were constantly 49
losses were correlated 45
losses were deductible 482
losses were determined 900
losses were disallowed 199
losses were disastrous 108
losses were discovered 143
losses were documented 43
losses were eliminated 194
losses were equivalent 138
losses were essentially 63
losses were eventually 102
losses were foreseeable 88
losses were formidable 68
losses were frequently 147
losses were horrendous 188
losses were identified 135
losses were immediately 96
losses were impossible 54
losses were inevitable 542
losses were inevitably 83
losses were infinitely 53
losses were introduced 66
losses were maintained 56
losses were multiplied 106
losses were negligible 1195
losses were originally 52
losses were overwhelming 133
losses were presumably 57
losses were recognized 214
losses were registered 280
losses were reimbursed 41
losses were relatively 1329
losses were remarkably 213
losses were reportedly 43
losses were restricted 56
losses were stupendous 53
losses were subsidized 66
losses were substantial 615
losses were subtracted 107
losses were sufficient 122
losses were surprisingly 217
losses were tremendous 522
losses were ultimately 84
losses will accumulate 41
losses will eventually 249
losses will inevitably 131
losses will ultimately 100
louder during inspiration 415
lovely babe unconscious 66
lovely dining experience 42
lovely from regularity 47
lovely high cheekbones 75
lovely home atmosphere 74
lovely home surrounded 41
lovely lake surrounded 77
lovely spot surrounded 55
lovely word mesopotamia 47
lovely young princesses 44
lovers from everywhere 40
lovers have disappeared 78
lovers have discovered 152
lovers have sacrificed 68
lovers into banishment 82
lovers like yourselves 46
lovers soon discovered 92
lovers were accustomed 59
lovers were considered 65
lovers were constantly 50
lovers were discovered 129
lovers were entertaining 82
lovers were eventually 51
lovers were frequently 50
lovers were immediately 45
lovers were imprisoned 46
lovers were introduced 48
lovers were reconciled 118
lovers were ultimately 63
lovers will eventually 76
lovers will experience 58
lovers will understand 106
lowering body resistance 81
lowering fuel consumption 128
lowering host resistance 60
lowering life expectancy 192
lowering their aspirations 331
lowering their consumption 63
lowering their efficiency 106
lowering their inhibitions 61
lowering their metabolism 67
lowering their pretensions 42
lowering their resistance 332
lowering their respective 44
lowering your metabolism 73
lowering your resistance 94
lowers body resistance 111
lowers fuel consumption 84
lowers host resistance 83
lowers life expectancy 641
lowers skin resistance 58
lowers their efficiency 127
lowers their inhibitions 75
lowers their metabolism 50
lowers their resistance 563
lowers your inhibitions 132
lowers your metabolism 175
lowers your resistance 265
lowest cost arrangement 66
lowest cost assignment 53
lowest cost combination 400
lowest cost compatible 204
lowest cost competitor 72
lowest cost consistent 2311
lowest cost identifies 45
lowest cost structures 55
lowest cost technology 82
lowest dose compatible 108
lowest dose consistent 78
lowest drag coefficient 108
lowest ever registered 53
lowest fifth percentile 85
lowest flow resistance 57
lowest fuel consumption 530
lowest life expectancy 4123
lowest line represents 196
lowest note obtainable 65
lowest paid categories 210
lowest paid employment 45
lowest paid government 127
lowest paid individual 48
lowest paid industries 98
lowest paid occupations 516
lowest paid professions 63
lowest paying industries 132
lowest paying occupations 224
lowest rate applicable 192
lowest rate compatible 69
lowest rate consistent 209
lowest rate obtainable 179
lowest rate recognized 46
lowest risk categories 43
lowest steam consumption 78
lowest such percentage 50
lowest tenth percentile 445
lowest three categories 124
lowest union membership 99
lowest wage categories 197
lowest wage consistent 48
lowest wage industries 49
lowest wind velocities 161
lulled into acceptance 152
lulled into complacent 76
lulled into confidence 258
lulled into drowsiness 179
lulled into gentleness 54
lulled into inactivity 381
lulled into inattention 100
lulled into quiescence 195
lulled into somnolence 196
lulled your conscience 46
lumbar disc protrusions 814
lumbar disk protrusions 60
lumbar root compression 327
lumbar root entrapment 125
lumber from dismantled 94
lumber from scandinavia 44
lumped into categories 208
lumped mass formulation 646
luxury food consumption 111
luxury from yourselves 77
luxury were immediately 82
luxury were introduced 163
lynching bill introduced 56
lyrics from elizabethan 114
lyrics from shakespeare 74
lyrics were apparently 45
lyrics were completely 57
lyrics were considered 90
lyrics were frequently 42
lyrics were improvised 47
lyrics were introduced 44
lyrics were originally 96
lyrics were translated 89
