rabid fury against the 41
rocks when exposed to 84
rocky hill country of 66
rocky hill crowned by 52
rogue threw himself on 46
roles among members of 101
roles have emerged in 67
roles have evolved in 91
roles have evolved to 40
roles have focused on 47
roles tied together by 42
roles vary according to 299
roles vary depending on 116
roles very similar to 123
roles were assumed by 288
roles were assumed to 67
roles were beginning to 78
roles were central to 91
roles were defined as 324
roles were defined by 234
roles were defined in 211
roles were enacted by 95
roles were evident in 40
roles were limited to 298
roles were offered to 58
roles were reduced to 47
roles were related to 180
roles were similar to 87
roles were subject to 51
roles will increase the 40
roles work together to 42
rolling along towards the 95
rolling away towards the 169
rolling back against the 59
rolling back towards the 67
rolling down between the 47
rolling down towards the 399
rolling down towards us 66
rolling farm country of 211
rolling forth volumes of 113
rolling from horizon to 55
rolling gait peculiar to 43
rolling hill country in 58
rolling hill country of 859
rolling hill country to 70
rolling land between the 67
rolling mill capable of 162
rolling over towards the 50
rolling their sleeves up 109
rolling your sleeves up 43
rolls down towards the 216
rolls have doubled in 93
rolls have dropped by 44
rolls were brought to 45
rolls were reduced by 70
rolls were searched to 48
rolls were wrapped in 65
rolls were written in 53
roofs form against the 59
roofs were beginning to 78
roofs were covered by 106
roofs were covered in 261
roofs were painted in 97
roofs were thatched or 45
roofs were usually of 68
rooms been entered by 82
rooms have windows on 117
rooms have windows or 76
rooms just outside the 107
rooms just vacated by 55
rooms like spirits of 70
rooms must conform to 46
rooms over against the 41
rooms vary according to 74
rooms well adapted to 55
rooms were adapted to 48
rooms were adorned by 41
rooms were allowed to 83
rooms were arranged as 128
rooms were arranged in 559
rooms were arranged on 220
rooms were arranged so 105
rooms were arranged to 95
rooms were beginning to 344
rooms were covered by 113
rooms were covered in 256
rooms were crowded at 46
rooms were crowded by 216
rooms were crowded to 379
rooms were devoted to 560
rooms were divided by 494
rooms were divided up 72
rooms were dressed up 59
rooms were emptied of 85
rooms were entered by 132
rooms were erected at 56
rooms were erected in 90
rooms were erected on 56
rooms were exactly as 51
rooms were exposed to 88
rooms were familiar to 42
rooms were flanked by 41
rooms were grouped in 50
rooms were guarded by 42
rooms were haunted by 42
rooms were huddled the 76
rooms were invaded by 79
rooms were lighted by 588
rooms were lighted up 337
rooms were located at 158
rooms were located in 575
rooms were located on 512
rooms were located to 50
rooms were ordered to 51
rooms were painted by 91
rooms were painted in 292
rooms were paneled in 155
rooms were papered in 42
rooms were planned to 48
rooms were rebuilt in 45
rooms were reduced to 78
rooms were related to 48
rooms were removed to 63
rooms were searched by 60
rooms were searched in 52
rooms were secured at 49
rooms were secured in 125
rooms were similar in 52
rooms were similar to 57
rooms were subject to 75
rooms were usually in 43
rooms were usually on 49
rooms were visited by 81
rooms were visited in 42
roots bind together the 172
roots come together to 50
roots grow towards the 56
roots have started to 172
roots join together to 60
roots were allowed to 241
roots were applied to 75
roots were beginning to 235
roots were brought to 59
roots were capable of 78
roots were covered by 51
roots were evident in 58
roots were exposed by 40
roots were exposed to 479
roots were gathered by 43
roots were gathered in 208
roots were located in 81
roots were planted in 548
roots were present in 132
roots were reduced to 43
roots were similar to 115
roots were steeped in 53
roots were visible in 40
roots were watered by 95
roots were wrapped in 58
roots when applied to 44
roots when exposed to 46
roots will develop in 118
roots will usually be 63
ropes were applied to 77
ropes were beginning to 44
ropes were reduced to 40
ropes were secured to 168
roses from jericho to 42
roses have strewed the 46
roses just beginning to 42
roses were arranged in 74
roses were beginning to 277
roses were brought in 41
roses were brought to 118
roses were planted in 168
rotor will revolve at 40
rotting away because of 47
rough fact reduced to 40
rough hill country of 186
rough kind carried on 76
rough line between the 71
rough only because we 65
rough road between the 125
rough road towards the 56
rough side against the 54
rough time adjusting to 120
rough time because of 117
round among muscles as 71
round arch flanked by 49
round came together to 44
round cell sarcoma of 314
round face against the 78
round face appeared at 46
round face appeared in 57
round face lighted up 40
round fort laramie on 89
round from sunrise to 274
round from village to 727
round game against the 50
round great britain in 60
round hole appeared in 136
round hole between the 65
round hole drilled in 107
round hole pierced in 45
round hole punched in 58
round just against the 76
round lots closest to 54
round many islands in 149
round pace towards the 127
round saying goodbye to 41
round shot against the 97
round some nucleus of 127
round south america in 71
round south america to 175
round their blinded king 96
round their burrows in 41
round their circles is 60
round their parents in 47
round these islands is 97
round these numbers to 189
round trip airfare to 119
round trip between the 2108
round trip journey of 92
round trip journey to 169
round trip tickets at 121
round trip tickets on 57
round trip tickets to 922
round trip voyages to 51
round upon himself in 40
round very rapidly by 179
round very steadily on 72
round wage increase of 49
round were invited to 40
round what appeared to 309
round what remains of 57
round will consist of 125
round your answers to 544
round your squares in 135
rouse other passions to 70
rouse their jealousy by 42
rousing fire halfway up 41
rousing their spirits to 63
rousing their thoughts up 208
route back towards the 80
route data between the 68
route data packets to 73
route from algiers to 125
route from america to 467
route from antwerp to 114
route from arizona to 84
route from atlanta to 256
route from augusta to 57
route from babylon to 178
route from baghdad to 382
route from bayonne to 86
route from beginning to 119
route from belfast to 108
route from bermuda to 71
route from bologna to 54
route from bordeaux to 199
route from bristol to 194
route from britain to 517
route from buffalo to 345
route from caracas to 86
route from cardiff to 41
route from carthage to 75
route from chester to 92
route from chicago to 1913
route from cologne to 115
route from colombia to 95
route from colombo to 128
route from columbia to 41
route from denmark to 59
route from detroit to 531
route from ephesus to 160
route from factory to 52
route from florida to 200
route from galilee to 118
route from germany to 457
route from glasgow to 256
route from granada to 61
route from haiphong to 56
route from halifax to 298
route from hamburg to 301
route from holland to 143
route from houston to 170
route from iceland to 152
route from ireland to 226
route from irkutsk to 53
route from jackson to 73
route from jamaica to 147
route from jericho to 62
route from karachi to 167
route from kashmir to 124
route from kitchen to 48
route from laramie to 45
route from lebanon to 46
route from leningrad to 94
route from lexington to 65
route from lincoln to 64
route from malacca to 86
route from memphis to 321
route from mombasa to 198
route from montana to 42
route from montreal to 1080
route from morocco to 126
route from nairobi to 85
route from natchez to 47
route from nazareth to 59
route from newport to 49
route from norfolk to 152
route from oakland to 58
route from okhotsk to 66
route from palmyra to 63
route from plymouth to 131
route from poverty is 104
route from pretoria to 47
route from santiago to 111
route from seville to 85
route from shanghai to 249
route from singapore to 357
route from teheran to 92
route from thailand to 43
route from thessaly to 54
route from toronto to 220
route from trenton to 46
route from trieste to 53
route from tripoli to 392
route from victoria to 88
route from village to 65
route from virginia to 266
route from windsor to 68
route from yakutsk to 90
route great numbers of 41
route just outside the 61
route leading towards the 80
route lies between the 117
route runs between the 46
route very similar to 126
route were obliged to 47
route were ordered to 64
route will provide the 45
route will usually be 56
routing data between the 107
roved from country to 133
rowed away towards the 60
rowed back against the 44
rowed back towards the 151
rowed hard against the 73
rowed over towards the 107
royal anger against the 49
royal arch chapter of 100
royal arms painted on 113
royal arms stamped on 43
royal army against the 354
royal army appeared to 57
royal army arrived at 65
royal army arrived in 42
royal army crossed the 151
royal army entered the 152
royal army marched on 40
royal army marched to 98
royal blue uniform he 51
royal coup against the 54
royal flag floated in 58
royal gift brought by 89
royal heads receive the 79
royal line founded by 76
royal mail pretend to 68
royal mind against the 133
royal road between the 55
royal road towards the 69
royal side against the 41
royal side because the 68
royal writ ordered the 138
rubbing hair between the 59
rubbing hard against the 127
rubbing their antlers on 70
rubbing your stomach at 133
ruining their chances of 166
ruining your chances of 72
ruins bore witness to 77
ruins clung against the 42
ruins only appeared of 55
ruins their chances of 41
ruins were brought to 51
ruins were covered by 66
ruins were haunted by 67
ruins were obliged to 46
ruins were visible at 78
ruins were visible in 122
ruins were visited by 195
ruins when visited by 44
ruins your chances of 42
ruled great britain in 59
ruled into squares by 42
ruled into squares of 113
ruled over millions of 275
ruled over portions of 95
ruled their estates as 60
ruler held against the 111
ruler must himself be 68
ruler over millions of 168
ruler paid tribute to 40
rules also address the 69
rules also applied to 257
rules also applies to 53
rules also depends on 42
rules also include the 103
rules also increase the 46
rules also prevent the 42
rules also provide an 48
rules also provide the 75
rules also reflect the 68
rules also require the 243
rules also specify the 144
rules best adapted to 100
rules from beginning to 99
rules from outside the 100
rules give priority to 54
rules giving priority to 53
rules have appeared in 55
rules have applied in 63
rules have applied to 189
rules have emerged as 151
rules have emerged in 63
rules have emerged to 86
rules have evolved as 87
rules have evolved in 291
rules have evolved to 233
rules have exactly the 53
rules have focused on 50
rules have limited the 74
rules have reduced the 106
rules here alluded to 62
rules into account in 66
rules more closely to 85
rules must conform to 271
rules must contain in 56
rules must include the 65
rules must reflect the 69
rules must satisfy the 65
rules must specify the 144
rules only according to 43
rules only applied to 274
rules only because he 42
rules only because of 40
rules only because the 42
rules only insofar as 88
rules over everything in 53
rules over millions of 212
rules take account of 159
rules upon subject of 44
rules vary according to 541
rules vary depending on 364
rules very similar to 380
rules were adapted to 90
rules were adhered to 447
rules were adopted as 416
rules were adopted at 501
rules were adopted by 1274
rules were adopted in 1048
rules were adopted on 191
rules were adopted to 542
rules were allowed to 214
rules were altered by 45
rules were altered in 96
rules were altered so 185
rules were altered to 280
rules were amended by 126
rules were amended in 543
rules were amended on 60
rules were amended so 292
rules were amended to 888
rules were applied as 116
rules were applied at 62
rules were applied by 190
rules were applied in 1879
rules were applied to 1949
rules were arrived at 74
rules were assumed to 71
rules were beginning to 105
rules were brought in 138
rules were brought to 83
rules were capable of 101
rules were defined as 165
rules were defined by 81
rules were defined in 94
rules were derived by 62
rules were devised by 160
rules were devised in 52
rules were devised to 384
rules were drafted by 163
rules were drafted in 85
rules were drafted to 82
rules were enacted as 70
rules were enacted by 141
rules were enacted in 365
rules were enacted to 388
rules were evolved by 42
rules were exactly the 41
rules were founded on 92
rules were ignored by 105
rules were imposed by 149
rules were imposed in 74
rules were imposed on 398
rules were imposed to 97
rules were invoked to 43
rules were limited to 97
rules were printed in 212
rules were printed on 48
rules were reduced to 100
rules were related to 92
rules were relaxed in 274
rules were relaxed so 128
rules were relaxed to 319
rules were repealed by 75
rules were repealed in 87
rules were revised at 48
rules were revised by 83
rules were revised in 530
rules were revised so 46
rules were revised to 315
rules were similar to 314
rules were subject to 605
rules were unknown to 50
rules were violated by 122
rules were violated in 113
rules were violated or 52
rules were written by 220
rules were written in 760
rules were written on 90
rules were written to 276
rules when applied to 427
rules will control the 52
rules will enhance the 46
rules will improve the 93
rules will include the 94
rules will increase the 172
rules will operate in 76
rules will operate on 202
rules will operate to 41
rules will prevent the 213
rules will produce the 143
rules will promote the 55
rules will protect the 73
rules will provide the 132
rules will reflect the 93
rules will replace the 51
rules will require the 131
rules will specify the 143
rules will subject the 53
rules will suffice to 131
rules will usually be 105
rules work together to 127
rulings have limited the 82
rulings were appealed to 41
rulings were subject to 120
rumor once started on 63
running along between the 224
running along outside the 70
running along towards the 75
running away because he 273
running away because it 48
running away because of 350
running away because the 119
running away because we 51
running away between the 44
running away together to 86
running away towards the 267
running back against the 69
running back between the 89
running back towards me 84
running back towards the 1107
running back towards us 110
running down because of 63
running down between my 106
running down between the 799
running down outside the 54
running down towards it 53
running down towards me 51
running down towards the 1588
running down towards us 161
running duel between the 42
running early versions of 48
running fast against the 71
running fast towards the 115
running feet outside the 42
running feud between the 1066
running fire against the 139
running from anterior to 126
running from antwerp to 93
running from asuncion to 42
running from atlanta to 60
running from baghdad to 45
running from beginning to 187
running from between the 260
running from bordeaux to 48
running from bristol to 70
running from buffalo to 221
running from carriage to 70
running from chamber to 107
running from chester to 66
running from chicago to 1039
running from convent to 55
running from country to 61
running from detroit to 249
running from doorway to 64
running from exports to 51
running from fifteen to 91
running from finland to 54
running from florida to 67
running from forehead to 175
running from genesis to 157
running from germany to 148
running from glasgow to 64
running from halifax to 71
running from hamburg to 133
running from headland to 79
running from horizon to 59
running from iceland to 42
running from january to 302
running from leningrad to 94
running from machine to 73
running from marathon to 49
running from memphis to 108
running from mombasa to 60
running from montreal to 174
running from morocco to 56
running from norfolk to 51
running from northeast to 993
running from nowhere to 84
running from october to 279
running from outside the 50
running from pleasure to 104
running from selvage to 125
running from shanghai to 55
running from shelter to 51
running from singapore to 68
running from southeast to 340
running from sunrise to 52
running from toronto to 78
running from trieste to 63
running from victoria to 57
running from village to 188
running from virginia to 77
running hard against the 118
running hard towards the 84
running high against the 661
running high because of 258
running high between the 364
running into anarchy or 55
running into balance of 165
running into billions of 2542
running into members of 50
running into millions in 50
running into millions of 6552
running into objects or 44
running into scrapes to 125
running into trouble as 101
running into trouble at 69
running into trouble by 73
running into trouble if 44
running into trouble in 304
running into trouble on 119
running joke between the 271
running joke between us 568
running just outside the 201
running late because he 59
running late because of 255
running late because the 43
running mate because he 111
running mate because of 83
running mate because the 44
running more strongly in 163
running most strongly in 47
running north between the 70
running north towards the 103
running other versions of 74
running over everything in 131
running over pulleys at 75
running over pulleys in 41
running over pulleys to 59
running radio program in 69
running shoes against the 43
running some errands in 43
running south between the 70
running south towards the 145
running their affairs in 53
running time between the 546
running time bounded by 57
running time depends on 544
running very strongly in 99
running well forward of 44
running west towards the 61
running what amounts to 229
running wind sprints in 57
running your program in 167
running your program on 143
rural areas according to 540
rural areas adjoining the 53
rural areas against the 323
rural areas although it 44
rural areas although the 96
rural areas amounts to 62
rural areas appeared to 128
rural areas because in 48
rural areas because it 387
rural areas because of 2781
rural areas because the 621
rural areas beginning in 68
rural areas belonged to 50
rural areas between the 368
rural areas bordering on 51
rural areas capable of 40
rural areas closest to 43
rural areas consist of 119
rural areas covered by 176
rural areas depending on 85
rural areas depends on 245
rural areas despite the 203
rural areas flocked to 92
rural areas following the 192
rural areas include the 122
rural areas including the 183
rural areas located in 77
rural areas migrate to 157
rural areas outside of 509
rural areas outside the 1246
rural areas provide the 52
rural areas receive the 42
rural areas reduced the 45
rural areas reflect the 61
rural areas regarding the 52
rural areas related to 47
rural areas relates to 52
rural areas remains to 42
rural areas resulting in 126
rural areas results in 130
rural areas similar to 86
rural areas started in 40
rural areas started to 68
rural areas subject to 124
rural areas swelled the 40
rural areas tailoring is 53
rural areas towards the 240
rural areas usually do 67
rural folk culture of 54
rural health centers in 192
rural health clinics in 138
rural health clinics to 46
rural health program in 102
rural health project in 94
rural health service in 166
rural health service is 77
rural health workers in 121
rural health workers to 51
rural high schools as 129
rural high schools by 43
rural high schools in 825
rural high schools is 175
rural high schools of 507
rural high schools the 82
rural high schools to 121
rural hill country of 55
rural land control in 41
rural life against the 72
rural life because it 51
rural life because of 101
rural life problem is 47
rural mail carrier at 133
rural mail carrier in 275
rural mail carrier of 49
rural mail carrier on 68
rural mail carrier to 48
rural poor against the 198
rural poor because of 124
rural poor flocked to 51
rural poor including the 47
rural poor migrate to 97
rural poor migrating to 40
rural post offices in 108
rural post offices to 41
rural road network in 79
rural road network is 96
rural town located in 55
rural town outside of 44
rural wage workers in 49
rural west virginia in 44
rural youth between the 62
ruses were adopted to 60
rushing away towards the 55
rushing back towards the 67
rushing down between the 132
rushing down towards the 312
rushing down towards us 63
rusting when exposed to 55
rusts when exposed to 546
rusty hinges revealed the 50
rusty iron crosses at 50
rusty iron knights in 53
