radiations on nucleic acids 71
required to achieve either 56
required to achieve equal 159
required to achieve final 81
required to achieve fully 140
required to achieve fusion 77
required to achieve given 343
required to achieve goals 357
required to achieve growth 125
required to achieve human 45
required to achieve large 89
required to achieve lasting 173
required to achieve local 123
required to achieve lower 57
required to achieve major 69
required to achieve nearly 48
required to achieve phase 48
required to achieve power 147
required to achieve racial 51
required to achieve rapid 107
required to achieve sales 47
required to achieve small 60
required to achieve smooth 43
required to achieve social 77
required to achieve steady 525
required to achieve strong 68
required to achieve total 162
required to achieve tumor 86
required to achieve unity 323
required to achieve world 64
required to acquire goods 56
required to acquire title 59
required to advance funds 177
required to advance money 60
required to analyze large 46
required to appoint local 46
required to approve every 49
required to attract people 122
required to balance waste 40
required to bargain about 262
required to believe anything 178
required to believe either 40
required to certify under 125
required to clarify which 65
required to collect funds 56
required to collect large 45
required to collect money 84
required to collect sales 1293
required to collect state 90
required to collect taxes 276
required to collect water 46
required to compile lists 55
required to compose music 114
required to conduct every 42
required to conduct field 147
required to conduct hearings 79
required to conduct large 59
required to conduct testing 106
required to conduct tests 123
required to conduct trade 114
required to conduct water 40
required to conform under 78
required to consult local 50
required to control acute 53
required to control asthma 109
required to control blood 535
required to control costs 69
required to control large 41
required to control pests 62
required to control water 59
required to control weeds 206
required to convert input 78
required to convert solid 52
required to convert water 439
required to convict under 56
required to declare under 92
required to deliver goods 304
required to deliver large 74
required to deliver power 119
required to deliver under 61
required to deliver value 60
required to deliver water 221
required to deposit bonds 208
required to deposit funds 169
required to deposit money 213
required to deposit taxes 116
required to develop action 52
required to develop basic 49
required to develop fully 97
required to develop large 95
required to develop local 103
required to develop plans 329
required to develop power 57
required to develop skill 193
required to develop social 69
required to develop sound 100
required to develop state 151
required to develop strong 48
required to develop valid 44
required to develop water 207
required to elevate water 54
required to enforce order 55
required to enforce state 56
required to exactly match 50
required to examine every 235
required to exclude every 83
required to execute bonds 79
required to execute every 44
required to execute leases 58
required to execute rules 40
required to execute tasks 43
required to execute under 78
required to exhaust every 60
required to exhaust local 75
required to exhaust state 398
required to exhibit skill 84
required to explain anything 181
required to explain either 138
required to explain every 49
required to explain fully 147
required to explain human 58
required to exploit fully 109
required to explore fully 46
required to extract water 114
required to finance growth 88
required to finance items 54
required to finance large 56
required to finance social 54
required to finance trade 56
required to forgive others 40
required to forward brady 47
required to function under 218
required to function within 366
required to furnish bonds 301
required to furnish either 106
required to furnish equal 47
required to furnish every 140
required to furnish funds 41
required to furnish labor 44
required to furnish lists 173
required to furnish money 67
required to furnish names 57
required to furnish plans 56
required to furnish power 109
required to furnish proof 725
required to furnish ships 347
required to furnish under 541
required to furnish water 148
required to furnish within 85
required to impress theirs 40
required to improve water 46
required to include either 107
required to include every 77
required to include items 105
required to include within 59
required to include women 54
required to increase blood 59
required to increase sales 91
required to increase total 47
required to inhibit binding 175
required to inhibit growth 692
required to inhibit viral 83
required to inhibit virus 81
required to initiate action 171
required to initiate boiling 159
required to initiate change 76
required to initiate crack 165
required to initiate fusion 109
required to initiate growth 145
required to initiate legal 55
required to initiate motion 329
required to initiate sliding 162
required to inquire about 81
required to inspect every 100
required to install water 48
required to justify every 90
required to justify moral 47
required to observe every 60
required to observe fully 63
required to observe rules 86
required to observe under 41
required to operate below 43
required to operate either 118
required to operate large 65
required to operate under 3227
required to operate within 1138
required to oxidize water 51
required to perfect title 124
required to perform after 159
required to perform audit 149
required to perform basic 167
required to perform daily 352
required to perform either 255
required to perform every 160
required to perform extra 193
required to perform first 54
required to perform given 105
required to perform guard 45
required to perform labor 698
required to perform large 41
required to perform light 40
required to perform major 50
required to perform menial 269
required to perform minor 40
required to perform night 111
required to perform social 57
required to perform tasks 1536
required to perform testing 111
required to perform tests 249
required to perform under 874
required to perform until 48
required to perform while 126
required to perform within 149
required to perform would 68
required to possess either 166
required to possess legal 91
required to predict which 96
required to prepare daily 202
required to prepare group 210
required to prepare input 41
required to prepare lists 76
required to prepare local 42
required to prepare people 80
required to prepare plans 371
required to prepare trading 155
required to prepare under 97
required to present earnings 75
required to present either 65
required to present every 54
required to present facts 46
required to present proof 1019
required to prevent abuse 84
required to prevent acute 50
required to prevent aliasing 64
required to prevent blood 120
required to prevent boiling 68
required to prevent burning 154
required to prevent cross 138
required to prevent either 148
required to prevent entry 46
required to prevent falling 48
required to prevent false 72
required to prevent fatal 49
required to prevent fluid 51
required to prevent fouling 54
required to prevent fraud 68
required to prevent frost 47
required to prevent graft 148
required to prevent grain 86
required to prevent gross 54
required to prevent growth 267
required to prevent joint 55
required to prevent large 94
required to prevent local 120
required to prevent major 81
required to prevent motion 221
required to prevent people 77
required to prevent rapid 98
required to prevent sagging 54
required to prevent short 50
required to prevent sinking 40
required to prevent sliding 102
required to prevent small 42
required to prevent spread 135
required to prevent undue 196
required to prevent waste 107
required to prevent water 575
required to problem solve 55
required to proceed first 175
required to proceed under 234
required to process cases 58
required to process input 51
required to process large 105
required to procure sleep 65
required to produce about 184
required to produce action 116
required to produce acute 113
required to produce angina 113
required to produce anything 211
required to produce books 198
required to produce change 379
required to produce color 66
required to produce crops 169
required to produce daily 49
required to produce either 773
required to produce equal 553
required to produce every 180
required to produce fatal 134
required to produce films 53
required to produce final 92
required to produce first 226
required to produce force 101
required to produce fresh 76
required to produce fully 78
required to produce fusion 118
required to produce given 708
required to produce goods 1647
required to produce grain 105
required to produce gross 41
required to produce growth 183
required to produce healthy 43
required to produce human 111
required to produce items 64
required to produce labor 120
required to produce large 546
required to produce lasting 115
required to produce lethal 81
required to produce light 296
required to produce local 151
required to produce major 67
required to produce melting 112
required to produce metal 47
required to produce motion 753
required to produce music 56
required to produce nearly 52
required to produce overt 63
required to produce paper 57
required to produce parts 126
required to produce plans 111
required to produce power 230
required to produce proof 625
required to produce rapid 121
required to produce rated 298
required to produce really 54
required to produce shock 105
required to produce short 76
required to produce signs 73
required to produce sleep 548
required to produce sliding 55
required to produce small 202
required to produce smooth 62
required to produce social 62
required to produce solid 49
required to produce sound 311
required to produce state 41
required to produce steady 103
required to produce steel 431
required to produce strong 148
required to produce sugar 89
required to produce total 235
required to produce toxic 328
required to produce trees 44
required to produce truly 47
required to produce under 204
required to produce unity 48
required to produce valid 71
required to produce viable 49
required to produce wages 180
required to produce water 184
required to produce waves 55
required to produce white 120
required to produce words 43
required to produce working 116
required to produce works 141
required to produce yield 67
required to promote growth 181
required to promote healthy 51
required to promote human 42
required to promote rapid 65
required to promote social 78
required to protect cells 55
required to protect every 57
required to protect human 252
required to protect others 81
required to protect people 131
required to protect steel 43
required to protect water 129
required to protect women 60
required to provide about 73
required to provide ample 76
required to provide anything 59
required to provide basic 921
required to provide blood 55
required to provide child 366
required to provide cobra 89
required to provide cover 111
required to provide daily 116
required to provide either 436
required to provide equal 785
required to provide every 115
required to provide extra 119
required to provide first 80
required to provide fresh 57
required to provide fully 42
required to provide funding 235
required to provide funds 398
required to provide goods 91
required to provide housing 653
required to provide input 147
required to provide labor 509
required to provide large 97
required to provide legal 163
required to provide light 49
required to provide lists 42
required to provide loans 75
required to provide local 209
required to provide lodging 48
required to provide money 175
required to provide music 57
required to provide nursing 337
required to provide parking 123
required to provide people 42
required to provide power 396
required to provide proof 1612
required to provide rapid 51
required to provide ships 75
required to provide short 76
required to provide smooth 44
required to provide social 168
required to provide solid 44
required to provide sound 87
required to provide space 437
required to provide staff 68
required to provide state 112
required to provide strong 42
required to provide thirty 41
required to provide total 80
required to provide under 1036
required to provide urine 119
required to provide users 68
required to provide valid 65
required to provide water 557
required to provide within 57
required to provide women 53
required to provide working 63
required to publish lists 56
required to publish rates 59
required to qualify under 246
required to receive state 107
required to receive under 43
required to recover costs 90
required to recover under 52
required to replace blood 75
required to replace fluid 44
required to replace missing 48
required to replace plant 61
required to replace water 101
required to reserve space 55
required to resolve cases 53
required to respond either 101
required to respond fully 49
required to respond under 71
required to respond within 393
required to restore blood 83
required to restore growth 47
required to restore order 971
required to restore vision 47
required to satisfy basic 251
required to satisfy either 55
required to satisfy every 205
required to satisfy human 166
required to satisfy hunger 63
required to satisfy legal 57
required to satisfy local 192
required to satisfy needs 138
required to satisfy social 45
required to specify where 42
required to specify which 290
required to succeed within 46
required to support action 57
required to support basic 111
required to support claim 66
required to support either 194
required to support every 75
required to support fully 47
required to support growth 695
required to support human 176
required to support large 243
required to support learning 79
required to support loads 118
required to support local 135
required to support major 41
required to support people 45
required to support plant 151
required to support rapid 56
required to support sales 119
required to support users 45
required to support voice 98
required to sustain growth 705
required to sustain healthy 79
required to sustain human 250
required to sustain large 71
required to sustain motion 67
required to sustain rapid 71
required to sustain social 83
required to sustain steady 47
required to testify about 566
required to testify after 49
required to testify fully 75
required to testify under 358
required to undergo blood 55
required to undergo testing 288
required to undergo tests 65
required to utilize fully 78
required to withdraw funds 74
required to withdraw money 53
required to withdraw under 71
required to withdraw water 50
required to withhold social 200
required to withhold state 133
required to withhold taxes 674
required to withhold under 167
required to withhold wages 48
requires an adjusting entry 204
requires an amnesty grant 120
requires an arterial blood 52
requires an average daily 152
requires an average power 57
requires an equally broad 55
requires an equally large 73
requires an equally strong 47
requires an increasing level 76
requires an injured party 47
requires an integer value 90
requires an intense focus 53
requires an intense light 309
requires an optimal level 66
requires an outside force 55
requires an oxidizing agent 69
requires an unusual level 75
requires in certain cases 84
requires in several cases 105
requires no complex forms 41
requires no judicial action 42
requires no outside power 60
requires no previous study 56
requires no skilled labor 58
requires no storage space 62
requires of everything which 58
requires on average about 44
requires or permits anything 54
requires the balance sheet 68
requires the capital stock 59
requires the careful study 151
requires the coastal state 337
requires the decision maker 982
requires the federal court 249
requires the federal trade 110
requires the following basic 216
requires the following entry 117
requires the following files 53
requires the following input 252
requires the following items 257
requires the following lemma 78
requires the following major 67
requires the following order 55
requires the following parts 55
requires the following steps 3424
requires the following tasks 84
requires the following tests 45
requires the following types 113
requires the governing board 45
requires the greatest force 66
requires the greatest level 75
requires the greatest power 47
requires the greatest share 42
requires the greatest skill 1063
requires the highest grade 65
requires the highest level 958
requires the highest moral 47
requires the highest order 263
requires the highest power 45
requires the highest skill 311
requires the injured party 144
requires the judicial power 112
requires the national court 115
requires the objecting party 61
requires the occupying power 49
requires the present tense 279
requires the present value 83
requires the receiving state 73
requires the reviewing court 245
requires the secured party 315
requires the supreme court 255
requires the trained skill 47
requires the vitamin biotin 54
requited the service madge 65
researching an article about 173
researching the current state 74
resection of bladder tumor 897
resection of diseased bowel 213
resection of primary breast 53
resection of primary tumor 563
resection of regional lymph 93
resection of sigmoid colon 64
resection of uterine septa 62
resemble an elegant morning 59
resemble an incised wound 44
resemble in general shape 63
resemble the ancient greek 96
resemble the ancient roman 43
resemble the british house 43
resemble the british model 40
resemble the central point 56
resemble the contour lines 74
resemble the effects which 87
resemble the example shown 102
resemble the females alone 79
resemble the logical march 56
resemble the natural flies 41
resemble the objects which 149
resemble the outside world 41
resemble the pattern found 102
resemble the pattern shown 55
resemble the pavilion where 40
resemble the picture which 41
resemble the popular image 47
resemble the primary growth 70
resemble the primary tumor 120
resemble the similar parts 79
resemble the smaller males 66
resemble the spanish dress 58
resembling an ancient piece 53
resembling an immense snake 337
resembling in general shape 75
resembling the ancient greek 92
resembling the ancient latin 53
resembling the ancient roman 105
resembling the distant sound 46
resembling the egyptian lotus 46
resembling the heavenly cloud 68
resembling the regular piles 78
resembling the smaller spurs 43
resented the control which 56
resented the increasing power 57
resented the liberty taken 75
resented the measures which 47
resented the position taken 42
resented the priority given 40
resented the support given 68
resented the support which 48
reserved as national parks 158
reserved in ancient times 56
reserved in express terms 139
reserved in general terms 72
reserved in national parks 52
reserved of turkish women 46
reserved the greatest force 46
reserved the imperial title 46
reserved to british ships 42
reserved to congress alone 46
reserved to congress under 44
reserved to himself alone 1307
reserved to himself fifty 91
reserved to himself power 154
reserved to himself seven 97
reserves at current rates 60
reserves by central banks 274
reserves in central banks 68
reserves in dollars rather 44
reserves in dominion notes 221
reserves in european russia 45
reserves in foreign banks 50
reserves of capital which 62
reserves of central banks 1108
reserves of country banks 201
reserves of foreign banks 45
reserves of foreign money 74
reserves of mineral fuels 104
reserves of national banking 43
reserves of national banks 335
reserves of nervous force 57
reserves of precious metal 211
reserves of private banks 136
reserves of skilled labor 74
reserves of surplus labor 58
reserves of uranium oxide 126
reserves of uranium would 42
reserves on federal lands 40
reserves or national guard 438
reserves or national parks 842
reserves or natural parks 50
reserves or reserve funds 60
reserves to himself alone 322
reserves to himself power 41
reserves to private banks 116
resident at hampton court 55
resident at neutral ports 71
resident in america since 65
resident in britain since 216
resident in british guiana 107
resident in certain parts 115
resident in distant parts 46
resident in foreign lands 273
resident in foreign parts 169
resident in northern parts 57
resident in western samoa 127
resident of beverly hills 130
resident of chicago since 165
resident of detroit since 253
resident or located within 44
resident or present within 237
residual or salvage value 712
residues in nucleic acids 89
residues in peptide binding 115
residues of ethylene oxide 48
residues of nucleic acids 79
residues of previous crops 116
resigned as british prime 107
resigned as liberal leader 128
resigned in despair after 48
resigned in disgust after 198
resigned in october after 40
resigned in protest after 381
resigned the command which 63
resigned the following march 42
resigned the following morning 41
resigned the imperial crown 413
resigned the imperial diadem 50
resigned the offices which 65
resigned the position after 157
resigned the position which 122
resigned the supreme power 82
resisted the british until 43
resisted the efforts which 82
resisted the general trend 81
resisted the imperial power 63
resisted the national trend 41
resisted the satiety which 44
resisted the superior force 57
resisted the supreme court 88
resisted the thoughts which 49
resisted the torrent which 45
resisted the whisper which 49
resistor of unknown value 95
resolute to restore order 61
resolved at national level 54
resolved by careful study 44
resolved by supreme court 63
resolved in federal court 80
resolved in general terms 112
resolved my husband shall 93
resolved on remaining where 180
resolved the dilemma posed 103
resolved the dilemma which 66
resolved the following morning 48
resolved the problem posed 139
resolved the problem which 122
resolved the question about 67
resolved to adjourn until 90
resolved to advance still 50
resolved to appoint seven 53
resolved to attempt again 41
resolved to attempt cutting 77
resolved to attempt every 57
resolved to attempt first 42
resolved to attempt keeping 53
resolved to attempt reaching 53
resolved to attempt setting 59
resolved to collect funds 42
resolved to contest every 45
resolved to decline every 61
resolved to destroy every 133
resolved to dispute every 178
resolved to examine every 81
resolved to exhaust every 86
resolved to perform works 55
resolved to proceed alone 335
resolved to proceed thither 804
resolved to prosper after 53
resolved to restore order 66
resolved to satisfy every 49
resolved to undergo anything 63
resolves in several months 100
resolves in several weeks 119
resolves the dilemma posed 43
resolves the material world 51
resolves the problem posed 215
resolves the problem which 82
resolves the steward shall 48
resolves to support orange 88
resorted to borrowing money 181
resorted to coercive action 52
resorted to devices which 40
resorted to drastic action 161
resorted to extreme forms 52
resorted to foreign loans 108
resorted to illegal modes 55
resorted to inaction under 61
resorted to measures which 349
resorted to several times 204
resorted to tactics which 242
resorted to unfailing magic 50
resorted to violence after 69
resorted to violence rather 74
resorted to violence which 45
resorted to wishful thinking 40
resounds the blended voice 82
resounds the trodden shore 79
resource at leisure hours 159
resource in forthwith seeking 61
resource in problem solving 68
resource of foreign loans 131
resource of highest value 63
resource of immense value 276
resource to produce power 65
respecting my present place 60
respecting the african slave 227
respecting the ancient state 157
respecting the ancient world 97
respecting the animals which 42
respecting the british treaty 91
respecting the colonial trade 127
respecting the complex music 58
respecting the conduct which 211
respecting the country where 64
respecting the country which 116
respecting the damages arising 74
respecting the designs which 54
respecting the effects which 162
respecting the general order 43
respecting the general sense 82
respecting the general state 289
respecting the harmony which 108
respecting the interior parts 53
respecting the judicial power 67
respecting the logical value 114
respecting the material world 140
respecting the matters which 62
respecting the measures taken 65
respecting the measures which 299
respecting the motives which 412
respecting the natural order 111
respecting the natural state 55
respecting the natural world 229
respecting the objects aimed 43
respecting the objects which 112
respecting the organic world 40
respecting the outrage given 58
respecting the persons whose 55
respecting the position which 94
respecting the precise period 86
respecting the present state 3857
respecting the present world 40
respecting the previous works 55
respecting the private debts 58
respecting the question which 58
respecting the relation which 219
respecting the religion which 72
respecting the seventy weeks 55
respecting the several cases 41
respecting the subject under 134
respecting the subject which 149
respecting the supreme court 297
respecting the supreme deity 40
respecting the tribute money 46
respecting the unknown cause 137
respecting the warmest place 40
respecting the western lands 50
respecting the western posts 67
respects of peculiar beauty 53
respects of unusual merit 42
respects so totally alike 53
respects the animals excel 110
respects the election shall 63
respects the exterior walls 52
respects the general rules 101
respects the judicial power 113
respects the natural order 92
respects the natural world 111
respects the perfect image 45
respects the present state 137
respects the supreme court 388
respects to general grant 49
respects to general scott 79
responding to certain kinds 118
responding to certain social 50
responding to certain types 133
responding to citizen calls 249
responding to citizen needs 41
responding to climate change 1373
responding to current needs 69
responding to diverse needs 64
responding to national needs 101
responding to officer kraft 127
responding to patient needs 153
responding to popular needs 70
responding to queries about 195
responding to rapidly changing 298
responding to sensory input 114
responding to service calls 113
responding to stimuli which 154
responding to student needs 367
responding to student texts 147
responding to student writing 1981
responding to takeover threats 69
responds to certain kinds 168
responds to certain needs 59
responds to certain types 160
responds to climate change 165
responds to current needs 269
responds to intense light 42
responds to patient needs 104
responds to queries about 143
responds to sensory input 230
responds to stimuli which 155
responds to visible light 137
response by rainbow trout 56
response in bipolar rapid 63
response in certain cases 71
response in general terms 49
response in monkeys after 230
response in primary human 245
response in rabbits after 42
response in rainbow trout 742
response in urinary tract 62
response is brought about 1063
response is brought under 76
response is delayed until 117
response is evident after 53
response is evident within 73
response is measured after 50
response is usually based 72
response is usually found 100
response is usually given 109
response is usually noted 91
response is usually quite 178
response is usually rapid 179
response is usually short 111
response is usually taken 68
response of arterial blood 48
response of arterial smooth 80
response of bipolar cells 71
response of capital flows 241
response of central banks 53
response of certain types 71
response of exchange rates 143
response of foreign firms 71
response of married women 95
response of nominal wages 80
response of parents after 73
response of polymer melts 60
response of primary endings 78
response of rainbow trout 1099
response of several types 55
response of strongly agree 53
response the patient makes 46
response the student makes 68
response the subject makes 65
response to adverse social 52
response to adverse weather 52
response to alcohol abuse 72
response to altered blood 96
response to altered social 55
response to ambient light 144
response to amniotic fluid 49
response to antigen binding 99
response to antigen which 42
response to anxiety about 166
response to applied auxin 141
response to applied force 115
response to applied loads 239
response to arterial blood 50
response to behavior which 51
response to beliefs about 63
response to bladder filling 413
response to broader social 162
response to caloric testing 281
response to capital flows 121
response to carotid sinus 1891
response to certain basic 74
response to certain drugs 784
response to certain facts 46
response to certain foods 213
response to certain forms 213
response to certain growth 100
response to certain inner 88
response to certain input 49
response to certain items 44
response to certain kinds 768
response to certain needs 293
response to certain social 625
response to certain sorts 110
response to certain types 1095
response to certain viral 131
response to certain words 151
response to cholera toxin 399
response to chronic anemia 114
response to chronic liver 51
response to chronic renal 70
response to citizen calls 157
response to citizen needs 45
response to climate change 13036
response to climate forcing 142
response to climate warming 580
response to coercive bowel 157
response to coercive power 44
response to colored light 102
response to complex social 146
response to concern about 1056
response to control action 61
response to control input 59
response to culture change 43
response to current needs 246
response to current social 170
response to debates about 69
response to declining rates 67
response to declining sales 104
response to demands arising 58
response to demands which 127
response to dietary change 126
response to dietary fiber 131
response to differing needs 107
response to differing social 53
response to diffuse light 179
response to diverse needs 70
response to dynamic loading 326
response to dynamic loads 140
response to exchange rates 91
response to extreme weather 64
response to factors playing 57
response to factors which 126
response to familiar faces 90
response to familiar words 55
response to federal court 169
response to federal funding 73
response to foreign cells 61
response to foreign threats 113
response to foreign trade 120
response to foreign tumor 141
response to frantic calls 42
response to general social 68
response to genuine needs 84
response to glucose loading 734
response to glucose loads 74
response to habitat change 70
response to hormone action 82
response to hormone binding 184
response to illicit drugs 68
response to impending breast 74
response to impending danger 41
response to increasing blood 46
response to increasing calls 54
response to increasing costs 121
response to increasing crime 136
response to increasing doses 476
response to increasing human 50
response to increasing labor 48
response to increasing light 313
response to increasing needs 88
response to increasing rates 149
response to increasing social 128
response to increasing threats 48
response to increasing water 245
response to increasing world 84
response to induced water 59
response to inquiry about 112
response to insider trading 62
response to insulin after 75
response to insulin binding 108
response to intense light 200
response to intense sound 127
response to lateral loading 46
response to lateral loads 90
response to lowered blood 237
response to massive doses 105
response to massive human 122
response to massive social 51
response to material needs 98
response to maximal doses 58
response to measures taken 120
response to musical tones 59
response to national needs 326
response to natural beauty 368
response to natural forms 51
response to nitrous oxide 372
response to objects which 57
response to orbital forcing 419
response to osmotic shock 88
response to outside threats 146
response to patient needs 282
response to patrick henry 72
response to periodic forcing 50
response to picture books 95
response to popular appeal 46
response to popular feeling 94
response to popular music 80
response to popular needs 102
response to popular taste 85
response to position change 106
response to present needs 195
response to primary needs 53
response to problem solving 130
response to product price 45
response to protein feeding 49
response to queries about 613
response to question about 154
response to quickly changing 55
response to radical change 45
response to rapidly changing 2237
response to rapidly growing 135
response to rapidly varying 50
response to reduced blood 156
response to reduced light 144
response to reduced renal 121
response to refugee flows 47
response to regional needs 102
response to repeated bouts 72
response to repeated brief 65
response to repeated calls 892
response to repeated doses 156
response to repeated urgings 42
response to reports about 95
response to research showing 82
response to richard nixon 53
response to richard price 76
response to rubella virus 54
response to seasonal change 106
response to seemingly minor 56
response to seismic waves 87
response to sensory input 847
response to sensory nerve 70
response to service calls 220
response to service needs 108
response to several cases 48
response to several drugs 41
response to several growth 54
response to several kinds 73
response to several major 74
response to several needs 40
response to several types 166
response to signals which 72
response to similar needs 134
response to similar social 86
response to smaller doses 44
response to stimuli arising 147
response to stimuli below 43
response to stimuli varying 102
response to stimuli which 1057
response to stimuli within 81
response to stories about 90
response to student input 62
response to student needs 821
response to student writing 1513
response to studies showing 66
response to supreme court 467
response to surface loading 49
response to takeover threats 73
response to tensile force 75
response to tetanus toxin 47
response to thoughts about 51
response to tobacco smoke 163
response to urinary tract 95
response to virginia woolf 61
response to visible light 410
response to voltage change 46
response to voltage steps 123
response to wartime labor 53
response to wartime needs 309
response to worries about 251
restated in general terms 112
restated the position which 47
restored by gilbert scott 87
restored in america until 43
restored in ancient times 60
restored or rebuilt after 42
restored the ancient glory 49
restored the ancient order 166
restored the balance which 88
restored the buildings which 58
restored the chapter house 43
restored the genuine sense 114
restored the imperial house 41
restored the imperial power 48
restored the natural color 47
restored the natural order 80
restored the olympic games 61
restored the supreme court 71
restored the temples which 59
restored the turkish fleet 67
restored to catholic unity 69
restored to charles lewis 47
restored to charles louis 106
restored to freedom after 128
restored to himself again 58
restored to imperial power 40
restored to liberty after 87
restored to liberty until 51
restored to liberty would 44
restored to official favor 77
restored to perfect order 108
restored to perfect sight 467
restored to perfect working 45
restored to persons blind 46
restored to popular favor 134
restored to private hands 99
restored to service after 88
restored to service until 45
restored to service within 52
restored to supreme power 55
restored to youthful vigor 50
restorer of ancient learning 115
restorer of national unity 66
restores the balance which 52
restores the default action 50
restores the diploid state 47
restores the machine state 50
restores the natural order 88
restores the previous state 44
restores the previous value 119
restores the supreme court 48
restrain an inferior court 75
restrain in certain cases 66
restrain the adverse party 69
restrain the emotions which 54
restrain the excited crowd 47
restrain the general power 51
restrain the general words 64
restrain the impulse which 167
restrain the increasing power 46
restrain the inferior ranks 54
restrain the passions which 58
restrain the superior court 70
restrain the supreme court 60
restrain the swedish crown 41
restrict or distort trade 296
restrict the colonial trade 41
restrict the feasible region 56
restrict the federal power 45
restrict the foreign trade 62
restrict the freedom which 69
restrict the general grant 135
restrict the general power 75
restrict the general right 254
restrict the judicial power 60
restrict the maximum value 59
restrict the natural growth 46
restrict the present study 82
restrict the solution space 161
restrict the supreme court 223
restrict the supreme power 47
resulted in anxiety about 43
resulted in behavior change 67
resulted in behavior which 50
resulted in buildings which 63
resulted in capital gains 244
resulted in certain cases 77
resulted in certain types 61
resulted in concern about 102
resulted in congress passing 143
resulted in debates about 47
resulted in decreasing costs 41
resulted in drunken driving 84
resulted in effects which 42
resulted in failure after 63
resulted in increasing costs 52
resulted in increasing rates 59
resulted in increasing social 106
resulted in lowered blood 83
resulted in lowered costs 43
resulted in massive human 49
resulted in massive rural 56
resulted in massive social 107
resulted in measures which 64
resulted in notable gains 51
resulted in official action 61
resulted in radical change 54
resulted in rapidly growing 112
resulted in reduced blood 83
resulted in reduced costs 229
resulted in reduced earnings 57
resulted in reduced funding 105
resulted in reduced growth 299
resulted in reduced plant 44
resulted in reduced rates 147
resulted in reduced sales 61
resulted in reduced tumor 44
resulted in reduced water 145
resulted in reduced yield 115
resulted in remedial action 50
resulted in reports which 43
resulted in research which 46
resulted in roughly equal 42
resulted in several books 246
resulted in several cases 345
resulted in several court 143
resulted in several dozen 100
resulted in several fatal 60
resulted in several forms 45
resulted in several joint 56
resulted in several large 315
resulted in several local 46
resulted in several major 983
resulted in several minor 109
resulted in several months 74
resulted in several people 76
resulted in several short 47
resulted in several small 105
resulted in several types 145
resulted in several weeks 58
resulted in several works 92
resulted in sharply lower 58
resulted in similar gains 46
resulted in similar rates 86
resulted in studies which 53
resulted in stunted growth 106
resulted in success rates 60
resulted in supreme court 237
resulted in systems which 88
resulted in tangible gains 48
resulted in taxable gifts 79
retailer of outdoor clothing 57
retained an honored place 48
retained at national level 43
retained by britain under 55
retained in british hands 235
retained in certain cases 95
retained in certain parts 47
retained in custody until 200
retained in position until 161
retained in position while 40
retained in private hands 189
retained in service after 243
retained in service until 379
retained in solution after 62
retained the ancient forms 62
retained the ancient names 56
retained the ancient title 130
retained the command until 192
retained the general shape 74
retained the greatest share 47
retained the highest place 45
retained the highest sense 68
retained the ignoble vices 81
retained the imperial crown 77
retained the imperial title 171
retained the impulse which 92
retained the jesuits about 49
retained the largest share 150
retained the luggage until 56
retained the massive walls 41
retained the nominal right 49
retained the official title 69
retained the outward forms 131
retained the position given 55
retained the position under 61
retained the position until 1203
retained the position which 109
retained the present tense 92
retained the spanish throne 47
retained the superior power 43
retained the supreme power 249
retained the trembling crowd 59
retained the western posts 58
retained to prepare plans 53
retarded by adverse winds 65
retarded the natural growth 72
retention in chronic renal 100
retention in monkeys after 118
retention in private hands 75
retention is brought about 41
retention of acrylic resin 75
retention of african forms 41
retention of archaic forms 75
retention of british bases 44
retention of calcium salts 50
retention of central vision 121
retention of certain basic 41
retention of certain kinds 46
retention of certain types 82
retention of foreign armed 190
retention of married women 113
retention of material which 60
retention of nucleic acids 55
retention of organic acids 145
retention of previous learning 72
retention of private plots 41
retention of profits earned 40
retention of profits which 44
retention of profits within 84
retention of quality staff 74
retention of rapidly changing 87
retention of seminal fluid 93
retention of skilled staff 65
retention of surface water 226
retention of western posts 88
retraced in reverse order 52
retraining of workers whose 95
retreated in perfect order 315
retreated the athenians would 75
retrench the expense which 99
retrench the welfare state 133
retrieve the article found 77
retrieve the correct value 49
retrieve the current setting 56
retrieve the current state 106
retrieve the current value 413
retrieve the national honor 53
retrieve the tottering power 199
retrieving the current value 62
returned an evasive reply 327
returned an instant later 160
returned an insulting reply 68
returned as arterial blood 42
returned in ascending order 50
returned in october after 50
returned in perfect order 80
returned in reverse order 65
returned in stronger force 47
returned in triumph after 267
returned my sincere thanks 56
returned no audible reply 42
returned on obtaining either 42
returned on stamped below 185
returned on thursday evening 110
returned on thursday morning 67
returned on thursday night 133
returned on tuesday evening 68
returned on tuesday morning 76
returned on tuesday night 64
returned or damaged goods 68
returned or renewed after 90
returned or renewed within 70615
returned the ancient clerk 105
returned the congress party 44
returned the following april 91
returned the following brief 83
returned the following evening 513
returned the following march 104
returned the following morning 3552
returned the following night 1310
returned the following reply 1497
returned the following season 346
returned the liberal party 49
returned the library books 44
returned the literal seaman 58
returned the national party 67
returned the preceding evening 74
returned the preceding night 69
returned the previous evening 243
returned the previous night 303
returned the unmoved hurry 61
returned the veteran seaman 61
returned the warmest thanks 61
returned to academia after 65
returned to alabama after 90
returned to alabama where 69
returned to algiers after 48
returned to america about 186
returned to america after 2101
returned to america again 176
returned to america alone 97
returned to america later 75
returned to america since 52
returned to america under 93
returned to america where 738
returned to america while 60
returned to antwerp after 131
returned to antwerp where 82
returned to arizona after 64
